,which,group,did,not,agree,to,sign,these,agreements,?
leading,0.28280946612358093,0.20913828909397125,0.20311816036701202,0.19954434037208557,0.12024052441120148,0.260200560092926,0.2286289483308792,0.2556540071964264,0.16488946974277496,0.1360926628112793
protestant,0.1859518438577652,0.21823479235172272,0.23091652989387512,0.2126195877790451,0.24114708602428436,0.23639842867851257,0.15114782750606537,0.2289276272058487,0.22919797897338867,0.14798137545585632
nobles,0.19606436789035797,0.17885728180408478,0.26412659883499146,0.24015726149082184,0.1704043745994568,0.265267550945282,0.12492389976978302,0.23769715428352356,0.28251442313194275,0.13999377191066742
such,0.406057745218277,0.23581965267658234,0.24497397243976593,0.4058493673801422,0.18866515159606934,0.2871878743171692,0.18658249080181122,0.5146667957305908,0.21171768009662628,0.17851735651493073
as,0.41006597876548767,0.2519444227218628,0.3596470057964325,0.5105602741241455,0.2655845880508423,0.42092081904411316,0.2035602480173111,0.3802948296070099,0.224076047539711,0.27043893933296204
john,0.20415355265140533,0.1503848433494568,0.18785913288593292,0.1837947815656662,0.13823546469211578,0.2070634365081787,0.07155981659889221,0.13475783169269562,0.12091485410928726,0.13162356615066528
of,0.5011631846427917,0.25542253255844116,0.2513895630836487,0.3307090103626251,0.22545385360717773,0.41548454761505127,0.201818585395813,0.42684608697891235,0.23625777661800385,0.1826142966747284
saxony,0.2189456820487976,0.14590932428836823,0.1633453220129013,0.19989871978759766,0.19311833381652832,0.17982617020606995,0.1153297945857048,0.17556172609329224,0.17670725286006927,0.17603406310081482
",",0.3658004403114319,0.2809832692146301,0.3015086054801941,0.3769696354866028,0.26245203614234924,0.44245919585227966,0.21768593788146973,0.37613096833229065,0.2693939507007599,0.31091248989105225
philip,0.14713464677333832,0.10084198415279388,0.16742472350597382,0.17508937418460846,0.1281241476535797,0.17181846499443054,0.09368984401226044,0.15410441160202026,0.1420617550611496,0.11887923628091812
of,0.5011631846427917,0.25542253255844116,0.2513895630836487,0.3307090103626251,0.22545385360717773,0.41548454761505127,0.201818585395813,0.42684608697891235,0.23625777661800385,0.1826142966747284
hesse,0.1825866401195526,0.13693058490753174,0.11396785080432892,0.1333712786436081,0.1838250607252121,0.14232581853866577,0.10355599224567413,0.17079786956310272,0.21571943163871765,0.11271942406892776
",",0.3658004403114319,0.2809832692146301,0.3015086054801941,0.3769696354866028,0.26245203614234924,0.44245919585227966,0.21768593788146973,0.37613096833229065,0.2693939507007599,0.31091248989105225
and,0.506277859210968,0.3510662019252777,0.34479495882987976,0.39099299907684326,0.24357949197292328,0.48971283435821533,0.1664041429758072,0.5314885973930359,0.30282819271087646,0.20544172823429108
george,0.16627563536167145,0.136537566781044,0.238631471991539,0.2056899219751358,0.1665702760219574,0.17226167023181915,0.12746362388134003,0.12553679943084717,0.14827927947044373,0.1479024887084961
",",0.3658004403114319,0.2809832692146301,0.3015086054801941,0.3769696354866028,0.26245203614234924,0.44245919585227966,0.21768593788146973,0.37613096833229065,0.2693939507007599,0.31091248989105225
margrave,0.18316352367401123,0.08283532410860062,0.196018248796463,0.1625971496105194,0.18446242809295654,0.21015673875808716,0.08308171480894089,0.18593516945838928,0.14673084020614624,0.21491341292858124
of,0.5011631846427917,0.25542253255844116,0.2513895630836487,0.3307090103626251,0.22545385360717773,0.41548454761505127,0.201818585395813,0.42684608697891235,0.23625777661800385,0.1826142966747284
brandenburg-ansbach,0.1928052455186844,0.1840805560350418,0.18681353330612183,0.1906988024711609,0.19216777384281158,0.16493943333625793,0.15360376238822937,0.17523923516273499,0.14817988872528076,0.16881704330444336
.,0.45942068099975586,0.27268800139427185,0.35288307070732117,0.4824007451534271,0.21474891901016235,0.4645031690597534,0.25322678685188293,0.3840779960155487,0.21132823824882507,0.4130953550338745
,which,group,did,not,agree,to,sign,these,agreements,?
the,0.6521818041801453,0.30795547366142273,0.34736719727516174,0.4310511648654938,0.23006735742092133,0.535392165184021,0.22875791788101196,0.49086877703666687,0.2562585771083832,0.22068053483963013
swiss,0.15971103310585022,0.1036384105682373,0.1255268007516861,0.12346834689378738,0.0834297463297844,0.0861743912100792,0.07431130111217499,0.08899827301502228,0.04998200759291649,0.11023817211389542
cities,0.21391116082668304,0.15348200500011444,0.13977929949760437,0.1655239462852478,0.14254847168922424,0.20735321938991547,0.1328495293855667,0.2641713619232178,0.3053934872150421,0.13339310884475708
",",0.3658004403114319,0.2809832692146301,0.3015086054801941,0.3769696354866028,0.26245203614234924,0.44245919585227966,0.21768593788146973,0.37613096833229065,0.2693939507007599,0.31091248989105225
however,0.5545716285705566,0.27958887815475464,0.5603718757629395,0.6236329078674316,0.44582927227020264,0.5474119186401367,0.21081286668777466,0.5434494018554688,0.3307582139968872,0.2152075469493866
",",0.3658004403114319,0.2809832692146301,0.3015086054801941,0.3769696354866028,0.26245203614234924,0.44245919585227966,0.21768593788146973,0.37613096833229065,0.2693939507007599,0.31091248989105225
did,0.2750149369239807,0.13719572126865387,1.0,0.6481515765190125,0.41091781854629517,0.4452643394470215,0.222271129488945,0.38755595684051514,0.3034338355064392,0.3023456633090973
not,0.46766895055770874,0.235062375664711,0.6481515765190125,0.9999999403953552,0.4693492650985718,0.5149973034858704,0.32998356223106384,0.5041285753250122,0.2759968936443329,0.41942933201789856
sign,0.19895142316818237,0.13278645277023315,0.222271129488945,0.32998356223106384,0.2250751405954361,0.25379011034965515,0.9999999403953552,0.14939244091510773,0.3337993025779724,0.21454890072345734
these,0.5959210991859436,0.3291073739528656,0.38755595684051514,0.5041285753250122,0.27427613735198975,0.46852558851242065,0.14939244091510773,1.0,0.3021761178970337,0.2571668326854706
agreements,0.286359965801239,0.2356756031513214,0.3034338355064392,0.2759968936443329,0.5421047210693359,0.2840920090675354,0.3337993025779724,0.3021761178970337,1.0,0.14476320147514343
.,0.45942068099975586,0.27268800139427185,0.35288307070732117,0.4824007451534271,0.21474891901016235,0.4645031690597534,0.25322678685188293,0.3840779960155487,0.21132823824882507,0.4130953550338745
