,what,night,did,abc,move,ugly,betty,to,in,an,attempt,to,boost,the,series,ratings,?
it,0.45803478360176086,0.23883119225502014,0.2993364930152893,0.17324577271938324,0.26024189591407776,0.2508169114589691,0.13355262577533722,0.513711154460907,0.5130809545516968,0.39472338557243347,0.22944627702236176,0.513711154460907,0.20542789995670319,0.6251175999641418,0.20531252026557922,0.2638091742992401,0.25732165575027466
was,0.22111038863658905,0.21724213659763336,0.41399896144866943,0.21565799415111542,0.1574081927537918,0.19700559973716736,0.21032655239105225,0.3636345863342285,0.45514053106307983,0.3694365322589874,0.2327374517917633,0.3636345863342285,0.15720723569393158,0.48711544275283813,0.2261398285627365,0.2160990834236145,0.18412111699581146
moved,0.20601840317249298,0.1483219563961029,0.27509647607803345,0.20680104196071625,0.5574866533279419,0.09926144778728485,0.14112600684165955,0.2918468713760376,0.3323737680912018,0.1771748661994934,0.18188616633415222,0.2918468713760376,0.10174080729484558,0.32031023502349854,0.1427764892578125,0.1330612301826477,0.15112607181072235
to,0.455847829580307,0.1691640168428421,0.4452643394470215,0.1762417107820511,0.37858664989471436,0.1812916100025177,0.1721314936876297,1.0,0.45010748505592346,0.3138085603713989,0.4458620846271515,1.0,0.31145206093788147,0.535392165184021,0.19879554212093353,0.23899689316749573,0.29463258385658264
fridays,0.17072303593158722,0.4291614294052124,0.15494929254055023,0.2987060546875,0.15423136949539185,0.2020091712474823,0.19867798686027527,0.1986897885799408,0.244598388671875,0.10369948297739029,0.07080655544996262,0.1986897885799408,0.13729800283908844,0.22610881924629211,0.28864607214927673,0.43087339401245117,0.17320865392684937
at,0.2838611304759979,0.2972809970378876,0.28390252590179443,0.12953892350196838,0.21947361528873444,0.12433049082756042,0.1552501618862152,0.36524343490600586,0.4374977946281433,0.2446778565645218,0.21101601421833038,0.36524343490600586,0.17569969594478607,0.457212895154953,0.1310107558965683,0.2187911570072174,0.21978627145290375
the,0.42745697498321533,0.2817382514476776,0.34736719727516174,0.2068762183189392,0.29817628860473633,0.19560444355010986,0.15101419389247894,0.535392165184021,0.6662389636039734,0.4207492768764496,0.2614527940750122,0.535392165184021,0.2371932715177536,1.0,0.31376904249191284,0.23356813192367554,0.22068053483963013
start,0.3207288086414337,0.20911428332328796,0.27419590950012207,0.1987123340368271,0.3430502116680145,0.14740677177906036,0.14562739431858063,0.33345553278923035,0.29979339241981506,0.1929628849029541,0.2533748745918274,0.33345553278923035,0.22620674967765808,0.3656389117240906,0.1727558672428131,0.206557035446167,0.26634979248046875
of,0.33290785551071167,0.19958451390266418,0.2513895630836487,0.14607268571853638,0.19058799743652344,0.14587393403053284,0.1389009654521942,0.41548454761505127,0.5696388483047485,0.32280945777893066,0.21525268256664276,0.41548454761505127,0.21631518006324768,0.733189046382904,0.22268271446228027,0.15600527822971344,0.1826142966747284
its,0.30393704771995544,0.21172314882278442,0.19922670722007751,0.19045390188694,0.20699678361415863,0.12514446675777435,0.1360253542661667,0.3691340684890747,0.3793783485889435,0.28139030933380127,0.13197855651378632,0.3691340684890747,0.21601593494415283,0.559237003326416,0.16496503353118896,0.245393767952919,0.15103481709957123
fourth,0.137417271733284,0.17389342188835144,0.1447589099407196,0.12729515135288239,0.07007381319999695,0.14480812847614288,0.11269485205411911,0.22159133851528168,0.29149749875068665,0.2161245197057724,0.12314112484455109,0.22159133851528168,0.1990329921245575,0.40804702043533325,0.2721402645111084,0.14165979623794556,0.13791213929653168
season,0.12117787450551987,0.2564164698123932,0.19368280470371246,0.29887476563453674,0.11818649619817734,0.17863966524600983,0.2523365318775177,0.22382742166519165,0.2184021919965744,0.1245875135064125,0.12586058676242828,0.22382742166519165,0.15777410566806793,0.2507155239582062,0.37080681324005127,0.37128010392189026,0.16793298721313477
in,0.30808621644973755,0.24847309291362762,0.2593238651752472,0.1697147786617279,0.23030683398246765,0.1236422136425972,0.17819830775260925,0.45010748505592346,1.0,0.2605783939361572,0.1812446564435959,0.45010748505592346,0.219753697514534,0.6662389636039734,0.2914260923862457,0.17289267480373383,0.20430970191955566
the,0.42745697498321533,0.2817382514476776,0.34736719727516174,0.2068762183189392,0.29817628860473633,0.19560444355010986,0.15101419389247894,0.535392165184021,0.6662389636039734,0.4207492768764496,0.2614527940750122,0.535392165184021,0.2371932715177536,1.0,0.31376904249191284,0.23356813192367554,0.22068053483963013
fall,0.26931828260421753,0.29171106219291687,0.22550886869430542,0.14103294909000397,0.29077985882759094,0.1985282003879547,0.1138269230723381,0.1966593861579895,0.22958555817604065,0.1605214923620224,0.17638476192951202,0.1966593861579895,0.23542217910289764,0.3639753758907318,0.21089966595172882,0.16584205627441406,0.1656162142753601
of,0.33290785551071167,0.19958451390266418,0.2513895630836487,0.14607268571853638,0.19058799743652344,0.14587393403053284,0.1389009654521942,0.41548454761505127,0.5696388483047485,0.32280945777893066,0.21525268256664276,0.41548454761505127,0.21631518006324768,0.733189046382904,0.22268271446228027,0.15600527822971344,0.1826142966747284
2009,-0.2519478499889374,-0.04972010478377342,-0.20252078771591187,-0.07355155050754547,-0.27700042724609375,-0.020603379234671593,-0.040110986679792404,-0.3018359839916229,-0.28531888127326965,-0.1718069165945053,-0.18451832234859467,-0.3018359839916229,-0.20657160878181458,-0.23935742676258087,-0.025968510657548904,-0.1516144871711731,-0.2287932187318802
;,0.10986888408660889,0.04077698662877083,0.10727239400148392,-0.0012340332614257932,-0.0023434634786099195,-0.017128629609942436,0.043885309249162674,0.0979827418923378,0.092739537358284,-0.0424368716776371,0.0008223180193454027,0.0979827418923378,-0.01036152895539999,0.09152708947658539,0.029867203906178474,0.015163627453148365,0.10349778085947037
an,0.2821882665157318,0.11465995758771896,0.22598257660865784,0.16561369597911835,0.146748349070549,0.1669025719165802,0.19676730036735535,0.3138085603713989,0.2605783939361572,1.0,0.20525622367858887,0.3138085603713989,0.1814463883638382,0.4207492768764496,0.16255386173725128,0.13667047023773193,0.19793890416622162
attempt,0.2411041408777237,0.05791845917701721,0.3181029260158539,0.12801934778690338,0.1934286504983902,0.13916243612766266,0.08982263505458832,0.4458620846271515,0.1812446564435959,0.20525622367858887,1.0,0.4458620846271515,0.25409090518951416,0.2614527940750122,0.12296383082866669,0.23378047347068787,0.16559520363807678
to,0.455847829580307,0.1691640168428421,0.4452643394470215,0.1762417107820511,0.37858664989471436,0.1812916100025177,0.1721314936876297,1.0,0.45010748505592346,0.3138085603713989,0.4458620846271515,1.0,0.31145206093788147,0.535392165184021,0.19879554212093353,0.23899689316749573,0.29463258385658264
boost,0.20696474611759186,0.10681929439306259,0.25381484627723694,0.1279764622449875,0.264604389667511,0.07257121056318283,0.05774662271142006,0.31145206093788147,0.219753697514534,0.1814463883638382,0.25409090518951416,0.31145206093788147,1.0000001192092896,0.2371932715177536,0.17581655085086823,0.26836636662483215,0.19418038427829742
ratings,0.19882218539714813,0.25522953271865845,0.22082966566085815,0.2876999080181122,0.18047307431697845,0.22679908573627472,0.16220830380916595,0.23899689316749573,0.17289267480373383,0.13667047023773193,0.23378047347068787,0.23899689316749573,0.26836636662483215,0.23356813192367554,0.34094566106796265,0.9999999403953552,0.19248855113983154
by,0.2455483376979828,0.1654970496892929,0.18574509024620056,0.17600902915000916,0.18146000802516937,0.19397468864917755,0.12709911167621613,0.33534231781959534,0.370934396982193,0.2719563841819763,0.19630108773708344,0.33534231781959534,0.24200324714183807,0.4408751428127289,0.267352432012558,0.1909763514995575,0.17966607213020325
moving,0.3154623508453369,0.23940716683864594,0.22342470288276672,0.10535681247711182,0.6639419794082642,0.16720831394195557,0.18281105160713196,0.33396485447883606,0.2693832814693451,0.18318255245685577,0.17657840251922607,0.33396485447883606,0.25206658244132996,0.34510132670402527,0.1384446918964386,0.1865370273590088,0.21667467057704926
the,0.42745697498321533,0.2817382514476776,0.34736719727516174,0.2068762183189392,0.29817628860473633,0.19560444355010986,0.15101419389247894,0.535392165184021,0.6662389636039734,0.4207492768764496,0.2614527940750122,0.535392165184021,0.2371932715177536,1.0,0.31376904249191284,0.23356813192367554,0.22068053483963013
dramedy,0.2575814127922058,0.2887774705886841,0.24330803751945496,0.3770431876182556,0.16522954404354095,0.35131436586380005,0.3441093862056732,0.29177138209342957,0.2533247470855713,0.191153421998024,0.22081583738327026,0.29177138209342957,0.21427404880523682,0.2849743068218231,0.38477832078933716,0.28551751375198364,0.25486356019973755
to,0.455847829580307,0.1691640168428421,0.4452643394470215,0.1762417107820511,0.37858664989471436,0.1812916100025177,0.1721314936876297,1.0,0.45010748505592346,0.3138085603713989,0.4458620846271515,1.0,0.31145206093788147,0.535392165184021,0.19879554212093353,0.23899689316749573,0.29463258385658264
wednesdays,0.18235443532466888,0.3664153516292572,0.13626879453659058,0.3833291530609131,0.14698106050491333,0.15305057168006897,0.1978078931570053,0.22532586753368378,0.2329442799091339,0.12521159648895264,0.12295693904161453,0.22532586753368378,0.12383513152599335,0.23928871750831604,0.25554099678993225,0.3503255248069763,0.17503657937049866
failed,0.26093074679374695,0.1800452470779419,0.5037672519683838,0.0770564153790474,0.15904994308948517,0.10135774314403534,0.09712565690279007,0.4406343400478363,0.21989236772060394,0.20382867753505707,0.5660532116889954,0.4406343400478363,0.2906067669391632,0.32787200808525085,0.13602328300476074,0.23533619940280914,0.16487033665180206
",",0.3087472915649414,0.24717365205287933,0.3015086054801941,0.2097204476594925,0.25767531991004944,0.22821630537509918,0.22387734055519104,0.44245919585227966,0.5201468467712402,0.3581022024154663,0.19646479189395905,0.44245919585227966,0.2090931385755539,0.4933079481124878,0.24060699343681335,0.21650241315364838,0.31091248989105225
with,0.2464839518070221,0.20756502449512482,0.25472134351730347,0.17432008683681488,0.20194293558597565,0.1325991451740265,0.12977300584316254,0.4239959120750427,0.4080928862094879,0.2730048894882202,0.14728452265262604,0.4239959120750427,0.23489171266555786,0.4223487675189972,0.17767351865768433,0.17475707828998566,0.2433311939239502
its,0.30393704771995544,0.21172314882278442,0.19922670722007751,0.19045390188694,0.20699678361415863,0.12514446675777435,0.1360253542661667,0.3691340684890747,0.3793783485889435,0.28139030933380127,0.13197855651378632,0.3691340684890747,0.21601593494415283,0.559237003326416,0.16496503353118896,0.245393767952919,0.15103481709957123
ultimate,0.24798814952373505,0.14204303920269012,0.2315087467432022,0.12359697371721268,0.07060115039348602,0.12505115568637848,0.193045973777771,0.25435683131217957,0.17520791292190552,0.18276254832744598,0.23900820314884186,0.25435683131217957,0.29881715774536133,0.293570339679718,0.2222362607717514,0.20446951687335968,0.2316586822271347
cancellation,0.2117055058479309,0.2674524486064911,0.2875393033027649,0.2773326337337494,0.23458778858184814,0.2046293467283249,0.2519719898700714,0.2754911482334137,0.25790032744407654,0.1907946914434433,0.2698290944099426,0.2754911482334137,0.32506176829338074,0.31099793314933777,0.3308151662349701,0.40514665842056274,0.1732192039489746
by,0.2455483376979828,0.1654970496892929,0.18574509024620056,0.17600902915000916,0.18146000802516937,0.19397468864917755,0.12709911167621613,0.33534231781959534,0.370934396982193,0.2719563841819763,0.19630108773708344,0.33534231781959534,0.24200324714183807,0.4408751428127289,0.267352432012558,0.1909763514995575,0.17966607213020325
the,0.42745697498321533,0.2817382514476776,0.34736719727516174,0.2068762183189392,0.29817628860473633,0.19560444355010986,0.15101419389247894,0.535392165184021,0.6662389636039734,0.4207492768764496,0.2614527940750122,0.535392165184021,0.2371932715177536,1.0,0.31376904249191284,0.23356813192367554,0.22068053483963013
network,0.16917307674884796,0.1915563941001892,0.08572790026664734,0.4295894205570221,0.15024018287658691,0.1685405671596527,0.1349080502986908,0.25940340757369995,0.19496823847293854,0.22587502002716064,0.14200010895729065,0.25940340757369995,0.17484790086746216,0.27187061309814453,0.38316288590431213,0.3223499059677124,0.17853789031505585
eliciting,0.34348610043525696,0.2609068751335144,0.3064095079898834,0.23451437056064606,0.1831476241350174,0.2908112704753876,0.3027656078338623,0.34685051441192627,0.29579079151153564,0.25332438945770264,0.24584843218326569,0.34685051441192627,0.2536427974700928,0.3007897734642029,0.19766145944595337,0.270976185798645,0.2675280272960663
negative,0.23431497812271118,0.12678126990795135,0.19824689626693726,0.12185457348823547,0.18356625735759735,0.2246638685464859,0.17264758050441742,0.225682333111763,0.17476117610931396,0.2079479992389679,0.12184198945760727,0.225682333111763,0.1834661066532135,0.1981879472732544,0.14718647301197052,0.34219104051589966,0.12562139332294464
reaction,0.304030179977417,0.1826757788658142,0.2611085772514343,0.07936159521341324,0.24298514425754547,0.25087448954582214,0.1827295422554016,0.2174072265625,0.21261514723300934,0.2372366487979889,0.2172553390264511,0.2174072265625,0.3363361060619354,0.2163003534078598,0.19560381770133972,0.26660290360450745,0.2138621062040329
from,0.2737620174884796,0.19953976571559906,0.20248863101005554,0.12159302085638046,0.23929353058338165,0.12114661186933517,0.17409786581993103,0.4069952368736267,0.4274188280105591,0.20876385271549225,0.17891797423362732,0.4069952368736267,0.1343783438205719,0.40150508284568787,0.20279763638973236,0.19489464163780212,0.19969791173934937
the,0.42745697498321533,0.2817382514476776,0.34736719727516174,0.2068762183189392,0.29817628860473633,0.19560444355010986,0.15101419389247894,0.535392165184021,0.6662389636039734,0.4207492768764496,0.2614527940750122,0.535392165184021,0.2371932715177536,1.0,0.31376904249191284,0.23356813192367554,0.22068053483963013
public,0.1729622185230255,0.1443862020969391,0.19092120230197906,0.1555427610874176,0.13397040963172913,0.12651653587818146,0.1746850311756134,0.2672370672225952,0.29074716567993164,0.19681620597839355,0.14462029933929443,0.2672370672225952,0.11827925592660904,0.22857438027858734,0.09903182089328766,0.22276778519153595,0.19872993230819702
",",0.3087472915649414,0.24717365205287933,0.3015086054801941,0.2097204476594925,0.25767531991004944,0.22821630537509918,0.22387734055519104,0.44245919585227966,0.5201468467712402,0.3581022024154663,0.19646479189395905,0.44245919585227966,0.2090931385755539,0.4933079481124878,0.24060699343681335,0.21650241315364838,0.31091248989105225
and,0.31309178471565247,0.2350444346666336,0.34479495882987976,0.16453155875205994,0.2671177089214325,0.19658152759075165,0.2032390534877777,0.48971283435821533,0.4954058527946472,0.2838519215583801,0.22292351722717285,0.48971283435821533,0.24196387827396393,0.5171257257461548,0.26972857117652893,0.24109064042568207,0.20544172823429108
particularly,0.33027681708335876,0.21767441928386688,0.2694823145866394,0.04933181777596474,0.18845133483409882,0.2406468540430069,0.1323230117559433,0.33588847517967224,0.33242201805114746,0.25727713108062744,0.10752803832292557,0.33588847517967224,0.26865509152412415,0.32132959365844727,0.17990915477275848,0.18535470962524414,0.2644225060939789
the,0.42745697498321533,0.2817382514476776,0.34736719727516174,0.2068762183189392,0.29817628860473633,0.19560444355010986,0.15101419389247894,0.535392165184021,0.6662389636039734,0.4207492768764496,0.2614527940750122,0.535392165184021,0.2371932715177536,1.0,0.31376904249191284,0.23356813192367554,0.22068053483963013
show,0.29653704166412354,0.24048173427581787,0.1697595715522766,0.4449407458305359,0.20863907039165497,0.28247132897377014,0.2595134675502777,0.29833272099494934,0.27595704793930054,0.23366062343120575,0.12238384038209915,0.29833272099494934,0.22531656920909882,0.319829523563385,0.41789430379867554,0.3544621169567108,0.2520138621330261
's,0.02692362666130066,0.023643653839826584,0.05069678649306297,0.06670809537172318,0.03534839302301407,-0.03448457270860672,-0.030177026987075806,0.03782717138528824,-0.037580832839012146,0.025255560874938965,0.08348104357719421,0.03782717138528824,0.06405095010995865,-0.01540423184633255,0.0006390819908119738,0.11937817931175232,-0.023395681753754616
fanbase,0.24076198041439056,0.19676241278648376,0.23194077610969543,0.29815396666526794,0.21042504906654358,0.26785579323768616,0.18756471574306488,0.3004609942436218,0.24337200820446014,0.21060599386692047,0.1713898479938507,0.3004609942436218,0.32780447602272034,0.28622695803642273,0.32530084252357483,0.31615155935287476,0.2590343654155731
.,0.3567904531955719,0.24810922145843506,0.35288307070732117,0.2567209303379059,0.31650546193122864,0.25869229435920715,0.2075715959072113,0.4645031690597534,0.5591574311256409,0.3581749200820923,0.23608817160129547,0.4645031690597534,0.2634913921356201,0.5934505462646484,0.3121925890445709,0.2822798490524292,0.4130953550338745
