,under,goldenson,'s,merger,plan,",",what,would,the,new,entity,be,named,?
in,0.2535393238067627,0.2430626004934311,-0.037580832839012146,0.22860760986804962,0.23924663662910461,0.5201468467712402,0.30808621644973755,0.30461156368255615,0.6662389636039734,0.3758552670478821,0.22507517039775848,0.3481820821762085,0.28130269050598145,0.20430970191955566
cash,0.12172885984182358,0.26710978150367737,0.07478693872690201,0.08741604536771774,0.12480388581752777,0.2564946413040161,0.1785680204629898,0.1910778135061264,0.20180898904800415,0.15297651290893555,0.1471860706806183,0.22090227901935577,0.09619447588920593,0.19009602069854736
",",0.24875585734844208,0.3194567561149597,-0.0016132977325469255,0.25569602847099304,0.21265573799610138,1.0000001192092896,0.3087472915649414,0.32586824893951416,0.4933079481124878,0.36073189973831177,0.19129666686058044,0.39254459738731384,0.2530003488063812,0.31091248989105225
room,0.16124647855758667,0.2440289407968521,-0.019757287576794624,0.06354403495788574,0.20424383878707886,0.1888306885957718,0.22132179141044617,0.23132988810539246,0.2031363844871521,0.13957826793193817,0.03900197893381119,0.2112753987312317,0.17467501759529114,0.1769251674413681
on,0.3075410723686218,0.2385363131761551,0.0026888418942689896,0.15951916575431824,0.21909739077091217,0.49057599902153015,0.34226128458976746,0.35589995980262756,0.5107308030128479,0.31106263399124146,0.16793252527713776,0.37900757789611816,0.19771578907966614,0.2714994251728058
the,0.3348022699356079,0.28907305002212524,-0.01540423184633255,0.2557354271411896,0.2852855324745178,0.4933079481124878,0.42745697498321533,0.4133751392364502,1.0,0.3845241069793701,0.2403784692287445,0.4248143136501312,0.3521348536014557,0.22068053483963013
schedule,0.1399950385093689,0.1537315845489502,0.019238965585827827,0.03194738179445267,0.2307075411081314,0.183579683303833,0.22513388097286224,0.3079487979412079,0.21986375749111176,0.14268872141838074,0.1272849440574646,0.27695706486701965,0.09923109412193298,0.16743622720241547
for,0.2930702269077301,0.2793877124786377,-0.07241261005401611,0.17767630517482758,0.22760893404483795,0.4464869201183319,0.3017193675041199,0.39877474308013916,0.4739971458911896,0.2700757384300232,0.18166229128837585,0.3801851272583008,0.22057102620601654,0.264628142118454
existing,0.2421320080757141,0.1584293097257614,0.021734749898314476,0.31615597009658813,0.2546249330043793,0.2549736201763153,0.31325602531433105,0.3737032413482666,0.36013904213905334,0.39976048469543457,0.3042477071285248,0.3795691430568695,0.12027358263731003,0.31003472208976746
dumont,0.10902838408946991,0.30818021297454834,0.10887061059474945,0.24475815892219543,0.13088038563728333,0.3221358060836792,0.12555237114429474,0.15310817956924438,0.2146940976381302,0.21769604086875916,0.08034785091876984,0.13258054852485657,0.23048929870128632,0.1635250747203827
programming,0.12009362131357193,0.20921871066093445,0.011488005518913269,0.12236926704645157,0.20994073152542114,0.255766898393631,0.22725710272789001,0.2216154783964157,0.17869283258914948,0.16611634194850922,0.22210778295993805,0.23311512172222137,0.13354602456092834,0.22249025106430054
",",0.24875585734844208,0.3194567561149597,-0.0016132977325469255,0.25569602847099304,0.21265573799610138,1.0000001192092896,0.3087472915649414,0.32586824893951416,0.4933079481124878,0.36073189973831177,0.19129666686058044,0.39254459738731384,0.2530003488063812,0.31091248989105225
and,0.3005301356315613,0.2949160933494568,0.06895173341035843,0.16802267730236053,0.26844465732574463,0.6633074283599854,0.31309178471565247,0.34921059012413025,0.5171257257461548,0.31402453780174255,0.20907706022262573,0.41766801476478577,0.23097854852676392,0.20544172823429108
guaranteed,0.30826008319854736,0.1539059281349182,-0.012898467481136322,0.15660519897937775,0.24515652656555176,0.26168400049209595,0.27695000171661377,0.35817745327949524,0.3566535413265228,0.19738376140594482,0.35953018069267273,0.314728319644928,0.10625796765089035,0.22782903909683228
advertising,0.16696134209632874,0.209889218211174,0.06015890836715698,0.23015837371349335,0.1921197772026062,0.24089011549949646,0.2192491590976715,0.222969189286232,0.2048189342021942,0.16880621016025543,0.20635952055454254,0.18356995284557343,0.10124422609806061,0.23602379858493805
time,0.22838614881038666,0.2348010540008545,0.01301188487559557,0.17721468210220337,0.20648135244846344,0.3029961884021759,0.36319252848625183,0.3781263828277588,0.43061500787734985,0.2320125252008438,0.15283948183059692,0.3473503291606903,0.2282460480928421,0.27391523122787476
for,0.2930702269077301,0.2793877124786377,-0.07241261005401611,0.17767630517482758,0.22760893404483795,0.4464869201183319,0.3017193675041199,0.39877474308013916,0.4739971458911896,0.2700757384300232,0.18166229128837585,0.3801851272583008,0.22057102620601654,0.264628142118454
dumont,0.10902838408946991,0.30818021297454834,0.10887061059474945,0.24475815892219543,0.13088038563728333,0.3221358060836792,0.12555237114429474,0.15310817956924438,0.2146940976381302,0.21769604086875916,0.08034785091876984,0.13258054852485657,0.23048929870128632,0.1635250747203827
laboratories,0.1156679317355156,0.2439269721508026,0.011026575230062008,0.24576278030872345,0.21988807618618011,0.2212064564228058,0.20889447629451752,0.1930875927209854,0.21171316504478455,0.21382276713848114,0.1248064935207367,0.21821022033691406,0.11513279378414154,0.10633955150842667
receivers,0.12646634876728058,0.22483769059181213,-0.0327695831656456,0.1549399197101593,0.17481771111488342,0.27105143666267395,0.17180560529232025,0.22784890234470367,0.268659770488739,0.210618257522583,0.15472456812858582,0.23645950853824615,0.13646133244037628,0.11676301807165146
.,0.2901604175567627,0.2818927466869354,-0.003708066651597619,0.23265978693962097,0.2966235876083374,0.6812511086463928,0.3567904531955719,0.35067233443260193,0.5934505462646484,0.35031336545944214,0.24862751364707947,0.4383580684661865,0.24760639667510986,0.4130953550338745
