,when,did,the,methodist,protestant,church,split,from,the,methodist,episcopal,church,?
be,0.4451393485069275,0.22657383978366852,0.4248143136501312,0.11651849001646042,0.16952413320541382,0.14655785262584686,0.22925865650177002,0.3107333183288574,0.4248143136501312,0.11651849001646042,0.1026235967874527,0.14655785262584686,0.3324260413646698
the,0.5091903209686279,0.34736719727516174,1.0,0.21922016143798828,0.2679212689399719,0.23846197128295898,0.2967630624771118,0.40150508284568787,1.0,0.21922016143798828,0.2631160318851471,0.23846197128295898,0.22068053483963013
only,0.5497387051582336,0.4039593040943146,0.5497692227363586,0.1818990558385849,0.22536571323871613,0.18959210813045502,0.246370330452919,0.32145237922668457,0.5497692227363586,0.1818990558385849,0.22003522515296936,0.18959210813045502,0.2767370045185089
ones,0.3296627700328827,0.24853041768074036,0.333568274974823,0.04944874718785286,0.13671645522117615,0.0825149193406105,0.16106091439723969,0.2002568393945694,0.333568274974823,0.04944874718785286,0.05202407389879227,0.0825149193406105,0.28155767917633057
to,0.5423505902290344,0.4452643394470215,0.535392165184021,0.21503986418247223,0.23639842867851257,0.24439501762390137,0.17915946245193481,0.4069952368736267,0.535392165184021,0.21503986418247223,0.24013493955135345,0.24439501762390137,0.29463258385658264
have,0.40555819869041443,0.3783526122570038,0.40389683842658997,0.17623618245124817,0.20461387932300568,0.14373023808002472,0.234889954328537,0.30702701210975647,0.40389683842658997,0.17623618245124817,0.17065726220607758,0.14373023808002472,0.32991164922714233
any,0.4210505485534668,0.37563082575798035,0.4525727927684784,0.13632994890213013,0.18834440410137177,0.17543654143810272,0.15410934388637543,0.24951094388961792,0.4525727927684784,0.13632994890213013,0.16823604702949524,0.17543654143810272,0.4113408327102661
determination,0.2731868326663971,0.20895063877105713,0.34492117166519165,0.20349210500717163,0.20262786746025085,0.1545516848564148,0.17986319959163666,0.146103635430336,0.34492117166519165,0.20349210500717163,0.15432120859622955,0.1545516848564148,0.21046318113803864
in,0.4431333839893341,0.2593238651752472,0.6662389636039734,0.24702993035316467,0.2637297511100769,0.2493300437927246,0.24171817302703857,0.4274188280105591,0.6662389636039734,0.24702993035316467,0.2737633287906647,0.2493300437927246,0.20430970191955566
how,0.4767928421497345,0.375736802816391,0.33890387415885925,0.13229183852672577,0.15037773549556732,0.10719848424196243,0.13814391195774078,0.22939439117908478,0.33890387415885925,0.13229183852672577,0.0946948230266571,0.10719848424196243,0.4024120569229126
the,0.5091903209686279,0.34736719727516174,1.0,0.21922016143798828,0.2679212689399719,0.23846197128295898,0.2967630624771118,0.40150508284568787,1.0,0.21922016143798828,0.2631160318851471,0.23846197128295898,0.22068053483963013
church,0.20053261518478394,0.16781097650527954,0.23846197128295898,0.6119816899299622,0.590944766998291,0.9999999403953552,0.11947736144065857,0.1894836276769638,0.23846197128295898,0.6119816899299622,0.6002358794212341,0.9999999403953552,0.18081501126289368
was,0.37326499819755554,0.41399896144866943,0.48711544275283813,0.2711138129234314,0.25246119499206543,0.24960921704769135,0.17593012750148773,0.31171464920043945,0.48711544275283813,0.2711138129234314,0.2479659467935562,0.24960921704769135,0.18412111699581146
to,0.5423505902290344,0.4452643394470215,0.535392165184021,0.21503986418247223,0.23639842867851257,0.24439501762390137,0.17915946245193481,0.4069952368736267,0.535392165184021,0.21503986418247223,0.24013493955135345,0.24439501762390137,0.29463258385658264
be,0.4451393485069275,0.22657383978366852,0.4248143136501312,0.11651849001646042,0.16952413320541382,0.14655785262584686,0.22925865650177002,0.3107333183288574,0.4248143136501312,0.11651849001646042,0.1026235967874527,0.14655785262584686,0.3324260413646698
operated,0.21865643560886383,0.1476217359304428,0.24699872732162476,0.14298203587532043,0.07974416017532349,0.14563296735286713,0.20607075095176697,0.1998663991689682,0.24699872732162476,0.14298203587532043,0.15039442479610443,0.14563296735286713,0.12718230485916138
.,0.475719153881073,0.35288307070732117,0.5934505462646484,0.30669423937797546,0.279432475566864,0.28898224234580994,0.26228174567222595,0.41536515951156616,0.5934505462646484,0.30669423937797546,0.29671710729599,0.28898224234580994,0.4130953550338745
,when,did,the,methodist,protestant,church,split,from,the,methodist,episcopal,church,?
in,0.4431333839893341,0.2593238651752472,0.6662389636039734,0.24702993035316467,0.2637297511100769,0.2493300437927246,0.24171817302703857,0.4274188280105591,0.6662389636039734,0.24702993035316467,0.2737633287906647,0.2493300437927246,0.20430970191955566
the,0.5091903209686279,0.34736719727516174,1.0,0.21922016143798828,0.2679212689399719,0.23846197128295898,0.2967630624771118,0.40150508284568787,1.0,0.21922016143798828,0.2631160318851471,0.23846197128295898,0.22068053483963013
more,0.359977662563324,0.2803135812282562,0.39758381247520447,0.1320590376853943,0.20674629509449005,0.15074557065963745,0.1857418417930603,0.2529715299606323,0.39758381247520447,0.1320590376853943,0.12541626393795013,0.15074557065963745,0.27894994616508484
than,0.2883036434650421,0.24820660054683685,0.3227543234825134,0.17088235914707184,0.19218704104423523,0.09950651973485947,0.14129918813705444,0.2633618414402008,0.3227543234825134,0.17088235914707184,0.12192749232053757,0.09950651973485947,0.24917294085025787
220,-0.018604135140776634,-0.08643659204244614,0.13841627538204193,-0.05851681903004646,-0.06587115675210953,-0.0029073040932416916,-0.08629326522350311,0.09940167516469955,0.13841627538204193,-0.05851681903004646,-0.06640885025262833,-0.0029073040932416916,-0.05504565313458443
years,0.3409145474433899,0.2695724070072174,0.2912273406982422,0.19249923527240753,0.17134883999824524,0.19397257268428802,0.18772101402282715,0.31063511967658997,0.2912273406982422,0.19249923527240753,0.23491652309894562,0.19397257268428802,0.1914375126361847
since,0.42774689197540283,0.27613121271133423,0.4054957628250122,0.14939144253730774,0.17785941064357758,0.22361385822296143,0.26245614886283875,0.34118619561195374,0.4054957628250122,0.14939144253730774,0.21283413469791412,0.22361385822296143,0.2876587212085724
1784,0.12088574469089508,0.017181625589728355,0.21695038676261902,0.1151311844587326,0.15623179078102112,0.18120720982551575,0.17864260077476501,0.1384097784757614,0.21695038676261902,0.1151311844587326,0.20317138731479645,0.18120720982551575,0.12145309150218964
",",0.36674630641937256,0.3015086054801941,0.4933079481124878,0.2960420250892639,0.2710806429386139,0.2707274258136749,0.26985031366348267,0.39760664105415344,0.4933079481124878,0.2960420250892639,0.2749701738357544,0.2707274258136749,0.31091248989105225
methodism,0.16663099825382233,0.22647739946842194,0.1990700513124466,0.8856825828552246,0.5897412300109863,0.615106999874115,0.17044802010059357,0.1990705281496048,0.1990700513124466,0.8856825828552246,0.5954658389091492,0.615106999874115,0.18589207530021667
in,0.4431333839893341,0.2593238651752472,0.6662389636039734,0.24702993035316467,0.2637297511100769,0.2493300437927246,0.24171817302703857,0.4274188280105591,0.6662389636039734,0.24702993035316467,0.2737633287906647,0.2493300437927246,0.20430970191955566
the,0.5091903209686279,0.34736719727516174,1.0,0.21922016143798828,0.2679212689399719,0.23846197128295898,0.2967630624771118,0.40150508284568787,1.0,0.21922016143798828,0.2631160318851471,0.23846197128295898,0.22068053483963013
united,0.2490900456905365,0.21137088537216187,0.34367692470550537,0.3283560872077942,0.18336354196071625,0.19284281134605408,0.20513150095939636,0.27339106798171997,0.34367692470550537,0.3283560872077942,0.32054609060287476,0.19284281134605408,0.17266890406608582
states,0.24639196693897247,0.21754568815231323,0.3463578522205353,0.3077499568462372,0.17654994130134583,0.17393819987773895,0.20770199596881866,0.24283263087272644,0.3463578522205353,0.3077499568462372,0.30250832438468933,0.17393819987773895,0.16272737085819244
",",0.36674630641937256,0.3015086054801941,0.4933079481124878,0.2960420250892639,0.2710806429386139,0.2707274258136749,0.26985031366348267,0.39760664105415344,0.4933079481124878,0.2960420250892639,0.2749701738357544,0.2707274258136749,0.31091248989105225
like,0.4158523678779602,0.40502431988716125,0.32912567257881165,0.13706645369529724,0.112492136657238,0.12978345155715942,0.14041589200496674,0.28165748715400696,0.32912567257881165,0.13706645369529724,0.07960531115531921,0.12978345155715942,0.3268813192844391
many,0.36563900113105774,0.375588983297348,0.4335206151008606,0.21092453598976135,0.2339637130498886,0.20546764135360718,0.1792730987071991,0.33099696040153503,0.4335206151008606,0.21092453598976135,0.1712350696325302,0.20546764135360718,0.2124512493610382
other,0.34102705121040344,0.31707024574279785,0.44152235984802246,0.17748990654945374,0.213605597615242,0.18248632550239563,0.2212396264076233,0.30141791701316833,0.44152235984802246,0.17748990654945374,0.16081449389457703,0.18248632550239563,0.24682199954986572
protestant,0.17039497196674347,0.23091652989387512,0.2679212689399719,0.5382401943206787,1.0,0.590944766998291,0.20512942969799042,0.15122920274734497,0.2679212689399719,0.5382401943206787,0.5104081034660339,0.590944766998291,0.14798137545585632
denominations,0.14523880183696747,0.1763913929462433,0.2641148269176483,0.4993211328983307,0.5524523258209229,0.5043687224388123,0.2829630970954895,0.181633859872818,0.2641148269176483,0.4993211328983307,0.4787602424621582,0.5043687224388123,0.2765534520149231
",",0.36674630641937256,0.3015086054801941,0.4933079481124878,0.2960420250892639,0.2710806429386139,0.2707274258136749,0.26985031366348267,0.39760664105415344,0.4933079481124878,0.2960420250892639,0.2749701738357544,0.2707274258136749,0.31091248989105225
has,0.34538573026657104,0.2124989777803421,0.4177538752555847,0.18049748241901398,0.18089579045772552,0.19444791972637177,0.20033138990402222,0.2621968984603882,0.4177538752555847,0.18049748241901398,0.1705457717180252,0.19444791972637177,0.15994466841220856
seen,0.26541221141815186,0.23731118440628052,0.3442007005214691,0.07872533053159714,0.15448398888111115,0.14650887250900269,0.13454362750053406,0.24460692703723907,0.3442007005214691,0.07872533053159714,0.15317140519618988,0.14650887250900269,0.2567344307899475
a,0.44397395849227905,0.2552328109741211,0.5829201340675354,0.24651029706001282,0.22869355976581573,0.19588641822338104,0.20198695361614227,0.322764128446579,0.5829201340675354,0.24651029706001282,0.2234257608652115,0.19588641822338104,0.23916715383529663
number,0.2767394483089447,0.19046731293201447,0.35145696997642517,0.13960762321949005,0.15867429971694946,0.1053636372089386,0.15098808705806732,0.24833418428897858,0.35145696997642517,0.13960762321949005,0.1381271332502365,0.1053636372089386,0.19256845116615295
of,0.3757161796092987,0.2513895630836487,0.733189046382904,0.28458893299102783,0.31440475583076477,0.3079429268836975,0.2359420210123062,0.4249346852302551,0.733189046382904,0.28458893299102783,0.29307931661605835,0.3079429268836975,0.1826142966747284
divisions,0.1958957463502884,0.18186211585998535,0.3125615119934082,0.13067978620529175,0.22447051107883453,0.17220354080200195,0.37334969639778137,0.16705584526062012,0.3125615119934082,0.13067978620529175,0.19806210696697235,0.17220354080200195,0.14903524518013
and,0.4716290831565857,0.34479495882987976,0.5171257257461548,0.2376793771982193,0.25109967589378357,0.1976170688867569,0.3033278286457062,0.3601827025413513,0.5171257257461548,0.2376793771982193,0.18267527222633362,0.1976170688867569,0.20544172823429108
mergers,0.12274876981973648,0.1612216830253601,0.2736377418041229,0.21142788231372833,0.1772962510585785,0.11544554680585861,0.31833019852638245,0.1868809312582016,0.2736377418041229,0.21142788231372833,0.15533967316150665,0.11544554680585861,0.1755273938179016
.,0.475719153881073,0.35288307070732117,0.5934505462646484,0.30669423937797546,0.279432475566864,0.28898224234580994,0.26228174567222595,0.41536515951156616,0.5934505462646484,0.30669423937797546,0.29671710729599,0.28898224234580994,0.4130953550338745
