,what,is,the,name,of,the,area,that,the,main,campus,is,centered,in,cambridge,?
ha,0.15493328869342804,0.15489371120929718,0.1501408815383911,0.11792590469121933,0.13442294299602509,0.1501408815383911,0.23642610013484955,0.11062915623188019,0.1501408815383911,0.11212635040283203,0.20041298866271973,0.15489371120929718,0.17414791882038116,0.11329968273639679,0.10279425978660583,0.24374480545520782
),0.26259949803352356,0.37732169032096863,0.3456730246543884,0.2638341188430786,0.3680361211299896,0.3456730246543884,0.18319392204284668,0.23478686809539795,0.3456730246543884,0.20574742555618286,0.14868277311325073,0.37732169032096863,0.2161250114440918,0.3326910734176636,0.18056859076023102,0.42300865054130554
main,0.2344268560409546,0.3009335994720459,0.38631999492645264,0.19928081333637238,0.3177044689655304,0.38631999492645264,0.19558638334274292,0.3140498101711273,0.38631999492645264,1.0000001192092896,0.24329225718975067,0.3009335994720459,0.24285511672496796,0.28862449526786804,0.17607703804969788,0.1665669083595276
campus,0.13670016825199127,0.2408183068037033,0.20087170600891113,0.11855568736791611,0.22980211675167084,0.20087170600891113,0.32310426235198975,0.1562369018793106,0.20087170600891113,0.24329225718975067,1.0,0.2408183068037033,0.22828245162963867,0.2525809109210968,0.355621874332428,0.06952692568302155
is,0.28837618231773376,1.0,0.5823672413825989,0.3359788954257965,0.4854315221309662,0.5823672413825989,0.29283958673477173,0.3995479643344879,0.5823672413825989,0.3009335994720459,0.2408183068037033,1.0,0.2504463791847229,0.5394441485404968,0.14754945039749146,0.22961433231830597
centered,0.24975672364234924,0.2504463791847229,0.346942275762558,0.14946992695331573,0.3281562924385071,0.346942275762558,0.3055489659309387,0.3213004767894745,0.346942275762558,0.24285511672496796,0.22828245162963867,0.2504463791847229,1.0,0.33326560258865356,0.1477431207895279,0.17524833977222443
on,0.34226128458976746,0.3635730445384979,0.5107308030128479,0.17627742886543274,0.3966929316520691,0.5107308030128479,0.20868615806102753,0.42569106817245483,0.5107308030128479,0.2898236811161041,0.2515745162963867,0.3635730445384979,0.28487154841423035,0.46853652596473694,0.16747328639030457,0.2714994251728058
harvard,0.2177114188671112,0.15387701988220215,0.24496200680732727,0.15755295753479004,0.25842633843421936,0.24496200680732727,0.09178028255701065,0.21386723220348358,0.24496200680732727,0.06252060830593109,0.32682597637176514,0.15387701988220215,0.19449491798877716,0.26072487235069275,0.5214552283287048,0.11685016006231308
yard,0.15177296102046967,0.15102696418762207,0.22634266316890717,0.10417506843805313,0.14137893915176392,0.22634266316890717,0.2412990778684616,0.1852487325668335,0.22634266316890717,0.10092590749263763,0.2571098804473877,0.15102696418762207,0.14151161909103394,0.16734865307807922,0.16754162311553955,0.06376948207616806
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.2459065467119217,0.5696388483047485,0.6662389636039734,0.33632898330688477,0.435920387506485,0.6662389636039734,0.28862449526786804,0.2525809109210968,0.5394441485404968,0.33326560258865356,1.0,0.25785043835639954,0.20430970191955566
cambridge,0.19321057200431824,0.14754945039749146,0.21810851991176605,0.12664255499839783,0.29286280274391174,0.21810851991176605,0.09017784893512726,0.19947539269924164,0.21810851991176605,0.17607703804969788,0.355621874332428,0.14754945039749146,0.1477431207895279,0.25785043835639954,1.0,0.14006337523460388
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.2664283812046051,0.4137537479400635,0.4933079481124878,0.2989408075809479,0.2639807164669037,0.4691906273365021,0.22766940295696259,0.5201468467712402,0.3027820289134979,0.31091248989105225
approximately,0.21610312163829803,0.2724578380584717,0.33137547969818115,0.07034071534872055,0.34526896476745605,0.33137547969818115,0.38838738203048706,0.26076987385749817,0.33137547969818115,0.1443091183900833,0.2253831923007965,0.2724578380584717,0.25544100999832153,0.3145860731601715,0.1971350461244583,0.10237617790699005
3,0.04473085701465607,0.1504552811384201,0.06283142417669296,0.09124153107404709,0.046857766807079315,0.06283142417669296,0.006786597892642021,0.028775349259376526,0.06283142417669296,0.05092684179544449,0.03674837201833725,0.1504552811384201,0.0013520510401576757,0.06326868385076523,0.08570989221334457,0.005975271109491587
miles,0.1893789917230606,0.22951029241085052,0.25706055760383606,0.08791102468967438,0.2263605147600174,0.25706055760383606,0.37248730659484863,0.16484005749225616,0.25706055760383606,0.15758295357227325,0.24132587015628815,0.22951029241085052,0.23463445901870728,0.22700901329517365,0.177116259932518,0.09363767504692078
(,0.2411840260028839,0.35393038392066956,0.33289089798927307,0.2706909477710724,0.35032153129577637,0.33289089798927307,0.18064655363559723,0.2264307141304016,0.33289089798927307,0.21451304852962494,0.15245218575000763,0.35393038392066956,0.19046323001384735,0.3087427020072937,0.1674983948469162,0.40561532974243164
5,0.09269922226667404,0.009449449367821217,0.09255307912826538,0.07127095758914948,0.1043979674577713,0.09255307912826538,0.11485160142183304,0.06977073848247528,0.09255307912826538,0.02021098881959915,0.04030643031001091,0.009449449367821217,0.030497143045067787,0.0862177163362503,0.07604061812162399,0.06222071498632431
km,0.1805391013622284,0.24258680641651154,0.21376769244670868,0.1773443967103958,0.2376161366701126,0.21376769244670868,0.4010637402534485,0.1602332592010498,0.21376769244670868,0.2184109389781952,0.264692485332489,0.24258680641651154,0.2474662810564041,0.21900252997875214,0.14058968424797058,0.08180338144302368
),0.26259949803352356,0.37732169032096863,0.3456730246543884,0.2638341188430786,0.3680361211299896,0.3456730246543884,0.18319392204284668,0.23478686809539795,0.3456730246543884,0.20574742555618286,0.14868277311325073,0.37732169032096863,0.2161250114440918,0.3326910734176636,0.18056859076023102,0.42300865054130554
northwest,0.1776016652584076,0.23487883806228638,0.3162118196487427,0.18083903193473816,0.25031307339668274,0.3162118196487427,0.3779076039791107,0.1551232784986496,0.3162118196487427,0.18007726967334747,0.21966764330863953,0.23487883806228638,0.2997755706310272,0.34818974137306213,0.1624729037284851,0.15228797495365143
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.3409860134124756,0.41498205065727234,0.733189046382904,0.3177044689655304,0.22980211675167084,0.4854315221309662,0.3281562924385071,0.5696388483047485,0.29286280274391174,0.1826142966747284
boston,0.1650117039680481,0.09903766214847565,0.2297145575284958,0.11760873347520828,0.1890333592891693,0.2297145575284958,0.11880619823932648,0.19806839525699615,0.2297145575284958,0.08061100542545319,0.21229295432567596,0.09903766214847565,0.14540433883666992,0.24356770515441895,0.3674096465110779,0.14705288410186768
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09152708947658539,0.019157549366354942,0.0633435994386673,0.09152708947658539,0.09533005207777023,-0.031850893050432205,0.05324986204504967,0.12399637699127197,0.092739537358284,0.02991868369281292,0.10349778085947037
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.37834644317626953,0.5473989248275757,1.0,0.38631999492645264,0.20087170600891113,0.5823672413825989,0.346942275762558,0.6662389636039734,0.21810851991176605,0.22068053483963013
business,0.21758167445659637,0.19332653284072876,0.2389037162065506,0.1640031337738037,0.23985227942466736,0.2389037162065506,0.24424728751182556,0.25197073817253113,0.2389037162065506,0.057488325983285904,0.21017564833164215,0.19332653284072876,0.15277014672756195,0.2298729121685028,0.2424149364233017,0.1545659303665161
school,0.18774057924747467,0.19488026201725006,0.22953221201896667,0.15128786861896515,0.2391800880432129,0.22953221201896667,0.17919643223285675,0.2190830111503601,0.22953221201896667,0.1608637273311615,0.40977439284324646,0.19488026201725006,0.192633256316185,0.26157811284065247,0.2573782205581665,0.15091250836849213
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.3044000566005707,0.4731321930885315,0.5171257257461548,0.29831406474113464,0.23815947771072388,0.3859752118587494,0.2833189070224762,0.4954058527946472,0.27719825506210327,0.20544172823429108
athletics,0.18140217661857605,0.14491918683052063,0.23869381844997406,0.10814013332128525,0.25092312693595886,0.23869381844997406,0.1372465193271637,0.18232420086860657,0.23869381844997406,0.10457983613014221,0.22760701179504395,0.14491918683052063,0.12870584428310394,0.2052789330482483,0.21888798475265503,0.10309170186519623
facilities,0.137315571308136,0.17244288325309753,0.19172798097133636,0.07131293416023254,0.17473776638507843,0.19172798097133636,0.3089282512664795,0.23001283407211304,0.19172798097133636,0.17629066109657288,0.3926197290420532,0.17244288325309753,0.2620581090450287,0.2149869203567505,0.20904693007469177,0.10624271631240845
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.2664283812046051,0.4137537479400635,0.4933079481124878,0.2989408075809479,0.2639807164669037,0.4691906273365021,0.22766940295696259,0.5201468467712402,0.3027820289134979,0.31091248989105225
including,0.18328791856765747,0.25093933939933777,0.3738902807235718,0.16202661395072937,0.44195112586021423,0.3738902807235718,0.25492727756500244,0.31577053666114807,0.3738902807235718,0.22166582942008972,0.24484838545322418,0.25093933939933777,0.24422922730445862,0.35857823491096497,0.24898391962051392,0.1633303165435791
harvard,0.2177114188671112,0.15387701988220215,0.24496200680732727,0.15755295753479004,0.25842633843421936,0.24496200680732727,0.09178028255701065,0.21386723220348358,0.24496200680732727,0.06252060830593109,0.32682597637176514,0.15387701988220215,0.19449491798877716,0.26072487235069275,0.5214552283287048,0.11685016006231308
stadium,0.12456028908491135,0.18311816453933716,0.21145665645599365,0.1942804455757141,0.17126937210559845,0.21145665645599365,0.22079673409461975,0.12195040285587311,0.21145665645599365,0.13124537467956543,0.31143811345100403,0.18311816453933716,0.05694382265210152,0.21361783146858215,0.09727469831705093,0.07579939067363739
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.2664283812046051,0.4137537479400635,0.4933079481124878,0.2989408075809479,0.2639807164669037,0.4691906273365021,0.22766940295696259,0.5201468467712402,0.3027820289134979,0.31091248989105225
are,0.29724663496017456,0.5330929756164551,0.40399202704429626,0.17349179089069366,0.39081433415412903,0.40399202704429626,0.25780194997787476,0.45265161991119385,0.40399202704429626,0.2828797399997711,0.2026534378528595,0.5330929756164551,0.19494454562664032,0.3841303884983063,0.12315071374177933,0.24591213464736938
located,0.2034616470336914,0.35717159509658813,0.407527357339859,0.22759057581424713,0.32520920038223267,0.407527357339859,0.42610666155815125,0.1796129047870636,0.407527357339859,0.2649710774421692,0.42575085163116455,0.35717159509658813,0.3654897212982178,0.35149815678596497,0.11514987796545029,0.08983194828033447
across,0.24809791147708893,0.21617691218852997,0.3816230297088623,0.14446979761123657,0.2936134934425354,0.3816230297088623,0.295441597700119,0.33602073788642883,0.3816230297088623,0.18852436542510986,0.19295378029346466,0.21617691218852997,0.3295045793056488,0.36988839507102966,0.198255717754364,0.17034576833248138
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.37834644317626953,0.5473989248275757,1.0,0.38631999492645264,0.20087170600891113,0.5823672413825989,0.346942275762558,0.6662389636039734,0.21810851991176605,0.22068053483963013
charles,0.18606366217136383,0.16326871514320374,0.20777860283851624,0.12928123772144318,0.22512592375278473,0.20777860283851624,0.14304974675178528,0.1334998905658722,0.20777860283851624,0.047407861799001694,0.16741029918193817,0.16326871514320374,0.13987389206886292,0.21346928179264069,0.27598974108695984,0.17366734147071838
river,0.13815869390964508,0.20670881867408752,0.2894456386566162,0.17863500118255615,0.19903257489204407,0.2894456386566162,0.3487212359905243,0.1889113336801529,0.2894456386566162,0.23717069625854492,0.23446616530418396,0.20670881867408752,0.16342900693416595,0.2149806171655655,0.19224664568901062,0.15390869975090027
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.2459065467119217,0.5696388483047485,0.6662389636039734,0.33632898330688477,0.435920387506485,0.6662389636039734,0.28862449526786804,0.2525809109210968,0.5394441485404968,0.33326560258865356,1.0,0.25785043835639954,0.20430970191955566
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.37834644317626953,0.5473989248275757,1.0,0.38631999492645264,0.20087170600891113,0.5823672413825989,0.346942275762558,0.6662389636039734,0.21810851991176605,0.22068053483963013
allston,0.17020148038864136,0.2523926794528961,0.23489287495613098,0.1877332180738449,0.20153766870498657,0.23489287495613098,0.13424846529960632,0.18591190874576569,0.23489287495613098,0.19197635352611542,0.25770753622055054,0.2523926794528961,0.1667197346687317,0.3258543908596039,0.37226545810699463,0.17989090085029602
neighborhood,0.12062139064073563,0.20414865016937256,0.20152483880519867,0.14121051132678986,0.15683332085609436,0.20152483880519867,0.32673999667167664,0.1948266327381134,0.20152483880519867,0.10376545041799545,0.3788740038871765,0.20414865016937256,0.2414458990097046,0.20924240350723267,0.13127999007701874,0.048473283648490906
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.3409860134124756,0.41498205065727234,0.733189046382904,0.3177044689655304,0.22980211675167084,0.4854315221309662,0.3281562924385071,0.5696388483047485,0.29286280274391174,0.1826142966747284
boston,0.1650117039680481,0.09903766214847565,0.2297145575284958,0.11760873347520828,0.1890333592891693,0.2297145575284958,0.11880619823932648,0.19806839525699615,0.2297145575284958,0.08061100542545319,0.21229295432567596,0.09903766214847565,0.14540433883666992,0.24356770515441895,0.3674096465110779,0.14705288410186768
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.3044000566005707,0.4731321930885315,0.5171257257461548,0.29831406474113464,0.23815947771072388,0.3859752118587494,0.2833189070224762,0.4954058527946472,0.27719825506210327,0.20544172823429108
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.37834644317626953,0.5473989248275757,1.0,0.38631999492645264,0.20087170600891113,0.5823672413825989,0.346942275762558,0.6662389636039734,0.21810851991176605,0.22068053483963013
medical,0.2389855533838272,0.22198186814785004,0.2398311346769333,0.1427740901708603,0.2826511859893799,0.2398311346769333,0.16295801103115082,0.24800917506217957,0.2398311346769333,0.09386023879051208,0.22203831374645233,0.22198186814785004,0.16783589124679565,0.25996583700180054,0.2484521120786667,0.13234087824821472
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.2664283812046051,0.4137537479400635,0.4933079481124878,0.2989408075809479,0.2639807164669037,0.4691906273365021,0.22766940295696259,0.5201468467712402,0.3027820289134979,0.31091248989105225
dental,0.22625620663166046,0.21066176891326904,0.2583918571472168,0.0866839662194252,0.2673645615577698,0.2583918571472168,0.17559069395065308,0.2994542717933655,0.2583918571472168,0.14201782643795013,0.19285979866981506,0.21066176891326904,0.1475999653339386,0.24925146996974945,0.2111736685037613,0.12109649926424026
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.2664283812046051,0.4137537479400635,0.4933079481124878,0.2989408075809479,0.2639807164669037,0.4691906273365021,0.22766940295696259,0.5201468467712402,0.3027820289134979,0.31091248989105225
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.3044000566005707,0.4731321930885315,0.5171257257461548,0.29831406474113464,0.23815947771072388,0.3859752118587494,0.2833189070224762,0.4954058527946472,0.27719825506210327,0.20544172823429108
public,0.1729622185230255,0.1980048567056656,0.22857438027858734,0.16597819328308105,0.2391265481710434,0.22857438027858734,0.21272097527980804,0.2622828185558319,0.22857438027858734,0.17177897691726685,0.3257627487182617,0.1980048567056656,0.1599227339029312,0.29074716567993164,0.248189777135849,0.19872993230819702
health,0.21460163593292236,0.1864514946937561,0.2340974360704422,0.12463146448135376,0.28076469898223877,0.2340974360704422,0.1834241896867752,0.26122716069221497,0.2340974360704422,0.14139153063297272,0.17180374264717102,0.1864514946937561,0.15027622878551483,0.2500189542770386,0.1872568279504776,0.16094304621219635
schools,0.1820785105228424,0.2022145688533783,0.22905772924423218,0.12527719140052795,0.265506386756897,0.22905772924423218,0.17600210011005402,0.2649109661579132,0.22905772924423218,0.17252077162265778,0.3625849187374115,0.2022145688533783,0.2556188404560089,0.2632134258747101,0.22988031804561615,0.18349280953407288
are,0.29724663496017456,0.5330929756164551,0.40399202704429626,0.17349179089069366,0.39081433415412903,0.40399202704429626,0.25780194997787476,0.45265161991119385,0.40399202704429626,0.2828797399997711,0.2026534378528595,0.5330929756164551,0.19494454562664032,0.3841303884983063,0.12315071374177933,0.24591213464736938
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.2459065467119217,0.5696388483047485,0.6662389636039734,0.33632898330688477,0.435920387506485,0.6662389636039734,0.28862449526786804,0.2525809109210968,0.5394441485404968,0.33326560258865356,1.0,0.25785043835639954,0.20430970191955566
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,1.0,0.37834644317626953,0.5473989248275757,1.0,0.38631999492645264,0.20087170600891113,0.5823672413825989,0.346942275762558,0.6662389636039734,0.21810851991176605,0.22068053483963013
longwood,0.10147416591644287,0.21752086281776428,0.2812906801700592,0.25090667605400085,0.2695541977882385,0.2812906801700592,0.2501462697982788,0.12325618416070938,0.2812906801700592,0.15855662524700165,0.2967538833618164,0.21752086281776428,0.16125501692295074,0.22531498968601227,0.4152296185493469,0.07470505684614182
medical,0.2389855533838272,0.22198186814785004,0.2398311346769333,0.1427740901708603,0.2826511859893799,0.2398311346769333,0.16295801103115082,0.24800917506217957,0.2398311346769333,0.09386023879051208,0.22203831374645233,0.22198186814785004,0.16783589124679565,0.25996583700180054,0.2484521120786667,0.13234087824821472
area,0.21965408325195312,0.29283958673477173,0.37834644317626953,0.205547034740448,0.3409860134124756,0.37834644317626953,1.0,0.2566552460193634,0.37834644317626953,0.19558638334274292,0.32310426235198975,0.29283958673477173,0.3055489659309387,0.33632898330688477,0.09017784893512726,0.12640461325645447
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.24737101793289185,0.5352458953857422,0.5934505462646484,0.2760866582393646,0.4460422694683075,0.5934505462646484,0.31122034788131714,0.20437243580818176,0.4569662809371948,0.30439889430999756,0.5591574311256409,0.26304754614830017,0.4130953550338745
