,how,many,days,does,the,parliament,have,to,nominate,a,first,minister,after,a,general,election,?
with,0.3525622487068176,0.35744401812553406,0.20790712535381317,0.26186925172805786,0.4223487675189972,0.14422082901000977,0.48046383261680603,0.4239959120750427,0.1439969539642334,0.3783375024795532,0.2691199779510498,0.09788184612989426,0.33843478560447693,0.3783375024795532,0.1510423719882965,0.13579119741916656,0.2433311939239502
at,0.2154216170310974,0.2716965675354004,0.2978195548057556,0.17465277016162872,0.457212895154953,0.17480722069740295,0.29004791378974915,0.36524343490600586,0.17256151139736176,0.3095070421695709,0.3138778805732727,0.12735222280025482,0.3622083067893982,0.3095070421695709,0.2006627768278122,0.16021056473255157,0.21978627145290375
least,0.2839330732822418,0.36189308762550354,0.2870630621910095,0.23802171647548676,0.3428877890110016,0.16049590706825256,0.45121026039123535,0.35133054852485657,0.26838570833206177,0.3442045748233795,0.2720279097557068,0.10003340989351273,0.22925813496112823,0.3442045748233795,0.14208289980888367,0.14513884484767914,0.28866854310035706
two-thirds,0.2647247910499573,0.32381942868232727,0.22423209249973297,0.2833101749420166,0.4331918954849243,0.35233184695243835,0.4413047730922699,0.3367849886417389,0.27024316787719727,0.2886121869087219,0.33817058801651,0.21629954874515533,0.21652434766292572,0.2886121869087219,0.15221810340881348,0.29492226243019104,0.15813422203063965
of,0.2480744868516922,0.37253960967063904,0.23668107390403748,0.3119818866252899,0.733189046382904,0.2885259687900543,0.3802283704280853,0.41548454761505127,0.16420671343803406,0.5052502155303955,0.3536086082458496,0.23343199491500854,0.3867455720901489,0.5052502155303955,0.28352999687194824,0.23051156103610992,0.1826142966747284
the,0.33890387415885925,0.4335206151008606,0.2574930489063263,0.35928019881248474,1.0,0.26521381735801697,0.40389683842658997,0.535392165184021,0.20345719158649445,0.5829201340675354,0.49448907375335693,0.19297581911087036,0.4565047025680542,0.5829201340675354,0.28634732961654663,0.22873377799987793,0.22068053483963013
members,0.20418256521224976,0.25127971172332764,0.20544633269309998,0.1685360074043274,0.3321719169616699,0.3503897786140442,0.2992980480194092,0.26617446541786194,0.22585651278495789,0.1873859316110611,0.1530320644378662,0.23313948512077332,0.2411569207906723,0.1873859316110611,0.15332673490047455,0.2608012557029724,0.10212311148643494
voting,0.2576615512371063,0.17847317457199097,0.22891515493392944,0.16839464008808136,0.26425203680992126,0.413930207490921,0.27020007371902466,0.2493610978126526,0.4038793444633484,0.21578288078308105,0.23237740993499756,0.15207155048847198,0.1971619427204132,0.21578288078308105,0.21113979816436768,0.523838222026825,0.31114646792411804
in,0.2601168751716614,0.41474202275276184,0.24827800691127777,0.214483380317688,0.6662389636039734,0.2323146015405655,0.36843645572662354,0.45010748505592346,0.1294480264186859,0.539380669593811,0.4127444326877594,0.19794908165931702,0.44050168991088867,0.539380669593811,0.259066641330719,0.2450414001941681,0.20430970191955566
favour,0.19944167137145996,0.20696131885051727,0.213796928524971,0.17718833684921265,0.2575749158859253,0.3179503083229065,0.2697093188762665,0.28403565287590027,0.24451123178005219,0.20011751353740692,0.1818239986896515,0.22788317501544952,0.28542301058769226,0.20011751353740692,0.20475676655769348,0.3088328242301941,0.19697274267673492
),0.17939934134483337,0.16602720320224762,0.25837159156799316,0.2575884759426117,0.3456730246543884,0.18304091691970825,0.22866283357143402,0.31236231327056885,0.23119758069515228,0.3640355169773102,0.27228695154190063,0.20952601730823517,0.24162524938583374,0.3640355169773102,0.22449038922786713,0.1164688915014267,0.42300865054130554
",",0.22659391164779663,0.40610817074775696,0.34504905343055725,0.28617382049560547,0.4933079481124878,0.25442883372306824,0.3541618287563324,0.44245919585227966,0.26778745651245117,0.427140474319458,0.34503069519996643,0.24737542867660522,0.38860568404197693,0.427140474319458,0.3022127151489258,0.22834618389606476,0.31091248989105225
or,0.3378981947898865,0.36905089020729065,0.19658851623535156,0.4248845875263214,0.4174870550632477,0.209258034825325,0.46389055252075195,0.38921234011650085,0.24176330864429474,0.48853766918182373,0.23187343776226044,0.15449458360671997,0.2693394720554352,0.48853766918182373,0.16815856099128723,0.10676651448011398,0.32389625906944275
if,0.4917012155056,0.2803558111190796,0.20335757732391357,0.4740144908428192,0.33724796772003174,0.1661069244146347,0.48852935433387756,0.4559597074985504,0.3952687978744507,0.41272827982902527,0.29443517327308655,0.09367469698190689,0.2528844475746155,0.41272827982902527,0.18856973946094513,0.20882846415042877,0.4441644251346588
the,0.33890387415885925,0.4335206151008606,0.2574930489063263,0.35928019881248474,1.0,0.26521381735801697,0.40389683842658997,0.535392165184021,0.20345719158649445,0.5829201340675354,0.49448907375335693,0.19297581911087036,0.4565047025680542,0.5829201340675354,0.28634732961654663,0.22873377799987793,0.22068053483963013
parliament,0.13635116815567017,0.15748974680900574,0.20819716155529022,0.22050349414348602,0.26521381735801697,1.0,0.16643136739730835,0.20290622115135193,0.23259283602237701,0.22951169312000275,0.19317375123500824,0.46939271688461304,0.23273243010044098,0.22951169312000275,0.24502259492874146,0.5570003986358643,0.1586504578590393
fails,0.2590988576412201,0.1475423127412796,0.22992758452892303,0.47713807225227356,0.2538469433784485,0.20822861790657043,0.1839236617088318,0.3298555612564087,0.3884556293487549,0.28418266773223877,0.19763880968093872,0.17889070510864258,0.1655084192752838,0.28418266773223877,0.2364799976348877,0.21828360855579376,0.27496176958084106
to,0.44169697165489197,0.40243685245513916,0.2942236363887787,0.4391997456550598,0.535392165184021,0.20290622115135193,0.4544740617275238,1.0,0.3395873010158539,0.45503583550453186,0.3792489171028137,0.17637476325035095,0.37890323996543884,0.45503583550453186,0.24755197763442993,0.20867465436458588,0.29463258385658264
nominate,0.259867399930954,0.18790771067142487,0.23074612021446228,0.28945884108543396,0.20345719158649445,0.23259283602237701,0.34597766399383545,0.3395873010158539,1.0,0.21604353189468384,0.171529620885849,0.1957038938999176,0.1610410362482071,0.21604353189468384,0.15575693547725677,0.35164228081703186,0.34959694743156433
one,0.3213292360305786,0.4223630726337433,0.27712950110435486,0.2924913763999939,0.5514441132545471,0.14608411490917206,0.4507926106452942,0.4025384783744812,0.23419472575187683,0.4910551905632019,0.4552372097969055,0.13015736639499664,0.3593756854534149,0.4910551905632019,0.18572571873664856,0.1958329677581787,0.2673267424106598
of,0.2480744868516922,0.37253960967063904,0.23668107390403748,0.3119818866252899,0.733189046382904,0.2885259687900543,0.3802283704280853,0.41548454761505127,0.16420671343803406,0.5052502155303955,0.3536086082458496,0.23343199491500854,0.3867455720901489,0.5052502155303955,0.28352999687194824,0.23051156103610992,0.1826142966747284
its,0.22449488937854767,0.3319723308086395,0.22651438415050507,0.33437713980674744,0.559237003326416,0.23021577298641205,0.3852778375148773,0.3691340684890747,0.17431440949440002,0.4424409866333008,0.26377397775650024,0.12561781704425812,0.29879069328308105,0.4424409866333008,0.17820897698402405,0.1662760078907013,0.15103481709957123
members,0.20418256521224976,0.25127971172332764,0.20544633269309998,0.1685360074043274,0.3321719169616699,0.3503897786140442,0.2992980480194092,0.26617446541786194,0.22585651278495789,0.1873859316110611,0.1530320644378662,0.23313948512077332,0.2411569207906723,0.1873859316110611,0.15332673490047455,0.2608012557029724,0.10212311148643494
to,0.44169697165489197,0.40243685245513916,0.2942236363887787,0.4391997456550598,0.535392165184021,0.20290622115135193,0.4544740617275238,1.0,0.3395873010158539,0.45503583550453186,0.3792489171028137,0.17637476325035095,0.37890323996543884,0.45503583550453186,0.24755197763442993,0.20867465436458588,0.29463258385658264
be,0.4158933162689209,0.3961109519004822,0.28003883361816406,0.28696945309638977,0.4248143136501312,0.1534755527973175,0.5760743618011475,0.4972836375236511,0.3633037209510803,0.39883795380592346,0.29818081855773926,0.14974933862686157,0.32360681891441345,0.39883795380592346,0.1851358562707901,0.21590690314769745,0.3324260413646698
first,0.27731001377105713,0.2931244373321533,0.20935626327991486,0.2198687642812729,0.49448907375335693,0.19317375123500824,0.3030114769935608,0.3792489171028137,0.171529620885849,0.4287874400615692,1.0,0.20848903059959412,0.42302387952804565,0.4287874400615692,0.23021191358566284,0.2726391851902008,0.18701928853988647
minister,0.08135554194450378,0.11550404876470566,0.1614067256450653,0.1729513257741928,0.19297581911087036,0.46939271688461304,0.1477801650762558,0.17637476325035095,0.1957038938999176,0.1532600224018097,0.20848903059959412,0.9999998807907104,0.21305006742477417,0.1532600224018097,0.32670125365257263,0.3763052821159363,0.10825661569833755
within,0.24755704402923584,0.2613624930381775,0.2874232530593872,0.29514265060424805,0.39827480912208557,0.18820832669734955,0.32346946001052856,0.34980177879333496,0.1633763164281845,0.3858051896095276,0.20293103158473969,0.10249169170856476,0.360816091299057,0.3858051896095276,0.2165386825799942,0.16767872869968414,0.1870293766260147
28,-0.11203539371490479,-0.3069208562374115,-0.19729730486869812,-0.11238764971494675,-0.31177106499671936,-0.16850793361663818,-0.2756272554397583,-0.2938705086708069,-0.16904465854167938,-0.21815462410449982,-0.1914432793855667,-0.10422469675540924,-0.24374359846115112,-0.21815462410449982,-0.03851369395852089,-0.11530224978923798,-0.012856917455792427
days,0.23509229719638824,0.19773665070533752,0.9999998807907104,0.19069090485572815,0.2574930489063263,0.20819716155529022,0.25489261746406555,0.2942236363887787,0.23074612021446228,0.24421119689941406,0.20935626327991486,0.1614067256450653,0.5160173177719116,0.24421119689941406,0.08848285675048828,0.20331184566020966,0.2198754847049713
of,0.2480744868516922,0.37253960967063904,0.23668107390403748,0.3119818866252899,0.733189046382904,0.2885259687900543,0.3802283704280853,0.41548454761505127,0.16420671343803406,0.5052502155303955,0.3536086082458496,0.23343199491500854,0.3867455720901489,0.5052502155303955,0.28352999687194824,0.23051156103610992,0.1826142966747284
a,0.29312583804130554,0.2872205972671509,0.24421119689941406,0.38201746344566345,0.5829201340675354,0.22951169312000275,0.338716596364975,0.45503583550453186,0.21604353189468384,1.0,0.4287874400615692,0.1532600224018097,0.3831600844860077,1.0,0.2157215178012848,0.21829310059547424,0.23916715383529663
general,0.19638104736804962,0.21976788341999054,0.08848285675048828,0.15178900957107544,0.28634732961654663,0.24502259492874146,0.1695498526096344,0.24755197763442993,0.15575693547725677,0.2157215178012848,0.23021191358566284,0.32670125365257263,0.1764041930437088,0.2157215178012848,1.0000001192092896,0.34865012764930725,0.1972234547138214
election,0.1848219484090805,0.14983916282653809,0.20331184566020966,0.12260783463716507,0.22873377799987793,0.5570003986358643,0.19942942261695862,0.20867465436458588,0.35164228081703186,0.21829310059547424,0.2726391851902008,0.3763052821159363,0.28415748476982117,0.21829310059547424,0.34865012764930725,0.9999999403953552,0.23105260729789734
or,0.3378981947898865,0.36905089020729065,0.19658851623535156,0.4248845875263214,0.4174870550632477,0.209258034825325,0.46389055252075195,0.38921234011650085,0.24176330864429474,0.48853766918182373,0.23187343776226044,0.15449458360671997,0.2693394720554352,0.48853766918182373,0.16815856099128723,0.10676651448011398,0.32389625906944275
of,0.2480744868516922,0.37253960967063904,0.23668107390403748,0.3119818866252899,0.733189046382904,0.2885259687900543,0.3802283704280853,0.41548454761505127,0.16420671343803406,0.5052502155303955,0.3536086082458496,0.23343199491500854,0.3867455720901489,0.5052502155303955,0.28352999687194824,0.23051156103610992,0.1826142966747284
the,0.33890387415885925,0.4335206151008606,0.2574930489063263,0.35928019881248474,1.0,0.26521381735801697,0.40389683842658997,0.535392165184021,0.20345719158649445,0.5829201340675354,0.49448907375335693,0.19297581911087036,0.4565047025680542,0.5829201340675354,0.28634732961654663,0.22873377799987793,0.22068053483963013
position,0.19999539852142334,0.14918828010559082,0.17171072959899902,0.21100744605064392,0.3183514177799225,0.1596854329109192,0.216538205742836,0.2374807894229889,0.2600043714046478,0.28626853227615356,0.2173307240009308,0.2014395147562027,0.19508057832717896,0.28626853227615356,0.18641357123851776,0.2662021219730377,0.15529610216617584
becoming,0.19875051081180573,0.27432987093925476,0.2131820172071457,0.19430571794509888,0.333665668964386,0.14216363430023193,0.25799164175987244,0.3192594647407532,0.25279659032821655,0.3309323191642761,0.3537147641181946,0.11723184585571289,0.2961452007293701,0.3309323191642761,0.18137410283088684,0.2488836646080017,0.17354105412960052
vacant,0.09495768696069717,0.14032794535160065,0.17709943652153015,0.16664575040340424,0.2524206042289734,0.2757852375507355,0.21839530766010284,0.2106766402721405,0.18937157094478607,0.2173009216785431,0.23380877077579498,0.24161650240421295,0.2488177865743637,0.2173009216785431,0.220351442694664,0.4340621829032898,0.16931317746639252
",",0.22659391164779663,0.40610817074775696,0.34504905343055725,0.28617382049560547,0.4933079481124878,0.25442883372306824,0.3541618287563324,0.44245919585227966,0.26778745651245117,0.427140474319458,0.34503069519996643,0.24737542867660522,0.38860568404197693,0.427140474319458,0.3022127151489258,0.22834618389606476,0.31091248989105225
the,0.33890387415885925,0.4335206151008606,0.2574930489063263,0.35928019881248474,1.0,0.26521381735801697,0.40389683842658997,0.535392165184021,0.20345719158649445,0.5829201340675354,0.49448907375335693,0.19297581911087036,0.4565047025680542,0.5829201340675354,0.28634732961654663,0.22873377799987793,0.22068053483963013
presiding,0.13930433988571167,0.140048548579216,0.16360478103160858,0.16423818469047546,0.3267684876918793,0.3959604501724243,0.11857116967439651,0.2064446657896042,0.2711605429649353,0.18864497542381287,0.2543887197971344,0.39997684955596924,0.23886920511722565,0.18864497542381287,0.2762853801250458,0.5104126930236816,0.177648663520813
officer,0.1377885937690735,0.12142262607812881,0.19781526923179626,0.1390947848558426,0.25777485966682434,0.2183782458305359,0.11107056587934494,0.2198503315448761,0.11899404972791672,0.241327702999115,0.2502792775630951,0.31288349628448486,0.2823500633239746,0.241327702999115,0.3377213180065155,0.22871273756027222,0.119948610663414
proposes,0.26676616072654724,0.1324111968278885,0.21660928428173065,0.34431391954421997,0.2065207064151764,0.2816352844238281,0.24881044030189514,0.3122243285179138,0.3138357698917389,0.2786789834499359,0.27211299538612366,0.18032588064670563,0.21128425002098083,0.2786789834499359,0.1876109093427658,0.2410389482975006,0.20587994158267975
a,0.29312583804130554,0.2872205972671509,0.24421119689941406,0.38201746344566345,0.5829201340675354,0.22951169312000275,0.338716596364975,0.45503583550453186,0.21604353189468384,1.0,0.4287874400615692,0.1532600224018097,0.3831600844860077,1.0,0.2157215178012848,0.21829310059547424,0.23916715383529663
date,0.16644634306430817,0.10952645540237427,0.22429341077804565,0.2264091819524765,0.25333094596862793,0.14789076149463654,0.16938146948814392,0.2530132532119751,0.19180046021938324,0.20166118443012238,0.2779913544654846,0.1255224198102951,0.2596578001976013,0.20166118443012238,0.14010679721832275,0.2233263999223709,0.2698357403278351
for,0.3308170735836029,0.40972793102264404,0.2734130620956421,0.35159170627593994,0.4739971458911896,0.23382046818733215,0.41175219416618347,0.4451248347759247,0.3274448812007904,0.44038116931915283,0.3800288736820221,0.1931433081626892,0.3650246858596802,0.44038116931915283,0.23497237265110016,0.22673793137073517,0.264628142118454
an,0.2520636022090912,0.2465583086013794,0.2149185836315155,0.29477936029434204,0.4207492768764496,0.18050292134284973,0.22897054255008698,0.3138085603713989,0.16539406776428223,0.44552403688430786,0.29757723212242126,0.07818209379911423,0.20180045068264008,0.44552403688430786,0.16276395320892334,0.1264611929655075,0.19793890416622162
extraordinary,0.16342094540596008,0.18548467755317688,0.13616710901260376,0.19329246878623962,0.23438787460327148,0.17706963419914246,0.22200247645378113,0.11696390807628632,0.16105735301971436,0.27469542622566223,0.26094141602516174,0.11814120411872864,0.10759522765874863,0.27469542622566223,0.14476542174816132,0.13350333273410797,0.1933874785900116
general,0.19638104736804962,0.21976788341999054,0.08848285675048828,0.15178900957107544,0.28634732961654663,0.24502259492874146,0.1695498526096344,0.24755197763442993,0.15575693547725677,0.2157215178012848,0.23021191358566284,0.32670125365257263,0.1764041930437088,0.2157215178012848,1.0000001192092896,0.34865012764930725,0.1972234547138214
election,0.1848219484090805,0.14983916282653809,0.20331184566020966,0.12260783463716507,0.22873377799987793,0.5570003986358643,0.19942942261695862,0.20867465436458588,0.35164228081703186,0.21829310059547424,0.2726391851902008,0.3763052821159363,0.28415748476982117,0.21829310059547424,0.34865012764930725,0.9999999403953552,0.23105260729789734
and,0.33647966384887695,0.5296266674995422,0.2561761140823364,0.3461615741252899,0.5171257257461548,0.26227831840515137,0.4711785912513733,0.48971283435821533,0.20491814613342285,0.3739250600337982,0.3167642652988434,0.24971023201942444,0.3765919506549835,0.3739250600337982,0.25860127806663513,0.19142299890518188,0.20544172823429108
the,0.33890387415885925,0.4335206151008606,0.2574930489063263,0.35928019881248474,1.0,0.26521381735801697,0.40389683842658997,0.535392165184021,0.20345719158649445,0.5829201340675354,0.49448907375335693,0.19297581911087036,0.4565047025680542,0.5829201340675354,0.28634732961654663,0.22873377799987793,0.22068053483963013
parliament,0.13635116815567017,0.15748974680900574,0.20819716155529022,0.22050349414348602,0.26521381735801697,1.0,0.16643136739730835,0.20290622115135193,0.23259283602237701,0.22951169312000275,0.19317375123500824,0.46939271688461304,0.23273243010044098,0.22951169312000275,0.24502259492874146,0.5570003986358643,0.1586504578590393
is,0.22544461488723755,0.2649032473564148,0.1960425078868866,0.4403602182865143,0.5823672413825989,0.19676777720451355,0.3613572418689728,0.42745086550712585,0.1678313910961151,0.658733606338501,0.30889374017715454,0.15245889127254486,0.2835143506526947,0.658733606338501,0.20144300162792206,0.16769170761108398,0.22961433231830597
dissolved,0.10377777367830276,0.1335262656211853,0.1772656887769699,0.19589821994304657,0.2815038561820984,0.36073440313339233,0.14927345514297485,0.1633434295654297,0.13112303614616394,0.18614472448825836,0.19494639337062836,0.19146063923835754,0.2632295489311218,0.18614472448825836,0.1677459478378296,0.25432345271110535,0.10801826417446136
by,0.34370526671409607,0.3409687578678131,0.17279444634914398,0.143477201461792,0.4408751428127289,0.1523929238319397,0.3359639644622803,0.33534231781959534,0.1700560599565506,0.32094135880470276,0.3877052962779999,0.15696930885314941,0.41259682178497314,0.32094135880470276,0.2654627859592438,0.23384016752243042,0.17966607213020325
the,0.33890387415885925,0.4335206151008606,0.2574930489063263,0.35928019881248474,1.0,0.26521381735801697,0.40389683842658997,0.535392165184021,0.20345719158649445,0.5829201340675354,0.49448907375335693,0.19297581911087036,0.4565047025680542,0.5829201340675354,0.28634732961654663,0.22873377799987793,0.22068053483963013
queen,0.16240160167217255,0.13276129961013794,0.17976516485214233,0.1416366994380951,0.24681736528873444,0.285058856010437,0.16947828233242035,0.23068656027317047,0.18984240293502808,0.23244257271289825,0.24891184270381927,0.262073278427124,0.2223740965127945,0.23244257271289825,0.14652788639068604,0.14695847034454346,0.17460165917873383
by,0.34370526671409607,0.3409687578678131,0.17279444634914398,0.143477201461792,0.4408751428127289,0.1523929238319397,0.3359639644622803,0.33534231781959534,0.1700560599565506,0.32094135880470276,0.3877052962779999,0.15696930885314941,0.41259682178497314,0.32094135880470276,0.2654627859592438,0.23384016752243042,0.17966607213020325
royal,0.15183013677597046,0.18892993032932281,0.14099280536174774,0.12133024632930756,0.2997032403945923,0.27501314878463745,0.15913690626621246,0.20404569804668427,0.10141322016716003,0.19676944613456726,0.2593725025653839,0.19659504294395447,0.21077340841293335,0.19676944613456726,0.1538047194480896,0.1503652185201645,0.11453001946210861
proclamation,0.23715221881866455,0.18333876132965088,0.24503450095653534,0.1403377652168274,0.3199230134487152,0.3899291157722473,0.1486607939004898,0.2827853858470917,0.25970250368118286,0.166829913854599,0.2527916133403778,0.21678704023361206,0.2908313572406769,0.166829913854599,0.26079368591308594,0.34939810633659363,0.2521890103816986
.,0.3287222981452942,0.3974229395389557,0.2610209584236145,0.3022993505001068,0.5934505462646484,0.23747818171977997,0.41614407300949097,0.4645031690597534,0.2400941401720047,0.50484299659729,0.4345304071903229,0.16012521088123322,0.35870397090911865,0.50484299659729,0.2929490804672241,0.25081899762153625,0.4130953550338745
