,what,project,put,the,first,americans,into,space,?
to,0.455847829580307,0.28750085830688477,0.36244112253189087,0.535392165184021,0.3792489171028137,0.30128014087677,0.38810545206069946,0.22712917625904083,0.29463258385658264
follow,0.40711089968681335,0.1857873648405075,0.2926945686340332,0.3197029232978821,0.26074618101119995,0.188761904835701,0.20548281073570251,0.17534558475017548,0.26102155447006226
the,0.42745697498321533,0.2027820199728012,0.34150463342666626,1.0,0.49448907375335693,0.3275100290775299,0.39493247866630554,0.24495907127857208,0.22068053483963013
one-man,0.22946712374687195,0.27464279532432556,0.1450842022895813,0.32104042172431946,0.3236757814884186,0.27685874700546265,0.13418987393379211,0.21362322568893433,0.27288830280303955
project,0.27033838629722595,1.0,0.2220277041196823,0.2027820199728012,0.2069343626499176,0.22167496383190155,0.16133293509483337,0.28891924023628235,0.30569031834602356
mercury,0.15752404928207397,0.25413432717323303,0.1828462779521942,0.2059478461742401,0.13525766134262085,0.14021636545658112,0.1370755136013031,0.22671915590763092,0.10977116972208023
which,0.5261979103088379,0.21453826129436493,0.33595386147499084,0.6521818041801453,0.3828166127204895,0.186686173081398,0.4405161738395691,0.2025344967842102,0.25814583897590637
put,0.3330543637275696,0.2220277041196823,1.0,0.34150463342666626,0.22583413124084473,0.20595504343509674,0.412647545337677,0.24476167559623718,0.2993032932281494
the,0.42745697498321533,0.2027820199728012,0.34150463342666626,1.0,0.49448907375335693,0.3275100290775299,0.39493247866630554,0.24495907127857208,0.22068053483963013
first,0.28086137771606445,0.2069343626499176,0.22583413124084473,0.49448907375335693,1.0,0.26725783944129944,0.21452488005161285,0.24688784778118134,0.18701928853988647
americans,0.2497653216123581,0.22167496383190155,0.20595504343509674,0.3275100290775299,0.26725783944129944,1.0,0.1645554006099701,0.17647592723369598,0.19417695701122284
in,0.30808621644973755,0.16277937591075897,0.26728662848472595,0.6662389636039734,0.4127444326877594,0.24953381717205048,0.38021373748779297,0.17648501694202423,0.20430970191955566
space,0.20525942742824554,0.28891924023628235,0.24476167559623718,0.24495907127857208,0.24688784778118134,0.17647592723369598,0.21390677988529205,1.0000001192092896,0.1885536164045334
",",0.3087472915649414,0.24875426292419434,0.28264448046684265,0.4933079481124878,0.34503069519996643,0.2545861303806305,0.2826121151447296,0.2285580337047577,0.31091248989105225
apollo,0.13561789691448212,0.27027878165245056,0.22992587089538574,0.2169172167778015,0.21067003905773163,0.177476167678833,0.12660257518291473,0.3076713979244232,0.191528782248497
was,0.22111038863658905,0.17915812134742737,0.24684612452983856,0.48711544275283813,0.5022147297859192,0.28990358114242554,0.2322220653295517,0.14677780866622925,0.18412111699581146
later,0.2517229914665222,0.17198823392391205,0.2998450696468353,0.4060266613960266,0.48412203788757324,0.19424563646316528,0.36569949984550476,0.10206884145736694,0.1417175978422165
dedicated,0.1580183058977127,0.36670318245887756,0.1890513002872467,0.2320098578929901,0.22872643172740936,0.1165260374546051,0.14876243472099304,0.1648229956626892,0.12950462102890015
to,0.455847829580307,0.28750085830688477,0.36244112253189087,0.535392165184021,0.3792489171028137,0.30128014087677,0.38810545206069946,0.22712917625904083,0.29463258385658264
president,0.1870913952589035,0.09658116102218628,0.11702624708414078,0.24330610036849976,0.2690713107585907,0.2592275142669678,0.10702338069677353,0.13849757611751556,0.14148259162902832
john,0.18237407505512238,0.12352199852466583,0.19537097215652466,0.2230520099401474,0.2870165705680847,0.2242889255285263,0.102911077439785,0.1339949518442154,0.13162356615066528
f.,0.18076683580875397,0.08297351002693176,0.12961368262767792,0.18440215289592743,0.13310599327087402,0.14899557828903198,0.09713885188102722,0.009133999235928059,0.11007396876811981
kennedy,0.2125646471977234,0.22658184170722961,0.20893102884292603,0.20303435623645782,0.22211624681949615,0.27162450551986694,0.07912219315767288,0.28336045145988464,0.21965277194976807
's,0.02692362666130066,0.07063660025596619,0.006688596680760384,-0.01540423184633255,-0.014458609744906425,0.042571213096380234,0.00961404386907816,-0.1200559139251709,-0.023395681753754616
national,0.16882304847240448,0.14782488346099854,0.1487530916929245,0.32739606499671936,0.2272171974182129,0.23869240283966064,0.13876460492610931,0.08852784335613251,0.15643028914928436
goal,0.2571476101875305,0.2488684058189392,0.26143667101860046,0.2443244755268097,0.19681259989738464,0.2397008091211319,0.17200078070163727,0.22680190205574036,0.1964566856622696
of,0.33290785551071167,0.17578177154064178,0.3247257471084595,0.733189046382904,0.3536086082458496,0.22938047349452972,0.32255905866622925,0.21300287544727325,0.1826142966747284
``,0.008517155423760414,-0.08674123138189316,-0.0100547531619668,0.029072100296616554,0.006519378628581762,0.00415491359308362,0.02736244536936283,0.004888324998319149,0.0685480609536171
landing,0.17083740234375,0.18963196873664856,0.16280725598335266,0.24055521190166473,0.24647179245948792,0.2025633603334427,0.1841767132282257,0.21530812978744507,0.11133739352226257
a,0.3320399522781372,0.2328382134437561,0.35192930698394775,0.5829201340675354,0.4287874400615692,0.20731951296329498,0.3461161255836487,0.20296213030815125,0.23916715383529663
man,0.21916821599006653,0.16358251869678497,0.1616245061159134,0.23171134293079376,0.26658472418785095,0.25103965401649475,0.18313850462436676,0.21570560336112976,0.2528940737247467
on,0.34226128458976746,0.25128498673439026,0.33860915899276733,0.5107308030128479,0.3120559751987457,0.20607639849185944,0.30585673451423645,0.15890881419181824,0.2714994251728058
the,0.42745697498321533,0.2027820199728012,0.34150463342666626,1.0,0.49448907375335693,0.3275100290775299,0.39493247866630554,0.24495907127857208,0.22068053483963013
moon,0.15898863971233368,0.21693669259548187,0.15676133334636688,0.23613092303276062,0.2546434998512268,0.15722236037254333,0.11181790381669998,0.312654048204422,0.1442703753709793
and,0.31309178471565247,0.23249590396881104,0.3297767639160156,0.5171257257461548,0.3167642652988434,0.27944788336753845,0.36597734689712524,0.22901733219623566,0.20544172823429108
returning,0.22942082583904266,0.18665513396263123,0.24469394981861115,0.3807036876678467,0.2978322207927704,0.23652730882167816,0.28975218534469604,0.22433152794837952,0.14488300681114197
him,0.34912991523742676,0.1699482649564743,0.32915881276130676,0.39213326573371887,0.27283504605293274,0.26044130325317383,0.23281598091125488,0.17897139489650726,0.23943768441677094
safely,0.27337709069252014,0.2508927583694458,0.22720345854759216,0.2783729135990143,0.2595459818840027,0.23466254770755768,0.2376442700624466,0.2867327332496643,0.2161647230386734
to,0.455847829580307,0.28750085830688477,0.36244112253189087,0.535392165184021,0.3792489171028137,0.30128014087677,0.38810545206069946,0.22712917625904083,0.29463258385658264
the,0.42745697498321533,0.2027820199728012,0.34150463342666626,1.0,0.49448907375335693,0.3275100290775299,0.39493247866630554,0.24495907127857208,0.22068053483963013
earth,0.25883176922798157,0.17193573713302612,0.19478102028369904,0.2801888585090637,0.23709720373153687,0.18836289644241333,0.1798887848854065,0.3202928602695465,0.17717236280441284
'',0.08143015950918198,-0.03403550386428833,0.07894747704267502,0.041273195296525955,-0.03874251991510391,-0.01845560036599636,-0.043979667127132416,-0.03227292746305466,0.018684765323996544
by,0.2455483376979828,0.2110227346420288,0.2461918741464615,0.4408751428127289,0.3877052962779999,0.23527847230434418,0.30473223328590393,0.16067887842655182,0.17966607213020325
the,0.42745697498321533,0.2027820199728012,0.34150463342666626,1.0,0.49448907375335693,0.3275100290775299,0.39493247866630554,0.24495907127857208,0.22068053483963013
end,0.29234179854393005,0.18564964830875397,0.26003679633140564,0.39658910036087036,0.33590564131736755,0.2043585181236267,0.25488799810409546,0.12036696821451187,0.12543344497680664
of,0.33290785551071167,0.17578177154064178,0.3247257471084595,0.733189046382904,0.3536086082458496,0.22938047349452972,0.32255905866622925,0.21300287544727325,0.1826142966747284
the,0.42745697498321533,0.2027820199728012,0.34150463342666626,1.0,0.49448907375335693,0.3275100290775299,0.39493247866630554,0.24495907127857208,0.22068053483963013
1960s,-0.17530474066734314,0.006951620802283287,-0.1850457638502121,-0.06868536025285721,-0.06204143539071083,-0.012101768516004086,-0.07450207322835922,-0.02711452730000019,-0.08257022500038147
",",0.3087472915649414,0.24875426292419434,0.28264448046684265,0.4933079481124878,0.34503069519996643,0.2545861303806305,0.2826121151447296,0.2285580337047577,0.31091248989105225
which,0.5261979103088379,0.21453826129436493,0.33595386147499084,0.6521818041801453,0.3828166127204895,0.186686173081398,0.4405161738395691,0.2025344967842102,0.25814583897590637
he,0.3114890456199646,0.17876175045967102,0.21457596123218536,0.4571082592010498,0.3826274573802948,0.27637967467308044,0.2263432741165161,0.1412113457918167,0.2089974731206894
proposed,0.22754324972629547,0.2783770263195038,0.24842697381973267,0.23840250074863434,0.2609573304653168,0.11811337620019913,0.15568789839744568,0.18580816686153412,0.24553193151950836
in,0.30808621644973755,0.16277937591075897,0.26728662848472595,0.6662389636039734,0.4127444326877594,0.24953381717205048,0.38021373748779297,0.17648501694202423,0.20430970191955566
a,0.3320399522781372,0.2328382134437561,0.35192930698394775,0.5829201340675354,0.4287874400615692,0.20731951296329498,0.3461161255836487,0.20296213030815125,0.23916715383529663
may,0.25739946961402893,0.17985300719738007,0.237442284822464,0.2694292366504669,0.24023057520389557,0.17837932705879211,0.13332241773605347,0.17307262122631073,0.2768254578113556
25,0.12916474044322968,0.027427418157458305,0.1900719553232193,0.1671934723854065,0.171848326921463,0.1720493584871292,0.11878638714551926,0.04644937813282013,0.09614268690347672
",",0.3087472915649414,0.24875426292419434,0.28264448046684265,0.4933079481124878,0.34503069519996643,0.2545861303806305,0.2826121151447296,0.2285580337047577,0.31091248989105225
1961,-0.03442762792110443,0.07071986794471741,0.0010694458615034819,0.0738944262266159,0.0450047142803669,0.022916898131370544,0.1529904156923294,0.027759423479437828,0.009729373268783092
",",0.3087472915649414,0.24875426292419434,0.28264448046684265,0.4933079481124878,0.34503069519996643,0.2545861303806305,0.2826121151447296,0.2285580337047577,0.31091248989105225
address,0.2695501744747162,0.17992031574249268,0.1424163430929184,0.24438561499118805,0.2779400050640106,0.11915320158004761,0.15234476327896118,0.21422216296195984,0.2784976661205292
to,0.455847829580307,0.28750085830688477,0.36244112253189087,0.535392165184021,0.3792489171028137,0.30128014087677,0.38810545206069946,0.22712917625904083,0.29463258385658264
congress,0.16679982841014862,0.11414296925067902,0.15944740176200867,0.27082565426826477,0.19240465760231018,0.35607650876045227,0.19451841711997986,0.14745382964611053,0.2020287960767746
.,0.3567904531955719,0.23938670754432678,0.32595527172088623,0.5934505462646484,0.4345304071903229,0.2883085310459137,0.26250120997428894,0.2385488897562027,0.4130953550338745
,what,project,put,the,first,americans,into,space,?
the,0.42745697498321533,0.2027820199728012,0.34150463342666626,1.0,0.49448907375335693,0.3275100290775299,0.39493247866630554,0.24495907127857208,0.22068053483963013
apollo,0.13561789691448212,0.27027878165245056,0.22992587089538574,0.2169172167778015,0.21067003905773163,0.177476167678833,0.12660257518291473,0.3076713979244232,0.191528782248497
program,0.25047802925109863,0.361106812953949,0.19394709169864655,0.22986935079097748,0.2659492492675781,0.17814718186855316,0.1555728018283844,0.27222728729248047,0.1440187245607376
",",0.3087472915649414,0.24875426292419434,0.28264448046684265,0.4933079481124878,0.34503069519996643,0.2545861303806305,0.2826121151447296,0.2285580337047577,0.31091248989105225
also,0.42747777700424194,0.2045363336801529,0.3317941427230835,0.6021018624305725,0.43768298625946045,0.2936237156391144,0.2882355749607086,0.17468027770519257,0.21848613023757935
known,0.20381177961826324,0.10719769448041916,0.1510864943265915,0.3624623417854309,0.274125337600708,0.14824049174785614,0.1555754393339157,0.07084759324789047,0.18314571678638458
as,0.31749409437179565,0.22332392632961273,0.21931825578212738,0.48381632566452026,0.33842000365257263,0.20505233108997345,0.24094121158123016,0.1954064816236496,0.27043893933296204
project,0.27033838629722595,1.0,0.2220277041196823,0.2027820199728012,0.2069343626499176,0.22167496383190155,0.16133293509483337,0.28891924023628235,0.30569031834602356
apollo,0.13561789691448212,0.27027878165245056,0.22992587089538574,0.2169172167778015,0.21067003905773163,0.177476167678833,0.12660257518291473,0.3076713979244232,0.191528782248497
",",0.3087472915649414,0.24875426292419434,0.28264448046684265,0.4933079481124878,0.34503069519996643,0.2545861303806305,0.2826121151447296,0.2285580337047577,0.31091248989105225
was,0.22111038863658905,0.17915812134742737,0.24684612452983856,0.48711544275283813,0.5022147297859192,0.28990358114242554,0.2322220653295517,0.14677780866622925,0.18412111699581146
the,0.42745697498321533,0.2027820199728012,0.34150463342666626,1.0,0.49448907375335693,0.3275100290775299,0.39493247866630554,0.24495907127857208,0.22068053483963013
third,0.2033906877040863,0.14101067185401917,0.17856816947460175,0.4229298532009125,0.6071826219558716,0.17918147146701813,0.16614145040512085,0.1163499504327774,0.15394791960716248
united,0.20036718249320984,0.13986453413963318,0.1842298060655594,0.34367692470550537,0.37439173460006714,0.3496367633342743,0.1582697629928589,0.1417618691921234,0.17266890406608582
states,0.21526020765304565,0.13862794637680054,0.17835640907287598,0.3463578522205353,0.3145790100097656,0.39995473623275757,0.1779397875070572,0.15204152464866638,0.16272737085819244
human,0.24243313074111938,0.24443122744560242,0.14981217682361603,0.3103327453136444,0.23030491173267365,0.2563667595386505,0.18512898683547974,0.25414592027664185,0.19748784601688385
spaceflight,0.26103535294532776,0.33836624026298523,0.18920330703258514,0.27614790201187134,0.3164094090461731,0.23158693313598633,0.19860799610614777,0.7071124911308289,0.26453927159309387
program,0.25047802925109863,0.361106812953949,0.19394709169864655,0.22986935079097748,0.2659492492675781,0.17814718186855316,0.1555728018283844,0.27222728729248047,0.1440187245607376
carried,0.17649970948696136,0.09976731985807419,0.41058990359306335,0.31854987144470215,0.21272742748260498,0.20865342020988464,0.2347192019224167,0.1791715770959854,0.1305524855852127
out,0.3633197546005249,0.2133181095123291,0.36450669169425964,0.39404502511024475,0.26133912801742554,0.23242519795894623,0.47896379232406616,0.19062338769435883,0.22020699083805084
by,0.2455483376979828,0.2110227346420288,0.2461918741464615,0.4408751428127289,0.3877052962779999,0.23527847230434418,0.30473223328590393,0.16067887842655182,0.17966607213020325
the,0.42745697498321533,0.2027820199728012,0.34150463342666626,1.0,0.49448907375335693,0.3275100290775299,0.39493247866630554,0.24495907127857208,0.22068053483963013
national,0.16882304847240448,0.14782488346099854,0.1487530916929245,0.32739606499671936,0.2272171974182129,0.23869240283966064,0.13876460492610931,0.08852784335613251,0.15643028914928436
aeronautics,0.14055684208869934,0.28589338064193726,0.13440845906734467,0.2459552139043808,0.23736001551151276,0.22977904975414276,0.1334300935268402,0.4011693298816681,0.1427452564239502
and,0.31309178471565247,0.23249590396881104,0.3297767639160156,0.5171257257461548,0.3167642652988434,0.27944788336753845,0.36597734689712524,0.22901733219623566,0.20544172823429108
space,0.20525942742824554,0.28891924023628235,0.24476167559623718,0.24495907127857208,0.24688784778118134,0.17647592723369598,0.21390677988529205,1.0000001192092896,0.1885536164045334
administration,0.2483910471200943,0.27354222536087036,0.18135179579257965,0.3083578944206238,0.19003139436244965,0.23934306204319,0.23244045674800873,0.24026833474636078,0.14283715188503265
(,0.2411840260028839,0.1916031688451767,0.17309410870075226,0.33289089798927307,0.2450505793094635,0.14710986614227295,0.1606949418783188,0.23673366010189056,0.40561532974243164
nasa,0.21178755164146423,0.32825255393981934,0.15811868011951447,0.19786997139453888,0.20897698402404785,0.18821175396442413,0.10662796348333359,0.4611377716064453,0.1809994876384735
),0.26259949803352356,0.19650998711585999,0.19101889431476593,0.3456730246543884,0.27228695154190063,0.1422741711139679,0.1600802093744278,0.24192531406879425,0.42300865054130554
",",0.3087472915649414,0.24875426292419434,0.28264448046684265,0.4933079481124878,0.34503069519996643,0.2545861303806305,0.2826121151447296,0.2285580337047577,0.31091248989105225
which,0.5261979103088379,0.21453826129436493,0.33595386147499084,0.6521818041801453,0.3828166127204895,0.186686173081398,0.4405161738395691,0.2025344967842102,0.25814583897590637
accomplished,0.2744372487068176,0.26808127760887146,0.3150601387023926,0.23005253076553345,0.2765420377254486,0.2057475596666336,0.1625697910785675,0.183084636926651,0.2554141879081726
landing,0.17083740234375,0.18963196873664856,0.16280725598335266,0.24055521190166473,0.24647179245948792,0.2025633603334427,0.1841767132282257,0.21530812978744507,0.11133739352226257
the,0.42745697498321533,0.2027820199728012,0.34150463342666626,1.0,0.49448907375335693,0.3275100290775299,0.39493247866630554,0.24495907127857208,0.22068053483963013
first,0.28086137771606445,0.2069343626499176,0.22583413124084473,0.49448907375335693,1.0,0.26725783944129944,0.21452488005161285,0.24688784778118134,0.18701928853988647
humans,0.28355827927589417,0.20837824046611786,0.1429196298122406,0.29565489292144775,0.20901240408420563,0.31657683849334717,0.2222062051296234,0.2416016161441803,0.20141740143299103
on,0.34226128458976746,0.25128498673439026,0.33860915899276733,0.5107308030128479,0.3120559751987457,0.20607639849185944,0.30585673451423645,0.15890881419181824,0.2714994251728058
the,0.42745697498321533,0.2027820199728012,0.34150463342666626,1.0,0.49448907375335693,0.3275100290775299,0.39493247866630554,0.24495907127857208,0.22068053483963013
moon,0.15898863971233368,0.21693669259548187,0.15676133334636688,0.23613092303276062,0.2546434998512268,0.15722236037254333,0.11181790381669998,0.312654048204422,0.1442703753709793
from,0.2737620174884796,0.17965814471244812,0.2071930468082428,0.40150508284568787,0.23348960280418396,0.1992875039577484,0.3410196900367737,0.14363344013690948,0.19969791173934937
1969,0.17037658393383026,0.06749095767736435,0.22075502574443817,0.22767919301986694,0.21481698751449585,0.2309299111366272,0.21800383925437927,0.1040894016623497,0.19860808551311493
to,0.455847829580307,0.28750085830688477,0.36244112253189087,0.535392165184021,0.3792489171028137,0.30128014087677,0.38810545206069946,0.22712917625904083,0.29463258385658264
1972,-0.19211961328983307,-0.05219770222902298,-0.1765604317188263,0.017579182982444763,0.003361988812685013,-0.055779822170734406,-0.06159215793013573,-0.08446501195430756,-0.13323214650154114
.,0.3567904531955719,0.23938670754432678,0.32595527172088623,0.5934505462646484,0.4345304071903229,0.2883085310459137,0.26250120997428894,0.2385488897562027,0.4130953550338745
