,who,succeeded,dick,clark,on,abc,'s,new,year,'s,broadcasts,?
new,0.2378052920103073,0.1525435447692871,0.19038404524326324,0.2737416923046112,0.31106263399124146,0.20663127303123474,-0.008355522528290749,0.9999999403953552,0.25045546889305115,-0.008355522528290749,0.1990106999874115,0.14782847464084625
year,0.2851492762565613,0.19751526415348053,0.16015511751174927,0.18923117220401764,0.27628999948501587,0.2373921275138855,-0.04087831452488899,0.25045546889305115,1.0,-0.04087831452488899,0.20957395434379578,0.18315006792545319
's,0.05599616840481758,-0.1342489868402481,0.03214861825108528,0.06747990101575851,0.0026888418942689896,0.06670809537172318,0.9999999403953552,-0.008355522528290749,-0.04087831452488899,0.9999999403953552,0.09407208114862442,-0.023395681753754616
rockin,0.17925824224948883,0.11169224977493286,0.350247323513031,0.36993855237960815,0.3074813485145569,0.3424937129020691,-0.034400008618831635,0.28046396374702454,0.28335702419281006,-0.034400008618831635,0.2467765361070633,0.2526661157608032
',0.22534559667110443,0.2411431074142456,0.22422930598258972,0.11336681246757507,0.30823177099227905,0.17123238742351532,0.07651367038488388,0.23426499962806702,0.23947113752365112,0.07651367038488388,0.14675386250019073,0.330942302942276
eve,0.235723078250885,0.0582522489130497,0.22846060991287231,0.2746812403202057,0.2784496247768402,0.2029952108860016,-0.04732388257980347,0.2905281186103821,0.3059152662754059,-0.04732388257980347,0.1500556468963623,0.23469486832618713
on,0.2340552806854248,0.16481906175613403,0.19025738537311554,0.23381488025188446,0.9999999403953552,0.2862928807735443,0.0026888418942689896,0.31106263399124146,0.27628999948501587,0.0026888418942689896,0.28540995717048645,0.2714994251728058
new,0.2378052920103073,0.1525435447692871,0.19038404524326324,0.2737416923046112,0.31106263399124146,0.20663127303123474,-0.008355522528290749,0.9999999403953552,0.25045546889305115,-0.008355522528290749,0.1990106999874115,0.14782847464084625
year,0.2851492762565613,0.19751526415348053,0.16015511751174927,0.18923117220401764,0.27628999948501587,0.2373921275138855,-0.04087831452488899,0.25045546889305115,1.0,-0.04087831452488899,0.20957395434379578,0.18315006792545319
's,0.05599616840481758,-0.1342489868402481,0.03214861825108528,0.06747990101575851,0.0026888418942689896,0.06670809537172318,0.9999999403953552,-0.008355522528290749,-0.04087831452488899,0.9999999403953552,0.09407208114862442,-0.023395681753754616
eve,0.235723078250885,0.0582522489130497,0.22846060991287231,0.2746812403202057,0.2784496247768402,0.2029952108860016,-0.04732388257980347,0.2905281186103821,0.3059152662754059,-0.04732388257980347,0.1500556468963623,0.23469486832618713
(,0.2443375140428543,0.12456963956356049,0.1909487545490265,0.22302690148353577,0.28656116127967834,0.183883935213089,0.0012731997994706035,0.24608564376831055,0.2556702494621277,0.0012731997994706035,0.25388914346694946,0.40561532974243164
hosted,0.1774514764547348,0.2155151218175888,0.16911044716835022,0.231357604265213,0.2524368166923523,0.3535350561141968,-0.006038293242454529,0.24173325300216675,0.1695714294910431,-0.006038293242454529,0.4561383128166199,0.09810540825128555
first,0.39065709710121155,0.25841787457466125,0.21619339287281036,0.25970330834388733,0.3120559751987457,0.2403600513935089,-0.014458609744906425,0.3283863663673401,0.3099139928817749,-0.014458609744906425,0.23823410272598267,0.18701928853988647
by,0.39727845788002014,0.3443756103515625,0.12636475265026093,0.21834710240364075,0.33887791633605957,0.17600902915000916,-0.010884488001465797,0.25394493341445923,0.28805047273635864,-0.010884488001465797,0.1967182606458664,0.17966607213020325
its,0.1326070874929428,0.09977807849645615,0.10761189460754395,0.1645362228155136,0.34331920742988586,0.19045390188694,0.03202139586210251,0.2215755134820938,0.15338382124900818,0.03202139586210251,0.23339106142520905,0.15103481709957123
creator,0.25051745772361755,0.12572266161441803,0.13316652178764343,0.1095079556107521,0.18810896575450897,0.22490353882312775,0.05154954269528389,0.19435831904411316,0.17462481558322906,0.05154954269528389,0.19117404520511627,0.2028008997440338
dick,0.21179524064064026,0.19736261665821075,1.0,0.35330817103385925,0.19025738537311554,0.20578424632549286,0.03214861825108528,0.19038404524326324,0.16015511751174927,0.03214861825108528,0.1380457878112793,0.1753130704164505
clark,0.22911235690116882,0.08702877908945084,0.35330817103385925,1.0,0.23381488025188446,0.22554492950439453,0.06747990101575851,0.2737416923046112,0.18923117220401764,0.06747990101575851,0.17226560413837433,0.10959257185459137
",",0.3365725874900818,0.263449490070343,0.24357886612415314,0.24886804819107056,0.49057599902153015,0.2097204476594925,-0.0016132977325469255,0.36073189973831177,0.28560417890548706,-0.0016132977325469255,0.2320742905139923,0.31091248989105225
and,0.41279885172843933,0.2175402045249939,0.17659349739551544,0.2577933967113495,0.4077630043029785,0.16453155875205994,0.06895173341035843,0.31402453780174255,0.2506658732891083,0.06895173341035843,0.2523579001426697,0.20544172823429108
later,0.35185644030570984,0.30771103501319885,0.15018896758556366,0.20267648994922638,0.30872204899787903,0.20194683969020844,0.05591587722301483,0.33222416043281555,0.27576395869255066,0.05591587722301483,0.20003075897693634,0.1417175978422165
by,0.39727845788002014,0.3443756103515625,0.12636475265026093,0.21834710240364075,0.33887791633605957,0.17600902915000916,-0.010884488001465797,0.25394493341445923,0.28805047273635864,-0.010884488001465797,0.1967182606458664,0.17966607213020325
his,0.44966956973075867,0.35966598987579346,0.20806550979614258,0.2804398238658905,0.32064297795295715,0.18588677048683167,0.047556519508361816,0.24132801592350006,0.255428284406662,0.047556519508361816,0.1993914544582367,0.18075084686279297
successor,0.1692478209733963,0.5677276253700256,0.1851184368133545,0.1469055563211441,0.10290513932704926,0.11063230037689209,-0.010897614061832428,0.11401458084583282,0.1380176842212677,-0.010897614061832428,0.08450879156589508,0.0913006067276001
ryan,0.2708568274974823,0.15613459050655365,0.3360947072505951,0.30952122807502747,0.19424496591091156,0.29494550824165344,-0.0877215787768364,0.14264768362045288,0.14689800143241882,-0.0877215787768364,0.2141255885362625,0.15583202242851257
seacrest,0.21017293632030487,0.20677003264427185,0.3480887711048126,0.39861854910850525,0.3972560167312622,0.5072850584983826,-0.024489710107445717,0.28999367356300354,0.3106202185153961,-0.024489710107445717,0.45277318358421326,0.2543223202228546
),0.2457384318113327,0.13174138963222504,0.18368218839168549,0.23776069283485413,0.29937487840652466,0.18381085991859436,0.021107977256178856,0.253329336643219,0.24282371997833252,0.021107977256178856,0.21479129791259766,0.42300865054130554
;,0.007937713526189327,-0.018139177933335304,-0.040104180574417114,0.12682746350765228,-0.017878999933600426,-0.0012340332614257932,0.006909397430717945,0.021862374618649483,0.00956164300441742,0.006909397430717945,0.03254073113203049,0.10349778085947037
the,0.3733934462070465,0.2137616127729416,0.1593727320432663,0.2364250123500824,0.5107308030128479,0.2068762183189392,-0.01540423184633255,0.3845241069793701,0.3609684407711029,-0.01540423184633255,0.26939961314201355,0.22068053483963013
only,0.4202229380607605,0.21149897575378418,0.059449393302202225,0.147903174161911,0.38586410880088806,0.1885126382112503,0.08984304964542389,0.3027914762496948,0.2698895335197449,0.08984304964542389,0.2338191419839859,0.2767370045185089
exception,0.22667033970355988,0.14498908817768097,0.08467544615268707,0.13055995106697083,0.25334203243255615,0.10771087557077408,-0.01883857697248459,0.2147001177072525,0.2306806445121765,-0.01883857697248459,0.11733482778072357,0.2036404013633728
was,0.3318818509578705,0.36064937710762024,0.1891966462135315,0.2348247915506363,0.3909217119216919,0.21565799415111542,0.008974763564765453,0.2748313844203949,0.3209837079048157,0.008974763564765453,0.2203526496887207,0.18412111699581146
in,0.2792111933231354,0.1560104489326477,0.14058195054531097,0.21179959177970886,0.46853652596473694,0.1697147786617279,-0.037580832839012146,0.3758552670478821,0.3359307050704956,-0.037580832839012146,0.26476189494132996,0.20430970191955566
1999,0.0312652513384819,0.16077560186386108,-0.030662300065159798,0.056627992540597916,0.03319690749049187,-0.024477526545524597,-0.03828086331486702,0.012973121367394924,0.06423642486333847,-0.03828086331486702,0.04372897744178772,0.05416720360517502
",",0.3365725874900818,0.263449490070343,0.24357886612415314,0.24886804819107056,0.49057599902153015,0.2097204476594925,-0.0016132977325469255,0.36073189973831177,0.28560417890548706,-0.0016132977325469255,0.2320742905139923,0.31091248989105225
when,0.48282691836357117,0.24497203528881073,0.1495591402053833,0.21926386654376984,0.37706470489501953,0.13294127583503723,-0.03368149697780609,0.257220059633255,0.3014719784259796,-0.03368149697780609,0.2147672474384308,0.22841128706932068
abc,0.14673753082752228,0.07758044451475143,0.20578424632549286,0.22554492950439453,0.2862928807735443,1.0000001192092896,0.06670809537172318,0.20663127303123474,0.2373921275138855,0.06670809537172318,0.43883949518203735,0.19065172970294952
put,0.25223246216773987,0.17667697370052338,0.14635999500751495,0.041201528161764145,0.33860915899276733,0.11029118299484253,0.006688596680760384,0.2341153472661972,0.14855070412158966,0.006688596680760384,0.11955421417951584,0.2993032932281494
it,0.2868398427963257,0.1448947638273239,0.12687762081623077,0.17841637134552002,0.4529881477355957,0.17324577271938324,0.06608816236257553,0.23156195878982544,0.2363913208246231,0.06608816236257553,0.21673744916915894,0.25732165575027466
on,0.2340552806854248,0.16481906175613403,0.19025738537311554,0.23381488025188446,0.9999999403953552,0.2862928807735443,0.0026888418942689896,0.31106263399124146,0.27628999948501587,0.0026888418942689896,0.28540995717048645,0.2714994251728058
a,0.36608949303627014,0.1427331417798996,0.23915420472621918,0.19154390692710876,0.3848365545272827,0.21331243216991425,0.04866964742541313,0.3214259147644043,0.29350247979164124,0.04866964742541313,0.18423420190811157,0.23916715383529663
one-year,0.1644403040409088,0.2268899828195572,0.18265612423419952,0.25870227813720703,0.277129590511322,0.24606798589229584,-0.0014255993301048875,0.25575610995292664,0.5899466276168823,-0.0014255993301048875,0.2937290072441101,0.3655484914779663
hiatus,0.21912530064582825,0.19009718298912048,0.19037246704101562,0.20904476940631866,0.3251582682132721,0.31670239567756653,0.07376951724290848,0.28329432010650635,0.2993740141391754,0.07376951724290848,0.24323910474777222,0.22841449081897736
to,0.42656609416007996,0.18760520219802856,0.11851644515991211,0.224213108420372,0.41031414270401,0.1762417107820511,0.03782717138528824,0.33159172534942627,0.23523004353046417,0.03782717138528824,0.2217693328857422,0.29463258385658264
provide,0.2286112904548645,0.08509489893913269,0.01635780557990074,0.13204528391361237,0.250570684671402,0.14011767506599426,-0.017295444384217262,0.1687231808900833,0.1316206008195877,-0.017295444384217262,0.2281656563282013,0.22704634070396423
coverage,0.21888519823551178,0.10010729730129242,0.15656284987926483,0.129586860537529,0.2933290898799896,0.2668192386627197,0.026463773101568222,0.1611371487379074,0.2246321588754654,0.026463773101568222,0.43011918663978577,0.2543165385723114
of,0.2827862501144409,0.26539725065231323,0.163341224193573,0.172318235039711,0.3966929316520691,0.14607268571853638,-0.03817026689648628,0.343457967042923,0.2578314542770386,-0.03817026689648628,0.2108854353427887,0.1826142966747284
the,0.3733934462070465,0.2137616127729416,0.1593727320432663,0.2364250123500824,0.5107308030128479,0.2068762183189392,-0.01540423184633255,0.3845241069793701,0.3609684407711029,-0.01540423184633255,0.26939961314201355,0.22068053483963013
international,0.14208874106407166,0.06450019776821136,0.1129852831363678,0.1040622815489769,0.18705831468105316,0.13385500013828278,-0.021212328225374222,0.19243526458740234,0.1638878434896469,-0.021212328225374222,0.24122822284698486,0.15335838496685028
millennium,0.14085699617862701,0.08484331518411636,0.13943369686603546,0.16497378051280975,0.2257024049758911,0.12843544781208038,-0.016542188823223114,0.18939846754074097,0.28717947006225586,-0.016542188823223114,0.14584311842918396,0.13189996778964996
festivities,0.16875006258487701,0.11539332568645477,0.17150837182998657,0.13662470877170563,0.18942779302597046,0.14717091619968414,0.06459888070821762,0.14094017446041107,0.3087979853153229,0.06459888070821762,0.2532120645046234,0.13520653545856476
",",0.3365725874900818,0.263449490070343,0.24357886612415314,0.24886804819107056,0.49057599902153015,0.2097204476594925,-0.0016132977325469255,0.36073189973831177,0.28560417890548706,-0.0016132977325469255,0.2320742905139923,0.31091248989105225
though,0.3492638170719147,0.17409087717533112,0.13419346511363983,0.19400304555892944,0.3181023597717285,0.12467465549707413,0.013477406464517117,0.210442915558815,0.17769302427768707,0.013477406464517117,0.20068949460983276,0.3188856542110443
clark,0.22911235690116882,0.08702877908945084,0.35330817103385925,1.0,0.23381488025188446,0.22554492950439453,0.06747990101575851,0.2737416923046112,0.18923117220401764,0.06747990101575851,0.17226560413837433,0.10959257185459137
's,0.05599616840481758,-0.1342489868402481,0.03214861825108528,0.06747990101575851,0.0026888418942689896,0.06670809537172318,0.9999999403953552,-0.008355522528290749,-0.04087831452488899,0.9999999403953552,0.09407208114862442,-0.023395681753754616
traditional,0.21787117421627045,0.03240394964814186,0.11896803230047226,0.10339195281267166,0.14103850722312927,0.12761685252189636,0.05243854969739914,0.16800807416439056,0.14915040135383606,0.05243854969739914,0.20249459147453308,0.1327509582042694
countdown,0.17112453281879425,0.16857020556926727,0.23112992942333221,0.26443037390708923,0.3919616937637329,0.3503451645374298,0.049093421548604965,0.19220302999019623,0.3677733540534973,0.049093421548604965,0.41400936245918274,0.20517665147781372
from,0.27839982509613037,0.1878308355808258,0.09704873710870743,0.20621195435523987,0.36926645040512085,0.12159302085638046,-0.01936490088701248,0.3360432982444763,0.2101740688085556,-0.01936490088701248,0.2094123810529709,0.19969791173934937
times,0.24510560929775238,0.13976594805717468,0.27608051896095276,0.1946963369846344,0.21426425874233246,0.1631121188402176,-0.048017483204603195,0.2618185877799988,0.306132435798645,-0.048017483204603195,0.23564623296260834,0.18880689144134521
square,0.12807951867580414,0.050886329263448715,0.15658316016197205,0.15192775428295135,0.17756907641887665,0.09751051664352417,0.001511616283096373,0.19466644525527954,0.20679500699043274,0.001511616283096373,0.13048529624938965,0.1201515942811966
was,0.3318818509578705,0.36064937710762024,0.1891966462135315,0.2348247915506363,0.3909217119216919,0.21565799415111542,0.008974763564765453,0.2748313844203949,0.3209837079048157,0.008974763564765453,0.2203526496887207,0.18412111699581146
still,0.3870375156402588,0.16433650255203247,0.0979149341583252,0.12922325730323792,0.317820280790329,0.09773536026477814,0.033143531531095505,0.19897222518920898,0.17101240158081055,0.033143531531095505,0.2032172530889511,0.3039587736129761
featured,0.25015440583229065,0.14626242220401764,0.20952549576759338,0.165059432387352,0.38461124897003174,0.3030971884727478,-0.01579626277089119,0.2909139096736908,0.24526570737361908,-0.01579626277089119,0.30954456329345703,0.2944096624851227
within,0.18261831998825073,0.15750575065612793,0.045613233000040054,0.10757582634687424,0.2702226936817169,0.07063239067792892,-0.01527355331927538,0.23842696845531464,0.15318728983402252,-0.01527355331927538,0.19657500088214874,0.1870293766260147
the,0.3733934462070465,0.2137616127729416,0.1593727320432663,0.2364250123500824,0.5107308030128479,0.2068762183189392,-0.01540423184633255,0.3845241069793701,0.3609684407711029,-0.01540423184633255,0.26939961314201355,0.22068053483963013
coverage,0.21888519823551178,0.10010729730129242,0.15656284987926483,0.129586860537529,0.2933290898799896,0.2668192386627197,0.026463773101568222,0.1611371487379074,0.2246321588754654,0.026463773101568222,0.43011918663978577,0.2543165385723114
.,0.3541337847709656,0.2289835661649704,0.15938310325145721,0.26060524582862854,0.49257001280784607,0.2567209303379059,-0.003708066651597619,0.35031336545944214,0.32538118958473206,-0.003708066651597619,0.21446789801120758,0.4130953550338745
