,in,what,episode,did,doctor,who,get,a,new,cycle,of,regenerations,?
from,0.4274188280105591,0.2737620174884796,0.18589910864830017,0.20248863101005554,0.15658842027187347,0.27839982509613037,0.3159880042076111,0.322764128446579,0.3360432982444763,0.14248938858509064,0.4249346852302551,0.23464931547641754,0.19969791173934937
the,0.6662389636039734,0.42745697498321533,0.25342556834220886,0.34736719727516174,0.2820442318916321,0.3733934462070465,0.29667025804519653,0.5829201340675354,0.3845241069793701,0.2701641917228699,0.733189046382904,0.3302875757217407,0.22068053483963013
twelfth,0.26505881547927856,0.15862415730953217,0.2581460773944855,0.20669622719287872,0.23119278252124786,0.19079966843128204,0.0927131399512291,0.25592976808547974,0.17444679141044617,0.1940424144268036,0.26390185952186584,0.26541227102279663,0.07638096809387207
doctor,0.25567495822906494,0.20870667695999146,0.2940889000892639,0.18673314154148102,0.9999999403953552,0.3504868149757385,0.2132578343153,0.22883038222789764,0.12563565373420715,0.19858288764953613,0.16895952820777893,0.3400563895702362,0.1462511420249939
",",0.5201468467712402,0.3087472915649414,0.18198037147521973,0.3015086054801941,0.20407600700855255,0.3365725874900818,0.2926318049430847,0.427140474319458,0.36073189973831177,0.16122886538505554,0.4946078956127167,0.22595244646072388,0.31091248989105225
due,0.2516716718673706,0.15204688906669617,0.20237720012664795,0.15152592957019806,0.07074899971485138,0.1198829784989357,0.2117885798215866,0.2190696746110916,0.13072119653224945,0.12740929424762726,0.2533245384693146,0.18522480130195618,0.10954997688531876
to,0.45010748505592346,0.455847829580307,0.25052839517593384,0.4452643394470215,0.22950075566768646,0.42656609416007996,0.4388369917869568,0.45503583550453186,0.33159172534942627,0.17373278737068176,0.41548454761505127,0.2882976830005646,0.29463258385658264
the,0.6662389636039734,0.42745697498321533,0.25342556834220886,0.34736719727516174,0.2820442318916321,0.3733934462070465,0.29667025804519653,0.5829201340675354,0.3845241069793701,0.2701641917228699,0.733189046382904,0.3302875757217407,0.22068053483963013
eleventh,0.29234778881073,0.1283237636089325,0.3004342317581177,0.1450331062078476,0.2803051173686981,0.17874564230442047,0.09738167375326157,0.24836570024490356,0.2172011435031891,0.17802470922470093,0.2959204316139221,0.28419703245162964,0.0976005420088768
doctor,0.25567495822906494,0.20870667695999146,0.2940889000892639,0.18673314154148102,0.9999999403953552,0.3504868149757385,0.2132578343153,0.22883038222789764,0.12563565373420715,0.19858288764953613,0.16895952820777893,0.3400563895702362,0.1462511420249939
being,0.33162933588027954,0.3760843276977539,0.1992737054824829,0.27905046939849854,0.16446267068386078,0.44037187099456787,0.3637855052947998,0.3727131485939026,0.2248239666223526,0.14053374528884888,0.34885138273239136,0.3089827597141266,0.26743772625923157
the,0.6662389636039734,0.42745697498321533,0.25342556834220886,0.34736719727516174,0.2820442318916321,0.3733934462070465,0.29667025804519653,0.5829201340675354,0.3845241069793701,0.2701641917228699,0.733189046382904,0.3302875757217407,0.22068053483963013
product,0.17412906885147095,0.2465333193540573,0.11345335096120834,0.1952403336763382,0.1266033947467804,0.12918119132518768,0.20871740579605103,0.26422351598739624,0.13742123544216156,0.20619025826454163,0.19526132941246033,0.24994519352912903,0.19651241600513458
of,0.5696388483047485,0.33290785551071167,0.17369085550308228,0.2513895630836487,0.16895952820777893,0.2827862501144409,0.26628199219703674,0.5052502155303955,0.343457967042923,0.255176842212677,1.0,0.31925347447395325,0.1826142966747284
the,0.6662389636039734,0.42745697498321533,0.25342556834220886,0.34736719727516174,0.2820442318916321,0.3733934462070465,0.29667025804519653,0.5829201340675354,0.3845241069793701,0.2701641917228699,0.733189046382904,0.3302875757217407,0.22068053483963013
doctor,0.25567495822906494,0.20870667695999146,0.2940889000892639,0.18673314154148102,0.9999999403953552,0.3504868149757385,0.2132578343153,0.22883038222789764,0.12563565373420715,0.19858288764953613,0.16895952820777893,0.3400563895702362,0.1462511420249939
's,-0.037580832839012146,0.02692362666130066,-0.057472456246614456,0.05069678649306297,0.031664930284023285,0.05599616840481758,-0.031001994386315346,0.04866964742541313,-0.008355522528290749,-0.005367895122617483,-0.03817026689648628,-0.052558526396751404,-0.023395681753754616
twelfth,0.26505881547927856,0.15862415730953217,0.2581460773944855,0.20669622719287872,0.23119278252124786,0.19079966843128204,0.0927131399512291,0.25592976808547974,0.17444679141044617,0.1940424144268036,0.26390185952186584,0.26541227102279663,0.07638096809387207
regeneration,0.19745036959648132,0.22060240805149078,0.3236655294895172,0.1550043523311615,0.344775915145874,0.21646106243133545,0.24708501994609833,0.22819030284881592,0.2217218279838562,0.38810619711875916,0.32214465737342834,0.9456125497817993,0.13848066329956055
from,0.4274188280105591,0.2737620174884796,0.18589910864830017,0.20248863101005554,0.15658842027187347,0.27839982509613037,0.3159880042076111,0.322764128446579,0.3360432982444763,0.14248938858509064,0.4249346852302551,0.23464931547641754,0.19969791173934937
his,0.3598145842552185,0.26976513862609863,0.22979067265987396,0.3546801507472992,0.2365143597126007,0.44966956973075867,0.24320417642593384,0.3497250974178314,0.24132801592350006,0.12761151790618896,0.38364991545677185,0.2456139773130417,0.18075084686279297
original,0.2534193694591522,0.24651947617530823,0.18064014613628387,0.2664784789085388,0.13737785816192627,0.1785319596529007,0.1484023928642273,0.25438275933265686,0.24007517099380493,0.05013014003634453,0.30228546261787415,0.1621796190738678,0.17256900668144226
set,0.2663729190826416,0.28954121470451355,0.15010984241962433,0.19107604026794434,0.14196710288524628,0.19352185726165771,0.23446296155452728,0.2540091574192047,0.238132506608963,0.1528063863515854,0.20671486854553223,0.11389342695474625,0.1698019951581955
.,0.5591574311256409,0.3567904531955719,0.23102888464927673,0.35288307070732117,0.22361043095588684,0.3541337847709656,0.39392393827438354,0.50484299659729,0.35031336545944214,0.19143328070640564,0.5352458953857422,0.25557956099510193,0.4130953550338745
