,how,many,metropolitan,areas,does,southern,california,'s,population,encompass,?
los,0.1389930248260498,0.23644691705703735,0.19461993873119354,0.13785625994205475,0.10503679513931274,0.18350043892860413,0.641045331954956,-0.017344538122415543,0.13543154299259186,0.22924701869487762,0.15495611727237701
angeles,0.15835323929786682,0.2358880192041397,0.2023913562297821,0.13989020884037018,0.10788265615701675,0.19405479729175568,0.6717669367790222,-0.008012785576283932,0.1328454464673996,0.2052689790725708,0.16139166057109833
and,0.33647966384887695,0.5296266674995422,0.19939453899860382,0.40107932686805725,0.3461615741252899,0.24232792854309082,0.2441616654396057,0.06895173341035843,0.23080337047576904,0.28932997584342957,0.20544172823429108
orange,0.11673212796449661,0.16554947197437286,0.14872372150421143,0.1498803049325943,0.14521151781082153,0.19798541069030762,0.30975285172462463,-0.1160522997379303,0.17008642852306366,0.14947234094142914,0.1066059097647667
counties,0.13891631364822388,0.17799876630306244,0.42636820673942566,0.4039498269557953,0.12192875891923904,0.27950868010520935,0.21366026997566223,-0.048680394887924194,0.38002219796180725,0.22715286910533905,0.09521792083978653
;,0.07230665534734726,0.11763367056846619,0.11748526990413666,0.05678283050656319,0.0650511160492897,0.09648534655570984,0.08404627442359924,0.006909397430717945,0.03516978397965431,0.146469846367836,0.10349778085947037
the,0.33890387415885925,0.4335206151008606,0.24378018081188202,0.3311663568019867,0.35928019881248474,0.3282862603664398,0.2750805914402008,-0.01540423184633255,0.32044094800949097,0.22459924221038818,0.22068053483963013
inland,0.12356965243816376,0.2676360309123993,0.23723936080932617,0.3980720341205597,0.0756019651889801,0.35935071110725403,0.3007052540779114,0.03880780190229416,0.2883378863334656,0.2690057158470154,0.1506642997264862
empire,0.14771032333374023,0.22804687917232513,0.13930201530456543,0.1885029524564743,0.08547256886959076,0.2800673544406891,0.17886412143707275,-0.011798231862485409,0.23040693998336792,0.2044130116701126,0.14909450709819794
",",0.22659391164779663,0.40610817074775696,0.2417047619819641,0.2789289653301239,0.28617382049560547,0.2795628309249878,0.2704589068889618,-0.0016132977325469255,0.2967977225780487,0.29188910126686096,0.31091248989105225
consisting,0.12645268440246582,0.20334763824939728,0.24335145950317383,0.21022100746631622,0.13937199115753174,0.21082133054733276,0.12064146250486374,-0.003955738618969917,0.15073296427726746,0.23523515462875366,0.006223649252206087
of,0.2480744868516922,0.37253960967063904,0.2863157391548157,0.2803763747215271,0.3119818866252899,0.31933003664016724,0.24929828941822052,-0.03817026689648628,0.3060894012451172,0.321759432554245,0.1826142966747284
riverside,0.09854016453027725,0.22203929722309113,0.4101482331752777,0.25077947974205017,0.12624190747737885,0.33184489607810974,0.4531821310520172,-0.0165407694876194,0.27025923132896423,0.2708682119846344,0.10042606294155121
and,0.33647966384887695,0.5296266674995422,0.19939453899860382,0.40107932686805725,0.3461615741252899,0.24232792854309082,0.2441616654396057,0.06895173341035843,0.23080337047576904,0.28932997584342957,0.20544172823429108
san,0.11613621562719345,0.20305834710597992,0.22343556582927704,0.17293071746826172,0.11352116614580154,0.2520903944969177,0.5170050263404846,-0.022058377042412758,0.1830071359872818,0.21065552532672882,0.10952327400445938
bernardino,0.10074875503778458,0.24235501885414124,0.3172343373298645,0.23764747381210327,0.10983016341924667,0.32294273376464844,0.463833212852478,-0.06036724895238876,0.27233293652534485,0.17528530955314636,0.11443846672773361
counties,0.13891631364822388,0.17799876630306244,0.42636820673942566,0.4039498269557953,0.12192875891923904,0.27950868010520935,0.21366026997566223,-0.048680394887924194,0.38002219796180725,0.22715286910533905,0.09521792083978653
;,0.07230665534734726,0.11763367056846619,0.11748526990413666,0.05678283050656319,0.0650511160492897,0.09648534655570984,0.08404627442359924,0.006909397430717945,0.03516978397965431,0.146469846367836,0.10349778085947037
the,0.33890387415885925,0.4335206151008606,0.24378018081188202,0.3311663568019867,0.35928019881248474,0.3282862603664398,0.2750805914402008,-0.01540423184633255,0.32044094800949097,0.22459924221038818,0.22068053483963013
san,0.11613621562719345,0.20305834710597992,0.22343556582927704,0.17293071746826172,0.11352116614580154,0.2520903944969177,0.5170050263404846,-0.022058377042412758,0.1830071359872818,0.21065552532672882,0.10952327400445938
diego,0.10675806552171707,0.20995798707008362,0.21943987905979156,0.13571052253246307,0.12579059600830078,0.17262554168701172,0.5714370608329773,-0.02298388071358204,0.1303311139345169,0.21579419076442719,0.11438121646642685
metropolitan,0.08906085044145584,0.15455171465873718,1.0,0.2757422626018524,0.20880821347236633,0.280838280916214,0.14512869715690613,-0.054288145154714584,0.35963642597198486,0.23344960808753967,0.1861504763364792
area,0.17030490934848785,0.2414858043193817,0.4260755181312561,0.6056747436523438,0.13779224455356598,0.3466261029243469,0.18134087324142456,-0.002423585159704089,0.49808502197265625,0.23769356310367584,0.12640461325645447
;,0.07230665534734726,0.11763367056846619,0.11748526990413666,0.05678283050656319,0.0650511160492897,0.09648534655570984,0.08404627442359924,0.006909397430717945,0.03516978397965431,0.146469846367836,0.10349778085947037
the,0.33890387415885925,0.4335206151008606,0.24378018081188202,0.3311663568019867,0.35928019881248474,0.3282862603664398,0.2750805914402008,-0.01540423184633255,0.32044094800949097,0.22459924221038818,0.22068053483963013
oxnard–thousand,0.22883987426757812,0.4453141987323761,0.25730016827583313,0.31644946336746216,0.13138528168201447,0.25058773159980774,0.4143884778022766,0.03991268575191498,0.3719419538974762,0.32458198070526123,0.16195985674858093
oaks–ventura,0.030932055786252022,0.13432107865810394,0.3359791338443756,0.22343768179416656,0.11208869516849518,0.2614208459854126,0.4656670093536377,-0.062431056052446365,0.27528002858161926,0.2861729562282562,0.13374154269695282
metropolitan,0.08906085044145584,0.15455171465873718,1.0,0.2757422626018524,0.20880821347236633,0.280838280916214,0.14512869715690613,-0.054288145154714584,0.35963642597198486,0.23344960808753967,0.1861504763364792
area,0.17030490934848785,0.2414858043193817,0.4260755181312561,0.6056747436523438,0.13779224455356598,0.3466261029243469,0.18134087324142456,-0.002423585159704089,0.49808502197265625,0.23769356310367584,0.12640461325645447
;,0.07230665534734726,0.11763367056846619,0.11748526990413666,0.05678283050656319,0.0650511160492897,0.09648534655570984,0.08404627442359924,0.006909397430717945,0.03516978397965431,0.146469846367836,0.10349778085947037
the,0.33890387415885925,0.4335206151008606,0.24378018081188202,0.3311663568019867,0.35928019881248474,0.3282862603664398,0.2750805914402008,-0.01540423184633255,0.32044094800949097,0.22459924221038818,0.22068053483963013
santa,0.1530441790819168,0.1907729059457779,0.25414490699768066,0.17355245351791382,0.1202433630824089,0.300683856010437,0.4592178761959076,-0.05174333602190018,0.15901878476142883,0.21432530879974365,0.17321589589118958
barbara,0.11465443670749664,0.17428062856197357,0.12434427440166473,0.09697656333446503,0.091420978307724,0.2089109569787979,0.41829583048820496,-0.03143731504678726,0.1359841674566269,0.12553973495960236,0.15980994701385498
metro,0.10284798592329025,0.14008820056915283,0.5895941257476807,0.21618103981018066,0.11642738431692123,0.19903351366519928,0.11394582688808441,0.0579783171415329,0.24409016966819763,0.2308981865644455,0.15922676026821136
area,0.17030490934848785,0.2414858043193817,0.4260755181312561,0.6056747436523438,0.13779224455356598,0.3466261029243469,0.18134087324142456,-0.002423585159704089,0.49808502197265625,0.23769356310367584,0.12640461325645447
;,0.07230665534734726,0.11763367056846619,0.11748526990413666,0.05678283050656319,0.0650511160492897,0.09648534655570984,0.08404627442359924,0.006909397430717945,0.03516978397965431,0.146469846367836,0.10349778085947037
the,0.33890387415885925,0.4335206151008606,0.24378018081188202,0.3311663568019867,0.35928019881248474,0.3282862603664398,0.2750805914402008,-0.01540423184633255,0.32044094800949097,0.22459924221038818,0.22068053483963013
san,0.11613621562719345,0.20305834710597992,0.22343556582927704,0.17293071746826172,0.11352116614580154,0.2520903944969177,0.5170050263404846,-0.022058377042412758,0.1830071359872818,0.21065552532672882,0.10952327400445938
luis,0.11849996447563171,0.18227016925811768,0.0815984457731247,0.08683404326438904,0.06661557406187057,0.1185530349612236,0.3129330575466156,-0.03198656439781189,0.020072825253009796,0.12095416337251663,0.07192636281251907
obispo,0.13760875165462494,0.24182166159152985,0.3497729003429413,0.2044103890657425,0.1106211468577385,0.30058225989341736,0.5143511891365051,-0.10147453844547272,0.2356688231229782,0.23693154752254486,0.238881453871727
metropolitan,0.08906085044145584,0.15455171465873718,1.0,0.2757422626018524,0.20880821347236633,0.280838280916214,0.14512869715690613,-0.054288145154714584,0.35963642597198486,0.23344960808753967,0.1861504763364792
area,0.17030490934848785,0.2414858043193817,0.4260755181312561,0.6056747436523438,0.13779224455356598,0.3466261029243469,0.18134087324142456,-0.002423585159704089,0.49808502197265625,0.23769356310367584,0.12640461325645447
;,0.07230665534734726,0.11763367056846619,0.11748526990413666,0.05678283050656319,0.0650511160492897,0.09648534655570984,0.08404627442359924,0.006909397430717945,0.03516978397965431,0.146469846367836,0.10349778085947037
and,0.33647966384887695,0.5296266674995422,0.19939453899860382,0.40107932686805725,0.3461615741252899,0.24232792854309082,0.2441616654396057,0.06895173341035843,0.23080337047576904,0.28932997584342957,0.20544172823429108
the,0.33890387415885925,0.4335206151008606,0.24378018081188202,0.3311663568019867,0.35928019881248474,0.3282862603664398,0.2750805914402008,-0.01540423184633255,0.32044094800949097,0.22459924221038818,0.22068053483963013
el,0.11753710359334946,0.1302596926689148,0.15874069929122925,0.03533819690346718,0.1908474564552307,0.13388364017009735,0.2441006451845169,-0.18396209180355072,0.06466779857873917,0.19058857858181,0.16662782430648804
centro,0.09431085735559464,0.17087899148464203,0.3557537794113159,0.2452068030834198,0.13665024936199188,0.279581755399704,0.24940162897109985,-0.03248491510748863,0.24420280754566193,0.26553723216056824,0.15606620907783508
area,0.17030490934848785,0.2414858043193817,0.4260755181312561,0.6056747436523438,0.13779224455356598,0.3466261029243469,0.18134087324142456,-0.002423585159704089,0.49808502197265625,0.23769356310367584,0.12640461325645447
.,0.3287222981452942,0.3974229395389557,0.21727578341960907,0.23760369420051575,0.3022993505001068,0.26629969477653503,0.2870451807975769,-0.003708066651597619,0.26950228214263916,0.24220691621303558,0.4130953550338745
