,which,player,did,the,panthers,lose,to,an,acl,injury,in,a,preseason,game,?
a,0.56894451379776,0.2591003477573395,0.2552328109741211,0.5829201340675354,0.2255268394947052,0.29435214400291443,0.45503583550453186,0.44552403688430786,0.20035260915756226,0.27168452739715576,0.539380669593811,1.0,0.22467027604579926,0.23211604356765747,0.23916715383529663
torn,0.23811250925064087,0.10120555758476257,0.18315857648849487,0.270181804895401,0.2421046644449234,0.20446647703647614,0.18432354927062988,0.15768735110759735,0.22409923374652863,0.3357374668121338,0.24918708205223083,0.2563896179199219,0.19715546071529388,0.12642544507980347,0.13564015924930573
acl,0.27066105604171753,0.09564754366874695,0.12015141546726227,0.23845629394054413,0.34984248876571655,0.24641479551792145,0.1536690592765808,0.2189090996980667,0.9999998807907104,0.39591705799102783,0.15011103451251984,0.20035260915756226,0.40600553154945374,0.0950402319431305,0.14736860990524292
in,0.4840516746044159,0.1851271539926529,0.2593238651752472,0.6662389636039734,0.2115829735994339,0.26334479451179504,0.45010748505592346,0.2605783939361572,0.15011103451251984,0.25140535831451416,1.0,0.539380669593811,0.2689804434776306,0.23986028134822845,0.20430970191955566
the,0.6521818041801453,0.19900773465633392,0.34736719727516174,1.0,0.2602776288986206,0.29030492901802063,0.535392165184021,0.4207492768764496,0.23845629394054413,0.22097580134868622,0.6662389636039734,0.5829201340675354,0.32348138093948364,0.285271555185318,0.22068053483963013
preseason,0.2840823233127594,0.3721314072608948,0.2524903416633606,0.32348138093948364,0.5198215246200562,0.18759426474571228,0.28437575697898865,0.2061515599489212,0.40600553154945374,0.39264869689941406,0.2689804434776306,0.22467027604579926,1.0,0.42294061183929443,0.13884200155735016
",",0.3658004403114319,0.25826331973075867,0.3015086054801941,0.4933079481124878,0.2494642585515976,0.28248098492622375,0.44245919585227966,0.3581022024154663,0.21163040399551392,0.23598910868167877,0.5201468467712402,0.427140474319458,0.2857746183872223,0.2653886377811432,0.31091248989105225
the,0.6521818041801453,0.19900773465633392,0.34736719727516174,1.0,0.2602776288986206,0.29030492901802063,0.535392165184021,0.4207492768764496,0.23845629394054413,0.22097580134868622,0.6662389636039734,0.5829201340675354,0.32348138093948364,0.285271555185318,0.22068053483963013
carolina,0.16939401626586914,0.13799667358398438,0.18489903211593628,0.24749229848384857,0.4154948592185974,0.15605682134628296,0.23296888172626495,0.1042201966047287,0.25138425827026367,0.2282656729221344,0.2380082756280899,0.1979188621044159,0.3035641610622406,0.1679076999425888,0.11847445368766785
panthers,0.2003214955329895,0.23960936069488525,0.189295694231987,0.2602776288986206,0.9999999403953552,0.14605970680713654,0.2185782641172409,0.16491124033927917,0.34984248876571655,0.2754141688346863,0.2115829735994339,0.2255268394947052,0.5198215246200562,0.26323550939559937,0.16608978807926178
had,0.3188965916633606,0.12922927737236023,0.540525496006012,0.3875846862792969,0.1570805162191391,0.2950643002986908,0.37984350323677063,0.22327841818332672,0.13574959337711334,0.2027079463005066,0.385026752948761,0.34897568821907043,0.23005656898021698,0.18758456408977509,0.20728366076946259
their,0.4582767188549042,0.19226045906543732,0.38078752160072327,0.516537070274353,0.20130555331707,0.4191821217536926,0.44619059562683105,0.19624626636505127,0.18358485400676727,0.29386070370674133,0.34976133704185486,0.29698723554611206,0.2911047637462616,0.2491205334663391,0.1898253709077835
best,0.21743349730968475,0.24856862425804138,0.25550925731658936,0.3134109377861023,0.1958107054233551,0.1870763897895813,0.21715646982192993,0.22843749821186066,0.13096582889556885,0.11649057269096375,0.2813531160354614,0.2547774314880371,0.26898056268692017,0.22447475790977478,0.2799045741558075
regular,0.35800397396087646,0.14049530029296875,0.26963475346565247,0.3214086890220642,0.2117871195077896,0.25368648767471313,0.30861178040504456,0.19667604565620422,0.1781291514635086,0.14744429290294647,0.23172755539417267,0.313107967376709,0.38297557830810547,0.24102358520030975,0.18334713578224182
season,0.20103639364242554,0.2349400818347931,0.19368280470371246,0.2507155239582062,0.3867887854576111,0.1434200555086136,0.22382742166519165,0.1245875135064125,0.3185107111930847,0.3006984293460846,0.2184021919965744,0.1855505406856537,0.6879447102546692,0.3434298038482666,0.16793298721313477
in,0.4840516746044159,0.1851271539926529,0.2593238651752472,0.6662389636039734,0.2115829735994339,0.26334479451179504,0.45010748505592346,0.2605783939361572,0.15011103451251984,0.25140535831451416,1.0,0.539380669593811,0.2689804434776306,0.23986028134822845,0.20430970191955566
franchise,0.25914502143859863,0.24877645075321198,0.1293107569217682,0.30872398614883423,0.3353862166404724,0.18599213659763336,0.26970288157463074,0.12508197128772736,0.1804620623588562,0.16947156190872192,0.29437172412872314,0.2522450387477875,0.421451598405838,0.44029700756073,0.13445523381233215
history,0.2426081746816635,0.1645234376192093,0.24950987100601196,0.33215048909187317,0.15208889544010162,0.1690712720155716,0.24226762354373932,0.18678420782089233,0.13144268095493317,0.06060757115483284,0.29215577244758606,0.2123815417289734,0.24162043631076813,0.22416825592517853,0.2501974403858185
",",0.3658004403114319,0.25826331973075867,0.3015086054801941,0.4933079481124878,0.2494642585515976,0.28248098492622375,0.44245919585227966,0.3581022024154663,0.21163040399551392,0.23598910868167877,0.5201468467712402,0.427140474319458,0.2857746183872223,0.2653886377811432,0.31091248989105225
becoming,0.25386714935302734,0.09882957488298416,0.26583778858184814,0.333665668964386,0.182475283741951,0.3085753917694092,0.3192594647407532,0.26885077357292175,0.1396322399377823,0.1839640736579895,0.2425609976053238,0.3309323191642761,0.22316856682300568,0.20655465126037598,0.17354105412960052
the,0.6521818041801453,0.19900773465633392,0.34736719727516174,1.0,0.2602776288986206,0.29030492901802063,0.535392165184021,0.4207492768764496,0.23845629394054413,0.22097580134868622,0.6662389636039734,0.5829201340675354,0.32348138093948364,0.285271555185318,0.22068053483963013
seventh,0.22439445555210114,0.10056036710739136,0.15575523674488068,0.36732497811317444,0.23150372505187988,0.16446511447429657,0.23148073256015778,0.21347545087337494,0.1335618942975998,0.14770159125328064,0.27526944875717163,0.2745407223701477,0.21050316095352173,0.19100843369960785,0.10981480032205582
team,0.17144864797592163,0.4632323682308197,0.1497787982225418,0.22564226388931274,0.333659291267395,0.18530000746250153,0.23889471590518951,0.09274635463953018,0.18752607703208923,0.19808200001716614,0.18841172754764557,0.19125498831272125,0.3773210048675537,0.3462994396686554,0.11243411153554916
to,0.5345056653022766,0.17719191312789917,0.4452643394470215,0.535392165184021,0.2185782641172409,0.33073529601097107,1.0,0.3138085603713989,0.1536690592765808,0.24385890364646912,0.45010748505592346,0.45503583550453186,0.28437575697898865,0.2540906071662903,0.29463258385658264
win,0.16484159231185913,0.2993081212043762,0.303374707698822,0.28308698534965515,0.2894786596298218,0.4200208783149719,0.2910063862800598,0.13048674166202545,0.2536435127258301,0.28486689925193787,0.2503834664821625,0.2358047515153885,0.3189396262168884,0.2969452738761902,0.1873117983341217
at,0.3286694884300232,0.14498065412044525,0.28390252590179443,0.457212895154953,0.21283596754074097,0.17619049549102783,0.36524343490600586,0.2446778565645218,0.19286185503005981,0.15837065875530243,0.4374977946281433,0.3095070421695709,0.2404060810804367,0.18453927338123322,0.21978627145290375
least,0.38271406292915344,0.10356904566287994,0.2185145616531372,0.3428877890110016,0.17517921328544617,0.21760036051273346,0.35133054852485657,0.26229143142700195,0.175352081656456,0.17932289838790894,0.3232700824737549,0.3442045748233795,0.16947871446609497,0.20136697590351105,0.28866854310035706
15,-0.08059433102607727,0.06946039199829102,0.03605250269174576,-0.011810222640633583,0.16927485167980194,0.13986825942993164,-0.047946229577064514,-0.0056430683471262455,0.01729806512594223,0.08255039900541306,0.02424248494207859,-0.052463941276073456,0.004543695133179426,0.027690742164850235,-0.010706285014748573
regular,0.35800397396087646,0.14049530029296875,0.26963475346565247,0.3214086890220642,0.2117871195077896,0.25368648767471313,0.30861178040504456,0.19667604565620422,0.1781291514635086,0.14744429290294647,0.23172755539417267,0.313107967376709,0.38297557830810547,0.24102358520030975,0.18334713578224182
season,0.20103639364242554,0.2349400818347931,0.19368280470371246,0.2507155239582062,0.3867887854576111,0.1434200555086136,0.22382742166519165,0.1245875135064125,0.3185107111930847,0.3006984293460846,0.2184021919965744,0.1855505406856537,0.6879447102546692,0.3434298038482666,0.16793298721313477
games,0.2158995121717453,0.3505491614341736,0.18056219816207886,0.2676136791706085,0.38664546608924866,0.17739249765872955,0.23381441831588745,0.12759210169315338,0.17497782409191132,0.2405819445848465,0.24802106618881226,0.19753754138946533,0.43094202876091003,0.6911221146583557,0.1360001415014267
since,0.3523256182670593,0.16642019152641296,0.27613121271133423,0.4054957628250122,0.12518474459648132,0.2733592391014099,0.3733763098716736,0.19151140749454498,0.13187256455421448,0.13957054913043976,0.4325680434703827,0.3303585946559906,0.2503873109817505,0.19464720785617828,0.2876587212085724
the,0.6521818041801453,0.19900773465633392,0.34736719727516174,1.0,0.2602776288986206,0.29030492901802063,0.535392165184021,0.4207492768764496,0.23845629394054413,0.22097580134868622,0.6662389636039734,0.5829201340675354,0.32348138093948364,0.285271555185318,0.22068053483963013
league,0.22541923820972443,0.407723993062973,0.17557655274868011,0.2724147439002991,0.38784167170524597,0.16016602516174316,0.18720030784606934,0.1228543370962143,0.28258001804351807,0.20352688431739807,0.22963495552539825,0.17562834918498993,0.45296260714530945,0.3045117259025574,0.15941482782363892
expanded,0.2827520966529846,0.06787081807851791,0.20851697027683258,0.3258892893791199,0.130808487534523,0.17498905956745148,0.29032543301582336,0.13672029972076416,0.11250704526901245,0.07341453433036804,0.27289336919784546,0.20242644846439362,0.14637655019760132,0.1716872900724411,0.2124357968568802
to,0.5345056653022766,0.17719191312789917,0.4452643394470215,0.535392165184021,0.2185782641172409,0.33073529601097107,1.0,0.3138085603713989,0.1536690592765808,0.24385890364646912,0.45010748505592346,0.45503583550453186,0.28437575697898865,0.2540906071662903,0.29463258385658264
a,0.56894451379776,0.2591003477573395,0.2552328109741211,0.5829201340675354,0.2255268394947052,0.29435214400291443,0.45503583550453186,0.44552403688430786,0.20035260915756226,0.27168452739715576,0.539380669593811,1.0,0.22467027604579926,0.23211604356765747,0.23916715383529663
16-game,0.2934814691543579,0.4168633818626404,0.2209806740283966,0.3390442430973053,0.29366227984428406,0.26029321551322937,0.2950660288333893,0.200090691447258,0.21018554270267487,0.17248786985874176,0.2743573784828186,0.3130919337272644,0.4021018445491791,0.7949342727661133,0.26639387011528015
schedule,0.2934156060218811,0.046396948397159576,0.2402072250843048,0.21986375749111176,0.20437495410442352,0.13518042862415314,0.2847902476787567,0.11491867899894714,0.1437089592218399,0.2658695578575134,0.20525701344013214,0.20767942070960999,0.3229752779006958,0.1816369742155075,0.16743622720241547
in,0.4840516746044159,0.1851271539926529,0.2593238651752472,0.6662389636039734,0.2115829735994339,0.26334479451179504,0.45010748505592346,0.2605783939361572,0.15011103451251984,0.25140535831451416,1.0,0.539380669593811,0.2689804434776306,0.23986028134822845,0.20430970191955566
1978,0.0774756446480751,0.022539453580975533,0.043191809207201004,0.1314823180437088,-0.01030989084392786,-0.0007976270862855017,0.08089005202054977,0.02320731244981289,0.06135963648557663,0.06323527544736862,0.20181521773338318,0.07501233369112015,0.0510486364364624,0.020205747336149216,0.06364871561527252
.,0.45942068099975586,0.22491109371185303,0.35288307070732117,0.5934505462646484,0.23446570336818695,0.28971824049949646,0.4645031690597534,0.3581749200820923,0.23204316198825836,0.2166096717119217,0.5591574311256409,0.50484299659729,0.2877946197986603,0.2581658959388733,0.4130953550338745
