,when,did,economists,reach,a,conclusion,with,the,s,&,p,'s,rating,agency,?
rating,0.23110592365264893,0.17871320247650146,0.17303919792175293,0.20808838307857513,0.2611633539199829,0.2251311093568802,0.19669030606746674,0.24654440581798553,0.18845140933990479,0.09763778746128082,0.1544301062822342,0.06594817340373993,1.0000001192092896,0.14957068860530853,0.18754872679710388
agency,0.16371756792068481,0.16776791214942932,0.14263387024402618,0.17164063453674316,0.186392143368721,0.12964659929275513,0.1292697787284851,0.24253644049167633,0.20188988745212555,0.16287727653980255,0.12374947220087051,-0.003614572109654546,0.14957068860530853,1.0000001192092896,0.18185843527317047
concluded,0.22413310408592224,0.34469136595726013,0.22540690004825592,0.2528557777404785,0.24187614023685455,0.6806594729423523,0.236396923661232,0.3024786412715912,0.2335028350353241,0.08009074628353119,0.10625207424163818,-0.027557218447327614,0.18007828295230865,0.17221590876579285,0.13595789670944214
that,0.5860282182693481,0.47518548369407654,0.30523014068603516,0.27134448289871216,0.47537946701049805,0.4214214086532593,0.4154358208179474,0.5473989248275757,0.36097484827041626,0.13811425864696503,0.15546166896820068,0.04397977516055107,0.2557750344276428,0.18285544216632843,0.32716336846351624
the,0.5091903209686279,0.34736719727516174,0.20146530866622925,0.31808504462242126,0.5829201340675354,0.25632116198539734,0.4223487675189972,1.0,0.46610721945762634,0.14992168545722961,0.16481639444828033,-0.01540423184633255,0.24654440581798553,0.24253644049167633,0.22068053483963013
widening,0.2810107171535492,0.18827085196971893,0.19062739610671997,0.30313384532928467,0.31091228127479553,0.1929764598608017,0.23099683225154877,0.3781015872955322,0.24561873078346252,0.08820703625679016,0.07097025215625763,-0.011770334094762802,0.2268373966217041,0.231519415974617,0.15005940198898315
disparity,0.3044878840446472,0.22289586067199707,0.3509811460971832,0.27892231941223145,0.30590617656707764,0.449251651763916,0.2587723731994629,0.28894439339637756,0.18994466960430145,0.04811743274331093,0.1462448388338089,0.0189228393137455,0.2803300619125366,0.12090734392404556,0.2772253155708313
between,0.38258615136146545,0.16542956233024597,0.1872076392173767,0.24736733734607697,0.29385313391685486,0.2293751984834671,0.3829993009567261,0.39067012071609497,0.17310208082199097,0.14426420629024506,0.13939055800437927,0.006096371449530125,0.07526293396949768,0.14750936627388,0.12887074053287506
the,0.5091903209686279,0.34736719727516174,0.20146530866622925,0.31808504462242126,0.5829201340675354,0.25632116198539734,0.4223487675189972,1.0,0.46610721945762634,0.14992168545722961,0.16481639444828033,-0.01540423184633255,0.24654440581798553,0.24253644049167633,0.22068053483963013
u.s.,0.1045418381690979,0.11472565680742264,-0.04463808983564377,0.022532908245921135,0.0347411222755909,0.0538765974342823,0.045639924705028534,0.06592652946710587,0.02800757810473442,-0.04380311444401741,-0.001048446400091052,-0.015024582855403423,0.10698439180850983,-0.09938419610261917,0.07886100560426712
's,-0.03368149697780609,0.05069678649306297,0.026375411078333855,0.019294504076242447,0.04866964742541313,-0.013559901155531406,-0.04624466598033905,-0.01540423184633255,0.05719660595059395,-0.02038128487765789,0.07090399414300919,0.9999999403953552,0.06594817340373993,-0.003614572109654546,-0.023395681753754616
wealthiest,0.19558003544807434,0.19840458035469055,0.3538241684436798,0.20527000725269318,0.22968435287475586,0.09984415769577026,0.1569575071334839,0.3305174708366394,0.2535238564014435,0.12323306500911713,0.1562042236328125,0.02887716516852379,0.18723993003368378,0.18183378875255585,0.15221920609474182
citizens,0.1703348010778427,0.24627739191055298,0.3464086651802063,0.15474292635917664,0.21467146277427673,0.17643621563911438,0.16767141222953796,0.29208630323410034,0.09933101385831833,0.020774146541953087,0.09763375669717789,0.050259269773960114,0.18679657578468323,0.19729918241500854,0.14885954558849335
and,0.4716290831565857,0.34479495882987976,0.21251165866851807,0.25625354051589966,0.3739250600337982,0.1502206027507782,0.5477725267410278,0.5171257257461548,0.36742347478866577,0.34093084931373596,0.198231041431427,0.06895173341035843,0.19924680888652802,0.23476453125476837,0.20544172823429108
the,0.5091903209686279,0.34736719727516174,0.20146530866622925,0.31808504462242126,0.5829201340675354,0.25632116198539734,0.4223487675189972,1.0,0.46610721945762634,0.14992168545722961,0.16481639444828033,-0.01540423184633255,0.24654440581798553,0.24253644049167633,0.22068053483963013
rest,0.3247845470905304,0.2655303180217743,0.12881740927696228,0.20290766656398773,0.2692912518978119,0.19119328260421753,0.3280266523361206,0.41330549120903015,0.27320894598960876,0.12716224789619446,0.1434696912765503,0.04253825545310974,0.2027105838060379,0.1221722885966301,0.1725541204214096
of,0.3757161796092987,0.2513895630836487,0.18642286956310272,0.20552729070186615,0.5052502155303955,0.21260499954223633,0.41827285289764404,0.733189046382904,0.42263656854629517,0.19900451600551605,0.18174134194850922,-0.03817026689648628,0.20229244232177734,0.21890796720981598,0.1826142966747284
the,0.5091903209686279,0.34736719727516174,0.20146530866622925,0.31808504462242126,0.5829201340675354,0.25632116198539734,0.4223487675189972,1.0,0.46610721945762634,0.14992168545722961,0.16481639444828033,-0.01540423184633255,0.24654440581798553,0.24253644049167633,0.22068053483963013
nation,0.1968017816543579,0.23396416008472443,0.23092134296894073,0.14551883935928345,0.23379194736480713,0.1623368114233017,0.2163824439048767,0.39486879110336304,0.2519676983356476,0.11116701364517212,0.1278577595949173,0.033554114401340485,0.2329152673482895,0.2771391272544861,0.17865248024463654
had,0.37526828050613403,0.540525496006012,0.20336081087589264,0.21661508083343506,0.34897568821907043,0.21137374639511108,0.4739086329936981,0.3875846862792969,0.3774554431438446,0.15368397533893585,0.06613480299711227,-0.004401352722197771,0.16150768101215363,0.11540624499320984,0.20728366076946259
slowed,0.34194064140319824,0.29864662885665894,0.1844116747379303,0.3127835690975189,0.23721060156822205,0.15234054625034332,0.24810819327831268,0.313388854265213,0.2435501366853714,0.07740354537963867,0.06265929341316223,0.05122513324022293,0.1963605284690857,0.1327148973941803,0.10585252940654755
its,0.34032323956489563,0.19922670722007751,0.17013540863990784,0.2553219795227051,0.4424409866333008,0.22759419679641724,0.3087116777896881,0.559237003326416,0.3610629439353943,0.11429427564144135,0.15694348514080048,0.03202139586210251,0.21815302968025208,0.1537223905324936,0.15103481709957123
recovery,0.2641809582710266,0.18026044964790344,0.20287419855594635,0.2562582790851593,0.24949532747268677,0.226875439286232,0.2256179302930832,0.2886691391468048,0.22606943547725677,0.09989806264638901,0.09583072364330292,0.00434925127774477,0.23764505982398987,0.18168558180332184,0.11030710488557816
from,0.405669629573822,0.20248863101005554,0.15346023440361023,0.19722355902194977,0.322764128446579,0.19703884422779083,0.26272761821746826,0.40150508284568787,0.3071970045566559,0.14301162958145142,0.14650437235832214,-0.01936490088701248,0.20066732168197632,0.12428131699562073,0.19969791173934937
the,0.5091903209686279,0.34736719727516174,0.20146530866622925,0.31808504462242126,0.5829201340675354,0.25632116198539734,0.4223487675189972,1.0,0.46610721945762634,0.14992168545722961,0.16481639444828033,-0.01540423184633255,0.24654440581798553,0.24253644049167633,0.22068053483963013
2008-2009,-0.12483319640159607,-0.06541290879249573,-0.062377870082855225,-0.1445726603269577,-0.092229463160038,-0.15227743983268738,-0.13126762211322784,-0.030424339696764946,-0.008436360396444798,0.06387028098106384,-0.03668888658285141,0.04137394577264786,-0.06273062527179718,-0.016316140070557594,-0.11141005158424377
recession,0.291655957698822,0.2836593687534332,0.30663371086120605,0.22221292555332184,0.2688555419445038,0.31924089789390564,0.1850132793188095,0.3396528363227844,0.2644027769565582,0.12355957180261612,0.07857242971658707,-0.03721453249454498,0.23686543107032776,0.17606329917907715,0.11054877191781998
and,0.4716290831565857,0.34479495882987976,0.21251165866851807,0.25625354051589966,0.3739250600337982,0.1502206027507782,0.5477725267410278,0.5171257257461548,0.36742347478866577,0.34093084931373596,0.198231041431427,0.06895173341035843,0.19924680888652802,0.23476453125476837,0.20544172823429108
made,0.2936893105506897,0.3068731725215912,0.17596031725406647,0.1798829436302185,0.3180864453315735,0.14697127044200897,0.3459964990615845,0.3885267674922943,0.24103191494941711,0.13146528601646423,0.11969110369682312,0.08483956009149551,0.168564110994339,0.10075118392705917,0.17218779027462006
it,0.4775012135505676,0.2993364930152893,0.22152720391750336,0.27278128266334534,0.5452592968940735,0.2424411028623581,0.3369046747684479,0.6251175999641418,0.3516581058502197,0.08886928111314774,0.14431746304035187,0.06608816236257553,0.2572753429412842,0.16144485771656036,0.25732165575027466
more,0.359977662563324,0.2803135812282562,0.23658215999603271,0.24682095646858215,0.3452818691730499,0.20414960384368896,0.3535402715206146,0.39758381247520447,0.22900401055812836,0.0793071761727333,0.12040556222200394,0.032942235469818115,0.2002238929271698,0.13084927201271057,0.27894994616508484
prone,0.24858364462852478,0.16764585673809052,0.14431676268577576,0.23572011291980743,0.23004232347011566,0.17092761397361755,0.2655157446861267,0.21115435659885406,0.14707985520362854,0.10695116966962814,0.12324788421392441,-0.021777506917715073,0.21397344768047333,0.11439018696546555,0.19483062624931335
to,0.5423505902290344,0.4452643394470215,0.2734855115413666,0.37959611415863037,0.45503583550453186,0.28714045882225037,0.4239959120750427,0.535392165184021,0.35941416025161743,0.1254875510931015,0.14269764721393585,0.03782717138528824,0.22229662537574768,0.24151217937469482,0.29463258385658264
boom-and-bust,0.32847651839256287,0.2865508794784546,0.29964402318000793,0.27956774830818176,0.42879971861839294,0.22031164169311523,0.30931541323661804,0.3664504587650299,0.37203437089920044,0.1192685142159462,0.1553606241941452,0.10548645257949829,0.3203957974910736,0.1716345101594925,0.2771144211292267
cycles,0.2327560931444168,0.1357264369726181,0.22415569424629211,0.17253077030181885,0.226085364818573,0.13742396235466003,0.21968509256839752,0.2874864637851715,0.20978392660617828,0.08800272643566132,0.11176550388336182,0.02478053979575634,0.11394453793764114,0.10802989453077316,0.10661901533603668
.,0.475719153881073,0.35288307070732117,0.20684802532196045,0.2684406638145447,0.50484299659729,0.23143324255943298,0.4446153938770294,0.5934505462646484,0.43327459692955017,0.16452857851982117,0.2982616722583771,-0.003708066651597619,0.2531067430973053,0.24682630598545074,0.4130953550338745
