,what,color,was,used,to,emphasize,the,50th,anniversary,of,the,super,bowl,?
emphasized,0.2585770785808563,0.20535904169082642,0.2115403562784195,0.2677764892578125,0.25887349247932434,0.9148344993591309,0.2486771047115326,0.05805394425988197,0.18272176384925842,0.3148948550224304,0.2486771047115326,0.12777389585971832,0.06788020581007004,0.19381670653820038
the,0.42745697498321533,0.21895472705364227,0.48711544275283813,0.3718377649784088,0.535392165184021,0.23146559298038483,1.0,0.19595111906528473,0.29318708181381226,0.733189046382904,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
``,0.008517155423760414,0.03322875499725342,-0.012679691426455975,0.08103004097938538,0.06720756739377975,0.08263292163610458,0.029072100296616554,-0.0076248059049248695,-0.07950975000858307,0.06780257821083069,0.029072100296616554,0.012585706077516079,-0.004176590591669083,0.0685480609536171
golden,0.172581747174263,0.2082231640815735,0.21282179653644562,0.11932680010795593,0.17844271659851074,0.040959615260362625,0.28740859031677246,0.11116579174995422,0.23830291628837585,0.23340271413326263,0.28740859031677246,0.2640960216522217,0.25437235832214355,0.1324693262577057
anniversary,0.15616674721240997,0.15773673355579376,0.28924626111984253,0.15952607989311218,0.16979461908340454,0.1498560905456543,0.29318708181381226,0.26162034273147583,1.0,0.2393128126859665,0.29318708181381226,0.24517762660980225,0.26429256796836853,0.1981802135705948
'',0.08143015950918198,0.03426432982087135,0.04456103965640068,0.050410956144332886,-0.009905828163027763,0.09156490117311478,0.041273195296525955,-0.03024963289499283,-0.05068732053041458,0.13035868108272552,0.041273195296525955,-0.02655862085521221,-0.008809788152575493,0.018684765323996544
with,0.2464839518070221,0.22848032414913177,0.27411898970603943,0.3047430217266083,0.4239959120750427,0.2623758614063263,0.4223487675189972,0.112519770860672,0.20003211498260498,0.41827285289764404,0.4223487675189972,0.1518537551164627,0.18353787064552307,0.2433311939239502
various,0.26045072078704834,0.2017081081867218,0.14120686054229736,0.36734074354171753,0.33564820885658264,0.2959446609020233,0.3235042691230774,0.0014689455274492502,0.10798037052154541,0.3196488320827484,0.3235042691230774,0.18656621873378754,0.13842716813087463,0.12823495268821716
gold-themed,0.3060356378555298,0.2510842978954315,0.3472447395324707,0.25463593006134033,0.2885698676109314,0.24735988676548004,0.32273250818252563,0.06600891053676605,0.38695913553237915,0.2285507172346115,0.32273250818252563,0.3094090521335602,0.3193160891532898,0.2645840346813202
initiatives,0.20909109711647034,0.0858483836054802,0.13597998023033142,0.19339579343795776,0.2980060577392578,0.247603178024292,0.22065459191799164,-0.029087042436003685,0.1703299582004547,0.2126355767250061,0.22065459191799164,0.09691639989614487,0.12038062512874603,0.21253491938114166
",",0.3087472915649414,0.20653429627418518,0.45456063747406006,0.3120402991771698,0.44245919585227966,0.24411337077617645,0.4933079481124878,0.1069522351026535,0.20396199822425842,0.4946078956127167,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
as,0.31749409437179565,0.21893621981143951,0.3677520453929901,0.35160550475120544,0.42092081904411316,0.28614166378974915,0.48381632566452026,0.07544080913066864,0.15546119213104248,0.3886612355709076,0.48381632566452026,0.21450649201869965,0.14539222419261932,0.27043893933296204
well,0.4154493808746338,0.24329130351543427,0.3130364418029785,0.34104275703430176,0.3422003388404846,0.22963444888591766,0.42630070447921753,0.06873522698879242,0.1482940912246704,0.3343164324760437,0.42630070447921753,0.2187589854001999,0.16728825867176056,0.24815571308135986
as,0.31749409437179565,0.21893621981143951,0.3677520453929901,0.35160550475120544,0.42092081904411316,0.28614166378974915,0.48381632566452026,0.07544080913066864,0.15546119213104248,0.3886612355709076,0.48381632566452026,0.21450649201869965,0.14539222419261932,0.27043893933296204
temporarily,0.2163034975528717,0.16065596044063568,0.2520272731781006,0.20664168894290924,0.38873597979545593,0.15521210432052612,0.35498616099357605,0.03534327819943428,0.09936904162168503,0.24215073883533478,0.35498616099357605,0.16314555704593658,0.13392890989780426,0.11896703392267227
suspending,0.25890663266181946,0.20322784781455994,0.19900208711624146,0.2147160768508911,0.2699749767780304,0.1337999850511551,0.32377004623413086,0.029452700167894363,0.15890535712242126,0.28426504135131836,0.32377004623413086,0.15690234303474426,0.15622130036354065,0.20923562347888947
the,0.42745697498321533,0.21895472705364227,0.48711544275283813,0.3718377649784088,0.535392165184021,0.23146559298038483,1.0,0.19595111906528473,0.29318708181381226,0.733189046382904,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
tradition,0.24046438932418823,0.11615924537181854,0.2609736919403076,0.2283974140882492,0.2571658790111542,0.3191072940826416,0.2632053792476654,0.11750718206167221,0.22073927521705627,0.2663337290287018,0.2632053792476654,0.05969422310590744,0.09028147161006927,0.15717756748199463
of,0.33290785551071167,0.1876296103000641,0.4069072902202606,0.3075267970561981,0.41548454761505127,0.28762245178222656,0.733189046382904,0.11716882884502411,0.2393128126859665,1.0,0.733189046382904,0.14718765020370483,0.2243070751428604,0.1826142966747284
naming,0.2659215033054352,0.21069911122322083,0.21781203150749207,0.2032262235879898,0.2487373650074005,0.199818417429924,0.3078363239765167,0.010798574425280094,0.21939502656459808,0.26907142996788025,0.3078363239765167,0.19249001145362854,0.11786457896232605,0.1910746842622757
each,0.3353266417980194,0.2144315093755722,0.14424845576286316,0.3008110821247101,0.3941934108734131,0.22906695306301117,0.470844566822052,0.10144530981779099,0.2072177231311798,0.38460010290145874,0.470844566822052,0.1298409402370453,0.12666155397891998,0.21173812448978424
super,0.13651713728904724,0.16928184032440186,0.21420986950397491,0.18133796751499176,0.17783479392528534,0.10653692483901978,0.21959073841571808,0.14578431844711304,0.24517762660980225,0.14718765020370483,0.21959073841571808,1.0000001192092896,0.4848237931728363,0.166326642036438
bowl,0.15942467749118805,0.21894660592079163,0.21915455162525177,0.19533489644527435,0.16993016004562378,0.10729776322841644,0.21576224267482758,0.10496746003627777,0.26429256796836853,0.2243070751428604,0.21576224267482758,0.4848237931728363,1.0,0.21118052303791046
game,0.2246788740158081,0.24641147255897522,0.2568269371986389,0.15115390717983246,0.2540906071662903,0.19487763941287994,0.285271555185318,0.07862702757120132,0.2079947143793106,0.2298848181962967,0.285271555185318,0.3480181396007538,0.2413962334394455,0.1829071193933487
with,0.2464839518070221,0.22848032414913177,0.27411898970603943,0.3047430217266083,0.4239959120750427,0.2623758614063263,0.4223487675189972,0.112519770860672,0.20003211498260498,0.41827285289764404,0.4223487675189972,0.1518537551164627,0.18353787064552307,0.2433311939239502
roman,0.17852471768856049,0.14416763186454773,0.23496849834918976,0.18938834965229034,0.24710409343242645,0.1521613895893097,0.2862859070301056,0.0517960749566555,0.10025807470083237,0.31028008460998535,0.2862859070301056,0.07821496576070786,0.12339023500680923,0.1663191318511963
numerals,0.2182469516992569,0.2499421238899231,0.15565448999404907,0.2823783755302429,0.21088573336601257,0.24516499042510986,0.25819507241249084,0.1347743719816208,0.17223094403743744,0.2555062174797058,0.25819507241249084,0.27254608273506165,0.26416486501693726,0.22188253700733185
(,0.2411840260028839,0.2203475683927536,0.2980341613292694,0.19005385041236877,0.30882009863853455,0.17253273725509644,0.33289089798927307,0.08695647865533829,0.17414133250713348,0.35032153129577637,0.33289089798927307,0.17553061246871948,0.15949074923992157,0.40561532974243164
under,0.20154598355293274,0.1188381016254425,0.2672741413116455,0.1640336513519287,0.27177539467811584,0.16507676243782043,0.3348022699356079,0.03888727352023125,0.14185164868831635,0.32766106724739075,0.3348022699356079,0.1673695296049118,0.07314430177211761,0.18233340978622437
which,0.5261979103088379,0.26011791825294495,0.2830964922904968,0.414506196975708,0.5345056653022766,0.2941780090332031,0.6521818041801453,0.12141840904951096,0.23320475220680237,0.5011631846427917,0.6521818041801453,0.25759580731391907,0.23468568921089172,0.25814583897590637
the,0.42745697498321533,0.21895472705364227,0.48711544275283813,0.3718377649784088,0.535392165184021,0.23146559298038483,1.0,0.19595111906528473,0.29318708181381226,0.733189046382904,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
game,0.2246788740158081,0.24641147255897522,0.2568269371986389,0.15115390717983246,0.2540906071662903,0.19487763941287994,0.285271555185318,0.07862702757120132,0.2079947143793106,0.2298848181962967,0.285271555185318,0.3480181396007538,0.2413962334394455,0.1829071193933487
would,0.45766422152519226,0.20698337256908417,0.41663143038749695,0.35597336292266846,0.5965728163719177,0.2646341025829315,0.4133751392364502,0.08651360869407654,0.16925013065338135,0.3353942930698395,0.4133751392364502,0.16404198110103607,0.17156143486499786,0.37178951501846313
have,0.39808809757232666,0.2422066181898117,0.2863433063030243,0.3086531162261963,0.4544740617275238,0.3246171176433563,0.40389683842658997,-0.007681891787797213,0.1383735090494156,0.3802283704280853,0.40389683842658997,0.19903038442134857,0.19536113739013672,0.32991164922714233
been,0.2567804455757141,0.154425248503685,0.518218457698822,0.2855360507965088,0.34945759177207947,0.1759704351425171,0.3563927710056305,0.04872051998972893,0.17913928627967834,0.31685134768486023,0.3563927710056305,0.16475224494934082,0.17613008618354797,0.24354910850524902
known,0.20381177961826324,0.17367655038833618,0.35203275084495544,0.37155357003211975,0.14337651431560516,0.14988741278648376,0.3624623417854309,0.059668682515621185,0.20297355949878693,0.35814476013183594,0.3624623417854309,0.1743854135274887,0.1501779556274414,0.18314571678638458
as,0.31749409437179565,0.21893621981143951,0.3677520453929901,0.35160550475120544,0.42092081904411316,0.28614166378974915,0.48381632566452026,0.07544080913066864,0.15546119213104248,0.3886612355709076,0.48381632566452026,0.21450649201869965,0.14539222419261932,0.27043893933296204
``,0.008517155423760414,0.03322875499725342,-0.012679691426455975,0.08103004097938538,0.06720756739377975,0.08263292163610458,0.029072100296616554,-0.0076248059049248695,-0.07950975000858307,0.06780257821083069,0.029072100296616554,0.012585706077516079,-0.004176590591669083,0.0685480609536171
super,0.13651713728904724,0.16928184032440186,0.21420986950397491,0.18133796751499176,0.17783479392528534,0.10653692483901978,0.21959073841571808,0.14578431844711304,0.24517762660980225,0.14718765020370483,0.21959073841571808,1.0000001192092896,0.4848237931728363,0.166326642036438
bowl,0.15942467749118805,0.21894660592079163,0.21915455162525177,0.19533489644527435,0.16993016004562378,0.10729776322841644,0.21576224267482758,0.10496746003627777,0.26429256796836853,0.2243070751428604,0.21576224267482758,0.4848237931728363,1.0,0.21118052303791046
l,0.053181253373622894,0.07787485420703888,0.1603022664785385,0.10449227690696716,0.13000278174877167,0.05076349526643753,0.18770581483840942,0.1143934577703476,0.05568552389740944,0.1817270964384079,0.18770581483840942,0.1737472265958786,0.13150595128536224,0.10803938657045364
'',0.08143015950918198,0.03426432982087135,0.04456103965640068,0.050410956144332886,-0.009905828163027763,0.09156490117311478,0.041273195296525955,-0.03024963289499283,-0.05068732053041458,0.13035868108272552,0.041273195296525955,-0.02655862085521221,-0.008809788152575493,0.018684765323996544
),0.26259949803352356,0.219363734126091,0.3267642855644226,0.1905621439218521,0.31236231327056885,0.1664966493844986,0.3456730246543884,0.10305318236351013,0.17845061421394348,0.3680361211299896,0.3456730246543884,0.1971341073513031,0.16361013054847717,0.42300865054130554
",",0.3087472915649414,0.20653429627418518,0.45456063747406006,0.3120402991771698,0.44245919585227966,0.24411337077617645,0.4933079481124878,0.1069522351026535,0.20396199822425842,0.4946078956127167,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
so,0.539469838142395,0.22537857294082642,0.2666010558605194,0.37017104029655457,0.5091881155967712,0.2644806504249573,0.4296516180038452,0.08843657374382019,0.11180759221315384,0.3184450566768646,0.4296516180038452,0.19844962656497955,0.17663580179214478,0.43163934350013733
that,0.6297725439071655,0.22090333700180054,0.33670201897621155,0.37621384859085083,0.5436353087425232,0.3327135145664215,0.5473989248275757,0.11724865436553955,0.18585778772830963,0.41498205065727234,0.5473989248275757,0.18258553743362427,0.10987387597560883,0.32716336846351624
the,0.42745697498321533,0.21895472705364227,0.48711544275283813,0.3718377649784088,0.535392165184021,0.23146559298038483,1.0,0.19595111906528473,0.29318708181381226,0.733189046382904,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
logo,0.21781428158283234,0.2415272295475006,0.17813098430633545,0.20441769063472748,0.2215760052204132,0.21890868246555328,0.2806010842323303,0.08900174498558044,0.26765260100364685,0.1528109908103943,0.2806010842323303,0.19343960285186768,0.06617429107427597,0.23347119987010956
could,0.4188697934150696,0.20025396347045898,0.39896807074546814,0.3978976011276245,0.5461788773536682,0.24287426471710205,0.35393214225769043,0.0485202893614769,0.09471398591995239,0.29043012857437134,0.35393214225769043,0.19423918426036835,0.15704309940338135,0.3411986827850342
prominently,0.18982040882110596,0.13179215788841248,0.25729480385780334,0.16399550437927246,0.28072047233581543,0.2837020456790924,0.2969973683357239,0.10156293958425522,0.1519295573234558,0.21778860688209534,0.2969973683357239,0.1859363466501236,0.08467476814985275,0.17388345301151276
feature,0.23320603370666504,0.195368692278862,0.2405846118927002,0.21696610748767853,0.25759002566337585,0.2352307140827179,0.3053930699825287,0.10940150171518326,0.2523094713687897,0.2117752879858017,0.3053930699825287,0.2085176706314087,0.14900103211402893,0.2893312871456146
the,0.42745697498321533,0.21895472705364227,0.48711544275283813,0.3718377649784088,0.535392165184021,0.23146559298038483,1.0,0.19595111906528473,0.29318708181381226,0.733189046382904,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
arabic,0.1854897290468216,0.21299274265766144,0.17652206122875214,0.25871631503105164,0.22180728614330292,0.165630042552948,0.23818454146385193,0.09909354895353317,0.1330564320087433,0.2065649777650833,0.23818454146385193,0.18190370500087738,0.1547006070613861,0.18792502582073212
numerals,0.2182469516992569,0.2499421238899231,0.15565448999404907,0.2823783755302429,0.21088573336601257,0.24516499042510986,0.25819507241249084,0.1347743719816208,0.17223094403743744,0.2555062174797058,0.25819507241249084,0.27254608273506165,0.26416486501693726,0.22188253700733185
50,-0.04124141484498978,0.027622278779745102,-0.0011744623770937324,-0.016424573957920074,-0.024239253252744675,0.018297327682375908,0.03602437674999237,-0.014330796897411346,0.03393412008881569,0.006577443331480026,0.03602437674999237,0.0833745002746582,0.005446359980851412,0.030512850731611252
.,0.3567904531955719,0.2641010880470276,0.40146201848983765,0.33111312985420227,0.4645031690597534,0.20397023856639862,0.5934505462646484,0.15041887760162354,0.2281392365694046,0.5352458953857422,0.5934505462646484,0.2757420241832733,0.21516893804073334,0.4130953550338745
,what,color,was,used,to,emphasize,the,50th,anniversary,of,the,super,bowl,?
as,0.31749409437179565,0.21893621981143951,0.3677520453929901,0.35160550475120544,0.42092081904411316,0.28614166378974915,0.48381632566452026,0.07544080913066864,0.15546119213104248,0.3886612355709076,0.48381632566452026,0.21450649201869965,0.14539222419261932,0.27043893933296204
this,0.5489566326141357,0.2906044125556946,0.3638818562030792,0.3996967375278473,0.5759071707725525,0.2529720067977905,0.6274310946464539,0.09701139479875565,0.22938545048236847,0.45148900151252747,0.6274310946464539,0.1776810586452484,0.17725728452205658,0.3155723512172699
was,0.22111038863658905,0.15961390733718872,1.0000001192092896,0.23679393529891968,0.3636345863342285,0.12959136068820953,0.48711544275283813,0.17689552903175354,0.28924626111984253,0.4069072902202606,0.48711544275283813,0.21420986950397491,0.21915455162525177,0.18412111699581146
the,0.42745697498321533,0.21895472705364227,0.48711544275283813,0.3718377649784088,0.535392165184021,0.23146559298038483,1.0,0.19595111906528473,0.29318708181381226,0.733189046382904,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
50th,0.08142440766096115,0.15671612322330475,0.17689552903175354,0.08311188220977783,0.10572241246700287,0.1085854098200798,0.19595111906528473,1.0000001192092896,0.26162034273147583,0.11716882884502411,0.19595111906528473,0.14578431844711304,0.10496746003627777,0.004919986240565777
super,0.13651713728904724,0.16928184032440186,0.21420986950397491,0.18133796751499176,0.17783479392528534,0.10653692483901978,0.21959073841571808,0.14578431844711304,0.24517762660980225,0.14718765020370483,0.21959073841571808,1.0000001192092896,0.4848237931728363,0.166326642036438
bowl,0.15942467749118805,0.21894660592079163,0.21915455162525177,0.19533489644527435,0.16993016004562378,0.10729776322841644,0.21576224267482758,0.10496746003627777,0.26429256796836853,0.2243070751428604,0.21576224267482758,0.4848237931728363,1.0,0.21118052303791046
",",0.3087472915649414,0.20653429627418518,0.45456063747406006,0.3120402991771698,0.44245919585227966,0.24411337077617645,0.4933079481124878,0.1069522351026535,0.20396199822425842,0.4946078956127167,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
the,0.42745697498321533,0.21895472705364227,0.48711544275283813,0.3718377649784088,0.535392165184021,0.23146559298038483,1.0,0.19595111906528473,0.29318708181381226,0.733189046382904,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
league,0.16616638004779816,0.21183139085769653,0.21425791084766388,0.14554552733898163,0.18720030784606934,0.07305143028497696,0.2724147439002991,0.10506757348775864,0.2356460839509964,0.23588460683822632,0.2724147439002991,0.37144264578819275,0.3365440368652344,0.15941482782363892
emphasized,0.2585770785808563,0.20535904169082642,0.2115403562784195,0.2677764892578125,0.25887349247932434,0.9148344993591309,0.2486771047115326,0.05805394425988197,0.18272176384925842,0.3148948550224304,0.2486771047115326,0.12777389585971832,0.06788020581007004,0.19381670653820038
the,0.42745697498321533,0.21895472705364227,0.48711544275283813,0.3718377649784088,0.535392165184021,0.23146559298038483,1.0,0.19595111906528473,0.29318708181381226,0.733189046382904,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
``,0.008517155423760414,0.03322875499725342,-0.012679691426455975,0.08103004097938538,0.06720756739377975,0.08263292163610458,0.029072100296616554,-0.0076248059049248695,-0.07950975000858307,0.06780257821083069,0.029072100296616554,0.012585706077516079,-0.004176590591669083,0.0685480609536171
golden,0.172581747174263,0.2082231640815735,0.21282179653644562,0.11932680010795593,0.17844271659851074,0.040959615260362625,0.28740859031677246,0.11116579174995422,0.23830291628837585,0.23340271413326263,0.28740859031677246,0.2640960216522217,0.25437235832214355,0.1324693262577057
anniversary,0.15616674721240997,0.15773673355579376,0.28924626111984253,0.15952607989311218,0.16979461908340454,0.1498560905456543,0.29318708181381226,0.26162034273147583,1.0,0.2393128126859665,0.29318708181381226,0.24517762660980225,0.26429256796836853,0.1981802135705948
'',0.08143015950918198,0.03426432982087135,0.04456103965640068,0.050410956144332886,-0.009905828163027763,0.09156490117311478,0.041273195296525955,-0.03024963289499283,-0.05068732053041458,0.13035868108272552,0.041273195296525955,-0.02655862085521221,-0.008809788152575493,0.018684765323996544
with,0.2464839518070221,0.22848032414913177,0.27411898970603943,0.3047430217266083,0.4239959120750427,0.2623758614063263,0.4223487675189972,0.112519770860672,0.20003211498260498,0.41827285289764404,0.4223487675189972,0.1518537551164627,0.18353787064552307,0.2433311939239502
various,0.26045072078704834,0.2017081081867218,0.14120686054229736,0.36734074354171753,0.33564820885658264,0.2959446609020233,0.3235042691230774,0.0014689455274492502,0.10798037052154541,0.3196488320827484,0.3235042691230774,0.18656621873378754,0.13842716813087463,0.12823495268821716
gold-themed,0.3060356378555298,0.2510842978954315,0.3472447395324707,0.25463593006134033,0.2885698676109314,0.24735988676548004,0.32273250818252563,0.06600891053676605,0.38695913553237915,0.2285507172346115,0.32273250818252563,0.3094090521335602,0.3193160891532898,0.2645840346813202
initiatives,0.20909109711647034,0.0858483836054802,0.13597998023033142,0.19339579343795776,0.2980060577392578,0.247603178024292,0.22065459191799164,-0.029087042436003685,0.1703299582004547,0.2126355767250061,0.22065459191799164,0.09691639989614487,0.12038062512874603,0.21253491938114166
",",0.3087472915649414,0.20653429627418518,0.45456063747406006,0.3120402991771698,0.44245919585227966,0.24411337077617645,0.4933079481124878,0.1069522351026535,0.20396199822425842,0.4946078956127167,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
as,0.31749409437179565,0.21893621981143951,0.3677520453929901,0.35160550475120544,0.42092081904411316,0.28614166378974915,0.48381632566452026,0.07544080913066864,0.15546119213104248,0.3886612355709076,0.48381632566452026,0.21450649201869965,0.14539222419261932,0.27043893933296204
well,0.4154493808746338,0.24329130351543427,0.3130364418029785,0.34104275703430176,0.3422003388404846,0.22963444888591766,0.42630070447921753,0.06873522698879242,0.1482940912246704,0.3343164324760437,0.42630070447921753,0.2187589854001999,0.16728825867176056,0.24815571308135986
as,0.31749409437179565,0.21893621981143951,0.3677520453929901,0.35160550475120544,0.42092081904411316,0.28614166378974915,0.48381632566452026,0.07544080913066864,0.15546119213104248,0.3886612355709076,0.48381632566452026,0.21450649201869965,0.14539222419261932,0.27043893933296204
temporarily,0.2163034975528717,0.16065596044063568,0.2520272731781006,0.20664168894290924,0.38873597979545593,0.15521210432052612,0.35498616099357605,0.03534327819943428,0.09936904162168503,0.24215073883533478,0.35498616099357605,0.16314555704593658,0.13392890989780426,0.11896703392267227
suspending,0.25890663266181946,0.20322784781455994,0.19900208711624146,0.2147160768508911,0.2699749767780304,0.1337999850511551,0.32377004623413086,0.029452700167894363,0.15890535712242126,0.28426504135131836,0.32377004623413086,0.15690234303474426,0.15622130036354065,0.20923562347888947
the,0.42745697498321533,0.21895472705364227,0.48711544275283813,0.3718377649784088,0.535392165184021,0.23146559298038483,1.0,0.19595111906528473,0.29318708181381226,0.733189046382904,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
tradition,0.24046438932418823,0.11615924537181854,0.2609736919403076,0.2283974140882492,0.2571658790111542,0.3191072940826416,0.2632053792476654,0.11750718206167221,0.22073927521705627,0.2663337290287018,0.2632053792476654,0.05969422310590744,0.09028147161006927,0.15717756748199463
of,0.33290785551071167,0.1876296103000641,0.4069072902202606,0.3075267970561981,0.41548454761505127,0.28762245178222656,0.733189046382904,0.11716882884502411,0.2393128126859665,1.0,0.733189046382904,0.14718765020370483,0.2243070751428604,0.1826142966747284
naming,0.2659215033054352,0.21069911122322083,0.21781203150749207,0.2032262235879898,0.2487373650074005,0.199818417429924,0.3078363239765167,0.010798574425280094,0.21939502656459808,0.26907142996788025,0.3078363239765167,0.19249001145362854,0.11786457896232605,0.1910746842622757
each,0.3353266417980194,0.2144315093755722,0.14424845576286316,0.3008110821247101,0.3941934108734131,0.22906695306301117,0.470844566822052,0.10144530981779099,0.2072177231311798,0.38460010290145874,0.470844566822052,0.1298409402370453,0.12666155397891998,0.21173812448978424
super,0.13651713728904724,0.16928184032440186,0.21420986950397491,0.18133796751499176,0.17783479392528534,0.10653692483901978,0.21959073841571808,0.14578431844711304,0.24517762660980225,0.14718765020370483,0.21959073841571808,1.0000001192092896,0.4848237931728363,0.166326642036438
bowl,0.15942467749118805,0.21894660592079163,0.21915455162525177,0.19533489644527435,0.16993016004562378,0.10729776322841644,0.21576224267482758,0.10496746003627777,0.26429256796836853,0.2243070751428604,0.21576224267482758,0.4848237931728363,1.0,0.21118052303791046
game,0.2246788740158081,0.24641147255897522,0.2568269371986389,0.15115390717983246,0.2540906071662903,0.19487763941287994,0.285271555185318,0.07862702757120132,0.2079947143793106,0.2298848181962967,0.285271555185318,0.3480181396007538,0.2413962334394455,0.1829071193933487
with,0.2464839518070221,0.22848032414913177,0.27411898970603943,0.3047430217266083,0.4239959120750427,0.2623758614063263,0.4223487675189972,0.112519770860672,0.20003211498260498,0.41827285289764404,0.4223487675189972,0.1518537551164627,0.18353787064552307,0.2433311939239502
roman,0.17852471768856049,0.14416763186454773,0.23496849834918976,0.18938834965229034,0.24710409343242645,0.1521613895893097,0.2862859070301056,0.0517960749566555,0.10025807470083237,0.31028008460998535,0.2862859070301056,0.07821496576070786,0.12339023500680923,0.1663191318511963
numerals,0.2182469516992569,0.2499421238899231,0.15565448999404907,0.2823783755302429,0.21088573336601257,0.24516499042510986,0.25819507241249084,0.1347743719816208,0.17223094403743744,0.2555062174797058,0.25819507241249084,0.27254608273506165,0.26416486501693726,0.22188253700733185
(,0.2411840260028839,0.2203475683927536,0.2980341613292694,0.19005385041236877,0.30882009863853455,0.17253273725509644,0.33289089798927307,0.08695647865533829,0.17414133250713348,0.35032153129577637,0.33289089798927307,0.17553061246871948,0.15949074923992157,0.40561532974243164
under,0.20154598355293274,0.1188381016254425,0.2672741413116455,0.1640336513519287,0.27177539467811584,0.16507676243782043,0.3348022699356079,0.03888727352023125,0.14185164868831635,0.32766106724739075,0.3348022699356079,0.1673695296049118,0.07314430177211761,0.18233340978622437
which,0.5261979103088379,0.26011791825294495,0.2830964922904968,0.414506196975708,0.5345056653022766,0.2941780090332031,0.6521818041801453,0.12141840904951096,0.23320475220680237,0.5011631846427917,0.6521818041801453,0.25759580731391907,0.23468568921089172,0.25814583897590637
the,0.42745697498321533,0.21895472705364227,0.48711544275283813,0.3718377649784088,0.535392165184021,0.23146559298038483,1.0,0.19595111906528473,0.29318708181381226,0.733189046382904,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
game,0.2246788740158081,0.24641147255897522,0.2568269371986389,0.15115390717983246,0.2540906071662903,0.19487763941287994,0.285271555185318,0.07862702757120132,0.2079947143793106,0.2298848181962967,0.285271555185318,0.3480181396007538,0.2413962334394455,0.1829071193933487
would,0.45766422152519226,0.20698337256908417,0.41663143038749695,0.35597336292266846,0.5965728163719177,0.2646341025829315,0.4133751392364502,0.08651360869407654,0.16925013065338135,0.3353942930698395,0.4133751392364502,0.16404198110103607,0.17156143486499786,0.37178951501846313
