,what,does,luther,'s,hymn,christ,unser,herr,zum,jordan,kam,concern,?
lord,0.15077504515647888,0.15670464932918549,0.16014143824577332,-0.00021723240206483752,0.23972555994987488,0.32803937792778015,0.09803008288145065,0.1877308040857315,0.10993397235870361,0.1895238757133484,0.15890620648860931,0.14653176069259644,0.09544310718774796
'',0.08143015950918198,-0.004023602232336998,-0.04572787508368492,-0.04859459400177002,-0.056234996765851974,-0.024666670709848404,0.02740880846977234,0.002082281047478318,-0.07460104674100876,-0.04424674063920975,-0.0318928062915802,-0.08906234800815582,0.018684765323996544
),0.26259949803352356,0.2575884759426117,0.18587662279605865,0.021107977256178856,0.15801535546779633,0.21559730172157288,0.21003778278827667,0.27468007802963257,0.1705477237701416,0.17161692678928375,0.1592646986246109,0.18236461281776428,0.42300865054130554
reflects,0.2569086253643036,0.29008254408836365,0.12488660961389542,0.010328720323741436,0.1081688329577446,0.2137148529291153,0.07933654636144638,0.04037974774837494,0.0650426521897316,0.060710109770298004,-0.014288066886365414,0.2431906908750534,0.13998140394687653
the,0.42745697498321533,0.35928019881248474,0.1759674996137619,-0.01540423184633255,0.22713270783424377,0.25124865770339966,0.15562300384044647,0.15558205544948578,0.18494558334350586,0.23594552278518677,0.14137296378612518,0.23735320568084717,0.22068053483963013
structure,0.27351704239845276,0.2181081622838974,0.09947378188371658,-0.016846615821123123,0.03127245977520943,0.17382760345935822,0.14667128026485443,0.11877883970737457,0.09906591475009918,0.12259769439697266,0.05454275384545326,0.21799969673156738,0.1770772784948349
and,0.31309178471565247,0.3461615741252899,0.20796556770801544,0.06895173341035843,0.1816401183605194,0.15450161695480347,0.17289729416370392,0.19624194502830505,0.11798682063817978,0.28171905875205994,0.09608986973762512,0.2441520392894745,0.20544172823429108
substance,0.2803279459476471,0.2502920627593994,0.1240978091955185,-0.04252006113529205,0.15875805914402008,0.20576395094394684,0.177775040268898,0.21840833127498627,0.18366354703903198,0.16147255897521973,0.11210818588733673,0.2682410478591919,0.2033585160970688
of,0.33290785551071167,0.3119818866252899,0.1719115972518921,-0.03817026689648628,0.27317509055137634,0.27289092540740967,0.14590568840503693,0.1660774201154709,0.20090119540691376,0.25905120372772217,0.023213529959321022,0.23287762701511383,0.1826142966747284
his,0.26976513862609863,0.20403875410556793,0.27093374729156494,0.047556519508361816,0.20094148814678192,0.23623991012573242,0.2042694389820099,0.21485215425491333,0.227187380194664,0.24859373271465302,0.10137667506933212,0.23030447959899902,0.18075084686279297
questions,0.4857400059700012,0.26290979981422424,0.21036848425865173,-0.009283298626542091,0.23306280374526978,0.2211332768201828,0.19912268221378326,0.13667650520801544,0.12397375702857971,0.14367760717868805,0.07983620464801788,0.46550366282463074,0.42967134714126587
and,0.31309178471565247,0.3461615741252899,0.20796556770801544,0.06895173341035843,0.1816401183605194,0.15450161695480347,0.17289729416370392,0.19624194502830505,0.11798682063817978,0.28171905875205994,0.09608986973762512,0.2441520392894745,0.20544172823429108
answers,0.4220101237297058,0.2878771722316742,0.23122651875019073,0.055344946682453156,0.19209787249565125,0.2610182464122772,0.15048590302467346,0.17871733009815216,0.15088897943496704,0.17232047021389008,0.09718003123998642,0.339946448802948,0.373399019241333
concerning,0.32910221815109253,0.2563924789428711,0.2535266876220703,-0.11767230927944183,0.1488514095544815,0.20934182405471802,0.2368992567062378,0.21381598711013794,0.20608869194984436,0.1699087917804718,-0.004512419458478689,0.6186921000480652,0.2719282805919647
baptism,0.23295360803604126,0.1638752520084381,0.3358651101589203,-0.01716100238263607,0.3114929497241974,0.5335435271263123,0.16637206077575684,0.18955156207084656,0.17917345464229584,0.15167127549648285,-0.0012965922942385077,0.178949236869812,0.18744641542434692
in,0.30808621644973755,0.214483380317688,0.20523880422115326,-0.037580832839012146,0.15935353934764862,0.16419753432273865,0.12319236993789673,0.21342596411705017,0.1991392821073532,0.1776425987482071,0.11238466948270798,0.21638604998588562,0.20430970191955566
the,0.42745697498321533,0.35928019881248474,0.1759674996137619,-0.01540423184633255,0.22713270783424377,0.25124865770339966,0.15562300384044647,0.15558205544948578,0.18494558334350586,0.23594552278518677,0.14137296378612518,0.23735320568084717,0.22068053483963013
small,0.2504110634326935,0.21227838099002838,0.12053710222244263,0.08369652181863785,0.18530379235744476,0.14261730015277863,0.13614091277122498,0.16490121185779572,0.10149979591369629,0.03601089119911194,0.09228020906448364,0.16325455904006958,0.13914890587329865
catechism,0.29557177424430847,0.16759631037712097,0.3202340006828308,-0.03376629948616028,0.32973334193229675,0.4561537504196167,0.19572849571704865,0.1603391468524933,0.21155649423599243,0.0633622333407402,-0.004834925290197134,0.2359715849161148,0.25135189294815063
.,0.3567904531955719,0.3022993505001068,0.24907569587230682,-0.003708066651597619,0.18054819107055664,0.21890506148338318,0.16517643630504608,0.2818215787410736,0.1676837056875229,0.23822559416294098,0.1659657210111618,0.24761129915714264,0.4130953550338745
