,how,many,floors,are,there,in,the,building,that,was,completed,in,1967,?
defining,0.3038264214992523,0.2845396101474762,0.12114866822957993,0.2832374572753906,0.2337428331375122,0.24453270435333252,0.3161003887653351,0.22072207927703857,0.35908856987953186,0.15468670427799225,0.17347349226474762,0.24453270435333252,-0.026066435500979424,0.24434328079223633
building,0.19448791444301605,0.23676979541778564,0.5234211683273315,0.1904018670320511,0.26125210523605347,0.3256937265396118,0.3159640431404114,0.9999998807907104,0.2585349678993225,0.237406387925148,0.43549489974975586,0.3256937265396118,-0.02320503629744053,0.13549931347370148
in,0.2601168751716614,0.41474202275276184,0.21350255608558655,0.3841303884983063,0.5361666083335876,1.0,0.6662389636039734,0.3256937265396118,0.435920387506485,0.45514053106307983,0.2960484027862549,1.0,0.004017085302621126,0.20430970191955566
the,0.33890387415885925,0.4335206151008606,0.20986685156822205,0.40399202704429626,0.47025805711746216,0.6662389636039734,1.0,0.3159640431404114,0.5473989248275757,0.48711544275283813,0.29278936982154846,0.6662389636039734,-0.012038951739668846,0.22068053483963013
jacksonville,0.165566086769104,0.19504043459892273,0.15449346601963043,0.180222749710083,0.23102617263793945,0.22147351503372192,0.2176690250635147,0.14063766598701477,0.20063675940036774,0.2742757201194763,0.16385827958583832,0.22147351503372192,-0.07811005413532257,0.1359667330980301
skyline,0.05745706334710121,0.15013688802719116,0.3209427297115326,0.17363287508487701,0.16013260185718536,0.26969343423843384,0.2234315127134323,0.3793664276599884,0.1667408049106598,0.2033931016921997,0.24329961836338043,0.26969343423843384,-0.06975850462913513,0.1345018744468689
),0.17939934134483337,0.16602720320224762,0.18253584206104279,0.2373749315738678,0.24042794108390808,0.3326910734176636,0.3456730246543884,0.1678667515516281,0.23478686809539795,0.3267642855644226,0.23464587330818176,0.3326910734176636,0.06566459685564041,0.42300865054130554
",",0.22659391164779663,0.40610817074775696,0.1800045371055603,0.4062570035457611,0.4587128460407257,0.5201468467712402,0.4933079481124878,0.2374238669872284,0.4137537479400635,0.45456063747406006,0.26047438383102417,0.5201468467712402,-0.04270636662840843,0.31091248989105225
originally,0.20902776718139648,0.2585497200489044,0.1763433814048767,0.2555713355541229,0.21981017291545868,0.3191297650337219,0.36820849776268005,0.23760344088077545,0.367581307888031,0.5204543471336365,0.3376328945159912,0.3191297650337219,-0.07339388132095337,0.07821967452764511
built,0.16975881159305573,0.2692042291164398,0.4093995988368988,0.15228483080863953,0.30883505940437317,0.25829681754112244,0.2950156033039093,0.5628743767738342,0.2532336115837097,0.3424932360649109,0.4019291400909424,0.25829681754112244,-0.058651383966207504,0.09449632465839386
in,0.2601168751716614,0.41474202275276184,0.21350255608558655,0.3841303884983063,0.5361666083335876,1.0,0.6662389636039734,0.3256937265396118,0.435920387506485,0.45514053106307983,0.2960484027862549,1.0,0.004017085302621126,0.20430970191955566
1972-74,0.0008196726557798684,0.07884512096643448,0.23898208141326904,0.1416136622428894,0.13596147298812866,0.09122174978256226,0.07241180539131165,0.10645179450511932,-0.023260241374373436,-0.03660401701927185,0.12369388341903687,0.09122174978256226,-0.09496735781431198,0.0015319790691137314
by,0.34370526671409607,0.3409687578678131,0.13130657374858856,0.37842893600463867,0.20383623242378235,0.370934396982193,0.4408751428127289,0.20441755652427673,0.37496164441108704,0.4752357602119446,0.2241930514574051,0.370934396982193,-0.0349467396736145,0.17966607213020325
the,0.33890387415885925,0.4335206151008606,0.20986685156822205,0.40399202704429626,0.47025805711746216,0.6662389636039734,1.0,0.3159640431404114,0.5473989248275757,0.48711544275283813,0.29278936982154846,0.6662389636039734,-0.012038951739668846,0.22068053483963013
independent,0.1741381734609604,0.20261110365390778,0.018810825422406197,0.1716575026512146,0.1891900897026062,0.2794609069824219,0.2927691638469696,0.09282182902097702,0.24654069542884827,0.2497003674507141,0.12934733927249908,0.2794609069824219,0.03577006235718727,0.11902587860822678
life,0.24822278320789337,0.291175901889801,0.1676105111837387,0.194062277674675,0.21769441664218903,0.27054134011268616,0.23528170585632324,0.1994786262512207,0.2885509729385376,0.22970539331436157,0.14119549095630646,0.27054134011268616,-0.03084673546254635,0.21677987277507782
and,0.33647966384887695,0.5296266674995422,0.26845836639404297,0.48576638102531433,0.4242868423461914,0.4954058527946472,0.5171257257461548,0.2593274712562561,0.4731321930885315,0.3740963041782379,0.24284477531909943,0.4954058527946472,-0.056995928287506104,0.20544172823429108
accident,0.17210595309734344,0.12537936866283417,0.1273649036884308,0.10839099436998367,0.2063339799642563,0.23779717087745667,0.18348170816898346,0.13358423113822937,0.2077624350786209,0.27127954363822937,0.22480006515979767,0.23779717087745667,-0.14964227378368378,0.13474830985069275
insurance,0.2682718336582184,0.2304745316505432,0.17850159108638763,0.18168088793754578,0.19418597221374512,0.205348938703537,0.20709019899368286,0.30403557419776917,0.2654690742492676,0.231072798371315,0.23889000713825226,0.205348938703537,-0.047436781227588654,0.16563807427883148
company,0.15308363735675812,0.196149542927742,0.15520481765270233,0.13605213165283203,0.1256130188703537,0.22141718864440918,0.26591673493385315,0.20375382900238037,0.22723333537578583,0.2293137013912201,0.19122301042079926,0.22141718864440918,-0.04559728875756264,0.12195809185504913
",",0.22659391164779663,0.40610817074775696,0.1800045371055603,0.4062570035457611,0.4587128460407257,0.5201468467712402,0.4933079481124878,0.2374238669872284,0.4137537479400635,0.45456063747406006,0.26047438383102417,0.5201468467712402,-0.04270636662840843,0.31091248989105225
and,0.33647966384887695,0.5296266674995422,0.26845836639404297,0.48576638102531433,0.4242868423461914,0.4954058527946472,0.5171257257461548,0.2593274712562561,0.4731321930885315,0.3740963041782379,0.24284477531909943,0.4954058527946472,-0.056995928287506104,0.20544172823429108
the,0.33890387415885925,0.4335206151008606,0.20986685156822205,0.40399202704429626,0.47025805711746216,0.6662389636039734,1.0,0.3159640431404114,0.5473989248275757,0.48711544275283813,0.29278936982154846,0.6662389636039734,-0.012038951739668846,0.22068053483963013
28,-0.11203539371490479,-0.3069208562374115,-0.13512320816516876,-0.22781291604042053,-0.32558590173721313,-0.27002766728401184,-0.31177106499671936,-0.16590984165668488,-0.270052969455719,-0.2500663697719574,-0.20836123824119568,-0.27002766728401184,0.11663004010915756,-0.012856917455792427
floor,0.1854543834924698,0.18368811905384064,0.7258850932121277,0.1677429974079132,0.2348177284002304,0.21428263187408447,0.25987908244132996,0.3493249714374542,0.21610639989376068,0.10213398188352585,0.18133802711963654,0.21428263187408447,-0.07769598066806793,0.20457154512405396
riverplace,0.2080310434103012,0.2738451063632965,0.26923519372940063,0.1956651508808136,0.33204010128974915,0.3419381380081177,0.37376174330711365,0.2601827383041382,0.3463717997074127,0.23603537678718567,0.2347497195005417,0.3419381380081177,-0.10715718567371368,0.2516022026538849
tower,0.10226675122976303,0.1318756490945816,0.4519757628440857,0.0878683552145958,0.1588962972164154,0.22630389034748077,0.2398453801870346,0.49597975611686707,0.18911580741405487,0.18529865145683289,0.2984422743320465,0.22630389034748077,-0.12427044659852982,0.10395228117704391
which,0.4852597713470459,0.5168171525001526,0.23600108921527863,0.42922598123550415,0.45256471633911133,0.4840516746044159,0.6521818041801453,0.3029557466506958,0.6894589066505432,0.2830964922904968,0.28856298327445984,0.4840516746044159,-0.13355687260627747,0.25814583897590637
",",0.22659391164779663,0.40610817074775696,0.1800045371055603,0.4062570035457611,0.4587128460407257,0.5201468467712402,0.4933079481124878,0.2374238669872284,0.4137537479400635,0.45456063747406006,0.26047438383102417,0.5201468467712402,-0.04270636662840843,0.31091248989105225
when,0.4767928421497345,0.36563900113105774,0.19028329849243164,0.29873907566070557,0.34822648763656616,0.4431333839893341,0.5091903209686279,0.2712017297744751,0.5860282182693481,0.37326499819755554,0.1893177628517151,0.4431333839893341,-0.10118751227855682,0.22841128706932068
completed,0.2009071707725525,0.13555161654949188,0.35815849900245667,0.08819831907749176,0.2509230375289917,0.2960484027862549,0.29278936982154846,0.43549489974975586,0.22092142701148987,0.3156263828277588,1.0,0.2960484027862549,-0.011440059170126915,0.08272653818130493
in,0.2601168751716614,0.41474202275276184,0.21350255608558655,0.3841303884983063,0.5361666083335876,1.0,0.6662389636039734,0.3256937265396118,0.435920387506485,0.45514053106307983,0.2960484027862549,1.0,0.004017085302621126,0.20430970191955566
1967,-0.03056151233613491,-0.10096319764852524,-0.08113666623830795,-0.09795758128166199,-0.037825196981430054,0.004017085302621126,-0.012038951739668846,-0.02320503629744053,-0.09766210615634918,0.059212569147348404,-0.011440059170126915,0.004017085302621126,1.0000001192092896,0.017933469265699387
",",0.22659391164779663,0.40610817074775696,0.1800045371055603,0.4062570035457611,0.4587128460407257,0.5201468467712402,0.4933079481124878,0.2374238669872284,0.4137537479400635,0.45456063747406006,0.26047438383102417,0.5201468467712402,-0.04270636662840843,0.31091248989105225
was,0.16678167879581451,0.260356068611145,0.12783055007457733,0.3076191842556,0.24909798800945282,0.45514053106307983,0.48711544275283813,0.237406387925148,0.33670201897621155,1.0000001192092896,0.3156263828277588,0.45514053106307983,0.059212569147348404,0.18412111699581146
the,0.33890387415885925,0.4335206151008606,0.20986685156822205,0.40399202704429626,0.47025805711746216,0.6662389636039734,1.0,0.3159640431404114,0.5473989248275757,0.48711544275283813,0.29278936982154846,0.6662389636039734,-0.012038951739668846,0.22068053483963013
tallest,0.1692560762166977,0.15917803347110748,0.5206273198127747,0.1798253208398819,0.19775596261024475,0.27707651257514954,0.271071195602417,0.5047975182533264,0.1743759661912918,0.23542168736457825,0.4060494899749756,0.27707651257514954,0.03416325896978378,0.13697953522205353
precast,0.28101396560668945,0.23698782920837402,0.1490469127893448,0.1887819766998291,0.18423312902450562,0.19530119001865387,0.30624088644981384,0.12304270267486572,0.3439108729362488,0.24183136224746704,0.16296738386154175,0.19530119001865387,-0.1310892254114151,0.2259068340063095
",",0.22659391164779663,0.40610817074775696,0.1800045371055603,0.4062570035457611,0.4587128460407257,0.5201468467712402,0.4933079481124878,0.2374238669872284,0.4137537479400635,0.45456063747406006,0.26047438383102417,0.5201468467712402,-0.04270636662840843,0.31091248989105225
post-tensioned,0.16834156215190887,0.21612504124641418,0.28473353385925293,0.15884193778038025,0.24487990140914917,0.30318352580070496,0.32890844345092773,0.2663877010345459,0.2902218997478485,0.3152886629104614,0.2653122842311859,0.30318352580070496,-0.051588576287031174,0.2174290120601654
concrete,0.21379436552524567,0.2551354765892029,0.46899524331092834,0.20096775889396667,0.2475631982088089,0.17634804546833038,0.19700539112091064,0.4207484722137451,0.2929213345050812,0.16099615395069122,0.27086973190307617,0.17634804546833038,-0.13784216344356537,0.18976950645446777
structure,0.3077506124973297,0.21039068698883057,0.3506583571434021,0.22903119027614594,0.197329580783844,0.2992834448814392,0.2933249771595001,0.43655917048454285,0.33507516980171204,0.1626352071762085,0.3001519441604614,0.2992834448814392,-0.0037950528785586357,0.1770772784948349
in,0.2601168751716614,0.41474202275276184,0.21350255608558655,0.3841303884983063,0.5361666083335876,1.0,0.6662389636039734,0.3256937265396118,0.435920387506485,0.45514053106307983,0.2960484027862549,1.0,0.004017085302621126,0.20430970191955566
the,0.33890387415885925,0.4335206151008606,0.20986685156822205,0.40399202704429626,0.47025805711746216,0.6662389636039734,1.0,0.3159640431404114,0.5473989248275757,0.48711544275283813,0.29278936982154846,0.6662389636039734,-0.012038951739668846,0.22068053483963013
world,0.25969967246055603,0.3418862819671631,0.2367357313632965,0.22463127970695496,0.2121586799621582,0.3038199245929718,0.33604270219802856,0.23112620413303375,0.2972288429737091,0.3097524344921112,0.22625400125980377,0.3038199245929718,0.06133434921503067,0.17579582333564758
.,0.3287222981452942,0.3974229395389557,0.23694980144500732,0.3452940285205841,0.43897318840026855,0.5591574311256409,0.5934505462646484,0.275610089302063,0.4460422694683075,0.40146201848983765,0.2763804793357849,0.5591574311256409,0.03085298277437687,0.4130953550338745
,how,many,floors,are,there,in,the,building,that,was,completed,in,1967,?
it,0.36714982986450195,0.39615920186042786,0.2600027918815613,0.3617996573448181,0.4020688533782959,0.5130809545516968,0.6251175999641418,0.2947906255722046,0.5921133160591125,0.4577186405658722,0.24947530031204224,0.5130809545516968,-0.06324918568134308,0.25732165575027466
has,0.26820555329322815,0.4266262650489807,0.22548982501029968,0.4313911199569702,0.42909398674964905,0.4173259735107422,0.4177538752555847,0.19068503379821777,0.41272613406181335,0.40313825011253357,0.2442467212677002,0.4173259735107422,-0.0014802701771259308,0.15994466841220856
a,0.29312583804130554,0.2872205972671509,0.14969952404499054,0.265255331993103,0.4214206337928772,0.539380669593811,0.5829201340675354,0.2576078176498413,0.47537946701049805,0.4508470594882965,0.2692357301712036,0.539380669593811,-0.005675012711435556,0.23916715383529663
height,0.19309629499912262,0.1180814877152443,0.34252434968948364,0.1365700513124466,0.1689378023147583,0.2059648334980011,0.2694929540157318,0.21652375161647797,0.21551740169525146,0.1334953010082245,0.1723301261663437,0.2059648334980011,0.021334800869226456,0.1599798947572708
of,0.2480744868516922,0.37253960967063904,0.16276678442955017,0.39081433415412903,0.44397735595703125,0.5696388483047485,0.733189046382904,0.26200541853904724,0.41498205065727234,0.4069072902202606,0.2491239756345749,0.5696388483047485,0.07289459556341171,0.1826142966747284
617,0.038646165281534195,0.07516087591648102,0.005376887042075396,-0.03798321634531021,-0.002176986075937748,0.08591166883707047,0.04289652779698372,-0.005351115483790636,-0.01067328080534935,0.09278835356235504,0.022150332108139992,0.08591166883707047,0.0640534833073616,-0.02947593852877617
ft,0.17820364236831665,0.11918210983276367,0.34602782130241394,0.16373850405216217,0.20330224931240082,0.1763954907655716,0.16553674638271332,0.23872673511505127,0.16222354769706726,0.16512228548526764,0.2296825349330902,0.1763954907655716,-0.04669877141714096,0.17776548862457275
(,0.1676948219537735,0.1455259770154953,0.16293814778327942,0.23263892531394958,0.22351126372814178,0.3087427020072937,0.33289089798927307,0.17772680521011353,0.2264307141304016,0.2980341613292694,0.21297790110111237,0.3087427020072937,0.0372605174779892,0.40561532974243164
188,-0.21316568553447723,-0.21724681556224823,-0.14050912857055664,-0.140779510140419,-0.19907744228839874,-0.233974888920784,-0.21472521126270294,-0.15728792548179626,-0.2799137532711029,-0.2379290610551834,-0.13543635606765747,-0.233974888920784,-0.003440871834754944,-0.13753974437713623
m,0.17182649672031403,0.12594686448574066,0.20401450991630554,0.22155292332172394,0.19676998257637024,0.12893682718276978,0.15156042575836182,0.17324353754520416,0.19798317551612854,0.19339345395565033,0.1785634458065033,0.12893682718276978,0.05172337591648102,0.2618667185306549
),0.17939934134483337,0.16602720320224762,0.18253584206104279,0.2373749315738678,0.24042794108390808,0.3326910734176636,0.3456730246543884,0.1678667515516281,0.23478686809539795,0.3267642855644226,0.23464587330818176,0.3326910734176636,0.06566459685564041,0.42300865054130554
and,0.33647966384887695,0.5296266674995422,0.26845836639404297,0.48576638102531433,0.4242868423461914,0.4954058527946472,0.5171257257461548,0.2593274712562561,0.4731321930885315,0.3740963041782379,0.24284477531909943,0.4954058527946472,-0.056995928287506104,0.20544172823429108
includes,0.14845652878284454,0.2885901629924774,0.14132891595363617,0.4409101605415344,0.3238614797592163,0.32460328936576843,0.3388250470161438,0.13778595626354218,0.21996237337589264,0.2100689858198166,0.1984984278678894,0.32460328936576843,-0.10248224437236786,0.14011523127555847
42,-0.03820109739899635,-0.09037695825099945,-0.28724613785743713,-0.07735481858253479,-0.1441514790058136,-0.1243850365281105,-0.16943266987800598,-0.20773863792419434,-0.05302201211452484,-0.11725785583257675,-0.20391559600830078,-0.1243850365281105,0.11100699752569199,-0.04003704711794853
floors,0.16888108849525452,0.22064419090747833,1.0,0.21072189509868622,0.24761906266212463,0.21350255608558655,0.20986685156822205,0.5234211683273315,0.20585334300994873,0.12783055007457733,0.35815849900245667,0.21350255608558655,-0.08113666623830795,0.1380118876695633
.,0.3287222981452942,0.3974229395389557,0.23694980144500732,0.3452940285205841,0.43897318840026855,0.5591574311256409,0.5934505462646484,0.275610089302063,0.4460422694683075,0.40146201848983765,0.2763804793357849,0.5591574311256409,0.03085298277437687,0.4130953550338745
