,salafism,posits,that,democracy,is,responsible,for,what,type,of,horrible,events,of,the,20th,century,?
only,0.21151216328144073,0.31420469284057617,0.6004067063331604,0.20885418355464935,0.44708555936813354,0.2847006916999817,0.49157920479774475,0.41415658593177795,0.24842338263988495,0.49632513523101807,0.2628825306892395,0.22292771935462952,0.49632513523101807,0.5497692227363586,0.25930652022361755,0.19097597897052765,0.2767370045185089
``,0.152256578207016,0.1273551881313324,0.05285148695111275,0.07051009684801102,0.058766357600688934,0.06952828913927078,0.01270448137074709,0.008517155423760414,0.03534303233027458,0.06780257821083069,-0.0417950339615345,0.01710588112473488,0.06780257821083069,0.029072100296616554,0.07129501551389694,0.02234543487429619,0.0685480609536171
always,0.24438787996768951,0.26490187644958496,0.5147446393966675,0.14085990190505981,0.3208111822605133,0.24953970313072205,0.3574601709842682,0.413568377494812,0.22275236248970032,0.25258868932724,0.34674936532974243,0.19628380239009857,0.25258868932724,0.31570959091186523,0.23062266409397125,0.1611543893814087,0.26136693358421326
oppose,0.3818683922290802,0.1864706426858902,0.34978073835372925,0.2989383339881897,0.2261350005865097,0.204506516456604,0.2485191524028778,0.3912397027015686,0.14693200588226318,0.19316069781780243,0.2520301043987274,0.14353826642036438,0.19316069781780243,0.17795199155807495,0.09189566969871521,0.15344980359077454,0.36423826217651367
'',0.01042931154370308,-0.028186140581965446,0.007880004122853279,-0.0740191787481308,0.0793738141655922,-0.1035194844007492,-0.04479556903243065,0.08143015950918198,0.054222505539655685,0.13035868108272552,-0.02258593775331974,-0.00018648574769031256,0.13035868108272552,0.041273195296525955,-0.019667156040668488,0.09057682752609253,0.018684765323996544
infidels,0.3775785565376282,0.14869026839733124,0.2917114496231079,0.274726927280426,0.11084806174039841,0.17300523817539215,0.1574820578098297,0.2573981285095215,0.0467512346804142,0.2070905566215515,0.24812684953212738,0.28691667318344116,0.2070905566215515,0.16904032230377197,0.16359037160873413,0.25181758403778076,0.21262651681900024
``,0.152256578207016,0.1273551881313324,0.05285148695111275,0.07051009684801102,0.058766357600688934,0.06952828913927078,0.01270448137074709,0.008517155423760414,0.03534303233027458,0.06780257821083069,-0.0417950339615345,0.01710588112473488,0.06780257821083069,0.029072100296616554,0.07129501551389694,0.02234543487429619,0.0685480609536171
in,0.23406104743480682,0.2594708502292633,0.435920387506485,0.19644030928611755,0.5394441485404968,0.24309778213500977,0.4322226941585541,0.30808621644973755,0.20604541897773743,0.5696388483047485,0.22346685826778412,0.2690284550189972,0.5696388483047485,0.6662389636039734,0.20743919909000397,0.3174034655094147,0.20430970191955566
every,0.17866605520248413,0.23769675195217133,0.4773697257041931,0.16203837096691132,0.3428492546081543,0.20706218481063843,0.35918429493904114,0.30284011363983154,0.19791007041931152,0.3414052724838257,0.2926415503025055,0.24072758853435516,0.3414052724838257,0.4023689329624176,0.20861142873764038,0.1438072770833969,0.24066033959388733
way,0.2730184495449066,0.2608276605606079,0.5086538195610046,0.25675684213638306,0.31685471534729004,0.2460477352142334,0.384344220161438,0.4835909903049469,0.2360830307006836,0.266871839761734,0.33150970935821533,0.23001158237457275,0.266871839761734,0.36217406392097473,0.1931048482656479,0.25866538286209106,0.31575819849967957
",",0.2684647738933563,0.25273436307907104,0.4137537479400635,0.2104731798171997,0.4691906273365021,0.2192283272743225,0.4464869201183319,0.3087472915649414,0.1804078221321106,0.4946078956127167,0.2279745489358902,0.16838376224040985,0.4946078956127167,0.4933079481124878,0.22451449930667877,0.24487493932247162,0.31091248989105225
'',0.01042931154370308,-0.028186140581965446,0.007880004122853279,-0.0740191787481308,0.0793738141655922,-0.1035194844007492,-0.04479556903243065,0.08143015950918198,0.054222505539655685,0.13035868108272552,-0.02258593775331974,-0.00018648574769031256,0.13035868108272552,0.041273195296525955,-0.019667156040668488,0.09057682752609253,0.018684765323996544
but,0.2496265321969986,0.28212374448776245,0.7244205474853516,0.20979587733745575,0.4106791317462921,0.23279014229774475,0.45162561535835266,0.5029441118240356,0.24026720225811005,0.39942997694015503,0.34504565596580505,0.24114838242530823,0.39942997694015503,0.4859698414802551,0.19982165098190308,0.2647073268890381,0.27921953797340393
``,0.152256578207016,0.1273551881313324,0.05285148695111275,0.07051009684801102,0.058766357600688934,0.06952828913927078,0.01270448137074709,0.008517155423760414,0.03534303233027458,0.06780257821083069,-0.0417950339615345,0.01710588112473488,0.06780257821083069,0.029072100296616554,0.07129501551389694,0.02234543487429619,0.0685480609536171
hate,0.31839799880981445,0.17632047832012177,0.35233861207962036,0.17121243476867676,0.19668956100940704,0.17342333495616913,0.185411736369133,0.3752951920032501,0.15875943005084991,0.260855108499527,0.3508472144603729,0.11134248971939087,0.260855108499527,0.2287343442440033,0.16295278072357178,0.11439978331327438,0.2993823289871216
them,0.21666905283927917,0.2774316668510437,0.5601773262023926,0.19522251188755035,0.2390832006931305,0.27748993039131165,0.41447147727012634,0.4994642734527588,0.1951582431793213,0.34503093361854553,0.3717382848262787,0.24336515367031097,0.34503093361854553,0.4788833558559418,0.15230245888233185,0.20299994945526123,0.35435691475868225
for,0.21256910264492035,0.30230623483657837,0.4137635827064514,0.2148006558418274,0.43268078565597534,0.35061514377593994,0.9999999403953552,0.3017193675041199,0.20848464965820312,0.4185989499092102,0.3116845190525055,0.2524527311325073,0.4185989499092102,0.4739971458911896,0.19465364515781403,0.18660898506641388,0.264628142118454
their,0.21805383265018463,0.28475186228752136,0.4266771972179413,0.16195048391819,0.2101074606180191,0.2912881076335907,0.3406745493412018,0.35142919421195984,0.14413684606552124,0.4329940676689148,0.24937641620635986,0.20263588428497314,0.4329940676689148,0.516537070274353,0.09894181042909622,0.2337905913591385,0.1898253709077835
religion,0.5156226754188538,0.06665115058422089,0.26975613832473755,0.3759746849536896,0.2032168060541153,0.16833335161209106,0.19249005615711212,0.3103729486465454,0.14704623818397522,0.30360451340675354,0.1819327473640442,0.22865581512451172,0.30360451340675354,0.2757669985294342,0.24010445177555084,0.2350333333015442,0.2503177225589752
...,0.043923258781433105,-0.03355163335800171,-0.035931192338466644,0.05591640993952751,0.09037221968173981,0.038736142218112946,0.03104333020746708,0.001098619308322668,0.11280040442943573,0.15639884769916534,-0.12941402196884155,-0.0031698604580014944,0.15639884769916534,0.04743409901857376,0.03403151407837868,0.15775106847286224,-0.07163430005311966
for,0.21256910264492035,0.30230623483657837,0.4137635827064514,0.2148006558418274,0.43268078565597534,0.35061514377593994,0.9999999403953552,0.3017193675041199,0.20848464965820312,0.4185989499092102,0.3116845190525055,0.2524527311325073,0.4185989499092102,0.4739971458911896,0.19465364515781403,0.18660898506641388,0.264628142118454
allah,0.33617791533470154,0.12355092912912369,0.2821616530418396,0.19401854276657104,0.19060270488262177,0.10409725457429886,0.1561438888311386,0.2598819136619568,0.10711590945720673,0.16252435743808746,0.19748437404632568,0.11974560469388962,0.16252435743808746,0.15593646466732025,0.2678212523460388,0.10700489580631256,0.17167294025421143
's,0.016253726556897163,0.015016085468232632,0.04397977516055107,0.03976527601480484,0.02396530658006668,0.002397976815700531,-0.07241261005401611,0.02692362666130066,0.05257158726453781,-0.03817026689648628,0.038028255105018616,0.02566051483154297,-0.03817026689648628,-0.01540423184633255,0.1176292821764946,-0.0005286295781843364,-0.023395681753754616
sake,0.2659604251384735,0.024696458131074905,0.3396003842353821,0.20423634350299835,0.2393806278705597,0.25743672251701355,0.3096989691257477,0.3404654860496521,0.11747356504201889,0.24259239435195923,0.31441178917884827,0.1543271541595459,0.24259239435195923,0.1958519071340561,0.07544150948524475,0.06667543947696686,0.2517717480659485
",",0.2684647738933563,0.25273436307907104,0.4137537479400635,0.2104731798171997,0.4691906273365021,0.2192283272743225,0.4464869201183319,0.3087472915649414,0.1804078221321106,0.4946078956127167,0.2279745489358902,0.16838376224040985,0.4946078956127167,0.4933079481124878,0.22451449930667877,0.24487493932247162,0.31091248989105225
'',0.01042931154370308,-0.028186140581965446,0.007880004122853279,-0.0740191787481308,0.0793738141655922,-0.1035194844007492,-0.04479556903243065,0.08143015950918198,0.054222505539655685,0.13035868108272552,-0.02258593775331974,-0.00018648574769031256,0.13035868108272552,0.041273195296525955,-0.019667156040668488,0.09057682752609253,0.018684765323996544
that,0.2893858551979065,0.3210301399230957,1.0,0.23255355656147003,0.3995479643344879,0.3398503065109253,0.4137635827064514,0.6297725439071655,0.25817251205444336,0.41498205065727234,0.39154961705207825,0.31351813673973083,0.41498205065727234,0.5473989248275757,0.2447710484266281,0.24900858104228973,0.32716336846351624
democracy,0.4632457494735718,0.06757045537233353,0.23255355656147003,1.0000001192092896,0.16278426349163055,0.17671439051628113,0.2148006558418274,0.22238294780254364,0.08055727928876877,0.2194477766752243,0.1835283786058426,0.17070597410202026,0.2194477766752243,0.22284646332263947,0.10935796052217484,0.2085452824831009,0.20770417153835297
``,0.152256578207016,0.1273551881313324,0.05285148695111275,0.07051009684801102,0.058766357600688934,0.06952828913927078,0.01270448137074709,0.008517155423760414,0.03534303233027458,0.06780257821083069,-0.0417950339615345,0.01710588112473488,0.06780257821083069,0.029072100296616554,0.07129501551389694,0.02234543487429619,0.0685480609536171
is,0.22208833694458008,0.31010833382606506,0.3995479643344879,0.16278426349163055,1.0,0.24123810231685638,0.43268078565597534,0.28837618231773376,0.3053323030471802,0.4854315221309662,0.19490672647953033,0.17093729972839355,0.4854315221309662,0.5823672413825989,0.2814297676086426,0.20648397505283356,0.22961433231830597
responsible,0.19786781072616577,0.23828189074993134,0.3398503065109253,0.17671439051628113,0.24123810231685638,1.0,0.35061514377593994,0.26869386434555054,0.17101053893566132,0.37070101499557495,0.2762330174446106,0.19233398139476776,0.37070101499557495,0.3305104374885559,0.07357207685709,0.08842851966619492,0.11367333680391312
for,0.21256910264492035,0.30230623483657837,0.4137635827064514,0.2148006558418274,0.43268078565597534,0.35061514377593994,0.9999999403953552,0.3017193675041199,0.20848464965820312,0.4185989499092102,0.3116845190525055,0.2524527311325073,0.4185989499092102,0.4739971458911896,0.19465364515781403,0.18660898506641388,0.264628142118454
all,0.2151891142129898,0.3012404143810272,0.53305584192276,0.2187911570072174,0.2553904056549072,0.24048705399036407,0.41144001483917236,0.41981086134910583,0.21204189956188202,0.42798417806625366,0.3400714695453644,0.21655818819999695,0.42798417806625366,0.4860881567001343,0.1454070508480072,0.19341745972633362,0.29575422406196594
the,0.21717160940170288,0.34719520807266235,0.5473989248275757,0.22284646332263947,0.5823672413825989,0.3305104374885559,0.4739971458911896,0.42745697498321533,0.21819381415843964,0.733189046382904,0.2616632580757141,0.3102840185165405,0.733189046382904,1.0,0.3097512125968933,0.3617299497127533,0.22068053483963013
horrible,0.21262189745903015,0.0665573701262474,0.39154961705207825,0.1835283786058426,0.19490672647953033,0.2762330174446106,0.3116845190525055,0.3758777678012848,0.11706941574811935,0.2611332833766937,1.0,0.15169376134872437,0.2611332833766937,0.2616632580757141,0.18331071734428406,0.12324314564466476,0.3223760426044464
wars,0.21134068071842194,0.09885519742965698,0.2115532010793686,0.215901717543602,0.14401504397392273,0.14164285361766815,0.16401514410972595,0.20595821738243103,0.15478511154651642,0.25379252433776855,0.23290233314037323,0.26550057530403137,0.25379252433776855,0.310673326253891,0.19030943512916565,0.26885414123535156,0.1526605486869812
of,0.26604437828063965,0.2808022201061249,0.41498205065727234,0.2194477766752243,0.4854315221309662,0.37070101499557495,0.4185989499092102,0.33290785551071167,0.18112817406654358,1.0,0.2611332833766937,0.20782610774040222,1.0,0.733189046382904,0.21726468205451965,0.2826060354709625,0.1826142966747284
the,0.21717160940170288,0.34719520807266235,0.5473989248275757,0.22284646332263947,0.5823672413825989,0.3305104374885559,0.4739971458911896,0.42745697498321533,0.21819381415843964,0.733189046382904,0.2616632580757141,0.3102840185165405,0.733189046382904,1.0,0.3097512125968933,0.3617299497127533,0.22068053483963013
20th,0.06797132641077042,0.17926879227161407,0.2447710484266281,0.10935796052217484,0.2814297676086426,0.07357207685709,0.19465364515781403,0.1850772649049759,0.14924097061157227,0.21726468205451965,0.18331071734428406,0.17519088089466095,0.21726468205451965,0.3097512125968933,1.0,0.2968566119670868,0.14985637366771698
century,0.25234124064445496,0.10905777662992477,0.24900858104228973,0.2085452824831009,0.20648397505283356,0.08842851966619492,0.18660898506641388,0.20422613620758057,0.12631413340568542,0.2826060354709625,0.12324314564466476,0.22686506807804108,0.2826060354709625,0.3617299497127533,0.2968566119670868,1.0,0.1026201918721199
",",0.2684647738933563,0.25273436307907104,0.4137537479400635,0.2104731798171997,0.4691906273365021,0.2192283272743225,0.4464869201183319,0.3087472915649414,0.1804078221321106,0.4946078956127167,0.2279745489358902,0.16838376224040985,0.4946078956127167,0.4933079481124878,0.22451449930667877,0.24487493932247162,0.31091248989105225
'',0.01042931154370308,-0.028186140581965446,0.007880004122853279,-0.0740191787481308,0.0793738141655922,-0.1035194844007492,-0.04479556903243065,0.08143015950918198,0.054222505539655685,0.13035868108272552,-0.02258593775331974,-0.00018648574769031256,0.13035868108272552,0.041273195296525955,-0.019667156040668488,0.09057682752609253,0.018684765323996544
that,0.2893858551979065,0.3210301399230957,1.0,0.23255355656147003,0.3995479643344879,0.3398503065109253,0.4137635827064514,0.6297725439071655,0.25817251205444336,0.41498205065727234,0.39154961705207825,0.31351813673973083,0.41498205065727234,0.5473989248275757,0.2447710484266281,0.24900858104228973,0.32716336846351624
shia,0.36446642875671387,0.14006559550762177,0.19388240575790405,0.19151253998279572,0.18665432929992676,0.14948827028274536,0.10274285823106766,0.16993695497512817,0.0832894966006279,0.17946043610572815,0.10816575586795807,0.19559164345264435,0.17946043610572815,0.17709055542945862,0.205650195479393,0.11108306050300598,0.18920543789863586
and,0.1918334811925888,0.2847684919834137,0.4731321930885315,0.21234042942523956,0.3859752118587494,0.29945531487464905,0.5064792633056641,0.31309178471565247,0.16898801922798157,0.5116966962814331,0.3008241355419159,0.2040661722421646,0.5116966962814331,0.5171257257461548,0.29001447558403015,0.2726690471172333,0.20544172823429108
other,0.23573128879070282,0.32948046922683716,0.5570666193962097,0.17245207726955414,0.25895947217941284,0.21337731182575226,0.3273986279964447,0.341873437166214,0.2522227168083191,0.38583824038505554,0.264814168214798,0.2375173419713974,0.38583824038505554,0.44152235984802246,0.1132209300994873,0.25289666652679443,0.24682199954986572
non-wahhabi,0.49683889746665955,0.15041033923625946,0.30069804191589355,0.25842124223709106,0.24880985915660858,0.2221803218126297,0.2374974638223648,0.2984265387058258,0.17971335351467133,0.29731103777885437,0.14547127485275269,0.20787785947322845,0.29731103777885437,0.26757967472076416,0.220121368765831,0.27508872747421265,0.23313263058662415
muslims,0.42540767788887024,0.15893886983394623,0.2854565978050232,0.25855520367622375,0.2225831001996994,0.17852796614170074,0.2375299036502838,0.26523277163505554,0.036924008280038834,0.22355489432811737,0.17025192081928253,0.19559346139431,0.22355489432811737,0.2657718360424042,0.2113710343837738,0.23621287941932678,0.18742211163043976
were,0.1619824916124344,0.20583388209342957,0.35517072677612305,0.1791059821844101,0.29386836290359497,0.2653166949748993,0.33592689037323,0.22298263013362885,0.09534358233213425,0.34038281440734863,0.2619570791721344,0.25512784719467163,0.34038281440734863,0.3906462490558624,0.10248053073883057,0.34997639060020447,0.17890112102031708
infidels,0.3775785565376282,0.14869026839733124,0.2917114496231079,0.274726927280426,0.11084806174039841,0.17300523817539215,0.1574820578098297,0.2573981285095215,0.0467512346804142,0.2070905566215515,0.24812684953212738,0.28691667318344116,0.2070905566215515,0.16904032230377197,0.16359037160873413,0.25181758403778076,0.21262651681900024
",",0.2684647738933563,0.25273436307907104,0.4137537479400635,0.2104731798171997,0.4691906273365021,0.2192283272743225,0.4464869201183319,0.3087472915649414,0.1804078221321106,0.4946078956127167,0.2279745489358902,0.16838376224040985,0.4946078956127167,0.4933079481124878,0.22451449930667877,0.24487493932247162,0.31091248989105225
etc,0.16535545885562897,0.20357683300971985,0.2764754593372345,0.10435876995325089,0.1353025883436203,0.180782288312912,0.30890408158302307,0.2803364396095276,0.23182108998298645,0.2881240248680115,0.2638624608516693,0.17272397875785828,0.2881240248680115,0.25901228189468384,0.17840376496315002,0.14619408547878265,0.38010111451148987
.,0.26421990990638733,0.3046649694442749,0.4460422694683075,0.188507542014122,0.4569662809371948,0.2309054434299469,0.4726039469242096,0.3567904531955719,0.23195341229438782,0.5352458953857422,0.25606054067611694,0.1484961062669754,0.5352458953857422,0.5934505462646484,0.2806432545185089,0.27413639426231384,0.4130953550338745
