,when,was,time,warner,cable,forced,to,restore,abc,stations,to,affected,markets,?
the,0.5091903209686279,0.48711544275283813,0.43061500787734985,0.2301838994026184,0.2599749267101288,0.2571122944355011,0.535392165184021,0.3155142068862915,0.2068762183189392,0.24762700498104095,0.535392165184021,0.32402780652046204,0.23818166553974152,0.22068053483963013
affected,0.3363458812236786,0.20290926098823547,0.2814686596393585,0.11820494383573532,0.16158561408519745,0.33048638701438904,0.2845737338066101,0.1840743124485016,0.14615879952907562,0.2081117480993271,0.2845737338066101,0.9999999403953552,0.17855429649353027,0.21614891290664673
stations,0.18794915080070496,0.15012863278388977,0.24070517718791962,0.16340482234954834,0.3935324549674988,0.1802464723587036,0.21700026094913483,0.11280453205108643,0.23858611285686493,1.0,0.21700026094913483,0.2081117480993271,0.37372493743896484,0.13192185759544373
;,0.022927695885300636,0.0754367932677269,0.07762139290571213,0.0932476744055748,0.0038249287754297256,0.03830480948090553,0.0979827418923378,0.0234680138528347,-0.0012340332614257932,-0.0050702826119959354,0.0979827418923378,0.11689507961273193,0.024919601157307625,0.10349778085947037
the,0.5091903209686279,0.48711544275283813,0.43061500787734985,0.2301838994026184,0.2599749267101288,0.2571122944355011,0.535392165184021,0.3155142068862915,0.2068762183189392,0.24762700498104095,0.535392165184021,0.32402780652046204,0.23818166553974152,0.22068053483963013
fcc,0.21491053700447083,0.15802820026874542,0.22545011341571808,0.18445350229740143,0.306086003780365,0.17341193556785583,0.24543172121047974,0.17543020844459534,0.27474352717399597,0.3792693614959717,0.24543172121047974,0.22443826496601105,0.2887343764305115,0.1708466112613678
ruled,0.2296513020992279,0.3318201005458832,0.25135737657546997,0.18946126103401184,0.06844788789749146,0.2918032705783844,0.15009452402591705,0.24863307178020477,0.16334021091461182,0.1332065314054489,0.15009452402591705,0.2620108425617218,0.08647500723600388,0.19970785081386566
in,0.4431333839893341,0.45514053106307983,0.3431483507156372,0.12745040655136108,0.17584200203418732,0.2043643444776535,0.45010748505592346,0.24718217551708221,0.1697147786617279,0.25864288210868835,0.45010748505592346,0.33125343918800354,0.2811138927936554,0.20430970191955566
favor,0.25443947315216064,0.24904057383537292,0.21201972663402557,0.11120467633008957,0.08963191509246826,0.23198772966861725,0.28869640827178955,0.23294000327587128,0.13852077722549438,0.10357662290334702,0.28869640827178955,0.22160613536834717,0.1716705560684204,0.17767609655857086
of,0.3757161796092987,0.4069072902202606,0.35127586126327515,0.14623181521892548,0.18660153448581696,0.27082350850105286,0.41548454761505127,0.25640997290611267,0.14607268571853638,0.20414425432682037,0.41548454761505127,0.3409542441368103,0.17050357162952423,0.1826142966747284
abc,0.13294127583503723,0.21565799415111542,0.17553414404392242,0.33640289306640625,0.3252342939376831,0.1315639466047287,0.1762417107820511,0.11660916358232498,1.0000001192092896,0.23858611285686493,0.1762417107820511,0.14615879952907562,0.16946740448474884,0.19065172970294952
",",0.36674630641937256,0.45456063747406006,0.3029961884021759,0.22650380432605743,0.19718225300312042,0.2527396082878113,0.44245919585227966,0.23843272030353546,0.2097204476594925,0.26337406039237976,0.44245919585227966,0.28936249017715454,0.24350304901599884,0.31091248989105225
ordering,0.28136613965034485,0.21866732835769653,0.17037510871887207,0.07004177570343018,0.09385104477405548,0.3095923364162445,0.3401266932487488,0.20137576758861542,0.09454083442687988,0.18500752747058868,0.3401266932487488,0.18260326981544495,0.15946078300476074,0.18185093998908997
time,0.4363728165626526,0.3641340136528015,0.9999998807907104,0.25966882705688477,0.1874496340751648,0.19060587882995605,0.3679993152618408,0.2513352930545807,0.17553414404392242,0.24070517718791962,0.3679993152618408,0.2814686596393585,0.15402832627296448,0.27391523122787476
warner,0.18995201587677002,0.24578320980072021,0.25966882705688477,0.9999999403953552,0.31261777877807617,0.1345026195049286,0.2131848782300949,0.13464199006557465,0.33640289306640625,0.16340482234954834,0.2131848782300949,0.11820494383573532,0.22193531692028046,0.21637006103992462
cable,0.1965358704328537,0.1861840933561325,0.1874496340751648,0.31261777877807617,1.0000001192092896,0.11280390620231628,0.1879989206790924,0.14654025435447693,0.3252342939376831,0.3935324549674988,0.1879989206790924,0.16158561408519745,0.25586625933647156,0.13993921875953674
to,0.5423505902290344,0.3636345863342285,0.3679993152618408,0.2131848782300949,0.1879989206790924,0.3537954092025757,1.0,0.37623947858810425,0.1762417107820511,0.21700026094913483,1.0,0.2845737338066101,0.23568420112133026,0.29463258385658264
restore,0.25150927901268005,0.2266969531774521,0.2513352930545807,0.13464199006557465,0.14654025435447693,0.2586326003074646,0.37623947858810425,1.0,0.11660916358232498,0.11280453205108643,0.37623947858810425,0.1840743124485016,0.09682273864746094,0.22407253086566925
the,0.5091903209686279,0.48711544275283813,0.43061500787734985,0.2301838994026184,0.2599749267101288,0.2571122944355011,0.535392165184021,0.3155142068862915,0.2068762183189392,0.24762700498104095,0.535392165184021,0.32402780652046204,0.23818166553974152,0.22068053483963013
stations,0.18794915080070496,0.15012863278388977,0.24070517718791962,0.16340482234954834,0.3935324549674988,0.1802464723587036,0.21700026094913483,0.11280453205108643,0.23858611285686493,1.0,0.21700026094913483,0.2081117480993271,0.37372493743896484,0.13192185759544373
",",0.36674630641937256,0.45456063747406006,0.3029961884021759,0.22650380432605743,0.19718225300312042,0.2527396082878113,0.44245919585227966,0.23843272030353546,0.2097204476594925,0.26337406039237976,0.44245919585227966,0.28936249017715454,0.24350304901599884,0.31091248989105225
doing,0.3315412998199463,0.18763868510723114,0.3565804660320282,0.1413099616765976,0.11067108809947968,0.24969148635864258,0.3272162973880768,0.27469444274902344,0.14869026839733124,0.18028302490711212,0.3272162973880768,0.258648544549942,0.13443337380886078,0.4119948446750641
so,0.560259222984314,0.2666010558605194,0.39394915103912354,0.20745572447776794,0.1827259212732315,0.36073675751686096,0.5091881155967712,0.31855180859565735,0.16175098717212677,0.245097354054451,0.5091881155967712,0.3040783107280731,0.2102995216846466,0.43163934350013733
on,0.37706470489501953,0.3909217119216919,0.30044233798980713,0.17829261720180511,0.28757408261299133,0.17744550108909607,0.41031414270401,0.1675013303756714,0.2862928807735443,0.3269573450088501,0.41031414270401,0.29707828164100647,0.24747714400291443,0.2714994251728058
the,0.5091903209686279,0.48711544275283813,0.43061500787734985,0.2301838994026184,0.2599749267101288,0.2571122944355011,0.535392165184021,0.3155142068862915,0.2068762183189392,0.24762700498104095,0.535392165184021,0.32402780652046204,0.23818166553974152,0.22068053483963013
afternoon,0.2612766623497009,0.30226626992225647,0.30908697843551636,0.20422807335853577,0.24709081649780273,0.18763621151447296,0.17438967525959015,0.039759065955877304,0.2759339213371277,0.27431002259254456,0.17438967525959015,0.24865545332431793,0.20837770402431488,0.15454228222370148
of,0.3757161796092987,0.4069072902202606,0.35127586126327515,0.14623181521892548,0.18660153448581696,0.27082350850105286,0.41548454761505127,0.25640997290611267,0.14607268571853638,0.20414425432682037,0.41548454761505127,0.3409542441368103,0.17050357162952423,0.1826142966747284
may,0.3167054355144501,0.3388521671295166,0.25842100381851196,0.17849849164485931,0.1557440459728241,0.21903878450393677,0.391582727432251,0.19435274600982666,0.11823318153619766,0.1822420060634613,0.391582727432251,0.22555957734584808,0.1860627830028534,0.2768254578113556
2,-0.02478109858930111,-0.013097384944558144,-0.01869712583720684,-0.10631543397903442,-0.04454905167222023,0.014628561213612556,-0.0836251974105835,-0.00010260088311042637,0.055081967264413834,-0.048239581286907196,-0.0836251974105835,-0.003985636401921511,-0.051754385232925415,0.001977203879505396
.,0.475719153881073,0.40146201848983765,0.371569961309433,0.2520177662372589,0.2110382616519928,0.23676170408725739,0.4645031690597534,0.2839488089084625,0.2567209303379059,0.22839494049549103,0.4645031690597534,0.30342021584510803,0.1713474988937378,0.4130953550338745
,when,was,time,warner,cable,forced,to,restore,abc,stations,to,affected,markets,?
the,0.5091903209686279,0.48711544275283813,0.43061500787734985,0.2301838994026184,0.2599749267101288,0.2571122944355011,0.535392165184021,0.3155142068862915,0.2068762183189392,0.24762700498104095,0.535392165184021,0.32402780652046204,0.23818166553974152,0.22068053483963013
network,0.19011130928993225,0.1994880586862564,0.21207119524478912,0.28589946031570435,0.5700490474700928,0.13147848844528198,0.25940340757369995,0.10002853721380234,0.4295894205570221,0.4009798467159271,0.25940340757369995,0.2114342302083969,0.2852650284767151,0.17853789031505585
had,0.37526828050613403,0.5927209258079529,0.34488338232040405,0.22729039192199707,0.14102765917778015,0.3529525697231293,0.37984350323677063,0.2539777159690857,0.18355661630630493,0.2031255066394806,0.37984350323677063,0.2941815257072449,0.19512154161930084,0.20728366076946259
earlier,0.2809809148311615,0.3443564474582672,0.2837701141834259,0.12052422761917114,0.025393711403012276,0.2174125760793686,0.29382309317588806,0.17616017162799835,0.11352245509624481,0.10507944226264954,0.29382309317588806,0.19352386891841888,0.10199829190969467,0.13306351006031036
reached,0.22692134976387024,0.3110939562320709,0.23224349319934845,0.13362114131450653,0.1308039277791977,0.14580611884593964,0.20677556097507477,0.16124314069747925,0.14975564181804657,0.17427939176559448,0.20677556097507477,0.26129719614982605,0.2976631224155426,0.1518019139766693
an,0.33026179671287537,0.3694365322589874,0.17594800889492035,0.12937580049037933,0.20393092930316925,0.11244519799947739,0.3138085603713989,0.18047967553138733,0.16561369597911835,0.14880572259426117,0.3138085603713989,0.1734466701745987,0.14215992391109467,0.19793890416622162
eleventh-hour,0.31782814860343933,0.3612986207008362,0.3191174864768982,0.2418939173221588,0.28093740344047546,0.15510332584381104,0.2918996512889862,0.17551825940608978,0.32788702845573425,0.2790335714817047,0.2918996512889862,0.19244985282421112,0.18168504536151886,0.20888331532478333
deal,0.24298062920570374,0.19347058236598969,0.24789124727249146,0.2680860161781311,0.1582678109407425,0.2051156610250473,0.29972702264785767,0.260098934173584,0.21461720764636993,0.1688549965620041,0.29972702264785767,0.27800190448760986,0.20789210498332977,0.2513751685619354
to,0.5423505902290344,0.3636345863342285,0.3679993152618408,0.2131848782300949,0.1879989206790924,0.3537954092025757,1.0,0.37623947858810425,0.1762417107820511,0.21700026094913483,1.0,0.2845737338066101,0.23568420112133026,0.29463258385658264
renew,0.31113359332084656,0.23292814195156097,0.3010682463645935,0.2563708424568176,0.19346384704113007,0.2583228647708893,0.38125577569007874,0.4311716556549072,0.24688228964805603,0.1574898511171341,0.38125577569007874,0.18079888820648193,0.21603888273239136,0.21736618876457214
its,0.34032323956489563,0.3518870174884796,0.2819722294807434,0.2102670818567276,0.22003568708896637,0.13378781080245972,0.3691340684890747,0.21517303586006165,0.19045390188694,0.2549050748348236,0.3691340684890747,0.23538047075271606,0.3278884291648865,0.15103481709957123
carriage,0.23382438719272614,0.24069331586360931,0.14929232001304626,0.17891210317611694,0.31495752930641174,0.20476578176021576,0.19466331601142883,0.11081542819738388,0.19188234210014343,0.2607738673686981,0.19466331601142883,0.144149512052536,0.13756784796714783,0.08573433756828308
agreement,0.23616954684257507,0.23975293338298798,0.23307034373283386,0.22355394065380096,0.17001163959503174,0.2604422867298126,0.2757699489593506,0.2593872547149658,0.16430042684078217,0.18107368052005768,0.2757699489593506,0.1450989693403244,0.2534629702568054,0.15830197930335999
with,0.5075214505195618,0.27411898970603943,0.31862112879753113,0.2039286196231842,0.20673611760139465,0.20199844241142273,0.4239959120750427,0.1942531168460846,0.17432008683681488,0.1949257254600525,0.4239959120750427,0.3476172387599945,0.16027575731277466,0.2433311939239502
the,0.5091903209686279,0.48711544275283813,0.43061500787734985,0.2301838994026184,0.2599749267101288,0.2571122944355011,0.535392165184021,0.3155142068862915,0.2068762183189392,0.24762700498104095,0.535392165184021,0.32402780652046204,0.23818166553974152,0.22068053483963013
provider,0.22359144687652588,0.21067549288272858,0.22876785695552826,0.25963979959487915,0.4717330038547516,0.13518990576267242,0.32280591130256653,0.2411847859621048,0.24401018023490906,0.4009820520877838,0.32280591130256653,0.26795151829719543,0.3426792323589325,0.2242300808429718
on,0.37706470489501953,0.3909217119216919,0.30044233798980713,0.17829261720180511,0.28757408261299133,0.17744550108909607,0.41031414270401,0.1675013303756714,0.2862928807735443,0.3269573450088501,0.41031414270401,0.29707828164100647,0.24747714400291443,0.2714994251728058
december,0.28435230255126953,0.41127854585647583,0.2691587805747986,0.21309185028076172,0.1673244684934616,0.17161764204502106,0.21181435883045197,0.18098488450050354,0.16602325439453125,0.17685146629810333,0.21181435883045197,0.10271111130714417,0.13503539562225342,0.2480352818965912
31,-0.011162037961184978,-0.07483632862567902,0.02925792895257473,-0.11110828071832657,0.08939317613840103,-0.044235724955797195,0.06736459583044052,-0.014210068620741367,-0.09869387745857239,0.24735093116760254,0.06736459583044052,0.15734398365020752,0.22234654426574707,-0.017570214346051216
",",0.36674630641937256,0.45456063747406006,0.3029961884021759,0.22650380432605743,0.19718225300312042,0.2527396082878113,0.44245919585227966,0.23843272030353546,0.2097204476594925,0.26337406039237976,0.44245919585227966,0.28936249017715454,0.24350304901599884,0.31091248989105225
1999,0.012987824156880379,0.08547663688659668,0.07317905873060226,0.029462134465575218,-0.010098178870975971,0.0226542130112648,0.03205801546573639,0.05220765992999077,-0.024477526545524597,0.03322465717792511,0.03205801546573639,0.04468407481908798,-0.005734000355005264,0.05416720360517502
.,0.475719153881073,0.40146201848983765,0.371569961309433,0.2520177662372589,0.2110382616519928,0.23676170408725739,0.4645031690597534,0.2839488089084625,0.2567209303379059,0.22839494049549103,0.4645031690597534,0.30342021584510803,0.1713474988937378,0.4130953550338745
