,how,many,receptions,did,cotchery,get,for,the,2015,season,?
touchdowns,0.15057362616062164,0.1144808754324913,0.5493815541267395,0.20483340322971344,0.32029518485069275,0.22884364426136017,0.2948407232761383,0.20508192479610443,0.008580083958804607,0.4151381552219391,0.1509619653224945
",",0.22659391164779663,0.40610817074775696,0.27982690930366516,0.3015086054801941,0.31863659620285034,0.2926318049430847,0.4464869201183319,0.4933079481124878,0.06568983197212219,0.2232367992401123,0.31091248989105225
and,0.33647966384887695,0.5296266674995422,0.24803747236728668,0.34479495882987976,0.29357481002807617,0.37609121203422546,0.5064792633056641,0.5171257257461548,0.015077123418450356,0.2369309365749359,0.20544172823429108
wide,0.2094327211380005,0.32105809450149536,0.27663397789001465,0.11342455446720123,0.25025421380996704,0.1654486507177353,0.26162320375442505,0.28078147768974304,-0.023437976837158203,0.1078408807516098,0.12719376385211945
receiver,0.1772366464138031,0.14212487637996674,0.42157527804374695,0.15293848514556885,0.16182826459407806,0.28082630038261414,0.2781907320022583,0.21850530803203583,-0.09899421036243439,0.21946853399276733,0.11587938666343689
ted,0.171771839261055,0.12736119329929352,0.23941780626773834,0.14870691299438477,0.20267963409423828,0.09297523647546768,0.15057414770126343,0.17969244718551636,-0.03145842254161835,0.17558476328849792,0.19378185272216797
ginn,0.21231023967266083,0.2308695763349533,0.22455202043056488,0.15033265948295593,0.34366855025291443,0.19780030846595764,0.16196216642856598,0.20374815165996552,-0.09610680490732193,0.18698060512542725,0.1626676321029663
",",0.22659391164779663,0.40610817074775696,0.27982690930366516,0.3015086054801941,0.31863659620285034,0.2926318049430847,0.4464869201183319,0.4933079481124878,0.06568983197212219,0.2232367992401123,0.31091248989105225
jr.,0.29407569766044617,0.23496049642562866,0.17058762907981873,0.2600257098674774,0.17877434194087982,0.31150418519973755,0.20422925055027008,0.14970926940441132,-0.12832024693489075,0.22219610214233398,0.3112807273864746
",",0.22659391164779663,0.40610817074775696,0.27982690930366516,0.3015086054801941,0.31863659620285034,0.2926318049430847,0.4464869201183319,0.4933079481124878,0.06568983197212219,0.2232367992401123,0.31091248989105225
who,0.4070430099964142,0.4149286150932312,0.11577852070331573,0.34038686752319336,0.22373145818710327,0.3214685320854187,0.37110671401023865,0.3733934462070465,0.0437915064394474,0.13809308409690857,0.26220351457595825
caught,0.1856362223625183,0.23109661042690277,0.2364336997270584,0.26102158427238464,0.27406224608421326,0.30078694224357605,0.19414915144443512,0.2087310254573822,0.021568303927779198,0.12817975878715515,0.20266211032867432
44,0.160252645611763,0.264938086271286,0.031045405194163322,0.1744367927312851,0.2103247046470642,0.04676738381385803,0.17092502117156982,0.28236207365989685,0.14580483734607697,0.1135297417640686,0.03696782514452934
passes,0.2305745780467987,0.09871689230203629,0.34944069385528564,0.11102328449487686,0.1542375236749649,0.3093223571777344,0.2133815735578537,0.3752402365207672,0.033945534378290176,0.16756902635097504,0.09716983139514923
for,0.3308170735836029,0.40972793102264404,0.25616052746772766,0.318512886762619,0.23706835508346558,0.342695415019989,0.9999999403953552,0.4739971458911896,-0.08512632548809052,0.24490800499916077,0.264628142118454
739,0.11866691708564758,0.14984427392482758,0.14116500318050385,0.1505073606967926,-0.028574420139193535,0.12452306598424911,0.16916896402835846,0.09152466803789139,-0.05314219743013382,0.04577910155057907,0.08962814509868622
yards,0.1345205456018448,0.13134367763996124,0.5398510098457336,0.11230118572711945,0.3057251572608948,0.13370735943317413,0.21746347844600677,0.16070343554019928,0.02945392206311226,0.3280850648880005,0.12453813850879669
and,0.33647966384887695,0.5296266674995422,0.24803747236728668,0.34479495882987976,0.29357481002807617,0.37609121203422546,0.5064792633056641,0.5171257257461548,0.015077123418450356,0.2369309365749359,0.20544172823429108
10,0.09177426248788834,0.3056783974170685,0.03175210580229759,0.1914099007844925,0.1796240210533142,0.0783049687743187,0.07862305641174316,0.2880653440952301,0.15571165084838867,0.017048560082912445,0.022911956533789635
touchdowns,0.15057362616062164,0.1144808754324913,0.5493815541267395,0.20483340322971344,0.32029518485069275,0.22884364426136017,0.2948407232761383,0.20508192479610443,0.008580083958804607,0.4151381552219391,0.1509619653224945
;,0.07230665534734726,0.11763367056846619,0.05624985322356224,0.10727239400148392,0.04645076394081116,-0.001343943877145648,0.0293948445469141,0.09152708947658539,-0.0065506836399436,0.05342886224389076,0.10349778085947037
ginn,0.21231023967266083,0.2308695763349533,0.22455202043056488,0.15033265948295593,0.34366855025291443,0.19780030846595764,0.16196216642856598,0.20374815165996552,-0.09610680490732193,0.18698060512542725,0.1626676321029663
also,0.43506327271461487,0.6258217096328735,0.2300005853176117,0.39334940910339355,0.31540486216545105,0.3570755124092102,0.5373267531394958,0.6021018624305725,-0.004504992160946131,0.23262320458889008,0.21848613023757935
rushed,0.16906850039958954,0.20464296638965607,0.27060437202453613,0.24934585392475128,0.27472585439682007,0.2546140253543854,0.22967296838760376,0.25936806201934814,0.0012898255372419953,0.16481852531433105,0.10077773034572601
for,0.3308170735836029,0.40972793102264404,0.25616052746772766,0.318512886762619,0.23706835508346558,0.342695415019989,0.9999999403953552,0.4739971458911896,-0.08512632548809052,0.24490800499916077,0.264628142118454
60,0.12259688228368759,0.0015101747121661901,0.01735997386276722,0.009732695296406746,-0.011323552578687668,-0.07510928064584732,0.033401429653167725,0.04635925963521004,0.014076161198318005,-0.03667043149471283,0.06999651342630386
yards,0.1345205456018448,0.13134367763996124,0.5398510098457336,0.11230118572711945,0.3057251572608948,0.13370735943317413,0.21746347844600677,0.16070343554019928,0.02945392206311226,0.3280850648880005,0.12453813850879669
and,0.33647966384887695,0.5296266674995422,0.24803747236728668,0.34479495882987976,0.29357481002807617,0.37609121203422546,0.5064792633056641,0.5171257257461548,0.015077123418450356,0.2369309365749359,0.20544172823429108
returned,0.1224946528673172,0.20358699560165405,0.1946987807750702,0.32570260763168335,0.18628861010074615,0.19017459452152252,0.2675482928752899,0.32857778668403625,0.1184171661734581,0.25870996713638306,0.07695316523313522
27,0.0793151780962944,0.021371066570281982,0.1010599434375763,0.09100242704153061,0.05996575951576233,0.03849609196186066,0.07060686498880386,0.02698022499680519,0.03679145500063896,0.11844910681247711,0.036716945469379425
punts,0.21848756074905396,0.20135372877120972,0.3961676061153412,0.1370622217655182,0.2904283106327057,0.2607080936431885,0.2937716543674469,0.21641352772712708,-0.02587258629500866,0.3141095042228699,0.19397130608558655
for,0.3308170735836029,0.40972793102264404,0.25616052746772766,0.318512886762619,0.23706835508346558,0.342695415019989,0.9999999403953552,0.4739971458911896,-0.08512632548809052,0.24490800499916077,0.264628142118454
277,-0.012657154351472855,-0.01598692685365677,0.06765379011631012,-0.021533969789743423,-0.0037000305019319057,-0.011257222853600979,0.0004416573792695999,0.0799759179353714,0.02212606929242611,0.0482512041926384,-0.05163668841123581
yards,0.1345205456018448,0.13134367763996124,0.5398510098457336,0.11230118572711945,0.3057251572608948,0.13370735943317413,0.21746347844600677,0.16070343554019928,0.02945392206311226,0.3280850648880005,0.12453813850879669
.,0.3287222981452942,0.3974229395389557,0.2116437554359436,0.35288307070732117,0.22517237067222595,0.39392393827438354,0.4726039469242096,0.5934505462646484,0.06607602536678314,0.24674734473228455,0.4130953550338745
,how,many,receptions,did,cotchery,get,for,the,2015,season,?
other,0.3591516315937042,0.6324484348297119,0.2881491780281067,0.31707024574279785,0.2548593282699585,0.3692679703235626,0.3273986279964447,0.44152235984802246,-0.024693571031093597,0.1214052364230156,0.24682199954986572
key,0.1603579819202423,0.178392693400383,0.19957175850868225,0.14891697466373444,0.0825556069612503,0.22826458513736725,0.23655444383621216,0.2260027974843979,-0.030036747455596924,0.10623627156019211,0.18782930076122284
receivers,0.19961702823638916,0.23490570485591888,0.41353839635849,0.19869334995746613,0.1983480304479599,0.3268856704235077,0.32043978571891785,0.268659770488739,-0.09215299785137177,0.2424463927745819,0.11676301807165146
included,0.13500849902629852,0.37090563774108887,0.2560155689716339,0.32908451557159424,0.21996288001537323,0.21529921889305115,0.3889397978782654,0.3825419843196869,0.09074088931083679,0.1351316273212433,0.14385655522346497
veteran,0.12678517401218414,0.14570657908916473,0.14420856535434723,0.10862443596124649,0.1984752118587494,0.15511862933635712,0.1840239316225052,0.2511998414993286,0.04494095966219902,0.154934823513031,0.15891358256340027
jerricho,0.20563757419586182,0.23999182879924774,0.23548321425914764,0.24762919545173645,0.27761802077293396,0.22617922723293304,0.24728792905807495,0.26607832312583923,0.021056659519672394,0.31082645058631897,0.21562010049819946
cotchery,0.16678346693515778,0.2714588940143585,0.21297533810138702,0.19416974484920502,1.0000001192092896,0.16727463901042938,0.23706835508346558,0.291052907705307,-0.001771584153175354,0.18683570623397827,0.124369315803051
(,0.1676948219537735,0.1455259770154953,0.22229529917240143,0.18979617953300476,0.15087231993675232,0.2644343078136444,0.3357032239437103,0.33289089798927307,0.14610634744167328,0.1242075115442276,0.40561532974243164
39,0.07569380104541779,0.13422085344791412,0.05071265995502472,-0.018694022670388222,0.04536327347159386,0.08795753121376038,0.053668420761823654,0.12403792142868042,0.03233209624886513,0.13412198424339294,0.04514012485742569
receptions,0.1486419141292572,0.25486627221107483,1.0,0.2029949575662613,0.21297533810138702,0.1783495843410492,0.25616052746772766,0.19359152019023895,0.006485253572463989,0.2773783802986145,0.12913717329502106
for,0.3308170735836029,0.40972793102264404,0.25616052746772766,0.318512886762619,0.23706835508346558,0.342695415019989,0.9999999403953552,0.4739971458911896,-0.08512632548809052,0.24490800499916077,0.264628142118454
485,0.07534325122833252,0.012406188994646072,0.01035783626139164,0.015653682872653008,-0.14445611834526062,-0.0897478237748146,-0.051967520266771317,-0.06182204559445381,0.05672326683998108,0.004929439164698124,-0.017874136567115784
yards,0.1345205456018448,0.13134367763996124,0.5398510098457336,0.11230118572711945,0.3057251572608948,0.13370735943317413,0.21746347844600677,0.16070343554019928,0.02945392206311226,0.3280850648880005,0.12453813850879669
),0.17939934134483337,0.16602720320224762,0.2157522737979889,0.18584993481636047,0.18027472496032715,0.26274725794792175,0.3639558255672455,0.3456730246543884,0.1380191147327423,0.14535100758075714,0.42300865054130554
",",0.22659391164779663,0.40610817074775696,0.27982690930366516,0.3015086054801941,0.31863659620285034,0.2926318049430847,0.4464869201183319,0.4933079481124878,0.06568983197212219,0.2232367992401123,0.31091248989105225
rookie,0.11874968558549881,0.11917804181575775,0.31456226110458374,0.17795857787132263,0.2742108404636383,0.16629990935325623,0.234993115067482,0.2438497394323349,-0.03128734603524208,0.46761253476142883,0.14955708384513855
devin,0.1716802567243576,0.048369407653808594,0.21809154748916626,0.18281298875808716,0.2536843717098236,0.17028243839740753,0.11268776655197144,0.2083873152732849,-0.049963440746068954,0.27446532249450684,0.16963998973369598
funchess,0.23999552428722382,0.19429266452789307,0.197747603058815,0.1723444014787674,0.24478213489055634,0.2583916187286377,0.2755412757396698,0.2866738736629486,0.09022870659828186,0.16391213238239288,0.20353761315345764
(,0.1676948219537735,0.1455259770154953,0.22229529917240143,0.18979617953300476,0.15087231993675232,0.2644343078136444,0.3357032239437103,0.33289089798927307,0.14610634744167328,0.1242075115442276,0.40561532974243164
31,-0.007664180360734463,0.15436230599880219,-0.008507583290338516,-0.021883003413677216,0.12575405836105347,0.0014616958796977997,0.012210491113364697,0.12550820410251617,-0.029769666492938995,-0.006333746947348118,-0.017570214346051216
receptions,0.1486419141292572,0.25486627221107483,1.0,0.2029949575662613,0.21297533810138702,0.1783495843410492,0.25616052746772766,0.19359152019023895,0.006485253572463989,0.2773783802986145,0.12913717329502106
for,0.3308170735836029,0.40972793102264404,0.25616052746772766,0.318512886762619,0.23706835508346558,0.342695415019989,0.9999999403953552,0.4739971458911896,-0.08512632548809052,0.24490800499916077,0.264628142118454
473,-0.15987367928028107,-0.12609578669071198,-0.051747627556324005,-0.12576855719089508,-0.08303387463092804,-0.18777009844779968,-0.13577081263065338,-0.05823851376771927,0.27526044845581055,-0.08660528063774109,-0.04556781053543091
yards,0.1345205456018448,0.13134367763996124,0.5398510098457336,0.11230118572711945,0.3057251572608948,0.13370735943317413,0.21746347844600677,0.16070343554019928,0.02945392206311226,0.3280850648880005,0.12453813850879669
and,0.33647966384887695,0.5296266674995422,0.24803747236728668,0.34479495882987976,0.29357481002807617,0.37609121203422546,0.5064792633056641,0.5171257257461548,0.015077123418450356,0.2369309365749359,0.20544172823429108
five,0.20553050935268402,0.41084155440330505,0.17588242888450623,0.1999429613351822,0.15384931862354279,0.23295797407627106,0.30701300501823425,0.41977158188819885,0.04338425397872925,0.23151139914989471,0.18342848122119904
touchdowns,0.15057362616062164,0.1144808754324913,0.5493815541267395,0.20483340322971344,0.32029518485069275,0.22884364426136017,0.2948407232761383,0.20508192479610443,0.008580083958804607,0.4151381552219391,0.1509619653224945
),0.17939934134483337,0.16602720320224762,0.2157522737979889,0.18584993481636047,0.18027472496032715,0.26274725794792175,0.3639558255672455,0.3456730246543884,0.1380191147327423,0.14535100758075714,0.42300865054130554
",",0.22659391164779663,0.40610817074775696,0.27982690930366516,0.3015086054801941,0.31863659620285034,0.2926318049430847,0.4464869201183319,0.4933079481124878,0.06568983197212219,0.2232367992401123,0.31091248989105225
and,0.33647966384887695,0.5296266674995422,0.24803747236728668,0.34479495882987976,0.29357481002807617,0.37609121203422546,0.5064792633056641,0.5171257257461548,0.015077123418450356,0.2369309365749359,0.20544172823429108
second-year,0.18825887143611908,0.1519293189048767,0.31944069266319275,0.2224757820367813,0.2565929889678955,0.2942752242088318,0.2855522036552429,0.36614370346069336,0.1543145626783371,0.4211786985397339,0.3649672269821167
receiver,0.1772366464138031,0.14212487637996674,0.42157527804374695,0.15293848514556885,0.16182826459407806,0.28082630038261414,0.2781907320022583,0.21850530803203583,-0.09899421036243439,0.21946853399276733,0.11587938666343689
corey,0.21228888630867004,0.1412050575017929,0.20206083357334137,0.22150784730911255,0.27211159467697144,0.1893353909254074,0.23912759125232697,0.2061212658882141,-0.01890934258699417,0.17456062138080597,0.21531954407691956
brown,0.154130220413208,0.15853647887706757,0.16329088807106018,0.11021304875612259,0.3031291663646698,0.20903009176254272,0.15957298874855042,0.2198052853345871,-0.06461384892463684,0.12435755133628845,0.18920691311359406
(,0.1676948219537735,0.1455259770154953,0.22229529917240143,0.18979617953300476,0.15087231993675232,0.2644343078136444,0.3357032239437103,0.33289089798927307,0.14610634744167328,0.1242075115442276,0.40561532974243164
31,-0.007664180360734463,0.15436230599880219,-0.008507583290338516,-0.021883003413677216,0.12575405836105347,0.0014616958796977997,0.012210491113364697,0.12550820410251617,-0.029769666492938995,-0.006333746947348118,-0.017570214346051216
receptions,0.1486419141292572,0.25486627221107483,1.0,0.2029949575662613,0.21297533810138702,0.1783495843410492,0.25616052746772766,0.19359152019023895,0.006485253572463989,0.2773783802986145,0.12913717329502106
for,0.3308170735836029,0.40972793102264404,0.25616052746772766,0.318512886762619,0.23706835508346558,0.342695415019989,0.9999999403953552,0.4739971458911896,-0.08512632548809052,0.24490800499916077,0.264628142118454
447,-0.003214005148038268,0.1591815948486328,5.766185495303944e-05,0.06689189374446869,0.04744477570056915,0.058941856026649475,0.18940499424934387,0.28752827644348145,0.07569916546344757,0.11473458260297775,-0.04019666835665703
yards,0.1345205456018448,0.13134367763996124,0.5398510098457336,0.11230118572711945,0.3057251572608948,0.13370735943317413,0.21746347844600677,0.16070343554019928,0.02945392206311226,0.3280850648880005,0.12453813850879669
),0.17939934134483337,0.16602720320224762,0.2157522737979889,0.18584993481636047,0.18027472496032715,0.26274725794792175,0.3639558255672455,0.3456730246543884,0.1380191147327423,0.14535100758075714,0.42300865054130554
.,0.3287222981452942,0.3974229395389557,0.2116437554359436,0.35288307070732117,0.22517237067222595,0.39392393827438354,0.4726039469242096,0.5934505462646484,0.06607602536678314,0.24674734473228455,0.4130953550338745
