,what,newcastle,road,heads,west,to,carlisle,?
through,0.23167094588279724,0.12130791693925858,0.24753683805465698,0.19118167459964752,0.24971719086170197,0.4062686562538147,0.2160947322845459,0.16913433372974396
central,0.17723965644836426,0.11717772483825684,0.10858311504125595,0.15359562635421753,0.3777367174625397,0.21511952579021454,0.16204504668712616,0.14787602424621582
northumberland,0.16041502356529236,0.46340325474739075,0.2996605336666107,0.2010713517665863,0.39005744457244873,0.23376959562301636,0.4337214231491089,0.12058310210704803
and,0.31309178471565247,0.20204751193523407,0.21445010602474213,0.25962650775909424,0.273951917886734,0.48971283435821533,0.29908931255340576,0.20544172823429108
central,0.17723965644836426,0.11717772483825684,0.10858311504125595,0.15359562635421753,0.3777367174625397,0.21511952579021454,0.16204504668712616,0.14787602424621582
scottish,0.13777151703834534,0.3192462623119354,0.16871841251850128,0.16693717241287231,0.167109414935112,0.1268421709537506,0.25574830174446106,0.06442669779062271
borders,0.2646850049495697,0.2662840485572815,0.22728422284126282,0.21958769857883453,0.4032681882381439,0.23774224519729614,0.17219187319278717,0.13029009103775024
",",0.3087472915649414,0.251589834690094,0.1889011263847351,0.22729305922985077,0.28857502341270447,0.44245919585227966,0.2770843207836151,0.31091248989105225
the,0.42745697498321533,0.2253497689962387,0.27181798219680786,0.3017694354057312,0.32918402552604675,0.535392165184021,0.2641487419605255,0.22068053483963013
a167,0.326720267534256,0.1499752551317215,0.13404056429862976,0.23347093164920807,0.08310070633888245,0.3861970603466034,0.15727508068084717,0.13573238253593445
",",0.3087472915649414,0.251589834690094,0.1889011263847351,0.22729305922985077,0.28857502341270447,0.44245919585227966,0.2770843207836151,0.31091248989105225
the,0.42745697498321533,0.2253497689962387,0.27181798219680786,0.3017694354057312,0.32918402552604675,0.535392165184021,0.2641487419605255,0.22068053483963013
old,0.22117848694324493,0.17287375032901764,0.17565405368804932,0.11198168992996216,0.17172345519065857,0.2412436157464981,0.25750628113746643,0.20577076077461243
``,0.008517155423760414,0.025922706350684166,-0.09232734888792038,0.06814821809530258,0.07479795068502426,0.06720756739377975,-0.04663354903459549,0.0685480609536171
great,0.2562883198261261,0.17874109745025635,0.15432877838611603,0.11312209069728851,0.16043439507484436,0.1880372017621994,0.21946553885936737,0.13135133683681488
north,0.18673177063465118,0.28581127524375916,0.3042990565299988,0.2016420066356659,0.6085373163223267,0.2743184268474579,0.29283952713012695,0.11829731613397598
road,0.14859327673912048,0.20966708660125732,1.0,0.16981855034828186,0.2529527544975281,0.21026462316513062,0.319290429353714,0.10894691944122314
'',0.08143015950918198,-0.0023020231164991856,0.046946071088314056,-0.011739618144929409,0.013031438924372196,-0.009905828163027763,-0.048772912472486496,0.018684765323996544
",",0.3087472915649414,0.251589834690094,0.1889011263847351,0.22729305922985077,0.28857502341270447,0.44245919585227966,0.2770843207836151,0.31091248989105225
heading,0.354609876871109,0.27676260471343994,0.22901643812656403,0.3143993616104126,0.2576882243156433,0.3210565745830536,0.22069419920444489,0.33725887537002563
south,0.15388517081737518,0.3142260015010834,0.2733546197414398,0.20509757101535797,0.6137221455574036,0.25657615065574646,0.31966784596443176,0.12336621433496475
to,0.455847829580307,0.23559264838695526,0.21026462316513062,0.22073912620544434,0.24611181020736694,1.0,0.19589507579803467,0.29463258385658264
gateshead,0.15238600969314575,0.5162909030914307,0.3922548294067383,0.24814088642597198,0.3452970087528229,0.2273954600095749,0.41866040229797363,0.14773961901664734
",",0.3087472915649414,0.251589834690094,0.1889011263847351,0.22729305922985077,0.28857502341270447,0.44245919585227966,0.2770843207836151,0.31091248989105225
chester-le-street,0.21888795495033264,0.46568721532821655,0.37958773970603943,0.22740620374679565,0.3503514528274536,0.25528091192245483,0.5025513768196106,0.1673811972141266
",",0.3087472915649414,0.251589834690094,0.1889011263847351,0.22729305922985077,0.28857502341270447,0.44245919585227966,0.2770843207836151,0.31091248989105225
durham,0.15354013442993164,0.421761155128479,0.2829414904117584,0.18647915124893188,0.27092456817626953,0.20981496572494507,0.431460976600647,0.12051723152399063
and,0.31309178471565247,0.20204751193523407,0.21445010602474213,0.25962650775909424,0.273951917886734,0.48971283435821533,0.29908931255340576,0.20544172823429108
darlington,0.1646641194820404,0.4166209101676941,0.23581106960773468,0.11027229577302933,0.2592558264732361,0.23624977469444275,0.532760500907898,0.1837279349565506
;,0.10986888408660889,0.10598292201757431,0.03766179829835892,-0.0021366849541664124,0.07028999924659729,0.0979827418923378,0.07994814962148666,0.10349778085947037
and,0.31309178471565247,0.20204751193523407,0.21445010602474213,0.25962650775909424,0.273951917886734,0.48971283435821533,0.29908931255340576,0.20544172823429108
the,0.42745697498321533,0.2253497689962387,0.27181798219680786,0.3017694354057312,0.32918402552604675,0.535392165184021,0.2641487419605255,0.22068053483963013
a1058,-0.042663633823394775,0.050898659974336624,0.0007942668162286282,0.14417773485183716,-0.06362133473157883,0.11168433725833893,0.06578193604946136,-0.034242499619722366
``,0.008517155423760414,0.025922706350684166,-0.09232734888792038,0.06814821809530258,0.07479795068502426,0.06720756739377975,-0.04663354903459549,0.0685480609536171
coast,0.2200622260570526,0.28780388832092285,0.23611387610435486,0.21322327852249146,0.49554136395454407,0.23308983445167542,0.24727794528007507,0.15869849920272827
road,0.14859327673912048,0.20966708660125732,1.0,0.16981855034828186,0.2529527544975281,0.21026462316513062,0.319290429353714,0.10894691944122314
'',0.08143015950918198,-0.0023020231164991856,0.046946071088314056,-0.011739618144929409,0.013031438924372196,-0.009905828163027763,-0.048772912472486496,0.018684765323996544
",",0.3087472915649414,0.251589834690094,0.1889011263847351,0.22729305922985077,0.28857502341270447,0.44245919585227966,0.2770843207836151,0.31091248989105225
which,0.5261979103088379,0.19934645295143127,0.1865592896938324,0.24010717868804932,0.22164945304393768,0.5345056653022766,0.20435352623462677,0.25814583897590637
runs,0.17057748138904572,0.1924642026424408,0.22036561369895935,0.16707895696163177,0.18220137059688568,0.16705270111560822,0.2326321005821228,0.08094297349452972
from,0.2737620174884796,0.1747848093509674,0.1829412877559662,0.18427728116512299,0.2389117330312729,0.4069952368736267,0.15821436047554016,0.19969791173934937
jesmond,0.13819041848182678,0.25692829489707947,0.16823698580265045,0.22159932553768158,0.26355212926864624,0.18806242942810059,0.3034829795360565,0.1381203681230545
to,0.455847829580307,0.23559264838695526,0.21026462316513062,0.22073912620544434,0.24611181020736694,1.0,0.19589507579803467,0.29463258385658264
the,0.42745697498321533,0.2253497689962387,0.27181798219680786,0.3017694354057312,0.32918402552604675,0.535392165184021,0.2641487419605255,0.22068053483963013
east,0.19840149581432343,0.2158811092376709,0.2774285674095154,0.21969027817249298,0.7585000991821289,0.24717837572097778,0.22591546177864075,0.10070597380399704
coast,0.2200622260570526,0.28780388832092285,0.23611387610435486,0.21322327852249146,0.49554136395454407,0.23308983445167542,0.24727794528007507,0.15869849920272827
between,0.2462156116962433,0.14343799650669098,0.2296735942363739,0.1964254379272461,0.30891382694244385,0.3639189600944519,0.20425976812839508,0.12887074053287506
tynemouth,0.16049553453922272,0.6080704927444458,0.24913759529590607,0.23644638061523438,0.39288702607154846,0.23895125091075897,0.48136046528816223,0.1790570169687271
and,0.31309178471565247,0.20204751193523407,0.21445010602474213,0.25962650775909424,0.273951917886734,0.48971283435821533,0.29908931255340576,0.20544172823429108
cullercoats,0.2544940710067749,0.3138025403022766,0.2410205751657486,0.34368887543678284,0.25498661398887634,0.3125593066215515,0.39002251625061035,0.19459038972854614
.,0.3567904531955719,0.2714749276638031,0.25112080574035645,0.22423818707466125,0.2804967761039734,0.4645031690597534,0.3463371694087982,0.4130953550338745
