,what,did,these,lutheran,clerics,use,as,fuel,to,bolster,the,policies,of,the,nazis,?
church,0.1944202184677124,0.16781097650527954,0.17131376266479492,0.6308091282844543,0.4356352984905243,0.15512630343437195,0.211966410279274,0.1435583382844925,0.24439501762390137,0.2908271253108978,0.23846197128295898,0.19921287894248962,0.3079429268836975,0.23846197128295898,0.2501327395439148,0.18081501126289368
in,0.30808621644973755,0.2593238651752472,0.3791837692260742,0.2489040344953537,0.20191647112369537,0.2715643048286438,0.3887844979763031,0.17527905106544495,0.45010748505592346,0.21458876132965088,0.6662389636039734,0.12669669091701508,0.5696388483047485,0.6662389636039734,0.25396132469177246,0.20430970191955566
nazi,0.21671152114868164,0.2624172270298004,0.2286890596151352,0.28874778747558594,0.3062644302845001,0.1848485916852951,0.15888157486915588,0.18225014209747314,0.1994142085313797,0.3556741774082184,0.23007801175117493,0.25455716252326965,0.22957292199134827,0.23007801175117493,0.7758151888847351,0.21425682306289673
germany,0.21690446138381958,0.2132834792137146,0.2282704859972,0.3122149705886841,0.20911337435245514,0.19710759818553925,0.17682115733623505,0.19145092368125916,0.24172882735729218,0.4183652400970459,0.3181285262107849,0.20000115036964417,0.2942050099372864,0.3181285262107849,0.5071678161621094,0.1388660967350006
(,0.2411840260028839,0.18979617953300476,0.22091957926750183,0.1816984862089157,0.20179994404315948,0.2174896001815796,0.32029855251312256,0.1458325833082199,0.30882009863853455,0.19903796911239624,0.33289089798927307,0.21020038425922394,0.35032153129577637,0.33289089798927307,0.09539476782083511,0.40561532974243164
2012,0.2266836017370224,0.16113266348838806,0.2464718371629715,0.17859488725662231,0.18264485895633698,0.17596934735774994,0.3424225151538849,0.15989351272583008,0.32762008905410767,0.21690627932548523,0.46885523200035095,0.13796114921569824,0.4422316551208496,0.46885523200035095,0.11328829824924469,0.18042556941509247
),0.26259949803352356,0.18584993481636047,0.21978320181369781,0.21799536049365997,0.20616543292999268,0.23662498593330383,0.32161882519721985,0.15975375473499298,0.31236231327056885,0.19924284517765045,0.3456730246543884,0.19399838149547577,0.3680361211299896,0.3456730246543884,0.10535125434398651,0.42300865054130554
",",0.3087472915649414,0.3015086054801941,0.37613096833229065,0.26864951848983765,0.28032684326171875,0.3276674151420593,0.48816442489624023,0.19458916783332825,0.44245919585227966,0.209899440407753,0.4933079481124878,0.2566804587841034,0.4946078956127167,0.4933079481124878,0.21364323794841766,0.31091248989105225
shows,0.30282244086265564,0.22659285366535187,0.2734755277633667,0.11550875753164291,0.11512862145900726,0.27020320296287537,0.27829593420028687,0.11111018061637878,0.23382455110549927,0.10801302641630173,0.36348509788513184,0.17099718749523163,0.3410852253437042,0.36348509788513184,0.17824338376522064,0.2040930688381195
that,0.6297725439071655,0.47518548369407654,0.5512621402740479,0.1765161007642746,0.2611169219017029,0.3939064145088196,0.4735107421875,0.2250998467206955,0.5436353087425232,0.19126401841640472,0.5473989248275757,0.3485647439956665,0.41498205065727234,0.5473989248275757,0.24911198019981384,0.32716336846351624
a,0.3320399522781372,0.2552328109741211,0.24380075931549072,0.1988534927368164,0.15704499185085297,0.30793872475624084,0.39550232887268066,0.199651837348938,0.45503583550453186,0.20305679738521576,0.5829201340675354,0.1655852198600769,0.5052502155303955,0.5829201340675354,0.1948801875114441,0.23916715383529663
large,0.2017821967601776,0.2084006518125534,0.42300793528556824,0.101566843688488,0.16394169628620148,0.2578502595424652,0.24282054603099823,0.1953020691871643,0.3150999844074249,0.13216808438301086,0.3828733265399933,0.14744685590267181,0.3569655418395996,0.3828733265399933,0.1813730150461197,0.1355665624141693
number,0.23046229779720306,0.19046731293201447,0.3956935405731201,0.13998223841190338,0.14308114349842072,0.27984145283699036,0.26786008477211,0.19183917343616486,0.2706126868724823,0.15797360241413116,0.35145696997642517,0.1469445824623108,0.2778518795967102,0.35145696997642517,0.13609951734542847,0.19256845116615295
of,0.33290785551071167,0.2513895630836487,0.42684608697891235,0.2628459632396698,0.2704237401485443,0.2750902473926544,0.3886612355709076,0.18857792019844055,0.41548454761505127,0.17931866645812988,0.733189046382904,0.210641011595726,1.0,0.733189046382904,0.18243147432804108,0.1826142966747284
german,0.1960553526878357,0.2048940509557724,0.1609436273574829,0.28410425782203674,0.1715574711561203,0.19428829848766327,0.18164515495300293,0.12371136248111725,0.15143753588199615,0.38836559653282166,0.256483793258667,0.1353626549243927,0.2122138887643814,0.256483793258667,0.4214552938938141,0.13978645205497742
lutheran,0.195865198969841,0.22012826800346375,0.2156173586845398,1.0000001192092896,0.4032761752605438,0.13385698199272156,0.18403197824954987,0.14670521020889282,0.21751753985881805,0.27489206194877625,0.20315466821193695,0.20925498008728027,0.2628459632396698,0.20315466821193695,0.3348326086997986,0.1752520203590393
clergy,0.21005667746067047,0.2231728881597519,0.322617769241333,0.45904698967933655,0.6828967332839966,0.19702419638633728,0.2194538563489914,0.21296745538711548,0.19316771626472473,0.2859637141227722,0.26154741644859314,0.3017990291118622,0.2905072271823883,0.26154741644859314,0.3463691174983978,0.14422976970672607
and,0.31309178471565247,0.34479495882987976,0.5314885973930359,0.20310066640377045,0.2523728013038635,0.34145063161849976,0.49487000703811646,0.22683054208755493,0.48971283435821533,0.2044326663017273,0.5171257257461548,0.2788451910018921,0.5116966962814331,0.5171257257461548,0.2841957211494446,0.20544172823429108
theologians,0.30328840017318726,0.18022076785564423,0.24756857752799988,0.5338773727416992,0.5245965719223022,0.08926581591367722,0.18071722984313965,0.10091371834278107,0.19350731372833252,0.16013476252555847,0.17993895709514618,0.23006515204906464,0.2099631428718567,0.17993895709514618,0.33597493171691895,0.1817215532064438
during,0.24137552082538605,0.30679523944854736,0.31969112157821655,0.13612720370292664,0.20258596539497375,0.19536982476711273,0.29671990871429443,0.2507975697517395,0.2828781306743622,0.14532199501991272,0.4838213622570038,0.20329733192920685,0.3869180977344513,0.4838213622570038,0.28025302290916443,0.1325719803571701
the,0.42745697498321533,0.34736719727516174,0.49086877703666687,0.20315466821193695,0.23927117884159088,0.34342584013938904,0.48381632566452026,0.18534968793392181,0.535392165184021,0.22462421655654907,1.0,0.22566401958465576,0.733189046382904,1.0,0.22388386726379395,0.22068053483963013
nazi,0.21671152114868164,0.2624172270298004,0.2286890596151352,0.28874778747558594,0.3062644302845001,0.1848485916852951,0.15888157486915588,0.18225014209747314,0.1994142085313797,0.3556741774082184,0.23007801175117493,0.25455716252326965,0.22957292199134827,0.23007801175117493,0.7758151888847351,0.21425682306289673
third,0.2033906877040863,0.19128914177417755,0.13180924952030182,0.1413271427154541,0.15340378880500793,0.14575320482254028,0.19291457533836365,0.13573457300662994,0.2795414924621582,0.09192739427089691,0.4229298532009125,0.1721441000699997,0.30602210760116577,0.4229298532009125,0.11651395261287689,0.15394791960716248
reich,0.16680870950222015,0.13832391798496246,0.11457426100969315,0.20398332178592682,0.1471586376428604,0.2181154191493988,0.20115481317043304,0.16782870888710022,0.11712190508842468,0.3923739194869995,0.2300819307565689,0.15513598918914795,0.2368013858795166,0.2300819307565689,0.4277682304382324,0.131435826420784
used,0.27546408772468567,0.30443844199180603,0.43212080001831055,0.09550187736749649,0.18075378239154816,0.7127541303634644,0.35160550475120544,0.2885347604751587,0.40058770775794983,0.2159304916858673,0.3718377649784088,0.16378752887248993,0.3075267970561981,0.3718377649784088,0.2570241093635559,0.22430120408535004
luther,0.2134782373905182,0.23667675256729126,0.23486362397670746,0.7014965415000916,0.24090339243412018,0.10849796235561371,0.20242992043495178,0.16886606812477112,0.18029534816741943,0.2708149254322052,0.1759674996137619,0.1969669908285141,0.1719115972518921,0.1759674996137619,0.3099939823150635,0.1732746809720993
's,0.02692362666130066,0.05069678649306297,0.026068098843097687,0.04349266365170479,-0.06926662474870682,0.004619393963366747,-0.05775856226682663,0.011867005378007889,0.03782717138528824,0.10655158013105392,-0.01540423184633255,-0.0030640345066785812,-0.03817026689648628,-0.01540423184633255,0.11501337587833405,-0.023395681753754616
hostile,0.24132125079631805,0.17339487373828888,0.22676970064640045,0.09328363835811615,0.24778597056865692,0.1280907839536667,0.1785716712474823,0.1282605081796646,0.2607683837413788,0.161522775888443,0.26774856448173523,0.24619121849536896,0.2005755454301834,0.26774856448173523,0.2294193059206009,0.13611407577991486
publications,0.18124917149543762,0.16112129390239716,0.29317769408226013,0.15830685198307037,0.3130216896533966,0.19826281070709229,0.23948201537132263,0.11502598971128464,0.13745847344398499,0.1717374324798584,0.17345446348190308,0.2734359800815582,0.1714853048324585,0.17345446348190308,0.14088431000709534,0.20990557968616486
towards,0.281793475151062,0.162775456905365,0.2282736748456955,0.17496468126773834,0.25699836015701294,0.13676556944847107,0.2836703062057495,0.1635131984949112,0.3675195574760437,0.10926554352045059,0.31815874576568604,0.28666284680366516,0.26409703493118286,0.31815874576568604,0.1730836033821106,0.13023285567760468
the,0.42745697498321533,0.34736719727516174,0.49086877703666687,0.20315466821193695,0.23927117884159088,0.34342584013938904,0.48381632566452026,0.18534968793392181,0.535392165184021,0.22462421655654907,1.0,0.22566401958465576,0.733189046382904,1.0,0.22388386726379395,0.22068053483963013
jews,0.22131574153900146,0.23080717027187347,0.251436710357666,0.30448025465011597,0.3989243805408478,0.18295027315616608,0.18277226388454437,0.13990448415279388,0.22399327158927917,0.20113955438137054,0.24901628494262695,0.27277806401252747,0.2207300066947937,0.24901628494262695,0.5812774300575256,0.16730794310569763
and,0.31309178471565247,0.34479495882987976,0.5314885973930359,0.20310066640377045,0.2523728013038635,0.34145063161849976,0.49487000703811646,0.22683054208755493,0.48971283435821533,0.2044326663017273,0.5171257257461548,0.2788451910018921,0.5116966962814331,0.5171257257461548,0.2841957211494446,0.20544172823429108
their,0.35142919421195984,0.38078752160072327,0.555290937423706,0.18507227301597595,0.25436335802078247,0.3415622115135193,0.29218852519989014,0.17127078771591187,0.44619059562683105,0.17398162186145782,0.516537070274353,0.2065669149160385,0.4329940676689148,0.516537070274353,0.2349632829427719,0.1898253709077835
jewish,0.1696387529373169,0.19554156064987183,0.13586243987083435,0.3409789502620697,0.24729909002780914,0.14091774821281433,0.19914422929286957,0.09900224208831787,0.19074052572250366,0.1789458841085434,0.19492539763450623,0.21371282637119293,0.14794707298278809,0.19492539763450623,0.4441707134246826,0.15521590411663055
religion,0.3103729486465454,0.2532487213611603,0.23914143443107605,0.4940100908279419,0.5144481062889099,0.1819756180047989,0.19954398274421692,0.1377502828836441,0.272845596075058,0.14703935384750366,0.2757669985294342,0.28923752903938293,0.30360451340675354,0.2757669985294342,0.2894183397293091,0.2503177225589752
to,0.455847829580307,0.4452643394470215,0.46852558851242065,0.21751753985881805,0.19780489802360535,0.47261837124824524,0.42092081904411316,0.20716820657253265,1.0,0.21209566295146942,0.535392165184021,0.31011244654655457,0.41548454761505127,0.535392165184021,0.28244999051094055,0.29463258385658264
justify,0.4040449857711792,0.2764706611633301,0.20101900398731232,0.1946483701467514,0.2775515019893646,0.29457536339759827,0.2293623834848404,0.1880820393562317,0.27110159397125244,0.19212642312049866,0.16716225445270538,0.375705361366272,0.17726022005081177,0.16716225445270538,0.2997998893260956,0.3789809048175812
at,0.2838611304759979,0.28390252590179443,0.2638600766658783,0.18617990612983704,0.19397535920143127,0.22117964923381805,0.28092536330223083,0.19249320030212402,0.36524343490600586,0.12295897305011749,0.457212895154953,0.1588076800107956,0.42558613419532776,0.457212895154953,0.21290606260299683,0.21978627145290375
least,0.3337163031101227,0.2185145616531372,0.39996781945228577,0.11556550115346909,0.22009055316448212,0.26404595375061035,0.2607470154762268,0.14711600542068481,0.35133054852485657,0.12997442483901978,0.3428877890110016,0.1883198469877243,0.32696738839149475,0.3428877890110016,0.2231370210647583,0.28866854310035706
in,0.30808621644973755,0.2593238651752472,0.3791837692260742,0.2489040344953537,0.20191647112369537,0.2715643048286438,0.3887844979763031,0.17527905106544495,0.45010748505592346,0.21458876132965088,0.6662389636039734,0.12669669091701508,0.5696388483047485,0.6662389636039734,0.25396132469177246,0.20430970191955566
part,0.3476244807243347,0.23558001220226288,0.3325081169605255,0.21033447980880737,0.1880323737859726,0.22493810951709747,0.2563304007053375,0.20115692913532257,0.2875264883041382,0.0939842164516449,0.527681291103363,0.1586531400680542,0.452393114566803,0.527681291103363,0.18649816513061523,0.08557961881160736
the,0.42745697498321533,0.34736719727516174,0.49086877703666687,0.20315466821193695,0.23927117884159088,0.34342584013938904,0.48381632566452026,0.18534968793392181,0.535392165184021,0.22462421655654907,1.0,0.22566401958465576,0.733189046382904,1.0,0.22388386726379395,0.22068053483963013
anti-semitic,0.24730083346366882,0.26099926233291626,0.33819299936294556,0.2646597623825073,0.3768818974494934,0.23626360297203064,0.2110348790884018,0.16296198964118958,0.22828049957752228,0.22738733887672424,0.28486621379852295,0.28675636649131775,0.2385786920785904,0.28486621379852295,0.40943652391433716,0.18726210296154022
policies,0.37312451004981995,0.28301122784614563,0.28962939977645874,0.20925498008728027,0.3780779242515564,0.24920585751533508,0.27189746499061584,0.2082047462463379,0.31011244654655457,0.22189848124980927,0.22566401958465576,0.9999998807907104,0.210641011595726,0.22566401958465576,0.24604453146457672,0.2969106435775757
of,0.33290785551071167,0.2513895630836487,0.42684608697891235,0.2628459632396698,0.2704237401485443,0.2750902473926544,0.3886612355709076,0.18857792019844055,0.41548454761505127,0.17931866645812988,0.733189046382904,0.210641011595726,1.0,0.733189046382904,0.18243147432804108,0.1826142966747284
the,0.42745697498321533,0.34736719727516174,0.49086877703666687,0.20315466821193695,0.23927117884159088,0.34342584013938904,0.48381632566452026,0.18534968793392181,0.535392165184021,0.22462421655654907,1.0,0.22566401958465576,0.733189046382904,1.0,0.22388386726379395,0.22068053483963013
national,0.16882304847240448,0.17743784189224243,0.19830188155174255,0.1927894800901413,0.15776051580905914,0.16459034383296967,0.21661384403705597,0.09694007784128189,0.21067756414413452,0.1781080812215805,0.32739606499671936,0.1949700266122818,0.3314673602581024,0.32739606499671936,0.1873358190059662,0.15643028914928436
socialists,0.27393391728401184,0.2706098258495331,0.2854752242565155,0.2747400403022766,0.3822326064109802,0.1636618822813034,0.19532795250415802,0.18489545583724976,0.2196017950773239,0.2684705853462219,0.2460591197013855,0.42326968908309937,0.22956755757331848,0.2460591197013855,0.43929365277290344,0.1783614307641983
.,0.3567904531955719,0.35288307070732117,0.3840779960155487,0.29032230377197266,0.21446681022644043,0.3711656630039215,0.515582263469696,0.17959722876548767,0.4645031690597534,0.2054274082183838,0.5934505462646484,0.226143017411232,0.5352458953857422,0.5934505462646484,0.25072503089904785,0.4130953550338745
