,when,iqbal,promoted,ideas,of,greater,islamic,political,unity,",",what,did,he,encourage,ending,?
",",0.36674630641937256,0.21315646171569824,0.28000184893608093,0.26492518186569214,0.4946078956127167,0.25035545229911804,0.20175659656524658,0.27072274684906006,0.2217395156621933,1.0000001192092896,0.3087472915649414,0.3015086054801941,0.40251094102859497,0.24523833394050598,0.2547510862350464,0.31091248989105225
he,0.39115971326828003,0.2922578454017639,0.30131179094314575,0.3057610094547272,0.38706058263778687,0.20349885523319244,0.198431134223938,0.26859402656555176,0.21483935415744781,0.40251094102859497,0.3114890456199646,0.3292143940925598,1.0000001192092896,0.19615785777568817,0.229878768324852,0.2089974731206894
promoted,0.16278016567230225,0.1738719940185547,1.0,0.2096589058637619,0.1760295182466507,0.16901341080665588,0.11753616482019424,0.19988486170768738,0.1763472557067871,0.28000184893608093,0.18223430216312408,0.23407593369483948,0.30131179094314575,0.2385687232017517,0.17965462803840637,0.2079106867313385
ideas,0.288222074508667,0.2723523676395416,0.2096589058637619,1.0,0.22676146030426025,0.15652944147586823,0.26138579845428467,0.3825993537902832,0.3424224555492401,0.26492518186569214,0.42330971360206604,0.3357154428958893,0.3057610094547272,0.3493557274341583,0.14266349375247955,0.2857283353805542
of,0.3757161796092987,0.17434294521808624,0.1760295182466507,0.22676146030426025,1.0,0.34470728039741516,0.25656506419181824,0.27319738268852234,0.2702390253543854,0.4946078956127167,0.33290785551071167,0.2513895630836487,0.38706058263778687,0.2560228705406189,0.26691535115242004,0.1826142966747284
greater,0.2015577107667923,0.17668789625167847,0.16901341080665588,0.15652944147586823,0.34470728039741516,1.0000001192092896,0.17442792654037476,0.16433879733085632,0.23002132773399353,0.25035545229911804,0.1946859508752823,0.12908196449279785,0.20349885523319244,0.20105589926242828,0.1528787761926651,0.09723397344350815
islamic,0.14470529556274414,0.44116348028182983,0.11753616482019424,0.26138579845428467,0.25656506419181824,0.17442792654037476,0.9999999403953552,0.39808326959609985,0.3162969946861267,0.20175659656524658,0.2204568088054657,0.17371372878551483,0.198431134223938,0.20098356902599335,0.18075688183307648,0.1692383587360382
political,0.1841188669204712,0.30910858511924744,0.19988486170768738,0.3825993537902832,0.27319738268852234,0.16433879733085632,0.39808326959609985,1.0000001192092896,0.32394394278526306,0.27072274684906006,0.21846716105937958,0.21022029221057892,0.26859402656555176,0.22160719335079193,0.18837450444698334,0.17130474746227264
co-operation,0.2181580811738968,0.21460598707199097,0.25875794887542725,0.2525961697101593,0.32196614146232605,0.26653602719306946,0.3271618187427521,0.27843156456947327,0.38912007212638855,0.29885607957839966,0.28049197793006897,0.20679737627506256,0.2355898916721344,0.25921928882598877,0.24894781410694122,0.21261583268642426
and,0.4716290831565857,0.26650312542915344,0.2072608917951584,0.3241734802722931,0.5116966962814331,0.26711440086364746,0.2192772477865219,0.33013346791267395,0.21361875534057617,0.6633074283599854,0.31309178471565247,0.34479495882987976,0.45427167415618896,0.3351057767868042,0.23760265111923218,0.20544172823429108
unity,0.08548414707183838,0.15842421352863312,0.1763472557067871,0.3424224555492401,0.2702390253543854,0.23002132773399353,0.3162969946861267,0.32394394278526306,1.0,0.2217395156621933,0.24233078956604004,0.1277768462896347,0.21483935415744781,0.2161783128976822,0.23400254547595978,0.16156218945980072
",",0.36674630641937256,0.21315646171569824,0.28000184893608093,0.26492518186569214,0.4946078956127167,0.25035545229911804,0.20175659656524658,0.27072274684906006,0.2217395156621933,1.0000001192092896,0.3087472915649414,0.3015086054801941,0.40251094102859497,0.24523833394050598,0.2547510862350464,0.31091248989105225
calling,0.2808534801006317,0.2224740982055664,0.11360612511634827,0.22079233825206757,0.20918652415275574,0.20928138494491577,0.15423420071601868,0.2466893196105957,0.10851792991161346,0.21623314917087555,0.28107601404190063,0.2792740762233734,0.23261284828186035,0.2965604066848755,0.2354123741388321,0.23612231016159058
for,0.43402108550071716,0.12505285441875458,0.23649972677230835,0.2671806216239929,0.4185989499092102,0.184608593583107,0.13630835711956024,0.24620850384235382,0.18721815943717957,0.4464869201183319,0.3017193675041199,0.318512886762619,0.4540175199508667,0.3451491594314575,0.2565373480319977,0.264628142118454
the,0.5091903209686279,0.1828971952199936,0.2648380994796753,0.22381870448589325,0.733189046382904,0.2814446687698364,0.27231070399284363,0.20477235317230225,0.2460627406835556,0.4933079481124878,0.42745697498321533,0.34736719727516174,0.4571082592010498,0.25321751832962036,0.3726840615272522,0.22068053483963013
shedding,0.308045893907547,0.05091569200158119,0.08765900135040283,0.1129005178809166,0.28135111927986145,0.22666004300117493,0.18929922580718994,0.04929013177752495,0.05095488578081131,0.2588728368282318,0.1834169179201126,0.10523935407400131,0.08396391570568085,0.23181359469890594,0.25873711705207825,0.08521684259176254
of,0.3757161796092987,0.17434294521808624,0.1760295182466507,0.22676146030426025,1.0,0.34470728039741516,0.25656506419181824,0.27319738268852234,0.2702390253543854,0.4946078956127167,0.33290785551071167,0.2513895630836487,0.38706058263778687,0.2560228705406189,0.26691535115242004,0.1826142966747284
nationalist,0.16510893404483795,0.32683104276657104,0.2364368587732315,0.36374592781066895,0.1902468353509903,0.16726689040660858,0.38411855697631836,0.5291584134101868,0.4462486803531647,0.23741686344146729,0.1691114753484726,0.2000134140253067,0.27977460622787476,0.2767731845378876,0.1600566953420639,0.15158766508102417
differences,0.22539463639259338,0.16062910854816437,0.16145764291286469,0.41473445296287537,0.3115874230861664,0.22684471309185028,0.16276292502880096,0.2165720909833908,0.24711422622203827,0.29634585976600647,0.3500737249851227,0.2688239514827728,0.14911198616027832,0.22055478394031525,0.17498508095741272,0.20399115979671478
.,0.475719153881073,0.2092389315366745,0.2785767912864685,0.27593380212783813,0.5352458953857422,0.20152446627616882,0.20520655810832977,0.24802669882774353,0.19106069207191467,0.6812511086463928,0.3567904531955719,0.35288307070732117,0.38061028718948364,0.2384900003671646,0.21400396525859833,0.4130953550338745
