,what,market,other,than,harrogate,",",cheltenham,",",bath,",",inner,london,",",hastings,and,brighton,is,overinflated,?
2010,0.2741409242153168,0.11510158330202103,0.2974168360233307,0.1977308690547943,0.20965957641601562,0.24006164073944092,0.2256961464881897,0.24006164073944092,0.13429036736488342,0.24006164073944092,0.14192774891853333,0.17187781631946564,0.24006164073944092,0.19865424931049347,0.27321958541870117,0.20495295524597168,0.24019573628902435,0.07431422173976898,0.21232788264751434
census,0.2061002552509308,0.15550580620765686,0.13934975862503052,0.16006547212600708,0.2007356435060501,0.2530386745929718,0.17759959399700165,0.2530386745929718,0.0779787078499794,0.2530386745929718,0.15445128083229065,0.12724485993385315,0.2530386745929718,0.2143210917711258,0.15556402504444122,0.21050366759300232,0.18403194844722748,0.19882076978683472,0.12548218667507172
(,0.2411840260028839,0.11048517376184464,0.25035592913627625,0.19419437646865845,0.10001863539218903,0.6363511681556702,0.16081377863883972,0.6363511681556702,0.15972167253494263,0.6363511681556702,0.13971756398677826,0.14926765859127045,0.6363511681556702,0.17446155846118927,0.4862271547317505,0.17855393886566162,0.35393038392066956,0.1857459545135498,0.40561532974243164
to,0.455847829580307,0.23798635601997375,0.4193183183670044,0.3192550539970398,0.23854225873947144,0.44245919585227966,0.21319538354873657,0.44245919585227966,0.2037869095802307,0.44245919585227966,0.14904558658599854,0.2021344155073166,0.44245919585227966,0.20888087153434753,0.48971283435821533,0.21157550811767578,0.42745086550712585,0.30477461218833923,0.29463258385658264
7.8,-0.044524502009153366,0.0437530092895031,-0.027629133313894272,-0.027116451412439346,0.006676986813545227,0.022802704945206642,0.06111679971218109,0.022802704945206642,0.021260002627968788,0.022802704945206642,-0.02691497467458248,-0.0762183666229248,0.022802704945206642,0.08515051007270813,0.014413360506296158,0.0248942319303751,0.049609895795583725,-0.016275014728307724,-0.09796684235334396
%,0.20738190412521362,0.14935611188411713,0.20763003826141357,0.3115805387496948,0.06442050635814667,0.22757403552532196,0.06961070001125336,0.22757403552532196,0.08693315833806992,0.22757403552532196,0.1578952968120575,0.09464585036039352,0.22757403552532196,0.11828749626874924,0.24616369605064392,0.11803347617387772,0.18672586977481842,0.17703069746494293,0.21441808342933655
),0.26259949803352356,0.10896787792444229,0.26200005412101746,0.21982109546661377,0.12817460298538208,0.63033527135849,0.18120834231376648,0.63033527135849,0.17416779696941376,0.63033527135849,0.16642102599143982,0.1605358123779297,0.63033527135849,0.18823613226413727,0.4961937665939331,0.17594362795352936,0.37732169032096863,0.1977127641439438,0.42300865054130554
",",0.3087472915649414,0.2499394416809082,0.4446498453617096,0.3371901512145996,0.2635239362716675,1.0000001192092896,0.2890751361846924,1.0000001192092896,0.20873615145683289,1.0000001192092896,0.20530863106250763,0.2571207880973816,1.0000001192092896,0.3139784038066864,0.6633074283599854,0.3057807683944702,0.4691906273365021,0.29291221499443054,0.31091248989105225
in,0.30808621644973755,0.27003997564315796,0.39989137649536133,0.3270052373409271,0.18553614616394043,0.5201468467712402,0.23282000422477722,0.5201468467712402,0.2252107709646225,0.5201468467712402,0.22538623213768005,0.2785358726978302,0.5201468467712402,0.30078795552253723,0.4954058527946472,0.3261612057685852,0.5394441485404968,0.3204985558986664,0.20430970191955566
this,0.5489566326141357,0.15831081569194794,0.43044695258140564,0.42539164423942566,0.1828032284975052,0.4316047728061676,0.17537730932235718,0.4316047728061676,0.15352027118206024,0.4316047728061676,0.18882569670677185,0.2333558052778244,0.4316047728061676,0.16551606357097626,0.42353692650794983,0.19285407662391663,0.480927973985672,0.36935967206954956,0.3155723512172699
instance,0.3862040638923645,0.1817743331193924,0.3569113612174988,0.3124333620071411,0.18703140318393707,0.3124626874923706,0.14467038214206696,0.3124626874923706,0.15897025167942047,0.3124626874923706,0.17254067957401276,0.16344045102596283,0.3124626874923706,0.13613902032375336,0.34175774455070496,0.1367674469947815,0.33154773712158203,0.2256818264722824,0.30205854773521423
this,0.5489566326141357,0.15831081569194794,0.43044695258140564,0.42539164423942566,0.1828032284975052,0.4316047728061676,0.17537730932235718,0.4316047728061676,0.15352027118206024,0.4316047728061676,0.18882569670677185,0.2333558052778244,0.4316047728061676,0.16551606357097626,0.42353692650794983,0.19285407662391663,0.480927973985672,0.36935967206954956,0.3155723512172699
was,0.22111038863658905,0.2252027839422226,0.14651623368263245,0.1872616857290268,0.2519579231739044,0.45456063747406006,0.23307833075523376,0.45456063747406006,0.20884624123573303,0.45456063747406006,0.13669422268867493,0.3026486933231354,0.45456063747406006,0.3080945611000061,0.3740963041782379,0.27051445841789246,0.5810302495956421,0.3154982924461365,0.18412111699581146
coupled,0.20149748027324677,0.19052638113498688,0.2621460556983948,0.24324099719524384,0.12935300171375275,0.17853616178035736,0.15013672411441803,0.17853616178035736,0.11462254077196121,0.17853616178035736,0.13621975481510162,0.06370288878679276,0.17853616178035736,0.10409024357795715,0.22727926075458527,0.18112023174762726,0.15134887397289276,0.29782477021217346,0.22709330916404724
with,0.2464839518070221,0.14471584558486938,0.44086363911628723,0.3028803765773773,0.13808168470859528,0.4120737314224243,0.1279216855764389,0.4120737314224243,0.13655032217502594,0.4120737314224243,0.22413943707942963,0.17428526282310486,0.4120737314224243,0.1870642900466919,0.5477725267410278,0.18118104338645935,0.3250955045223236,0.3490526080131531,0.2433311939239502
a,0.3320399522781372,0.2680419683456421,0.2806335389614105,0.3126874566078186,0.2612338364124298,0.427140474319458,0.19956274330615997,0.427140474319458,0.2064673900604248,0.427140474319458,0.1906806230545044,0.1934366375207901,0.427140474319458,0.2165086269378662,0.3739250600337982,0.23900113999843597,0.658733606338501,0.3193102180957794,0.23916715383529663
similar,0.30608364939689636,0.15363438427448273,0.45383909344673157,0.3455866575241089,0.11758030951023102,0.29403579235076904,0.11342247575521469,0.29403579235076904,0.18452130258083344,0.29403579235076904,0.15834487974643707,0.1462622582912445,0.29403579235076904,0.11154481768608093,0.3316260874271393,0.1536257416009903,0.28929588198661804,0.26431697607040405,0.23309361934661865
rise,0.23887591063976288,0.18306975066661835,0.2268836498260498,0.2648017704486847,0.16661719977855682,0.2350703477859497,0.16089580953121185,0.2350703477859497,0.14491701126098633,0.2350703477859497,0.20456421375274658,0.1586371660232544,0.2350703477859497,0.12550336122512817,0.2639505863189697,0.13827437162399292,0.1640702784061432,0.2642989754676819,0.10799103230237961
in,0.30808621644973755,0.27003997564315796,0.39989137649536133,0.3270052373409271,0.18553614616394043,0.5201468467712402,0.23282000422477722,0.5201468467712402,0.2252107709646225,0.5201468467712402,0.22538623213768005,0.2785358726978302,0.5201468467712402,0.30078795552253723,0.4954058527946472,0.3261612057685852,0.5394441485404968,0.3204985558986664,0.20430970191955566
flats,0.15326234698295593,0.17804677784442902,0.21166183054447174,0.22021345794200897,0.21513551473617554,0.2111331820487976,0.2610359191894531,0.2111331820487976,0.19587700068950653,0.2111331820487976,0.17896528542041779,0.21419589221477509,0.2111331820487976,0.17571806907653809,0.26022717356681824,0.2318776398897171,0.17926952242851257,0.3649930953979492,0.0691165030002594
and,0.31309178471565247,0.23057621717453003,0.5504306554794312,0.39361441135406494,0.2729209065437317,0.6633074283599854,0.2502085268497467,0.6633074283599854,0.25018802285194397,0.6633074283599854,0.27754151821136475,0.2868692874908447,0.6633074283599854,0.2896152138710022,1.0,0.2870940864086151,0.3859752118587494,0.3728031814098358,0.20544172823429108
waterside,0.16172142326831818,0.24222908914089203,0.18588542938232422,0.1665205955505371,0.42729637026786804,0.3166293501853943,0.3976980447769165,0.3166293501853943,0.38209494948387146,0.3166293501853943,0.25956493616104126,0.3442062735557556,0.3166293501853943,0.31169402599334717,0.32340535521507263,0.43733325600624084,0.2729121446609497,0.27867749333381653,0.10944898426532745
apartments,0.13978047668933868,0.15206420421600342,0.25257980823516846,0.21223406493663788,0.2457461804151535,0.27008897066116333,0.17669926583766937,0.27008897066116333,0.17049118876457214,0.27008897066116333,0.18081223964691162,0.2577875852584839,0.27008897066116333,0.07829982042312622,0.3253544569015503,0.20233166217803955,0.0982925146818161,0.29084229469299316,0.10140594840049744
to,0.455847829580307,0.23798635601997375,0.4193183183670044,0.3192550539970398,0.23854225873947144,0.44245919585227966,0.21319538354873657,0.44245919585227966,0.2037869095802307,0.44245919585227966,0.14904558658599854,0.2021344155073166,0.44245919585227966,0.20888087153434753,0.48971283435821533,0.21157550811767578,0.42745086550712585,0.30477461218833923,0.29463258385658264
25.6,0.043311651796102524,0.22368718683719635,0.12268540263175964,0.0825624018907547,0.3159469664096832,0.2566365599632263,0.34630846977233887,0.2566365599632263,0.2017182558774948,0.2566365599632263,-0.04654453322291374,0.23292799293994904,0.2566365599632263,0.18828363716602325,0.2006804496049881,0.32671356201171875,0.11329459398984909,0.10859744250774384,0.05618119612336159
%,0.20738190412521362,0.14935611188411713,0.20763003826141357,0.3115805387496948,0.06442050635814667,0.22757403552532196,0.06961070001125336,0.22757403552532196,0.08693315833806992,0.22757403552532196,0.1578952968120575,0.09464585036039352,0.22757403552532196,0.11828749626874924,0.24616369605064392,0.11803347617387772,0.18672586977481842,0.17703069746494293,0.21441808342933655
",",0.3087472915649414,0.2499394416809082,0.4446498453617096,0.3371901512145996,0.2635239362716675,1.0000001192092896,0.2890751361846924,1.0000001192092896,0.20873615145683289,1.0000001192092896,0.20530863106250763,0.2571207880973816,1.0000001192092896,0.3139784038066864,0.6633074283599854,0.3057807683944702,0.4691906273365021,0.29291221499443054,0.31091248989105225
and,0.31309178471565247,0.23057621717453003,0.5504306554794312,0.39361441135406494,0.2729209065437317,0.6633074283599854,0.2502085268497467,0.6633074283599854,0.25018802285194397,0.6633074283599854,0.27754151821136475,0.2868692874908447,0.6633074283599854,0.2896152138710022,1.0,0.2870940864086151,0.3859752118587494,0.3728031814098358,0.20544172823429108
the,0.42745697498321533,0.2041238248348236,0.44152235984802246,0.3227543234825134,0.19138553738594055,0.4933079481124878,0.18594567477703094,0.4933079481124878,0.1741502583026886,0.4933079481124878,0.2790820598602295,0.27034124732017517,0.4933079481124878,0.29055723547935486,0.5171257257461548,0.28520357608795166,0.5823672413825989,0.3665742874145508,0.22068053483963013
proportion,0.21334725618362427,0.22654809057712555,0.34944432973861694,0.3676738440990448,0.09510383754968643,0.23342293500900269,0.14002437889575958,0.23342293500900269,0.08887842297554016,0.23342293500900269,0.20004789531230927,0.13911542296409607,0.23342293500900269,0.1307731717824936,0.2984730005264282,0.17520718276500702,0.267301470041275,0.30104687809944153,0.16980072855949402
of,0.33290785551071167,0.1694333702325821,0.38583824038505554,0.33036211133003235,0.17222554981708527,0.4946078956127167,0.15026050806045532,0.4946078956127167,0.22312796115875244,0.4946078956127167,0.2847692370414734,0.2159106284379959,0.4946078956127167,0.27719053626060486,0.5116966962814331,0.23402844369411469,0.4854315221309662,0.31124773621559143,0.1826142966747284
converted,0.1663769781589508,0.1370236724615097,0.2065146565437317,0.18976891040802002,0.10064356029033661,0.18564631044864655,0.08932454884052277,0.18564631044864655,0.17618319392204285,0.18564631044864655,0.12399422377347946,0.12417132407426834,0.18564631044864655,0.14703813195228577,0.2410563975572586,0.07950865477323532,0.19808925688266754,0.1775805503129959,0.12743066251277924
or,0.33867141604423523,0.22086545825004578,0.5325124859809875,0.5002588033676147,0.1870047152042389,0.3769497275352478,0.14935562014579773,0.3769497275352478,0.24561485648155212,0.3769497275352478,0.23292399942874908,0.18279002606868744,0.3769497275352478,0.1266430914402008,0.4713204801082611,0.13048812747001648,0.41870999336242676,0.36562755703926086,0.32389625906944275
shared,0.18776313960552216,0.12482026219367981,0.28009897470474243,0.13764886558055878,0.08376835286617279,0.2729959785938263,0.176478773355484,0.2729959785938263,0.08082357794046402,0.2729959785938263,0.14564819633960724,0.10439220815896988,0.2729959785938263,0.19299912452697754,0.2268613576889038,0.15269781649112701,0.15255604684352875,0.12886929512023926,0.18310070037841797
houses,0.1434021294116974,0.23212313652038574,0.2620949447154999,0.203056201338768,0.2719837427139282,0.25159695744514465,0.311099648475647,0.25159695744514465,0.2310415804386139,0.25159695744514465,0.22744782269001007,0.2593472898006439,0.25159695744514465,0.11753573268651962,0.33128079771995544,0.2952826917171478,0.1995694637298584,0.24830465018749237,0.10120081901550293
in,0.30808621644973755,0.27003997564315796,0.39989137649536133,0.3270052373409271,0.18553614616394043,0.5201468467712402,0.23282000422477722,0.5201468467712402,0.2252107709646225,0.5201468467712402,0.22538623213768005,0.2785358726978302,0.5201468467712402,0.30078795552253723,0.4954058527946472,0.3261612057685852,0.5394441485404968,0.3204985558986664,0.20430970191955566
2011,0.04286744073033333,0.023747490718960762,0.16462388634681702,0.11725450307130814,-0.04429204389452934,0.08851227909326553,-0.083268903195858,0.08851227909326553,0.016523059457540512,0.08851227909326553,0.026839111000299454,-0.042223457247018814,0.08851227909326553,0.01292731799185276,0.0998905599117279,-0.05905810371041298,0.07836040109395981,-0.023891102522611618,0.005212190095335245
renders,0.12966082990169525,0.14917266368865967,0.257673442363739,0.22509081661701202,0.12157829850912094,0.2453516274690628,0.054224640130996704,0.2453516274690628,0.14586906135082245,0.2453516274690628,0.2130817025899887,0.1112649217247963,0.2453516274690628,0.1766572743654251,0.26633328199386597,0.06989005953073502,0.1706986278295517,0.25320735573768616,0.12628787755966187
this,0.5489566326141357,0.15831081569194794,0.43044695258140564,0.42539164423942566,0.1828032284975052,0.4316047728061676,0.17537730932235718,0.4316047728061676,0.15352027118206024,0.4316047728061676,0.18882569670677185,0.2333558052778244,0.4316047728061676,0.16551606357097626,0.42353692650794983,0.19285407662391663,0.480927973985672,0.36935967206954956,0.3155723512172699
dwelling,0.2450004369020462,0.21188762784004211,0.29868683218955994,0.2643722593784332,0.24717263877391815,0.24786125123500824,0.21466784179210663,0.24786125123500824,0.1917586326599121,0.24786125123500824,0.2632143795490265,0.16217277944087982,0.24786125123500824,0.1912795454263687,0.2742287516593933,0.24588634073734283,0.23325200378894806,0.3096557855606079,0.22199395298957825
type,0.2722663879394531,0.13423770666122437,0.2522227168083191,0.21065692603588104,0.08479167520999908,0.1804078221321106,0.059141214936971664,0.1804078221321106,0.11308202892541885,0.1804078221321106,0.19664394855499268,0.1569826304912567,0.1804078221321106,0.0784885585308075,0.16898801922798157,0.13466010987758636,0.3053323030471802,0.23528514802455902,0.17536182701587677
within,0.2498195916414261,0.19836145639419556,0.2836414575576782,0.27742239832878113,0.18218699097633362,0.2513136863708496,0.12920401990413666,0.2513136863708496,0.11601245403289795,0.2513136863708496,0.36406615376472473,0.1725638508796692,0.2513136863708496,0.13617092370986938,0.35049548745155334,0.18394672870635986,0.30135563015937805,0.3006795048713684,0.1870293766260147
the,0.42745697498321533,0.2041238248348236,0.44152235984802246,0.3227543234825134,0.19138553738594055,0.4933079481124878,0.18594567477703094,0.4933079481124878,0.1741502583026886,0.4933079481124878,0.2790820598602295,0.27034124732017517,0.4933079481124878,0.29055723547935486,0.5171257257461548,0.28520357608795166,0.5823672413825989,0.3665742874145508,0.22068053483963013
highest,0.19637788832187653,0.17338421940803528,0.2000659704208374,0.22231288254261017,0.13788461685180664,0.22094981372356415,0.16822460293769836,0.22094981372356415,0.10082919895648956,0.22094981372356415,0.12648271024227142,0.06377623975276947,0.22094981372356415,0.1988118588924408,0.22372882068157196,0.09630955755710602,0.27460670471191406,0.25403285026550293,0.11527936160564423
of,0.33290785551071167,0.1694333702325821,0.38583824038505554,0.33036211133003235,0.17222554981708527,0.4946078956127167,0.15026050806045532,0.4946078956127167,0.22312796115875244,0.4946078956127167,0.2847692370414734,0.2159106284379959,0.4946078956127167,0.27719053626060486,0.5116966962814331,0.23402844369411469,0.4854315221309662,0.31124773621559143,0.1826142966747284
the,0.42745697498321533,0.2041238248348236,0.44152235984802246,0.3227543234825134,0.19138553738594055,0.4933079481124878,0.18594567477703094,0.4933079481124878,0.1741502583026886,0.4933079481124878,0.2790820598602295,0.27034124732017517,0.4933079481124878,0.29055723547935486,0.5171257257461548,0.28520357608795166,0.5823672413825989,0.3665742874145508,0.22068053483963013
five,0.18688078224658966,0.14798957109451294,0.30118775367736816,0.30052000284194946,0.11041348427534103,0.3101605772972107,0.18689167499542236,0.3101605772972107,0.13129033148288727,0.3101605772972107,0.16634386777877808,0.1800398826599121,0.3101605772972107,0.1363561898469925,0.33081334829330444,0.23567317426204681,0.22980348765850067,0.2600628435611725,0.18342848122119904
colour-coded,0.27267691493034363,0.15675023198127747,0.3277801275253296,0.29715654253959656,0.17330588400363922,0.2480887472629547,0.1943463236093521,0.2480887472629547,0.21153031289577484,0.2480887472629547,0.26801154017448425,0.22315235435962677,0.2480887472629547,0.13663969933986664,0.2809056341648102,0.24029305577278137,0.23811154067516327,0.35543328523635864,0.2657078206539154
brackets,0.2432994693517685,0.20330622792243958,0.26348912715911865,0.23617994785308838,0.13922342658042908,0.22971686720848083,0.2303551584482193,0.22971686720848083,0.18371573090553284,0.22971686720848083,0.2284477949142456,0.18915317952632904,0.22971686720848083,0.14121808111667633,0.26129043102264404,0.1708814650774002,0.1917291134595871,0.292032927274704,0.20899316668510437
at,0.2838611304759979,0.23849736154079437,0.24329762160778046,0.27679139375686646,0.19891409575939178,0.38314947485923767,0.27198898792266846,0.38314947485923767,0.153819739818573,0.38314947485923767,0.16047348082065582,0.2963942885398865,0.38314947485923767,0.3144260048866272,0.3571503460407257,0.2784791588783264,0.25906258821487427,0.26007580757141113,0.21978627145290375
5.9,-0.03574233874678612,-0.07300508767366409,-0.020312700420618057,-0.0322190523147583,-0.05875953659415245,-0.013838939368724823,0.0004214744840282947,-0.013838939368724823,0.03403066098690033,-0.013838939368724823,0.07069561630487442,0.022264668717980385,-0.013838939368724823,-0.018867919221520424,0.07546047866344452,-0.020249351859092712,-0.06479553133249283,-0.05536099150776863,-0.050876665860414505
%,0.20738190412521362,0.14935611188411713,0.20763003826141357,0.3115805387496948,0.06442050635814667,0.22757403552532196,0.06961070001125336,0.22757403552532196,0.08693315833806992,0.22757403552532196,0.1578952968120575,0.09464585036039352,0.22757403552532196,0.11828749626874924,0.24616369605064392,0.11803347617387772,0.18672586977481842,0.17703069746494293,0.21441808342933655
",",0.3087472915649414,0.2499394416809082,0.4446498453617096,0.3371901512145996,0.2635239362716675,1.0000001192092896,0.2890751361846924,1.0000001192092896,0.20873615145683289,1.0000001192092896,0.20530863106250763,0.2571207880973816,1.0000001192092896,0.3139784038066864,0.6633074283599854,0.3057807683944702,0.4691906273365021,0.29291221499443054,0.31091248989105225
and,0.31309178471565247,0.23057621717453003,0.5504306554794312,0.39361441135406494,0.2729209065437317,0.6633074283599854,0.2502085268497467,0.6633074283599854,0.25018802285194397,0.6633074283599854,0.27754151821136475,0.2868692874908447,0.6633074283599854,0.2896152138710022,1.0,0.2870940864086151,0.3859752118587494,0.3728031814098358,0.20544172823429108
on,0.34226128458976746,0.24459631741046906,0.3410046398639679,0.2864885926246643,0.18068024516105652,0.49057599902153015,0.17148573696613312,0.49057599902153015,0.18256616592407227,0.49057599902153015,0.18687878549098969,0.22955816984176636,0.49057599902153015,0.2714102864265442,0.4077630043029785,0.2651363015174866,0.3635730445384979,0.3130912780761719,0.2714994251728058
a,0.3320399522781372,0.2680419683456421,0.2806335389614105,0.3126874566078186,0.2612338364124298,0.427140474319458,0.19956274330615997,0.427140474319458,0.2064673900604248,0.427140474319458,0.1906806230545044,0.1934366375207901,0.427140474319458,0.2165086269378662,0.3739250600337982,0.23900113999843597,0.658733606338501,0.3193102180957794,0.23916715383529663
par,0.11508969962596893,0.14517861604690552,0.11570552736520767,0.11546513438224792,0.164734348654747,0.2124778926372528,0.11924778670072556,0.2124778926372528,0.1341302990913391,0.2124778926372528,0.0620151162147522,0.15322817862033844,0.2124778926372528,0.1240573450922966,0.1818954050540924,0.14010398089885712,0.16582579910755157,0.18292808532714844,0.18598014116287231
