,if,roman,numerals,were,used,",",what,would,super,bowl,50,have,been,called,?
",",0.257730096578598,0.26863154768943787,0.23818567395210266,0.36755475401878357,0.3120402991771698,1.0000001192092896,0.3087472915649414,0.32586824893951416,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.3541618287563324,0.34873589873313904,0.26549121737480164,0.31091248989105225
as,0.3354816734790802,0.22062699496746063,0.21114006638526917,0.3025437891483307,0.35160550475120544,0.48816442489624023,0.31749409437179565,0.3824005722999573,0.21450649201869965,0.14539222419261932,-0.0016074778977781534,0.37788212299346924,0.3975982367992401,0.2827680706977844,0.27043893933296204
well,0.3327123820781708,0.1800781786441803,0.18645136058330536,0.37577003240585327,0.34104275703430176,0.4331948161125183,0.4154493808746338,0.35135388374328613,0.2187589854001999,0.16728825867176056,0.034162651747465134,0.46326565742492676,0.4239274561405182,0.23082910478115082,0.24815571308135986
as,0.3354816734790802,0.22062699496746063,0.21114006638526917,0.3025437891483307,0.35160550475120544,0.48816442489624023,0.31749409437179565,0.3824005722999573,0.21450649201869965,0.14539222419261932,-0.0016074778977781534,0.37788212299346924,0.3975982367992401,0.2827680706977844,0.27043893933296204
temporarily,0.3058371841907501,0.16546212136745453,0.13996119797229767,0.2374257892370224,0.20664168894290924,0.2560963034629822,0.2163034975528717,0.3556080460548401,0.16314555704593658,0.13392890989780426,0.002285720780491829,0.2801068127155304,0.3228541314601898,0.16823448240756989,0.11896703392267227
suspending,0.26221010088920593,0.1565818339586258,0.2281169891357422,0.14572608470916748,0.2147160768508911,0.23498263955116272,0.25890663266181946,0.34002426266670227,0.15690234303474426,0.15622130036354065,0.05478489398956299,0.25252169370651245,0.24486327171325684,0.19492779672145844,0.20923562347888947
the,0.33724796772003174,0.2862859070301056,0.25819507241249084,0.3906462490558624,0.3718377649784088,0.4933079481124878,0.42745697498321533,0.4133751392364502,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.40389683842658997,0.3563927710056305,0.489897221326828,0.22068053483963013
tradition,0.12064404785633087,0.24617454409599304,0.23252509534358978,0.258249431848526,0.2283974140882492,0.21810978651046753,0.24046438932418823,0.15707941353321075,0.05969422310590744,0.09028147161006927,-0.06413301825523376,0.2208789885044098,0.2341962456703186,0.2770710587501526,0.15717756748199463
of,0.2557544410228729,0.31028008460998535,0.2555062174797058,0.34038281440734863,0.3075267970561981,0.4946078956127167,0.33290785551071167,0.3353942930698395,0.14718765020370483,0.2243070751428604,0.006577443331480026,0.3802283704280853,0.31685134768486023,0.4222904443740845,0.1826142966747284
naming,0.14024125039577484,0.14913037419319153,0.27115398645401,0.19480657577514648,0.2032262235879898,0.22050191462039948,0.2659215033054352,0.2543898820877075,0.19249001145362854,0.11786457896232605,0.12106531858444214,0.27676671743392944,0.17581981420516968,0.27038782835006714,0.1910746842622757
each,0.44203662872314453,0.12341713160276413,0.2682254910469055,0.23227569460868835,0.3008110821247101,0.207483172416687,0.3353266417980194,0.36680325865745544,0.1298409402370453,0.12666155397891998,0.07577235251665115,0.4084063768386841,0.2720584273338318,0.3405378758907318,0.21173812448978424
super,0.14169710874557495,0.07821496576070786,0.27254608273506165,0.18743500113487244,0.18133796751499176,0.22322475910186768,0.13651713728904724,0.16404198110103607,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.19903038442134857,0.16475224494934082,0.23150385916233063,0.166326642036438
bowl,0.1649239957332611,0.12339023500680923,0.26416486501693726,0.17085392773151398,0.19533489644527435,0.1810409277677536,0.15942467749118805,0.17156143486499786,0.4848237931728363,1.0,0.005446359980851412,0.19536113739013672,0.17613008618354797,0.2441064715385437,0.21118052303791046
game,0.2613915503025055,0.11391695588827133,0.25392043590545654,0.21951238811016083,0.15115390717983246,0.2653886377811432,0.2246788740158081,0.20549730956554413,0.3480181396007538,0.2413962334394455,0.012895043939352036,0.2211744487285614,0.2056262195110321,0.18780666589736938,0.1829071193933487
with,0.34021785855293274,0.16514341533184052,0.16614378988742828,0.3179011940956116,0.3047430217266083,0.4120737314224243,0.2464839518070221,0.38372042775154114,0.1518537551164627,0.18353787064552307,0.08371289074420929,0.48046383261680603,0.2804456949234009,0.3139074146747589,0.2433311939239502
roman,0.1736024171113968,1.0,0.4669416546821594,0.20911568403244019,0.18938834965229034,0.26863154768943787,0.17852471768856049,0.21116627752780914,0.07821496576070786,0.12339023500680923,0.01018556673079729,0.1729857623577118,0.16846780478954315,0.1282108873128891,0.1663191318511963
numerals,0.29043856263160706,0.4669416546821594,1.0,0.22259891033172607,0.2823783755302429,0.23818567395210266,0.2182469516992569,0.21986085176467896,0.27254608273506165,0.26416486501693726,0.0405484102666378,0.24595332145690918,0.1592744141817093,0.28223830461502075,0.22188253700733185
(,0.26899856328964233,0.20908381044864655,0.24717989563941956,0.14743882417678833,0.19005385041236877,0.6363511681556702,0.2411840260028839,0.21630488336086273,0.17553061246871948,0.15949074923992157,0.03192463144659996,0.23072676360607147,0.1755061000585556,0.2546432614326477,0.40561532974243164
under,0.22169512510299683,0.18811680376529694,0.1620437353849411,0.28293636441230774,0.1640336513519287,0.24875585734844208,0.20154598355293274,0.23248223960399628,0.1673695296049118,0.07314430177211761,0.052018534392118454,0.2579502761363983,0.2124975323677063,0.22955714166164398,0.18233340978622437
which,0.46344661712646484,0.2057887464761734,0.2624048590660095,0.2807837128639221,0.414506196975708,0.3658004403114319,0.5261979103088379,0.3854503035545349,0.25759580731391907,0.23468568921089172,0.022181637585163116,0.49652695655822754,0.36993977427482605,0.5573342442512512,0.25814583897590637
the,0.33724796772003174,0.2862859070301056,0.25819507241249084,0.3906462490558624,0.3718377649784088,0.4933079481124878,0.42745697498321533,0.4133751392364502,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.40389683842658997,0.3563927710056305,0.489897221326828,0.22068053483963013
game,0.2613915503025055,0.11391695588827133,0.25392043590545654,0.21951238811016083,0.15115390717983246,0.2653886377811432,0.2246788740158081,0.20549730956554413,0.3480181396007538,0.2413962334394455,0.012895043939352036,0.2211744487285614,0.2056262195110321,0.18780666589736938,0.1829071193933487
would,0.5543612837791443,0.21116627752780914,0.21986085176467896,0.37426912784576416,0.35597336292266846,0.32586824893951416,0.45766422152519226,1.0000001192092896,0.16404198110103607,0.17156143486499786,0.05957036092877388,0.484149694442749,0.3617405891418457,0.26473334431648254,0.37178951501846313
have,0.48852935433387756,0.1729857623577118,0.24595332145690918,0.5193349123001099,0.3086531162261963,0.3541618287563324,0.39808809757232666,0.484149694442749,0.19903038442134857,0.19536113739013672,0.10407739877700806,0.9999999403953552,0.6493861675262451,0.34887513518333435,0.32991164922714233
been,0.30252891778945923,0.16846780478954315,0.1592744141817093,0.5062422156333923,0.2855360507965088,0.34873589873313904,0.2567804455757141,0.3617405891418457,0.16475224494934082,0.17613008618354797,0.032612502574920654,0.6493861675262451,0.9999998807907104,0.21922262012958527,0.24354910850524902
known,0.091392382979393,0.12445608526468277,0.16779552400112152,0.2330206036567688,0.37155357003211975,0.3604377806186676,0.20381177961826324,0.23509551584720612,0.1743854135274887,0.1501779556274414,0.05991459637880325,0.1978331357240677,0.2256493717432022,0.4469456970691681,0.18314571678638458
as,0.3354816734790802,0.22062699496746063,0.21114006638526917,0.3025437891483307,0.35160550475120544,0.48816442489624023,0.31749409437179565,0.3824005722999573,0.21450649201869965,0.14539222419261932,-0.0016074778977781534,0.37788212299346924,0.3975982367992401,0.2827680706977844,0.27043893933296204
``,0.20059196650981903,0.1353074461221695,0.348671555519104,0.006090171169489622,0.08103004097938538,0.09681109338998795,0.008517155423760414,0.08063928782939911,0.012585706077516079,-0.004176590591669083,0.05617367848753929,0.1022237241268158,0.006640665698796511,0.00907047651708126,0.0685480609536171
super,0.14169710874557495,0.07821496576070786,0.27254608273506165,0.18743500113487244,0.18133796751499176,0.22322475910186768,0.13651713728904724,0.16404198110103607,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.19903038442134857,0.16475224494934082,0.23150385916233063,0.166326642036438
bowl,0.1649239957332611,0.12339023500680923,0.26416486501693726,0.17085392773151398,0.19533489644527435,0.1810409277677536,0.15942467749118805,0.17156143486499786,0.4848237931728363,1.0,0.005446359980851412,0.19536113739013672,0.17613008618354797,0.2441064715385437,0.21118052303791046
l,0.08853445202112198,0.1560766100883484,0.1679774820804596,0.13197511434555054,0.10449227690696716,0.2714451849460602,0.053181253373622894,0.12680113315582275,0.1737472265958786,0.13150595128536224,-0.010789535008370876,0.1372789591550827,0.08428511023521423,0.14893853664398193,0.10803938657045364
'',-0.010894154198467731,0.014998499304056168,0.04025707021355629,0.007215402089059353,0.050410956144332886,-0.037358131259679794,0.08143015950918198,0.02574172429740429,-0.02655862085521221,-0.008809788152575493,0.08711730688810349,0.0312618687748909,-0.031851496547460556,0.021102847531437874,0.018684765323996544
),0.2878422141075134,0.19812040030956268,0.24788640439510345,0.1566188633441925,0.1905621439218521,0.63033527135849,0.26259949803352356,0.2093871831893921,0.1971341073513031,0.16361013054847717,-0.0024984623305499554,0.22866283357143402,0.1854540854692459,0.273923397064209,0.42300865054130554
",",0.257730096578598,0.26863154768943787,0.23818567395210266,0.36755475401878357,0.3120402991771698,1.0000001192092896,0.3087472915649414,0.32586824893951416,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.3541618287563324,0.34873589873313904,0.26549121737480164,0.31091248989105225
so,0.643597424030304,0.173875629901886,0.2338915765285492,0.3436952531337738,0.37017104029655457,0.3716299831867218,0.539469838142395,0.5908153653144836,0.19844962656497955,0.17663580179214478,0.010191651992499828,0.5788111686706543,0.3673442304134369,0.33516842126846313,0.43163934350013733
that,0.5634250640869141,0.20374512672424316,0.2481309473514557,0.35517072677612305,0.37621384859085083,0.4137537479400635,0.6297725439071655,0.5895259380340576,0.18258553743362427,0.10987387597560883,-0.014119508676230907,0.6182622313499451,0.4152003228664398,0.41604554653167725,0.32716336846351624
the,0.33724796772003174,0.2862859070301056,0.25819507241249084,0.3906462490558624,0.3718377649784088,0.4933079481124878,0.42745697498321533,0.4133751392364502,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.40389683842658997,0.3563927710056305,0.489897221326828,0.22068053483963013
logo,0.25052252411842346,0.0935247465968132,0.1974395215511322,0.09099958837032318,0.20441769063472748,0.20034073293209076,0.21781428158283234,0.21358489990234375,0.19343960285186768,0.06617429107427597,0.05230570212006569,0.20113801956176758,0.15789984166622162,0.15428803861141205,0.23347119987010956
could,0.5034732818603516,0.172806054353714,0.1895117163658142,0.40738195180892944,0.3978976011276245,0.27399855852127075,0.4188697934150696,0.8068214654922485,0.19423918426036835,0.15704309940338135,0.0428556464612484,0.4896247088909149,0.3406406342983246,0.2513105571269989,0.3411986827850342
prominently,0.17885571718215942,0.1732136756181717,0.06950996071100235,0.21113602817058563,0.16399550437927246,0.30010080337524414,0.18982040882110596,0.275360107421875,0.1859363466501236,0.08467476814985275,0.0894942432641983,0.33842533826828003,0.4086214601993561,0.13018248975276947,0.17388345301151276
feature,0.21955499053001404,0.07931341230869293,0.21584177017211914,0.21327988803386688,0.21696610748767853,0.22241170704364777,0.23320603370666504,0.23864369094371796,0.2085176706314087,0.14900103211402893,-0.07995389401912689,0.33172428607940674,0.23759225010871887,0.2330055683851242,0.2893312871456146
the,0.33724796772003174,0.2862859070301056,0.25819507241249084,0.3906462490558624,0.3718377649784088,0.4933079481124878,0.42745697498321533,0.4133751392364502,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.40389683842658997,0.3563927710056305,0.489897221326828,0.22068053483963013
arabic,0.19470715522766113,0.1966908574104309,0.41452375054359436,0.10431471467018127,0.25871631503105164,0.22572287917137146,0.1854897290468216,0.13535012304782867,0.18190370500087738,0.1547006070613861,-0.017164113000035286,0.19302722811698914,0.1475706249475479,0.24389080703258514,0.18792502582073212
numerals,0.29043856263160706,0.4669416546821594,1.0,0.22259891033172607,0.2823783755302429,0.23818567395210266,0.2182469516992569,0.21986085176467896,0.27254608273506165,0.26416486501693726,0.0405484102666378,0.24595332145690918,0.1592744141817093,0.28223830461502075,0.22188253700733185
50,0.07099399715662003,0.01018556673079729,0.0405484102666378,0.025104328989982605,-0.016424573957920074,-0.025195008143782616,-0.04124141484498978,0.05957036092877388,0.0833745002746582,0.005446359980851412,0.9999999403953552,0.10407739877700806,0.032612502574920654,0.12260814011096954,0.030512850731611252
.,0.421799898147583,0.27629324793815613,0.25345009565353394,0.3378238379955292,0.33111312985420227,0.6812511086463928,0.3567904531955719,0.35067233443260193,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.41614407300949097,0.33645182847976685,0.300344854593277,0.4130953550338745
