,which,pharmacists,are,likely,to,seek,additional,education,following,pharmacy,school,?
in,0.4840516746044159,0.22358480095863342,0.3841303884983063,0.21680790185928345,0.45010748505592346,0.1813114583492279,0.21390613913536072,0.2654339671134949,0.355264812707901,0.22082467377185822,0.26157811284065247,0.20430970191955566
the,0.6521818041801453,0.24311043322086334,0.40399202704429626,0.28129076957702637,0.535392165184021,0.24523614346981049,0.2539002597332001,0.23982903361320496,0.39779382944107056,0.1938311904668808,0.22953221201896667,0.22068053483963013
hospital,0.14132514595985413,0.25636065006256104,0.09803600609302521,0.1355443298816681,0.22196340560913086,0.1318274438381195,0.10409517586231232,0.3271382451057434,0.14494647085666656,0.3409312069416046,0.34387415647506714,0.12508831918239594
and,0.506277859210968,0.26810887455940247,0.48576638102531433,0.3069725036621094,0.48971283435821533,0.2554384469985962,0.3180832266807556,0.308173805475235,0.2696467339992523,0.21655313670635223,0.2752758264541626,0.20544172823429108
at,0.3286694884300232,0.21592658758163452,0.2074895054101944,0.2338300496339798,0.36524343490600586,0.1408097892999649,0.1550745964050293,0.22585788369178772,0.2045423686504364,0.2249680757522583,0.3177914023399353,0.21978627145290375
home,0.223346546292305,0.19171445071697235,0.17890439927577972,0.12587092816829681,0.31056779623031616,0.19898486137390137,0.11315366625785828,0.24407222867012024,0.14701329171657562,0.24111992120742798,0.2813493311405182,0.0757145956158638
),0.2758678197860718,0.1354888379573822,0.2373749315738678,0.19010677933692932,0.31236231327056885,0.08450372517108917,0.26055774092674255,0.19257274270057678,0.14027400314807892,0.19700509309768677,0.18641386926174164,0.42300865054130554
many,0.5168171525001526,0.32936540246009827,0.5655534863471985,0.34626179933547974,0.40243685245513916,0.23183909058570862,0.24535326659679413,0.2013951987028122,0.27382445335388184,0.15472638607025146,0.20931920409202576,0.2124512493610382
pharmacists,0.22686466574668884,1.0,0.33935052156448364,0.20541352033615112,0.24341562390327454,0.2075956165790558,0.12742720544338226,0.23838679492473602,0.16281290352344513,0.7877770662307739,0.2466670274734497,0.1797308325767517
practicing,0.2020614743232727,0.3038979172706604,0.2144230306148529,0.12201233208179474,0.2382918745279312,0.30957409739494324,0.1265268176794052,0.27959293127059937,0.17892754077911377,0.3043830692768097,0.3014538586139679,0.11803067475557327
in,0.4840516746044159,0.22358480095863342,0.3841303884983063,0.21680790185928345,0.45010748505592346,0.1813114583492279,0.21390613913536072,0.2654339671134949,0.355264812707901,0.22082467377185822,0.26157811284065247,0.20430970191955566
hospitals,0.19043314456939697,0.35522833466529846,0.29366594552993774,0.16291220486164093,0.28660908341407776,0.1932443529367447,0.1519957035779953,0.3689155876636505,0.17044129967689514,0.3511236011981964,0.30448484420776367,0.10646984726190567
gain,0.24146689474582672,0.18298855423927307,0.1860123723745346,0.2668248116970062,0.3898973762989044,0.4459455609321594,0.2369910031557083,0.19084374606609344,0.19131839275360107,0.16064979135990143,0.05466987192630768,0.1417919248342514
more,0.4639437198638916,0.2158937007188797,0.4066504240036011,0.4661065638065338,0.47084665298461914,0.3005174398422241,0.30313533544540405,0.18603861331939697,0.24484963715076447,0.1321602463722229,0.1141543760895729,0.27894994616508484
education,0.1723235547542572,0.23838679492473602,0.14324818551540375,0.10616475343704224,0.2626708149909973,0.26063451170921326,0.17799529433250427,1.0,0.12016506493091583,0.29802533984184265,0.5861870050430298,0.18067774176597595
and,0.506277859210968,0.26810887455940247,0.48576638102531433,0.3069725036621094,0.48971283435821533,0.2554384469985962,0.3180832266807556,0.308173805475235,0.2696467339992523,0.21655313670635223,0.2752758264541626,0.20544172823429108
training,0.22831639647483826,0.22758279740810394,0.14393405616283417,0.07679524272680283,0.2564074397087097,0.19448764622211456,0.21584324538707733,0.4456598460674286,0.17858165502548218,0.25338101387023926,0.3642335534095764,0.14311334490776062
after,0.3217443823814392,0.15448665618896484,0.19438853859901428,0.2726236581802368,0.37890323996543884,0.2149759978055954,0.09861040860414505,0.14603817462921143,0.39623188972473145,0.15895606577396393,0.2316942811012268,0.16608688235282898
pharmacy,0.18910500407218933,0.7877770662307739,0.1491841822862625,0.10007227212190628,0.1824638396501541,0.1602102816104889,0.12526017427444458,0.29802533984184265,0.1748526394367218,1.0,0.3256745934486389,0.1355620175600052
school,0.19108018279075623,0.2466670274734497,0.17021894454956055,0.0782075971364975,0.24496325850486755,0.1305558979511261,0.12644702196121216,0.5861870050430298,0.15282729268074036,0.3256745934486389,1.0,0.15091250836849213
through,0.40321648120880127,0.13213425874710083,0.2637137472629547,0.16382746398448944,0.4062686562538147,0.23700813949108124,0.14756256341934204,0.24807149171829224,0.2740316092967987,0.12285060435533524,0.17572128772735596,0.16913433372974396
a,0.56894451379776,0.25803542137145996,0.265255331993103,0.3132456839084625,0.45503583550453186,0.24095171689987183,0.21921908855438232,0.21779850125312805,0.27489006519317627,0.21975059807300568,0.2245093584060669,0.23916715383529663
pharmacy,0.18910500407218933,0.7877770662307739,0.1491841822862625,0.10007227212190628,0.1824638396501541,0.1602102816104889,0.12526017427444458,0.29802533984184265,0.1748526394367218,1.0,0.3256745934486389,0.1355620175600052
practice,0.28014135360717773,0.2789456844329834,0.2532999813556671,0.16104716062545776,0.289366751909256,0.3215513825416565,0.1283869445323944,0.3067551553249359,0.2087073177099228,0.2685104310512543,0.2898150682449341,0.21386858820915222
residency,0.16535066068172455,0.23778024315834045,0.11976315081119537,0.15808603167533875,0.2516118884086609,0.26013875007629395,0.14806269109249115,0.34043440222740173,0.18994484841823578,0.2709043323993683,0.33523571491241455,0.07065165787935257
and,0.506277859210968,0.26810887455940247,0.48576638102531433,0.3069725036621094,0.48971283435821533,0.2554384469985962,0.3180832266807556,0.308173805475235,0.2696467339992523,0.21655313670635223,0.2752758264541626,0.20544172823429108
sometimes,0.4812026917934418,0.25854089856147766,0.47411349415779114,0.37631338834762573,0.4055429697036743,0.18136127293109894,0.1985509991645813,0.11944156885147095,0.17110206186771393,0.13011789321899414,0.12589311599731445,0.1751544177532196
followed,0.3234761655330658,0.19961702823638916,0.2208462357521057,0.19052642583847046,0.23444271087646484,0.16212229430675507,0.13931739330291748,0.10948627442121506,0.5081803798675537,0.13342761993408203,0.12288876622915268,0.20567169785499573
by,0.40543368458747864,0.22679635882377625,0.37842893600463867,0.22235819697380066,0.33534231781959534,0.1420365869998932,0.21923303604125977,0.18719787895679474,0.25132864713668823,0.09795649349689484,0.1477794349193573,0.17966607213020325
another,0.5561438798904419,0.22867506742477417,0.23159852623939514,0.38038259744644165,0.48769932985305786,0.2584693729877472,0.2530457377433777,0.15247420966625214,0.24357688426971436,0.1733984351158142,0.18679489195346832,0.295511931180954
residency,0.16535066068172455,0.23778024315834045,0.11976315081119537,0.15808603167533875,0.2516118884086609,0.26013875007629395,0.14806269109249115,0.34043440222740173,0.18994484841823578,0.2709043323993683,0.33523571491241455,0.07065165787935257
in,0.4840516746044159,0.22358480095863342,0.3841303884983063,0.21680790185928345,0.45010748505592346,0.1813114583492279,0.21390613913536072,0.2654339671134949,0.355264812707901,0.22082467377185822,0.26157811284065247,0.20430970191955566
a,0.56894451379776,0.25803542137145996,0.265255331993103,0.3132456839084625,0.45503583550453186,0.24095171689987183,0.21921908855438232,0.21779850125312805,0.27489006519317627,0.21975059807300568,0.2245093584060669,0.23916715383529663
specific,0.4594242572784424,0.2563647925853729,0.35680872201919556,0.3320325016975403,0.3962339460849762,0.2438885122537613,0.3354249894618988,0.17731095850467682,0.22557826340198517,0.19813117384910583,0.06811220943927765,0.30923372507095337
area,0.3276861011981964,0.17605051398277283,0.25780194997787476,0.2019360363483429,0.2797197997570038,0.11391600966453552,0.09342271834611893,0.15744484961032867,0.2135072946548462,0.16428029537200928,0.17919643223285675,0.12640461325645447
.,0.45942068099975586,0.27446362376213074,0.3452940285205841,0.26822179555892944,0.4645031690597534,0.20647966861724854,0.189470574259758,0.27047446370124817,0.30538758635520935,0.23916830122470856,0.24214158952236176,0.4130953550338745
,which,pharmacists,are,likely,to,seek,additional,education,following,pharmacy,school,?
those,0.48319631814956665,0.31570079922676086,0.6012985706329346,0.44328367710113525,0.47350940108299255,0.3602905869483948,0.34766826033592224,0.21833743155002594,0.3156808316707611,0.16458293795585632,0.1838642805814743,0.3328189253807068
pharmacists,0.22686466574668884,1.0,0.33935052156448364,0.20541352033615112,0.24341562390327454,0.2075956165790558,0.12742720544338226,0.23838679492473602,0.16281290352344513,0.7877770662307739,0.2466670274734497,0.1797308325767517
are,0.42922598123550415,0.33935052156448364,1.0,0.35167670249938965,0.3504326641559601,0.19504497945308685,0.29729586839675903,0.14324818551540375,0.20437854528427124,0.1491841822862625,0.17021894454956055,0.24591213464736938
often,0.5498976707458496,0.3131290078163147,0.5443448424339294,0.4589403569698334,0.4351843297481537,0.2201925814151764,0.20251983404159546,0.12748026847839355,0.1942116767168045,0.16183310747146606,0.13291814923286438,0.23748154938220978
referred,0.28212910890579224,0.17186053097248077,0.25784921646118164,0.24161702394485474,0.22845174372196198,0.18928910791873932,0.12946105003356934,0.0684407502412796,0.19409345090389252,0.11448105424642563,0.12793564796447754,0.06677805632352829
to,0.5345056653022766,0.24341562390327454,0.3504326641559601,0.41562584042549133,1.0,0.39650240540504456,0.29850050806999207,0.2626708149909973,0.31711265444755554,0.1824638396501541,0.24496325850486755,0.29463258385658264
as,0.41006597876548767,0.21945327520370483,0.3826591968536377,0.24862262606620789,0.42092081904411316,0.2845454812049866,0.3253166675567627,0.2414141446352005,0.39620932936668396,0.16661235690116882,0.2065676748752594,0.27043893933296204
clinical,0.24886517226696014,0.4310356378555298,0.21668857336044312,0.25804707407951355,0.2722678482532501,0.22889964282512665,0.21974758803844452,0.35860228538513184,0.1682373434305191,0.4141220450401306,0.2738872170448303,0.1678651124238968
pharmacists,0.22686466574668884,1.0,0.33935052156448364,0.20541352033615112,0.24341562390327454,0.2075956165790558,0.12742720544338226,0.23838679492473602,0.16281290352344513,0.7877770662307739,0.2466670274734497,0.1797308325767517
and,0.506277859210968,0.26810887455940247,0.48576638102531433,0.3069725036621094,0.48971283435821533,0.2554384469985962,0.3180832266807556,0.308173805475235,0.2696467339992523,0.21655313670635223,0.2752758264541626,0.20544172823429108
they,0.5165667533874512,0.40619930624961853,0.610666811466217,0.4038361608982086,0.5452046394348145,0.3068663775920868,0.18844228982925415,0.15292859077453613,0.2332618534564972,0.22252966463565826,0.20544153451919556,0.2753053903579712
often,0.5498976707458496,0.3131290078163147,0.5443448424339294,0.4589403569698334,0.4351843297481537,0.2201925814151764,0.20251983404159546,0.12748026847839355,0.1942116767168045,0.16183310747146606,0.13291814923286438,0.23748154938220978
specialize,0.3210718035697937,0.3870302438735962,0.41601863503456116,0.21311244368553162,0.2870662212371826,0.1990354210138321,0.290800541639328,0.2878846228122711,0.16083575785160065,0.3401595652103424,0.2398722916841507,0.20298869907855988
in,0.4840516746044159,0.22358480095863342,0.3841303884983063,0.21680790185928345,0.45010748505592346,0.1813114583492279,0.21390613913536072,0.2654339671134949,0.355264812707901,0.22082467377185822,0.26157811284065247,0.20430970191955566
various,0.42230772972106934,0.24204625189304352,0.45140719413757324,0.22223050892353058,0.33564820885658264,0.2603013515472412,0.41891729831695557,0.230929434299469,0.2706018090248108,0.1867731362581253,0.17794397473335266,0.12823495268821716
disciplines,0.3266994059085846,0.30725914239883423,0.22583580017089844,0.09395483881235123,0.2670089900493622,0.2358231395483017,0.20778144896030426,0.3331555426120758,0.18127281963825226,0.28381359577178955,0.2669605612754822,0.09589282423257828
of,0.5011631846427917,0.20506609976291656,0.39081433415412903,0.2704482078552246,0.41548454761505127,0.2027195245027542,0.2518594264984131,0.3015166223049164,0.3576679527759552,0.18226979672908783,0.2391800880432129,0.1826142966747284
pharmacy,0.18910500407218933,0.7877770662307739,0.1491841822862625,0.10007227212190628,0.1824638396501541,0.1602102816104889,0.12526017427444458,0.29802533984184265,0.1748526394367218,1.0,0.3256745934486389,0.1355620175600052
.,0.45942068099975586,0.27446362376213074,0.3452940285205841,0.26822179555892944,0.4645031690597534,0.20647966861724854,0.189470574259758,0.27047446370124817,0.30538758635520935,0.23916830122470856,0.24214158952236176,0.4130953550338745
