,what,park,is,close,to,john,lennon,street,?
),0.26259949803352356,0.1277286410331726,0.37732169032096863,0.29596784710884094,0.31236231327056885,0.22096103429794312,0.10828548669815063,0.18323396146297455,0.42300865054130554
",",0.3087472915649414,0.22495080530643463,0.4691906273365021,0.34483593702316284,0.44245919585227966,0.23961079120635986,0.23804305493831635,0.22759395837783813,0.31091248989105225
park,0.13500720262527466,1.0,0.2076987773180008,0.13465909659862518,0.14257338643074036,0.18661856651306152,0.21900546550750732,0.2691788673400879,0.13508929312229156
of,0.33290785551071167,0.24561640620231628,0.4854315221309662,0.24178770184516907,0.41548454761505127,0.2407056987285614,0.14491038024425507,0.18984536826610565,0.1826142966747284
culture,0.22475376725196838,0.14929859340190887,0.22229626774787903,0.14062389731407166,0.1957503855228424,0.08986691385507584,0.1400233507156372,0.15339982509613037,0.13093146681785583
and,0.31309178471565247,0.21340665221214294,0.3859752118587494,0.32415980100631714,0.48971283435821533,0.21634717285633087,0.25783833861351013,0.30381542444229126,0.20544172823429108
rest,0.35225364565849304,0.19427329301834106,0.26480963826179504,0.1848232001066208,0.367563933134079,0.14718982577323914,0.1868695765733719,0.16560712456703186,0.1725541204214096
in,0.30808621644973755,0.22758090496063232,0.5394441485404968,0.23149028420448303,0.45010748505592346,0.22177861630916595,0.17690065503120422,0.2281111478805542,0.20430970191955566
powsin,0.2246309518814087,0.24639438092708588,0.24846604466438293,0.14758963882923126,0.25102710723876953,0.21851515769958496,0.2601856589317322,0.191426619887352,0.3006928563117981
",",0.3087472915649414,0.22495080530643463,0.4691906273365021,0.34483593702316284,0.44245919585227966,0.23961079120635986,0.23804305493831635,0.22759395837783813,0.31091248989105225
by,0.2455483376979828,0.18885280191898346,0.3899846076965332,0.17142534255981445,0.33534231781959534,0.2502059042453766,0.1873416006565094,0.16118578612804413,0.17966607213020325
the,0.42745697498321533,0.24748283624649048,0.5823672413825989,0.2625353932380676,0.535392165184021,0.2230520099401474,0.16833172738552094,0.20947860181331635,0.22068053483963013
southern,0.18679563701152802,0.1851358711719513,0.2419366091489792,0.16098402440547943,0.18284058570861816,0.15037275850772858,0.12190046161413193,0.12475430220365524,0.11225555837154388
city,0.17493832111358643,0.30619674921035767,0.3186660706996918,0.22897687554359436,0.20300441980361938,0.1452411711215973,0.10333117097616196,0.3091639280319214,0.13423943519592285
border,0.26696228981018066,0.23579297959804535,0.22676031291484833,0.1980201005935669,0.20692045986652374,0.12793993949890137,0.15177325904369354,0.1447506546974182,0.1706928312778473
",",0.3087472915649414,0.22495080530643463,0.4691906273365021,0.34483593702316284,0.44245919585227966,0.23961079120635986,0.23804305493831635,0.22759395837783813,0.31091248989105225
park,0.13500720262527466,1.0,0.2076987773180008,0.13465909659862518,0.14257338643074036,0.18661856651306152,0.21900546550750732,0.2691788673400879,0.13508929312229156
skaryszewski,0.18758104741573334,0.15283861756324768,0.1659708172082901,0.21933726966381073,0.2226775735616684,0.2942337691783905,0.25816917419433594,0.13629798591136932,0.2179526686668396
by,0.2455483376979828,0.18885280191898346,0.3899846076965332,0.17142534255981445,0.33534231781959534,0.2502059042453766,0.1873416006565094,0.16118578612804413,0.17966607213020325
the,0.42745697498321533,0.24748283624649048,0.5823672413825989,0.2625353932380676,0.535392165184021,0.2230520099401474,0.16833172738552094,0.20947860181331635,0.22068053483963013
right,0.38502591848373413,0.1498917043209076,0.22718656063079834,0.25459906458854675,0.31834647059440613,0.0880991667509079,0.18979240953922272,0.14056646823883057,0.27135515213012695
vistula,0.20743709802627563,0.22692595422267914,0.2513207197189331,0.24017249047756195,0.24119730293750763,0.113862544298172,0.13970530033111572,0.19459187984466553,0.1677311211824417
bank,0.13934029638767242,0.20077042281627655,0.21801011264324188,0.13583768904209137,0.2013069987297058,0.18252070248126984,0.1941656917333603,0.2746604084968567,0.09656643867492676
",",0.3087472915649414,0.22495080530643463,0.4691906273365021,0.34483593702316284,0.44245919585227966,0.23961079120635986,0.23804305493831635,0.22759395837783813,0.31091248989105225
in,0.30808621644973755,0.22758090496063232,0.5394441485404968,0.23149028420448303,0.45010748505592346,0.22177861630916595,0.17690065503120422,0.2281111478805542,0.20430970191955566
praga,0.11551547050476074,0.17948029935359955,0.09952186793088913,0.1884196549654007,0.19420254230499268,0.05884455144405365,0.17535509169101715,0.14682705700397491,0.12474141269922256
.,0.3567904531955719,0.22825266420841217,0.4569662809371948,0.2501809298992157,0.4645031690597534,0.26428887248039246,0.19206330180168152,0.2408841997385025,0.4130953550338745
