,how,many,people,were,estimated,to,go,to,the,different,game-themed,events,during,the,week,prior,to,super,bowl,50,in,the,city,it,was,held,in,?
festivities,0.1840158849954605,0.2656441628932953,0.23789791762828827,0.17283359169960022,0.16744764149188995,0.2021077424287796,0.16324372589588165,0.2021077424287796,0.2330647110939026,0.22902370989322662,0.3181900680065155,0.4086567759513855,0.30161282420158386,0.2330647110939026,0.2738097608089447,0.15078000724315643,0.2021077424287796,0.09198793768882751,0.15477418899536133,-0.030748698860406876,0.23447000980377197,0.2330647110939026,0.26962849497795105,0.18925964832305908,0.20520466566085815,0.4322926700115204,0.23447000980377197,0.13520653545856476
in,0.2601168751716614,0.41474202275276184,0.39605680108070374,0.3815755248069763,0.2508986294269562,0.45010748505592346,0.22233200073242188,0.45010748505592346,0.6662389636039734,0.29409363865852356,0.2806027829647064,0.2690284550189972,0.4627237319946289,0.6662389636039734,0.2674444317817688,0.24521231651306152,0.45010748505592346,0.18576006591320038,0.17236235737800598,0.021892361342906952,1.0,0.6662389636039734,0.3911624252796173,0.5130809545516968,0.45514053106307983,0.3127288818359375,1.0,0.20430970191955566
san,0.11613621562719345,0.20305834710597992,0.17008081078529358,0.1803872287273407,0.1418761909008026,0.21651452779769897,0.15270040929317474,0.21651452779769897,0.2858080565929413,0.1817452311515808,0.22782886028289795,0.135493665933609,0.2061726599931717,0.2858080565929413,0.17942392826080322,0.20334714651107788,0.21651452779769897,0.15279507637023926,0.18508543074131012,0.02022494748234749,0.2617562413215637,0.2858080565929413,0.32193511724472046,0.1953807920217514,0.2675222158432007,0.1226641833782196,0.2617562413215637,0.10952327400445938
francisco,0.13850292563438416,0.2171345055103302,0.13724134862422943,0.17199763655662537,0.10056862235069275,0.21318043768405914,0.1277032345533371,0.21318043768405914,0.25086042284965515,0.17929713428020477,0.23369263112545013,0.14679715037345886,0.21331526339054108,0.25086042284965515,0.1630370020866394,0.17062698304653168,0.21318043768405914,0.1658499836921692,0.20152677595615387,-0.012375159189105034,0.21278683841228485,0.25086042284965515,0.26995041966438293,0.16692332923412323,0.24025709927082062,0.12840238213539124,0.21278683841228485,0.1020219698548317
during,0.26830652356147766,0.3661181330680847,0.28753596544265747,0.4064035415649414,0.23669442534446716,0.2828781306743622,0.17921537160873413,0.2828781306743622,0.4838213622570038,0.248651921749115,0.2471615970134735,0.36010199785232544,1.0,0.4838213622570038,0.3375038504600525,0.37088218331336975,0.2828781306743622,0.16951335966587067,0.22041946649551392,0.07054752856492996,0.4627237319946289,0.4838213622570038,0.24677588045597076,0.26678937673568726,0.4470829963684082,0.36476975679397583,0.4627237319946289,0.1325719803571701
super,0.11920704692602158,0.17302978038787842,0.11992346495389938,0.18743500113487244,0.09437219798564911,0.17783479392528534,0.14872922003269196,0.17783479392528534,0.21959073841571808,0.15523937344551086,0.40274572372436523,0.19044578075408936,0.16951335966587067,0.21959073841571808,0.18053525686264038,0.22880366444587708,0.17783479392528534,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.18576006591320038,0.21959073841571808,0.14329007267951965,0.19638319313526154,0.21420986950397491,0.1602509617805481,0.18576006591320038,0.166326642036438
bowl,0.1720007210969925,0.17932994663715363,0.11471524089574814,0.17085392773151398,0.16160982847213745,0.16993016004562378,0.12155799567699432,0.16993016004562378,0.21576224267482758,0.1472696214914322,0.2899792194366455,0.18151256442070007,0.22041946649551392,0.21576224267482758,0.2576042413711548,0.22557669878005981,0.16993016004562378,0.4848237931728363,1.0,0.005446359980851412,0.17236235737800598,0.21576224267482758,0.18699099123477936,0.1748591959476471,0.21915455162525177,0.1913566142320633,0.17236235737800598,0.21118052303791046
week,0.21998494863510132,0.2399388998746872,0.1793862134218216,0.19920413196086884,0.19366253912448883,0.27498435974121094,0.24464668333530426,0.27498435974121094,0.28402599692344666,0.21373644471168518,0.31371426582336426,0.2569066286087036,0.3375038504600525,0.28402599692344666,0.9999998807907104,0.29570311307907104,0.27498435974121094,0.18053525686264038,0.2576042413711548,-0.09653012454509735,0.2674444317817688,0.28402599692344666,0.2052149921655655,0.2849201261997223,0.24251437187194824,0.2821366786956787,0.2674444317817688,0.25105318427085876
.,0.3287222981452942,0.3974229395389557,0.33118996024131775,0.3378238379955292,0.23778799176216125,0.4645031690597534,0.3313661813735962,0.4645031690597534,0.5934505462646484,0.31511759757995605,0.26129409670829773,0.1484961062669754,0.3485563397407532,0.5934505462646484,0.2804736793041229,0.2402365803718567,0.4645031690597534,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.5591574311256409,0.5934505462646484,0.29856356978416443,0.5593622326850891,0.40146201848983765,0.2628571093082428,0.5591574311256409,0.4130953550338745
,how,many,people,were,estimated,to,go,to,the,different,game-themed,events,during,the,week,prior,to,super,bowl,50,in,the,city,it,was,held,in,?
in,0.2601168751716614,0.41474202275276184,0.39605680108070374,0.3815755248069763,0.2508986294269562,0.45010748505592346,0.22233200073242188,0.45010748505592346,0.6662389636039734,0.29409363865852356,0.2806027829647064,0.2690284550189972,0.4627237319946289,0.6662389636039734,0.2674444317817688,0.24521231651306152,0.45010748505592346,0.18576006591320038,0.17236235737800598,0.021892361342906952,1.0,0.6662389636039734,0.3911624252796173,0.5130809545516968,0.45514053106307983,0.3127288818359375,1.0,0.20430970191955566
addition,0.24312371015548706,0.3811662197113037,0.13247770071029663,0.25986790657043457,0.25336024165153503,0.29394859075546265,0.1418159455060959,0.29394859075546265,0.32955414056777954,0.3316011130809784,0.2247789353132248,0.20360073447227478,0.20398582518100739,0.32955414056777954,0.2644643783569336,0.2452114224433899,0.29394859075546265,0.11136776208877563,0.1572340577840805,0.049123868346214294,0.3033084571361542,0.32955414056777954,0.14029449224472046,0.267532616853714,0.2078816294670105,0.16432170569896698,0.3033084571361542,0.19187232851982117
",",0.22659391164779663,0.40610817074775696,0.36644625663757324,0.36755475401878357,0.2654368579387665,0.44245919585227966,0.3043581247329712,0.44245919585227966,0.4933079481124878,0.32220861315727234,0.2919403910636902,0.16838376224040985,0.3225448727607727,0.4933079481124878,0.3187089264392853,0.27105793356895447,0.44245919585227966,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.5201468467712402,0.4933079481124878,0.35839709639549255,0.48329564929008484,0.45456063747406006,0.2880980372428894,0.5201468467712402,0.31091248989105225
``,-0.01591024175286293,0.012824942357838154,0.08962737023830414,0.006090171169489622,0.11209779232740402,0.06720756739377975,-0.0746922492980957,0.06720756739377975,0.029072100296616554,0.07249068468809128,-0.08516005426645279,0.01710588112473488,0.007871326059103012,0.029072100296616554,0.005397135391831398,0.009717070497572422,0.06720756739377975,0.012585706077516079,-0.004176590591669083,0.05617367848753929,0.04765888676047325,0.029072100296616554,-0.009671642445027828,0.035206809639930725,-0.012679691426455975,-0.018358707427978516,0.04765888676047325,0.0685480609536171
super,0.11920704692602158,0.17302978038787842,0.11992346495389938,0.18743500113487244,0.09437219798564911,0.17783479392528534,0.14872922003269196,0.17783479392528534,0.21959073841571808,0.15523937344551086,0.40274572372436523,0.19044578075408936,0.16951335966587067,0.21959073841571808,0.18053525686264038,0.22880366444587708,0.17783479392528534,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.18576006591320038,0.21959073841571808,0.14329007267951965,0.19638319313526154,0.21420986950397491,0.1602509617805481,0.18576006591320038,0.166326642036438
bowl,0.1720007210969925,0.17932994663715363,0.11471524089574814,0.17085392773151398,0.16160982847213745,0.16993016004562378,0.12155799567699432,0.16993016004562378,0.21576224267482758,0.1472696214914322,0.2899792194366455,0.18151256442070007,0.22041946649551392,0.21576224267482758,0.2576042413711548,0.22557669878005981,0.16993016004562378,0.4848237931728363,1.0,0.005446359980851412,0.17236235737800598,0.21576224267482758,0.18699099123477936,0.1748591959476471,0.21915455162525177,0.1913566142320633,0.17236235737800598,0.21118052303791046
city,0.12024712562561035,0.21416836977005005,0.34653446078300476,0.20383071899414062,0.24695147573947906,0.20300441980361938,0.17470259964466095,0.20300441980361938,0.35769423842430115,0.08199609816074371,0.21443386375904083,0.13631050288677216,0.24677588045597076,0.35769423842430115,0.2052149921655655,0.11932358890771866,0.20300441980361938,0.14329007267951965,0.18699099123477936,-0.01993819884955883,0.3911624252796173,0.35769423842430115,1.0,0.3001909852027893,0.3188765048980713,0.21825216710567474,0.3911624252796173,0.13423943519592285
'',-0.0029843549709767103,-0.016843097284436226,0.0037952337879687548,0.007215402089059353,-0.08339646458625793,-0.009905828163027763,-0.060829803347587585,-0.009905828163027763,0.041273195296525955,0.037724949419498444,0.05206062272191048,-0.00018648574769031256,-0.08359146863222122,0.041273195296525955,-0.03411637991666794,-0.00983915850520134,-0.009905828163027763,-0.02655862085521221,-0.008809788152575493,0.08711730688810349,0.07432962208986282,0.041273195296525955,0.08278307318687439,-0.016964951530098915,0.04456103965640068,-0.060258932411670685,0.07432962208986282,0.018684765323996544
opened,0.12807206809520721,0.17347609996795654,0.15682007372379303,0.21289664506912231,0.1976960450410843,0.18903055787086487,0.2126660943031311,0.18903055787086487,0.28544309735298157,0.12584994733333588,0.30608654022216797,0.21839691698551178,0.24100707471370697,0.28544309735298157,0.26874852180480957,0.14963892102241516,0.18903055787086487,0.12151654809713364,0.16360460221767426,0.004012736491858959,0.2972770035266876,0.28544309735298157,0.25895923376083374,0.3010956048965454,0.31916534900665283,0.33748966455459595,0.2972770035266876,0.1934700310230255
on,0.32655060291290283,0.32520127296447754,0.2559742033481598,0.2774328887462616,0.1954394280910492,0.41031414270401,0.23738256096839905,0.41031414270401,0.5107308030128479,0.3056946098804474,0.3031673729419708,0.17586995661258698,0.3347817361354828,0.5107308030128479,0.3680826723575592,0.3162264823913574,0.41031414270401,0.1569211632013321,0.1334993690252304,0.05590687692165375,0.46853652596473694,0.5107308030128479,0.2549738585948944,0.4529881477355957,0.3909217119216919,0.2410694807767868,0.46853652596473694,0.2714994251728058
january,0.11096196621656418,0.11292167752981186,0.2261478751897812,0.1834714561700821,0.12143615633249283,0.20270398259162903,0.183195561170578,0.20270398259162903,0.2467057853937149,0.09661407023668289,0.1809299737215042,0.1623627245426178,0.20676779747009277,0.2467057853937149,0.29525622725486755,0.16726408898830414,0.20270398259162903,0.08795880526304245,0.13797584176063538,-0.12186697870492935,0.28467586636543274,0.2467057853937149,0.22583067417144775,0.23898674547672272,0.3933098316192627,0.20133104920387268,0.28467586636543274,0.28608936071395874
30,-0.0035910264123231173,0.09108389914035797,0.053928397595882416,0.10440058261156082,0.029787464067339897,0.06848903745412827,0.07623393088579178,0.06848903745412827,0.0730796679854393,-0.006190975662320852,0.07654953002929688,0.08417148143053055,-0.029752081260085106,0.0730796679854393,-0.09423322230577469,0.02904844842851162,0.06848903745412827,0.02300216630101204,-0.030675051733851433,0.060261838138103485,-0.005278158001601696,0.0730796679854393,0.0030403602868318558,0.06709367036819458,0.08394331485033035,0.05716831237077713,-0.005278158001601696,-0.08261742442846298
at,0.2154216170310974,0.2716965675354004,0.2582513391971588,0.2947486639022827,0.2611149847507477,0.36524343490600586,0.2909104526042938,0.36524343490600586,0.457212895154953,0.27290254831314087,0.22510266304016113,0.25329744815826416,0.372769296169281,0.457212895154953,0.3329743444919586,0.27693063020706177,0.36524343490600586,0.11449114978313446,0.2709662914276123,-0.018447641283273697,0.4374977946281433,0.457212895154953,0.2310783565044403,0.36473900079727173,0.36707764863967896,0.3822793960571289,0.4374977946281433,0.21978627145290375
justin,0.10126311331987381,0.14462746679782867,0.0535140261054039,0.19334697723388672,0.12260758131742477,0.10286262631416321,0.1705259531736374,0.10286262631416321,0.17751482129096985,0.054665591567754745,0.18176646530628204,0.13559997081756592,0.17377479374408722,0.17751482129096985,0.23849661648273468,0.26000288128852844,0.10286262631416321,0.18469490110874176,0.11253492534160614,0.019410936161875725,0.16384002566337585,0.17751482129096985,0.1887744814157486,0.11993476748466492,0.2795754671096802,0.10374727845191956,0.16384002566337585,0.17168305814266205
herman,0.21801693737506866,0.13855092227458954,0.12357868999242783,0.09056578576564789,0.09181983768939972,0.1604921519756317,0.08452150225639343,0.1604921519756317,0.19971449673175812,0.16216742992401123,0.2262844294309616,0.07095755636692047,0.1366758793592453,0.19971449673175812,0.09043364971876144,0.12367784231901169,0.1604921519756317,0.10644732415676117,0.06547024846076965,0.04902781546115875,0.14911341667175293,0.19971449673175812,0.19312141835689545,0.15341924130916595,0.2085307091474533,0.11774154007434845,0.14911341667175293,0.15866468846797943
plaza,0.06710678339004517,0.16295140981674194,0.16726557910442352,0.06694789230823517,0.1976572722196579,0.2080681324005127,0.16283370554447174,0.2080681324005127,0.2343834489583969,0.08232836425304413,0.23206861317157745,0.16669867932796478,0.1200171560049057,0.2343834489583969,0.17569132149219513,0.1783810406923294,0.2080681324005127,0.11758657544851303,0.15374425053596497,0.021043526008725166,0.1517188549041748,0.2343834489583969,0.3448775112628937,0.16522739827632904,0.16599927842617035,0.20278672873973846,0.1517188549041748,0.14521731436252594
on,0.32655060291290283,0.32520127296447754,0.2559742033481598,0.2774328887462616,0.1954394280910492,0.41031414270401,0.23738256096839905,0.41031414270401,0.5107308030128479,0.3056946098804474,0.3031673729419708,0.17586995661258698,0.3347817361354828,0.5107308030128479,0.3680826723575592,0.3162264823913574,0.41031414270401,0.1569211632013321,0.1334993690252304,0.05590687692165375,0.46853652596473694,0.5107308030128479,0.2549738585948944,0.4529881477355957,0.3909217119216919,0.2410694807767868,0.46853652596473694,0.2714994251728058
the,0.33890387415885925,0.4335206151008606,0.36838498711586,0.3906462490558624,0.29184040427207947,0.535392165184021,0.29801803827285767,0.535392165184021,1.0,0.36412742733955383,0.32149645686149597,0.3102840185165405,0.4838213622570038,1.0,0.28402599692344666,0.33782097697257996,0.535392165184021,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.6662389636039734,1.0,0.35769423842430115,0.6251175999641418,0.48711544275283813,0.32185450196266174,0.6662389636039734,0.22068053483963013
embarcadero,0.18027722835540771,0.25558707118034363,0.2416001707315445,0.22740653157234192,0.19038520753383636,0.29905974864959717,0.2408735305070877,0.29905974864959717,0.2974037826061249,0.17047445476055145,0.4338180124759674,0.2521083950996399,0.32387691736221313,0.2974037826061249,0.22559411823749542,0.19126464426517487,0.29905974864959717,0.2069183737039566,0.15625977516174316,0.04249023273587227,0.2386816293001175,0.2974037826061249,0.3213462829589844,0.2172684222459793,0.30137574672698975,0.2359040081501007,0.2386816293001175,0.2404213696718216
",",0.22659391164779663,0.40610817074775696,0.36644625663757324,0.36755475401878357,0.2654368579387665,0.44245919585227966,0.3043581247329712,0.44245919585227966,0.4933079481124878,0.32220861315727234,0.2919403910636902,0.16838376224040985,0.3225448727607727,0.4933079481124878,0.3187089264392853,0.27105793356895447,0.44245919585227966,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.5201468467712402,0.4933079481124878,0.35839709639549255,0.48329564929008484,0.45456063747406006,0.2880980372428894,0.5201468467712402,0.31091248989105225
featuring,0.16178856790065765,0.20523323118686676,0.10623688995838165,0.18287456035614014,0.08587762713432312,0.16750919818878174,0.16513384878635406,0.16750919818878174,0.21340800821781158,0.1859632283449173,0.40302905440330505,0.20769467949867249,0.24746395647525787,0.21340800821781158,0.225393146276474,0.12647795677185059,0.16750919818878174,0.21352623403072357,0.13381469249725342,0.040057290345430374,0.1888517439365387,0.21340800821781158,0.111026331782341,0.1115478128194809,0.16899792850017548,0.16671516001224518,0.1888517439365387,0.24838131666183472
games,0.10814857482910156,0.21716509759426117,0.228891059756279,0.21404848992824554,0.1553826481103897,0.23381441831588745,0.12412780523300171,0.23381441831588745,0.2676136791706085,0.21783098578453064,0.6073684692382812,0.30255067348480225,0.22036121785640717,0.2676136791706085,0.2396763414144516,0.21121583878993988,0.23381441831588745,0.3565964996814728,0.2931278944015503,0.044272638857364655,0.24802106618881226,0.2676136791706085,0.17271248996257782,0.20468297600746155,0.21596553921699524,0.26671868562698364,0.24802106618881226,0.1360001415014267
and,0.33647966384887695,0.5296266674995422,0.3016039729118347,0.42175528407096863,0.211697056889534,0.48971283435821533,0.35260969400405884,0.48971283435821533,0.5171257257461548,0.39536112546920776,0.32315516471862793,0.2040661722421646,0.36462149024009705,0.5171257257461548,0.23252390325069427,0.2185291349887848,0.48971283435821533,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.4954058527946472,0.5171257257461548,0.2827445864677429,0.40957894921302795,0.3740963041782379,0.22757986187934875,0.4954058527946472,0.20544172823429108
activities,0.24978172779083252,0.3069241940975189,0.26200100779533386,0.22301995754241943,0.17750321328639984,0.2740468382835388,0.17586548626422882,0.2740468382835388,0.2626894414424896,0.24801965057849884,0.33051085472106934,0.39319339394569397,0.3103700280189514,0.2626894414424896,0.22841589152812958,0.21331390738487244,0.2740468382835388,0.06047104299068451,0.045015789568424225,0.011806972324848175,0.2027697116136551,0.2626894414424896,0.12549333274364471,0.18337975442409515,0.16647951304912567,0.271248459815979,0.2027697116136551,0.11289679259061813
that,0.557814359664917,0.5391656160354614,0.3621441423892975,0.35517072677612305,0.23507140576839447,0.5436353087425232,0.337613970041275,0.5436353087425232,0.5473989248275757,0.4608689844608307,0.3332602083683014,0.31351813673973083,0.31487685441970825,0.5473989248275757,0.29284077882766724,0.23541377484798431,0.5436353087425232,0.18258553743362427,0.10987387597560883,-0.014119508676230907,0.435920387506485,0.5473989248275757,0.183757483959198,0.5921133160591125,0.33670201897621155,0.224154531955719,0.435920387506485,0.32716336846351624
will,0.41543328762054443,0.2847830653190613,0.18646106123924255,0.19863811135292053,0.17310313880443573,0.5091033577919006,0.3146556615829468,0.5091033577919006,0.3635469079017639,0.30599331855773926,0.28118249773979187,0.18679384887218475,0.21565069258213043,0.3635469079017639,0.3024732768535614,0.22755464911460876,0.5091033577919006,0.1544499397277832,0.1507955938577652,0.07188837975263596,0.2580665349960327,0.3635469079017639,0.11721272766590118,0.33041369915008545,0.22588570415973663,0.18110758066177368,0.2580665349960327,0.35046905279159546
highlight,0.22682225704193115,0.196658656001091,0.15506282448768616,0.14378181099891663,0.0607069656252861,0.2521567940711975,0.14779475331306458,0.2521567940711975,0.26126983761787415,0.2250729203224182,0.2217821478843689,0.2712283432483673,0.217565655708313,0.26126983761787415,0.14325495064258575,0.23048035800457,0.2521567940711975,0.13485531508922577,0.16177430748939514,-0.04638969898223877,0.2666685879230499,0.26126983761787415,0.15256233513355255,0.17680825293064117,0.12257414311170578,0.13709108531475067,0.2666685879230499,0.19680358469486237
the,0.33890387415885925,0.4335206151008606,0.36838498711586,0.3906462490558624,0.29184040427207947,0.535392165184021,0.29801803827285767,0.535392165184021,1.0,0.36412742733955383,0.32149645686149597,0.3102840185165405,0.4838213622570038,1.0,0.28402599692344666,0.33782097697257996,0.535392165184021,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.6662389636039734,1.0,0.35769423842430115,0.6251175999641418,0.48711544275283813,0.32185450196266174,0.6662389636039734,0.22068053483963013
bay,0.06300077587366104,0.17625272274017334,0.15753845870494843,0.17108994722366333,0.1896517127752304,0.15862606465816498,0.11264120787382126,0.15862606465816498,0.2441686987876892,0.12777148187160492,0.21023482084274292,0.1304498314857483,0.18494504690170288,0.2441686987876892,0.1719716489315033,0.18929582834243774,0.15862606465816498,0.12241406738758087,0.1972428411245346,-0.04651472717523575,0.1926257163286209,0.2441686987876892,0.23851460218429565,0.16472025215625763,0.18626409769058228,0.1768934279680252,0.1926257163286209,0.10773546993732452
area,0.17030490934848785,0.2414858043193817,0.37957796454429626,0.2544567286968231,0.38121527433395386,0.2797197997570038,0.14386914670467377,0.2797197997570038,0.37834644317626953,0.17194847762584686,0.21647244691848755,0.14239740371704102,0.2682478725910187,0.37834644317626953,0.13465970754623413,0.13227812945842743,0.2797197997570038,0.09147491306066513,0.19680163264274597,0.004881815519183874,0.33632898330688477,0.37834644317626953,0.41959723830223083,0.34513235092163086,0.24981513619422913,0.21001197397708893,0.33632898330688477,0.12640461325645447
's,-0.026164190843701363,0.01698932610452175,0.023582622408866882,0.007088581565767527,-0.008634808473289013,0.03782717138528824,0.018760163336992264,0.03782717138528824,-0.01540423184633255,0.05519130453467369,0.09449660778045654,0.02566051483154297,0.011294117197394371,-0.01540423184633255,-0.04274718090891838,-0.0369880273938179,0.03782717138528824,0.09726737439632416,-0.02838491089642048,-0.01041578408330679,-0.037580832839012146,-0.01540423184633255,0.004406440537422895,0.06608816236257553,0.008974763564765453,0.02657921425998211,-0.037580832839012146,-0.023395681753754616
technology,0.20081453025341034,0.2643958628177643,0.2242114394903183,0.1249099150300026,0.1246257796883583,0.25372135639190674,0.13134543597698212,0.25372135639190674,0.21669498085975647,0.2028457373380661,0.21822279691696167,0.20682406425476074,0.1289663016796112,0.21669498085975647,0.13975733518600464,0.1646563559770584,0.25372135639190674,0.18677611649036407,0.1380506306886673,-0.07941720634698868,0.24215441942214966,0.21669498085975647,0.2108706384897232,0.27103596925735474,0.20640774071216583,0.10480663180351257,0.24215441942214966,0.11564995348453522
",",0.22659391164779663,0.40610817074775696,0.36644625663757324,0.36755475401878357,0.2654368579387665,0.44245919585227966,0.3043581247329712,0.44245919585227966,0.4933079481124878,0.32220861315727234,0.2919403910636902,0.16838376224040985,0.3225448727607727,0.4933079481124878,0.3187089264392853,0.27105793356895447,0.44245919585227966,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.5201468467712402,0.4933079481124878,0.35839709639549255,0.48329564929008484,0.45456063747406006,0.2880980372428894,0.5201468467712402,0.31091248989105225
culinary,0.19583635032176971,0.32716354727745056,0.12742044031620026,0.11816257983446121,0.16947093605995178,0.2302282154560089,0.1075831800699234,0.2302282154560089,0.22274447977542877,0.3166762888431549,0.29708176851272583,0.12405489385128021,0.13474735617637634,0.22274447977542877,0.14419256150722504,0.12945394217967987,0.2302282154560089,0.19299204647541046,0.24483205378055573,-0.03146035224199295,0.23435072600841522,0.22274447977542877,0.12087860703468323,0.21960832178592682,0.13453556597232819,0.13829109072685242,0.23435072600841522,0.14946907758712769
creations,0.2999957203865051,0.3814007043838501,0.21654550731182098,0.2858070731163025,0.13867563009262085,0.30633315443992615,0.17563267052173615,0.30633315443992615,0.2928679883480072,0.33433374762535095,0.32953086495399475,0.34306812286376953,0.16191047430038452,0.2928679883480072,0.206309512257576,0.2799237072467804,0.30633315443992615,0.10236039012670517,0.11187858879566193,0.032521460205316544,0.21155957877635956,0.2928679883480072,0.11425619572401047,0.2828657627105713,0.19659985601902008,0.1650228649377823,0.21155957877635956,0.2910361588001251
