,what,video,game,series,did,alex,seropian,make,?
of,0.33290785551071167,0.20452004671096802,0.2298848181962967,0.22268271446228027,0.2513895630836487,0.10021239519119263,0.23073378205299377,0.2912110388278961,0.1826142966747284
the,0.42745697498321533,0.2506899833679199,0.285271555185318,0.31376904249191284,0.34736719727516174,0.17685191333293915,0.2987261712551117,0.3146495521068573,0.22068053483963013
halo,0.24797815084457397,0.36432701349258423,0.4109850823879242,0.2590112090110779,0.14646795392036438,0.1668943613767624,0.26340800523757935,0.1788267195224762,0.19959332048892975
video,0.1880173683166504,0.9999999403953552,0.645440399646759,0.3422313332557678,0.16985929012298584,0.18364430963993073,0.17045244574546814,0.1664806604385376,0.22771678864955902
game,0.2246788740158081,0.645440399646759,0.9999998807907104,0.4035228490829468,0.19789010286331177,0.24434390664100647,0.15592986345291138,0.191360205411911,0.1829071193933487
series,0.17328087985515594,0.3422313332557678,0.4035228490829468,1.0000001192092896,0.15581852197647095,0.195468932390213,0.21543282270431519,0.21773797273635864,0.1709602326154709
alex,0.12907041609287262,0.18364430963993073,0.24434390664100647,0.195468932390213,0.13676169514656067,1.0000001192092896,0.17108885943889618,0.10458652675151825,0.08971220999956131
seropian,0.21825456619262695,0.17045244574546814,0.15592986345291138,0.21543282270431519,0.16425733268260956,0.17108885943889618,0.9999998807907104,0.23920303583145142,0.14707191288471222
",",0.3087472915649414,0.19700543582439423,0.2653886377811432,0.24060699343681335,0.3015086054801941,0.2143331915140152,0.21566221117973328,0.324553906917572,0.31091248989105225
serial,0.1661187708377838,0.1967366486787796,0.2336115688085556,0.35013672709465027,0.1392841637134552,0.1340344250202179,0.31972718238830566,0.11324149370193481,0.15233060717582703
host,0.12779991328716278,0.14776620268821716,0.26605361700057983,0.23367413878440857,0.08573058992624283,0.15213391184806824,0.16047292947769165,0.1754496544599533,0.1021634042263031
sarah,0.18478435277938843,0.1647716611623764,0.17996039986610413,0.19363674521446228,0.16553393006324768,0.26668354868888855,0.15935218334197998,0.1736057549715042,0.11216213554143906
koenig,0.18058815598487854,0.2897755801677704,0.2520539462566376,0.2641928791999817,0.16782614588737488,0.33431771397590637,0.27260544896125793,0.17272840440273285,0.18626508116722107
",",0.3087472915649414,0.19700543582439423,0.2653886377811432,0.24060699343681335,0.3015086054801941,0.2143331915140152,0.21566221117973328,0.324553906917572,0.31091248989105225
actor,0.1445341259241104,0.26489031314849854,0.16451376676559448,0.26841604709625244,0.1412018984556198,0.28971225023269653,0.1865389198064804,0.14216430485248566,0.16922013461589813
ed,0.09894731640815735,0.11088736355304718,0.08903706073760986,0.14244091510772705,0.11433116346597672,0.21752044558525085,0.09648478776216507,0.10800658166408539,0.16764874756336212
asner,0.18665942549705505,0.30377647280693054,0.2573472559452057,0.3243648409843445,0.1821744740009308,0.2994590401649475,0.16152581572532654,0.146673321723938,0.24255888164043427
",",0.3087472915649414,0.19700543582439423,0.2653886377811432,0.24060699343681335,0.3015086054801941,0.2143331915140152,0.21566221117973328,0.324553906917572,0.31091248989105225
pulitzer,0.1705467849969864,0.2442861795425415,0.24720624089241028,0.20247815549373627,0.22092796862125397,0.185759499669075,0.16977834701538086,0.2051125466823578,0.16265492141246796
prize,0.1654435694217682,0.1701190024614334,0.1830058991909027,0.1875632405281067,0.20095181465148926,0.11277550458908081,0.1625669151544571,0.19242152571678162,0.14158497750759125
for,0.3017193675041199,0.24499081075191498,0.2608485519886017,0.2715710699558258,0.318512886762619,0.27393728494644165,0.1448126584291458,0.386745423078537,0.264628142118454
criticism,0.30332592129707336,0.1870497465133667,0.16489103436470032,0.14094780385494232,0.3342134952545166,0.22302505373954773,0.13979071378707886,0.23924465477466583,0.23740006983280182
winning,0.10492657124996185,0.26459258794784546,0.3449719548225403,0.2735115885734558,0.29349252581596375,0.18262408673763275,0.15311646461486816,0.1982232630252838,0.1251823455095291
film,0.17437689006328583,0.34313660860061646,0.24066172540187836,0.2540489733219147,0.17830699682235718,0.1814223825931549,0.15025188028812408,0.15663999319076538,0.16369038820266724
critic,0.19849249720573425,0.168324276804924,0.1830565184354782,0.14269715547561646,0.22060303390026093,0.23325908184051514,0.23543058335781097,0.19983834028244019,0.1728995442390442
and,0.31309178471565247,0.22093096375465393,0.25192898511886597,0.26972857117652893,0.34479495882987976,0.17383675277233124,0.26709917187690735,0.4160483181476593,0.20544172823429108
the,0.42745697498321533,0.2506899833679199,0.285271555185318,0.31376904249191284,0.34736719727516174,0.17685191333293915,0.2987261712551117,0.3146495521068573,0.22068053483963013
subject,0.3828662037849426,0.17088371515274048,0.13710732758045197,0.2071414440870285,0.23762831091880798,0.08460719138383865,0.1982581913471222,0.2619546353816986,0.33952999114990234
of,0.33290785551071167,0.20452004671096802,0.2298848181962967,0.22268271446228027,0.2513895630836487,0.10021239519119263,0.23073378205299377,0.2912110388278961,0.1826142966747284
the,0.42745697498321533,0.2506899833679199,0.285271555185318,0.31376904249191284,0.34736719727516174,0.17685191333293915,0.2987261712551117,0.3146495521068573,0.22068053483963013
2014,0.041483160108327866,-0.013466786593198776,-0.0002799483190756291,0.09910373389720917,-0.002547524170950055,0.2427338808774948,0.12047382444143295,0.08493392169475555,0.058127544820308685
documentary,0.24060073494911194,0.38233307003974915,0.22411087155342102,0.2647181451320648,0.15658286213874817,0.21548134088516235,0.22495931386947632,0.13347895443439484,0.20526576042175293
film,0.17437689006328583,0.34313660860061646,0.24066172540187836,0.2540489733219147,0.17830699682235718,0.1814223825931549,0.15025188028812408,0.15663999319076538,0.16369038820266724
life,0.24693015217781067,0.18036402761936188,0.17010155320167542,0.2284553349018097,0.22298283874988556,0.12434008717536926,0.24941402673721313,0.22435732185840607,0.21677987277507782
itself,0.3625122308731079,0.14965751767158508,0.19298040866851807,0.14682693779468536,0.21505345404148102,0.08164294064044952,0.18145446479320526,0.3258034884929657,0.17933900654315948
roger,0.1456337571144104,0.14494122564792633,0.1911574751138687,0.19187693297863007,0.16114541888237,0.29813894629478455,0.1578361839056015,0.07139068841934204,0.0969553217291832
ebert,0.22244851291179657,0.15643885731697083,0.1767251193523407,0.2004198133945465,0.23981544375419617,0.16903303563594818,0.1981135606765747,0.18522413074970245,0.19925262033939362
",",0.3087472915649414,0.19700543582439423,0.2653886377811432,0.24060699343681335,0.3015086054801941,0.2143331915140152,0.21566221117973328,0.324553906917572,0.31091248989105225
director,0.12868234515190125,0.23650915920734406,0.14202098548412323,0.1936747282743454,0.18875832855701447,0.2035161554813385,0.18013182282447815,0.14020414650440216,0.09360282123088837
",",0.3087472915649414,0.19700543582439423,0.2653886377811432,0.24060699343681335,0.3015086054801941,0.2143331915140152,0.21566221117973328,0.324553906917572,0.31091248989105225
writer,0.16903695464134216,0.19887417554855347,0.15766023099422455,0.22928641736507416,0.15883904695510864,0.2791522741317749,0.27229559421539307,0.1727069765329361,0.1860569268465042
",",0.3087472915649414,0.19700543582439423,0.2653886377811432,0.24060699343681335,0.3015086054801941,0.2143331915140152,0.21566221117973328,0.324553906917572,0.31091248989105225
and,0.31309178471565247,0.22093096375465393,0.25192898511886597,0.26972857117652893,0.34479495882987976,0.17383675277233124,0.26709917187690735,0.4160483181476593,0.20544172823429108
comedian,0.19313229620456696,0.2501145601272583,0.1824214607477188,0.2677709758281708,0.12119244039058685,0.265133798122406,0.23387649655342102,0.1818668693304062,0.20797111093997955
mike,0.16820542514324188,0.21029271185398102,0.19917358458042145,0.22056178748607635,0.1280650645494461,0.3642365336418152,0.1351400911808014,0.14347440004348755,0.1076895147562027
nichols,0.11037348210811615,0.17772957682609558,0.16847005486488342,0.22425322234630585,0.11430823802947998,0.3232625722885132,0.21780875325202942,0.1842428743839264,0.15814410150051117
",",0.3087472915649414,0.19700543582439423,0.2653886377811432,0.24060699343681335,0.3015086054801941,0.2143331915140152,0.21566221117973328,0.324553906917572,0.31091248989105225
film,0.17437689006328583,0.34313660860061646,0.24066172540187836,0.2540489733219147,0.17830699682235718,0.1814223825931549,0.15025188028812408,0.15663999319076538,0.16369038820266724
director,0.12868234515190125,0.23650915920734406,0.14202098548412323,0.1936747282743454,0.18875832855701447,0.2035161554813385,0.18013182282447815,0.14020414650440216,0.09360282123088837
and,0.31309178471565247,0.22093096375465393,0.25192898511886597,0.26972857117652893,0.34479495882987976,0.17383675277233124,0.26709917187690735,0.4160483181476593,0.20544172823429108
screenwriter,0.16754339635372162,0.24731631577014923,0.15749157965183258,0.22488810122013092,0.17502717673778534,0.2490379512310028,0.2687794864177704,0.18201413750648499,0.16958114504814148
philip,0.11288820952177048,0.15437917411327362,0.17704591155052185,0.1837945133447647,0.16742472350597382,0.24682235717773438,0.1840071827173233,0.16850252449512482,0.11887923628091812
kaufman,0.1819443702697754,0.2809939682483673,0.16963595151901245,0.2205534726381302,0.17282360792160034,0.2854786515235901,0.19978946447372437,0.14599162340164185,0.2153463065624237
",",0.3087472915649414,0.19700543582439423,0.2653886377811432,0.24060699343681335,0.3015086054801941,0.2143331915140152,0.21566221117973328,0.324553906917572,0.31091248989105225
and,0.31309178471565247,0.22093096375465393,0.25192898511886597,0.26972857117652893,0.34479495882987976,0.17383675277233124,0.26709917187690735,0.4160483181476593,0.20544172823429108
carl,0.10712110996246338,0.13138766586780548,0.10139306634664536,0.17452888190746307,0.1659640669822693,0.19057007133960724,0.18119962513446808,0.10617533326148987,0.1315603405237198
van,0.1477201133966446,0.127165749669075,0.11283031851053238,0.1950577348470688,0.10164612531661987,0.2541700005531311,0.17886918783187866,0.07582693547010422,0.15528257191181183
vechten,0.1604786217212677,0.17454344034194946,0.17259074747562408,0.12303689122200012,0.10153231024742126,0.17883320152759552,0.22373126447200775,0.12130694836378098,0.18492676317691803
",",0.3087472915649414,0.19700543582439423,0.2653886377811432,0.24060699343681335,0.3015086054801941,0.2143331915140152,0.21566221117973328,0.324553906917572,0.31091248989105225
photographer,0.1375393569469452,0.261736124753952,0.1380394995212555,0.11856530606746674,0.1559632420539856,0.23330503702163696,0.24981047213077545,0.21167482435703278,0.1464734673500061
and,0.31309178471565247,0.22093096375465393,0.25192898511886597,0.26972857117652893,0.34479495882987976,0.17383675277233124,0.26709917187690735,0.4160483181476593,0.20544172823429108
writer,0.16903695464134216,0.19887417554855347,0.15766023099422455,0.22928641736507416,0.15883904695510864,0.2791522741317749,0.27229559421539307,0.1727069765329361,0.1860569268465042
",",0.3087472915649414,0.19700543582439423,0.2653886377811432,0.24060699343681335,0.3015086054801941,0.2143331915140152,0.21566221117973328,0.324553906917572,0.31091248989105225
are,0.29724663496017456,0.17460376024246216,0.2047397643327713,0.2139665186405182,0.2159031480550766,0.12332171201705933,0.2720820903778076,0.4522273540496826,0.24591213464736938
graduates,0.191602885723114,0.15238544344902039,0.12784269452095032,0.12174201756715775,0.1699748933315277,0.12955044209957123,0.17701666057109833,0.1397867053747177,0.11479247361421585
.,0.3567904531955719,0.23863497376441956,0.2581658959388733,0.3121925890445709,0.35288307070732117,0.1742304265499115,0.21040204167366028,0.3547073304653168,0.4130953550338745
