,what,team,did,justin,tucker,play,for,?
host,0.12779991328716278,0.14214304089546204,0.08573058992624283,0.201900452375412,0.26421791315078735,0.22771945595741272,0.2458597868680954,0.1021634042263031
a,0.3320399522781372,0.19125498831272125,0.2552328109741211,0.21040329337120056,0.18715037405490875,0.21130098402500153,0.44038116931915283,0.23916715383529663
super,0.13651713728904724,0.23339706659317017,0.16038043797016144,0.18469490110874176,0.1548369824886322,0.17709366977214813,0.22938419878482819,0.166326642036438
bowl,0.15942467749118805,0.20460736751556396,0.18569406867027283,0.11253492534160614,0.19046543538570404,0.19427603483200073,0.24430087208747864,0.21118052303791046
;,0.10986888408660889,0.06688904762268066,0.10727239400148392,-0.06772465258836746,-0.07733320444822311,0.08712074160575867,0.0293948445469141,0.10349778085947037
during,0.24137552082538605,0.18426461517810822,0.30679523944854736,0.17377479374408722,0.15778478980064392,0.16004027426242828,0.3448435664176941,0.1325719803571701
the,0.42745697498321533,0.22564226388931274,0.34736719727516174,0.17751482129096985,0.18514882028102875,0.24793598055839539,0.4739971458911896,0.22068053483963013
inaugural,0.09634827822446823,0.1835903823375702,0.17149940133094788,0.2296362668275833,0.11895950883626938,0.16365325450897217,0.27195608615875244,0.16871942579746246
season,0.12117787450551987,0.3451383709907532,0.19368280470371246,0.19525930285453796,0.2641618549823761,0.32110530138015747,0.24490800499916077,0.16793298721313477
",",0.3087472915649414,0.21287471055984497,0.3015086054801941,0.26351892948150635,0.2491523027420044,0.2231253683567047,0.4464869201183319,0.31091248989105225
the,0.42745697498321533,0.22564226388931274,0.34736719727516174,0.17751482129096985,0.18514882028102875,0.24793598055839539,0.4739971458911896,0.22068053483963013
field,0.1825202852487564,0.23653793334960938,0.16789361834526062,0.07971037924289703,0.15287409722805023,0.189304918050766,0.24342265725135803,0.11279727518558502
had,0.23849567770957947,0.11808160692453384,0.540525496006012,0.2045806497335434,0.16179615259170532,0.21061712503433228,0.3270139992237091,0.20728366076946259
to,0.455847829580307,0.23889471590518951,0.4452643394470215,0.10286262631416321,0.17711009085178375,0.272149920463562,0.4451248347759247,0.29463258385658264
be,0.3929833769798279,0.11497053503990173,0.22657383978366852,0.15092438459396362,0.0982089713215828,0.26653528213500977,0.3801851272583008,0.3324260413646698
re-sodded,0.24762454628944397,0.19017523527145386,0.298442006111145,0.1055310070514679,0.12814955413341522,0.18102234601974487,0.2840079665184021,0.2500745952129364
multiple,0.19839626550674438,0.10452929139137268,0.13390448689460754,0.18183933198451996,0.12754566967487335,0.08917649835348129,0.25015708804130554,0.1591399908065796
times,0.21414996683597565,0.22555524110794067,0.23068773746490479,0.11474525183439255,0.13539686799049377,0.1416972428560257,0.2999500632286072,0.18880689144134521
due,0.15204688906669617,0.1085844337940216,0.15152592957019806,0.10713691264390945,0.15065301954746246,0.15495911240577698,0.2363993525505066,0.10954997688531876
to,0.455847829580307,0.23889471590518951,0.4452643394470215,0.10286262631416321,0.17711009085178375,0.272149920463562,0.4451248347759247,0.29463258385658264
various,0.26045072078704834,0.05362315848469734,0.19538888335227966,0.06801202148199081,0.14721326529979706,0.12301496416330338,0.3578505516052246,0.12823495268821716
issues,0.33279702067375183,0.07536598294973373,0.22840259969234467,0.14040791988372803,0.17868639528751373,0.11215514689683914,0.27617812156677246,0.320565789937973
",",0.3087472915649414,0.21287471055984497,0.3015086054801941,0.26351892948150635,0.2491523027420044,0.2231253683567047,0.4464869201183319,0.31091248989105225
and,0.31309178471565247,0.22394508123397827,0.34479495882987976,0.2104688435792923,0.26666060090065,0.25634777545928955,0.5064792633056641,0.20544172823429108
during,0.24137552082538605,0.18426461517810822,0.30679523944854736,0.17377479374408722,0.15778478980064392,0.16004027426242828,0.3448435664176941,0.1325719803571701
a,0.3320399522781372,0.19125498831272125,0.2552328109741211,0.21040329337120056,0.18715037405490875,0.21130098402500153,0.44038116931915283,0.23916715383529663
week,0.2483774870634079,0.11951680481433868,0.2459598332643509,0.23849661648273468,0.16417929530143738,0.21286006271839142,0.3263654112815857,0.25105318427085876
6,0.05088282376527786,-0.010359247215092182,-0.0043754540383815765,0.029868384823203087,0.10145151615142822,0.00921922642737627,0.03396032005548477,0.045001473277807236
game,0.2246788740158081,0.3462994396686554,0.19789010286331177,0.20827536284923553,0.15281064808368683,0.44828343391418457,0.2608485519886017,0.1829071193933487
earlier,0.22624605894088745,0.16018074750900269,0.24518106877803802,0.09404563903808594,0.18078485131263733,0.13877899944782257,0.20985780656337738,0.13306351006031036
in,0.30808621644973755,0.18841172754764557,0.2593238651752472,0.16384002566337585,0.16661880910396576,0.24321173131465912,0.4322226941585541,0.20430970191955566
the,0.42745697498321533,0.22564226388931274,0.34736719727516174,0.17751482129096985,0.18514882028102875,0.24793598055839539,0.4739971458911896,0.22068053483963013
2015,-0.07269049435853958,-0.009967954829335213,0.02002497762441635,0.0997634306550026,-0.13900654017925262,-0.06512405723333359,-0.08512632548809052,-0.029954981058835983
season,0.12117787450551987,0.3451383709907532,0.19368280470371246,0.19525930285453796,0.2641618549823761,0.32110530138015747,0.24490800499916077,0.16793298721313477
",",0.3087472915649414,0.21287471055984497,0.3015086054801941,0.26351892948150635,0.2491523027420044,0.2231253683567047,0.4464869201183319,0.31091248989105225
a,0.3320399522781372,0.19125498831272125,0.2552328109741211,0.21040329337120056,0.18715037405490875,0.21130098402500153,0.44038116931915283,0.23916715383529663
portion,0.287394255399704,0.07794839143753052,0.21140550076961517,0.07958883047103882,0.12996862828731537,0.10483705997467041,0.14566263556480408,0.11719609797000885
of,0.33290785551071167,0.20352502167224884,0.2513895630836487,0.14437353610992432,0.11840829998254776,0.15350224077701569,0.4185989499092102,0.1826142966747284
the,0.42745697498321533,0.22564226388931274,0.34736719727516174,0.17751482129096985,0.18514882028102875,0.24793598055839539,0.4739971458911896,0.22068053483963013
turf,0.16994749009609222,0.21460238099098206,0.10967846214771271,0.12291478365659714,0.2058369517326355,0.21430103480815887,0.20793719589710236,0.11744038760662079
collapsed,0.21314547955989838,0.18168587982654572,0.25112998485565186,0.07440299540758133,0.12774406373500824,0.13487079739570618,0.16004310548305511,0.12967832386493683
under,0.20154598355293274,0.15754151344299316,0.20815621316432953,0.1013345941901207,0.1053381934762001,0.06008297577500343,0.2930702269077301,0.18233340978622437
baltimore,0.13383716344833374,0.22814702987670898,0.1808740198612213,0.20198987424373627,0.27331796288490295,0.20653848350048065,0.22601279616355896,0.13640713691711426
ravens,0.168565571308136,0.287939190864563,0.19025254249572754,0.2312362790107727,0.2524849772453308,0.18884442746639252,0.2449597716331482,0.13021303713321686
kicker,0.17991788685321808,0.3562062680721283,0.12325023859739304,0.26051458716392517,0.39055773615837097,0.27811649441719055,0.25026997923851013,0.2049250453710556
justin,0.14793814718723297,0.1807246208190918,0.1406216323375702,1.0,0.3488595485687256,0.18094775080680847,0.17554327845573425,0.17168305814266205
tucker,0.22673556208610535,0.1825452446937561,0.16738790273666382,0.3488595485687256,1.0000001192092896,0.21370284259319305,0.2101678103208542,0.1057906299829483
",",0.3087472915649414,0.21287471055984497,0.3015086054801941,0.26351892948150635,0.2491523027420044,0.2231253683567047,0.4464869201183319,0.31091248989105225
causing,0.24770919978618622,0.17173542082309723,0.2553318440914154,0.06533162295818329,0.19102323055267334,0.12663260102272034,0.17406979203224182,0.1852436512708664
him,0.34912991523742676,0.22785334289073944,0.4290095865726471,0.21729347109794617,0.2786584198474884,0.2619398832321167,0.34431272745132446,0.23943768441677094
to,0.455847829580307,0.23889471590518951,0.4452643394470215,0.10286262631416321,0.17711009085178375,0.272149920463562,0.4451248347759247,0.29463258385658264
slip,0.27143293619155884,0.09833020716905594,0.21692362427711487,0.13273067772388458,0.16959288716316223,0.22772540152072906,0.1601601541042328,0.19108696281909943
and,0.31309178471565247,0.22394508123397827,0.34479495882987976,0.2104688435792923,0.26666060090065,0.25634777545928955,0.5064792633056641,0.20544172823429108
miss,0.15348751842975616,0.13051851093769073,0.15212443470954895,0.23652924597263336,0.1963868886232376,0.11756859719753265,0.13991275429725647,0.21144157648086548
a,0.3320399522781372,0.19125498831272125,0.2552328109741211,0.21040329337120056,0.18715037405490875,0.21130098402500153,0.44038116931915283,0.23916715383529663
field,0.1825202852487564,0.23653793334960938,0.16789361834526062,0.07971037924289703,0.15287409722805023,0.189304918050766,0.24342265725135803,0.11279727518558502
goal,0.2571476101875305,0.2919785678386688,0.23877869546413422,0.09634276479482651,0.1025167778134346,0.20391857624053955,0.2554558217525482,0.1964566856622696
",",0.3087472915649414,0.21287471055984497,0.3015086054801941,0.26351892948150635,0.2491523027420044,0.2231253683567047,0.4464869201183319,0.31091248989105225
although,0.24844598770141602,0.11539958417415619,0.29252153635025024,0.09384258091449738,0.13432413339614868,0.21420201659202576,0.2825305759906769,0.15541206300258636
the,0.42745697498321533,0.22564226388931274,0.34736719727516174,0.17751482129096985,0.18514882028102875,0.24793598055839539,0.4739971458911896,0.22068053483963013
field,0.1825202852487564,0.23653793334960938,0.16789361834526062,0.07971037924289703,0.15287409722805023,0.189304918050766,0.24342265725135803,0.11279727518558502
has,0.20338068902492523,0.18100208044052124,0.2124989777803421,0.1503494530916214,0.11263880878686905,0.17878887057304382,0.450642853975296,0.15994466841220856
not,0.5449194312095642,0.15346717834472656,0.6481515765190125,0.14919349551200867,0.16281159222126007,0.23099683225154877,0.39280617237091064,0.41942933201789856
had,0.23849567770957947,0.11808160692453384,0.540525496006012,0.2045806497335434,0.16179615259170532,0.21061712503433228,0.3270139992237091,0.20728366076946259
any,0.43670421838760376,0.10668415576219559,0.37563082575798035,0.09643806517124176,0.1770690679550171,0.19305472075939178,0.3944643437862396,0.4113408327102661
major,0.21026742458343506,0.14941072463989258,0.20997437834739685,0.13085024058818817,0.1507386863231659,0.15820588171482086,0.23592928051948547,0.19788557291030884
issues,0.33279702067375183,0.07536598294973373,0.22840259969234467,0.14040791988372803,0.17868639528751373,0.11215514689683914,0.27617812156677246,0.320565789937973
since,0.29783400893211365,0.22051659226417542,0.27613121271133423,0.17084573209285736,0.12041839212179184,0.15195776522159576,0.36751601099967957,0.2876587212085724
.,0.3567904531955719,0.26467522978782654,0.35288307070732117,0.22157661616802216,0.17069591581821442,0.25552695989608765,0.4726039469242096,0.4130953550338745
