,who,created,the,2005,theme,for,doctor,who,?
provided,0.18789203464984894,0.34329327940940857,0.304488867521286,0.035027991980314255,0.15859627723693848,0.38938868045806885,0.14807631075382233,0.18789203464984894,0.16893617808818817
a,0.36608949303627014,0.30777761340141296,0.5829201340675354,-0.044396962970495224,0.2278088480234146,0.44038116931915283,0.22883038222789764,0.36608949303627014,0.23916715383529663
new,0.2378052920103073,0.25701409578323364,0.3845241069793701,0.06185975298285484,0.20022907853126526,0.2700757384300232,0.12563565373420715,0.2378052920103073,0.14782847464084625
arrangement,0.12936225533485413,0.14107978343963623,0.290839284658432,-0.0017006747657433152,0.30165839195251465,0.2337760627269745,0.051071979105472565,0.12936225533485413,0.11038770526647568
which,0.3688730001449585,0.3362928330898285,0.6521818041801453,-0.03712547942996025,0.25756725668907166,0.44095608592033386,0.19030126929283142,0.3688730001449585,0.25814583897590637
featured,0.25015440583229065,0.2760995924472809,0.28660184144973755,0.05634915828704834,0.37877461314201355,0.30727413296699524,0.16105584800243378,0.25015440583229065,0.2944096624851227
samples,0.21415893733501434,0.15183082222938538,0.2069351226091385,0.0004914947203360498,0.15215466916561127,0.23178832232952118,0.13709600269794464,0.21415893733501434,0.1777840405702591
from,0.27839982509613037,0.18235871195793152,0.40150508284568787,0.05479402095079422,0.18822719156742096,0.314039945602417,0.15658842027187347,0.27839982509613037,0.19969791173934937
the,0.3733934462070465,0.3539263904094696,1.0,0.037273142486810684,0.2470158040523529,0.4739971458911896,0.2820442318916321,0.3733934462070465,0.22068053483963013
1963,-0.045281361788511276,0.012578723952174187,0.03728247061371803,-0.12723614275455475,0.055739764124155045,-0.02221491001546383,0.008513279259204865,-0.045281361788511276,0.03411978855729103
original,0.1785319596529007,0.37594276666641235,0.4037000238895416,0.04479610547423363,0.29133370518684387,0.2975997030735016,0.13737785816192627,0.1785319596529007,0.17256900668144226
with,0.3282766342163086,0.2505694031715393,0.4223487675189972,-0.0030237799510359764,0.22438909113407135,0.39140474796295166,0.17277967929840088,0.3282766342163086,0.2433311939239502
further,0.1815619170665741,0.1787133663892746,0.32531118392944336,0.0406949557363987,0.09152159094810486,0.26543480157852173,0.10967762768268585,0.1815619170665741,0.20960763096809387
elements,0.15524056553840637,0.22603167593479156,0.22297804057598114,-0.026943324133753777,0.2629435658454895,0.21664150059223175,0.1304170787334442,0.15524056553840637,0.15222592651844025
added,0.10734523087739944,0.37680092453956604,0.3207796514034271,0.06547388434410095,0.17613814771175385,0.28443121910095215,0.10448475927114487,0.10734523087739944,0.2865637540817261
;,0.007937713526189327,0.006454478483647108,0.09152708947658539,-0.057350389659404755,0.021994154900312424,0.0293948445469141,0.03465403988957405,0.007937713526189327,0.10349778085947037
in,0.2792111933231354,0.2843434810638428,0.6662389636039734,0.009931974112987518,0.21164380013942719,0.4322226941585541,0.25567495822906494,0.2792111933231354,0.20430970191955566
the,0.3733934462070465,0.3539263904094696,1.0,0.037273142486810684,0.2470158040523529,0.4739971458911896,0.2820442318916321,0.3733934462070465,0.22068053483963013
2005,0.18423187732696533,0.043089039623737335,0.037273142486810684,1.0,0.06360690295696259,0.04140647128224373,0.07635467499494553,0.18423187732696533,0.10709824413061142
christmas,0.19243934750556946,0.1387723982334137,0.2044597715139389,0.14348074793815613,0.32897084951400757,0.14492979645729065,0.1539488285779953,0.19243934750556946,0.23817040026187897
episode,0.2015407234430313,0.16416969895362854,0.25342556834220886,0.04103194922208786,0.3510914444923401,0.17981192469596863,0.2940889000892639,0.2015407234430313,0.23978739976882935
``,0.02397952415049076,3.665990152512677e-05,0.029072100296616554,0.1478952169418335,-0.04043178632855415,0.01270448137074709,0.03718610852956772,0.02397952415049076,0.0685480609536171
the,0.3733934462070465,0.3539263904094696,1.0,0.037273142486810684,0.2470158040523529,0.4739971458911896,0.2820442318916321,0.3733934462070465,0.22068053483963013
christmas,0.19243934750556946,0.1387723982334137,0.2044597715139389,0.14348074793815613,0.32897084951400757,0.14492979645729065,0.1539488285779953,0.19243934750556946,0.23817040026187897
invasion,0.20124277472496033,0.13343824446201324,0.32296645641326904,0.1640065312385559,0.23011495172977448,0.16607917845249176,0.14501109719276428,0.20124277472496033,0.18923960626125336
'',0.024401003494858742,-0.004385723266750574,0.041273195296525955,0.0050271013751626015,0.03232346102595329,-0.04479556903243065,0.06782495975494385,0.024401003494858742,0.018684765323996544
",",0.3365725874900818,0.2755771577358246,0.4933079481124878,0.11050146818161011,0.21865783631801605,0.4464869201183319,0.20407600700855255,0.3365725874900818,0.31091248989105225
gold,0.11612684279680252,0.0803830549120903,0.27136439085006714,0.012679794803261757,0.1178743913769722,0.2409525066614151,0.14219869673252106,0.11612684279680252,0.11542754620313644
introduced,0.18349657952785492,0.3989526927471161,0.242969810962677,0.061863552778959274,0.22775977849960327,0.2018822282552719,0.10804295539855957,0.18349657952785492,0.16386865079402924
a,0.36608949303627014,0.30777761340141296,0.5829201340675354,-0.044396962970495224,0.2278088480234146,0.44038116931915283,0.22883038222789764,0.36608949303627014,0.23916715383529663
modified,0.11192785948514938,0.273929238319397,0.25787946581840515,0.019767051562666893,0.14577820897102356,0.19713161885738373,0.10834024846553802,0.11192785948514938,0.2008686512708664
closing,0.18148626387119293,0.16704481840133667,0.29856032133102417,0.05539901927113533,0.21874353289604187,0.2750873267650604,0.1331569254398346,0.18148626387119293,0.20759470760822296
credits,0.21117490530014038,0.1980685442686081,0.2230195701122284,0.12600553035736084,0.23113985359668732,0.2572024464607239,0.1733127385377884,0.21117490530014038,0.14918746054172516
arrangement,0.12936225533485413,0.14107978343963623,0.290839284658432,-0.0017006747657433152,0.30165839195251465,0.2337760627269745,0.051071979105472565,0.12936225533485413,0.11038770526647568
that,0.45444270968437195,0.3583657741546631,0.5473989248275757,0.016139673069119453,0.22944191098213196,0.4137635827064514,0.2390732765197754,0.45444270968437195,0.32716336846351624
was,0.3318818509578705,0.3592788577079773,0.48711544275283813,0.11356307566165924,0.21860456466674805,0.3863949179649353,0.19672659039497375,0.3318818509578705,0.18412111699581146
used,0.20756356418132782,0.3007298409938812,0.3718377649784088,-0.009098339825868607,0.19152973592281342,0.4236139953136444,0.15671396255493164,0.20756356418132782,0.22430120408535004
up,0.26056501269340515,0.22044560313224792,0.38423117995262146,0.05607280507683754,0.13738784193992615,0.342966228723526,0.15522944927215576,0.26056501269340515,0.1819818764925003
until,0.2530071437358856,0.28073593974113464,0.37191009521484375,0.07691854983568192,0.12345767021179199,0.2802979350090027,0.15309728682041168,0.2530071437358856,0.20304496586322784
the,0.3733934462070465,0.3539263904094696,1.0,0.037273142486810684,0.2470158040523529,0.4739971458911896,0.2820442318916321,0.3733934462070465,0.22068053483963013
conclusion,0.2317943274974823,0.16472342610359192,0.25632116198539734,0.03253253549337387,0.11335786432027817,0.2245149314403534,0.11005745083093643,0.2317943274974823,0.23632600903511047
of,0.2827862501144409,0.32043445110321045,0.733189046382904,0.017815761268138885,0.17537155747413635,0.4185989499092102,0.16895952820777893,0.2827862501144409,0.1826142966747284
the,0.3733934462070465,0.3539263904094696,1.0,0.037273142486810684,0.2470158040523529,0.4739971458911896,0.2820442318916321,0.3733934462070465,0.22068053483963013
2007,-0.29352980852127075,-0.188014954328537,-0.23657195270061493,-0.14732033014297485,-0.05069440230727196,-0.15897968411445618,-0.010231979191303253,-0.29352980852127075,-0.1664225310087204
series,0.21484537422657013,0.25338736176490784,0.31376904249191284,0.04714697599411011,0.3285406529903412,0.2715710699558258,0.2712797522544861,0.21484537422657013,0.1709602326154709
.,0.3541337847709656,0.3230568766593933,0.5934505462646484,0.0678042471408844,0.2135048359632492,0.4726039469242096,0.22361043095588684,0.3541337847709656,0.4130953550338745
