,in,2005,",",what,did,doctor,who,think,the,condition,of,his,home,planet,was,?
constantine,0.13534532487392426,0.23894686996936798,0.24861353635787964,0.1518884152173996,0.13400383293628693,0.15405140817165375,0.22841627895832062,0.20752683281898499,0.23140209913253784,0.12969845533370972,0.2563202381134033,0.25201237201690674,0.1234530583024025,0.1549561470746994,0.2226119339466095,0.1610729694366455
states,0.3977442979812622,-0.035900019109249115,0.3315127193927765,0.21526020765304565,0.21754568815231323,0.10620613396167755,0.21313154697418213,0.16604839265346527,0.3463578522205353,0.15309931337833405,0.30884552001953125,0.19675077497959137,0.2323179841041565,0.16413956880569458,0.2847922146320343,0.16272737085819244
that,0.435920387506485,0.016139673069119453,0.4137537479400635,0.6297725439071655,0.47518548369407654,0.2390732765197754,0.45444270968437195,0.5798900723457336,0.5473989248275757,0.3550138473510742,0.41498205065727234,0.3173833191394806,0.20047733187675476,0.2861461639404297,0.33670201897621155,0.32716336846351624
",",0.5201468467712402,0.11050146818161011,1.0000001192092896,0.3087472915649414,0.3015086054801941,0.20407600700855255,0.3365725874900818,0.3095206320285797,0.4933079481124878,0.16265787184238434,0.4946078956127167,0.3378419280052185,0.2790627181529999,0.19326971471309662,0.45456063747406006,0.31091248989105225
``,0.04765888676047325,0.1478952169418335,0.09681109338998795,0.008517155423760414,-0.029888948425650597,0.03718610852956772,0.02397952415049076,0.021398255601525307,0.029072100296616554,0.10017472505569458,0.06780257821083069,0.008275155909359455,-0.08306030929088593,-0.05784473568201065,-0.012679691426455975,0.0685480609536171
before,0.4155850410461426,0.07595471292734146,0.3156566619873047,0.3801657259464264,0.33642593026161194,0.20290981233119965,0.31244513392448425,0.3191162645816803,0.45900648832321167,0.1820640116930008,0.3282964527606964,0.358011394739151,0.22867853939533234,0.18255546689033508,0.38607707619667053,0.2507109045982361
the,0.6662389636039734,0.037273142486810684,0.4933079481124878,0.42745697498321533,0.34736719727516174,0.2820442318916321,0.3733934462070465,0.3102172613143921,1.0,0.27454710006713867,0.733189046382904,0.4394008219242096,0.28978195786476135,0.2470240592956543,0.48711544275283813,0.22068053483963013
war,0.29904094338417053,0.17344781756401062,0.2671184241771698,0.22516006231307983,0.27422013878822327,0.17948800325393677,0.24286115169525146,0.22704294323921204,0.366199791431427,0.11402986198663712,0.31680163741111755,0.2932312488555908,0.14435844123363495,0.17932315170764923,0.3560331463813782,0.15510529279708862
even,0.29146435856819153,0.07298832386732101,0.34610581398010254,0.40872135758399963,0.45816805958747864,0.21220257878303528,0.33644744753837585,0.4727271497249603,0.37996912002563477,0.3615085184574127,0.34735506772994995,0.2842361330986023,0.22506502270698547,0.21883752942085266,0.27441510558128357,0.30082517862319946
began,0.34154343605041504,0.09388858079910278,0.2705576717853546,0.1665823757648468,0.4415510594844818,0.10028378665447235,0.1646115779876709,0.17878250777721405,0.3059147596359253,0.1261233389377594,0.2330763041973114,0.34144559502601624,0.15690124034881592,0.13110245764255524,0.4683617055416107,0.1370266228914261
",",0.5201468467712402,0.11050146818161011,1.0000001192092896,0.3087472915649414,0.3015086054801941,0.20407600700855255,0.3365725874900818,0.3095206320285797,0.4933079481124878,0.16265787184238434,0.4946078956127167,0.3378419280052185,0.2790627181529999,0.19326971471309662,0.45456063747406006,0.31091248989105225
i,0.22907796502113342,0.14987826347351074,0.3467482030391693,0.4411132335662842,0.32301032543182373,0.1691286414861679,0.33545589447021484,0.5636492967605591,0.26687872409820557,0.18775787949562073,0.25849398970603943,0.2764712870121002,0.1274489164352417,0.17961139976978302,0.23566235601902008,0.4695145785808563
was,0.45514053106307983,0.11356307566165924,0.45456063747406006,0.22111038863658905,0.41399896144866943,0.19672659039497375,0.3318818509578705,0.245719313621521,0.48711544275283813,0.20449285209178925,0.4069072902202606,0.4405253231525421,0.25139835476875305,0.19662094116210938,1.0000001192092896,0.18412111699581146
a,0.539380669593811,-0.044396962970495224,0.427140474319458,0.3320399522781372,0.2552328109741211,0.22883038222789764,0.36608949303627014,0.35850703716278076,0.5829201340675354,0.28835010528564453,0.5052502155303955,0.3497250974178314,0.26260659098625183,0.2580089867115021,0.4508470594882965,0.23916715383529663
father,0.25954100489616394,0.13940885663032532,0.30597206950187683,0.21527598798274994,0.3227277100086212,0.3137642741203308,0.4164644777774811,0.14988072216510773,0.24010279774665833,0.2038731724023819,0.22142449021339417,0.5241755247116089,0.27048203349113464,0.16193418204784393,0.3492507338523865,0.14826634526252747
and,0.4954058527946472,0.05766887590289116,0.6633074283599854,0.31309178471565247,0.34479495882987976,0.21673844754695892,0.41279885172843933,0.30740439891815186,0.5171257257461548,0.21314062178134918,0.5116966962814331,0.4234102666378021,0.24667192995548248,0.21885086596012115,0.3740963041782379,0.20544172823429108
a,0.539380669593811,-0.044396962970495224,0.427140474319458,0.3320399522781372,0.2552328109741211,0.22883038222789764,0.36608949303627014,0.35850703716278076,0.5829201340675354,0.28835010528564453,0.5052502155303955,0.3497250974178314,0.26260659098625183,0.2580089867115021,0.4508470594882965,0.23916715383529663
grandfather,0.21845991909503937,0.15370683372020721,0.2951357960700989,0.15891535580158234,0.23434212803840637,0.2998802959918976,0.402519166469574,0.18396607041358948,0.25235381722450256,0.17072080075740814,0.22528615593910217,0.4443742036819458,0.28750094771385193,0.13575568795204163,0.2822606563568115,0.13359324634075165
.,0.5591574311256409,0.0678042471408844,0.6812511086463928,0.3567904531955719,0.35288307070732117,0.22361043095588684,0.3541337847709656,0.31119775772094727,0.5934505462646484,0.17553938925266266,0.5352458953857422,0.3119256794452667,0.3067048490047455,0.24422165751457214,0.40146201848983765,0.4130953550338745
