,what,public,policy,school,found,it,'s,home,in,the,building,that,ludwig,mies,van,der,rohe,designed,?
;,0.10986888408660889,-0.006995165254920721,0.028911877423524857,-0.024825742468237877,0.06301894783973694,0.08263079822063446,0.006909397430717945,0.08472496271133423,0.092739537358284,0.09152708947658539,0.10393460094928741,0.0633435994386673,0.060771793127059937,0.08944080024957657,0.06202568858861923,0.05835180729627609,0.06470503658056259,0.06488329917192459,0.10349778085947037
a,0.3320399522781372,0.19607044756412506,0.17720282077789307,0.2245093584060669,0.2869448959827423,0.5452592968940735,0.04866964742541313,0.26260659098625183,0.539380669593811,0.5829201340675354,0.2576078176498413,0.47537946701049805,0.15033851563930511,0.09036523848772049,0.17539796233177185,0.1786900907754898,0.2247045487165451,0.28430381417274475,0.23916715383529663
series,0.17328087985515594,0.09903182089328766,0.12398764491081238,0.16090010106563568,0.1012115627527237,0.20531252026557922,0.0006390819908119738,0.1752096563577652,0.2914260923862457,0.31376904249191284,0.12974649667739868,0.24595457315444946,0.1506061553955078,0.1843385100364685,0.1950577348470688,0.14916028082370758,0.1445344090461731,0.14407385885715485,0.1709602326154709
of,0.33290785551071167,0.2391265481710434,0.24393197894096375,0.2391800880432129,0.2982911467552185,0.38761502504348755,-0.03817026689648628,0.24402645230293274,0.5696388483047485,0.733189046382904,0.26200541853904724,0.41498205065727234,0.2215314656496048,0.1523175835609436,0.16833904385566711,0.2241462916135788,0.2815839648246765,0.2000347077846527,0.1826142966747284
arts,0.15975245833396912,0.24434716999530792,0.14111199975013733,0.3632875382900238,0.11149733513593674,0.23117199540138245,0.0031014936976134777,0.2297961562871933,0.2445804625749588,0.23374557495117188,0.18693117797374725,0.21131686866283417,0.13545913994312286,0.2916763722896576,0.1079004779458046,0.10449814796447754,0.2784861922264099,0.226235032081604,0.09471383690834045
buildings,0.17147983610630035,0.304764986038208,0.18669158220291138,0.18937307596206665,0.17896568775177002,0.2711029052734375,0.036561012268066406,0.19490750133991241,0.3479180932044983,0.25566717982292175,0.765990138053894,0.22388790547847748,0.16974377632141113,0.347622811794281,0.10992013663053513,0.12567460536956787,0.36603355407714844,0.4442058503627777,0.11192528158426285
;,0.10986888408660889,-0.006995165254920721,0.028911877423524857,-0.024825742468237877,0.06301894783973694,0.08263079822063446,0.006909397430717945,0.08472496271133423,0.092739537358284,0.09152708947658539,0.10393460094928741,0.0633435994386673,0.060771793127059937,0.08944080024957657,0.06202568858861923,0.05835180729627609,0.06470503658056259,0.06488329917192459,0.10349778085947037
a,0.3320399522781372,0.19607044756412506,0.17720282077789307,0.2245093584060669,0.2869448959827423,0.5452592968940735,0.04866964742541313,0.26260659098625183,0.539380669593811,0.5829201340675354,0.2576078176498413,0.47537946701049805,0.15033851563930511,0.09036523848772049,0.17539796233177185,0.1786900907754898,0.2247045487165451,0.28430381417274475,0.23916715383529663
building,0.23529528081417084,0.25489920377731323,0.2204975187778473,0.1832478940486908,0.15595579147338867,0.2947906255722046,0.004743766970932484,0.16975408792495728,0.3256937265396118,0.3159640431404114,0.9999998807907104,0.2585349678993225,0.17742133140563965,0.24223895370960236,0.10837893933057785,0.13125525414943695,0.38264861702919006,0.43736663460731506,0.13549931347370148
designed,0.15902110934257507,0.15738923847675323,0.16460542380809784,0.1465057134628296,0.1575714349746704,0.3057002127170563,0.026795532554388046,0.1671946942806244,0.22657902538776398,0.2559613883495331,0.43736663460731506,0.270294189453125,0.16412270069122314,0.27974000573158264,0.12053734064102173,0.07754956185817719,0.3166027367115021,1.0,0.11213942617177963
by,0.2455483376979828,0.23323717713356018,0.13463684916496277,0.1477794349193573,0.17248263955116272,0.40926623344421387,-0.010884488001465797,0.16632650792598724,0.370934396982193,0.4408751428127289,0.20441755652427673,0.37496164441108704,0.25224435329437256,0.18418452143669128,0.2223927229642868,0.19053760170936584,0.1962203085422516,0.29250532388687134,0.17966607213020325
ludwig,0.17129813134670258,0.1604667454957962,0.12581270933151245,0.18189822137355804,0.15931227803230286,0.13147132098674774,0.09629148989915848,0.16867153346538544,0.15832993388175964,0.19800813496112823,0.17742133140563965,0.1970670074224472,0.9999998807907104,0.40343597531318665,0.3683388829231262,0.40565523505210876,0.4969848692417145,0.16412270069122314,0.12184596061706543
mies,0.20403176546096802,0.18223576247692108,0.22169525921344757,0.2115848958492279,0.10308808088302612,0.11935881525278091,0.09910930693149567,0.21110212802886963,0.1671799272298813,0.16879943013191223,0.24223895370960236,0.17067332565784454,0.40343597531318665,1.0000001192092896,0.3470270037651062,0.38413745164871216,0.5239103436470032,0.27974000573158264,0.17547844350337982
van,0.1477201133966446,0.1601378619670868,0.11089932173490524,0.13161495327949524,0.09733883291482925,0.04414578154683113,0.007803897839039564,0.13473111391067505,0.19506873190402985,0.13541297614574432,0.10837893933057785,0.16476967930793762,0.3683388829231262,0.3470270037651062,1.0,0.5032910108566284,0.4271043837070465,0.12053734064102173,0.15528257191181183
der,0.15763898193836212,0.15185314416885376,0.10950978100299835,0.06703774631023407,0.09233280271291733,0.09339733421802521,0.05417625233530998,0.09255339205265045,0.2422194629907608,0.1982923448085785,0.13125525414943695,0.162187859416008,0.40565523505210876,0.38413745164871216,0.5032910108566284,1.0,0.581007719039917,0.07754956185817719,0.10571374744176865
rohe,0.17490825057029724,0.23951704800128937,0.1938144862651825,0.23881080746650696,0.19370824098587036,0.15841849148273468,0.0179597120732069,0.18755865097045898,0.2705681324005127,0.2448209971189499,0.38264861702919006,0.13397355377674103,0.4969848692417145,0.5239103436470032,0.4271043837070465,0.581007719039917,0.9999999403953552,0.3166027367115021,0.16745825111865997
for,0.3017193675041199,0.3092794418334961,0.2759707272052765,0.18618352711200714,0.19707661867141724,0.32171204686164856,-0.07241261005401611,0.2685687243938446,0.4322226941585541,0.4739971458911896,0.2644540071487427,0.4137635827064514,0.13901492953300476,0.10148129612207413,0.1672264039516449,0.1637682169675827,0.2013736218214035,0.22817277908325195,0.264628142118454
the,0.42745697498321533,0.22857438027858734,0.2358427494764328,0.22953221201896667,0.3452354073524475,0.6251175999641418,-0.01540423184633255,0.28978195786476135,0.6662389636039734,1.0,0.3159640431404114,0.5473989248275757,0.19800813496112823,0.16879943013191223,0.13541297614574432,0.1982923448085785,0.2448209971189499,0.2559613883495331,0.22068053483963013
university,0.20256435871124268,0.35987716913223267,0.23413030803203583,0.48676231503486633,0.13880765438079834,0.20301668345928192,-0.007441582623869181,0.2638651728630066,0.3201795518398285,0.263973206281662,0.22593633830547333,0.16441112756729126,0.22823011875152588,0.28234100341796875,0.12428394705057144,0.14000201225280762,0.3237861096858978,0.09839355200529099,0.11887256056070328
's,0.02692362666130066,0.060657959431409836,-0.07627277821302414,-0.017113132402300835,0.005866709165275097,0.06608816236257553,0.9999999403953552,0.07170099765062332,-0.037580832839012146,-0.01540423184633255,0.004743766970932484,0.04397977516055107,0.09629148989915848,0.09910930693149567,0.007803897839039564,0.05417625233530998,0.0179597120732069,0.026795532554388046,-0.023395681753754616
school,0.18774057924747467,0.3342896103858948,0.17266225814819336,1.0,0.1281358003616333,0.22964634001255035,-0.017113132402300835,0.2813493311405182,0.26157811284065247,0.22953221201896667,0.1832478940486908,0.2190830111503601,0.18189822137355804,0.2115848958492279,0.13161495327949524,0.06703774631023407,0.23881080746650696,0.1465057134628296,0.15091250836849213
of,0.33290785551071167,0.2391265481710434,0.24393197894096375,0.2391800880432129,0.2982911467552185,0.38761502504348755,-0.03817026689648628,0.24402645230293274,0.5696388483047485,0.733189046382904,0.26200541853904724,0.41498205065727234,0.2215314656496048,0.1523175835609436,0.16833904385566711,0.2241462916135788,0.2815839648246765,0.2000347077846527,0.1826142966747284
social,0.22217629849910736,0.29011911153793335,0.2632748484611511,0.21945799887180328,0.17261944711208344,0.16038981080055237,0.030711397528648376,0.19298046827316284,0.23382627964019775,0.21797899901866913,0.1648629605770111,0.23622825741767883,0.17654567956924438,0.230543315410614,0.0311379786580801,0.12815608084201813,0.20886631309986115,0.14505015313625336,0.1615191102027893
service,0.16857224702835083,0.3096100091934204,0.22057510912418365,0.22757086157798767,0.11146754771471024,0.22391626238822937,0.017307469621300697,0.20104782283306122,0.1740635335445404,0.22661015391349792,0.2163139432668686,0.24765339493751526,0.1280226856470108,0.11143922805786133,0.09147302061319351,0.09148110449314117,0.15854011476039886,0.19692067801952362,0.1676298975944519
administration,0.2483910471200943,0.3331013321876526,0.46826016902923584,0.27465105056762695,0.107403963804245,0.24905432760715485,-0.05724326893687248,0.1609199345111847,0.25846216082572937,0.3083578944206238,0.30530214309692383,0.2354782223701477,0.08482026308774948,0.15160320699214935,0.07531553506851196,0.1346193104982376,0.2457733303308487,0.21602706611156464,0.14283715188503265
;,0.10986888408660889,-0.006995165254920721,0.028911877423524857,-0.024825742468237877,0.06301894783973694,0.08263079822063446,0.006909397430717945,0.08472496271133423,0.092739537358284,0.09152708947658539,0.10393460094928741,0.0633435994386673,0.060771793127059937,0.08944080024957657,0.06202568858861923,0.05835180729627609,0.06470503658056259,0.06488329917192459,0.10349778085947037
",",0.3087472915649414,0.2588968276977539,0.2903050184249878,0.27141863107681274,0.27385151386260986,0.48329564929008484,-0.0016132977325469255,0.2790627181529999,0.5201468467712402,0.4933079481124878,0.2374238669872284,0.4137537479400635,0.20980343222618103,0.24068666994571686,0.19418825209140778,0.18798865377902985,0.2924548387527466,0.201692596077919,0.31091248989105225
a,0.3320399522781372,0.19607044756412506,0.17720282077789307,0.2245093584060669,0.2869448959827423,0.5452592968940735,0.04866964742541313,0.26260659098625183,0.539380669593811,0.5829201340675354,0.2576078176498413,0.47537946701049805,0.15033851563930511,0.09036523848772049,0.17539796233177185,0.1786900907754898,0.2247045487165451,0.28430381417274475,0.23916715383529663
building,0.23529528081417084,0.25489920377731323,0.2204975187778473,0.1832478940486908,0.15595579147338867,0.2947906255722046,0.004743766970932484,0.16975408792495728,0.3256937265396118,0.3159640431404114,0.9999998807907104,0.2585349678993225,0.17742133140563965,0.24223895370960236,0.10837893933057785,0.13125525414943695,0.38264861702919006,0.43736663460731506,0.13549931347370148
which,0.5261979103088379,0.2544276714324951,0.22344686090946198,0.19108018279075623,0.25134438276290894,0.616637647151947,0.03856118768453598,0.223346546292305,0.4840516746044159,0.6521818041801453,0.3029557466506958,0.6894589066505432,0.11653880029916763,0.08461111783981323,0.12843205034732819,0.18769915401935577,0.16463038325309753,0.3073212206363678,0.25814583897590637
is,0.28837618231773376,0.1980048567056656,0.15952111780643463,0.19488026201725006,0.3526395261287689,0.6328473687171936,0.02396530658006668,0.22316986322402954,0.5394441485404968,0.5823672413825989,0.20087163150310516,0.3995479643344879,0.15290698409080505,0.06585515290498734,0.13741689920425415,0.17827266454696655,0.2201833724975586,0.18406619131565094,0.22961433231830597
to,0.455847829580307,0.2672370672225952,0.26804789900779724,0.24496325850486755,0.25225648283958435,0.513711154460907,0.03782717138528824,0.31056779623031616,0.45010748505592346,0.535392165184021,0.2658686637878418,0.5436353087425232,0.12950320541858673,0.16469794511795044,0.198682501912117,0.13559113442897797,0.18179921805858612,0.3077097535133362,0.29463258385658264
become,0.27134042978286743,0.156905859708786,0.16011719405651093,0.18646250665187836,0.1411770135164261,0.2850925028324127,-0.06629510223865509,0.15822535753250122,0.23238378763198853,0.31731709837913513,0.16006986796855927,0.33698222041130066,0.13017946481704712,0.11916238069534302,0.09753210842609406,0.09215450286865234,0.17146337032318115,0.09522657841444016,0.19511328637599945
the,0.42745697498321533,0.22857438027858734,0.2358427494764328,0.22953221201896667,0.3452354073524475,0.6251175999641418,-0.01540423184633255,0.28978195786476135,0.6662389636039734,1.0,0.3159640431404114,0.5473989248275757,0.19800813496112823,0.16879943013191223,0.13541297614574432,0.1982923448085785,0.2448209971189499,0.2559613883495331,0.22068053483963013
home,0.1608789712190628,0.17950117588043213,0.08635416626930237,0.2813493311405182,0.1881667524576187,0.22616349160671234,0.07170099765062332,1.0,0.30467477440834045,0.28978195786476135,0.16975408792495728,0.20047733187675476,0.16867153346538544,0.21110212802886963,0.13473111391067505,0.09255339205265045,0.18755865097045898,0.1671946942806244,0.0757145956158638
of,0.33290785551071167,0.2391265481710434,0.24393197894096375,0.2391800880432129,0.2982911467552185,0.38761502504348755,-0.03817026689648628,0.24402645230293274,0.5696388483047485,0.733189046382904,0.26200541853904724,0.41498205065727234,0.2215314656496048,0.1523175835609436,0.16833904385566711,0.2241462916135788,0.2815839648246765,0.2000347077846527,0.1826142966747284
the,0.42745697498321533,0.22857438027858734,0.2358427494764328,0.22953221201896667,0.3452354073524475,0.6251175999641418,-0.01540423184633255,0.28978195786476135,0.6662389636039734,1.0,0.3159640431404114,0.5473989248275757,0.19800813496112823,0.16879943013191223,0.13541297614574432,0.1982923448085785,0.2448209971189499,0.2559613883495331,0.22068053483963013
harris,0.16987523436546326,0.14154089987277985,0.13598503172397614,0.2464817464351654,0.14795561134815216,0.18738345801830292,0.0722961500287056,0.2370760142803192,0.19740673899650574,0.24834705889225006,0.10291051119565964,0.19002456963062286,0.18055850267410278,0.11840523034334183,0.2454613745212555,0.19114089012145996,0.24401190876960754,0.08762224018573761,0.13664011657238007
