,was,the,bubonic,plague,spread,faster,or,slower,than,modern,bubonic,plague,?
outbreaks,0.23416206240653992,0.294321209192276,0.6043199896812439,0.5223511457443237,0.4286803901195526,0.16415177285671234,0.19109949469566345,0.10125555098056793,0.11919901520013809,0.15085022151470184,0.6043199896812439,0.5223511457443237,0.18502937257289886
of,0.4069072902202606,0.733189046382904,0.30323511362075806,0.27455615997314453,0.2895529866218567,0.1398756504058838,0.3792596757411957,0.1872742921113968,0.33036211133003235,0.3482828736305237,0.30323511362075806,0.27455615997314453,0.1826142966747284
plague,0.24312011897563934,0.2537761330604553,0.6634843349456787,0.9999999403953552,0.3459134101867676,0.13213521242141724,0.19699858129024506,0.08387449383735657,0.11852532625198364,0.14019879698753357,0.6634843349456787,0.9999999403953552,0.11872942000627518
between,0.24048170447349548,0.39067012071609497,0.19876304268836975,0.13008351624011993,0.12057363241910934,0.1955571174621582,0.22536349296569824,0.19103676080703735,0.2741905152797699,0.1578367054462433,0.19876304268836975,0.13008351624011993,0.12887074053287506
the,0.48711544275283813,1.0,0.3366847634315491,0.2537761330604553,0.28994160890579224,0.25383174419403076,0.4174870550632477,0.24923589825630188,0.3227543234825134,0.3283970355987549,0.3366847634315491,0.2537761330604553,0.22068053483963013
14th,0.24511529505252838,0.21954689919948578,0.052479054778814316,0.14767946302890778,0.028701888397336006,0.13758441805839539,0.06186249107122421,0.173464834690094,0.09724676609039307,0.047550950199365616,0.052479054778814316,0.14767946302890778,0.028729064390063286
and,0.3740963041782379,0.5171257257461548,0.2855597734451294,0.2229994833469391,0.2815358638763428,0.2929057776927948,0.4713204801082611,0.2885846197605133,0.39361441135406494,0.3277876079082489,0.2855597734451294,0.2229994833469391,0.20544172823429108
17th,0.2182053178548813,0.2679309546947479,0.07361915707588196,0.10413999110460281,0.11132439970970154,0.17458169162273407,0.13297584652900696,0.21238134801387787,0.16087451577186584,0.10726942121982574,0.07361915707588196,0.10413999110460281,0.096589595079422
centuries,0.27720052003860474,0.32166481018066406,0.3182186782360077,0.3422189950942993,0.3244813084602356,0.15654496848583221,0.2094310075044632,0.14523948729038239,0.19772711396217346,0.3154873847961426,0.3182186782360077,0.3422189950942993,0.13179439306259155
;,0.0754367932677269,0.09152708947658539,0.011448928155004978,-0.06239024177193642,0.0005706287338398397,0.06130404397845268,0.0563276931643486,0.054129865020513535,0.04767092317342758,0.0628311038017273,0.011448928155004978,-0.06239024177193642,0.10349778085947037
temperatures,0.1787019520998001,0.27544233202934265,0.3136841654777527,0.21780160069465637,0.2082958072423935,0.3328741788864136,0.2812182307243347,0.33837273716926575,0.2659440338611603,0.13712286949157715,0.3136841654777527,0.21780160069465637,0.1895846426486969
that,0.33670201897621155,0.5473989248275757,0.36367517709732056,0.23825600743293762,0.2891821265220642,0.3722008466720581,0.4729836881160736,0.34245020151138306,0.4891277849674225,0.24473170936107635,0.36367517709732056,0.23825600743293762,0.32716336846351624
are,0.3076191842556,0.40399202704429626,0.2770184278488159,0.15205079317092896,0.23927047848701477,0.24914081394672394,0.5374364256858826,0.24041204154491425,0.39206281304359436,0.21159417927265167,0.2770184278488159,0.15205079317092896,0.24591213464736938
too,0.21435821056365967,0.26985910534858704,0.22307632863521576,0.1472969949245453,0.1773499697446823,0.3568631708621979,0.2959262728691101,0.3744828701019287,0.3679168224334717,0.13621731102466583,0.22307632863521576,0.1472969949245453,0.33757779002189636
cold,0.16259494423866272,0.2897129952907562,0.2418607473373413,0.21354864537715912,0.22411203384399414,0.22955280542373657,0.19990655779838562,0.1765592247247696,0.15743207931518555,0.12071017175912857,0.2418607473373413,0.21354864537715912,0.12272877991199493
in,0.45514053106307983,0.6662389636039734,0.3032926917076111,0.2488756626844406,0.24312569200992584,0.17384104430675507,0.3586423695087433,0.1820477992296219,0.3270052373409271,0.29808807373046875,0.3032926917076111,0.2488756626844406,0.20430970191955566
northern,0.22730717062950134,0.3422943353652954,0.22409962117671967,0.17610512673854828,0.14439937472343445,0.07317933440208435,0.243281289935112,0.10803299397230148,0.17106010019779205,0.24749712646007538,0.22409962117671967,0.17610512673854828,0.13149388134479523
europe,0.2931758761405945,0.34463706612586975,0.3248997926712036,0.26059749722480774,0.35683196783065796,0.18393364548683167,0.2035449743270874,0.1722402125597,0.2228224277496338,0.24837137758731842,0.3248997926712036,0.26059749722480774,0.18278923630714417
for,0.3863949179649353,0.4739971458911896,0.1926148235797882,0.1471073478460312,0.17094987630844116,0.2769482433795929,0.4111599624156952,0.20174457132816315,0.30793827772140503,0.22431503236293793,0.1926148235797882,0.1471073478460312,0.264628142118454
the,0.48711544275283813,1.0,0.3366847634315491,0.2537761330604553,0.28994160890579224,0.25383174419403076,0.4174870550632477,0.24923589825630188,0.3227543234825134,0.3283970355987549,0.3366847634315491,0.2537761330604553,0.22068053483963013
survival,0.16061028838157654,0.2485254555940628,0.3265717029571533,0.2133294939994812,0.27497392892837524,0.2577899992465973,0.1999867707490921,0.2187022715806961,0.19540485739707947,0.22759854793548584,0.3265717029571533,0.2133294939994812,0.21398140490055084
of,0.4069072902202606,0.733189046382904,0.30323511362075806,0.27455615997314453,0.2895529866218567,0.1398756504058838,0.3792596757411957,0.1872742921113968,0.33036211133003235,0.3482828736305237,0.30323511362075806,0.27455615997314453,0.1826142966747284
fleas,0.13780154287815094,0.25670117139816284,0.5721994042396545,0.4240718483924866,0.4082241952419281,0.29715248942375183,0.37467384338378906,0.2797364890575409,0.24040749669075012,0.12440717965364456,0.5721994042396545,0.4240718483924866,0.25398749113082886
;,0.0754367932677269,0.09152708947658539,0.011448928155004978,-0.06239024177193642,0.0005706287338398397,0.06130404397845268,0.0563276931643486,0.054129865020513535,0.04767092317342758,0.0628311038017273,0.011448928155004978,-0.06239024177193642,0.10349778085947037
that,0.33670201897621155,0.5473989248275757,0.36367517709732056,0.23825600743293762,0.2891821265220642,0.3722008466720581,0.4729836881160736,0.34245020151138306,0.4891277849674225,0.24473170936107635,0.36367517709732056,0.23825600743293762,0.32716336846351624
",",0.45456063747406006,0.4933079481124878,0.32434335350990295,0.2630122900009155,0.24950742721557617,0.2055157572031021,0.3769497275352478,0.20819281041622162,0.3371901512145996,0.2557750344276428,0.32434335350990295,0.2630122900009155,0.31091248989105225
despite,0.3650621473789215,0.3172689974308014,0.22547394037246704,0.1624823361635208,0.20002564787864685,0.1441519558429718,0.2508363127708435,0.18293873965740204,0.27540871500968933,0.1330217719078064,0.22547394037246704,0.1624823361635208,0.14350546896457672
primitive,0.1430090218782425,0.2213110327720642,0.3315269947052002,0.18947367370128632,0.2563362717628479,0.21305418014526367,0.23296189308166504,0.2708222568035126,0.2722100019454956,0.4278152883052826,0.3315269947052002,0.18947367370128632,0.11466220766305923
transport,0.167209655046463,0.2433847039937973,0.24991124868392944,0.18836049735546112,0.15247483551502228,0.2534704804420471,0.17416952550411224,0.167811781167984,0.23660187423229218,0.16561898589134216,0.24991124868392944,0.18836049735546112,0.16607823967933655
systems,0.19307111203670502,0.28089964389801025,0.1921062469482422,0.10399704426527023,0.16762305796146393,0.3074224889278412,0.3539431095123291,0.2808946669101715,0.24288667738437653,0.2677365243434906,0.1921062469482422,0.10399704426527023,0.1575973927974701
",",0.45456063747406006,0.4933079481124878,0.32434335350990295,0.2630122900009155,0.24950742721557617,0.2055157572031021,0.3769497275352478,0.20819281041622162,0.3371901512145996,0.2557750344276428,0.32434335350990295,0.2630122900009155,0.31091248989105225
the,0.48711544275283813,1.0,0.3366847634315491,0.2537761330604553,0.28994160890579224,0.25383174419403076,0.4174870550632477,0.24923589825630188,0.3227543234825134,0.3283970355987549,0.3366847634315491,0.2537761330604553,0.22068053483963013
spread,0.16506560146808624,0.28994160890579224,0.42449134588241577,0.3459134101867676,1.0,0.2923564016819,0.28550469875335693,0.21895676851272583,0.25214046239852905,0.18706028163433075,0.42449134588241577,0.3459134101867676,0.16482828557491302
of,0.4069072902202606,0.733189046382904,0.30323511362075806,0.27455615997314453,0.2895529866218567,0.1398756504058838,0.3792596757411957,0.1872742921113968,0.33036211133003235,0.3482828736305237,0.30323511362075806,0.27455615997314453,0.1826142966747284
the,0.48711544275283813,1.0,0.3366847634315491,0.2537761330604553,0.28994160890579224,0.25383174419403076,0.4174870550632477,0.24923589825630188,0.3227543234825134,0.3283970355987549,0.3366847634315491,0.2537761330604553,0.22068053483963013
black,0.1419273465871811,0.28466513752937317,0.3373948037624359,0.2843790054321289,0.16142360866069794,0.14251390099525452,0.2541639804840088,0.14235268533229828,0.21293208003044128,0.14159975945949554,0.3373948037624359,0.2843790054321289,0.15159966051578522
death,0.28516459465026855,0.21438048779964447,0.34941592812538147,0.2767121493816376,0.14307217299938202,0.13481789827346802,0.09040720015764236,0.11487080156803131,0.08458006381988525,0.04700516536831856,0.34941592812538147,0.2767121493816376,0.21149799227714539
was,1.0000001192092896,0.48711544275283813,0.2626744210720062,0.24312011897563934,0.16506560146808624,0.12186038494110107,0.2330796718597412,0.14271041750907898,0.1872616857290268,0.23571695387363434,0.2626744210720062,0.24312011897563934,0.18412111699581146
much,0.2580166161060333,0.35023224353790283,0.28809118270874023,0.18828725814819336,0.3446498215198517,0.5207486152648926,0.313159704208374,0.47375214099884033,0.632695198059082,0.2588532567024231,0.28809118270874023,0.18828725814819336,0.23442231118679047
faster,0.12186038494110107,0.25383174419403076,0.2930106520652771,0.13213521242141724,0.2923564016819,1.0000001192092896,0.32179540395736694,0.7284479737281799,0.5198703408241272,0.2641738951206207,0.2930106520652771,0.13213521242141724,0.2566389739513397
than,0.1872616857290268,0.3227543234825134,0.267110675573349,0.11852532625198364,0.25214046239852905,0.5198703408241272,0.5002588033676147,0.46669626235961914,1.0,0.27056068181991577,0.267110675573349,0.11852532625198364,0.24917294085025787
that,0.33670201897621155,0.5473989248275757,0.36367517709732056,0.23825600743293762,0.2891821265220642,0.3722008466720581,0.4729836881160736,0.34245020151138306,0.4891277849674225,0.24473170936107635,0.36367517709732056,0.23825600743293762,0.32716336846351624
of,0.4069072902202606,0.733189046382904,0.30323511362075806,0.27455615997314453,0.2895529866218567,0.1398756504058838,0.3792596757411957,0.1872742921113968,0.33036211133003235,0.3482828736305237,0.30323511362075806,0.27455615997314453,0.1826142966747284
modern,0.23571695387363434,0.3283970355987549,0.1714317351579666,0.14019879698753357,0.18706028163433075,0.2641738951206207,0.23133128881454468,0.280010461807251,0.27056068181991577,0.9999999403953552,0.1714317351579666,0.14019879698753357,0.12475407868623734
bubonic,0.2626744210720062,0.3366847634315491,1.0,0.6634843349456787,0.42449134588241577,0.2930106520652771,0.3237494230270386,0.2489321380853653,0.267110675573349,0.1714317351579666,1.0,0.6634843349456787,0.21706949174404144
plague,0.24312011897563934,0.2537761330604553,0.6634843349456787,0.9999999403953552,0.3459134101867676,0.13213521242141724,0.19699858129024506,0.08387449383735657,0.11852532625198364,0.14019879698753357,0.6634843349456787,0.9999999403953552,0.11872942000627518
;,0.0754367932677269,0.09152708947658539,0.011448928155004978,-0.06239024177193642,0.0005706287338398397,0.06130404397845268,0.0563276931643486,0.054129865020513535,0.04767092317342758,0.0628311038017273,0.011448928155004978,-0.06239024177193642,0.10349778085947037
that,0.33670201897621155,0.5473989248275757,0.36367517709732056,0.23825600743293762,0.2891821265220642,0.3722008466720581,0.4729836881160736,0.34245020151138306,0.4891277849674225,0.24473170936107635,0.36367517709732056,0.23825600743293762,0.32716336846351624
mortality,0.16004931926727295,0.267873615026474,0.44366592168807983,0.3367435932159424,0.29154226183891296,0.23880541324615479,0.26103541254997253,0.2818412482738495,0.25883883237838745,0.15700305998325348,0.44366592168807983,0.3367435932159424,0.18695609271526337
rates,0.15695412456989288,0.25867342948913574,0.3351283073425293,0.19638316333293915,0.28111085295677185,0.38251930475234985,0.2977779805660248,0.3819865584373474,0.3696898818016052,0.2540701925754547,0.3351283073425293,0.19638316333293915,0.13808594644069672
of,0.4069072902202606,0.733189046382904,0.30323511362075806,0.27455615997314453,0.2895529866218567,0.1398756504058838,0.3792596757411957,0.1872742921113968,0.33036211133003235,0.3482828736305237,0.30323511362075806,0.27455615997314453,0.1826142966747284
the,0.48711544275283813,1.0,0.3366847634315491,0.2537761330604553,0.28994160890579224,0.25383174419403076,0.4174870550632477,0.24923589825630188,0.3227543234825134,0.3283970355987549,0.3366847634315491,0.2537761330604553,0.22068053483963013
black,0.1419273465871811,0.28466513752937317,0.3373948037624359,0.2843790054321289,0.16142360866069794,0.14251390099525452,0.2541639804840088,0.14235268533229828,0.21293208003044128,0.14159975945949554,0.3373948037624359,0.2843790054321289,0.15159966051578522
death,0.28516459465026855,0.21438048779964447,0.34941592812538147,0.2767121493816376,0.14307217299938202,0.13481789827346802,0.09040720015764236,0.11487080156803131,0.08458006381988525,0.04700516536831856,0.34941592812538147,0.2767121493816376,0.21149799227714539
appear,0.17049376666545868,0.3581200838088989,0.2424115240573883,0.20642799139022827,0.17422810196876526,0.23030948638916016,0.3141210079193115,0.17800767719745636,0.28702691197395325,0.1691174954175949,0.2424115240573883,0.20642799139022827,0.22635367512702942
to,0.3636345863342285,0.535392165184021,0.2726469933986664,0.21845681965351105,0.2748686373233795,0.35276487469673157,0.38921234011650085,0.2718287408351898,0.3192550539970398,0.193939670920372,0.2726469933986664,0.21845681965351105,0.29463258385658264
be,0.42228707671165466,0.4248143136501312,0.2695007026195526,0.15983276069164276,0.2378535121679306,0.3259074091911316,0.5260903835296631,0.2856350839138031,0.46516597270965576,0.2118767350912094,0.2695007026195526,0.15983276069164276,0.3324260413646698
very,0.3183368146419525,0.34171217679977417,0.2416502982378006,0.21692465245723724,0.28244346380233765,0.3724415898323059,0.33374732732772827,0.3347329795360565,0.3602656424045563,0.2643582820892334,0.2416502982378006,0.21692465245723724,0.20864155888557434
high,0.19978567957878113,0.28034812211990356,0.18096177279949188,0.15712063014507294,0.20845645666122437,0.20437821745872498,0.17899541556835175,0.22261953353881836,0.17611859738826752,0.16705955564975739,0.18096177279949188,0.15712063014507294,0.11137914657592773
;,0.0754367932677269,0.09152708947658539,0.011448928155004978,-0.06239024177193642,0.0005706287338398397,0.06130404397845268,0.0563276931643486,0.054129865020513535,0.04767092317342758,0.0628311038017273,0.011448928155004978,-0.06239024177193642,0.10349778085947037
that,0.33670201897621155,0.5473989248275757,0.36367517709732056,0.23825600743293762,0.2891821265220642,0.3722008466720581,0.4729836881160736,0.34245020151138306,0.4891277849674225,0.24473170936107635,0.36367517709732056,0.23825600743293762,0.32716336846351624
",",0.45456063747406006,0.4933079481124878,0.32434335350990295,0.2630122900009155,0.24950742721557617,0.2055157572031021,0.3769497275352478,0.20819281041622162,0.3371901512145996,0.2557750344276428,0.32434335350990295,0.2630122900009155,0.31091248989105225
while,0.3253832161426544,0.39804592728614807,0.21206863224506378,0.19562406837940216,0.1807139366865158,0.29411524534225464,0.3737879693508148,0.3126678168773651,0.3424217700958252,0.1641404926776886,0.21206863224506378,0.19562406837940216,0.21076419949531555
modern,0.23571695387363434,0.3283970355987549,0.1714317351579666,0.14019879698753357,0.18706028163433075,0.2641738951206207,0.23133128881454468,0.280010461807251,0.27056068181991577,0.9999999403953552,0.1714317351579666,0.14019879698753357,0.12475407868623734
bubonic,0.2626744210720062,0.3366847634315491,1.0,0.6634843349456787,0.42449134588241577,0.2930106520652771,0.3237494230270386,0.2489321380853653,0.267110675573349,0.1714317351579666,1.0,0.6634843349456787,0.21706949174404144
plague,0.24312011897563934,0.2537761330604553,0.6634843349456787,0.9999999403953552,0.3459134101867676,0.13213521242141724,0.19699858129024506,0.08387449383735657,0.11852532625198364,0.14019879698753357,0.6634843349456787,0.9999999403953552,0.11872942000627518
is,0.5810302495956421,0.5823672413825989,0.2304987907409668,0.15890252590179443,0.17351946234703064,0.17344902455806732,0.41870999336242676,0.19611550867557526,0.2839990258216858,0.24170172214508057,0.2304987907409668,0.15890252590179443,0.22961433231830597
largely,0.307300329208374,0.34641584753990173,0.23824119567871094,0.1991717517375946,0.2377898097038269,0.14578311145305634,0.25473925471305847,0.23134776949882507,0.20917415618896484,0.2562626600265503,0.23824119567871094,0.1991717517375946,0.08185246586799622
endemic,0.13094700872898102,0.21873489022254944,0.4967942237854004,0.38072454929351807,0.33506304025650024,0.09812136739492416,0.2186986356973648,0.11189902573823929,0.18928711116313934,0.1032189279794693,0.4967942237854004,0.38072454929351807,0.12765537202358246
as,0.3677520453929901,0.48381632566452026,0.24064815044403076,0.1501513570547104,0.19766707718372345,0.2212037295103073,0.4400654137134552,0.21371254324913025,0.40532299876213074,0.242071270942688,0.24064815044403076,0.1501513570547104,0.27043893933296204
a,0.4508470594882965,0.5829201340675354,0.2694512903690338,0.22077761590480804,0.17979469895362854,0.21154531836509705,0.48853766918182373,0.24960750341415405,0.3126874566078186,0.24361324310302734,0.2694512903690338,0.22077761590480804,0.23916715383529663
rural,0.165350079536438,0.18905460834503174,0.12917447090148926,0.11694152653217316,0.12546731531620026,0.12974543869495392,0.18224288523197174,0.12090157717466354,0.14653252065181732,0.24261367321014404,0.12917447090148926,0.11694152653217316,0.11320571601390839
disease,0.1844245046377182,0.22720423340797424,0.541936993598938,0.43937912583351135,0.36523008346557617,0.1994147151708603,0.19008493423461914,0.11729294061660767,0.15377071499824524,0.09195937216281891,0.541936993598938,0.43937912583351135,0.16159942746162415
",",0.45456063747406006,0.4933079481124878,0.32434335350990295,0.2630122900009155,0.24950742721557617,0.2055157572031021,0.3769497275352478,0.20819281041622162,0.3371901512145996,0.2557750344276428,0.32434335350990295,0.2630122900009155,0.31091248989105225
the,0.48711544275283813,1.0,0.3366847634315491,0.2537761330604553,0.28994160890579224,0.25383174419403076,0.4174870550632477,0.24923589825630188,0.3227543234825134,0.3283970355987549,0.3366847634315491,0.2537761330604553,0.22068053483963013
black,0.1419273465871811,0.28466513752937317,0.3373948037624359,0.2843790054321289,0.16142360866069794,0.14251390099525452,0.2541639804840088,0.14235268533229828,0.21293208003044128,0.14159975945949554,0.3373948037624359,0.2843790054321289,0.15159966051578522
death,0.28516459465026855,0.21438048779964447,0.34941592812538147,0.2767121493816376,0.14307217299938202,0.13481789827346802,0.09040720015764236,0.11487080156803131,0.08458006381988525,0.04700516536831856,0.34941592812538147,0.2767121493816376,0.21149799227714539
indiscriminately,0.18040703237056732,0.22187381982803345,0.29492565989494324,0.24522936344146729,0.24882295727729797,0.18391582369804382,0.37424585223197937,0.17495468258857727,0.23468588292598724,0.1479284018278122,0.29492565989494324,0.24522936344146729,0.25143080949783325
struck,0.2810242176055908,0.2575269043445587,0.29168593883514404,0.23939618468284607,0.17276902496814728,0.1523897498846054,0.21239587664604187,0.13698720932006836,0.17692671716213226,0.1255253702402115,0.29168593883514404,0.23939618468284607,0.16401498019695282
urban,0.20821256935596466,0.1482323557138443,0.1498371660709381,0.13913162052631378,0.15325652062892914,0.13112112879753113,0.0863860547542572,0.11708230525255203,0.18795065581798553,0.17264322936534882,0.1498371660709381,0.13913162052631378,0.13119809329509735
and,0.3740963041782379,0.5171257257461548,0.2855597734451294,0.2229994833469391,0.2815358638763428,0.2929057776927948,0.4713204801082611,0.2885846197605133,0.39361441135406494,0.3277876079082489,0.2855597734451294,0.2229994833469391,0.20544172823429108
rural,0.165350079536438,0.18905460834503174,0.12917447090148926,0.11694152653217316,0.12546731531620026,0.12974543869495392,0.18224288523197174,0.12090157717466354,0.14653252065181732,0.24261367321014404,0.12917447090148926,0.11694152653217316,0.11320571601390839
areas,0.20516395568847656,0.3311663568019867,0.2218535989522934,0.20923379063606262,0.2924914062023163,0.21065634489059448,0.3565015196800232,0.17453068494796753,0.2586155831813812,0.21886585652828217,0.2218535989522934,0.20923379063606262,0.1273590475320816
;,0.0754367932677269,0.09152708947658539,0.011448928155004978,-0.06239024177193642,0.0005706287338398397,0.06130404397845268,0.0563276931643486,0.054129865020513535,0.04767092317342758,0.0628311038017273,0.011448928155004978,-0.06239024177193642,0.10349778085947037
and,0.3740963041782379,0.5171257257461548,0.2855597734451294,0.2229994833469391,0.2815358638763428,0.2929057776927948,0.4713204801082611,0.2885846197605133,0.39361441135406494,0.3277876079082489,0.2855597734451294,0.2229994833469391,0.20544172823429108
that,0.33670201897621155,0.5473989248275757,0.36367517709732056,0.23825600743293762,0.2891821265220642,0.3722008466720581,0.4729836881160736,0.34245020151138306,0.4891277849674225,0.24473170936107635,0.36367517709732056,0.23825600743293762,0.32716336846351624
the,0.48711544275283813,1.0,0.3366847634315491,0.2537761330604553,0.28994160890579224,0.25383174419403076,0.4174870550632477,0.24923589825630188,0.3227543234825134,0.3283970355987549,0.3366847634315491,0.2537761330604553,0.22068053483963013
pattern,0.12053892761468887,0.2485450804233551,0.2160329967737198,0.1625511199235916,0.1843022257089615,0.23418442904949188,0.2943326532840729,0.25353172421455383,0.1712728887796402,0.2066766768693924,0.2160329967737198,0.1625511199235916,0.20064511895179749
of,0.4069072902202606,0.733189046382904,0.30323511362075806,0.27455615997314453,0.2895529866218567,0.1398756504058838,0.3792596757411957,0.1872742921113968,0.33036211133003235,0.3482828736305237,0.30323511362075806,0.27455615997314453,0.1826142966747284
the,0.48711544275283813,1.0,0.3366847634315491,0.2537761330604553,0.28994160890579224,0.25383174419403076,0.4174870550632477,0.24923589825630188,0.3227543234825134,0.3283970355987549,0.3366847634315491,0.2537761330604553,0.22068053483963013
black,0.1419273465871811,0.28466513752937317,0.3373948037624359,0.2843790054321289,0.16142360866069794,0.14251390099525452,0.2541639804840088,0.14235268533229828,0.21293208003044128,0.14159975945949554,0.3373948037624359,0.2843790054321289,0.15159966051578522
death,0.28516459465026855,0.21438048779964447,0.34941592812538147,0.2767121493816376,0.14307217299938202,0.13481789827346802,0.09040720015764236,0.11487080156803131,0.08458006381988525,0.04700516536831856,0.34941592812538147,0.2767121493816376,0.21149799227714539
",",0.45456063747406006,0.4933079481124878,0.32434335350990295,0.2630122900009155,0.24950742721557617,0.2055157572031021,0.3769497275352478,0.20819281041622162,0.3371901512145996,0.2557750344276428,0.32434335350990295,0.2630122900009155,0.31091248989105225
with,0.27411898970603943,0.4223487675189972,0.23469959199428558,0.1677253097295761,0.1960212141275406,0.26584866642951965,0.38158315420150757,0.22170493006706238,0.3028803765773773,0.17969171702861786,0.23469959199428558,0.1677253097295761,0.2433311939239502
major,0.20676274597644806,0.31775903701782227,0.21862879395484924,0.1585586667060852,0.15749122202396393,0.14739654958248138,0.21074031293392181,0.2199510633945465,0.15025296807289124,0.1937488615512848,0.21862879395484924,0.1585586667060852,0.19788557291030884
outbreaks,0.23416206240653992,0.294321209192276,0.6043199896812439,0.5223511457443237,0.4286803901195526,0.16415177285671234,0.19109949469566345,0.10125555098056793,0.11919901520013809,0.15085022151470184,0.6043199896812439,0.5223511457443237,0.18502937257289886
in,0.45514053106307983,0.6662389636039734,0.3032926917076111,0.2488756626844406,0.24312569200992584,0.17384104430675507,0.3586423695087433,0.1820477992296219,0.3270052373409271,0.29808807373046875,0.3032926917076111,0.2488756626844406,0.20430970191955566
the,0.48711544275283813,1.0,0.3366847634315491,0.2537761330604553,0.28994160890579224,0.25383174419403076,0.4174870550632477,0.24923589825630188,0.3227543234825134,0.3283970355987549,0.3366847634315491,0.2537761330604553,0.22068053483963013
same,0.27172183990478516,0.4583131968975067,0.2328459918498993,0.14767569303512573,0.16281534731388092,0.25650259852409363,0.36380261182785034,0.32758384943008423,0.33586159348487854,0.29963967204093933,0.2328459918498993,0.14767569303512573,0.22649677097797394
areas,0.20516395568847656,0.3311663568019867,0.2218535989522934,0.20923379063606262,0.2924914062023163,0.21065634489059448,0.3565015196800232,0.17453068494796753,0.2586155831813812,0.21886585652828217,0.2218535989522934,0.20923379063606262,0.1273590475320816
separated,0.187358558177948,0.27899038791656494,0.15559013187885284,0.016667494550347328,0.15404359996318817,0.11133001744747162,0.24330878257751465,0.1441493183374405,0.20176006853580475,0.17046746611595154,0.15559013187885284,0.016667494550347328,0.0923643484711647
by,0.4752357602119446,0.4408751428127289,0.26285696029663086,0.22066086530685425,0.1772652268409729,0.18129490315914154,0.30274316668510437,0.2185467928647995,0.2015816867351532,0.14536865055561066,0.26285696029663086,0.22066086530685425,0.17966607213020325
5,-0.020029501989483833,0.09255307912826538,0.0886559709906578,0.07602640986442566,0.04589647799730301,0.08653191477060318,0.09617871046066284,0.060932740569114685,0.0470697283744812,0.049340762197971344,0.0886559709906578,0.07602640986442566,0.06222071498632431
to,0.3636345863342285,0.535392165184021,0.2726469933986664,0.21845681965351105,0.2748686373233795,0.35276487469673157,0.38921234011650085,0.2718287408351898,0.3192550539970398,0.193939670920372,0.2726469933986664,0.21845681965351105,0.29463258385658264
