,when,is,sports,programming,provided,by,abc,on,saturday,afternoons,?
),0.2538422644138336,0.37732169032096863,0.17142437398433685,0.18464556336402893,0.2010413557291031,0.2151763141155243,0.18381085991859436,0.29937487840652466,0.210630863904953,0.18295171856880188,0.42300865054130554
",",0.36674630641937256,0.4691906273365021,0.2693314254283905,0.255766898393631,0.27036961913108826,0.3680937886238098,0.2097204476594925,0.49057599902153015,0.29213181138038635,0.2982088625431061,0.31091248989105225
and,0.4716290831565857,0.3859752118587494,0.2629663348197937,0.23146864771842957,0.35591721534729004,0.4289871156215668,0.16453155875205994,0.4077630043029785,0.20708025991916656,0.29231005907058716,0.20544172823429108
on,0.37706470489501953,0.3635730445384979,0.16391423344612122,0.2441612184047699,0.24629086256027222,0.33887791633605957,0.2862928807735443,0.9999999403953552,0.3586612045764923,0.364788293838501,0.2714994251728058
sundays,0.18497683107852936,0.1498047411441803,0.24890802800655365,0.28231081366539,0.21392743289470673,0.14908459782600403,0.33209943771362305,0.36681032180786133,0.6732696890830994,0.5315820574760437,0.20735390484333038
either,0.38302552700042725,0.3086068034172058,0.12211298942565918,0.15588627755641937,0.27690139412879944,0.2713143825531006,0.13232512772083282,0.3322877585887909,0.24130968749523163,0.14170809090137482,0.31498292088508606
encores,0.19233585894107819,0.2712332606315613,0.13248923420906067,0.2836856245994568,0.2147701233625412,0.20180603861808777,0.2824745774269104,0.2755802869796753,0.2765533924102783,0.26573625206947327,0.18190732598304749
of,0.3757161796092987,0.4854315221309662,0.24392472207546234,0.14286333322525024,0.272808313369751,0.3646814823150635,0.14607268571853638,0.3966929316520691,0.1426050215959549,0.1907748579978943,0.1826142966747284
primetime,0.21452541649341583,0.2030753791332245,0.2662542164325714,0.3769397437572479,0.20147685706615448,0.20185710489749908,0.46641409397125244,0.3496440649032593,0.4392845332622528,0.4256542921066284,0.22593814134597778
reality,0.19468095898628235,0.23477992415428162,0.21940924227237701,0.32803601026535034,0.18508124351501465,0.21641705930233002,0.34172865748405457,0.26691460609436035,0.23488380014896393,0.20064616203308105,0.20780257880687714
series,0.2194245308637619,0.20355552434921265,0.19224469363689423,0.25177183747291565,0.15104477107524872,0.267352432012558,0.38518208265304565,0.23828625679016113,0.27776050567626953,0.2743622064590454,0.1709602326154709
",",0.36674630641937256,0.4691906273365021,0.2693314254283905,0.255766898393631,0.27036961913108826,0.3680937886238098,0.2097204476594925,0.49057599902153015,0.29213181138038635,0.2982088625431061,0.31091248989105225
cancelled,0.1908082813024521,0.13482962548732758,0.18872767686843872,0.24724870920181274,0.21630369126796722,0.23547974228858948,0.30069950222969055,0.3109901547431946,0.26401033997535706,0.32346466183662415,0.17645953595638275
series,0.2194245308637619,0.20355552434921265,0.19224469363689423,0.25177183747291565,0.15104477107524872,0.267352432012558,0.38518208265304565,0.23828625679016113,0.27776050567626953,0.2743622064590454,0.1709602326154709
being,0.47212454676628113,0.4445112943649292,0.16336773335933685,0.20732168853282928,0.2510318160057068,0.4690866470336914,0.10816651582717896,0.3119087219238281,0.23137058317661285,0.23483380675315857,0.26743772625923157
burned,0.22700051963329315,0.13575679063796997,0.0849188044667244,-0.010897409170866013,0.08449124544858932,0.22136974334716797,0.04483191296458244,0.18031539022922516,0.1552213728427887,0.17129699885845184,0.14875538647174835
off,0.29600462317466736,0.20147104561328888,0.1281224638223648,0.10839582234621048,0.14460155367851257,0.28998351097106934,0.1852368712425232,0.46575701236724854,0.1681397259235382,0.2098628133535385,0.12937544286251068
that,0.5860282182693481,0.3995479643344879,0.18669648468494415,0.2970433831214905,0.3600626289844513,0.37496164441108704,0.17440107464790344,0.42569106817245483,0.28231319785118103,0.22722160816192627,0.32716336846351624
had,0.37526828050613403,0.2932159900665283,0.06271779537200928,0.15021167695522308,0.30480554699897766,0.37294110655784607,0.18355661630630493,0.36692994832992554,0.18201443552970886,0.29995256662368774,0.20728366076946259
no,0.28761178255081177,0.19581134617328644,0.06162585690617561,0.19008098542690277,0.3263758718967438,0.15267254412174225,0.14059199392795563,0.3244728446006775,0.10829990357160568,0.1778605729341507,0.32165053486824036
room,0.2989810109138489,0.21233920753002167,0.0670473724603653,0.10617008805274963,0.11591484397649765,0.17154745757579803,0.19120271503925323,0.19248884916305542,0.18686488270759583,0.3071746528148651,0.1769251674413681
on,0.37706470489501953,0.3635730445384979,0.16391423344612122,0.2441612184047699,0.24629086256027222,0.33887791633605957,0.2862928807735443,0.9999999403953552,0.3586612045764923,0.364788293838501,0.2714994251728058
the,0.5091903209686279,0.5823672413825989,0.20313861966133118,0.17869283258914948,0.304488867521286,0.4408751428127289,0.2068762183189392,0.5107308030128479,0.2665596902370453,0.26724502444267273,0.22068053483963013
primetime,0.21452541649341583,0.2030753791332245,0.2662542164325714,0.3769397437572479,0.20147685706615448,0.20185710489749908,0.46641409397125244,0.3496440649032593,0.4392845332622528,0.4256542921066284,0.22593814134597778
schedule,0.24275629222393036,0.15946443378925323,0.20530590415000916,0.3410802185535431,0.22029094398021698,0.17196571826934814,0.24818992614746094,0.3058472275733948,0.378751665353775,0.24191848933696747,0.16743622720241547
",",0.36674630641937256,0.4691906273365021,0.2693314254283905,0.255766898393631,0.27036961913108826,0.3680937886238098,0.2097204476594925,0.49057599902153015,0.29213181138038635,0.2982088625431061,0.31091248989105225
occasional,0.23075799643993378,0.21386314928531647,0.12156408280134201,0.28461843729019165,0.24767223000526428,0.17250876128673553,0.15037067234516144,0.2846919894218445,0.26496225595474243,0.2155088484287262,0.15913105010986328
theatrical,0.251878947019577,0.16605515778064728,0.2148892879486084,0.25247108936309814,0.24205298721790314,0.22452206909656525,0.2519819736480713,0.2623494267463684,0.2562343180179596,0.2570038437843323,0.1252935528755188
films,0.16035419702529907,0.16306833922863007,0.20265376567840576,0.24927614629268646,0.1286602020263672,0.17187541723251343,0.2945549488067627,0.20159213244915009,0.17417141795158386,0.24165579676628113,0.20618696510791779
which,0.572554349899292,0.4457404911518097,0.16575658321380615,0.317421019077301,0.26667746901512146,0.40543368458747864,0.1991286277770996,0.4245251417160034,0.2373686134815216,0.23838484287261963,0.25814583897590637
were,0.29649975895881653,0.29386836290359497,0.1331941932439804,0.10785797983407974,0.23583292961120605,0.4406847059726715,0.09045279771089554,0.2774328887462616,0.16906939446926117,0.31910601258277893,0.17890112102031708
acquired,0.17706167697906494,0.10823270678520203,0.19427572190761566,0.10490934550762177,0.2875681221485138,0.2711716294288635,0.09650510549545288,0.154404416680336,0.11416241526603699,0.16670435667037964,0.09366346150636673
by,0.4376842677593231,0.3899846076965332,0.1928456425666809,0.19613991677761078,0.2935292720794678,1.0000001192092896,0.17600902915000916,0.33887791633605957,0.1299070566892624,0.23938189446926117,0.17966607213020325
the,0.5091903209686279,0.5823672413825989,0.20313861966133118,0.17869283258914948,0.304488867521286,0.4408751428127289,0.2068762183189392,0.5107308030128479,0.2665596902370453,0.26724502444267273,0.22068053483963013
network,0.19011130928993225,0.2196272611618042,0.20757855474948883,0.38232916593551636,0.24724982678890228,0.214903324842453,0.4295894205570221,0.30190837383270264,0.3137876093387604,0.28856682777404785,0.17853789031505585
in,0.4431333839893341,0.5394441485404968,0.27591386437416077,0.17145347595214844,0.19033823907375336,0.370934396982193,0.1697147786617279,0.46853652596473694,0.22404831647872925,0.27164125442504883,0.20430970191955566
the,0.5091903209686279,0.5823672413825989,0.20313861966133118,0.17869283258914948,0.304488867521286,0.4408751428127289,0.2068762183189392,0.5107308030128479,0.2665596902370453,0.26724502444267273,0.22068053483963013
early,0.32107013463974,0.18880519270896912,0.10575362294912338,0.1340029239654541,0.19607175886631012,0.25586557388305664,0.17947594821453094,0.2426261156797409,0.24394600093364716,0.3476051688194275,0.15272949635982513
