,what,kind,of,forest,is,the,amazon,rainforest,?
jungle,0.1957641839981079,0.16923855245113373,0.1431581974029541,0.42362040281295776,0.14310286939144135,0.2256680727005005,0.3512173295021057,0.46557098627090454,0.14855629205703735
",",0.3087472915649414,0.20629581809043884,0.4946078956127167,0.2901519536972046,0.4691906273365021,0.4933079481124878,0.2214922308921814,0.2737860679626465,0.31091248989105225
is,0.28837618231773376,0.3292753994464874,0.4854315221309662,0.209678515791893,1.0,0.5823672413825989,0.15197539329528809,0.2674187123775482,0.22961433231830597
a,0.3320399522781372,0.42310917377471924,0.5052502155303955,0.24025723338127136,0.658733606338501,0.5829201340675354,0.1865728348493576,0.2497720569372177,0.23916715383529663
moist,0.1691630482673645,0.1523224115371704,0.1695757955312729,0.349075049161911,0.23175768554210663,0.23634515702724457,0.29526612162590027,0.5493876934051514,0.12842220067977905
broadleaf,0.1673845499753952,0.23028844594955444,0.302320659160614,0.45092466473579407,0.25815293192863464,0.3094756007194519,0.2872255742549896,0.5165078043937683,0.14120955765247345
forest,0.15328429639339447,0.08527711033821106,0.2309139519929886,1.0000001192092896,0.209678515791893,0.24134553968906403,0.26471444964408875,0.664979100227356,0.1214437186717987
that,0.6297725439071655,0.38161981105804443,0.41498205065727234,0.17981816828250885,0.3995479643344879,0.5473989248275757,0.2228476107120514,0.22076080739498138,0.32716336846351624
covers,0.19826510548591614,0.18093575537204742,0.3789252042770386,0.25036245584487915,0.38246777653694153,0.326327383518219,0.24473223090171814,0.32367271184921265,0.1432708352804184
most,0.3219912350177765,0.3164631724357605,0.4178851246833801,0.17225387692451477,0.41165053844451904,0.47635307908058167,0.19138962030410767,0.27283456921577454,0.2107497900724411
of,0.33290785551071167,0.2285657674074173,1.0,0.2309139519929886,0.4854315221309662,0.733189046382904,0.20143137872219086,0.22522282600402832,0.1826142966747284
the,0.42745697498321533,0.2516445517539978,0.733189046382904,0.24134553968906403,0.5823672413825989,1.0,0.260541707277298,0.2571161389350891,0.22068053483963013
amazon,0.16355936229228973,0.13268502056598663,0.20143137872219086,0.26471444964408875,0.15197539329528809,0.260541707277298,1.0000001192092896,0.48046615719795227,0.18144656717777252
basin,0.1565224826335907,0.10017956793308258,0.2557278275489807,0.3011377155780792,0.2273138016462326,0.24553915858268738,0.41143864393234253,0.4187982678413391,0.14685653150081635
of,0.33290785551071167,0.2285657674074173,1.0,0.2309139519929886,0.4854315221309662,0.733189046382904,0.20143137872219086,0.22522282600402832,0.1826142966747284
south,0.15388517081737518,0.11566862463951111,0.33382371068000793,0.2863439619541168,0.27680471539497375,0.3129390776157379,0.23864558339118958,0.3335019052028656,0.12336621433496475
america,0.2517423629760742,0.21536500751972198,0.28803038597106934,0.19092755019664764,0.1998184472322464,0.37090015411376953,0.37370234727859497,0.28362059593200684,0.19333907961845398
.,0.3567904531955719,0.21254374086856842,0.5352458953857422,0.2418428510427475,0.4569662809371948,0.5934505462646484,0.262887567281723,0.25713270902633667,0.4130953550338745
,what,kind,of,forest,is,the,amazon,rainforest,?
the,0.42745697498321533,0.2516445517539978,0.733189046382904,0.24134553968906403,0.5823672413825989,1.0,0.260541707277298,0.2571161389350891,0.22068053483963013
amazon,0.16355936229228973,0.13268502056598663,0.20143137872219086,0.26471444964408875,0.15197539329528809,0.260541707277298,1.0000001192092896,0.48046615719795227,0.18144656717777252
represents,0.18834242224693298,0.19991369545459747,0.3967677056789398,0.1205209270119667,0.3905610740184784,0.3328246772289276,0.13313208520412445,0.10111837834119797,0.1586666852235794
over,0.28007611632347107,0.1785270869731903,0.36136594414711,0.1812811940908432,0.2159561663866043,0.39856547117233276,0.18121705949306488,0.216535285115242,0.25742942094802856
half,0.13016436994075775,0.13998766243457794,0.2784358561038971,0.10135584324598312,0.2514667510986328,0.3189295828342438,0.15001718699932098,0.10634289681911469,0.07471233606338501
of,0.33290785551071167,0.2285657674074173,1.0,0.2309139519929886,0.4854315221309662,0.733189046382904,0.20143137872219086,0.22522282600402832,0.1826142966747284
the,0.42745697498321533,0.2516445517539978,0.733189046382904,0.24134553968906403,0.5823672413825989,1.0,0.260541707277298,0.2571161389350891,0.22068053483963013
planet,0.2183026820421219,0.13503588736057281,0.19911958277225494,0.20042084157466888,0.2221219539642334,0.2470240592956543,0.2702961564064026,0.3269796669483185,0.16979767382144928
's,0.02692362666130066,0.046514540910720825,-0.03817026689648628,0.006216650828719139,0.02396530658006668,-0.01540423184633255,0.062328040599823,0.06952503323554993,-0.023395681753754616
remaining,0.21802754700183868,0.08972923457622528,0.3693024218082428,0.2815878987312317,0.24525704979896545,0.45105910301208496,0.15604780614376068,0.25641271471977234,0.16961920261383057
rainforests,0.226042240858078,0.17636699974536896,0.25672608613967896,0.5816888809204102,0.27411723136901855,0.2820507287979126,0.48722654581069946,0.9502372741699219,0.17730745673179626
",",0.3087472915649414,0.20629581809043884,0.4946078956127167,0.2901519536972046,0.4691906273365021,0.4933079481124878,0.2214922308921814,0.2737860679626465,0.31091248989105225
and,0.31309178471565247,0.22462370991706848,0.5116966962814331,0.26268187165260315,0.3859752118587494,0.5171257257461548,0.23464977741241455,0.26834338903427124,0.20544172823429108
comprises,0.12282794713973999,0.1485639065504074,0.3857746422290802,0.22058027982711792,0.34238201379776,0.30223149061203003,0.1909283995628357,0.24794869124889374,0.037654489278793335
the,0.42745697498321533,0.2516445517539978,0.733189046382904,0.24134553968906403,0.5823672413825989,1.0,0.260541707277298,0.2571161389350891,0.22068053483963013
largest,0.13463157415390015,0.16333767771720886,0.36650770902633667,0.1925559937953949,0.3413417339324951,0.3757036626338959,0.1760348230600357,0.2660103440284729,0.12401245534420013
and,0.31309178471565247,0.22462370991706848,0.5116966962814331,0.26268187165260315,0.3859752118587494,0.5171257257461548,0.23464977741241455,0.26834338903427124,0.20544172823429108
most,0.3219912350177765,0.3164631724357605,0.4178851246833801,0.17225387692451477,0.41165053844451904,0.47635307908058167,0.19138962030410767,0.27283456921577454,0.2107497900724411
biodiverse,0.21471285820007324,0.2272508442401886,0.21850557625293732,0.27802756428718567,0.23555384576320648,0.23152296245098114,0.3636356592178345,0.4773416817188263,0.14353463053703308
tract,0.23493309319019318,0.13875631988048553,0.20875340700149536,0.21923662722110748,0.1942809820175171,0.2717020511627197,0.15840016305446625,0.25388485193252563,0.1459975689649582
of,0.33290785551071167,0.2285657674074173,1.0,0.2309139519929886,0.4854315221309662,0.733189046382904,0.20143137872219086,0.22522282600402832,0.1826142966747284
tropical,0.204971045255661,0.1973583847284317,0.18125450611114502,0.23983746767044067,0.17290179431438446,0.18640398979187012,0.3167080283164978,0.46654731035232544,0.16629411280155182
rainforest,0.22127854824066162,0.1675213873386383,0.22522282600402832,0.664979100227356,0.2674187123775482,0.2571161389350891,0.48046615719795227,1.0,0.1917492002248764
in,0.30808621644973755,0.2349269688129425,0.5696388483047485,0.24136987328529358,0.5394441485404968,0.6662389636039734,0.12227833271026611,0.2207682877779007,0.20430970191955566
the,0.42745697498321533,0.2516445517539978,0.733189046382904,0.24134553968906403,0.5823672413825989,1.0,0.260541707277298,0.2571161389350891,0.22068053483963013
world,0.21669597923755646,0.23631168901920319,0.2828933000564575,0.16128212213516235,0.24458536505699158,0.33604270219802856,0.22393567860126495,0.2830129563808441,0.17579582333564758
",",0.3087472915649414,0.20629581809043884,0.4946078956127167,0.2901519536972046,0.4691906273365021,0.4933079481124878,0.2214922308921814,0.2737860679626465,0.31091248989105225
with,0.2464839518070221,0.2680599093437195,0.41827285289764404,0.16664531826972961,0.3250955045223236,0.4223487675189972,0.21287250518798828,0.19804547727108002,0.2433311939239502
an,0.2821882665157318,0.2510696351528168,0.32280945777893066,0.12886880338191986,0.4654068350791931,0.4207492768764496,0.16257908940315247,0.15750433504581451,0.19793890416622162
estimated,0.19670580327510834,0.11001821607351303,0.30473583936691284,0.1790696382522583,0.23564131557941437,0.29184040427207947,0.23130109906196594,0.28021517395973206,0.18149758875370026
390,-0.004997712559998035,-0.005804997868835926,-0.03995900973677635,0.10907234251499176,-0.02600889652967453,-0.04787406697869301,0.0032490515150129795,0.014381338842213154,-0.01989002525806427
billion,0.262668639421463,0.10191749036312103,0.19335569441318512,0.12610271573066711,0.16068704426288605,0.2162325382232666,0.17508448660373688,0.2022421509027481,0.25791820883750916
individual,0.34021541476249695,0.261625736951828,0.3372420072555542,0.11145912110805511,0.21069909632205963,0.3706541955471039,0.2123917043209076,0.14879731833934784,0.2058374285697937
trees,0.18814536929130554,0.22085846960544586,0.241034597158432,0.48738962411880493,0.2187608778476715,0.27618899941444397,0.2303711175918579,0.5446608066558838,0.11582431197166443
divided,0.2138991504907608,0.11056923866271973,0.37450557947158813,0.1230325996875763,0.2042115330696106,0.34601110219955444,0.12280678749084473,0.17512468993663788,0.10190024226903915
into,0.2180619090795517,0.20515212416648865,0.32255905866622925,0.14577706158161163,0.2619607150554657,0.39493247866630554,0.13842037320137024,0.1185043603181839,0.15662476420402527
"16,000",0.06033626198768616,0.02738115005195141,0.031820375472307205,-0.09642042964696884,0.1541195660829544,0.052542198449373245,-0.0610855370759964,-0.15198281407356262,0.22946134209632874
species,0.14617158472537994,0.2861955761909485,0.23307405412197113,0.315697580575943,0.2673557698726654,0.2522439956665039,0.2994495630264282,0.477342426776886,0.1957087516784668
.,0.3567904531955719,0.21254374086856842,0.5352458953857422,0.2418428510427475,0.4569662809371948,0.5934505462646484,0.262887567281723,0.25713270902633667,0.4130953550338745
