,what,astronomers,is,also,a,university,alumni,member,?
structure,0.27351704239845276,0.23579253256320953,0.26677995920181274,0.27168816328048706,0.33968499302864075,0.1803935468196869,0.17089185118675232,0.11670070141553879,0.1770772784948349
of,0.33290785551071167,0.20634672045707703,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.27771928906440735,0.2701796889305115,0.1826142966747284
dna,0.24220526218414307,0.22818948328495026,0.15626907348632812,0.255240261554718,0.2164907455444336,0.15946869552135468,0.13311411440372467,0.10888104885816574,0.1548636108636856
",",0.3087472915649414,0.20481061935424805,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
experimental,0.24195317924022675,0.2548433542251587,0.17783664166927338,0.2636299431324005,0.2632029950618744,0.2370080202817917,0.17337799072265625,0.173886239528656,0.14400577545166016
physicist,0.19407397508621216,0.42507442831993103,0.14372342824935913,0.16122888028621674,0.14437635242938995,0.2939886152744293,0.207275852560997,0.16802456974983215,0.1378137767314911
luis,0.13408981263637543,0.07551957666873932,0.15273180603981018,0.17520910501480103,0.2089371532201767,0.13602763414382935,0.13540440797805786,0.10831307619810104,0.07192636281251907
alvarez,0.17833395302295685,0.1284092217683792,0.16763615608215332,0.17210012674331665,0.23117049038410187,0.20607465505599976,0.1656404286623001,0.15226900577545166,0.18574973940849304
",",0.3087472915649414,0.20481061935424805,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
popular,0.186283677816391,0.14805325865745544,0.30144429206848145,0.3531818091869354,0.2756339907646179,0.16995184123516083,0.11636622250080109,0.19813911616802216,0.13108457624912262
environmentalist,0.10888823121786118,0.1752920001745224,0.19724129140377045,0.24038377404212952,0.20644047856330872,0.2078534960746765,0.1957416832447052,0.2901383936405182,0.15612958371639252
david,0.1299152821302414,0.17746974527835846,0.14622443914413452,0.1866082102060318,0.19156141579151154,0.23181812465190887,0.19291892647743225,0.18740960955619812,0.04158485680818558
suzuki,0.16251406073570251,0.13987021148204803,0.13008201122283936,0.1652878075838089,0.20613636076450348,0.16760139167308807,0.17412257194519043,0.1303236037492752,0.12390094995498657
",",0.3087472915649414,0.20481061935424805,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
balloonist,0.12886714935302734,0.27228227257728577,0.19009336829185486,0.20318616926670074,0.2477051317691803,0.1791342794895172,0.17137780785560608,0.1857401728630066,0.1901843398809433
jeannette,0.13968662917613983,0.16224436461925507,0.19337493181228638,0.19345147907733917,0.20574316382408142,0.16788151860237122,0.18033117055892944,0.1829543262720108,0.14427174627780914
piccard,0.13362058997154236,0.2437506467103958,0.17966590821743011,0.15831497311592102,0.14670853316783905,0.19507841765880585,0.18674102425575256,0.16102199256420135,0.10770527273416519
",",0.3087472915649414,0.20481061935424805,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
biologists,0.3114490509033203,0.4445461928844452,0.26737672090530396,0.28276851773262024,0.23251669108867645,0.2414242923259735,0.19761797785758972,0.13004070520401,0.189771369099617
ernest,0.12698088586330414,0.1931305080652237,0.1229260116815567,0.15138119459152222,0.12017213553190231,0.17296014726161957,0.09739065170288086,0.17452092468738556,0.1409812569618225
everett,0.18491411209106445,0.17104138433933258,0.1866329163312912,0.21927250921726227,0.17929591238498688,0.2578536868095398,0.12330003082752228,0.09709060192108154,0.21096044778823853
just,0.5854880809783936,0.23160968720912933,0.369599312543869,0.39908480644226074,0.47693389654159546,0.18771366775035858,0.14705975353717804,0.14144085347652435,0.4144178032875061
and,0.31309178471565247,0.1675083488225937,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.28606608510017395,0.20544172823429108
lynn,0.18134717643260956,0.11709070205688477,0.13386067748069763,0.16701771318912506,0.1432671695947647,0.2662874758243561,0.2215668261051178,0.12476544082164764,0.18646849691867828
margulis,0.16268201172351837,0.22117052972316742,0.2095109224319458,0.1655869334936142,0.24466432631015778,0.19782793521881104,0.15371333062648773,0.22035808861255646,0.20428074896335602
",",0.3087472915649414,0.20481061935424805,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
computer,0.26911869645118713,0.23709864914417267,0.2406304031610489,0.19170868396759033,0.2548043727874756,0.21359065175056458,0.17052781581878662,0.09837833791971207,0.20203553140163422
scientist,0.19887776672840118,0.4345332682132721,0.22206668555736542,0.2046242356300354,0.2334214746952057,0.274124413728714,0.12193593382835388,0.1871793419122696,0.1278093308210373
richard,0.19329693913459778,0.06137727200984955,0.13580143451690674,0.11280373483896255,0.243032768368721,0.20484180748462677,0.16398552060127258,0.1483718752861023,0.15003317594528198
hamming,0.2471470683813095,0.1346641182899475,0.23257961869239807,0.24860644340515137,0.2462647557258606,0.030117765069007874,0.15608619153499603,0.07699908316135406,0.22247417271137238
",",0.3087472915649414,0.20481061935424805,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
the,0.42745697498321533,0.25630447268486023,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.2806392312049866,0.22068053483963013
creator,0.19329462945461273,0.22346453368663788,0.28384482860565186,0.2610911726951599,0.24955110251903534,0.10074137151241302,0.17272286117076874,0.21684104204177856,0.2028008997440338
of,0.33290785551071167,0.20634672045707703,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.27771928906440735,0.2701796889305115,0.1826142966747284
the,0.42745697498321533,0.25630447268486023,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.2806392312049866,0.22068053483963013
hamming,0.2471470683813095,0.1346641182899475,0.23257961869239807,0.24860644340515137,0.2462647557258606,0.030117765069007874,0.15608619153499603,0.07699908316135406,0.22247417271137238
code,0.2450651079416275,0.0876009613275528,0.21759375929832458,0.1813456416130066,0.22008100152015686,0.12353470921516418,0.11819305270910263,0.15553757548332214,0.22105959057807922
",",0.3087472915649414,0.20481061935424805,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
lithium-ion,0.2457488775253296,0.2424202561378479,0.30867329239845276,0.3527452051639557,0.326337069272995,0.18503257632255554,0.22604338824748993,0.14411893486976624,0.275246262550354
battery,0.1828256994485855,0.10663263499736786,0.18650320172309875,0.20720922946929932,0.25746139883995056,0.11371290683746338,0.07659308612346649,0.032303158193826675,0.14825735986232758
developer,0.1568116992712021,0.19018396735191345,0.21930751204490662,0.20060622692108154,0.2710955739021301,0.16493470966815948,0.1384020298719406,0.22118742763996124,0.19652149081230164
john,0.18237407505512238,0.13166381418704987,0.16449548304080963,0.2478664070367813,0.20638683438301086,0.17917944490909576,0.16326703131198883,0.17492835223674774,0.13162356615066528
b.,-0.08520887047052383,-0.01432946976274252,0.004180660005658865,-0.03554319217801094,0.027316100895404816,0.012780464254319668,-0.011513943783938885,0.016873467713594437,-0.032647255808115005
goodenough,0.3565996587276459,0.2687153220176697,0.32382506132125854,0.44609835743904114,0.4182058870792389,0.3138011693954468,0.23687675595283508,0.311020165681839,0.3603341281414032
",",0.3087472915649414,0.20481061935424805,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
mathematician,0.1574619710445404,0.46692031621932983,0.16697776317596436,0.16260157525539398,0.1705360859632492,0.22792470455169678,0.13992275297641754,0.1835365742444992,0.11787978559732437
and,0.31309178471565247,0.1675083488225937,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.28606608510017395,0.20544172823429108
fields,0.14054246246814728,0.1704397201538086,0.1549985706806183,0.20551657676696777,0.1733706295490265,0.19804605841636658,0.1866559237241745,0.07195442169904709,0.1411406248807907
medal,0.13412535190582275,0.14018672704696655,0.13027732074260712,0.16751252114772797,0.163747638463974,0.2193831354379654,0.2576104402542114,0.20836980640888214,0.10517196357250214
recipient,0.13577258586883545,0.081807941198349,0.16474242508411407,0.15308746695518494,0.19301073253154755,0.1871260702610016,0.22342471778392792,0.3398520350456238,0.11042160540819168
paul,0.11217030137777328,0.12567920982837677,0.18022699654102325,0.19811207056045532,0.13667120039463043,0.21659784018993378,0.1787998229265213,0.23302821815013885,0.16611461341381073
joseph,0.20494906604290009,0.1809140294790268,0.1339416801929474,0.15755833685398102,0.14221104979515076,0.19646580517292023,0.06927550584077835,0.14783358573913574,0.08421234786510468
cohen,0.1588742882013321,0.1584603190422058,0.19176891446113586,0.17573638260364532,0.1758936643600464,0.20762519538402557,0.18935413658618927,0.19033576548099518,0.24474021792411804
",",0.3087472915649414,0.20481061935424805,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
and,0.31309178471565247,0.1675083488225937,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.28606608510017395,0.20544172823429108
geochemist,0.21505500376224518,0.47108787298202515,0.1788196563720703,0.14949053525924683,0.16502788662910461,0.2916627824306488,0.19584347307682037,0.12548913061618805,0.14896009862422943
clair,0.10619934648275375,0.07739345729351044,0.24101924896240234,0.1962679922580719,0.26877066493034363,0.22847332060337067,0.1899837851524353,0.11234915256500244,0.16132113337516785
cameron,0.16319438815116882,0.17870484292507172,0.185995414853096,0.1869385540485382,0.23247173428535461,0.20807449519634247,0.18300312757492065,0.23268337547779083,0.1434677094221115
patterson,0.20407934486865997,0.09753397852182388,0.20560069382190704,0.22480525076389313,0.2785482704639435,0.16955512762069702,0.1633649468421936,0.2392273098230362,0.21696998178958893
",",0.3087472915649414,0.20481061935424805,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
who,0.40942975878715515,0.24092046916484833,0.24293622374534607,0.47919341921806335,0.36608949303627014,0.2115909904241562,0.1722409725189209,0.3046252727508545,0.26220351457595825
developed,0.15555569529533386,0.22812528908252716,0.21550270915031433,0.22669373452663422,0.286296546459198,0.11678492277860641,0.07942057400941849,0.14782269299030304,0.10763012617826462
the,0.42745697498321533,0.25630447268486023,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.2806392312049866,0.22068053483963013
uranium-lead,0.2754122316837311,0.2654617726802826,0.23954103887081146,0.2712017893791199,0.24319417774677277,0.21554897725582123,0.20659925043582916,0.21755240857601166,0.20933347940444946
dating,0.19090399146080017,0.2371881753206253,0.20874302089214325,0.19350895285606384,0.18985961377620697,0.0759841725230217,0.08901149034500122,0.12076565623283386,0.1135709211230278
method,0.25476205348968506,0.22188806533813477,0.21948537230491638,0.2399805188179016,0.2613512873649597,0.12539811432361603,0.1122976690530777,0.09804793447256088,0.2194802314043045
into,0.2180619090795517,0.13783645629882812,0.2619607150554657,0.2882355749607086,0.3461161255836487,0.12447744607925415,0.09089634567499161,0.126095712184906,0.15662476420402527
lead-lead,0.22230762243270874,0.10905247181653976,0.2244080901145935,0.3109326958656311,0.2534326910972595,0.19744427502155304,0.2078307569026947,0.2764781713485718,0.1883315145969391
dating,0.19090399146080017,0.2371881753206253,0.20874302089214325,0.19350895285606384,0.18985961377620697,0.0759841725230217,0.08901149034500122,0.12076565623283386,0.1135709211230278
.,0.3567904531955719,0.21691200137138367,0.4569662809371948,0.49166762828826904,0.50484299659729,0.290679007768631,0.2471552938222885,0.19907453656196594,0.4130953550338745
