,what,two,member,nations,of,the,holy,roman,empire,received,huguenot,refugees,?
switzerland,0.10552600771188736,0.15265177190303802,0.2003622055053711,0.32976970076560974,0.22564564645290375,0.25689372420310974,0.1462259739637375,0.17680878937244415,0.12066102027893066,0.10064161568880081,0.2888892590999603,0.24053390324115753,0.13347817957401276
",",0.3087472915649414,0.35859420895576477,0.25757819414138794,0.24394330382347107,0.4946078956127167,0.4933079481124878,0.2074567973613739,0.26863154768943787,0.27646857500076294,0.2926693558692932,0.24752236902713776,0.18526069819927216,0.31091248989105225
the,0.42745697498321533,0.43858039379119873,0.2806392312049866,0.3506215214729309,0.733189046382904,1.0,0.2778179347515106,0.2862859070301056,0.32532164454460144,0.24890556931495667,0.29557526111602783,0.2474880963563919,0.22068053483963013
dutch,0.1643560230731964,0.09531162679195404,0.13305087387561798,0.22214320302009583,0.14408773183822632,0.1705695390701294,0.0652075931429863,0.2129671722650528,0.1978512853384018,0.13066355884075165,0.39192789793014526,0.18563847243785858,0.1081366017460823
republic,0.18626701831817627,0.19063667953014374,0.19576169550418854,0.3094642162322998,0.2802940905094147,0.2862427830696106,0.2358475923538208,0.2822602689266205,0.38274848461151123,0.05847512558102608,0.2274702787399292,0.2593606412410736,0.16880398988723755
",",0.3087472915649414,0.35859420895576477,0.25757819414138794,0.24394330382347107,0.4946078956127167,0.4933079481124878,0.2074567973613739,0.26863154768943787,0.27646857500076294,0.2926693558692932,0.24752236902713776,0.18526069819927216,0.31091248989105225
the,0.42745697498321533,0.43858039379119873,0.2806392312049866,0.3506215214729309,0.733189046382904,1.0,0.2778179347515106,0.2862859070301056,0.32532164454460144,0.24890556931495667,0.29557526111602783,0.2474880963563919,0.22068053483963013
electorate,0.2379383146762848,0.16814947128295898,0.2545386850833893,0.24973176419734955,0.3167199194431305,0.23709100484848022,0.2468237727880478,0.2562529742717743,0.2982807159423828,0.19878406822681427,0.2749081254005432,0.24773064255714417,0.1467054933309555
of,0.33290785551071167,0.37726253271102905,0.2701796889305115,0.27521562576293945,1.0,0.733189046382904,0.32529065012931824,0.31028008460998535,0.30522286891937256,0.2628524899482727,0.29061198234558105,0.1848231703042984,0.1826142966747284
brandenburg,0.1906360536813736,0.19190308451652527,0.14285889267921448,0.12768013775348663,0.2555319666862488,0.2262752652168274,0.288717120885849,0.2685545086860657,0.2746434211730957,0.09794080257415771,0.3485983908176422,0.12585699558258057,0.1353527009487152
and,0.31309178471565247,0.4671151638031006,0.28606608510017395,0.2505394220352173,0.5116966962814331,0.5171257257461548,0.1533736139535904,0.2730041444301605,0.27479609847068787,0.24762246012687683,0.2762077748775482,0.21498335897922516,0.20544172823429108
electorate,0.2379383146762848,0.16814947128295898,0.2545386850833893,0.24973176419734955,0.3167199194431305,0.23709100484848022,0.2468237727880478,0.2562529742717743,0.2982807159423828,0.19878406822681427,0.2749081254005432,0.24773064255714417,0.1467054933309555
of,0.33290785551071167,0.37726253271102905,0.2701796889305115,0.27521562576293945,1.0,0.733189046382904,0.32529065012931824,0.31028008460998535,0.30522286891937256,0.2628524899482727,0.29061198234558105,0.1848231703042984,0.1826142966747284
the,0.42745697498321533,0.43858039379119873,0.2806392312049866,0.3506215214729309,0.733189046382904,1.0,0.2778179347515106,0.2862859070301056,0.32532164454460144,0.24890556931495667,0.29557526111602783,0.2474880963563919,0.22068053483963013
palatinate,0.19254760444164276,0.17677244544029236,0.15992043912410736,0.21323604881763458,0.31729158759117126,0.27939939498901367,0.3454127311706543,0.3477756083011627,0.24794043600559235,0.12166441231966019,0.3547818958759308,0.1848059892654419,0.174815371632576
in,0.30808621644973755,0.36463531851768494,0.20856694877147675,0.259304404258728,0.5696388483047485,0.6662389636039734,0.2163282334804535,0.24986636638641357,0.24110576510429382,0.2772020101547241,0.26198551058769226,0.23372824490070343,0.20430970191955566
the,0.42745697498321533,0.43858039379119873,0.2806392312049866,0.3506215214729309,0.733189046382904,1.0,0.2778179347515106,0.2862859070301056,0.32532164454460144,0.24890556931495667,0.29557526111602783,0.2474880963563919,0.22068053483963013
holy,0.21269184350967407,0.1584477573633194,0.15332986414432526,0.21315418183803558,0.32529065012931824,0.2778179347515106,1.0,0.49701547622680664,0.3835824131965637,0.1861686259508133,0.31066107749938965,0.22866028547286987,0.18148104846477509
roman,0.17852471768856049,0.16959248483181,0.16728182137012482,0.1535356491804123,0.31028008460998535,0.2862859070301056,0.49701547622680664,1.0,0.47775235772132874,0.12151926755905151,0.4102088510990143,0.1568722128868103,0.1663191318511963
empire,0.21723191440105438,0.15367045998573303,0.13965225219726562,0.31255513429641724,0.30522286891937256,0.32532164454460144,0.3835824131965637,0.47775235772132874,1.0000001192092896,0.16590020060539246,0.31124070286750793,0.2628553509712219,0.14909450709819794
",",0.3087472915649414,0.35859420895576477,0.25757819414138794,0.24394330382347107,0.4946078956127167,0.4933079481124878,0.2074567973613739,0.26863154768943787,0.27646857500076294,0.2926693558692932,0.24752236902713776,0.18526069819927216,0.31091248989105225
the,0.42745697498321533,0.43858039379119873,0.2806392312049866,0.3506215214729309,0.733189046382904,1.0,0.2778179347515106,0.2862859070301056,0.32532164454460144,0.24890556931495667,0.29557526111602783,0.2474880963563919,0.22068053483963013
duchy,0.14499960839748383,0.19036054611206055,0.16718797385692596,0.19175130128860474,0.3249194324016571,0.2944258749485016,0.3387613594532013,0.3373132050037384,0.4362022876739502,0.1390046775341034,0.39212340116500854,0.13411015272140503,0.06671437621116638
of,0.33290785551071167,0.37726253271102905,0.2701796889305115,0.27521562576293945,1.0,0.733189046382904,0.32529065012931824,0.31028008460998535,0.30522286891937256,0.2628524899482727,0.29061198234558105,0.1848231703042984,0.1826142966747284
prussia,0.19015008211135864,0.1698019653558731,0.1727665215730667,0.25587591528892517,0.2725592255592346,0.26054897904396057,0.3214712142944336,0.3208243250846863,0.4046269953250885,0.1752793788909912,0.3745366632938385,0.20347252488136292,0.09988865256309509
",",0.3087472915649414,0.35859420895576477,0.25757819414138794,0.24394330382347107,0.4946078956127167,0.4933079481124878,0.2074567973613739,0.26863154768943787,0.27646857500076294,0.2926693558692932,0.24752236902713776,0.18526069819927216,0.31091248989105225
the,0.42745697498321533,0.43858039379119873,0.2806392312049866,0.3506215214729309,0.733189046382904,1.0,0.2778179347515106,0.2862859070301056,0.32532164454460144,0.24890556931495667,0.29557526111602783,0.2474880963563919,0.22068053483963013
channel,0.20295917987823486,0.1898300051689148,0.08540809899568558,0.16469724476337433,0.1671900898218155,0.2860044836997986,0.05160563811659813,0.13617616891860962,0.12519650161266327,0.13258174061775208,0.1744687855243683,0.15171277523040771,0.20176179707050323
islands,0.12194207310676575,0.2035454660654068,0.15459004044532776,0.30998238921165466,0.277767539024353,0.27959951758384705,0.12786035239696503,0.16865600645542145,0.2127576470375061,0.12266191840171814,0.18626007437705994,0.2351950705051422,0.11824353039264679
",",0.3087472915649414,0.35859420895576477,0.25757819414138794,0.24394330382347107,0.4946078956127167,0.4933079481124878,0.2074567973613739,0.26863154768943787,0.27646857500076294,0.2926693558692932,0.24752236902713776,0.18526069819927216,0.31091248989105225
and,0.31309178471565247,0.4671151638031006,0.28606608510017395,0.2505394220352173,0.5116966962814331,0.5171257257461548,0.1533736139535904,0.2730041444301605,0.27479609847068787,0.24762246012687683,0.2762077748775482,0.21498335897922516,0.20544172823429108
ireland,0.18062788248062134,0.17913079261779785,0.18381929397583008,0.29261425137519836,0.2551186680793762,0.2573983073234558,0.23391610383987427,0.2495720535516739,0.1924489289522171,0.10448174923658371,0.26848721504211426,0.22089605033397675,0.10685748606920242
.,0.3567904531955719,0.3524959683418274,0.19907453656196594,0.2933122515678406,0.5352458953857422,0.5934505462646484,0.20362335443496704,0.27629324793815613,0.2811720371246338,0.25050681829452515,0.2060975730419159,0.20494338870048523,0.4130953550338745
