,when,did,the,colonization,of,india,occur,?
:,-0.04432349652051926,-0.05305134505033493,-0.03403344005346298,-0.10099910199642181,-0.08807745575904846,-0.07293426245450974,-0.1518329679965973,-0.07156077772378922
there,0.34822648763656616,0.29736605286598206,0.47025805711746216,0.20324018597602844,0.44397735595703125,0.1749316304922104,0.2941080331802368,0.29405656456947327
",",0.36674630641937256,0.3015086054801941,0.4933079481124878,0.25192272663116455,0.4946078956127167,0.2621418535709381,0.28566715121269226,0.31091248989105225
the,0.5091903209686279,0.34736719727516174,1.0,0.38151127099990845,0.733189046382904,0.3108653426170349,0.26611819863319397,0.22068053483963013
``,0.07174111902713776,-0.029888948425650597,0.029072100296616554,0.07877743989229202,0.06780257821083069,0.09327559918165207,0.09719794988632202,0.0685480609536171
british,0.1642608791589737,0.2039594054222107,0.28973397612571716,0.2369842380285263,0.23701532185077667,0.3945082724094391,0.09178811311721802,0.09711728990077972
exploited,0.23313096165657043,0.25861749053001404,0.24616090953350067,0.361636221408844,0.21325378119945526,0.1531267762184143,0.3243257999420166,0.1410878449678421
the,0.5091903209686279,0.34736719727516174,1.0,0.38151127099990845,0.733189046382904,0.3108653426170349,0.26611819863319397,0.22068053483963013
political,0.1841188669204712,0.21022029221057892,0.20477235317230225,0.291766881942749,0.27319738268852234,0.19711385667324066,0.09543036669492722,0.17130474746227264
weakness,0.30172789096832275,0.25115659832954407,0.29792749881744385,0.16573724150657654,0.2845829725265503,0.13948506116867065,0.2803477346897125,0.15925627946853638
of,0.3757161796092987,0.2513895630836487,0.733189046382904,0.33465245366096497,1.0,0.29747170209884644,0.24223870038986206,0.1826142966747284
the,0.5091903209686279,0.34736719727516174,1.0,0.38151127099990845,0.733189046382904,0.3108653426170349,0.26611819863319397,0.22068053483963013
mughal,0.17654964327812195,0.17003720998764038,0.2288299798965454,0.2326836735010147,0.25181251764297485,0.5376566052436829,0.20404686033725739,0.1443050354719162
state,0.2549494504928589,0.152080237865448,0.3097178041934967,0.23471413552761078,0.34253445267677307,0.29512879252433777,0.18369820713996887,0.1160883978009224
",",0.36674630641937256,0.3015086054801941,0.4933079481124878,0.25192272663116455,0.4946078956127167,0.2621418535709381,0.28566715121269226,0.31091248989105225
and,0.4716290831565857,0.34479495882987976,0.5171257257461548,0.22105517983436584,0.5116966962814331,0.2782815098762512,0.2570546269416809,0.20544172823429108
",",0.36674630641937256,0.3015086054801941,0.4933079481124878,0.25192272663116455,0.4946078956127167,0.2621418535709381,0.28566715121269226,0.31091248989105225
while,0.548916757106781,0.3330625295639038,0.39804592728614807,0.12300699949264526,0.3366928696632385,0.18303200602531433,0.1992799937725067,0.21076419949531555
military,0.20479682087898254,0.17979979515075684,0.2290858030319214,0.21919389069080353,0.27347031235694885,0.23053912818431854,0.0847703367471695,0.1890317052602768
activity,0.2616889178752899,0.15278087556362152,0.28331097960472107,0.33679288625717163,0.23575159907341003,0.10125762224197388,0.2816316485404968,0.19043973088264465
was,0.37326499819755554,0.41399896144866943,0.48711544275283813,0.2311789095401764,0.4069072902202606,0.22117909789085388,0.0945671796798706,0.18412111699581146
important,0.24781537055969238,0.22188524901866913,0.39348116517066956,0.2888129651546478,0.43301743268966675,0.20230931043624878,0.21410931646823883,0.17812499403953552
at,0.38876327872276306,0.28390252590179443,0.457212895154953,0.14867620170116425,0.42558613419532776,0.1740579903125763,0.1852356344461441,0.21978627145290375
various,0.26877567172050476,0.19538888335227966,0.3235042691230774,0.22543208301067352,0.3196488320827484,0.2553297281265259,0.2610137462615967,0.12823495268821716
times,0.3857055902481079,0.23068773746490479,0.29093852639198303,0.17922869324684143,0.24352745711803436,0.1900179088115692,0.17967745661735535,0.18880689144134521
",",0.36674630641937256,0.3015086054801941,0.4933079481124878,0.25192272663116455,0.4946078956127167,0.2621418535709381,0.28566715121269226,0.31091248989105225
the,0.5091903209686279,0.34736719727516174,1.0,0.38151127099990845,0.733189046382904,0.3108653426170349,0.26611819863319397,0.22068053483963013
economic,0.16004443168640137,0.14787930250167847,0.282455176115036,0.3639574944972992,0.3030148148536682,0.21343569457530975,0.10973438620567322,0.1206481084227562
and,0.4716290831565857,0.34479495882987976,0.5171257257461548,0.22105517983436584,0.5116966962814331,0.2782815098762512,0.2570546269416809,0.20544172823429108
administrative,0.15053440630435944,0.13005641102790833,0.25410786271095276,0.23677732050418854,0.3186163008213043,0.20732323825359344,0.1002214178442955,0.15912041068077087
incorporation,0.17551171779632568,0.14533443748950958,0.34902477264404297,0.35774707794189453,0.33564138412475586,0.2438255101442337,0.15480387210845947,0.18398575484752655
of,0.3757161796092987,0.2513895630836487,0.733189046382904,0.33465245366096497,1.0,0.29747170209884644,0.24223870038986206,0.1826142966747284
local,0.19489261507987976,0.1319427639245987,0.2130540907382965,0.08833752572536469,0.20668989419937134,0.14539143443107605,0.10363999009132385,0.15022775530815125
elites,0.17734350264072418,0.2425083965063095,0.20845484733581543,0.34588295221328735,0.14040906727313995,0.19173012673854828,0.04693644866347313,0.1280139982700348
was,0.37326499819755554,0.41399896144866943,0.48711544275283813,0.2311789095401764,0.4069072902202606,0.22117909789085388,0.0945671796798706,0.18412111699581146
also,0.5475645065307617,0.39334940910339355,0.6021018624305725,0.22637896239757538,0.4924938678741455,0.27483993768692017,0.26017284393310547,0.21848613023757935
of,0.3757161796092987,0.2513895630836487,0.733189046382904,0.33465245366096497,1.0,0.29747170209884644,0.24223870038986206,0.1826142966747284
crucial,0.2598938047885895,0.2320292890071869,0.3037804067134857,0.18303516507148743,0.2857859432697296,0.14880916476249695,0.18727640807628632,0.18243193626403809
significance,0.176752969622612,0.21771863102912903,0.30353599786758423,0.29249563813209534,0.2854430079460144,0.17992115020751953,0.3179324269294739,0.22172628343105316
'',-0.07688097655773163,0.01978493109345436,0.041273195296525955,0.007951355539262295,0.13035868108272552,-0.023029085248708725,-0.01144479401409626,0.018684765323996544
for,0.43402108550071716,0.318512886762619,0.4739971458911896,0.20272503793239594,0.4185989499092102,0.19895431399345398,0.17766660451889038,0.264628142118454
the,0.5091903209686279,0.34736719727516174,1.0,0.38151127099990845,0.733189046382904,0.3108653426170349,0.26611819863319397,0.22068053483963013
establishment,0.2026376724243164,0.20103003084659576,0.344906210899353,0.3842596411705017,0.27824047207832336,0.17986267805099487,0.08591014891862869,0.1661023646593094
of,0.3757161796092987,0.2513895630836487,0.733189046382904,0.33465245366096497,1.0,0.29747170209884644,0.24223870038986206,0.1826142966747284
control,0.3260348439216614,0.22942528128623962,0.32841500639915466,0.26845237612724304,0.2817542552947998,0.23598700761795044,0.16900791227817535,0.1620711386203766
over,0.36642953753471375,0.2535076439380646,0.39856547117233276,0.21314875781536102,0.36136594414711,0.26655113697052,0.23747101426124573,0.25742942094802856
the,0.5091903209686279,0.34736719727516174,1.0,0.38151127099990845,0.733189046382904,0.3108653426170349,0.26611819863319397,0.22068053483963013
subcontinent,0.21459701657295227,0.12455085664987564,0.3428810238838196,0.3569265604019165,0.3141857981681824,0.6113262176513672,0.25608348846435547,0.17442241311073303
's,-0.03368149697780609,0.05069678649306297,-0.01540423184633255,-0.021256806328892708,-0.03817026689648628,0.08424708992242813,-0.011642850004136562,-0.023395681753754616
resources,0.2354515790939331,0.19938795268535614,0.25734785199165344,0.3339706361293793,0.2746381163597107,0.16509656608104706,0.2252229005098343,0.26047492027282715
",",0.36674630641937256,0.3015086054801941,0.4933079481124878,0.25192272663116455,0.4946078956127167,0.2621418535709381,0.28566715121269226,0.31091248989105225
markets,0.16949507594108582,0.16989949345588684,0.23818166553974152,0.26307016611099243,0.17050357162952423,0.20350381731987,0.1828274428844452,0.11209505051374435
",",0.36674630641937256,0.3015086054801941,0.4933079481124878,0.25192272663116455,0.4946078956127167,0.2621418535709381,0.28566715121269226,0.31091248989105225
and,0.4716290831565857,0.34479495882987976,0.5171257257461548,0.22105517983436584,0.5116966962814331,0.2782815098762512,0.2570546269416809,0.20544172823429108
manpower,0.27231869101524353,0.3270622193813324,0.3114681541919708,0.32941335439682007,0.2533341646194458,0.2745357155799866,0.16537262499332428,0.3374505639076233
.,0.475719153881073,0.35288307070732117,0.5934505462646484,0.27083680033683777,0.5352458953857422,0.29068249464035034,0.21290622651576996,0.4130953550338745
