,what,was,the,name,of,the,legislation,passed,in,1850,?
division,0.19144181907176971,0.2174251824617386,0.26203617453575134,0.13409215211868286,0.23579144477844238,0.26203617453575134,0.1942249983549118,0.0586947537958622,0.2658538520336151,-0.014786899089813232,0.08900629729032516
continued,0.17878234386444092,0.40578481554985046,0.29953038692474365,0.14872042834758759,0.2527073323726654,0.29953038692474365,0.19167882204055786,0.2803012728691101,0.2845509350299835,0.046698715537786484,0.10404038429260254
as,0.31749409437179565,0.3677520453929901,0.48381632566452026,0.2851914167404175,0.3886612355709076,0.48381632566452026,0.2390523999929428,0.21394124627113342,0.3887844979763031,0.19911369681358337,0.27043893933296204
part,0.3476244807243347,0.3407018780708313,0.527681291103363,0.239738330245018,0.452393114566803,0.527681291103363,0.18638934195041656,0.2505170702934265,0.4499994218349457,0.10381677746772766,0.08557961881160736
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.3114430606365204,0.2703755795955658,0.5696388483047485,0.11029938608407974,0.1826142966747284
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.733189046382904,1.0,0.2839483618736267,0.3173406720161438,0.6662389636039734,0.15979310870170593,0.22068053483963013
attempt,0.2411041408777237,0.2327374517917633,0.2614527940750122,0.033245064318180084,0.21525268256664276,0.2614527940750122,0.2297876924276352,0.26516449451446533,0.1812446564435959,0.16324470937252045,0.16559520363807678
by,0.2455483376979828,0.4752357602119446,0.4408751428127289,0.25480157136917114,0.3646814823150635,0.4408751428127289,0.17084915935993195,0.27371692657470703,0.370934396982193,0.0986858382821083,0.17966607213020325
several,0.22446060180664062,0.25396689772605896,0.40559855103492737,0.18625035881996155,0.3271615505218506,0.40559855103492737,0.23779839277267456,0.16565042734146118,0.39405709505081177,0.15161491930484772,0.15595775842666626
pro-slavery,0.29641640186309814,0.31031370162963867,0.2637619078159332,0.17478130757808685,0.2420688420534134,0.2637619078159332,0.4288651943206787,0.3187538981437683,0.23739886283874512,0.21321983635425568,0.2742362916469574
politicians,0.21725311875343323,0.19368575513362885,0.21195560693740845,0.11178698390722275,0.22949877381324768,0.21195560693740845,0.2886122167110443,0.14613893628120422,0.18998077511787415,0.17422562837600708,0.17031937837600708
to,0.455847829580307,0.3636345863342285,0.535392165184021,0.27806994318962097,0.41548454761505127,0.535392165184021,0.25758448243141174,0.26747700572013855,0.45010748505592346,0.24923360347747803,0.29463258385658264
arrange,0.2202187478542328,0.15347039699554443,0.25118985772132874,0.0953395888209343,0.28133389353752136,0.25118985772132874,0.1559116691350937,0.21530263125896454,0.1903982311487198,0.11198174953460693,0.09942623227834702
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.733189046382904,1.0,0.2839483618736267,0.3173406720161438,0.6662389636039734,0.15979310870170593,0.22068053483963013
division,0.19144181907176971,0.2174251824617386,0.26203617453575134,0.13409215211868286,0.23579144477844238,0.26203617453575134,0.1942249983549118,0.0586947537958622,0.2658538520336151,-0.014786899089813232,0.08900629729032516
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.3114430606365204,0.2703755795955658,0.5696388483047485,0.11029938608407974,0.1826142966747284
alta,0.1236969605088234,0.2014552801847458,0.21644072234630585,0.169668048620224,0.1863243728876114,0.21644072234630585,0.11640777438879013,0.03719835355877876,0.2098454236984253,0.028050383552908897,0.15983480215072632
california,0.1811584085226059,0.262346476316452,0.2750805914402008,0.11570362001657486,0.24929828941822052,0.2750805914402008,0.16432181000709534,0.1573445200920105,0.2772824168205261,0.04398835822939873,0.1409905105829239
at,0.2838611304759979,0.36707764863967896,0.457212895154953,0.11450952291488647,0.42558613419532776,0.457212895154953,0.11768783628940582,0.2099597454071045,0.4374977946281433,0.12202473729848862,0.21978627145290375
36,-0.22702908515930176,-0.17483988404273987,-0.13033781945705414,-0.07194195687770844,-0.08931336551904678,-0.13033781945705414,-0.10718198865652084,-0.1219487264752388,-0.07270114123821259,-0.236039400100708,-0.2611904740333557
degrees,0.2201736718416214,0.10069163888692856,0.22473014891147614,0.10095016658306122,0.22668468952178955,0.22473014891147614,0.16240856051445007,0.16710060834884644,0.19378258287906647,0.1867266297340393,0.1299446076154709
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.221862331032753,0.23382075130939484,0.5201468467712402,0.1710849553346634,0.31091248989105225
30,-0.04443084076046944,0.08394331485033035,0.0730796679854393,0.009165161289274693,0.003304550424218178,0.0730796679854393,-0.008433686569333076,-0.0013924823142588139,-0.005278158001601696,0.004382655490189791,-0.08261742442846298
minutes,0.20975765585899353,0.18689095973968506,0.20313966274261475,0.06127943471074104,0.14829446375370026,0.20313966274261475,0.07491910457611084,0.19315791130065918,0.18828919529914856,0.11127243936061859,0.14419560134410858
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.221862331032753,0.23382075130939484,0.5201468467712402,0.1710849553346634,0.31091248989105225
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.733189046382904,1.0,0.2839483618736267,0.3173406720161438,0.6662389636039734,0.15979310870170593,0.22068053483963013
line,0.2245367169380188,0.1765366792678833,0.29789501428604126,0.08204856514930725,0.23765452206134796,0.29789501428604126,0.1557597815990448,0.21508283913135529,0.2258777767419815,0.09604527801275253,0.16271452605724335
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.3114430606365204,0.2703755795955658,0.5696388483047485,0.11029938608407974,0.1826142966747284
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.733189046382904,1.0,0.2839483618736267,0.3173406720161438,0.6662389636039734,0.15979310870170593,0.22068053483963013
missouri,0.10127124935388565,0.24931667745113373,0.26658448576927185,0.11970185488462448,0.2161608189344406,0.26658448576927185,0.24592283368110657,0.2497783601284027,0.26261505484580994,-0.009165622293949127,0.12270703911781311
compromise,0.31433627009391785,0.19809529185295105,0.25162890553474426,0.12335695326328278,0.2493201643228531,0.25162890553474426,0.46401718258857727,0.29461047053337097,0.14546170830726624,0.24218755960464478,0.3125070035457611
.,0.3567904531955719,0.40146201848983765,0.5934505462646484,0.24737101793289185,0.5352458953857422,0.5934505462646484,0.23787342011928558,0.23110949993133545,0.5591574311256409,0.213531494140625,0.4130953550338745
,what,was,the,name,of,the,legislation,passed,in,1850,?
instead,0.4104403555393219,0.23083001375198364,0.3940567970275879,0.25452151894569397,0.31208282709121704,0.3940567970275879,0.17776678502559662,0.1728278249502182,0.28091272711753845,0.2974892854690552,0.2942638397216797
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.221862331032753,0.23382075130939484,0.5201468467712402,0.1710849553346634,0.31091248989105225
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.733189046382904,1.0,0.2839483618736267,0.3173406720161438,0.6662389636039734,0.15979310870170593,0.22068053483963013
passing,0.2581939399242401,0.13813647627830505,0.3088957965373993,0.08017803728580475,0.24086934328079224,0.3088957965373993,0.2001134157180786,0.5764758586883545,0.1942625194787979,0.10197879374027252,0.10353918373584747
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.3114430606365204,0.2703755795955658,0.5696388483047485,0.11029938608407974,0.1826142966747284
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.733189046382904,1.0,0.2839483618736267,0.3173406720161438,0.6662389636039734,0.15979310870170593,0.22068053483963013
compromise,0.31433627009391785,0.19809529185295105,0.25162890553474426,0.12335695326328278,0.2493201643228531,0.25162890553474426,0.46401718258857727,0.29461047053337097,0.14546170830726624,0.24218755960464478,0.3125070035457611
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.3114430606365204,0.2703755795955658,0.5696388483047485,0.11029938608407974,0.1826142966747284
1850,0.32714441418647766,-0.008545506745576859,0.15979310870170593,0.2693639397621155,0.11029938608407974,0.15979310870170593,0.17131434381008148,0.062116388231515884,0.10522118210792542,0.9999998807907104,0.369617223739624
enabled,0.22509589791297913,0.21011066436767578,0.2653752565383911,0.12596933543682098,0.18788689374923706,0.2653752565383911,0.14407849311828613,0.2886827886104584,0.14037327468395233,0.23704148828983307,0.25340956449508667
california,0.1811584085226059,0.262346476316452,0.2750805914402008,0.11570362001657486,0.24929828941822052,0.2750805914402008,0.16432181000709534,0.1573445200920105,0.2772824168205261,0.04398835822939873,0.1409905105829239
to,0.455847829580307,0.3636345863342285,0.535392165184021,0.27806994318962097,0.41548454761505127,0.535392165184021,0.25758448243141174,0.26747700572013855,0.45010748505592346,0.24923360347747803,0.29463258385658264
be,0.3929833769798279,0.42228707671165466,0.4248143136501312,0.19639723002910614,0.33904364705085754,0.4248143136501312,0.2503572702407837,0.23445354402065277,0.3481820821762085,0.36368077993392944,0.3324260413646698
admitted,0.21586915850639343,0.31606048345565796,0.214336097240448,0.12306932359933853,0.2389194816350937,0.214336097240448,0.28510576486587524,0.26690617203712463,0.23905572295188904,0.0887269526720047,0.19237607717514038
to,0.455847829580307,0.3636345863342285,0.535392165184021,0.27806994318962097,0.41548454761505127,0.535392165184021,0.25758448243141174,0.26747700572013855,0.45010748505592346,0.24923360347747803,0.29463258385658264
the,0.42745697498321533,0.48711544275283813,1.0,0.3171212375164032,0.733189046382904,1.0,0.2839483618736267,0.3173406720161438,0.6662389636039734,0.15979310870170593,0.22068053483963013
union,0.1396910548210144,0.23276571929454803,0.24421639740467072,0.1095690131187439,0.2642118036746979,0.24421639740467072,0.23797817528247833,0.16799505054950714,0.22726479172706604,0.10526721179485321,0.07797172665596008
as,0.31749409437179565,0.3677520453929901,0.48381632566452026,0.2851914167404175,0.3886612355709076,0.48381632566452026,0.2390523999929428,0.21394124627113342,0.3887844979763031,0.19911369681358337,0.27043893933296204
a,0.3320399522781372,0.4508470594882965,0.5829201340675354,0.26421117782592773,0.5052502155303955,0.5829201340675354,0.23395681381225586,0.24766449630260468,0.539380669593811,0.23473411798477173,0.23916715383529663
free,0.22754132747650146,0.1777290552854538,0.22231732308864594,0.06521537154912949,0.2430545836687088,0.22231732308864594,0.2444104701280594,0.09277191758155823,0.25575435161590576,0.10899138450622559,0.1278279572725296
state,0.24273863434791565,0.22072885930538177,0.3097178041934967,0.19896633923053741,0.34253445267677307,0.3097178041934967,0.4093019664287567,0.2406018078327179,0.33316072821617126,0.08430678397417068,0.1160883978009224
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.221862331032753,0.23382075130939484,0.5201468467712402,0.1710849553346634,0.31091248989105225
preventing,0.28585943579673767,0.14271977543830872,0.33351221680641174,0.038854409009218216,0.2948753237724304,0.33351221680641174,0.2464558631181717,0.2649116814136505,0.20244476199150085,0.23476260900497437,0.25842657685279846
southern,0.18679563701152802,0.23717372119426727,0.3282862603664398,0.1812441051006317,0.31933003664016724,0.3282862603664398,0.11265036463737488,0.15362508594989777,0.3190481662750244,0.0917687937617302,0.11225555837154388
california,0.1811584085226059,0.262346476316452,0.2750805914402008,0.11570362001657486,0.24929828941822052,0.2750805914402008,0.16432181000709534,0.1573445200920105,0.2772824168205261,0.04398835822939873,0.1409905105829239
from,0.2737620174884796,0.31171464920043945,0.40150508284568787,0.2635002136230469,0.4249346852302551,0.40150508284568787,0.18460330367088318,0.23084649443626404,0.4274188280105591,0.15262198448181152,0.19969791173934937
becoming,0.2530137896537781,0.39893877506256104,0.333665668964386,0.15919774770736694,0.3014795780181885,0.333665668964386,0.16466102004051208,0.2374793291091919,0.2425609976053238,0.1281723827123642,0.17354105412960052
its,0.30393704771995544,0.3518870174884796,0.559237003326416,0.317160964012146,0.48690423369407654,0.559237003326416,0.23980727791786194,0.19319133460521698,0.3793783485889435,0.1906498223543167,0.15103481709957123
own,0.35062843561172485,0.19632458686828613,0.334675133228302,0.24912263453006744,0.3269667625427246,0.334675133228302,0.23551329970359802,0.19828514754772186,0.31893372535705566,0.1423659473657608,0.1937696635723114
separate,0.33215096592903137,0.1980229765176773,0.3612915575504303,0.22940579056739807,0.33388569951057434,0.3612915575504303,0.22633662819862366,0.17037326097488403,0.3099668025970459,0.22511376440525055,0.16835719347000122
slave,0.1910289078950882,0.20432011783123016,0.2051265835762024,0.11348806321620941,0.18442977964878082,0.2051265835762024,0.27926895022392273,0.2130352109670639,0.17601537704467773,0.12008433043956757,0.14728201925754547
state,0.24273863434791565,0.22072885930538177,0.3097178041934967,0.19896633923053741,0.34253445267677307,0.3097178041934967,0.4093019664287567,0.2406018078327179,0.33316072821617126,0.08430678397417068,0.1160883978009224
.,0.3567904531955719,0.40146201848983765,0.5934505462646484,0.24737101793289185,0.5352458953857422,0.5934505462646484,0.23787342011928558,0.23110949993133545,0.5591574311256409,0.213531494140625,0.4130953550338745
