,how,many,yards,did,the,interception,gain,when,the,ball,was,tipped,away,from,manning,?
kony,0.1615382879972458,0.20643942058086395,0.17694902420043945,0.18294879794120789,0.2574063241481781,0.19686628878116608,0.20387041568756104,0.24338914453983307,0.2574063241481781,0.10507766902446747,0.28127455711364746,0.07995720952749252,0.16740936040878296,0.14622849225997925,0.2368711680173874,0.07727755606174469
ealy,0.20069478452205658,0.11678928881883621,0.22886264324188232,0.15149825811386108,0.20656827092170715,0.2564208507537842,0.08856119215488434,0.297137051820755,0.20656827092170715,0.2552103102207184,0.27802515029907227,0.20302224159240723,0.18862688541412354,0.2176162302494049,0.37721550464630127,0.24052083492279053
tipped,0.19492894411087036,0.2325456738471985,0.3018091320991516,0.2290557473897934,0.23939231038093567,0.1993117332458496,0.14712762832641602,0.2677440941333771,0.23939231038093567,0.2612858712673187,0.23503516614437103,1.0,0.22493895888328552,0.1721823513507843,0.2119094580411911,0.194533109664917
a,0.29312583804130554,0.2872205972671509,0.19167225062847137,0.2552328109741211,0.5829201340675354,0.22234122455120087,0.26759546995162964,0.44397395849227905,0.5829201340675354,0.23578347265720367,0.4508470594882965,0.26480159163475037,0.2577407658100128,0.322764128446579,0.2509649395942688,0.23916715383529663
manning,0.2318497896194458,0.17441397905349731,0.5283294916152954,0.22743284702301025,0.27058160305023193,0.4784112870693207,0.14870639145374298,0.23698855936527252,0.27058160305023193,0.3111599087715149,0.2607507109642029,0.2119094580411911,0.2742772400379181,0.23143106698989868,0.9999998807907104,0.15856626629829407
pass,0.23911701142787933,0.16345158219337463,0.3559992015361786,0.1339150071144104,0.25961899757385254,0.3545844554901123,0.27061888575553894,0.20427322387695312,0.25961899757385254,0.21328508853912354,0.1040167361497879,0.17603516578674316,0.24290408194065094,0.15817143023014069,0.28301873803138733,0.09478675574064255
to,0.44169697165489197,0.40243685245513916,0.1612969934940338,0.4452643394470215,0.535392165184021,0.2184728980064392,0.3898973762989044,0.5423505902290344,0.535392165184021,0.2563202381134033,0.3636345863342285,0.2157592475414276,0.36056286096572876,0.4069952368736267,0.24857525527477264,0.29463258385658264
himself,0.21182166039943695,0.22192515432834625,0.14516733586788177,0.31494221091270447,0.24642214179039001,0.141198992729187,0.16241739690303802,0.26880574226379395,0.24642214179039001,0.1531844586133957,0.34733298420906067,0.16620784997940063,0.1996886283159256,0.18922577798366547,0.19199420511722565,0.10407622903585434
and,0.33647966384887695,0.5296266674995422,0.22108176350593567,0.34479495882987976,0.5171257257461548,0.2225848287343979,0.2497105896472931,0.4716290831565857,0.5171257257461548,0.19981779158115387,0.3740963041782379,0.2782776653766632,0.3249220848083496,0.3601827025413513,0.2638654112815857,0.20544172823429108
then,0.36093711853027344,0.27087974548339844,0.18285872042179108,0.303744375705719,0.4297412931919098,0.2102641463279724,0.2296624332666397,0.6026323437690735,0.4297412931919098,0.22892506420612335,0.27044644951820374,0.288236141204834,0.3410577178001404,0.3597400188446045,0.2315567582845688,0.2884598970413208
intercepted,0.1828654557466507,0.13441960513591766,0.5472956299781799,0.2508208155632019,0.2696214020252228,0.8744159936904907,0.1440570205450058,0.27392658591270447,0.2696214020252228,0.24055960774421692,0.24738489091396332,0.23999811708927155,0.17678262293338776,0.13695870339870453,0.3886162042617798,0.10366860032081604
it,0.36714982986450195,0.39615920186042786,0.0795649066567421,0.2993364930152893,0.6251175999641418,0.1716216653585434,0.19262422621250153,0.4775012135505676,0.6251175999641418,0.1934148073196411,0.4577186405658722,0.2520105838775635,0.3173510432243347,0.325604110956192,0.17507615685462952,0.25732165575027466
",",0.22659391164779663,0.40610817074775696,0.16944201290607452,0.3015086054801941,0.4933079481124878,0.20017169415950775,0.2041122019290924,0.36674630641937256,0.4933079481124878,0.2170172780752182,0.45456063747406006,0.20248208940029144,0.24632208049297333,0.39760664105415344,0.30921146273612976,0.31091248989105225
returning,0.18952171504497528,0.21382789313793182,0.22139659523963928,0.20950084924697876,0.3807036876678467,0.3126630187034607,0.27613911032676697,0.3320828080177307,0.3807036876678467,0.1635608971118927,0.24920886754989624,0.1947951763868332,0.29128673672676086,0.30542922019958496,0.34709882736206055,0.14488300681114197
the,0.33890387415885925,0.4335206151008606,0.16070343554019928,0.34736719727516174,1.0,0.24153481423854828,0.2682225704193115,0.5091903209686279,1.0,0.18895584344863892,0.48711544275283813,0.23939231038093567,0.29030847549438477,0.40150508284568787,0.27058160305023193,0.22068053483963013
ball,0.2112688422203064,0.13717243075370789,0.31545811891555786,0.11887120455503464,0.18895584344863892,0.26832515001296997,0.2158454805612564,0.2694079577922821,0.18895584344863892,1.0,0.16079293191432953,0.2612858712673187,0.18551963567733765,0.21110084652900696,0.3111599087715149,0.1766241192817688
19,0.08316059410572052,-0.025691039860248566,-0.1727742850780487,-0.056934259831905365,-0.17766842246055603,-0.023957036435604095,0.012692336924374104,-0.114084392786026,-0.17766842246055603,-0.025176096707582474,-0.16212789714336395,-0.12356807291507721,-0.1434415876865387,-0.1735556721687317,-0.19286735355854034,0.008002291433513165
yards,0.1345205456018448,0.13134367763996124,1.0,0.11230118572711945,0.16070343554019928,0.5616915225982666,0.12359755486249924,0.15404455363750458,0.16070343554019928,0.31545811891555786,0.1823360025882721,0.3018091320991516,0.27124136686325073,0.1365477740764618,0.5283294916152954,0.12453813850879669
to,0.44169697165489197,0.40243685245513916,0.1612969934940338,0.4452643394470215,0.535392165184021,0.2184728980064392,0.3898973762989044,0.5423505902290344,0.535392165184021,0.2563202381134033,0.3636345863342285,0.2157592475414276,0.36056286096572876,0.4069952368736267,0.24857525527477264,0.29463258385658264
the,0.33890387415885925,0.4335206151008606,0.16070343554019928,0.34736719727516174,1.0,0.24153481423854828,0.2682225704193115,0.5091903209686279,1.0,0.18895584344863892,0.48711544275283813,0.23939231038093567,0.29030847549438477,0.40150508284568787,0.27058160305023193,0.22068053483963013
panthers,0.1117783859372139,0.14744015038013458,0.33815330266952515,0.189295694231987,0.2602776288986206,0.33845943212509155,0.16974183917045593,0.15385644137859344,0.2602776288986206,0.17961734533309937,0.2605615258216858,0.22351229190826416,0.16018187999725342,0.2251167893409729,0.3926267921924591,0.16608978807926178
39-yard,0.28164052963256836,0.18343187868595123,0.5500062108039856,0.2050473839044571,0.29000911116600037,0.36688581109046936,0.10063043981790543,0.26645514369010925,0.29000911116600037,0.30339065194129944,0.27295294404029846,0.26890426874160767,0.2867976725101471,0.18686456978321075,0.3726155459880829,0.1945265233516693
line,0.15736231207847595,0.12717783451080322,0.2396935075521469,0.14681050181388855,0.29789501428604126,0.24790020287036896,0.12081748992204666,0.2305605411529541,0.29789501428604126,0.2138069123029709,0.1765366792678833,0.16167378425598145,0.168056458234787,0.2599041163921356,0.16799555718898773,0.16271452605724335
with,0.3525622487068176,0.35744401812553406,0.14512313902378082,0.25472134351730347,0.4223487675189972,0.251397043466568,0.2690732777118683,0.5075214505195618,0.4223487675189972,0.1654299646615982,0.27411898970603943,0.28923100233078003,0.21399961411952972,0.26272761821746826,0.18539859354496002,0.2433311939239502
1:55,0.006322300992906094,-0.0017840164946392179,0.05844157189130783,0.13206040859222412,0.09317532926797867,0.04131167009472847,0.15314005315303802,0.16108626127243042,0.09317532926797867,0.10120364278554916,0.13643571734428406,-0.020465772598981857,0.11451553553342819,0.07637761533260345,0.11597508192062378,0.14933566749095917
left,0.186065211892128,0.15492984652519226,0.20534203946590424,0.27335280179977417,0.33113980293273926,0.17382389307022095,0.1599988490343094,0.3236202895641327,0.33113980293273926,0.13393549621105194,0.21956826746463776,0.20272667706012726,0.286112517118454,0.2032279670238495,0.14772450923919678,0.13251960277557373
on,0.32655060291290283,0.32520127296447754,0.15043845772743225,0.2670976221561432,0.5107308030128479,0.20438897609710693,0.18712006509304047,0.37706470489501953,0.5107308030128479,0.1605052351951599,0.3909217119216919,0.2414577603340149,0.20892785489559174,0.36926645040512085,0.25339728593826294,0.2714994251728058
the,0.33890387415885925,0.4335206151008606,0.16070343554019928,0.34736719727516174,1.0,0.24153481423854828,0.2682225704193115,0.5091903209686279,1.0,0.18895584344863892,0.48711544275283813,0.23939231038093567,0.29030847549438477,0.40150508284568787,0.27058160305023193,0.22068053483963013
clock,0.2627337574958801,0.16722822189331055,0.18002568185329437,0.14065445959568024,0.25408005714416504,0.12996087968349457,0.11935785412788391,0.2597734034061432,0.25408005714416504,0.1892467737197876,0.135147824883461,0.17935532331466675,0.18263068795204163,0.133430615067482,0.15768377482891083,0.15814508497714996
.,0.3287222981452942,0.3974229395389557,0.17664551734924316,0.35288307070732117,0.5934505462646484,0.209150493144989,0.20901274681091309,0.475719153881073,0.5934505462646484,0.214210644364357,0.40146201848983765,0.2673492431640625,0.27494382858276367,0.41536515951156616,0.2937074899673462,0.4130953550338745
