,what,voyager,said,that,mombasa,was,a,great,harbour,and,moored,small,crafts,and,great,ships,?
of,0.33290785551071167,0.16028030216693878,0.29014745354652405,0.41498205065727234,0.24401752650737762,0.4069072902202606,0.5052502155303955,0.3168134391307831,0.2001841962337494,0.5116966962814331,0.21859130263328552,0.353353351354599,0.26124173402786255,0.5116966962814331,0.3168134391307831,0.2382369190454483,0.1826142966747284
many,0.36131182312965393,0.19220511615276337,0.3219377398490906,0.5391656160354614,0.17333044111728668,0.260356068611145,0.2872205972671509,0.30145081877708435,0.22904422879219055,0.5296266674995422,0.2385159283876419,0.3760077953338623,0.2426074892282486,0.5296266674995422,0.30145081877708435,0.2541448473930359,0.2124512493610382
kinds,0.27455681562423706,0.12968496978282928,0.18303529918193817,0.3535032570362091,0.08432299643754959,0.07296273112297058,0.23927396535873413,0.2100639045238495,0.14844539761543274,0.32501107454299927,0.13962195813655853,0.30272889137268066,0.23425719141960144,0.32501107454299927,0.2100639045238495,0.24998793005943298,0.18617171049118042
and,0.31309178471565247,0.18715839087963104,0.2940692901611328,0.4731321930885315,0.21330960094928741,0.3740963041782379,0.3739250600337982,0.2591964602470398,0.2766537368297577,1.0,0.31773555278778076,0.35207539796829224,0.31009551882743835,1.0,0.2591964602470398,0.27834877371788025,0.20544172823429108
also,0.42747777700424194,0.18389542400836945,0.40141957998275757,0.6005857586860657,0.2112932652235031,0.4032125174999237,0.5149940252304077,0.29709839820861816,0.2044873684644699,0.5755972862243652,0.24280059337615967,0.3694089651107788,0.24359016120433807,0.5755972862243652,0.29709839820861816,0.23488999903202057,0.21848613023757935
great,0.2562883198261261,0.16360101103782654,0.2335054725408554,0.2783016562461853,0.24053020775318146,0.19652196764945984,0.21836373209953308,1.0,0.18036232888698578,0.2591964602470398,0.11437370628118515,0.24152439832687378,0.12833818793296814,0.2591964602470398,1.0,0.18225103616714478,0.13135133683681488
ships,0.18164707720279694,0.4283398389816284,0.2000034898519516,0.2505054771900177,0.2821241617202759,0.21883714199066162,0.16762858629226685,0.18225103616714478,0.46541234850883484,0.27834877371788025,0.23364628851413727,0.1753222942352295,0.310100257396698,0.27834877371788025,0.18225103616714478,0.9999999403953552,0.18477600812911987
",",0.3087472915649414,0.19126057624816895,0.34496036171913147,0.4137537479400635,0.3176232576370239,0.45456063747406006,0.427140474319458,0.29579275846481323,0.30036550760269165,0.6633074283599854,0.273634135723114,0.3083299398422241,0.20387282967567444,0.6633074283599854,0.29579275846481323,0.21014784276485443,0.31091248989105225
both,0.3361809551715851,0.17389439046382904,0.31946828961372375,0.4532228112220764,0.1574881374835968,0.2990766167640686,0.3171786069869995,0.26922720670700073,0.18910163640975952,0.5503310561180115,0.16823932528495789,0.2316119223833084,0.17161445319652557,0.5503310561180115,0.26922720670700073,0.23920248448848724,0.19455738365650177
of,0.33290785551071167,0.16028030216693878,0.29014745354652405,0.41498205065727234,0.24401752650737762,0.4069072902202606,0.5052502155303955,0.3168134391307831,0.2001841962337494,0.5116966962814331,0.21859130263328552,0.353353351354599,0.26124173402786255,0.5116966962814331,0.3168134391307831,0.2382369190454483,0.1826142966747284
which,0.5261979103088379,0.23775699734687805,0.27170243859291077,0.6894589066505432,0.22666196525096893,0.2830964922904968,0.56894451379776,0.2356490194797516,0.2591288089752197,0.506277859210968,0.22714224457740784,0.42979657649993896,0.1973433494567871,0.506277859210968,0.2356490194797516,0.24058489501476288,0.25814583897590637
are,0.29724663496017456,0.14106975495815277,0.18707963824272156,0.45265161991119385,0.14466972649097443,0.3076191842556,0.265255331993103,0.13090994954109192,0.211420938372612,0.48576638102531433,0.15477105975151062,0.3959871232509613,0.18286597728729248,0.48576638102531433,0.13090994954109192,0.20684567093849182,0.24591213464736938
bound,0.16997487843036652,0.2156023234128952,0.15931349992752075,0.2574479877948761,0.15980252623558044,0.1506509929895401,0.22161027789115906,0.122454933822155,0.27126795053482056,0.27447953820228577,0.21336832642555237,0.20059768855571747,0.17748643457889557,0.27447953820228577,0.122454933822155,0.18954655528068542,0.12182208895683289
from,0.2737620174884796,0.19985507428646088,0.23566637933254242,0.3477667272090912,0.21873235702514648,0.31171464920043945,0.322764128446579,0.18041135370731354,0.22613826394081116,0.3601827025413513,0.21317501366138458,0.23586681485176086,0.15826143324375153,0.3601827025413513,0.18041135370731354,0.21764296293258667,0.19969791173934937
sofala,0.22372442483901978,0.15530045330524445,0.14254409074783325,0.21498052775859833,0.32144561409950256,0.18801026046276093,0.3199509382247925,0.030461791902780533,0.28171923756599426,0.2733689248561859,0.2483426332473755,0.3143525719642639,0.2699633240699768,0.2733689248561859,0.030461791902780533,0.12821204960346222,0.2831742465496063
and,0.31309178471565247,0.18715839087963104,0.2940692901611328,0.4731321930885315,0.21330960094928741,0.3740963041782379,0.3739250600337982,0.2591964602470398,0.2766537368297577,1.0,0.31773555278778076,0.35207539796829224,0.31009551882743835,1.0,0.2591964602470398,0.27834877371788025,0.20544172823429108
others,0.3888046145439148,0.15941061079502106,0.3231428265571594,0.4184957444667816,0.15716023743152618,0.21874937415122986,0.2675355076789856,0.2439512014389038,0.203868567943573,0.45401260256767273,0.18678826093673706,0.27532124519348145,0.20622503757476807,0.45401260256767273,0.2439512014389038,0.2431498020887375,0.26705288887023926
which,0.5261979103088379,0.23775699734687805,0.27170243859291077,0.6894589066505432,0.22666196525096893,0.2830964922904968,0.56894451379776,0.2356490194797516,0.2591288089752197,0.506277859210968,0.22714224457740784,0.42979657649993896,0.1973433494567871,0.506277859210968,0.2356490194797516,0.24058489501476288,0.25814583897590637
come,0.39461299777030945,0.12909969687461853,0.2836606204509735,0.41515251994132996,0.1788363754749298,0.1758924275636673,0.23267972469329834,0.24104450643062592,0.23374974727630615,0.3412281572818756,0.19922807812690735,0.2935463488101959,0.15576651692390442,0.3412281572818756,0.24104450643062592,0.2359122335910797,0.22318024933338165
from,0.2737620174884796,0.19985507428646088,0.23566637933254242,0.3477667272090912,0.21873235702514648,0.31171464920043945,0.322764128446579,0.18041135370731354,0.22613826394081116,0.3601827025413513,0.21317501366138458,0.23586681485176086,0.15826143324375153,0.3601827025413513,0.18041135370731354,0.21764296293258667,0.19969791173934937
cambay,0.1833517998456955,0.16320057213306427,0.05806884542107582,0.16532041132450104,0.4815269708633423,0.23676040768623352,0.2157067209482193,0.1698501855134964,0.31334561109542847,0.246294304728508,0.21581268310546875,0.26527416706085205,0.16268949210643768,0.246294304728508,0.1698501855134964,0.18654878437519073,0.1130153089761734
and,0.31309178471565247,0.18715839087963104,0.2940692901611328,0.4731321930885315,0.21330960094928741,0.3740963041782379,0.3739250600337982,0.2591964602470398,0.2766537368297577,1.0,0.31773555278778076,0.35207539796829224,0.31009551882743835,1.0,0.2591964602470398,0.27834877371788025,0.20544172823429108
melinde,0.15089580416679382,0.2740769684314728,0.20718123018741608,0.18413792550563812,0.2754356861114502,0.20986409485340118,0.21857748925685883,0.13966643810272217,0.23347103595733643,0.26743656396865845,0.2542182207107544,0.1090543121099472,0.14891307055950165,0.26743656396865845,0.13966643810272217,0.21134154498577118,0.22895151376724243
and,0.31309178471565247,0.18715839087963104,0.2940692901611328,0.4731321930885315,0.21330960094928741,0.3740963041782379,0.3739250600337982,0.2591964602470398,0.2766537368297577,1.0,0.31773555278778076,0.35207539796829224,0.31009551882743835,1.0,0.2591964602470398,0.27834877371788025,0.20544172823429108
others,0.3888046145439148,0.15941061079502106,0.3231428265571594,0.4184957444667816,0.15716023743152618,0.21874937415122986,0.2675355076789856,0.2439512014389038,0.203868567943573,0.45401260256767273,0.18678826093673706,0.27532124519348145,0.20622503757476807,0.45401260256767273,0.2439512014389038,0.2431498020887375,0.26705288887023926
which,0.5261979103088379,0.23775699734687805,0.27170243859291077,0.6894589066505432,0.22666196525096893,0.2830964922904968,0.56894451379776,0.2356490194797516,0.2591288089752197,0.506277859210968,0.22714224457740784,0.42979657649993896,0.1973433494567871,0.506277859210968,0.2356490194797516,0.24058489501476288,0.25814583897590637
sail,0.16474883258342743,0.38472700119018555,0.22253142297267914,0.19359803199768066,0.2248632311820984,0.1942669004201889,0.16838005185127258,0.15877649188041687,0.45525816082954407,0.18590617179870605,0.2533996105194092,0.17987215518951416,0.22642599046230316,0.18590617179870605,0.15877649188041687,0.6178048253059387,0.1215064600110054
to,0.455847829580307,0.21525678038597107,0.34274402260780334,0.5436353087425232,0.21615897119045258,0.3636345863342285,0.45503583550453186,0.1880372017621994,0.17130377888679504,0.48971283435821533,0.22157974541187286,0.3054737150669098,0.1796586960554123,0.48971283435821533,0.1880372017621994,0.2895524799823761,0.29463258385658264
the,0.42745697498321533,0.23728816211223602,0.3024602234363556,0.5473989248275757,0.28063899278640747,0.48711544275283813,0.5829201340675354,0.2822027802467346,0.24331937730312347,0.5171257257461548,0.26778942346572876,0.39655908942222595,0.16155757009983063,0.5171257257461548,0.2822027802467346,0.279244989156723,0.22068053483963013
island,0.1299295574426651,0.20266574621200562,0.159628227353096,0.21356694400310516,0.3190675973892212,0.23908254504203796,0.2505504786968231,0.1539314240217209,0.4634092450141907,0.25724759697914124,0.23832625150680542,0.2635875642299652,0.12318887561559677,0.25724759697914124,0.1539314240217209,0.3191129267215729,0.0887429490685463
of,0.33290785551071167,0.16028030216693878,0.29014745354652405,0.41498205065727234,0.24401752650737762,0.4069072902202606,0.5052502155303955,0.3168134391307831,0.2001841962337494,0.5116966962814331,0.21859130263328552,0.353353351354599,0.26124173402786255,0.5116966962814331,0.3168134391307831,0.2382369190454483,0.1826142966747284
zanzibar,0.17305029928684235,0.17065076529979706,0.24084383249282837,0.2192966639995575,0.40572288632392883,0.18358255922794342,0.15830644965171814,0.13328634202480316,0.2484438717365265,0.24286384880542755,0.23440556228160858,0.17664535343647003,0.10713762044906616,0.24286384880542755,0.13328634202480316,0.23337402939796448,0.07503319531679153
.,0.3567904531955719,0.23896877467632294,0.33782967925071716,0.4460422694683075,0.2112758606672287,0.40146201848983765,0.50484299659729,0.2178412526845932,0.2620803713798523,0.588965117931366,0.25392404198646545,0.3130834400653839,0.20697078108787537,0.588965117931366,0.2178412526845932,0.2274792641401291,0.4130953550338745
'',0.08143015950918198,-0.008817492984235287,-0.019795598462224007,0.007880004122853279,0.008328991010785103,0.04456103965640068,0.04890415817499161,0.021797459572553635,-0.06552289426326752,0.021612688899040222,-0.03257645294070244,0.08523771911859512,0.016622981056571007,0.021612688899040222,0.021797459572553635,-0.013624437153339386,0.018684765323996544
