,how,many,games,did,the,panthers,lose,in,the,regular,season,before,super,bowl,50,?
",",0.22659391164779663,0.40610817074775696,0.2778109014034271,0.3015086054801941,0.4933079481124878,0.2494642585515976,0.28248098492622375,0.5201468467712402,0.4933079481124878,0.2336544692516327,0.2232367992401123,0.3156566619873047,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
and,0.33647966384887695,0.5296266674995422,0.23353584110736847,0.34479495882987976,0.5171257257461548,0.2230100929737091,0.3096105754375458,0.4954058527946472,0.5171257257461548,0.3054477870464325,0.2369309365749359,0.3518902659416199,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.20544172823429108
one,0.3213292360305786,0.4223630726337433,0.19031527638435364,0.27659472823143005,0.5514441132545471,0.227028489112854,0.3139398992061615,0.4129433035850525,0.5514441132545471,0.3271937370300293,0.24332979321479797,0.34520307183265686,0.21711376309394836,0.19098831713199615,0.023094678297638893,0.2673267424106598
of,0.2480744868516922,0.37253960967063904,0.2499092072248459,0.2513895630836487,0.733189046382904,0.23357392847537994,0.2904243767261505,0.5696388483047485,0.733189046382904,0.22916868329048157,0.1598338931798935,0.3282964527606964,0.14718765020370483,0.2243070751428604,0.006577443331480026,0.1826142966747284
only,0.36590442061424255,0.4670507609844208,0.2505236268043518,0.4039593040943146,0.5497692227363586,0.2449534386396408,0.31051644682884216,0.42992329597473145,0.5497692227363586,0.34113046526908875,0.23518846929073334,0.4493531882762909,0.2209789752960205,0.1793411821126938,0.041510678827762604,0.2767370045185089
six,0.20644865930080414,0.37673795223236084,0.2226426899433136,0.20388470590114594,0.3614266812801361,0.2444179207086563,0.19176387786865234,0.3013422191143036,0.3614266812801361,0.26170065999031067,0.2219657301902771,0.2876567542552948,0.18434253334999084,0.22396348416805267,0.06237699091434479,0.15298804640769958
teams,0.11085164546966553,0.1992911547422409,0.45528846979141235,0.18786492943763733,0.3164927661418915,0.41004884243011475,0.18974106013774872,0.2639528214931488,0.3164927661418915,0.3347216546535492,0.44570213556289673,0.20834939181804657,0.26333683729171753,0.2752957046031952,0.09035295248031616,0.11150168627500534
to,0.44169697165489197,0.40243685245513916,0.23381441831588745,0.4452643394470215,0.535392165184021,0.2185782641172409,0.33073529601097107,0.45010748505592346,0.535392165184021,0.30861178040504456,0.22382742166519165,0.4190867841243744,0.17783479392528534,0.16993016004562378,-0.024239253252744675,0.29463258385658264
have,0.4370637536048889,0.5841760635375977,0.24015609920024872,0.3783526122570038,0.40389683842658997,0.2049359530210495,0.44069036841392517,0.36843645572662354,0.40389683842658997,0.3675557076931,0.20235268771648407,0.3593204617500305,0.19903038442134857,0.19536113739013672,0.10407739877700806,0.32991164922714233
acquired,0.11872366070747375,0.14446644484996796,0.16242752969264984,0.13529880344867706,0.22202405333518982,0.196523055434227,0.19169138371944427,0.20108897984027863,0.22202405333518982,0.17540273070335388,0.1935940384864807,0.12432993948459625,0.15271182358264923,0.1029040664434433,-0.08052553236484528,0.09366346150636673
a,0.29312583804130554,0.2872205972671509,0.19753754138946533,0.2552328109741211,0.5829201340675354,0.2255268394947052,0.29435214400291443,0.539380669593811,0.5829201340675354,0.313107967376709,0.1855505406856537,0.3583870828151703,0.26005712151527405,0.19533146917819977,0.034183140844106674,0.23916715383529663
15–1,-0.22103790938854218,-0.2537030279636383,-0.04283088818192482,-0.22785082459449768,-0.2592649459838867,0.03621317446231842,-0.17518843710422516,-0.21467117965221405,-0.2592649459838867,-0.15715448558330536,-0.04442024230957031,-0.26420724391937256,0.02869866043329239,0.074991874396801,-0.025917677208781242,0.04290514066815376
record,0.1698412001132965,0.17106595635414124,0.2993743121623993,0.20556741952896118,0.23569516837596893,0.218548983335495,0.1414603590965271,0.23162534832954407,0.23569516837596893,0.2587777376174927,0.2865971624851227,0.2440635710954666,0.2505435347557068,0.24389338493347168,0.06952042132616043,0.14407116174697876
",",0.22659391164779663,0.40610817074775696,0.2778109014034271,0.3015086054801941,0.4933079481124878,0.2494642585515976,0.28248098492622375,0.5201468467712402,0.4933079481124878,0.2336544692516327,0.2232367992401123,0.3156566619873047,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
while,0.2918691337108612,0.3748262822628021,0.25108984112739563,0.3330625295639038,0.39804592728614807,0.19775532186031342,0.2611275017261505,0.3399278521537781,0.39804592728614807,0.280500590801239,0.21403980255126953,0.4318724274635315,0.20227555930614471,0.15627816319465637,0.046641163527965546,0.21076419949531555
the,0.33890387415885925,0.4335206151008606,0.2676136791706085,0.34736719727516174,1.0,0.2602776288986206,0.29030492901802063,0.6662389636039734,1.0,0.3214086890220642,0.2507155239582062,0.45900648832321167,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
denver,0.15631112456321716,0.18606427311897278,0.19221492111682892,0.16413381695747375,0.2052404284477234,0.3712458908557892,0.11743136495351791,0.2221570909023285,0.2052404284477234,0.20430372655391693,0.2508152425289154,0.1511918008327484,0.24589714407920837,0.2861449718475342,0.03614028915762901,0.1520889848470688
broncos,0.11217407882213593,0.1706678420305252,0.33421432971954346,0.1738176792860031,0.25985947251319885,0.5347585678100586,0.1484462469816208,0.20316283404827118,0.25985947251319885,0.26932692527770996,0.3664494454860687,0.18793711066246033,0.36141330003738403,0.4351775348186493,0.055216576904058456,0.18377114832401276
became,0.10954522341489792,0.25642040371894836,0.18426020443439484,0.3632316589355469,0.36325156688690186,0.18343472480773926,0.19984041154384613,0.31047213077545166,0.36325156688690186,0.1131877601146698,0.22485962510108948,0.2998464107513428,0.15664279460906982,0.1635434478521347,0.026260828599333763,0.11374033987522125
one,0.3213292360305786,0.4223630726337433,0.19031527638435364,0.27659472823143005,0.5514441132545471,0.227028489112854,0.3139398992061615,0.4129433035850525,0.5514441132545471,0.3271937370300293,0.24332979321479797,0.34520307183265686,0.21711376309394836,0.19098831713199615,0.023094678297638893,0.2673267424106598
of,0.2480744868516922,0.37253960967063904,0.2499092072248459,0.2513895630836487,0.733189046382904,0.23357392847537994,0.2904243767261505,0.5696388483047485,0.733189046382904,0.22916868329048157,0.1598338931798935,0.3282964527606964,0.14718765020370483,0.2243070751428604,0.006577443331480026,0.1826142966747284
four,0.1955733299255371,0.4139232039451599,0.2155456840991974,0.20222175121307373,0.40344667434692383,0.22354649007320404,0.18002137541770935,0.3085027039051056,0.40344667434692383,0.2414717823266983,0.22295859456062317,0.25172191858291626,0.17333437502384186,0.18062108755111694,0.02793193608522415,0.14532537758350372
teams,0.11085164546966553,0.1992911547422409,0.45528846979141235,0.18786492943763733,0.3164927661418915,0.41004884243011475,0.18974106013774872,0.2639528214931488,0.3164927661418915,0.3347216546535492,0.44570213556289673,0.20834939181804657,0.26333683729171753,0.2752957046031952,0.09035295248031616,0.11150168627500534
to,0.44169697165489197,0.40243685245513916,0.23381441831588745,0.4452643394470215,0.535392165184021,0.2185782641172409,0.33073529601097107,0.45010748505592346,0.535392165184021,0.30861178040504456,0.22382742166519165,0.4190867841243744,0.17783479392528534,0.16993016004562378,-0.024239253252744675,0.29463258385658264
have,0.4370637536048889,0.5841760635375977,0.24015609920024872,0.3783526122570038,0.40389683842658997,0.2049359530210495,0.44069036841392517,0.36843645572662354,0.40389683842658997,0.3675557076931,0.20235268771648407,0.3593204617500305,0.19903038442134857,0.19536113739013672,0.10407739877700806,0.32991164922714233
made,0.2655200958251953,0.3638485074043274,0.20501086115837097,0.3068731725215912,0.3885267674922943,0.16709713637828827,0.18653829395771027,0.25271502137184143,0.3885267674922943,0.2385934740304947,0.1318005621433258,0.26538217067718506,0.14032290875911713,0.206265389919281,0.04318181425333023,0.17218779027462006
eight,0.222213014960289,0.348200261592865,0.2178799957036972,0.19307805597782135,0.34254369139671326,0.1773618459701538,0.2079811841249466,0.3002670109272003,0.34254369139671326,0.2805185616016388,0.1824951469898224,0.25642871856689453,0.20521503686904907,0.17254112660884857,0.04304129257798195,0.11634626984596252
appearances,0.17353549599647522,0.27557653188705444,0.27001142501831055,0.232509046792984,0.25270983576774597,0.2818121314048767,0.13678783178329468,0.2627871632575989,0.25270983576774597,0.35652679204940796,0.3922994136810303,0.18547435104846954,0.2672627866268158,0.23921391367912292,0.10673414915800095,0.18098464608192444
in,0.2601168751716614,0.41474202275276184,0.24802106618881226,0.2593238651752472,0.6662389636039734,0.2115829735994339,0.26334479451179504,1.0,0.6662389636039734,0.23172755539417267,0.2184021919965744,0.4155850410461426,0.18576006591320038,0.17236235737800598,0.021892361342906952,0.20430970191955566
the,0.33890387415885925,0.4335206151008606,0.2676136791706085,0.34736719727516174,1.0,0.2602776288986206,0.29030492901802063,0.6662389636039734,1.0,0.3214086890220642,0.2507155239582062,0.45900648832321167,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
super,0.11920704692602158,0.17302978038787842,0.3565964996814728,0.16038043797016144,0.21959073841571808,0.27118441462516785,0.19208376109600067,0.18576006591320038,0.21959073841571808,0.21446830034255981,0.2755677402019501,0.16279493272304535,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.166326642036438
bowl,0.1720007210969925,0.17932994663715363,0.2931278944015503,0.18569406867027283,0.21576224267482758,0.34713199734687805,0.16258417069911957,0.17236235737800598,0.21576224267482758,0.2318909466266632,0.3117852509021759,0.19842083752155304,0.4848237931728363,1.0,0.005446359980851412,0.21118052303791046
.,0.3287222981452942,0.3974229395389557,0.27173087000846863,0.35288307070732117,0.5934505462646484,0.23446570336818695,0.28971824049949646,0.5591574311256409,0.5934505462646484,0.2778880000114441,0.24674734473228455,0.36693984270095825,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.4130953550338745
