,how,many,sites,did,the,nfl,narrow,down,super,bowl,50,'s,location,to,?
miami,0.09905285388231277,0.19946697354316711,0.08073759824037552,0.20621727406978607,0.19180938601493835,0.3456147313117981,0.06079443171620369,0.12077401578426361,0.27029719948768616,0.3255155682563782,0.12948407232761383,0.017450083047151566,0.1972721666097641,0.19240398705005646,0.14054250717163086
's,-0.026164190843701363,0.01698932610452175,0.005346949212253094,0.05069678649306297,-0.01540423184633255,0.01630374602973461,-0.04860107973217964,-0.0948290154337883,0.09726737439632416,-0.02838491089642048,-0.01041578408330679,0.9999999403953552,-0.0234982892870903,0.03782717138528824,-0.023395681753754616
sun,0.2054978907108307,0.20761610567569733,0.05002869293093681,0.18525613844394684,0.258540540933609,0.10639001429080963,0.12923488020896912,0.21081167459487915,0.19575519859790802,0.1716381013393402,0.10816854238510132,0.018280325457453728,0.08722590655088425,0.17790719866752625,0.1497713327407837
life,0.24822278320789337,0.291175901889801,0.05174217000603676,0.22298283874988556,0.23528170585632324,0.10647299885749817,0.08501267433166504,0.1492861658334732,0.11999484151601791,0.12527509033679962,0.035228993743658066,0.03983813151717186,0.11062358319759369,0.24560359120368958,0.21677987277507782
stadium,0.054756078869104385,0.15739767253398895,0.2154092788696289,0.14029206335544586,0.21145665645599365,0.28547149896621704,0.15097273886203766,0.030063996091485023,0.1715150624513626,0.25985562801361084,0.0706227570772171,0.06718146800994873,0.22722642123699188,0.2075904905796051,0.07579939067363739
",",0.22659391164779663,0.40610817074775696,0.20830219984054565,0.3015086054801941,0.4933079481124878,0.18939071893692017,0.2165912240743637,0.23362469673156738,0.22322475910186768,0.1810409277677536,-0.025195008143782616,-0.0016132977325469255,0.25077858567237854,0.44245919585227966,0.31091248989105225
and,0.33647966384887695,0.5296266674995422,0.25660696625709534,0.34479495882987976,0.5171257257461548,0.2080700695514679,0.24999473989009857,0.2760816216468811,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.06895173341035843,0.21502819657325745,0.48971283435821533,0.20544172823429108
the,0.33890387415885925,0.4335206151008606,0.2751152217388153,0.34736719727516174,1.0,0.15305201709270477,0.3104094862937927,0.3325848877429962,0.21959073841571808,0.21576224267482758,0.03602437674999237,-0.01540423184633255,0.351087361574173,0.535392165184021,0.22068053483963013
san,0.11613621562719345,0.20305834710597992,0.12291532009840012,0.1785750538110733,0.2858080565929413,0.225969135761261,0.16890297830104828,0.11963833123445511,0.15279507637023926,0.18508543074131012,0.02022494748234749,-0.022058377042412758,0.2115228772163391,0.21651452779769897,0.10952327400445938
francisco,0.13850292563438416,0.2171345055103302,0.10680905729532242,0.1959451586008072,0.25086042284965515,0.24973660707473755,0.16080895066261292,0.08731701225042343,0.1658499836921692,0.20152677595615387,-0.012375159189105034,0.024126283824443817,0.14293281733989716,0.21318043768405914,0.1020219698548317
bay,0.06300077587366104,0.17625272274017334,0.14071621000766754,0.05503932014107704,0.2441686987876892,0.2662169337272644,0.2668371796607971,0.11023291945457458,0.12241406738758087,0.1972428411245346,-0.04651472717523575,0.04795898124575615,0.17944692075252533,0.15862606465816498,0.10773546993732452
area,0.17030490934848785,0.2414858043193817,0.2600058317184448,0.14067986607551575,0.37834644317626953,0.18276828527450562,0.2819356620311737,0.1461591124534607,0.09147491306066513,0.19680163264274597,0.004881815519183874,-0.002423585159704089,0.3544538617134094,0.2797197997570038,0.12640461325645447
's,-0.026164190843701363,0.01698932610452175,0.005346949212253094,0.05069678649306297,-0.01540423184633255,0.01630374602973461,-0.04860107973217964,-0.0948290154337883,0.09726737439632416,-0.02838491089642048,-0.01041578408330679,0.9999999403953552,-0.0234982892870903,0.03782717138528824,-0.023395681753754616
levi,0.12608356773853302,0.08425374329090118,0.015060633420944214,0.1928999423980713,0.15661084651947021,0.12570512294769287,0.10437662899494171,0.12746261060237885,0.08340612053871155,0.1602962166070938,-0.008762326091527939,0.0004511454317253083,0.04607561230659485,0.18474219739437103,0.09252339601516724
's,-0.026164190843701363,0.01698932610452175,0.005346949212253094,0.05069678649306297,-0.01540423184633255,0.01630374602973461,-0.04860107973217964,-0.0948290154337883,0.09726737439632416,-0.02838491089642048,-0.01041578408330679,0.9999999403953552,-0.0234982892870903,0.03782717138528824,-0.023395681753754616
stadium,0.054756078869104385,0.15739767253398895,0.2154092788696289,0.14029206335544586,0.21145665645599365,0.28547149896621704,0.15097273886203766,0.030063996091485023,0.1715150624513626,0.25985562801361084,0.0706227570772171,0.06718146800994873,0.22722642123699188,0.2075904905796051,0.07579939067363739
.,0.3287222981452942,0.3974229395389557,0.2081114798784256,0.35288307070732117,0.5934505462646484,0.1964210718870163,0.19551116228103638,0.2362249493598938,0.2757420241832733,0.21516893804073334,0.04325474053621292,-0.003708066651597619,0.27818506956100464,0.4645031690597534,0.4130953550338745
