,what,other,business,district,does,orange,county,envelop,outside,of,downtown,santa,ana,and,newport,center,?
downtown,0.1348404437303543,0.16975097358226776,0.3174465298652649,0.40016987919807434,0.13814754784107208,0.1111748069524765,0.3185681700706482,0.14099717140197754,0.25718361139297485,0.21455974876880646,1.0,0.2728801667690277,0.21496400237083435,0.20503629744052887,0.2937990725040436,0.3762131631374359,0.15638743340969086
santa,0.23841293156147003,0.15774822235107422,0.12676207721233368,0.1411285400390625,0.1202433630824089,0.25097736716270447,0.2138165384531021,0.08819208294153214,0.1920446753501892,0.2417823076248169,0.2728801667690277,1.0,0.424734890460968,0.1827874481678009,0.37025129795074463,0.18421897292137146,0.17321589589118958
ana,0.1984587013721466,0.0604981891810894,0.13956831395626068,0.11763244867324829,0.11920972913503647,0.1757892668247223,0.1146283820271492,0.055601816624403,0.16581620275974274,0.14485664665699005,0.21496400237083435,0.424734890460968,1.0,0.20968468487262726,0.179131880402565,0.19824360311031342,0.17085084319114685
",",0.3087472915649414,0.4446498453617096,0.2952407896518707,0.25852543115615845,0.28617382049560547,0.2978343665599823,0.26861095428466797,0.10403650254011154,0.2726076543331146,0.4946078956127167,0.2289871871471405,0.25609585642814636,0.2555094361305237,0.6633074283599854,0.29929736256599426,0.1905742734670639,0.31091248989105225
the,0.42745697498321533,0.44152235984802246,0.2389037162065506,0.2690705955028534,0.35928019881248474,0.20814983546733856,0.21715226769447327,0.22741074860095978,0.3879719078540802,0.733189046382904,0.2602716088294983,0.23511074483394623,0.17612464725971222,0.5171257257461548,0.23027648031711578,0.29064592719078064,0.22068053483963013
south,0.15388517081737518,0.1949175000190735,0.17408566176891327,0.3230174481868744,0.11284814029932022,0.21104824542999268,0.2906067371368408,0.09798844158649445,0.249447762966156,0.33382371068000793,0.26706749200820923,0.1852157711982727,0.1281680017709732,0.3140619993209839,0.3134332001209259,0.20582665503025055,0.12336621433496475
coast,0.2200622260570526,0.16443121433258057,0.17780742049217224,0.21392984688282013,0.12012524902820587,0.15681441128253937,0.26736605167388916,0.13503560423851013,0.16096638143062592,0.2811681628227234,0.24035079777240753,0.24257312715053558,0.15691787004470825,0.2847609519958496,0.3793264329433441,0.16605792939662933,0.15869849920272827
metro,0.11200546473264694,0.12108965218067169,0.27676358819007874,0.26299595832824707,0.11642738431692123,0.12349281460046768,0.23985719680786133,0.10192279517650604,0.2449825257062912,0.1791107952594757,0.4201251268386841,0.1836792677640915,0.17902976274490356,0.20572388172149658,0.2264801263809204,0.1556408405303955,0.15922676026821136
and,0.31309178471565247,0.5504306554794312,0.33353009819984436,0.23884956538677216,0.3461615741252899,0.2314995527267456,0.2045455276966095,0.16516508162021637,0.31803378462791443,0.5116966962814331,0.20503629744052887,0.1827874481678009,0.20968468487262726,1.0,0.2553519308567047,0.28670641779899597,0.20544172823429108
newport,0.1511847823858261,0.17537009716033936,0.1734425574541092,0.27286839485168457,0.0851978063583374,0.2633832097053528,0.35149168968200684,0.08796530961990356,0.18246719241142273,0.204523503780365,0.2937990725040436,0.37025129795074463,0.179131880402565,0.2553519308567047,1.0,0.2426675409078598,0.10541155934333801
center,0.1908310204744339,0.18266704678535461,0.1883840411901474,0.19152459502220154,0.1333722323179245,0.17493192851543427,0.19531235098838806,0.19171242415905,0.2597479522228241,0.24526838958263397,0.3762131631374359,0.18421897292137146,0.19824360311031342,0.28670641779899597,0.2426675409078598,0.9999999403953552,0.12538520991802216
districts,0.16162313520908356,0.19583407044410706,0.138702392578125,0.7729225754737854,0.12496049702167511,0.12025053799152374,0.2710418403148651,0.12693752348423004,0.19237558543682098,0.2693168818950653,0.32565128803253174,0.07973000407218933,0.10453508049249649,0.2542273700237274,0.16715554893016815,0.1575871855020523,0.10677915066480637
;,0.10986888408660889,0.13311924040317535,0.04670749977231026,0.04168683663010597,0.0650511160492897,0.08381789922714233,0.10849420726299286,0.015523078851401806,0.1085464358329773,0.054534342139959335,0.06655969470739365,0.10232740640640259,0.023881297558546066,0.08403264731168747,0.04950074851512909,0.09528230875730515,0.10349778085947037
as,0.31749409437179565,0.42805421352386475,0.22870652377605438,0.17043891549110413,0.31202155351638794,0.21103926002979279,0.22765286266803741,0.11350292712450027,0.28646576404571533,0.3886612355709076,0.17051048576831818,0.19282394647598267,0.1516684591770172,0.49487000703811646,0.20569072663784027,0.20052886009216309,0.27043893933296204
well,0.4154493808746338,0.46553051471710205,0.21569934487342834,0.12039169669151306,0.3239245116710663,0.18347132205963135,0.16351069509983063,0.1456606388092041,0.36061200499534607,0.3343164324760437,0.20646433532238007,0.13825826346874237,0.17771877348423004,0.5258845686912537,0.15887461602687836,0.21918025612831116,0.24815571308135986
as,0.31749409437179565,0.42805421352386475,0.22870652377605438,0.17043891549110413,0.31202155351638794,0.21103926002979279,0.22765286266803741,0.11350292712450027,0.28646576404571533,0.3886612355709076,0.17051048576831818,0.19282394647598267,0.1516684591770172,0.49487000703811646,0.20569072663784027,0.20052886009216309,0.27043893933296204
the,0.42745697498321533,0.44152235984802246,0.2389037162065506,0.2690705955028534,0.35928019881248474,0.20814983546733856,0.21715226769447327,0.22741074860095978,0.3879719078540802,0.733189046382904,0.2602716088294983,0.23511074483394623,0.17612464725971222,0.5171257257461548,0.23027648031711578,0.29064592719078064,0.22068053483963013
irvine,0.16735705733299255,0.12310751527547836,0.24999652802944183,0.15978577733039856,0.07642397284507751,0.336139053106308,0.27283623814582825,0.06800666451454163,0.1934509575366974,0.2484847754240036,0.21517276763916016,0.3363533020019531,0.28191304206848145,0.26723697781562805,0.3639604449272156,0.22162628173828125,0.12018196284770966
business,0.21758167445659637,0.24130384624004364,1.0,0.18776759505271912,0.20479586720466614,0.033929113298654556,0.22033794224262238,0.09995772689580917,0.18807725608348846,0.23985227942466736,0.3174465298652649,0.12676207721233368,0.13956831395626068,0.33353009819984436,0.1734425574541092,0.1883840411901474,0.1545659303665161
centers,0.22307880222797394,0.2922567129135132,0.28631576895713806,0.21104514598846436,0.24829764664173126,0.09787678718566895,0.16677702963352203,0.1795738786458969,0.3382273316383362,0.2771235704421997,0.39768385887145996,0.21834062039852142,0.12447258830070496,0.31431901454925537,0.1956298053264618,0.6786694526672363,0.16634750366210938
of,0.33290785551071167,0.38583824038505554,0.23985227942466736,0.2673880457878113,0.3119818866252899,0.2509242296218872,0.2393190860748291,0.2023688554763794,0.2973117530345917,1.0,0.21455974876880646,0.2417823076248169,0.14485664665699005,0.5116966962814331,0.204523503780365,0.24526838958263397,0.1826142966747284
the,0.42745697498321533,0.44152235984802246,0.2389037162065506,0.2690705955028534,0.35928019881248474,0.20814983546733856,0.21715226769447327,0.22741074860095978,0.3879719078540802,0.733189046382904,0.2602716088294983,0.23511074483394623,0.17612464725971222,0.5171257257461548,0.23027648031711578,0.29064592719078064,0.22068053483963013
irvine,0.16735705733299255,0.12310751527547836,0.24999652802944183,0.15978577733039856,0.07642397284507751,0.336139053106308,0.27283623814582825,0.06800666451454163,0.1934509575366974,0.2484847754240036,0.21517276763916016,0.3363533020019531,0.28191304206848145,0.26723697781562805,0.3639604449272156,0.22162628173828125,0.12018196284770966
spectrum,0.2396017163991928,0.24048709869384766,0.13061334192752838,0.1482958346605301,0.15596476197242737,0.21249474585056305,0.09642343968153,0.2109525203704834,0.12027982622385025,0.21045996248722076,0.15673185884952545,0.07311830669641495,0.06776086986064911,0.1771893948316574,0.17066186666488647,0.16394616663455963,0.13036777079105377
",",0.3087472915649414,0.4446498453617096,0.2952407896518707,0.25852543115615845,0.28617382049560547,0.2978343665599823,0.26861095428466797,0.10403650254011154,0.2726076543331146,0.4946078956127167,0.2289871871471405,0.25609585642814636,0.2555094361305237,0.6633074283599854,0.29929736256599426,0.1905742734670639,0.31091248989105225
west,0.1946573108434677,0.2109699845314026,0.1469498872756958,0.31449052691459656,0.14011532068252563,0.1932181566953659,0.24479138851165771,0.16178329288959503,0.2354571372270584,0.2891985774040222,0.2989719808101654,0.23194633424282074,0.1462467908859253,0.273951917886734,0.32707786560058594,0.22273516654968262,0.12088293582201004
irvine,0.16735705733299255,0.12310751527547836,0.24999652802944183,0.15978577733039856,0.07642397284507751,0.336139053106308,0.27283623814582825,0.06800666451454163,0.1934509575366974,0.2484847754240036,0.21517276763916016,0.3363533020019531,0.28191304206848145,0.26723697781562805,0.3639604449272156,0.22162628173828125,0.12018196284770966
",",0.3087472915649414,0.4446498453617096,0.2952407896518707,0.25852543115615845,0.28617382049560547,0.2978343665599823,0.26861095428466797,0.10403650254011154,0.2726076543331146,0.4946078956127167,0.2289871871471405,0.25609585642814636,0.2555094361305237,0.6633074283599854,0.29929736256599426,0.1905742734670639,0.31091248989105225
and,0.31309178471565247,0.5504306554794312,0.33353009819984436,0.23884956538677216,0.3461615741252899,0.2314995527267456,0.2045455276966095,0.16516508162021637,0.31803378462791443,0.5116966962814331,0.20503629744052887,0.1827874481678009,0.20968468487262726,1.0,0.2553519308567047,0.28670641779899597,0.20544172823429108
international,0.10870302468538284,0.2544081509113312,0.2881801724433899,0.17975689470767975,0.13668061792850494,0.06425401568412781,0.20254679024219513,0.107391856610775,0.16106276214122772,0.23367412388324738,0.23388855159282684,0.07480284571647644,0.13048742711544037,0.2444424331188202,0.17193451523780823,0.27054473757743835,0.15335838496685028
corporations,0.20028357207775116,0.3526099920272827,0.5044231414794922,0.25166767835617065,0.20213958621025085,0.07214798778295517,0.21545498073101044,0.1607002466917038,0.2199723869562149,0.2609967887401581,0.333681583404541,0.13595880568027496,0.10636485368013382,0.2872149348258972,0.1862994134426117,0.17959286272525787,0.16678984463214874
headquartered,0.1961720734834671,0.1636742353439331,0.3217640817165375,0.3760790228843689,0.12238937616348267,0.14929425716400146,0.27043119072914124,0.14907708764076233,0.26612618565559387,0.26836660504341125,0.3790072500705719,0.22950880229473114,0.17775286734104156,0.1958991438150406,0.25388485193252563,0.3166922330856323,0.08021588623523712
at,0.2838611304759979,0.24329762160778046,0.1551831066608429,0.15257126092910767,0.17465277016162872,0.21519319713115692,0.17917996644973755,0.13838544487953186,0.29160594940185547,0.42558613419532776,0.222591832280159,0.22988058626651764,0.12711217999458313,0.3571503460407257,0.32685428857803345,0.29677248001098633,0.21978627145290375
the,0.42745697498321533,0.44152235984802246,0.2389037162065506,0.2690705955028534,0.35928019881248474,0.20814983546733856,0.21715226769447327,0.22741074860095978,0.3879719078540802,0.733189046382904,0.2602716088294983,0.23511074483394623,0.17612464725971222,0.5171257257461548,0.23027648031711578,0.29064592719078064,0.22068053483963013
university,0.20256435871124268,0.1804676055908203,0.3387548327445984,0.22784672677516937,0.09909145534038544,0.13917173445224762,0.28115567564964294,0.10930846631526947,0.16323672235012054,0.30646374821662903,0.24075117707252502,0.176166832447052,0.13578283786773682,0.2665814459323883,0.21852611005306244,0.2763576805591583,0.11887256056070328
of,0.33290785551071167,0.38583824038505554,0.23985227942466736,0.2673880457878113,0.3119818866252899,0.2509242296218872,0.2393190860748291,0.2023688554763794,0.2973117530345917,1.0,0.21455974876880646,0.2417823076248169,0.14485664665699005,0.5116966962814331,0.204523503780365,0.24526838958263397,0.1826142966747284
california,0.1811584085226059,0.19346874952316284,0.2592327892780304,0.14906194806098938,0.10136774927377701,0.30975285172462463,0.31051957607269287,0.05059952661395073,0.1528339982032776,0.24929828941822052,0.275771826505661,0.4592178761959076,0.3216715157032013,0.2441616654396057,0.3774999976158142,0.21444468200206757,0.1409905105829239
",",0.3087472915649414,0.4446498453617096,0.2952407896518707,0.25852543115615845,0.28617382049560547,0.2978343665599823,0.26861095428466797,0.10403650254011154,0.2726076543331146,0.4946078956127167,0.2289871871471405,0.25609585642814636,0.2555094361305237,0.6633074283599854,0.29929736256599426,0.1905742734670639,0.31091248989105225
irvine,0.16735705733299255,0.12310751527547836,0.24999652802944183,0.15978577733039856,0.07642397284507751,0.336139053106308,0.27283623814582825,0.06800666451454163,0.1934509575366974,0.2484847754240036,0.21517276763916016,0.3363533020019531,0.28191304206848145,0.26723697781562805,0.3639604449272156,0.22162628173828125,0.12018196284770966
.,0.3567904531955719,0.41511186957359314,0.25987809896469116,0.23195737600326538,0.3022993505001068,0.30192962288856506,0.25379708409309387,0.1912342607975006,0.28971612453460693,0.5352458953857422,0.2247719168663025,0.22195746004581451,0.22302035987377167,0.588965117931366,0.3098124563694,0.29649654030799866,0.4130953550338745
