,why,was,the,dutch,lawyer,who,moved,to,belgium,while,advising,a,client,in,a,social,society,case,told,he,could,n't,continue,?
client,0.1463465839624405,0.166180819272995,0.22438184916973114,0.1185917779803276,0.3086688220500946,0.2563980221748352,0.06589797884225845,0.20786559581756592,0.09069307893514633,0.18116198480129242,0.24047477543354034,0.2345588207244873,0.9999999403953552,0.1503005474805832,0.2345588207244873,0.21567122638225555,0.13487878441810608,0.209635391831398,0.12530101835727692,0.1683371514081955,0.1948956996202469,0.03476141765713692,0.1660122126340866,0.20958182215690613
in,0.23227278888225555,0.45514053106307983,0.6662389636039734,0.17559829354286194,0.2124365270137787,0.2792111933231354,0.3323737680912018,0.45010748505592346,0.2803505063056946,0.3399278521537781,0.19644007086753845,0.539380669593811,0.1503005474805832,1.0,0.539380669593811,0.23382627964019775,0.21229879558086395,0.2190418541431427,0.18950185179710388,0.41690486669540405,0.29357993602752686,-0.0012929976219311357,0.249076247215271,0.20430970191955566
a,0.2667238116264343,0.4508470594882965,0.5829201340675354,0.1946597695350647,0.29755905270576477,0.36608949303627014,0.22416134178638458,0.45503583550453186,0.17649415135383606,0.3733035624027252,0.23609516024589539,1.0,0.2345588207244873,0.539380669593811,1.0,0.2286769598722458,0.22652459144592285,0.3104211390018463,0.18592841923236847,0.4393508732318878,0.3736826181411743,0.013574101030826569,0.21998350322246552,0.23916715383529663
social,0.20344845950603485,0.196878582239151,0.21797899901866913,0.07040021568536758,0.22856847941875458,0.26409217715263367,0.14190295338630676,0.19684761762619019,0.12143661826848984,0.19636285305023193,0.3436574637889862,0.2286769598722458,0.21567122638225555,0.23382627964019775,0.2286769598722458,1.0,0.4514988660812378,0.16148631274700165,0.14043503999710083,0.2222367823123932,0.1848159283399582,0.11455043405294418,0.17541837692260742,0.1615191102027893
security,0.17236489057540894,0.17761321365833282,0.2683938145637512,0.1581713706254959,0.2363710105419159,0.17349235713481903,0.11277930438518524,0.2774781584739685,0.19739359617233276,0.2317737191915512,0.3632143437862396,0.19867505133152008,0.39104175567626953,0.18173593282699585,0.19867505133152008,0.3326749801635742,0.18126575648784637,0.26911869645118713,0.18590639531612396,0.17746908962726593,0.19729575514793396,0.04834509268403053,0.23103788495063782,0.13810279965400696
case,0.31864359974861145,0.18986068665981293,0.31022098660469055,0.07627259194850922,0.3204497992992401,0.2483663111925125,0.14845886826515198,0.3172709345817566,0.17539848387241364,0.2690838575363159,0.1923583745956421,0.3104211390018463,0.209635391831398,0.2190418541431427,0.3104211390018463,0.16148631274700165,0.09881655126810074,1.0000001192092896,0.19047726690769196,0.16707688570022583,0.3340812623500824,-0.07545875757932663,0.17376498878002167,0.33232852816581726
",",0.2827242314815521,0.45456063747406006,0.4933079481124878,0.23674406111240387,0.2853246331214905,0.3365725874900818,0.30661246180534363,0.44245919585227966,0.23520174622535706,0.38232675194740295,0.24829937517642975,0.427140474319458,0.14864055812358856,0.5201468467712402,0.427140474319458,0.2674078345298767,0.20629194378852844,0.2977246046066284,0.2750641405582428,0.40251094102859497,0.27399855852127075,0.11016341298818588,0.3163892924785614,0.31091248989105225
and,0.27806392312049866,0.3740963041782379,0.5171257257461548,0.26873692870140076,0.19757121801376343,0.41279885172843933,0.2855120301246643,0.48971283435821533,0.2641420364379883,0.45699796080589294,0.3137827515602112,0.3739250600337982,0.17728079855442047,0.4954058527946472,0.3739250600337982,0.38231831789016724,0.24110737442970276,0.2394348531961441,0.27008020877838135,0.45427167415618896,0.3385082483291626,-0.0602874718606472,0.3147966265678406,0.20544172823429108
was,0.23341619968414307,1.0000001192092896,0.48711544275283813,0.2182149887084961,0.2828832268714905,0.3318818509578705,0.3804442584514618,0.3636345863342285,0.21451419591903687,0.3253832161426544,0.2566259801387787,0.4508470594882965,0.166180819272995,0.45514053106307983,0.4508470594882965,0.196878582239151,0.21627455949783325,0.18986068665981293,0.33179396390914917,0.5410010814666748,0.39896807074546814,0.06924254447221756,0.19536785781383514,0.18412111699581146
told,0.3500688374042511,0.33179396390914917,0.25361230969429016,0.1560990959405899,0.23282991349697113,0.42740562558174133,0.25474220514297485,0.36673256754875183,0.12886454164981842,0.2933177947998047,0.3095402121543884,0.18592841923236847,0.12530101835727692,0.18950185179710388,0.18592841923236847,0.14043503999710083,0.13943970203399658,0.19047726690769196,1.0,0.3739995062351227,0.40573588013648987,0.03278598189353943,0.3069758117198944,0.28178566694259644
he,0.26086166501045227,0.5410010814666748,0.4571082592010498,0.2025880664587021,0.4172278642654419,0.5500732064247131,0.2954341471195221,0.385390967130661,0.1978529691696167,0.3526706397533417,0.34228578209877014,0.4393508732318878,0.1683371514081955,0.41690486669540405,0.4393508732318878,0.2222367823123932,0.2447524517774582,0.16707688570022583,0.3739995062351227,1.0000001192092896,0.2828438878059387,0.06199106201529503,0.24520494043827057,0.2089974731206894
could,0.446071982383728,0.39896807074546814,0.35393214225769043,0.1189623773097992,0.16349074244499207,0.33540013432502747,0.29606878757476807,0.5461788773536682,0.15574325621128082,0.30216607451438904,0.30257341265678406,0.3736826181411743,0.1948956996202469,0.29357993602752686,0.3736826181411743,0.1848159283399582,0.18804723024368286,0.3340812623500824,0.40573588013648987,0.2828438878059387,0.9999998807907104,-0.15486787259578705,0.3256681561470032,0.3411986827850342
not,0.5504072904586792,0.2888734042644501,0.4310511648654938,0.17166748642921448,0.2313235104084015,0.369414746761322,0.1703801304101944,0.5149973034858704,0.1571064442396164,0.4146956503391266,0.2752644717693329,0.3791346549987793,0.18795622885227203,0.3403114080429077,0.3791346549987793,0.19088992476463318,0.17279937863349915,0.3788454234600067,0.3256034553050995,0.29440581798553467,0.5930190086364746,-0.11552248895168304,0.41700583696365356,0.41942933201789856
continue,0.27529269456863403,0.19536785781383514,0.28966447710990906,0.09864163398742676,0.11977124214172363,0.1937696784734726,0.2638598382472992,0.4441169500350952,0.12541355192661285,0.4169272184371948,0.34449416399002075,0.21998350322246552,0.1660122126340866,0.249076247215271,0.21998350322246552,0.17541837692260742,0.22690410912036896,0.17376498878002167,0.3069758117198944,0.24520494043827057,0.3256681561470032,-0.06555696576833725,0.9999999403953552,0.23903685808181763
because,0.5926418900489807,0.3841400742530823,0.44596394896507263,0.2007678598165512,0.13293997943401337,0.4398062229156494,0.23677410185337067,0.5166091918945312,0.15608881413936615,0.47423073649406433,0.2400902509689331,0.42230045795440674,0.1345217227935791,0.37423941493034363,0.42230045795440674,0.24107499420642853,0.24476538598537445,0.35077354311943054,0.3799823522567749,0.3656739592552185,0.49009889364242554,-0.1617082953453064,0.347260057926178,0.2528740465641022
dutch,0.10383101552724838,0.2182149887084961,0.1705695390701294,0.9999999403953552,0.16175270080566406,0.25214898586273193,0.08901067823171616,0.1383991241455078,0.4445931911468506,0.10054577142000198,0.1337791532278061,0.1946597695350647,0.1185917779803276,0.17559829354286194,0.1946597695350647,0.07040021568536758,0.08448561280965805,0.07627259194850922,0.1560990959405899,0.2025880664587021,0.1189623773097992,0.10985580086708069,0.09864163398742676,0.1081366017460823
law,0.18942931294441223,0.21553055942058563,0.24548950791358948,0.10086816549301147,0.39192479848861694,0.21111567318439484,0.164316788315773,0.259207159280777,0.10313069075345993,0.2214563637971878,0.18298572301864624,0.2212858349084854,0.16658973693847656,0.24850773811340332,0.2212858349084854,0.2401062548160553,0.20615363121032715,0.3231390416622162,0.12201350182294846,0.24450446665287018,0.21221469342708588,-0.003501412458717823,0.13022837042808533,0.1528988480567932
said,0.395480215549469,0.43711766600608826,0.3024602234363556,0.15571700036525726,0.25704801082611084,0.391315758228302,0.18536850810050964,0.34274402260780334,0.14341798424720764,0.36980515718460083,0.3211490213871002,0.31069710850715637,0.12320143729448318,0.23461468517780304,0.31069710850715637,0.2202378362417221,0.18242183327674866,0.2618368864059448,0.6473603248596191,0.3578285872936249,0.4196510910987854,0.02762698009610176,0.32977136969566345,0.28991883993148804
only,0.43416354060173035,0.36249664425849915,0.5497692227363586,0.10757898539304733,0.1587790548801422,0.4202229380607605,0.20519593358039856,0.5096819996833801,0.1835911124944687,0.4882389008998871,0.20512492954730988,0.47549712657928467,0.2057189792394638,0.42992329597473145,0.47549712657928467,0.19334439933300018,0.2124868929386139,0.3307521343231201,0.22898536920547485,0.31580641865730286,0.4374507963657379,-0.1485416442155838,0.34188857674598694,0.2767370045185089
people,0.2737221121788025,0.2518421411514282,0.36838498711586,0.09508020430803299,0.24508042633533478,0.3933800458908081,0.1798929125070572,0.37275731563568115,0.13575561344623566,0.25970518589019775,0.16362561285495758,0.3483705520629883,0.14095599949359894,0.39605680108070374,0.3483705520629883,0.2459716647863388,0.2741854190826416,0.1554080694913864,0.21605218946933746,0.324719101190567,0.28952425718307495,0.024197889491915703,0.21280339360237122,0.23739641904830933
established,0.08588067442178726,0.26515325903892517,0.33092597126960754,0.18382254242897034,0.1129746362566948,0.20118318498134613,0.28663909435272217,0.15850777924060822,0.11749644577503204,0.1268330067396164,0.2550187110900879,0.23500119149684906,0.11918584257364273,0.3118882477283478,0.23500119149684906,0.21352967619895935,0.21369166672229767,0.10795339941978455,0.11520973592996597,0.2166268527507782,0.12967103719711304,0.03767590597271919,0.18000368773937225,0.15917523205280304
in,0.23227278888225555,0.45514053106307983,0.6662389636039734,0.17559829354286194,0.2124365270137787,0.2792111933231354,0.3323737680912018,0.45010748505592346,0.2803505063056946,0.3399278521537781,0.19644007086753845,0.539380669593811,0.1503005474805832,1.0,0.539380669593811,0.23382627964019775,0.21229879558086395,0.2190418541431427,0.18950185179710388,0.41690486669540405,0.29357993602752686,-0.0012929976219311357,0.249076247215271,0.20430970191955566
the,0.30742117762565613,0.48711544275283813,1.0,0.1705695390701294,0.17304322123527527,0.3733934462070465,0.32031023502349854,0.535392165184021,0.24047598242759705,0.39804592728614807,0.2601720094680786,0.5829201340675354,0.22438184916973114,0.6662389636039734,0.5829201340675354,0.21797899901866913,0.2789285480976105,0.31022098660469055,0.25361230969429016,0.4571082592010498,0.35393214225769043,-0.11449059844017029,0.28966447710990906,0.22068053483963013
netherlands,0.1297016739845276,0.2328115999698639,0.2279868870973587,0.6723145842552185,0.09331805258989334,0.17750196158885956,0.15509063005447388,0.18099384009838104,0.6624670624732971,0.19129545986652374,0.13854745030403137,0.22332750260829926,0.09255540370941162,0.28237903118133545,0.22332750260829926,0.09958343952894211,0.09866808354854584,0.17546753585338593,0.1163700744509697,0.20538878440856934,0.13205333054065704,0.08015793561935425,0.08763158321380615,0.09310898929834366
could,0.446071982383728,0.39896807074546814,0.35393214225769043,0.1189623773097992,0.16349074244499207,0.33540013432502747,0.29606878757476807,0.5461788773536682,0.15574325621128082,0.30216607451438904,0.30257341265678406,0.3736826181411743,0.1948956996202469,0.29357993602752686,0.3736826181411743,0.1848159283399582,0.18804723024368286,0.3340812623500824,0.40573588013648987,0.2828438878059387,0.9999998807907104,-0.15486787259578705,0.3256681561470032,0.3411986827850342
give,0.3891785144805908,0.16511452198028564,0.29086416959762573,0.08948730677366257,0.22415068745613098,0.28740519285202026,0.13270388543605804,0.4396136403083801,0.032964687794446945,0.27398282289505005,0.2714479863643646,0.3436131179332733,0.19648751616477966,0.20895415544509888,0.3436131179332733,0.1427249312400818,0.13193733990192413,0.3104078471660614,0.2949143350124359,0.18745993077754974,0.3817189633846283,-0.09109260886907578,0.31615951657295227,0.2985610067844391
legal,0.1755281686782837,0.21931737661361694,0.25629305839538574,0.16465330123901367,0.3996809124946594,0.28385603427886963,0.13505986332893372,0.2818027436733246,0.16025026142597198,0.2181856483221054,0.27478110790252686,0.24255292117595673,0.3137698769569397,0.256083607673645,0.24255292117595673,0.3256874084472656,0.26118093729019165,0.3748490512371063,0.1467640995979309,0.2296919822692871,0.25446227192878723,0.011674793437123299,0.18318787217140198,0.2143220454454422
advice,0.22227761149406433,0.19147352874279022,0.20341236889362335,0.12074807286262512,0.26695695519447327,0.3229794502258301,0.13353635370731354,0.29231828451156616,0.09327521175146103,0.2732542157173157,0.5623410940170288,0.19756147265434265,0.257496178150177,0.10283523052930832,0.19756147265434265,0.2392580360174179,0.1848413646221161,0.21730495989322662,0.3225097358226776,0.2534872591495514,0.24664713442325592,0.0480133518576622,0.2837277054786682,0.17199933528900146
.,0.32909876108169556,0.40146201848983765,0.5934505462646484,0.2196396291255951,0.23699504137039185,0.3541337847709656,0.3228634297847748,0.4645031690597534,0.23652605712413788,0.38690751791000366,0.2323271483182907,0.50484299659729,0.23342491686344147,0.5591574311256409,0.50484299659729,0.2614770531654358,0.18022798001766205,0.32712292671203613,0.3040298521518707,0.38061028718948364,0.3200591504573822,0.01884327083826065,0.2855175733566284,0.4130953550338745
