,what,is,the,name,of,world,renowned,cellist,is,a,former,harvard,student,?
s.,0.027025721967220306,-0.06830571591854095,-0.04539619758725166,-0.020858418196439743,-0.10292956233024597,-0.04368308559060097,-0.19525423645973206,-0.12616033852100372,-0.06830571591854095,0.01792140118777752,0.0012680512154474854,-0.09851834177970886,-0.07963898032903671,0.07581593841314316
eliot,0.20328496396541595,0.15624020993709564,0.15140269696712494,0.12035883963108063,0.16987493634223938,0.13059906661510468,0.15929988026618958,0.23942910134792328,0.15624020993709564,0.1670328974723816,0.13915283977985382,0.29813989996910095,0.16821467876434326,0.2153647243976593
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.3246132433414459,0.259299635887146,0.20805050432682037,0.3859752118587494,0.3739250600337982,0.2516189515590668,0.2453373372554779,0.2391568422317505,0.20544172823429108
e.,0.05773794278502464,-0.027958322316408157,0.04129594564437866,-0.0015275267651304603,0.03512954339385033,0.09192010015249252,-0.038025327026844025,0.03145900368690491,-0.027958322316408157,-0.02863171324133873,-0.05562262237071991,-0.007530485279858112,-0.03090098313987255,0.04848470166325569
e.,0.05773794278502464,-0.027958322316408157,0.04129594564437866,-0.0015275267651304603,0.03512954339385033,0.09192010015249252,-0.038025327026844025,0.03145900368690491,-0.027958322316408157,-0.02863171324133873,-0.05562262237071991,-0.007530485279858112,-0.03090098313987255,0.04848470166325569
cummings,0.16998255252838135,0.18701107800006866,0.20393286645412445,0.10473424941301346,0.16095301508903503,0.2249169498682022,0.21381737291812897,0.24037618935108185,0.18701107800006866,0.14189700782299042,0.11764465272426605,0.275526762008667,0.12370514124631882,0.24643269181251526
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
conductor,0.10958052426576614,0.18334834277629852,0.16887977719306946,0.12288668006658554,0.1300535798072815,0.15592296421527863,0.18389858305454254,0.5269637703895569,0.18334834277629852,0.1892196089029312,0.19419525563716888,0.18366828560829163,0.21310730278491974,0.10427379608154297
leonard,0.1570405662059784,0.1536063551902771,0.16797682642936707,0.16235075891017914,0.1521100252866745,0.1536749005317688,0.26302579045295715,0.3833973705768585,0.1536063551902771,0.14267303049564362,0.1569572538137436,0.31723546981811523,0.23083452880382538,0.1752568930387497
bernstein,0.15499350428581238,0.14826297760009766,0.20348216593265533,0.03734472021460533,0.18956513702869415,0.24503979086875916,0.2430284172296524,0.4167305529117584,0.14826297760009766,0.17708082497119904,0.1824968308210373,0.3403986692428589,0.25284233689308167,0.14658138155937195
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
cellist,0.1411755234003067,0.1163284108042717,0.16307467222213745,0.13612499833106995,0.15242944657802582,0.15643276274204254,0.32125338912010193,0.9999999403953552,0.1163284108042717,0.17882220447063446,0.29115909337997437,0.2838396430015564,0.29964542388916016,0.17918963730335236
yo,0.10787273943424225,0.08547073602676392,0.10781674087047577,0.11408083140850067,-0.027034064754843712,0.15231378376483917,0.19227172434329987,0.2911034822463989,0.08547073602676392,0.10037844628095627,0.1115163192152977,0.04408983141183853,0.10259141027927399,0.22977931797504425
yo,0.10787273943424225,0.08547073602676392,0.10781674087047577,0.11408083140850067,-0.027034064754843712,0.15231378376483917,0.19227172434329987,0.2911034822463989,0.08547073602676392,0.10037844628095627,0.1115163192152977,0.04408983141183853,0.10259141027927399,0.22977931797504425
ma,0.1429392397403717,0.13001739978790283,0.13932198286056519,0.10823029279708862,0.10671091079711914,0.0817432627081871,0.10960188508033752,0.21451307833194733,0.13001739978790283,0.1147596463561058,0.1208304688334465,0.2743077278137207,0.12777432799339294,0.21477393805980682
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
pianist,0.11869475990533829,0.12840677797794342,0.1077391728758812,0.10147077590227127,0.10540752112865448,0.09916859865188599,0.2467718869447708,0.650669515132904,0.12840677797794342,0.13976870477199554,0.19640040397644043,0.21644052863121033,0.2398216873407364,0.15295352041721344
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.3246132433414459,0.259299635887146,0.20805050432682037,0.3859752118587494,0.3739250600337982,0.2516189515590668,0.2453373372554779,0.2391568422317505,0.20544172823429108
composer,0.18320460617542267,0.14817821979522705,0.16463536024093628,0.13904409110546112,0.1714436560869217,0.08780945092439651,0.2049097865819931,0.6298453211784363,0.14817821979522705,0.1815209537744522,0.20453523099422455,0.1900569647550583,0.25474682450294495,0.17525890469551086
charlie,0.13311828672885895,0.11076866090297699,0.19311991333961487,0.10235998034477234,0.11434363573789597,0.10966072231531143,0.22412140667438507,0.1626460999250412,0.11076866090297699,0.16838562488555908,0.15057414770126343,0.12111449986696243,0.1956607699394226,0.1200689822435379
albright,0.17480124533176422,0.16006018221378326,0.27721700072288513,0.15441012382507324,0.223062202334404,0.2676907479763031,0.25583505630493164,0.32752880454063416,0.16006018221378326,0.24844488501548767,0.3222176432609558,0.3598161041736603,0.32001984119415283,0.1998330056667328
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
composer,0.18320460617542267,0.14817821979522705,0.16463536024093628,0.13904409110546112,0.1714436560869217,0.08780945092439651,0.2049097865819931,0.6298453211784363,0.14817821979522705,0.1815209537744522,0.20453523099422455,0.1900569647550583,0.25474682450294495,0.17525890469551086
john,0.18237407505512238,0.16449548304080963,0.2230520099401474,0.12458125501871109,0.2407056987285614,0.1892431378364563,0.13768181204795837,0.21317742764949799,0.16449548304080963,0.20638683438301086,0.15848663449287415,0.29004359245300293,0.09058911353349686,0.13162356615066528
alden,0.13044503331184387,0.1920720338821411,0.2151462882757187,0.21607553958892822,0.20532801747322083,0.12137964367866516,0.08894473314285278,0.14901818335056305,0.1920720338821411,0.2034645825624466,0.22839027643203735,0.2521832287311554,0.12598522007465363,0.10896208137273788
carpenter,0.16735370457172394,0.19347795844078064,0.20536790788173676,0.12708671391010284,0.19058571755886078,0.22637107968330383,0.21593530476093292,0.28309714794158936,0.19347795844078064,0.25099846720695496,0.15643034875392914,0.2498040348291397,0.1873939037322998,0.18098944425582886
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
comedian,0.19313229620456696,0.20766258239746094,0.15914443135261536,0.12986382842063904,0.13255023956298828,0.10699853301048279,0.2558658719062805,0.34896817803382874,0.20766258239746094,0.17916075885295868,0.21203871071338654,0.1675727367401123,0.13751675188541412,0.20797111093997955
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
television,0.19838058948516846,0.21374565362930298,0.24569597840309143,0.1647563874721527,0.21995750069618225,0.19271276891231537,0.19912885129451752,0.22872838377952576,0.21374565362930298,0.22552843391895294,0.1832374930381775,0.24659739434719086,0.1557265669107437,0.16825827956199646
show,0.29653704166412354,0.2144283652305603,0.319829523563385,0.18636876344680786,0.21383242309093475,0.2047518640756607,0.14062000811100006,0.17102310061454773,0.2144283652305603,0.24886544048786163,0.11810879409313202,0.1792730838060379,0.13988950848579407,0.2520138621330261
host,0.12779991328716278,0.18300022184848785,0.26909032464027405,0.14808283746242523,0.1709926575422287,0.1618756204843521,0.14184148609638214,0.1901882141828537,0.18300022184848785,0.1733594834804535,0.15791311860084534,0.15335573256015778,0.11712400615215302,0.1021634042263031
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.3246132433414459,0.259299635887146,0.20805050432682037,0.3859752118587494,0.3739250600337982,0.2516189515590668,0.2453373372554779,0.2391568422317505,0.20544172823429108
writer,0.16903695464134216,0.20482608675956726,0.1583879292011261,0.12263179570436478,0.14383116364479065,0.13429702818393707,0.29573512077331543,0.3874560594558716,0.20482608675956726,0.2671267092227936,0.22405356168746948,0.2528710961341858,0.23610803484916687,0.1860569268465042
conan,0.16556189954280853,0.17266640067100525,0.24724620580673218,0.12604109942913055,0.14913393557071686,0.16590118408203125,0.1401325762271881,0.13801687955856323,0.17266640067100525,0.213026762008667,0.08257468789815903,0.17506413161754608,0.07718463987112045,0.1584942489862442
o'brien,0.11635488271713257,0.20619066059589386,0.2835404574871063,0.23010094463825226,0.2298966497182846,0.23591375350952148,0.20057423412799835,0.2863919138908386,0.20619066059589386,0.261394739151001,0.2536167800426483,0.2694800794124603,0.1928682178258896,0.22851166129112244
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.01776505447924137,0.054534342139959335,0.09254426509141922,0.06347186863422394,-0.022943729534745216,0.05324986204504967,-0.02122584730386734,-0.07176365703344345,0.005234759766608477,-0.04321422427892685,0.10349778085947037
actors,0.19468875229358673,0.19229048490524292,0.27470633387565613,0.1280205398797989,0.22658050060272217,0.13118694722652435,0.12170885503292084,0.22941096127033234,0.19229048490524292,0.19451890885829926,0.14972862601280212,0.15347540378570557,0.14737731218338013,0.16258424520492554
tatyana,0.22768518328666687,0.1565122902393341,0.12259149551391602,0.11003436148166656,0.09447371959686279,0.1269407570362091,0.21431922912597656,0.306244820356369,0.1565122902393341,0.21201777458190918,0.1513410061597824,0.1572706401348114,0.3083551526069641,0.1961849331855774
ali,0.1344982534646988,0.16249975562095642,0.21759866178035736,0.1310386210680008,0.16050739586353302,0.17937234044075012,0.25023555755615234,0.17302827537059784,0.16249975562095642,0.13886970281600952,0.16781602799892426,0.1383175253868103,0.18622946739196777,0.12320320308208466
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
nestor,0.040833715349435806,0.16709516942501068,0.19500960409641266,0.2213006466627121,0.16031771898269653,0.1416148990392685,0.08467690646648407,0.18156445026397705,0.16709516942501068,0.18271182477474213,0.21022869646549225,0.1285632848739624,0.09635420888662338,0.1333499550819397
carbonell,0.08767151832580566,0.19004419445991516,0.1771455854177475,0.16478873789310455,0.1980576068162918,0.12162774801254272,0.1507083922624588,0.33047881722450256,0.19004419445991516,0.18390826880931854,0.21966615319252014,0.2607470452785492,0.1941155046224594,0.13808055222034454
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
matt,0.15552017092704773,0.10477825254201889,0.18786512315273285,0.10609600692987442,0.14012464880943298,0.15537449717521667,0.18973657488822937,0.1984376311302185,0.10477825254201889,0.17399178445339203,0.2915104031562805,0.16706420481204987,0.17067581415176392,0.11641338467597961
damon,0.1465878039598465,0.17241083085536957,0.20317937433719635,0.13249686360359192,0.110161691904068,0.20242151618003845,0.20088569819927216,0.21342982351779938,0.17241083085536957,0.13310281932353973,0.2090849131345749,0.20456640422344208,0.1498938500881195,0.0564969964325428
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
fred,0.17992258071899414,0.13927239179611206,0.19441957771778107,0.06118163466453552,0.1626928746700287,0.12257127463817596,0.1506653130054474,0.1751038134098053,0.13927239179611206,0.2657069265842438,0.19008928537368774,0.1812904179096222,0.14791688323020935,0.20597071945667267
gwynne,0.1363402009010315,0.23980195820331573,0.2145698368549347,0.16808423399925232,0.24917803704738617,0.23183773458003998,0.18737268447875977,0.29688820242881775,0.23980195820331573,0.1847139298915863,0.3181695342063904,0.26252982020378113,0.10774298012256622,0.21115344762802124
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
hill,0.17965343594551086,0.18022680282592773,0.24348382651805878,0.15290150046348572,0.2003067433834076,0.15261490643024445,0.14645878970623016,0.19007545709609985,0.18022680282592773,0.16101446747779846,0.13107173144817352,0.1588757187128067,0.10244876146316528,0.1149863451719284
harper,0.20680077373981476,0.14784808456897736,0.18981124460697174,0.1199100911617279,0.16742698848247528,0.1793445199728012,0.17244860529899597,0.16967880725860596,0.14784808456897736,0.18706975877285004,0.1609179675579071,0.2715516686439514,0.15839648246765137,0.1652441769838333
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
rashida,0.19634248316287994,0.17560501396656036,0.2481168508529663,0.1563616245985031,0.2332366704940796,0.12994620203971863,0.18181458115577698,0.22239355742931366,0.17560501396656036,0.19219017028808594,0.3127114176750183,0.2151395082473755,0.20421509444713593,0.12948378920555115
jones,0.18502666056156158,0.17348285019397736,0.24446700513362885,0.1420290470123291,0.2007877230644226,0.16903510689735413,0.12743331491947174,0.20715558528900146,0.17348285019397736,0.20566236972808838,0.15241441130638123,0.24412500858306885,0.2252943068742752,0.1838836669921875
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
tommy,0.1221800372004509,0.137027308344841,0.13796037435531616,0.12734980881214142,0.08122678101062775,0.1587555855512619,0.0981626957654953,0.19925285875797272,0.137027308344841,0.22839589416980743,0.23106183111667633,0.11403163522481918,0.1415686309337616,0.12281157821416855
lee,0.19203267991542816,0.11468371748924255,0.16821028292179108,0.11342526227235794,0.15092487633228302,0.14460736513137817,0.1584041863679886,0.2120831161737442,0.11468371748924255,0.19127319753170013,0.18376654386520386,0.21427768468856812,0.18671339750289917,0.19113655388355255
jones,0.18502666056156158,0.17348285019397736,0.24446700513362885,0.1420290470123291,0.2007877230644226,0.16903510689735413,0.12743331491947174,0.20715558528900146,0.17348285019397736,0.20566236972808838,0.15241441130638123,0.24412500858306885,0.2252943068742752,0.1838836669921875
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
ashley,0.18406951427459717,0.13179387152194977,0.17867204546928406,0.10115008801221848,0.10092183947563171,0.1732317954301834,0.1407272219657898,0.22489438951015472,0.13179387152194977,0.16225840151309967,0.1914551854133606,0.19891653954982758,0.22847352921962738,0.17255626618862152
judd,0.174101784825325,0.1755087673664093,0.1526382565498352,0.08847758173942566,0.07632085680961609,0.16845914721488953,0.07574024796485901,0.2935149073600769,0.1755087673664093,0.1682245135307312,0.19949793815612793,0.20553229749202728,0.17680485546588898,0.196035236120224
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
jack,0.10011694580316544,0.18462543189525604,0.17481134831905365,0.094009630382061,0.1582859605550766,0.160516619682312,0.16339679062366486,0.19998057186603546,0.18462543189525604,0.194427952170372,0.1314544677734375,0.21903273463249207,0.1180754005908966,0.10524740070104599
lemmon,0.1397789567708969,0.2388090342283249,0.22917068004608154,0.14522840082645416,0.2086915671825409,0.15098361670970917,0.2231428623199463,0.272560715675354,0.2388090342283249,0.2984011471271515,0.17667639255523682,0.287695050239563,0.170224130153656,0.1812198907136917
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
natalie,0.16692182421684265,0.11639883369207382,0.14751727879047394,0.2186346799135208,0.07620896399021149,0.1280342936515808,0.20543135702610016,0.27489161491394043,0.11639883369207382,0.12377816438674927,0.14512982964515686,0.1551782786846161,0.15693490207195282,0.14094378054141998
portman,0.14777596294879913,0.2948612570762634,0.2884465456008911,0.22133716940879822,0.2323978990316391,0.17433972656726837,0.16964088380336761,0.26126328110694885,0.2948612570762634,0.2919325530529022,0.30338385701179504,0.26293233036994934,0.23261801898479462,0.13268285989761353
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
mira,0.1488002985715866,0.14205589890480042,0.216669499874115,0.2013280987739563,0.15121500194072723,0.09673015773296356,0.15314079821109772,0.2037723809480667,0.14205589890480042,0.1534280776977539,0.25245431065559387,0.12321774661540985,0.15916259586811066,0.05363428220152855
sorvino,0.14098094403743744,0.25664806365966797,0.2678043842315674,0.20092637836933136,0.2552269399166107,0.2200871855020523,0.30605873465538025,0.36345991492271423,0.25664806365966797,0.23613208532333374,0.3804636299610138,0.23737186193466187,0.22784145176410675,0.17572718858718872
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
elisabeth,0.14881838858127594,0.10683244466781616,0.18177981674671173,0.1131955236196518,0.1969698667526245,0.09034842997789383,0.17856167256832123,0.34686899185180664,0.10683244466781616,0.1361074298620224,0.1259005218744278,0.20701169967651367,0.1506911963224411,0.1804756224155426
shue,0.16381661593914032,0.1693035513162613,0.23080086708068848,0.18374328315258026,0.18628260493278503,0.08943475782871246,0.2097150981426239,0.4293188452720642,0.1693035513162613,0.2059459537267685,0.23250046372413635,0.3601134717464447,0.3343632221221924,0.20548748970031738
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.26091980934143066,0.19441866874694824,0.2829265296459198,0.4691906273365021,0.427140474319458,0.2738454341888428,0.2719281017780304,0.2261858433485031,0.31091248989105225
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.3246132433414459,0.259299635887146,0.20805050432682037,0.3859752118587494,0.3739250600337982,0.2516189515590668,0.2453373372554779,0.2391568422317505,0.20544172823429108
scottie,0.1394691914319992,0.12425295263528824,0.21048729121685028,0.14294901490211487,0.15275102853775024,0.13282212615013123,0.12578937411308289,0.21441596746444702,0.12425295263528824,0.16767384111881256,0.17451409995555878,0.1665506809949875,0.04411177709698677,0.11544184386730194
thompson,0.1408052295446396,0.1872779279947281,0.271159827709198,0.09364495426416397,0.2079605907201767,0.1652875691652298,0.16309180855751038,0.23897916078567505,0.1872779279947281,0.21704883873462677,0.12248311191797256,0.24299226701259613,0.133813738822937,0.1904636025428772
