,how,much,did,saudi,arabia,spend,on,spreading,wahhabism,?
for,0.3308170735836029,0.2994346022605896,0.318512886762619,0.213758185505867,0.20103362202644348,0.3409658372402191,0.36199691891670227,0.24025823175907135,0.20135526359081268,0.264628142118454
helping,0.3793986439704895,0.34272703528404236,0.3554319441318512,0.18124431371688843,0.14384973049163818,0.3506663739681244,0.23293426632881165,0.3709080219268799,0.28080448508262634,0.28235307335853577
spread,0.22865283489227295,0.3446498215198517,0.1917719841003418,0.21228332817554474,0.249940887093544,0.15558315813541412,0.20659995079040527,0.835309624671936,0.30707237124443054,0.16482828557491302
its,0.22449488937854767,0.31350770592689514,0.19922670722007751,0.20131619274616241,0.14220494031906128,0.16685953736305237,0.34331920742988586,0.23774509131908417,0.22131028771400452,0.15103481709957123
fundamentalist,0.16056287288665771,0.14123468101024628,0.24025122821331024,0.1900603026151657,0.1726950854063034,0.12144976109266281,0.20262224972248077,0.2609923779964447,0.5326181054115295,0.14914041757583618
interpretation,0.3205856382846832,0.26982027292251587,0.2418224960565567,0.18804588913917542,0.18610990047454834,0.14049513638019562,0.22396916151046753,0.26662471890449524,0.39947304129600525,0.2162649929523468
of,0.2480744868516922,0.2671096920967102,0.2513895630836487,0.26511111855506897,0.24046780169010162,0.2479970008134842,0.3966929316520691,0.3028612434864044,0.3058794438838959,0.1826142966747284
islam,0.19859129190444946,0.19611676037311554,0.19058109819889069,0.4774891138076782,0.45661455392837524,0.14265616238117218,0.13542479276657104,0.32260456681251526,0.6366843581199646,0.18358638882637024
",",0.22659391164779663,0.36182254552841187,0.3015086054801941,0.2657196521759033,0.2566268742084503,0.2790883779525757,0.49057599902153015,0.259539395570755,0.2613786458969116,0.31091248989105225
known,0.16194356977939606,0.2587057054042816,0.25943970680236816,0.10939417034387589,0.12230778485536575,0.12451256811618805,0.19541868567466736,0.22822004556655884,0.23357270658016205,0.18314571678638458
as,0.33782753348350525,0.36514025926589966,0.3596470057964325,0.20743225514888763,0.17896053194999695,0.20889048278331757,0.36047765612602234,0.22481825947761536,0.2964041233062744,0.27043893933296204
wahhabism,0.1797698736190796,0.21827347576618195,0.23295684158802032,0.44820570945739746,0.39412543177604675,0.12295613437891006,0.13917510211467743,0.3424304127693176,1.0000001192092896,0.1985596865415573
",",0.22659391164779663,0.36182254552841187,0.3015086054801941,0.2657196521759033,0.2566268742084503,0.2790883779525757,0.49057599902153015,0.259539395570755,0.2613786458969116,0.31091248989105225
throughout,0.2546801269054413,0.3350156545639038,0.194510817527771,0.18820203840732574,0.21430698037147522,0.2537210285663605,0.317852258682251,0.3871781826019287,0.2577565014362335,0.12665234506130219
the,0.33890387415885925,0.35023224353790283,0.34736719727516174,0.23420350253582,0.20754998922348022,0.21215185523033142,0.5107308030128479,0.3464648723602295,0.2502059042453766,0.22068053483963013
world,0.25969967246055603,0.19682428240776062,0.1944720596075058,0.2614845633506775,0.25284305214881897,0.1843755692243576,0.22789059579372406,0.23103737831115723,0.20459574460983276,0.17579582333564758
",",0.22659391164779663,0.36182254552841187,0.3015086054801941,0.2657196521759033,0.2566268742084503,0.2790883779525757,0.49057599902153015,0.259539395570755,0.2613786458969116,0.31091248989105225
via,0.13460594415664673,0.17418813705444336,0.04282603785395622,0.118422731757164,0.20827290415763855,0.08445872366428375,0.29968157410621643,0.24983637034893036,0.05769571661949158,0.19443516433238983
religious,0.2058211863040924,0.21366766095161438,0.2198762446641922,0.23980769515037537,0.19947150349617004,0.11542315036058426,0.16059501469135284,0.2168835550546646,0.5490736961364746,0.15727058053016663
charities,0.2178882658481598,0.22246316075325012,0.2659429907798767,0.23032890260219574,0.20988109707832336,0.2772797644138336,0.2514229416847229,0.25800877809524536,0.22812338173389435,0.161073237657547
such,0.307365357875824,0.36736616492271423,0.24497397243976593,0.18030762672424316,0.16010549664497375,0.19176436960697174,0.3181164264678955,0.3045884072780609,0.21272285282611847,0.17851735651493073
al-haramain,0.22077977657318115,0.18787725269794464,0.21073690056800842,0.40414726734161377,0.4369469881057739,0.18231216073036194,0.21757115423679352,0.207790806889534,0.44758135080337524,0.3085257411003113
foundation,0.20461364090442657,0.13927215337753296,0.11260227859020233,0.17581485211849213,0.14355811476707458,0.14195632934570312,0.23007217049598694,0.2067675143480301,0.259650856256485,0.1791457086801529
",",0.22659391164779663,0.36182254552841187,0.3015086054801941,0.2657196521759033,0.2566268742084503,0.2790883779525757,0.49057599902153015,0.259539395570755,0.2613786458969116,0.31091248989105225
which,0.4852597713470459,0.4274604916572571,0.2750149369239807,0.21756382286548615,0.2047894150018692,0.1792992502450943,0.4245251417160034,0.37211287021636963,0.23440256714820862,0.25814583897590637
often,0.41107481718063354,0.436014324426651,0.26973026990890503,0.21740548312664032,0.21048898994922638,0.2608833909034729,0.24822035431861877,0.35245102643966675,0.28159523010253906,0.23748154938220978
also,0.43506327271461487,0.4144500195980072,0.39334940910339355,0.286094069480896,0.2494746744632721,0.23803800344467163,0.3762153089046478,0.30622991919517517,0.3219485878944397,0.21848613023757935
distributed,0.2058178335428238,0.23774349689483643,0.15478676557540894,0.12049494683742523,0.16873088479042053,0.12336133420467377,0.2586914300918579,0.3168331980705261,0.11409879475831985,0.08428370952606201
funds,0.1763608604669571,0.21280568838119507,0.21259962022304535,0.21250317990779877,0.2173459827899933,0.2529778480529785,0.16892899572849274,0.18273989856243134,0.2319750040769577,0.12731410562992096
to,0.44169697165489197,0.40610215067863464,0.4452643394470215,0.21921516954898834,0.20961588621139526,0.2814787030220032,0.41031414270401,0.3075626790523529,0.2283630073070526,0.29463258385658264
violent,0.19705399870872498,0.1807379573583603,0.19326645135879517,0.19518327713012695,0.15896469354629517,0.1291736364364624,0.2027544230222702,0.30360147356987,0.3603896498680115,0.1652229279279709
sunni,0.14615869522094727,0.15698768198490143,0.19257347285747528,0.4785345792770386,0.4425128400325775,0.18059489130973816,0.12279988080263138,0.2607346475124359,0.6013102531433105,0.17507030069828033
extremist,0.15186713635921478,0.15472084283828735,0.15505371987819672,0.3394760191440582,0.2950633764266968,0.07827930897474289,0.23795311152935028,0.292759507894516,0.5509315133094788,0.14525245130062103
groups,0.18221695721149445,0.2353581041097641,0.1589982509613037,0.16778875887393951,0.12531036138534546,0.15020743012428284,0.14260469377040863,0.2170744687318802,0.2540368139743805,0.14349548518657684
such,0.307365357875824,0.36736616492271423,0.24497397243976593,0.18030762672424316,0.16010549664497375,0.19176436960697174,0.3181164264678955,0.3045884072780609,0.21272285282611847,0.17851735651493073
as,0.33782753348350525,0.36514025926589966,0.3596470057964325,0.20743225514888763,0.17896053194999695,0.20889048278331757,0.36047765612602234,0.22481825947761536,0.2964041233062744,0.27043893933296204
al-qaeda,0.15950000286102295,0.14231504499912262,0.18361106514930725,0.42266908288002014,0.3884332478046417,0.04993685334920883,0.22353391349315643,0.16392886638641357,0.3511212468147278,0.1877317875623703
and,0.33647966384887695,0.38395699858665466,0.34479495882987976,0.2913876175880432,0.24095208942890167,0.2863690257072449,0.4077630043029785,0.328510582447052,0.22037889063358307,0.20544172823429108
the,0.33890387415885925,0.35023224353790283,0.34736719727516174,0.23420350253582,0.20754998922348022,0.21215185523033142,0.5107308030128479,0.3464648723602295,0.2502059042453766,0.22068053483963013
taliban,0.1924503594636917,0.1914980262517929,0.2352454513311386,0.4349786937236786,0.43139487504959106,0.08319395780563354,0.180561363697052,0.27334466576576233,0.48446229100227356,0.13205693662166595
.,0.3287222981452942,0.3374604284763336,0.35288307070732117,0.2524958550930023,0.23547381162643433,0.26459771394729614,0.49257001280784607,0.2843473553657532,0.28735819458961487,0.4130953550338745
