,when,has,toyota,said,it,will,close,its,victoria,plant,?
and,0.4716290831565857,0.43716782331466675,0.14685073494911194,0.2940692901611328,0.40957894921302795,0.35983073711395264,0.32415980100631714,0.3841775357723236,0.24507255852222443,0.2409428209066391,0.20544172823429108
holden,0.12894228100776672,0.17997506260871887,0.29185616970062256,0.13442541658878326,0.1608559787273407,0.16108843684196472,0.09206274896860123,0.09092945605516434,0.3110849857330322,0.13661843538284302,0.16267192363739014
;,0.022927695885300636,0.05589579790830612,-0.019371725618839264,-0.02137867920100689,0.08263079822063446,0.026484351605176926,-0.011916249990463257,0.056731753051280975,0.044363487511873245,0.07976967096328735,0.10349778085947037
however,0.5574322938919067,0.3999234735965729,0.17946064472198486,0.5114462375640869,0.467002272605896,0.4568142294883728,0.2602861523628235,0.43564918637275696,0.19028611481189728,0.18767425417900085,0.2152075469493866
",",0.36674630641937256,0.3734780251979828,0.21259759366512299,0.34496036171913147,0.48329564929008484,0.29706671833992004,0.34483593702316284,0.33157986402511597,0.2279360294342041,0.25194862484931946,0.31091248989105225
closure,0.21041278541088104,0.26191526651382446,0.18910528719425201,0.21780332922935486,0.2850901186466217,0.279883474111557,0.3966538906097412,0.22282016277313232,0.11793695390224457,0.14181038737297058,0.24107147753238678
announcements,0.17879047989845276,0.2075764536857605,0.2789742648601532,0.4192131459712982,0.21909812092781067,0.3226625323295593,0.07784820348024368,0.22496071457862854,0.15462608635425568,0.09217330813407898,0.2616048753261566
by,0.4376842677593231,0.3254803419113159,0.1600928157567978,0.29746580123901367,0.40926623344421387,0.2520078420639038,0.17142534255981445,0.24398943781852722,0.17471559345722198,0.20213352143764496,0.17966607213020325
all,0.35107192397117615,0.3343993127346039,0.1645316481590271,0.27313119173049927,0.36125609278678894,0.3951299488544464,0.2244398444890976,0.29717665910720825,0.15172219276428223,0.2260427474975586,0.29575422406196594
three,0.2820437252521515,0.3388388752937317,0.12491504848003387,0.21277259290218353,0.27537038922309875,0.21078772842884064,0.21890559792518616,0.23637419939041138,0.14290839433670044,0.18049682676792145,0.20928427577018738
companies,0.16661736369132996,0.1980898678302765,0.3089321553707123,0.1685047149658203,0.2712874710559845,0.19386321306228638,0.08094995468854904,0.2042660415172577,0.12065010517835617,0.15030021965503693,0.14365637302398682
in,0.4431333839893341,0.4173259735107422,0.1743030995130539,0.23461468517780304,0.5130809545516968,0.2580665349960327,0.23149028420448303,0.3793783485889435,0.20823122560977936,0.2597269117832184,0.20430970191955566
the,0.5091903209686279,0.4177538752555847,0.175506591796875,0.3024602234363556,0.6251175999641418,0.3635469079017639,0.2625353932380676,0.559237003326416,0.2204313427209854,0.28395459055900574,0.22068053483963013
21st,0.19236880540847778,0.14185592532157898,0.07293343544006348,0.28679439425468445,0.24103030562400818,0.20362137258052826,0.19287846982479095,0.13815639913082123,0.05413678660988808,0.09543288499116898,0.22120748460292816
century,0.22992412745952606,0.2044479250907898,0.14581142365932465,0.17658081650733948,0.2796405553817749,0.10588356852531433,0.1039145290851593,0.1888006627559662,0.13092456758022308,0.12300822138786316,0.1026201918721199
will,0.42625120282173157,0.3418941795825958,0.14776049554347992,0.29937511682510376,0.33041369915008545,1.0,0.19717031717300415,0.26816651225090027,0.16380485892295837,0.191170796751976,0.35046905279159546
mean,0.2321939766407013,0.24037900567054749,0.15901443362236023,0.3176172077655792,0.30435773730278015,0.2398170381784439,0.23511353135108948,0.24110233783721924,0.057958003133535385,0.18890981376171112,0.36234524846076965
that,0.5860282182693481,0.41272613406181335,0.21906925737857819,0.5459781289100647,0.5921133160591125,0.4857470989227295,0.2975064516067505,0.416561484336853,0.16418905556201935,0.23316219449043274,0.32716336846351624
australia,0.1958855390548706,0.1780160367488861,0.21569155156612396,0.16153594851493835,0.2386748343706131,0.17912088334560394,0.13957953453063965,0.17897310853004456,0.5548879504203796,0.2142259180545807,0.15702682733535767
will,0.42625120282173157,0.3418941795825958,0.14776049554347992,0.29937511682510376,0.33041369915008545,1.0,0.19717031717300415,0.26816651225090027,0.16380485892295837,0.191170796751976,0.35046905279159546
no,0.28761178255081177,0.2747333347797394,0.2074548453092575,0.26369765400886536,0.25005611777305603,0.2797577977180481,0.1880536824464798,0.21049416065216064,0.13722394406795502,0.17734991014003754,0.32165053486824036
longer,0.40138721466064453,0.2752714157104492,0.1857517808675766,0.26500776410102844,0.36766934394836426,0.3567204475402832,0.24180401861667633,0.3065148890018463,0.16369493305683136,0.17828650772571564,0.24416615068912506
be,0.4451393485069275,0.3863394856452942,0.1415456384420395,0.34202221035957336,0.5203388929367065,0.4925616979598999,0.28298598527908325,0.2731834948062897,0.18724843859672546,0.2607407569885254,0.3324260413646698
a,0.44397395849227905,0.4670248031616211,0.1984649896621704,0.31069710850715637,0.5452592968940735,0.3401327431201935,0.2293529510498047,0.4424409866333008,0.15216270089149475,0.2010895311832428,0.23916715383529663
base,0.2460559606552124,0.22870168089866638,0.1495451033115387,0.08182627707719803,0.28890976309776306,0.15292495489120483,0.19899527728557587,0.2558134198188782,0.09450877457857132,0.19164198637008667,0.10518061369657516
for,0.43402108550071716,0.450642853975296,0.21332375705242157,0.31942054629325867,0.32171204686164856,0.3647450804710388,0.17879165709018707,0.2992613911628723,0.18287640810012817,0.18604038655757904,0.264628142118454
the,0.5091903209686279,0.4177538752555847,0.175506591796875,0.3024602234363556,0.6251175999641418,0.3635469079017639,0.2625353932380676,0.559237003326416,0.2204313427209854,0.28395459055900574,0.22068053483963013
global,0.13312645256519318,0.16536149382591248,0.20932982861995697,0.21832874417304993,0.18422578275203705,0.2698368728160858,0.13030163943767548,0.2026664763689041,0.05089137703180313,0.16504141688346863,0.22985349595546722
car,0.2605381906032562,0.16813571751117706,0.4981869161128998,0.17942248284816742,0.2159072756767273,0.20859842002391815,0.09104935079813004,0.19841082394123077,0.12522701919078827,0.22337165474891663,0.19800566136837006
industry,0.20660990476608276,0.2697780430316925,0.2565227448940277,0.1717497855424881,0.30692151188850403,0.13885945081710815,0.11834436655044556,0.30446240305900574,0.1521463692188263,0.21599312126636505,0.11813290417194366
",",0.36674630641937256,0.3734780251979828,0.21259759366512299,0.34496036171913147,0.48329564929008484,0.29706671833992004,0.34483593702316284,0.33157986402511597,0.2279360294342041,0.25194862484931946,0.31091248989105225
with,0.5075214505195618,0.44092974066734314,0.10049954801797867,0.28060880303382874,0.3369046747684479,0.33888739347457886,0.2853464186191559,0.3087116777896881,0.1835653930902481,0.18355664610862732,0.2433311939239502
toyota,0.11610712856054306,0.15359827876091003,1.0,0.1281353086233139,0.22383332252502441,0.14776049554347992,0.1732306331396103,0.2136515974998474,0.1603408008813858,0.23358818888664246,0.06279262900352478
's,-0.03368149697780609,-0.040683966130018234,0.013688119128346443,0.02159760519862175,0.06608816236257553,0.00371179124340415,0.07968296110630035,0.03202139586210251,0.06206126511096954,-0.049959149211645126,-0.023395681753754616
statement,0.2748432755470276,0.1873358190059662,0.12421159446239471,0.4379682242870331,0.2746777832508087,0.270864337682724,0.13865697383880615,0.25110915303230286,0.06499277055263519,0.11520843952894211,0.28978636860847473
in,0.4431333839893341,0.4173259735107422,0.1743030995130539,0.23461468517780304,0.5130809545516968,0.2580665349960327,0.23149028420448303,0.3793783485889435,0.20823122560977936,0.2597269117832184,0.20430970191955566
february,0.2621206045150757,0.19113484025001526,0.1184699684381485,0.2734181880950928,0.2681677043437958,0.173514261841774,0.17884491384029388,0.1377166360616684,0.18830442428588867,0.056826431304216385,0.29594847559928894
2014,0.1509266346693039,0.08333045244216919,0.057330258190631866,0.12960483133792877,0.06648096442222595,0.0248110294342041,0.07235939055681229,-0.031798530369997025,0.03093554824590683,0.07280459254980087,0.058127544820308685
outlining,0.22293515503406525,0.2033344805240631,0.13314729928970337,0.18019849061965942,0.19857823848724365,0.246938094496727,0.12157481163740158,0.22115552425384521,0.16816078126430511,0.16299019753932953,0.18238748610019684
a,0.44397395849227905,0.4670248031616211,0.1984649896621704,0.31069710850715637,0.5452592968940735,0.3401327431201935,0.2293529510498047,0.4424409866333008,0.15216270089149475,0.2010895311832428,0.23916715383529663
closure,0.21041278541088104,0.26191526651382446,0.18910528719425201,0.21780332922935486,0.2850901186466217,0.279883474111557,0.3966538906097412,0.22282016277313232,0.11793695390224457,0.14181038737297058,0.24107147753238678
year,0.3014719784259796,0.2526876926422119,0.18862617015838623,0.1942562311887741,0.2363913208246231,0.26286253333091736,0.1478501409292221,0.15338382124900818,0.15436214208602905,0.15555982291698456,0.18315006792545319
of,0.3757161796092987,0.3909035325050354,0.1666925847530365,0.29014745354652405,0.38761502504348755,0.2473582625389099,0.24178770184516907,0.48690423369407654,0.2505437433719635,0.26645857095718384,0.1826142966747284
2017,0.00894408393651247,0.007969741709530354,0.04372721165418625,0.08279139548540115,0.026655927300453186,0.023079628124833107,0.005162356421351433,0.04817087948322296,0.03612785041332245,-0.03432631492614746,-0.030370086431503296
.,0.475719153881073,0.4105546176433563,0.2003622055053711,0.33782967925071716,0.5593622326850891,0.33682769536972046,0.2501809298992157,0.3566088080406189,0.23069117963314056,0.25658002495765686,0.4130953550338745
