,what,was,the,subtitle,of,the,independence,day,movie,that,had,a,trailer,during,the,super,bowl,?
day,0.2990210950374603,0.24314451217651367,0.3062323033809662,0.21681638062000275,0.2934032380580902,0.3062323033809662,0.37659305334091187,1.0,0.20109404623508453,0.28239622712135315,0.2515575587749481,0.18630309402942657,0.2224484086036682,0.3424895405769348,0.3062323033809662,0.12438684701919556,0.17859336733818054,0.2141837179660797
:,-0.12022944539785385,0.002802103292196989,-0.03403344005346298,-0.08520246297121048,-0.08807745575904846,-0.03403344005346298,0.0009258471545763314,-0.050233375281095505,-0.04811905696988106,-0.12200210988521576,-0.06820519268512726,-0.0007584693375974894,-0.10141312330961227,0.03165488690137863,-0.03403344005346298,0.14034654200077057,0.14579139649868011,-0.07156077772378922
resurgence,0.270428329706192,0.2438647449016571,0.3228895366191864,0.27221226692199707,0.30038365721702576,0.3228895366191864,0.39914435148239136,0.30456823110580444,0.2915274202823639,0.29855599999427795,0.24758344888687134,0.2303868979215622,0.1455051600933075,0.34106916189193726,0.3228895366191864,0.20239286124706268,0.14952078461647034,0.16093435883522034
and,0.31309178471565247,0.3740963041782379,0.5171257257461548,0.21347710490226746,0.5116966962814331,0.5171257257461548,0.19334110617637634,0.26673999428749084,0.27676329016685486,0.4731321930885315,0.3872550129890442,0.3739250600337982,0.1914048194885254,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
eddie,0.055257223546504974,0.19730021059513092,0.16324487328529358,0.051306623965501785,0.11596476286649704,0.16324487328529358,0.11704181134700775,0.12996503710746765,0.26755499839782715,0.1610371172428131,0.1759694516658783,0.17080295085906982,0.14800359308719635,0.1925758719444275,0.16324487328529358,0.10620340704917908,0.1207633763551712,0.13601547479629517
the,0.42745697498321533,0.48711544275283813,1.0,0.3204849064350128,0.733189046382904,1.0,0.2836182415485382,0.3062323033809662,0.2636405825614929,0.5473989248275757,0.3875846862792969,0.5829201340675354,0.25035014748573303,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
eagle,0.17198938131332397,0.17317700386047363,0.23641538619995117,0.06990128010511398,0.20690523087978363,0.23641538619995117,0.1299172192811966,0.17849060893058777,0.11777550727128983,0.22135724127292633,0.15297989547252655,0.27303969860076904,0.1344148963689804,0.136617049574852,0.23641538619995117,0.20242474973201752,0.19858093559741974,0.21301716566085815
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.18724793195724487,0.4946078956127167,0.4933079481124878,0.26219290494918823,0.30821847915649414,0.2886425256729126,0.4137537479400635,0.35487717390060425,0.427140474319458,0.20151035487651825,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
lionsgate,0.22215215861797333,0.29664263129234314,0.3558478355407715,0.281046062707901,0.23525218665599823,0.3558478355407715,0.16176080703735352,0.15255025029182434,0.45670416951179504,0.28189709782600403,0.1946912407875061,0.2585168182849884,0.3649771511554718,0.20490235090255737,0.3558478355407715,0.2803584039211273,0.284046471118927,0.20515874028205872
paid,0.254770964384079,0.29885348677635193,0.22871042788028717,0.25690871477127075,0.22769756615161896,0.22871042788028717,0.15877754986286163,0.2413710057735443,0.18588139116764069,0.3008268177509308,0.35630255937576294,0.19037166237831116,0.17094449698925018,0.26965436339378357,0.22871042788028717,0.06850399821996689,0.16991259157657623,0.20964482426643372
for,0.3017193675041199,0.3863949179649353,0.4739971458911896,0.25141826272010803,0.4185989499092102,0.4739971458911896,0.1525467187166214,0.23720888793468475,0.22823558747768402,0.4137635827064514,0.3270139992237091,0.44038116931915283,0.1980103701353073,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
gods,0.2244771271944046,0.1851804107427597,0.2596609592437744,0.17608901858329773,0.2196008712053299,0.2596609592437744,0.13270501792430878,0.1372094601392746,0.1985742151737213,0.26337745785713196,0.20438924431800842,0.12198076397180557,0.163854718208313,0.17104889452457428,0.2596609592437744,0.11685571074485779,0.16775482892990112,0.16458383202552795
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.21665340662002563,1.0,0.733189046382904,0.2965129017829895,0.2934032380580902,0.2027330845594406,0.41498205065727234,0.37755560874938965,0.5052502155303955,0.1294957548379898,0.3869180977344513,0.733189046382904,0.14718765020370483,0.2243070751428604,0.1826142966747284
egypt,0.1976596713066101,0.20915520191192627,0.2536296546459198,0.05927450954914093,0.25414037704467773,0.2536296546459198,0.21610194444656372,0.21294362843036652,0.1944725066423416,0.2288755476474762,0.21527095139026642,0.14361631870269775,0.07892070710659027,0.20927612483501434,0.2536296546459198,0.06365250051021576,0.10318712890148163,0.17769601941108704
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.18724793195724487,0.4946078956127167,0.4933079481124878,0.26219290494918823,0.30821847915649414,0.2886425256729126,0.4137537479400635,0.35487717390060425,0.427140474319458,0.20151035487651825,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
paramount,0.1447969675064087,0.23606519401073456,0.21407467126846313,0.28099524974823,0.12845782935619354,0.21407467126846313,0.1889272779226303,0.16675357520580292,0.47482791543006897,0.19533386826515198,0.1824488341808319,0.12325868755578995,0.31387844681739807,0.14327478408813477,0.21407467126846313,0.17205844819545746,0.17346921563148499,0.1511610448360443
paid,0.254770964384079,0.29885348677635193,0.22871042788028717,0.25690871477127075,0.22769756615161896,0.22871042788028717,0.15877754986286163,0.2413710057735443,0.18588139116764069,0.3008268177509308,0.35630255937576294,0.19037166237831116,0.17094449698925018,0.26965436339378357,0.22871042788028717,0.06850399821996689,0.16991259157657623,0.20964482426643372
for,0.3017193675041199,0.3863949179649353,0.4739971458911896,0.25141826272010803,0.4185989499092102,0.4739971458911896,0.1525467187166214,0.23720888793468475,0.22823558747768402,0.4137635827064514,0.3270139992237091,0.44038116931915283,0.1980103701353073,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
teenage,0.24582551419734955,0.23444542288780212,0.2080013006925583,0.18641209602355957,0.1730947345495224,0.2080013006925583,0.11423929035663605,0.1748037040233612,0.32275262475013733,0.20365391671657562,0.22019632160663605,0.24590420722961426,0.2176484614610672,0.2767832279205322,0.2080013006925583,0.2508498728275299,0.11136696487665176,0.18613165616989136
mutant,0.25245264172554016,0.1920708268880844,0.23348142206668854,0.17231185734272003,0.22857536375522614,0.23348142206668854,0.11554540693759918,0.1618218868970871,0.2913312315940857,0.29350152611732483,0.1907198131084442,0.2067619115114212,0.2315954864025116,0.168541818857193,0.23348142206668854,0.27849283814430237,0.11917673051357269,0.17710834741592407
ninja,0.21086284518241882,0.2098628729581833,0.21667362749576569,0.28923067450523376,0.17908866703510284,0.21667362749576569,0.10648420453071594,0.19230245053768158,0.23543421924114227,0.2585768401622772,0.18695588409900665,0.2124631553888321,0.19800588488578796,0.2455226331949234,0.21667362749576569,0.33115872740745544,0.19230863451957703,0.1371469497680664
turtles,0.18010659515857697,0.1341063529253006,0.2550264298915863,0.14433030784130096,0.24072623252868652,0.2550264298915863,0.12791237235069275,0.1674734652042389,0.1870262324810028,0.23724456131458282,0.23125377297401428,0.17037038505077362,0.14466483891010284,0.1996438056230545,0.2550264298915863,0.270868182182312,0.1677391082048416,0.09554774314165115
:,-0.12022944539785385,0.002802103292196989,-0.03403344005346298,-0.08520246297121048,-0.08807745575904846,-0.03403344005346298,0.0009258471545763314,-0.050233375281095505,-0.04811905696988106,-0.12200210988521576,-0.06820519268512726,-0.0007584693375974894,-0.10141312330961227,0.03165488690137863,-0.03403344005346298,0.14034654200077057,0.14579139649868011,-0.07156077772378922
out,0.3633197546005249,0.28168347477912903,0.39404502511024475,0.16545094549655914,0.34176841378211975,0.39404502511024475,0.10646150261163712,0.20946095883846283,0.1732870638370514,0.43996092677116394,0.317210853099823,0.34264278411865234,0.2418963462114334,0.2754679322242737,0.39404502511024475,0.18827584385871887,0.21548143029212952,0.22020699083805084
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.21665340662002563,1.0,0.733189046382904,0.2965129017829895,0.2934032380580902,0.2027330845594406,0.41498205065727234,0.37755560874938965,0.5052502155303955,0.1294957548379898,0.3869180977344513,0.733189046382904,0.14718765020370483,0.2243070751428604,0.1826142966747284
the,0.42745697498321533,0.48711544275283813,1.0,0.3204849064350128,0.733189046382904,1.0,0.2836182415485382,0.3062323033809662,0.2636405825614929,0.5473989248275757,0.3875846862792969,0.5829201340675354,0.25035014748573303,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
shadows,0.13055908679962158,0.1334892213344574,0.2440287470817566,0.24377474188804626,0.21185994148254395,0.2440287470817566,0.1440560221672058,0.14582984149456024,0.3039281964302063,0.179360032081604,0.11621420830488205,0.19167092442512512,0.2213125228881836,0.1582372486591339,0.2440287470817566,0.1905735433101654,0.145412877202034,0.10613467544317245
and,0.31309178471565247,0.3740963041782379,0.5171257257461548,0.21347710490226746,0.5116966962814331,0.5171257257461548,0.19334110617637634,0.26673999428749084,0.27676329016685486,0.4731321930885315,0.3872550129890442,0.3739250600337982,0.1914048194885254,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
10,0.11840458959341049,0.16597506403923035,0.2880653440952301,0.1667563021183014,0.2777891755104065,0.2880653440952301,0.18376153707504272,0.05773071572184563,0.036406878381967545,0.15201891958713531,0.1529655158519745,0.12933704257011414,-0.0003390664351172745,0.1398424357175827,0.2880653440952301,0.053164973855018616,0.06414627283811569,0.022911956533789635
cloverfield,0.15067711472511292,0.28870314359664917,0.26082196831703186,0.09853483736515045,0.2582555413246155,0.26082196831703186,0.20155008137226105,0.19716952741146088,0.30877506732940674,0.22250883281230927,0.22349216043949127,0.2853299081325531,0.22667396068572998,0.10797914862632751,0.26082196831703186,0.24540522694587708,0.2618936002254486,0.18510612845420837
lane,0.1767110675573349,0.23533447086811066,0.17604383826255798,0.0512540228664875,0.15131840109825134,0.17604383826255798,0.15281012654304504,0.22627395391464233,0.25053104758262634,0.14122256636619568,0.20538191497325897,0.23015283048152924,0.28777849674224854,0.08047500997781754,0.17604383826255798,0.14465077221393585,0.21094240248203278,0.12951500713825226
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.18724793195724487,0.4946078956127167,0.4933079481124878,0.26219290494918823,0.30821847915649414,0.2886425256729126,0.4137537479400635,0.35487717390060425,0.427140474319458,0.20151035487651825,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
universal,0.20640362799167633,0.210410475730896,0.2359178364276886,0.21901361644268036,0.20601727068424225,0.2359178364276886,0.2458323836326599,0.17505231499671936,0.2660082280635834,0.2632004916667938,0.12740126252174377,0.20401886105537415,0.19180795550346375,0.1565779447555542,0.2359178364276886,0.16074901819229126,0.11771684139966965,0.2074412703514099
paid,0.254770964384079,0.29885348677635193,0.22871042788028717,0.25690871477127075,0.22769756615161896,0.22871042788028717,0.15877754986286163,0.2413710057735443,0.18588139116764069,0.3008268177509308,0.35630255937576294,0.19037166237831116,0.17094449698925018,0.26965436339378357,0.22871042788028717,0.06850399821996689,0.16991259157657623,0.20964482426643372
for,0.3017193675041199,0.3863949179649353,0.4739971458911896,0.25141826272010803,0.4185989499092102,0.4739971458911896,0.1525467187166214,0.23720888793468475,0.22823558747768402,0.4137635827064514,0.3270139992237091,0.44038116931915283,0.1980103701353073,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
the,0.42745697498321533,0.48711544275283813,1.0,0.3204849064350128,0.733189046382904,1.0,0.2836182415485382,0.3062323033809662,0.2636405825614929,0.5473989248275757,0.3875846862792969,0.5829201340675354,0.25035014748573303,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
secret,0.2518046498298645,0.1647149920463562,0.23541073501110077,0.2651347815990448,0.17003418505191803,0.23541073501110077,0.15854837000370026,0.13571064174175262,0.2344571352005005,0.29317769408226013,0.23096877336502075,0.2104455530643463,0.2036322057247162,0.22462093830108643,0.23541073501110077,0.20352357625961304,0.08383673429489136,0.16440534591674805
life,0.24693015217781067,0.22970539331436157,0.23528170585632324,0.21242550015449524,0.2788603901863098,0.23528170585632324,0.09957506507635117,0.18187402188777924,0.238073468208313,0.2885509729385376,0.25265681743621826,0.27076753973960876,0.15427353978157043,0.2978016436100006,0.23528170585632324,0.11999484151601791,0.12527509033679962,0.21677987277507782
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.21665340662002563,1.0,0.733189046382904,0.2965129017829895,0.2934032380580902,0.2027330845594406,0.41498205065727234,0.37755560874938965,0.5052502155303955,0.1294957548379898,0.3869180977344513,0.733189046382904,0.14718765020370483,0.2243070751428604,0.1826142966747284
pets,0.13089267909526825,0.11102885752916336,0.18120507895946503,0.17633895576000214,0.1144932359457016,0.18120507895946503,0.08759261667728424,0.15936461091041565,0.15187034010887146,0.22951242327690125,0.17243324220180511,0.12774056196212769,0.18353646993637085,0.1426982432603836,0.18120507895946503,0.15140703320503235,0.12168092280626297,0.16451407968997955
and,0.31309178471565247,0.3740963041782379,0.5171257257461548,0.21347710490226746,0.5116966962814331,0.5171257257461548,0.19334110617637634,0.26673999428749084,0.27676329016685486,0.4731321930885315,0.3872550129890442,0.3739250600337982,0.1914048194885254,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
the,0.42745697498321533,0.48711544275283813,1.0,0.3204849064350128,0.733189046382904,1.0,0.2836182415485382,0.3062323033809662,0.2636405825614929,0.5473989248275757,0.3875846862792969,0.5829201340675354,0.25035014748573303,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
debut,0.12330318242311478,0.2954440414905548,0.2226441204547882,0.2961680591106415,0.12960465252399445,0.2226441204547882,0.19388476014137268,0.1405968964099884,0.3172503709793091,0.15335598587989807,0.14633457362651825,0.23467278480529785,0.2099684327840805,0.21755248308181763,0.2226441204547882,0.17349262535572052,0.13468661904335022,0.10726679861545563
trailer,0.19146892428398132,0.24933451414108276,0.25035014748573303,0.27795201539993286,0.1294957548379898,0.25035014748573303,0.09794473648071289,0.2224484086036682,0.3818339705467224,0.2439534068107605,0.23520152270793915,0.2606566250324249,1.0000001192092896,0.17172709107398987,0.25035014748573303,0.21072626113891602,0.10071451216936111,0.19411374628543854
for,0.3017193675041199,0.3863949179649353,0.4739971458911896,0.25141826272010803,0.4185989499092102,0.4739971458911896,0.1525467187166214,0.23720888793468475,0.22823558747768402,0.4137635827064514,0.3270139992237091,0.44038116931915283,0.1980103701353073,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
jason,0.21427975594997406,0.20725306868553162,0.1862032264471054,0.10204144567251205,0.15214891731739044,0.1862032264471054,0.12923526763916016,0.14676408469676971,0.29158535599708557,0.18710686266422272,0.17757081985473633,0.19215646386146545,0.2180580347776413,0.16941200196743011,0.1862032264471054,0.14509907364845276,0.2034790962934494,0.13378524780273438
bourne,0.06116512417793274,0.23497536778450012,0.1838947832584381,0.1501816362142563,0.1349729299545288,0.1838947832584381,0.07855923473834991,0.12437144666910172,0.2318808138370514,0.14764563739299774,0.207607239484787,0.17131492495536804,0.1459893137216568,0.1761315017938614,0.1838947832584381,0.04500928521156311,0.13936516642570496,0.059104710817337036
and,0.31309178471565247,0.3740963041782379,0.5171257257461548,0.21347710490226746,0.5116966962814331,0.5171257257461548,0.19334110617637634,0.26673999428749084,0.27676329016685486,0.4731321930885315,0.3872550129890442,0.3739250600337982,0.1914048194885254,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
disney,0.19632026553153992,0.22590678930282593,0.24980762600898743,0.23614069819450378,0.19926400482654572,0.24980762600898743,0.10928654670715332,0.18937917053699493,0.4810844361782074,0.20073425769805908,0.14818458259105682,0.21907898783683777,0.30948948860168457,0.16498379409313202,0.24980762600898743,0.17334483563899994,0.13802848756313324,0.22150784730911255
paid,0.254770964384079,0.29885348677635193,0.22871042788028717,0.25690871477127075,0.22769756615161896,0.22871042788028717,0.15877754986286163,0.2413710057735443,0.18588139116764069,0.3008268177509308,0.35630255937576294,0.19037166237831116,0.17094449698925018,0.26965436339378357,0.22871042788028717,0.06850399821996689,0.16991259157657623,0.20964482426643372
for,0.3017193675041199,0.3863949179649353,0.4739971458911896,0.25141826272010803,0.4185989499092102,0.4739971458911896,0.1525467187166214,0.23720888793468475,0.22823558747768402,0.4137635827064514,0.3270139992237091,0.44038116931915283,0.1980103701353073,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
captain,0.18077895045280457,0.24411873519420624,0.2267821580171585,0.14252236485481262,0.12030947953462601,0.2267821580171585,0.16513602435588837,0.11207310110330582,0.2236807495355606,0.19029371440410614,0.21285046637058258,0.17206890881061554,0.12709511816501617,0.21516995131969452,0.2267821580171585,0.22672757506370544,0.1352744996547699,0.12160754203796387
america,0.2517423629760742,0.2850865423679352,0.37090015411376953,0.1756301373243332,0.28803038597106934,0.37090015411376953,0.19174936413764954,0.20160262286663055,0.21470272541046143,0.28841280937194824,0.2162282019853592,0.22012436389923096,0.21623951196670532,0.245676651597023,0.37090015411376953,0.17941345274448395,0.1506969928741455,0.19333907961845398
:,-0.12022944539785385,0.002802103292196989,-0.03403344005346298,-0.08520246297121048,-0.08807745575904846,-0.03403344005346298,0.0009258471545763314,-0.050233375281095505,-0.04811905696988106,-0.12200210988521576,-0.06820519268512726,-0.0007584693375974894,-0.10141312330961227,0.03165488690137863,-0.03403344005346298,0.14034654200077057,0.14579139649868011,-0.07156077772378922
civil,0.15091551840305328,0.24303317070007324,0.2477465271949768,0.15207087993621826,0.24698495864868164,0.2477465271949768,0.32815662026405334,0.1729179173707962,0.20837286114692688,0.16867391765117645,0.20030038058757782,0.21693918108940125,0.11938820779323578,0.2953299880027771,0.2477465271949768,0.11822199821472168,0.1388452649116516,0.1494513899087906
war,0.22516006231307983,0.3560331463813782,0.366199791431427,0.2306784987449646,0.31680163741111755,0.366199791431427,0.4410501718521118,0.20975930988788605,0.23958244919776917,0.22443464398384094,0.29970744252204895,0.2368277609348297,0.20499840378761292,0.4802435040473938,0.366199791431427,0.18514211475849152,0.24981583654880524,0.15510529279708862
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.18724793195724487,0.4946078956127167,0.4933079481124878,0.26219290494918823,0.30821847915649414,0.2886425256729126,0.4137537479400635,0.35487717390060425,0.427140474319458,0.20151035487651825,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
the,0.42745697498321533,0.48711544275283813,1.0,0.3204849064350128,0.733189046382904,1.0,0.2836182415485382,0.3062323033809662,0.2636405825614929,0.5473989248275757,0.3875846862792969,0.5829201340675354,0.25035014748573303,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
jungle,0.1957641839981079,0.16541388630867004,0.2256680727005005,0.2983940541744232,0.1431581974029541,0.2256680727005005,0.15921927988529205,0.2060735672712326,0.3469832241535187,0.19868460297584534,0.12572593986988068,0.21259497106075287,0.3153095245361328,0.20846304297447205,0.2256680727005005,0.19263805449008942,0.15658722817897797,0.14855629205703735
book,0.2872225046157837,0.24848085641860962,0.2652374505996704,0.3340347707271576,0.22602593898773193,0.2652374505996704,0.10481209307909012,0.19885390996932983,0.37127476930618286,0.31481462717056274,0.20147864520549774,0.19186489284038544,0.22744227945804596,0.17538011074066162,0.2652374505996704,0.13728712499141693,0.16094686090946198,0.20572158694267273
and,0.31309178471565247,0.3740963041782379,0.5171257257461548,0.21347710490226746,0.5116966962814331,0.5171257257461548,0.19334110617637634,0.26673999428749084,0.27676329016685486,0.4731321930885315,0.3872550129890442,0.3739250600337982,0.1914048194885254,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
alice,0.19639728963375092,0.20693270862102509,0.21022173762321472,0.0978432297706604,0.17534750699996948,0.21022173762321472,0.09264017641544342,0.09769219905138016,0.19430822134017944,0.15396730601787567,0.17593832314014435,0.23261485993862152,0.28642067313194275,0.0894574224948883,0.21022173762321472,0.0932968258857727,0.04757571220397949,0.1645866334438324
through,0.23167094588279724,0.21752823889255524,0.44071322679519653,0.17762519419193268,0.3647414743900299,0.44071322679519653,0.15709632635116577,0.1687391847372055,0.19407270848751068,0.3152649402618408,0.24049615859985352,0.3399752974510193,0.21355906128883362,0.3816036581993103,0.44071322679519653,0.1291290819644928,0.156644806265831,0.16913433372974396
the,0.42745697498321533,0.48711544275283813,1.0,0.3204849064350128,0.733189046382904,1.0,0.2836182415485382,0.3062323033809662,0.2636405825614929,0.5473989248275757,0.3875846862792969,0.5829201340675354,0.25035014748573303,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
looking,0.39359530806541443,0.13791732490062714,0.30421850085258484,0.09941400587558746,0.23140966892242432,0.30421850085258484,0.07038696855306625,0.18501441180706024,0.16042710840702057,0.38979092240333557,0.21961523592472076,0.28227508068084717,0.17106106877326965,0.10656271874904633,0.30421850085258484,0.16110338270664215,0.12477017939090729,0.2733345925807953
glass,0.13572539389133453,0.18738797307014465,0.20646950602531433,0.1470700353384018,0.24470314383506775,0.20646950602531433,0.060666706413030624,0.15961399674415588,0.17155854403972626,0.23080864548683167,0.18239299952983856,0.2592375874519348,0.16904562711715698,0.1921582669019699,0.20646950602531433,0.10992680490016937,0.28697285056114197,0.1252557635307312
.,0.3567904531955719,0.40146201848983765,0.5934505462646484,0.23431560397148132,0.5352458953857422,0.5934505462646484,0.2129606306552887,0.24232520163059235,0.25674229860305786,0.4460422694683075,0.37348684668540955,0.50484299659729,0.1708780825138092,0.3485563397407532,0.5934505462646484,0.2757420241832733,0.21516893804073334,0.4130953550338745
