,unsurprisingly,",",the,mujahideen,'s,victory,against,the,soviets,in,the,1980s,failed,to,produce,what,?
union,0.15828996896743774,0.2362271547317505,0.24421639740467072,0.31042152643203735,0.10892792046070099,0.2895318567752838,0.1828596144914627,0.24421639740467072,0.4966154098510742,0.22726479172706604,0.24421639740467072,0.14936450123786926,0.1825265735387802,0.16926777362823486,0.12785425782203674,0.1396910548210144,0.07797172665596008
in,0.19457125663757324,0.5201468467712402,0.6662389636039734,0.22776757180690765,-0.037580832839012146,0.21562302112579346,0.27273955941200256,0.6662389636039734,0.2564770579338074,1.0,0.6662389636039734,0.03401865437626839,0.21989236772060394,0.45010748505592346,0.21160131692886353,0.30808621644973755,0.20430970191955566
the,0.28241485357284546,0.4933079481124878,1.0,0.2543865144252777,-0.01540423184633255,0.2795662581920624,0.3090755045413971,1.0,0.2880597412586212,0.6662389636039734,1.0,0.07890266180038452,0.32787200808525085,0.535392165184021,0.23457570374011993,0.42745697498321533,0.22068053483963013
1980s,-0.0558689720928669,0.012025163508951664,0.07890266180038452,0.06513483822345734,0.1363120675086975,0.020229892805218697,-0.035130295902490616,0.07890266180038452,0.10185032337903976,0.03401865437626839,0.07890266180038452,1.0,-0.051146313548088074,-0.014551017433404922,0.199728861451149,-0.06585196405649185,-0.0718669518828392
did,0.3447672426700592,0.3015086054801941,0.34736719727516174,0.23387806117534637,0.05069678649306297,0.18024887144565582,0.22514554858207703,0.34736719727516174,0.32241538166999817,0.2593238651752472,0.34736719727516174,-0.09640773385763168,0.5037672519683838,0.4452643394470215,0.21033655107021332,0.4259131848812103,0.3023456633090973
not,0.44259166717529297,0.3769696354866028,0.4310511648654938,0.24755017459392548,0.002583299996331334,0.17046768963336945,0.22345952689647675,0.4310511648654938,0.29276540875434875,0.3403114080429077,0.4310511648654938,-0.030492300167679787,0.39067506790161133,0.5149973034858704,0.3488597273826599,0.5449194312095642,0.41942933201789856
lead,0.22321557998657227,0.2561914026737213,0.21995973587036133,0.13341039419174194,-0.057115159928798676,0.1751689463853836,0.18827925622463226,0.21995973587036133,0.10550745576620102,0.2055644989013672,0.21995973587036133,-0.11986642330884933,0.2308862805366516,0.23490607738494873,0.17039577662944794,0.19642074406147003,0.14552436769008636
to,0.31609800457954407,0.44245919585227966,0.535392165184021,0.19356641173362732,0.03782717138528824,0.17833203077316284,0.310872346162796,0.535392165184021,0.3184460401535034,0.45010748505592346,0.535392165184021,-0.014551017433404922,0.4406343400478363,1.0,0.30018290877342224,0.455847829580307,0.29463258385658264
justice,0.1294497847557068,0.22630788385868073,0.23470892012119293,0.2692844867706299,0.013917717151343822,0.21263305842876434,0.2328505516052246,0.23470892012119293,0.20261159539222717,0.2678598463535309,0.23470892012119293,-0.12686386704444885,0.10777108371257782,0.19197677075862885,0.09877089411020279,0.21462921798229218,0.19269752502441406
and,0.3309335708618164,0.6633074283599854,0.5171257257461548,0.2345529943704605,0.06895173341035843,0.14554795622825623,0.3292689621448517,0.5171257257461548,0.2789965271949768,0.4954058527946472,0.5171257257461548,0.016964120790362358,0.28894999623298645,0.48971283435821533,0.2701570689678192,0.31309178471565247,0.20544172823429108
prosperity,0.2739202380180359,0.21180105209350586,0.29066985845565796,0.24652020633220673,0.031439896672964096,0.3176441490650177,0.17241111397743225,0.29066985845565796,0.30505096912384033,0.21032258868217468,0.29066985845565796,0.15611255168914795,0.21047285199165344,0.25142163038253784,0.24190549552440643,0.20327873528003693,0.1755954772233963
",",0.2739170789718628,1.0000001192092896,0.4933079481124878,0.22748035192489624,-0.0016132977325469255,0.22238308191299438,0.31168749928474426,0.4933079481124878,0.26493433117866516,0.5201468467712402,0.4933079481124878,0.012025163508951664,0.28599733114242554,0.44245919585227966,0.19927625358104706,0.3087472915649414,0.31091248989105225
due,0.2525022029876709,0.3106630742549896,0.22577603161334991,0.1645326465368271,0.03925589844584465,0.07738235592842102,0.1884404867887497,0.22577603161334991,0.22607725858688354,0.2516716718673706,0.22577603161334991,0.031700488179922104,0.32431599497795105,0.35188060998916626,0.23437480628490448,0.15204688906669617,0.10954997688531876
to,0.31609800457954407,0.44245919585227966,0.535392165184021,0.19356641173362732,0.03782717138528824,0.17833203077316284,0.310872346162796,0.535392165184021,0.3184460401535034,0.45010748505592346,0.535392165184021,-0.014551017433404922,0.4406343400478363,1.0,0.30018290877342224,0.455847829580307,0.29463258385658264
a,0.2479374259710312,0.427140474319458,0.5829201340675354,0.21407291293144226,0.04866964742541313,0.20717723667621613,0.2227657586336136,0.5829201340675354,0.18308846652507782,0.539380669593811,0.5829201340675354,0.1030743196606636,0.26673170924186707,0.45503583550453186,0.2757846415042877,0.3320399522781372,0.23916715383529663
vicious,0.41519084572792053,0.27329689264297485,0.1787988245487213,0.2270869016647339,-0.03970406576991081,0.2902976870536804,0.31581032276153564,0.1787988245487213,0.0685005858540535,0.1206643283367157,0.1787988245487213,-0.0924585834145546,0.18508842587471008,0.17882126569747925,0.08451537787914276,0.24344849586486816,0.24082088470458984
and,0.3309335708618164,0.6633074283599854,0.5171257257461548,0.2345529943704605,0.06895173341035843,0.14554795622825623,0.3292689621448517,0.5171257257461548,0.2789965271949768,0.4954058527946472,0.5171257257461548,0.016964120790362358,0.28894999623298645,0.48971283435821533,0.2701570689678192,0.31309178471565247,0.20544172823429108
destructive,0.31573107838630676,0.24092638492584229,0.22169126570224762,0.2675740122795105,0.07038499414920807,0.20702628791332245,0.3272647261619568,0.22169126570224762,0.22157010436058044,0.2215355485677719,0.22169126570224762,-0.044467147439718246,0.21204142272472382,0.24978958070278168,0.21385523676872253,0.2930704951286316,0.18108771741390228
civil,0.13698388636112213,0.24795588850975037,0.2477465271949768,0.28831231594085693,-0.06354409456253052,0.23858533799648285,0.22722691297531128,0.2477465271949768,0.2285076230764389,0.26466667652130127,0.2477465271949768,0.07467683404684067,0.1879175752401352,0.2019355595111847,0.06610657274723053,0.15091551840305328,0.1494513899087906
war,0.23247680068016052,0.2671184241771698,0.366199791431427,0.36341461539268494,0.06856801360845566,0.4195147752761841,0.319843053817749,0.366199791431427,0.44155001640319824,0.29904094338417053,0.366199791431427,0.04074571281671524,0.22996266186237335,0.2610234022140503,0.10953214019536972,0.22516006231307983,0.15510529279708862
between,0.17945124208927155,0.27714940905570984,0.39067012071609497,0.17499354481697083,0.006096371449530125,0.17043538391590118,0.26795369386672974,0.39067012071609497,0.22703532874584198,0.41100412607192993,0.39067012071609497,0.09908812493085861,0.19816060364246368,0.3639189600944519,0.217380553483963,0.2462156116962433,0.12887074053287506
political,0.23267340660095215,0.27072274684906006,0.20477235317230225,0.3758058249950409,0.04151610657572746,0.17440007627010345,0.19340632855892181,0.20477235317230225,0.32032230496406555,0.22136160731315613,0.20477235317230225,0.013324316591024399,0.21644990146160126,0.2065112292766571,0.06538943201303482,0.21846716105937958,0.17130474746227264
and,0.3309335708618164,0.6633074283599854,0.5171257257461548,0.2345529943704605,0.06895173341035843,0.14554795622825623,0.3292689621448517,0.5171257257461548,0.2789965271949768,0.4954058527946472,0.5171257257461548,0.016964120790362358,0.28894999623298645,0.48971283435821533,0.2701570689678192,0.31309178471565247,0.20544172823429108
tribal,0.2094762623310089,0.21239762008190155,0.259813129901886,0.32911190390586853,0.08223730325698853,0.1826970875263214,0.21023552119731903,0.259813129901886,0.256786048412323,0.15004047751426697,0.259813129901886,0.12238848954439163,0.17086786031723022,0.26872000098228455,0.0516592413187027,0.21726880967617035,0.0904514268040657
warlords,0.2252379208803177,0.18395936489105225,0.233455628156662,0.3940677046775818,-0.0018570789834484458,0.2460067719221115,0.2371053248643875,0.233455628156662,0.27207091450691223,0.1567830741405487,0.233455628156662,0.14122822880744934,0.2006741166114807,0.16351553797721863,0.07823462784290314,0.16604982316493988,0.10688880831003189
",",0.2739170789718628,1.0000001192092896,0.4933079481124878,0.22748035192489624,-0.0016132977325469255,0.22238308191299438,0.31168749928474426,0.4933079481124878,0.26493433117866516,0.5201468467712402,0.4933079481124878,0.012025163508951664,0.28599733114242554,0.44245919585227966,0.19927625358104706,0.3087472915649414,0.31091248989105225
making,0.2396426647901535,0.3254455029964447,0.35185980796813965,0.1658107489347458,0.043641600757837296,0.16580039262771606,0.21550926566123962,0.35185980796813965,0.21545906364917755,0.280230849981308,0.35185980796813965,0.08076072484254837,0.2142294943332672,0.3740498423576355,0.38190507888793945,0.30777570605278015,0.2539324164390564
afghanistan,0.15171124041080475,0.21547061204910278,0.28314414620399475,0.5598393082618713,-0.012016630731523037,0.14909879863262177,0.10897373408079147,0.28314414620399475,0.4101419150829315,0.2505266070365906,0.28314414620399475,0.09249334037303925,0.15780341625213623,0.20390678942203522,0.13304616510868073,0.23892498016357422,0.1478135734796524
one,0.2849469482898712,0.3696635365486145,0.5514441132545471,0.192475825548172,0.06913424283266068,0.20319879055023193,0.2450990378856659,0.5514441132545471,0.19884468615055084,0.4129433035850525,0.5514441132545471,0.1067001149058342,0.21773114800453186,0.4025384783744812,0.20605838298797607,0.376489520072937,0.2673267424106598
of,0.2274601310491562,0.4946078956127167,0.733189046382904,0.2641036808490753,-0.03817026689648628,0.21037539839744568,0.2669808566570282,0.733189046382904,0.15548710525035858,0.5696388483047485,0.733189046382904,0.11110851913690567,0.2114463746547699,0.41548454761505127,0.19541172683238983,0.33290785551071167,0.1826142966747284
the,0.28241485357284546,0.4933079481124878,1.0,0.2543865144252777,-0.01540423184633255,0.2795662581920624,0.3090755045413971,1.0,0.2880597412586212,0.6662389636039734,1.0,0.07890266180038452,0.32787200808525085,0.535392165184021,0.23457570374011993,0.42745697498321533,0.22068053483963013
poorest,0.22486858069896698,0.292635053396225,0.280545175075531,0.26747626066207886,0.05955370515584946,0.15133045613765717,0.21603979170322418,0.280545175075531,0.32560327649116516,0.2888219654560089,0.280545175075531,0.18651743233203888,0.22120581567287445,0.32756441831588745,0.19619092345237732,0.23047477006912231,0.15734092891216278
countries,0.21622562408447266,0.2966555655002594,0.33290645480155945,0.311517596244812,0.04551587626338005,0.13991399109363556,0.2542102634906769,0.33290645480155945,0.37369900941848755,0.3027990758419037,0.33290645480155945,0.1511131078004837,0.25513193011283875,0.3111797273159027,0.24785535037517548,0.22319257259368896,0.15128466486930847
on,0.21451200544834137,0.49057599902153015,0.5107308030128479,0.19790685176849365,0.0026888418942689896,0.12429361790418625,0.3163113296031952,0.5107308030128479,0.22651004791259766,0.46853652596473694,0.5107308030128479,-0.018106091767549515,0.263963907957077,0.41031414270401,0.1774439811706543,0.34226128458976746,0.2714994251728058
earth,0.21080812811851501,0.23186853528022766,0.2801888585090637,0.21421751379966736,0.0661235973238945,0.15491655468940735,0.14517444372177124,0.2801888585090637,0.1723664551973343,0.18566735088825226,0.2801888585090637,0.040080152451992035,0.08724669367074966,0.2486501932144165,0.21096011996269226,0.25883176922798157,0.17717236280441284
.,0.24930115044116974,0.6812511086463928,0.5934505462646484,0.2747924327850342,-0.003708066651597619,0.18324626982212067,0.28705209493637085,0.5934505462646484,0.24035003781318665,0.5591574311256409,0.5934505462646484,0.033740852028131485,0.2549978494644165,0.4645031690597534,0.2587496340274811,0.3567904531955719,0.4130953550338745
