,in,schmidberger,v,austria,",",the,court,of,justice,came,to,the,conclusion,that,austria,did,n't,infringe,upon,article,34,by,failing,to,ban,a,what,?
not,0.3403114080429077,0.10841450095176697,0.1493779718875885,0.17327038943767548,0.3769696354866028,0.4310511648654938,0.21835780143737793,0.3307090103626251,0.12427773326635361,0.2165926843881607,0.5149973034858704,0.4310511648654938,0.3999488353729248,0.6600887179374695,0.17327038943767548,0.6481515765190125,-0.11552248895168304,0.361806720495224,0.23443610966205597,0.427753210067749,0.0322251133620739,0.291808545589447,0.472626268863678,0.5149973034858704,0.3125641942024231,0.3791346549987793,0.5449194312095642,0.41942933201789856
infringe,0.17150528728961945,0.22367511689662933,0.2637483477592468,0.19947156310081482,0.28748196363449097,0.23749826848506927,0.31653091311454773,0.2025236338376999,0.27908921241760254,0.12713365256786346,0.28073957562446594,0.23749826848506927,0.33808189630508423,0.3435884118080139,0.19947156310081482,0.24594560265541077,0.0442018061876297,0.9999999403953552,0.13442496955394745,0.42363932728767395,-0.01374842505902052,0.10430437326431274,0.31894782185554504,0.28073957562446594,0.3077619671821594,0.20020657777786255,0.3243326246738434,0.306099534034729
article,0.26153311133384705,0.16225148737430573,0.17136617004871368,0.18468843400478363,0.28605279326438904,0.3329811692237854,0.22432352602481842,0.25720444321632385,0.2118518352508545,0.20335637032985687,0.361922025680542,0.3329811692237854,0.3599729537963867,0.41666144132614136,0.18468843400478363,0.27629354596138,0.10894934833049774,0.42363932728767395,0.16343888640403748,0.9999999403953552,0.04630690813064575,0.22247393429279327,0.3206236660480499,0.361922025680542,0.3200305998325348,0.30913418531417847,0.40514686703681946,0.4948462247848511
34,0.03443729504942894,0.052067361772060394,0.014133197255432606,0.0719175636768341,0.028389768674969673,0.0011487285373732448,0.018385550007224083,-0.03786544129252434,-0.000976752140559256,0.044813502579927444,0.012123718857765198,0.0011487285373732448,0.02607039548456669,0.0448484867811203,0.0719175636768341,-0.005714067257940769,0.06981679052114487,-0.01374842505902052,0.1020464301109314,0.04630690813064575,1.0,-0.02204044722020626,-0.03514597937464714,0.012123718857765198,0.0076719834469258785,0.007357734255492687,0.05857600271701813,-0.004250505939126015
by,0.370934396982193,0.2697817087173462,0.11988817155361176,0.18019534647464752,0.3680937886238098,0.4408751428127289,0.21938012540340424,0.3646814823150635,0.13238877058029175,0.17827941477298737,0.33534231781959534,0.4408751428127289,0.1845903843641281,0.37496164441108704,0.18019534647464752,0.18574509024620056,-0.025093624368309975,0.10430437326431274,0.3096585273742676,0.22247393429279327,-0.02204044722020626,1.0000001192092896,0.12690114974975586,0.33534231781959534,0.10889872163534164,0.32094135880470276,0.2455483376979828,0.17966607213020325
failing,0.2127639502286911,0.2011861354112625,0.12752601504325867,0.05277227982878685,0.27956297993659973,0.3282993733882904,0.19860674440860748,0.237147718667984,0.24933546781539917,0.2047366201877594,0.4327940046787262,0.3282993733882904,0.4178784489631653,0.4015847444534302,0.05277227982878685,0.42518579959869385,-0.06483317911624908,0.31894782185554504,0.21662423014640808,0.3206236660480499,-0.03514597937464714,0.12690114974975586,1.0,0.4327940046787262,0.312071830034256,0.28312036395072937,0.36259928345680237,0.24463513493537903
to,0.45010748505592346,0.2131701111793518,0.2109750658273697,0.1887667030096054,0.44245919585227966,0.535392165184021,0.24824365973472595,0.41548454761505127,0.19197677075862885,0.3111628592014313,1.0,0.535392165184021,0.28714045882225037,0.5436353087425232,0.1887667030096054,0.4452643394470215,-0.14541994035243988,0.28073957562446594,0.2616317570209503,0.361922025680542,0.012123718857765198,0.33534231781959534,0.4327940046787262,1.0,0.26575782895088196,0.45503583550453186,0.455847829580307,0.29463258385658264
ban,0.16131305694580078,0.16464537382125854,0.17860230803489685,0.08969723433256149,0.2151244729757309,0.1830999106168747,0.25072377920150757,0.15118597447872162,0.2124684751033783,0.1680757999420166,0.26575782895088196,0.1830999106168747,0.3235904276371002,0.2858000099658966,0.08969723433256149,0.21681001782417297,0.05164860934019089,0.3077619671821594,0.2033649981021881,0.3200305998325348,0.0076719834469258785,0.10889872163534164,0.312071830034256,0.26575782895088196,1.0000001192092896,0.2223033905029297,0.2884827256202698,0.29495060443878174
a,0.539380669593811,0.26714539527893066,0.21861357986927032,0.1465601623058319,0.427140474319458,0.5829201340675354,0.23624834418296814,0.5052502155303955,0.20230674743652344,0.2477586567401886,0.45503583550453186,0.5829201340675354,0.2761456370353699,0.47537946701049805,0.1465601623058319,0.2552328109741211,0.013574101030826569,0.20020657777786255,0.17546571791172028,0.30913418531417847,0.007357734255492687,0.32094135880470276,0.28312036395072937,0.45503583550453186,0.2223033905029297,1.0,0.3320399522781372,0.23916715383529663
protest,0.29343265295028687,0.17762884497642517,0.16495884954929352,0.11789138615131378,0.2963520884513855,0.25126034021377563,0.22990600764751434,0.24564224481582642,0.22101183235645294,0.2350129932165146,0.22359536588191986,0.25126034021377563,0.21443770825862885,0.2501324415206909,0.11789138615131378,0.23183682560920715,0.034578535705804825,0.28256985545158386,0.18083538115024567,0.19795915484428406,-0.006821738556027412,0.20389297604560852,0.2468898743391037,0.22359536588191986,0.31310802698135376,0.25490954518318176,0.20248152315616608,0.1878921240568161
that,0.435920387506485,0.13438887894153595,0.14623945951461792,0.18882311880588531,0.4137537479400635,0.5473989248275757,0.2474849969148636,0.41498205065727234,0.23929592967033386,0.31804272532463074,0.5436353087425232,0.5473989248275757,0.4214214086532593,1.0,0.18882311880588531,0.47518548369407654,-0.130638986825943,0.3435884118080139,0.2909981608390808,0.41666144132614136,0.0448484867811203,0.37496164441108704,0.4015847444534302,0.5436353087425232,0.2858000099658966,0.47537946701049805,0.6297725439071655,0.32716336846351624
blocked,0.1619134247303009,0.16813451051712036,0.047757089138031006,0.07609660923480988,0.25578680634498596,0.2196941375732422,0.12378786504268646,0.15887285768985748,0.08356700837612152,0.11008717864751816,0.29294899106025696,0.2196941375732422,0.26115354895591736,0.35872745513916016,0.07609660923480988,0.21547158062458038,0.008104789070785046,0.30295929312705994,0.1476467251777649,0.3069981634616852,0.03081768937408924,0.18691277503967285,0.2866414785385132,0.29294899106025696,0.5187707543373108,0.19739380478858948,0.349711537361145,0.3316977918148041
heavy,0.2047721892595291,0.24779602885246277,0.14593668282032013,0.08731932938098907,0.2612200081348419,0.2532151937484741,0.13466794788837433,0.24240271747112274,0.11723869293928146,0.19869069755077362,0.21586324274539948,0.2532151937484741,0.09907114505767822,0.20991893112659454,0.08731932938098907,0.22860535979270935,-0.06411292403936386,0.12810510396957397,0.183447927236557,0.16196684539318085,0.01086808554828167,0.23910236358642578,0.20688265562057495,0.21586324274539948,0.15980881452560425,0.2832874059677124,0.19175288081169128,0.16717074811458588
traffic,0.16985389590263367,0.23077887296676636,0.06636412441730499,0.12750139832496643,0.23126161098480225,0.2208961844444275,0.08495443314313889,0.19320246577262878,0.1053045392036438,0.11373523622751236,0.2721680998802185,0.2208961844444275,0.16985754668712616,0.20564274489879608,0.12750139832496643,0.11948399245738983,-0.068040631711483,0.19172371923923492,0.08985837548971176,0.16091865301132202,-0.04839445278048515,0.17406173050403595,0.2657069265842438,0.2721680998802185,0.21648485958576202,0.17558735609054565,0.145517036318779,0.19721992313861847
passing,0.1942625194787979,0.16860763728618622,0.11969324946403503,0.061830077320337296,0.2306000292301178,0.3088957965373993,0.11908086389303207,0.24086934328079224,0.08841487020254135,0.17846567928791046,0.30583032965660095,0.3088957965373993,0.19825847446918488,0.25892993807792664,0.061830077320337296,0.16936171054840088,-0.08818874508142471,0.20733681321144104,0.2685137391090393,0.16672642529010773,0.027024561539292336,0.2134617120027542,0.31575092673301697,0.30583032965660095,0.18965385854244232,0.26634570956230164,0.2581939399242401,0.10353918373584747
over,0.3605569899082184,0.15455695986747742,0.10378551483154297,0.21481864154338837,0.3301127254962921,0.39856547117233276,0.16987735033035278,0.36136594414711,0.1484592854976654,0.255232036113739,0.38635820150375366,0.39856547117233276,0.24974536895751953,0.3882925808429718,0.21481864154338837,0.2535076439380646,-0.07909927517175674,0.1825799196958542,0.1950630396604538,0.21372319757938385,-0.040974557399749756,0.29360154271125793,0.3077736496925354,0.38635820150375366,0.20901627838611603,0.32199642062187195,0.28007611632347107,0.25742942094802856
the,0.6662389636039734,0.28129228949546814,0.18580520153045654,0.24396029114723206,0.4933079481124878,1.0,0.2812081575393677,0.733189046382904,0.23470892012119293,0.39390382170677185,0.535392165184021,1.0,0.25632116198539734,0.5473989248275757,0.24396029114723206,0.34736719727516174,-0.11449059844017029,0.23749826848506927,0.28184252977371216,0.3329811692237854,0.0011487285373732448,0.4408751428127289,0.3282993733882904,0.535392165184021,0.1830999106168747,0.5829201340675354,0.42745697498321533,0.22068053483963013
a13,-0.025238942354917526,-0.00018727239512372762,0.026644717901945114,-0.041594427078962326,0.03667312487959862,0.018034350126981735,0.03253951668739319,-0.06341062486171722,0.05648301914334297,0.03322087228298187,0.09093691408634186,0.018034350126981735,0.14828237891197205,0.13754190504550934,-0.041594427078962326,0.18697941303253174,-0.005146631505340338,0.050668857991695404,0.11787901818752289,0.05223303288221359,0.009583993814885616,0.01800101064145565,0.20101694762706757,0.09093691408634186,0.05861782655119896,0.012615370564162731,0.17206533253192902,0.14462247490882874
",",0.5201468467712402,0.35452401638031006,0.22053663432598114,0.22571246325969696,1.0000001192092896,0.4933079481124878,0.24410836398601532,0.4946078956127167,0.22630788385868073,0.3049119710922241,0.44245919585227966,0.4933079481124878,0.2135465145111084,0.4137537479400635,0.22571246325969696,0.3015086054801941,0.11016341298818588,0.28748196363449097,0.27234330773353577,0.28605279326438904,0.028389768674969673,0.3680937886238098,0.27956297993659973,0.44245919585227966,0.2151244729757309,0.427140474319458,0.3087472915649414,0.31091248989105225
brenner,0.3122355043888092,0.45874840021133423,0.09846658259630203,0.3413286805152893,0.3872066140174866,0.25073713064193726,0.15269270539283752,0.23918306827545166,0.21507488191127777,0.17452336847782135,0.19671182334423065,0.25073713064193726,0.17243458330631256,0.20061944425106049,0.3413286805152893,0.12270400673151016,0.1783141791820526,0.1348922848701477,0.08815430104732513,0.1817089319229126,0.020071258768439293,0.24356482923030853,0.07734329998493195,0.19671182334423065,0.04547535255551338,0.2075599730014801,0.19244801998138428,0.14484331011772156
autobahn,0.2616027295589447,0.33466386795043945,0.1490657478570938,0.36143746972084045,0.22135517001152039,0.2666066884994507,0.10133295506238937,0.22970102727413177,0.05212382599711418,0.11274991929531097,0.1947271078824997,0.2666066884994507,0.11923704296350479,0.20378358662128448,0.36143746972084045,0.08685550838708878,0.04127836972475052,0.18824635446071625,0.09843572974205017,0.21585941314697266,0.006283670663833618,0.19482240080833435,0.1587112993001938,0.1947271078824997,0.16448575258255005,0.23372523486614227,0.2188948392868042,0.17190097272396088
",",0.5201468467712402,0.35452401638031006,0.22053663432598114,0.22571246325969696,1.0000001192092896,0.4933079481124878,0.24410836398601532,0.4946078956127167,0.22630788385868073,0.3049119710922241,0.44245919585227966,0.4933079481124878,0.2135465145111084,0.4137537479400635,0.22571246325969696,0.3015086054801941,0.11016341298818588,0.28748196363449097,0.27234330773353577,0.28605279326438904,0.028389768674969673,0.3680937886238098,0.27956297993659973,0.44245919585227966,0.2151244729757309,0.427140474319458,0.3087472915649414,0.31091248989105225
en,0.15830987691879272,0.16790080070495605,0.0406840443611145,0.1211661696434021,0.2111331671476364,0.1751408874988556,0.13842767477035522,0.12889879941940308,0.08282604813575745,0.09438661485910416,0.20438767969608307,0.1751408874988556,0.20389798283576965,0.1933109164237976,0.1211661696434021,0.10997480154037476,0.07422615587711334,0.21890969574451447,0.0794353187084198,0.3794993758201599,0.010198886506259441,0.0973116084933281,0.13924343883991241,0.20438767969608307,0.28592920303344727,0.20512442290782928,0.2365063726902008,0.3125995695590973
route,0.19557222723960876,0.07730273902416229,0.11176992207765579,0.137288898229599,0.21133576333522797,0.22322526574134827,0.19334597885608673,0.1700238138437271,0.0834336131811142,0.11412519961595535,0.2605549395084381,0.22322526574134827,0.1868647336959839,0.21706458926200867,0.137288898229599,0.1100253313779831,-0.008139120414853096,0.14267054200172424,0.041094209998846054,0.21289779245853424,-0.07180441170930862,0.1831662356853485,0.1728942096233368,0.2605549395084381,0.197632297873497,0.18244044482707977,0.23103561997413635,0.10957027226686478
to,0.45010748505592346,0.2131701111793518,0.2109750658273697,0.1887667030096054,0.44245919585227966,0.535392165184021,0.24824365973472595,0.41548454761505127,0.19197677075862885,0.3111628592014313,1.0,0.535392165184021,0.28714045882225037,0.5436353087425232,0.1887667030096054,0.4452643394470215,-0.14541994035243988,0.28073957562446594,0.2616317570209503,0.361922025680542,0.012123718857765198,0.33534231781959534,0.4327940046787262,1.0,0.26575782895088196,0.45503583550453186,0.455847829580307,0.29463258385658264
italy,0.3334544897079468,0.18091581761837006,0.16059377789497375,0.48443087935447693,0.2497674822807312,0.2633645832538605,0.15383219718933105,0.2844046950340271,0.13768064975738525,0.17400461435317993,0.19335418939590454,0.2633645832538605,0.11689452826976776,0.17940302193164825,0.48443087935447693,0.10825580358505249,0.07669688016176224,0.11000999808311462,0.12625521421432495,0.13489410281181335,0.07744662463665009,0.19219915568828583,0.1408231407403946,0.19335418939590454,0.1057024747133255,0.1983879655599594,0.16949890553951263,0.11567100137472153
.,0.5591574311256409,0.2779078781604767,0.2973858416080475,0.2720036804676056,0.6812511086463928,0.5934505462646484,0.2742154598236084,0.5352458953857422,0.24642124772071838,0.26265060901641846,0.4645031690597534,0.5934505462646484,0.23143324255943298,0.4460422694683075,0.2720036804676056,0.35288307070732117,0.01884327083826065,0.26771974563598633,0.18839296698570251,0.30669885873794556,0.013581615872681141,0.3936232924461365,0.2605869472026825,0.4645031690597534,0.20274263620376587,0.50484299659729,0.3567904531955719,0.4130953550338745
