,what,museum,in,newcastle,is,dedicated,to,children,'s,books,?
museum,0.1771627515554428,1.0000001192092896,0.2407650351524353,0.17209672927856445,0.18299639225006104,0.32114019989967346,0.1640389859676361,0.16168901324272156,-0.011753248050808907,0.19210147857666016,0.14128351211547852
highlighting,0.2526554763317108,0.08049530535936356,0.29820501804351807,0.09399261325597763,0.17721612751483917,0.18912464380264282,0.21494516730308533,0.14458070695400238,0.01550835371017456,0.13797660171985626,0.16213589906692505
life,0.24693015217781067,0.16360214352607727,0.27054134011268616,0.1739582121372223,0.2110576033592224,0.2533547282218933,0.24560359120368958,0.21863682568073273,0.03983813151717186,0.2514861822128296,0.21677987277507782
on,0.34226128458976746,0.1697414517402649,0.46853652596473694,0.1698579639196396,0.3635730445384979,0.2468518614768982,0.41031414270401,0.20549149811267853,0.0026888418942689896,0.24774901568889618,0.2714994251728058
tyneside,0.22811484336853027,0.20571032166481018,0.2752016484737396,0.5080589652061462,0.2628800868988037,0.21019507944583893,0.2941407263278961,0.13117457926273346,-0.009846269153058529,0.18055598437786102,0.10805024206638336
",",0.3087472915649414,0.20741747319698334,0.5201468467712402,0.251589834690094,0.4691906273365021,0.25714829564094543,0.44245919585227966,0.28531143069267273,-0.0016132977325469255,0.258169561624527,0.31091248989105225
including,0.18328791856765747,0.21556918323040009,0.35857823491096497,0.1550157517194748,0.25093933939933777,0.23217891156673431,0.24006329476833344,0.20345422625541687,0.0074059427715837955,0.30063125491142273,0.1633303165435791
tyneside,0.22811484336853027,0.20571032166481018,0.2752016484737396,0.5080589652061462,0.2628800868988037,0.21019507944583893,0.2941407263278961,0.13117457926273346,-0.009846269153058529,0.18055598437786102,0.10805024206638336
's,0.02692362666130066,-0.011753248050808907,-0.037580832839012146,-0.017262522131204605,0.02396530658006668,0.02682230807840824,0.03782717138528824,0.0160713829100132,0.9999999403953552,0.09176487475633621,-0.023395681753754616
shipbuilding,0.18820497393608093,0.3310535252094269,0.3171049952507019,0.33717235922813416,0.22403612732887268,0.21949511766433716,0.23608778417110443,0.15827646851539612,-0.0032450042199343443,0.18193402886390686,0.10001028329133987
heritage,0.1899084597826004,0.2800990045070648,0.2754135727882385,0.2021583765745163,0.22056351602077484,0.2205730378627777,0.17998197674751282,0.13385942578315735,-0.01993033103644848,0.1936360001564026,0.17516329884529114
",",0.3087472915649414,0.20741747319698334,0.5201468467712402,0.251589834690094,0.4691906273365021,0.25714829564094543,0.44245919585227966,0.28531143069267273,-0.0016132977325469255,0.258169561624527,0.31091248989105225
and,0.31309178471565247,0.21554097533226013,0.4954058527946472,0.20204751193523407,0.3859752118587494,0.24898341298103333,0.48971283435821533,0.2624970078468323,0.06895173341035843,0.3090738356113434,0.20544172823429108
inventions,0.26480668783187866,0.16231907904148102,0.22111988067626953,0.10958545655012131,0.1741654872894287,0.20289470255374908,0.21548596024513245,0.1652940809726715,0.007885277271270752,0.329654335975647,0.1723206788301468
which,0.5261979103088379,0.22731433808803558,0.4840516746044159,0.19934645295143127,0.4457404911518097,0.259806752204895,0.5345056653022766,0.1595885455608368,0.03856118768453598,0.22369812428951263,0.25814583897590637
changed,0.2667781710624695,0.15584522485733032,0.292167991399765,0.14559321105480194,0.22939924895763397,0.16177232563495636,0.2968057096004486,0.1599145531654358,-0.05124063789844513,0.18209967017173767,0.21123318374156952
the,0.42745697498321533,0.24861779808998108,0.6662389636039734,0.2253497689962387,0.5823672413825989,0.2320098578929901,0.535392165184021,0.15654058754444122,-0.01540423184633255,0.23187310993671417,0.22068053483963013
world,0.21669597923755646,0.19023655354976654,0.3038199245929718,0.1675499528646469,0.24458536505699158,0.15283048152923584,0.26213452219963074,0.18672291934490204,0.11877062171697617,0.2286606878042221,0.17579582333564758
;,0.10986888408660889,0.11569859832525253,0.092739537358284,0.10598292201757431,0.05324986204504967,0.057038042694330215,0.0979827418923378,-0.00616856524720788,0.006909397430717945,0.011492862366139889,0.10349778085947037
the,0.42745697498321533,0.24861779808998108,0.6662389636039734,0.2253497689962387,0.5823672413825989,0.2320098578929901,0.535392165184021,0.15654058754444122,-0.01540423184633255,0.23187310993671417,0.22068053483963013
great,0.2562883198261261,0.13316655158996582,0.23348836600780487,0.17874109745025635,0.1345067322254181,0.2251969426870346,0.1880372017621994,0.17235812544822693,-0.014279589988291264,0.15477462112903595,0.13135133683681488
north,0.18673177063465118,0.19029363989830017,0.39050599932670593,0.28581127524375916,0.2993389368057251,0.12753765285015106,0.2743184268474579,0.1329488456249237,0.06196961551904678,0.11741234362125397,0.11829731613397598
museum,0.1771627515554428,1.0000001192092896,0.2407650351524353,0.17209672927856445,0.18299639225006104,0.32114019989967346,0.1640389859676361,0.16168901324272156,-0.011753248050808907,0.19210147857666016,0.14128351211547852
;,0.10986888408660889,0.11569859832525253,0.092739537358284,0.10598292201757431,0.05324986204504967,0.057038042694330215,0.0979827418923378,-0.00616856524720788,0.006909397430717945,0.011492862366139889,0.10349778085947037
in,0.30808621644973755,0.2407650351524353,1.0,0.19270820915699005,0.5394441485404968,0.20924530923366547,0.45010748505592346,0.2065156251192093,-0.037580832839012146,0.250139981508255,0.20430970191955566
2009,-0.2519478499889374,-0.1957404464483261,-0.28531888127326965,-0.24289493262767792,-0.22361645102500916,-0.12419506907463074,-0.3018359839916229,-0.14114730060100555,-0.02547297812998295,-0.11178481578826904,-0.2287932187318802
the,0.42745697498321533,0.24861779808998108,0.6662389636039734,0.2253497689962387,0.5823672413825989,0.2320098578929901,0.535392165184021,0.15654058754444122,-0.01540423184633255,0.23187310993671417,0.22068053483963013
newcastle,0.16276082396507263,0.17209672927856445,0.19270820915699005,1.0000001192092896,0.1841045320034027,0.06701260060071945,0.23559264838695526,0.0826583206653595,-0.017262522131204605,0.13684840500354767,0.0902252271771431
on,0.34226128458976746,0.1697414517402649,0.46853652596473694,0.1698579639196396,0.3635730445384979,0.2468518614768982,0.41031414270401,0.20549149811267853,0.0026888418942689896,0.24774901568889618,0.2714994251728058
tyne,0.14296641945838928,0.17769643664360046,0.20370638370513916,0.6070957183837891,0.19354984164237976,0.09519729763269424,0.20691312849521637,0.1185634434223175,0.01980343833565712,0.08640031516551971,0.07377036660909653
museum,0.1771627515554428,1.0000001192092896,0.2407650351524353,0.17209672927856445,0.18299639225006104,0.32114019989967346,0.1640389859676361,0.16168901324272156,-0.011753248050808907,0.19210147857666016,0.14128351211547852
of,0.33290785551071167,0.23314370214939117,0.5696388483047485,0.18781472742557526,0.4854315221309662,0.2574051022529602,0.41548454761505127,0.1978350728750229,-0.03817026689648628,0.18863578140735626,0.1826142966747284
antiquities,0.1691465973854065,0.39568254351615906,0.23959346115589142,0.13923999667167664,0.17797505855560303,0.28704890608787537,0.15540415048599243,0.18417231738567352,-0.05492303520441055,0.38267940282821655,0.19398705661296844
merged,0.13653609156608582,0.11662042140960693,0.20397168397903442,0.17378979921340942,0.15078656375408173,0.07834439724683762,0.08683764189481735,0.08407332748174667,-0.018622204661369324,0.10062200576066971,0.16063673794269562
with,0.2464839518070221,0.08185859024524689,0.4080928862094879,0.1710812896490097,0.3250955045223236,0.2172909677028656,0.4239959120750427,0.1656617969274521,-0.04624466598033905,0.12987132370471954,0.2433311939239502
the,0.42745697498321533,0.24861779808998108,0.6662389636039734,0.2253497689962387,0.5823672413825989,0.2320098578929901,0.535392165184021,0.15654058754444122,-0.01540423184633255,0.23187310993671417,0.22068053483963013
great,0.2562883198261261,0.13316655158996582,0.23348836600780487,0.17874109745025635,0.1345067322254181,0.2251969426870346,0.1880372017621994,0.17235812544822693,-0.014279589988291264,0.15477462112903595,0.13135133683681488
north,0.18673177063465118,0.19029363989830017,0.39050599932670593,0.28581127524375916,0.2993389368057251,0.12753765285015106,0.2743184268474579,0.1329488456249237,0.06196961551904678,0.11741234362125397,0.11829731613397598
museum,0.1771627515554428,1.0000001192092896,0.2407650351524353,0.17209672927856445,0.18299639225006104,0.32114019989967346,0.1640389859676361,0.16168901324272156,-0.011753248050808907,0.19210147857666016,0.14128351211547852
(,0.2411840260028839,0.15624505281448364,0.3087427020072937,0.13896974921226501,0.35393038392066956,0.16169476509094238,0.30882009863853455,0.17159132659435272,0.0012731997994706035,0.13713566958904266,0.40561532974243164
hancock,0.1591028869152069,0.12911751866340637,0.19755811989307404,0.2327992469072342,0.16995647549629211,0.09434565156698227,0.19647248089313507,0.1269068717956543,-0.04774916544556618,0.060380399227142334,0.14220868051052094
museum,0.1771627515554428,1.0000001192092896,0.2407650351524353,0.17209672927856445,0.18299639225006104,0.32114019989967346,0.1640389859676361,0.16168901324272156,-0.011753248050808907,0.19210147857666016,0.14128351211547852
),0.26259949803352356,0.15237168967723846,0.3326910734176636,0.15254424512386322,0.37732169032096863,0.17591753602027893,0.31236231327056885,0.17289341986179352,0.021107977256178856,0.13096769154071808,0.42300865054130554
;,0.10986888408660889,0.11569859832525253,0.092739537358284,0.10598292201757431,0.05324986204504967,0.057038042694330215,0.0979827418923378,-0.00616856524720788,0.006909397430717945,0.011492862366139889,0.10349778085947037
seven,0.15978287160396576,0.1095331460237503,0.24717609584331512,0.14616888761520386,0.18867620825767517,0.17158178985118866,0.2853301167488098,0.20968130230903625,0.05859247222542763,0.18866120278835297,0.1732930988073349
stories,0.2844959497451782,0.17964056134223938,0.22487233579158783,0.161932572722435,0.1537809520959854,0.22665724158287048,0.22768671810626984,0.37931951880455017,0.046974003314971924,0.5602424740791321,0.20536305010318756
a,0.3320399522781372,0.14725451171398163,0.539380669593811,0.21405641734600067,0.658733606338501,0.2610207796096802,0.45503583550453186,0.12013130635023117,0.04866964742541313,0.16057591140270233,0.23916715383529663
museum,0.1771627515554428,1.0000001192092896,0.2407650351524353,0.17209672927856445,0.18299639225006104,0.32114019989967346,0.1640389859676361,0.16168901324272156,-0.011753248050808907,0.19210147857666016,0.14128351211547852
dedicated,0.1580183058977127,0.32114019989967346,0.20924530923366547,0.06701260060071945,0.20852267742156982,1.0,0.2375556081533432,0.19442260265350342,0.02682230807840824,0.21930839121341705,0.12950462102890015
to,0.455847829580307,0.1640389859676361,0.45010748505592346,0.23559264838695526,0.42745086550712585,0.2375556081533432,1.0,0.23135778307914734,0.03782717138528824,0.20019930601119995,0.29463258385658264
children,0.22469459474086761,0.16168901324272156,0.2065156251192093,0.0826583206653595,0.15495672821998596,0.19442260265350342,0.23135778307914734,1.0,0.0160713829100132,0.36425262689590454,0.21788206696510315
's,0.02692362666130066,-0.011753248050808907,-0.037580832839012146,-0.017262522131204605,0.02396530658006668,0.02682230807840824,0.03782717138528824,0.0160713829100132,0.9999999403953552,0.09176487475633621,-0.023395681753754616
books,0.2542080581188202,0.19210147857666016,0.250139981508255,0.13684840500354767,0.1739800125360489,0.21930839121341705,0.20019930601119995,0.36425262689590454,0.09176487475633621,1.0,0.1897611767053604
",",0.3087472915649414,0.20741747319698334,0.5201468467712402,0.251589834690094,0.4691906273365021,0.25714829564094543,0.44245919585227966,0.28531143069267273,-0.0016132977325469255,0.258169561624527,0.31091248989105225
the,0.42745697498321533,0.24861779808998108,0.6662389636039734,0.2253497689962387,0.5823672413825989,0.2320098578929901,0.535392165184021,0.15654058754444122,-0.01540423184633255,0.23187310993671417,0.22068053483963013
side,0.2532914876937866,0.07662580907344818,0.2626299262046814,0.1392294317483902,0.27624061703681946,0.21435295045375824,0.2686329185962677,0.1419781893491745,0.05179053172469139,0.13330362737178802,0.07831130921840668
gallery,0.1566055566072464,0.5823723077774048,0.21665531396865845,0.22388973832130432,0.15374112129211426,0.27324411273002625,0.19736915826797485,0.12839211523532867,-0.08047135919332504,0.24270907044410706,0.18202216923236847
historical,0.2923852205276489,0.24564608931541443,0.30350539088249207,0.1081753522157669,0.23039913177490234,0.15825287997722626,0.22193273901939392,0.15711268782615662,-0.03938525542616844,0.2812085747718811,0.1665111482143402
and,0.31309178471565247,0.21554097533226013,0.4954058527946472,0.20204751193523407,0.3859752118587494,0.24898341298103333,0.48971283435821533,0.2624970078468323,0.06895173341035843,0.3090738356113434,0.20544172823429108
contemporary,0.20300830900669098,0.33069750666618347,0.25818222761154175,0.16254562139511108,0.19688987731933594,0.1747666299343109,0.19410967826843262,0.1990862935781479,0.08004789799451828,0.2635081112384796,0.09539991617202759
photography,0.15990793704986572,0.24335144460201263,0.21896670758724213,0.1571962833404541,0.18151253461837769,0.21817584335803986,0.16654418408870697,0.18356020748615265,-0.005085434298962355,0.2203054428100586,0.12825748324394226
from,0.2737620174884796,0.20791949331760406,0.4274188280105591,0.1747848093509674,0.27355384826660156,0.13524822890758514,0.4069952368736267,0.17079515755176544,-0.01936490088701248,0.1481952667236328,0.19969791173934937
around,0.27475327253341675,0.127412810921669,0.41294145584106445,0.19274786114692688,0.286477267742157,0.24923698604106903,0.3591267168521881,0.15644003450870514,-0.039796680212020874,0.17339655756950378,0.14729668200016022
the,0.42745697498321533,0.24861779808998108,0.6662389636039734,0.2253497689962387,0.5823672413825989,0.2320098578929901,0.535392165184021,0.15654058754444122,-0.01540423184633255,0.23187310993671417,0.22068053483963013
world,0.21669597923755646,0.19023655354976654,0.3038199245929718,0.1675499528646469,0.24458536505699158,0.15283048152923584,0.26213452219963074,0.18672291934490204,0.11877062171697617,0.2286606878042221,0.17579582333564758
and,0.31309178471565247,0.21554097533226013,0.4954058527946472,0.20204751193523407,0.3859752118587494,0.24898341298103333,0.48971283435821533,0.2624970078468323,0.06895173341035843,0.3090738356113434,0.20544172823429108
northern,0.19332477450370789,0.143607497215271,0.3545122444629669,0.22333604097366333,0.25616052746772766,0.1197129413485527,0.1886475831270218,0.16146080195903778,-0.01687377691268921,0.15682247281074524,0.13149388134479523
england,0.21399550139904022,0.13359694182872772,0.33311840891838074,0.4422447383403778,0.19271282851696014,0.17880870401859283,0.27769553661346436,0.15950724482536316,-0.056369803845882416,0.18343161046504974,0.13436897099018097
and,0.31309178471565247,0.21554097533226013,0.4954058527946472,0.20204751193523407,0.3859752118587494,0.24898341298103333,0.48971283435821533,0.2624970078468323,0.06895173341035843,0.3090738356113434,0.20544172823429108
the,0.42745697498321533,0.24861779808998108,0.6662389636039734,0.2253497689962387,0.5823672413825989,0.2320098578929901,0.535392165184021,0.15654058754444122,-0.01540423184633255,0.23187310993671417,0.22068053483963013
newburn,0.23920731246471405,0.22131718695163727,0.29172492027282715,0.49373871088027954,0.22845755517482758,0.2443811446428299,0.2924692630767822,0.2065342366695404,-0.01461041159927845,0.2669503390789032,0.2338368445634842
hall,0.10849796235561371,0.3262867331504822,0.23692627251148224,0.1928360015153885,0.21646162867546082,0.17441390454769135,0.19474083185195923,0.11341432482004166,0.0072262524627149105,0.1338363140821457,0.13520537316799164
motor,0.18952611088752747,0.19815103709697723,0.21732762455940247,0.2598158121109009,0.21910050511360168,0.10200612992048264,0.2615114748477936,0.1603885143995285,0.061700910329818726,0.13293348252773285,0.0637441948056221
museum,0.1771627515554428,1.0000001192092896,0.2407650351524353,0.17209672927856445,0.18299639225006104,0.32114019989967346,0.1640389859676361,0.16168901324272156,-0.011753248050808907,0.19210147857666016,0.14128351211547852
.,0.3567904531955719,0.19497929513454437,0.5591574311256409,0.2714749276638031,0.4569662809371948,0.20199932157993317,0.4645031690597534,0.26089367270469666,-0.003708066651597619,0.2393038123846054,0.4130953550338745
