,what,was,the,most,important,discovery,that,led,to,the,understanding,that,earth,'s,lithosphere,is,separated,into,tectonic,plates,?
most,0.3219912350177765,0.29933857917785645,0.47635307908058167,1.0,0.5079463124275208,0.20846015214920044,0.4497850239276886,0.2947567105293274,0.321603000164032,0.47635307908058167,0.3271320164203644,0.4497850239276886,0.23000380396842957,0.024445664137601852,0.20708003640174866,0.41165053844451904,0.13910356163978577,0.19537433981895447,0.19683191180229187,0.16376224160194397,0.2107497900724411
important,0.31164905428886414,0.24924467504024506,0.39348116517066956,0.5079463124275208,1.0000001192092896,0.23828378319740295,0.3865286409854889,0.21328255534172058,0.30913278460502625,0.39348116517066956,0.35938358306884766,0.3865286409854889,0.2135116308927536,-0.0359678789973259,0.19085341691970825,0.350485235452652,0.17273882031440735,0.17725320160388947,0.21299706399440765,0.1364552229642868,0.17812499403953552
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.4178851246833801,0.43301743268966675,0.2566966712474823,0.41498205065727234,0.32918456196784973,0.41548454761505127,0.733189046382904,0.31433331966400146,0.41498205065727234,0.2329314798116684,-0.03817026689648628,0.2557520568370819,0.4854315221309662,0.27533861994743347,0.32255905866622925,0.2780241370201111,0.22298482060432434,0.1826142966747284
which,0.5261979103088379,0.2830964922904968,0.6521818041801453,0.4637843072414398,0.37798872590065,0.2667080760002136,0.6894589066505432,0.21040768921375275,0.5345056653022766,0.6521818041801453,0.38604697585105896,0.6894589066505432,0.26013901829719543,0.03856118768453598,0.3640127182006836,0.4457404911518097,0.291524201631546,0.4405161738395691,0.3892434537410736,0.31157463788986206,0.25814583897590637
was,0.22111038863658905,1.0000001192092896,0.48711544275283813,0.29933857917785645,0.24924467504024506,0.2267063707113266,0.33670201897621155,0.34443995356559753,0.3636345863342285,0.48711544275283813,0.19648301601409912,0.33670201897621155,0.18661361932754517,0.008974763564765453,0.1490851193666458,0.5810302495956421,0.187358558177948,0.2322220653295517,0.1583947390317917,0.15388374030590057,0.18412111699581146
seafloor,0.2143954187631607,0.11307739466428757,0.33544355630874634,0.24759168922901154,0.23798464238643646,0.3138620853424072,0.31648513674736023,0.13832414150238037,0.26507800817489624,0.33544355630874634,0.27444735169410706,0.31648513674736023,0.4015771448612213,-0.009987762197852135,0.5834140181541443,0.23558688163757324,0.23000265657901764,0.29613667726516724,0.5932695269584656,0.41592419147491455,0.17226876318454742
spreading,0.29376479983329773,0.16064481437206268,0.3464648723602295,0.3058231472969055,0.28050729632377625,0.2639007270336151,0.3587521016597748,0.28217583894729614,0.3075626790523529,0.3464648723602295,0.37961697578430176,0.3587521016597748,0.20524802803993225,-0.009455624967813492,0.323851078748703,0.23088431358337402,0.14994457364082336,0.24987934529781342,0.2641808092594147,0.2107854038476944,0.18905867636203766
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.3636029064655304,0.3452564477920532,0.1846623718738556,0.4137537479400635,0.22548827528953552,0.44245919585227966,0.4933079481124878,0.2624114453792572,0.4137537479400635,0.23186853528022766,-0.0016132977325469255,0.2066507637500763,0.4691906273365021,0.285319983959198,0.2826121151447296,0.2164171040058136,0.17598696053028107,0.31091248989105225
showed,0.23458190262317657,0.36072292923927307,0.3101346790790558,0.23070785403251648,0.22546061873435974,0.3468420207500458,0.3511183559894562,0.28580787777900696,0.2083204984664917,0.3101346790790558,0.33036327362060547,0.3511183559894562,0.18004150688648224,0.01130695454776287,0.20209690928459167,0.1980302482843399,0.12463697791099548,0.16627861559391022,0.1650352030992508,0.13796956837177277,0.17389845848083496
that,0.6297725439071655,0.33670201897621155,0.5473989248275757,0.4497850239276886,0.3865286409854889,0.25117483735084534,1.0,0.20931211113929749,0.5436353087425232,0.5473989248275757,0.47048914432525635,1.0,0.33014219999313354,0.04397977516055107,0.2918330729007721,0.3995479643344879,0.27049368619918823,0.3239944875240326,0.3100433349609375,0.24202051758766174,0.32716336846351624
the,0.42745697498321533,0.48711544275283813,1.0,0.47635307908058167,0.39348116517066956,0.29877567291259766,0.5473989248275757,0.3267505168914795,0.535392165184021,1.0,0.3089916408061981,0.5473989248275757,0.2801888585090637,-0.01540423184633255,0.28085029125213623,0.5823672413825989,0.27899038791656494,0.39493247866630554,0.3249375522136688,0.2566349506378174,0.22068053483963013
earth,0.25883176922798157,0.18661361932754517,0.2801888585090637,0.23000380396842957,0.2135116308927536,0.23013836145401,0.33014219999313354,0.16771341860294342,0.2486501932144165,0.2801888585090637,0.26459574699401855,0.33014219999313354,1.0,0.0661235973238945,0.5578895211219788,0.26888176798820496,0.19091524183750153,0.1798887848854065,0.439670592546463,0.27481165528297424,0.17717236280441284
's,0.02692362666130066,0.008974763564765453,-0.01540423184633255,0.024445664137601852,-0.0359678789973259,-0.09045044332742691,0.04397977516055107,-0.01628696173429489,0.03782717138528824,-0.01540423184633255,-0.04039124771952629,0.04397977516055107,0.0661235973238945,0.9999999403953552,-0.017332687973976135,0.02396530658006668,0.009744350798428059,0.00961404386907816,0.018740825355052948,0.062453415244817734,-0.023395681753754616
lithosphere,0.22349202632904053,0.1490851193666458,0.28085029125213623,0.20708003640174866,0.19085341691970825,0.24943634867668152,0.2918330729007721,0.1199105754494667,0.22629611194133759,0.28085029125213623,0.2888124883174896,0.2918330729007721,0.5578895211219788,-0.017332687973976135,1.0,0.26867392659187317,0.2640163004398346,0.2961653470993042,0.6379849910736084,0.44351425766944885,0.1646844744682312
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.3636029064655304,0.3452564477920532,0.1846623718738556,0.4137537479400635,0.22548827528953552,0.44245919585227966,0.4933079481124878,0.2624114453792572,0.4137537479400635,0.23186853528022766,-0.0016132977325469255,0.2066507637500763,0.4691906273365021,0.285319983959198,0.2826121151447296,0.2164171040058136,0.17598696053028107,0.31091248989105225
which,0.5261979103088379,0.2830964922904968,0.6521818041801453,0.4637843072414398,0.37798872590065,0.2667080760002136,0.6894589066505432,0.21040768921375275,0.5345056653022766,0.6521818041801453,0.38604697585105896,0.6894589066505432,0.26013901829719543,0.03856118768453598,0.3640127182006836,0.4457404911518097,0.291524201631546,0.4405161738395691,0.3892434537410736,0.31157463788986206,0.25814583897590637
includes,0.17138352990150452,0.2100689858198166,0.3388250470161438,0.33071476221084595,0.3401962220668793,0.22739271819591522,0.21996237337589264,0.2029547542333603,0.19327151775360107,0.3388250470161438,0.20585951209068298,0.21996237337589264,0.09892898052930832,-0.0293574221432209,0.17414499819278717,0.4033885896205902,0.17691384255886078,0.19974178075790405,0.1865306794643402,0.13466478884220123,0.14011523127555847
the,0.42745697498321533,0.48711544275283813,1.0,0.47635307908058167,0.39348116517066956,0.29877567291259766,0.5473989248275757,0.3267505168914795,0.535392165184021,1.0,0.3089916408061981,0.5473989248275757,0.2801888585090637,-0.01540423184633255,0.28085029125213623,0.5823672413825989,0.27899038791656494,0.39493247866630554,0.3249375522136688,0.2566349506378174,0.22068053483963013
crust,0.22092486917972565,0.13834446668624878,0.22538691759109497,0.21495573222637177,0.15322266519069672,0.2465669959783554,0.2679915130138397,0.13146471977233887,0.160404771566391,0.22538691759109497,0.25758466124534607,0.2679915130138397,0.52252197265625,-0.01568504609167576,0.7070958614349365,0.2493407428264618,0.18809881806373596,0.20533709228038788,0.6077095866203308,0.4296717643737793,0.1887258142232895
and,0.31309178471565247,0.3740963041782379,0.5171257257461548,0.4309377074241638,0.37549954652786255,0.14106719195842743,0.4731321930885315,0.2780643701553345,0.48971283435821533,0.5171257257461548,0.34223711490631104,0.4731321930885315,0.27524080872535706,0.06895173341035843,0.24077580869197845,0.3859752118587494,0.30934858322143555,0.36597734689712524,0.23540616035461426,0.2465437352657318,0.20544172823429108
rigid,0.20563605427742004,0.08410520106554031,0.21878214180469513,0.22561895847320557,0.2460339218378067,0.1775195449590683,0.3130166530609131,0.13655675947666168,0.2789352536201477,0.21878214180469513,0.33336880803108215,0.3130166530609131,0.2312541902065277,0.03122038021683693,0.46320000290870667,0.2156284600496292,0.19200794398784637,0.18684592843055725,0.34510770440101624,0.3396848738193512,0.12727688252925873
uppermost,0.2495148926973343,0.15682370960712433,0.42913731932640076,0.33678290247917175,0.24709302186965942,0.21917645633220673,0.30806735157966614,0.11663513630628586,0.3017386496067047,0.42913731932640076,0.22944796085357666,0.30806735157966614,0.36624985933303833,0.003344533499330282,0.5907748341560364,0.3527969419956207,0.29953113198280334,0.3000856041908264,0.43734249472618103,0.31227973103523254,0.12623976171016693
portion,0.287394255399704,0.20989027619361877,0.42017096281051636,0.30212855339050293,0.19584502279758453,0.20341403782367706,0.32989582419395447,0.1653873175382614,0.3284904956817627,0.42017096281051636,0.2535831034183502,0.32989582419395447,0.1612396389245987,-0.014645480550825596,0.3004876375198364,0.317487508058548,0.297718346118927,0.2217681109905243,0.2939196228981018,0.21553310751914978,0.11719609797000885
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.4178851246833801,0.43301743268966675,0.2566966712474823,0.41498205065727234,0.32918456196784973,0.41548454761505127,0.733189046382904,0.31433331966400146,0.41498205065727234,0.2329314798116684,-0.03817026689648628,0.2557520568370819,0.4854315221309662,0.27533861994743347,0.32255905866622925,0.2780241370201111,0.22298482060432434,0.1826142966747284
the,0.42745697498321533,0.48711544275283813,1.0,0.47635307908058167,0.39348116517066956,0.29877567291259766,0.5473989248275757,0.3267505168914795,0.535392165184021,1.0,0.3089916408061981,0.5473989248275757,0.2801888585090637,-0.01540423184633255,0.28085029125213623,0.5823672413825989,0.27899038791656494,0.39493247866630554,0.3249375522136688,0.2566349506378174,0.22068053483963013
upper,0.1592642068862915,0.16268539428710938,0.35289278626441956,0.18505915999412537,0.1185004860162735,0.16209310293197632,0.19780731201171875,0.1205529198050499,0.21445727348327637,0.35289278626441956,0.1191861480474472,0.19780731201171875,0.1664598137140274,0.01445639319717884,0.37513282895088196,0.2177516371011734,0.2338138371706009,0.20585064589977264,0.3098442554473877,0.1645357608795166,0.051342256367206573
mantle,0.20894600450992584,0.15010838210582733,0.24731530249118805,0.1820906102657318,0.11361367255449295,0.22795617580413818,0.2387177050113678,0.16131485998630524,0.15417823195457458,0.24731530249118805,0.22520634531974792,0.2387177050113678,0.4542229175567627,-0.043731871992349625,0.6037241816520691,0.21450211107730865,0.21228225529193878,0.2516057789325714,0.507690966129303,0.38017600774765015,0.16224074363708496
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.3636029064655304,0.3452564477920532,0.1846623718738556,0.4137537479400635,0.22548827528953552,0.44245919585227966,0.4933079481124878,0.2624114453792572,0.4137537479400635,0.23186853528022766,-0.0016132977325469255,0.2066507637500763,0.4691906273365021,0.285319983959198,0.2826121151447296,0.2164171040058136,0.17598696053028107,0.31091248989105225
is,0.28837618231773376,0.5810302495956421,0.5823672413825989,0.41165053844451904,0.350485235452652,0.17897257208824158,0.3995479643344879,0.14361225068569183,0.42745086550712585,0.5823672413825989,0.2874155342578888,0.3995479643344879,0.26888176798820496,0.02396530658006668,0.26867392659187317,1.0,0.18671321868896484,0.2619607150554657,0.22087347507476807,0.19400210678577423,0.22961433231830597
separated,0.18778635561466217,0.187358558177948,0.27899038791656494,0.13910356163978577,0.17273882031440735,0.15545019507408142,0.27049368619918823,0.17583367228507996,0.2442285269498825,0.27899038791656494,0.19023902714252472,0.27049368619918823,0.19091524183750153,0.009744350798428059,0.2640163004398346,0.18671321868896484,1.0000001192092896,0.3958338797092438,0.29273614287376404,0.2766765058040619,0.0923643484711647
into,0.2180619090795517,0.2322220653295517,0.39493247866630554,0.19537433981895447,0.17725320160388947,0.16904810070991516,0.3239944875240326,0.19662180542945862,0.38810545206069946,0.39493247866630554,0.21953219175338745,0.3239944875240326,0.1798887848854065,0.00961404386907816,0.2961653470993042,0.2619607150554657,0.3958338797092438,1.0,0.2755780518054962,0.25047287344932556,0.15662476420402527
a,0.3320399522781372,0.4508470594882965,0.5829201340675354,0.3508910834789276,0.2963852882385254,0.17069070041179657,0.47537946701049805,0.19072435796260834,0.45503583550453186,0.5829201340675354,0.3053482472896576,0.47537946701049805,0.21121151745319366,0.04866964742541313,0.23503807187080383,0.658733606338501,0.20032064616680145,0.3461161255836487,0.2037399262189865,0.22737491130828857,0.23916715383529663
number,0.23046229779720306,0.1855042725801468,0.35145696997642517,0.31398043036460876,0.23513208329677582,0.1961582452058792,0.32951247692108154,0.16009394824504852,0.2706126868724823,0.35145696997642517,0.2695334553718567,0.32951247692108154,0.1736718863248825,0.033178191632032394,0.17229647934436798,0.22390379011631012,0.16716153919696808,0.18290801346302032,0.1937188059091568,0.16393263638019562,0.19256845116615295
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.4178851246833801,0.43301743268966675,0.2566966712474823,0.41498205065727234,0.32918456196784973,0.41548454761505127,0.733189046382904,0.31433331966400146,0.41498205065727234,0.2329314798116684,-0.03817026689648628,0.2557520568370819,0.4854315221309662,0.27533861994743347,0.32255905866622925,0.2780241370201111,0.22298482060432434,0.1826142966747284
tectonic,0.267217755317688,0.1583947390317917,0.3249375522136688,0.19683191180229187,0.21299706399440765,0.2818252146244049,0.3100433349609375,0.21131545305252075,0.24741575121879578,0.3249375522136688,0.28853845596313477,0.3100433349609375,0.439670592546463,0.018740825355052948,0.6379849910736084,0.22087347507476807,0.29273614287376404,0.2755780518054962,1.0000001192092896,0.4810320734977722,0.18071772158145905
plates,0.18082769215106964,0.15388374030590057,0.2566349506378174,0.16376224160194397,0.1364552229642868,0.2255803644657135,0.24202051758766174,0.155617818236351,0.1708442121744156,0.2566349506378174,0.2070106714963913,0.24202051758766174,0.27481165528297424,0.062453415244817734,0.44351425766944885,0.19400210678577423,0.2766765058040619,0.25047287344932556,0.4810320734977722,1.0000001192092896,0.15258446335792542
that,0.6297725439071655,0.33670201897621155,0.5473989248275757,0.4497850239276886,0.3865286409854889,0.25117483735084534,1.0,0.20931211113929749,0.5436353087425232,0.5473989248275757,0.47048914432525635,1.0,0.33014219999313354,0.04397977516055107,0.2918330729007721,0.3995479643344879,0.27049368619918823,0.3239944875240326,0.3100433349609375,0.24202051758766174,0.32716336846351624
move,0.30861297249794006,0.1574081927537918,0.29817628860473633,0.2059078812599182,0.14916369318962097,0.09548543393611908,0.3069665729999542,0.08924055844545364,0.37858664989471436,0.29817628860473633,0.19941842555999756,0.3069665729999542,0.2092873901128769,0.03534839302301407,0.24578849971294403,0.2520518898963928,0.24786363542079926,0.23776377737522125,0.28453686833381653,0.21763695776462555,0.24440962076187134
across,0.24809791147708893,0.20413610339164734,0.3816230297088623,0.3014902174472809,0.21309883892536163,0.1924053281545639,0.33602073788642883,0.23948320746421814,0.36818596720695496,0.3816230297088623,0.2514897882938385,0.33602073788642883,0.2092452049255371,0.010988947004079819,0.24965739250183105,0.21617691218852997,0.24876490235328674,0.4193579852581024,0.30116862058639526,0.25312912464141846,0.17034576833248138
the,0.42745697498321533,0.48711544275283813,1.0,0.47635307908058167,0.39348116517066956,0.29877567291259766,0.5473989248275757,0.3267505168914795,0.535392165184021,1.0,0.3089916408061981,0.5473989248275757,0.2801888585090637,-0.01540423184633255,0.28085029125213623,0.5823672413825989,0.27899038791656494,0.39493247866630554,0.3249375522136688,0.2566349506378174,0.22068053483963013
plastically,0.22901691496372223,0.27962517738342285,0.30712050199508667,0.38517266511917114,0.23517049849033356,0.17956608533859253,0.3340611755847931,0.16674381494522095,0.33674243092536926,0.30712050199508667,0.2234220802783966,0.3340611755847931,0.25636741518974304,-0.012485400773584843,0.38610124588012695,0.28724217414855957,0.22837258875370026,0.24157801270484924,0.31781163811683655,0.28214678168296814,0.12775133550167084
deforming,0.25628918409347534,0.1794380247592926,0.3174557089805603,0.1859777718782425,0.16812664270401,0.22160261869430542,0.35421696305274963,0.21284377574920654,0.3375772535800934,0.3174557089805603,0.3591281473636627,0.35421696305274963,0.33064886927604675,-0.050211913883686066,0.45060592889785767,0.2724478840827942,0.2727297842502594,0.25524696707725525,0.4695970118045807,0.3212111294269562,0.17095476388931274
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.3636029064655304,0.3452564477920532,0.1846623718738556,0.4137537479400635,0.22548827528953552,0.44245919585227966,0.4933079481124878,0.2624114453792572,0.4137537479400635,0.23186853528022766,-0.0016132977325469255,0.2066507637500763,0.4691906273365021,0.285319983959198,0.2826121151447296,0.2164171040058136,0.17598696053028107,0.31091248989105225
solid,0.2455693930387497,0.13400307297706604,0.21678750216960907,0.19649237394332886,0.21006251871585846,0.1527342051267624,0.28530821204185486,0.1520756185054779,0.18554840981960297,0.21678750216960907,0.2785967290401459,0.28530821204185486,0.2537035644054413,-0.02246733196079731,0.3848220109939575,0.22751952707767487,0.17679889500141144,0.2075899839401245,0.24506956338882446,0.22311846911907196,0.2297065705060959
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.3636029064655304,0.3452564477920532,0.1846623718738556,0.4137537479400635,0.22548827528953552,0.44245919585227966,0.4933079481124878,0.2624114453792572,0.4137537479400635,0.23186853528022766,-0.0016132977325469255,0.2066507637500763,0.4691906273365021,0.285319983959198,0.2826121151447296,0.2164171040058136,0.17598696053028107,0.31091248989105225
upper,0.1592642068862915,0.16268539428710938,0.35289278626441956,0.18505915999412537,0.1185004860162735,0.16209310293197632,0.19780731201171875,0.1205529198050499,0.21445727348327637,0.35289278626441956,0.1191861480474472,0.19780731201171875,0.1664598137140274,0.01445639319717884,0.37513282895088196,0.2177516371011734,0.2338138371706009,0.20585064589977264,0.3098442554473877,0.1645357608795166,0.051342256367206573
mantle,0.20894600450992584,0.15010838210582733,0.24731530249118805,0.1820906102657318,0.11361367255449295,0.22795617580413818,0.2387177050113678,0.16131485998630524,0.15417823195457458,0.24731530249118805,0.22520634531974792,0.2387177050113678,0.4542229175567627,-0.043731871992349625,0.6037241816520691,0.21450211107730865,0.21228225529193878,0.2516057789325714,0.507690966129303,0.38017600774765015,0.16224074363708496
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.3636029064655304,0.3452564477920532,0.1846623718738556,0.4137537479400635,0.22548827528953552,0.44245919585227966,0.4933079481124878,0.2624114453792572,0.4137537479400635,0.23186853528022766,-0.0016132977325469255,0.2066507637500763,0.4691906273365021,0.285319983959198,0.2826121151447296,0.2164171040058136,0.17598696053028107,0.31091248989105225
which,0.5261979103088379,0.2830964922904968,0.6521818041801453,0.4637843072414398,0.37798872590065,0.2667080760002136,0.6894589066505432,0.21040768921375275,0.5345056653022766,0.6521818041801453,0.38604697585105896,0.6894589066505432,0.26013901829719543,0.03856118768453598,0.3640127182006836,0.4457404911518097,0.291524201631546,0.4405161738395691,0.3892434537410736,0.31157463788986206,0.25814583897590637
is,0.28837618231773376,0.5810302495956421,0.5823672413825989,0.41165053844451904,0.350485235452652,0.17897257208824158,0.3995479643344879,0.14361225068569183,0.42745086550712585,0.5823672413825989,0.2874155342578888,0.3995479643344879,0.26888176798820496,0.02396530658006668,0.26867392659187317,1.0,0.18671321868896484,0.2619607150554657,0.22087347507476807,0.19400210678577423,0.22961433231830597
called,0.3235960602760315,0.33927658200263977,0.489897221326828,0.35463574528694153,0.3316391706466675,0.25830498337745667,0.41604554653167725,0.30865535140037537,0.2987143397331238,0.489897221326828,0.24073253571987152,0.41604554653167725,0.20788531005382538,-0.021773243322968483,0.2379957139492035,0.430266410112381,0.3085382878780365,0.3495192527770996,0.2717174291610718,0.22001619637012482,0.18963319063186646
the,0.42745697498321533,0.48711544275283813,1.0,0.47635307908058167,0.39348116517066956,0.29877567291259766,0.5473989248275757,0.3267505168914795,0.535392165184021,1.0,0.3089916408061981,0.5473989248275757,0.2801888585090637,-0.01540423184633255,0.28085029125213623,0.5823672413825989,0.27899038791656494,0.39493247866630554,0.3249375522136688,0.2566349506378174,0.22068053483963013
asthenosphere,0.25394147634506226,0.18605202436447144,0.289126455783844,0.23393036425113678,0.22842606902122498,0.2842336893081665,0.3146478831768036,0.1512470692396164,0.27599847316741943,0.289126455783844,0.31490951776504517,0.3146478831768036,0.5979546904563904,-0.000585569126997143,0.8749738931655884,0.2557235658168793,0.21742591261863708,0.2823267877101898,0.6110928654670715,0.3918856084346771,0.1568097174167633
.,0.3567904531955719,0.40146201848983765,0.5934505462646484,0.35404038429260254,0.33938494324684143,0.21991804242134094,0.4460422694683075,0.19335708022117615,0.4645031690597534,0.5934505462646484,0.2826120853424072,0.4460422694683075,0.2542925775051117,-0.003708066651597619,0.2108633816242218,0.4569662809371948,0.2813975214958191,0.26250120997428894,0.21622037887573242,0.19715885818004608,0.4130953550338745
