,how,many,teams,up,to,super,bowl,50,have,been,to,the,championship,game,eight,times,?
only,0.36590442061424255,0.4670507609844208,0.2170780897140503,0.2975640594959259,0.5096819996833801,0.2209789752960205,0.1793411821126938,0.041510678827762604,0.5199421048164368,0.41269755363464355,0.5096819996833801,0.5497692227363586,0.23029707372188568,0.2288096845149994,0.4187207520008087,0.28596800565719604,0.2767370045185089
six,0.20644865930080414,0.37673795223236084,0.2748291790485382,0.26231980323791504,0.2762264311313629,0.18434253334999084,0.22396348416805267,0.06237699091434479,0.32482776045799255,0.2919321656227112,0.2762264311313629,0.3614266812801361,0.22130608558654785,0.21967187523841858,0.6947475075721741,0.30399569869041443,0.15298804640769958
teams,0.11085164546966553,0.1992911547422409,1.0,0.24863573908805847,0.2634691894054413,0.26333683729171753,0.2752957046031952,0.09035295248031616,0.27656877040863037,0.21128539741039276,0.2634691894054413,0.3164927661418915,0.4881533980369568,0.368670254945755,0.28549376130104065,0.20071087777614594,0.11150168627500534
to,0.44169697165489197,0.40243685245513916,0.2634691894054413,0.40375280380249023,1.0,0.17783479392528534,0.16993016004562378,-0.024239253252744675,0.4544740617275238,0.34945759177207947,1.0,0.535392165184021,0.18725894391536713,0.2540906071662903,0.22227223217487335,0.32875269651412964,0.29463258385658264
have,0.4370637536048889,0.5841760635375977,0.27656877040863037,0.34569859504699707,0.4544740617275238,0.19903038442134857,0.19536113739013672,0.10407739877700806,0.9999999403953552,0.6493861675262451,0.4544740617275238,0.40389683842658997,0.14082325994968414,0.2211744487285614,0.31264185905456543,0.3492240011692047,0.32991164922714233
acquired,0.11872366070747375,0.14446644484996796,0.16765739023685455,0.08426158130168915,0.1683000773191452,0.15271182358264923,0.1029040664434433,-0.08052553236484528,0.1963210105895996,0.13381773233413696,0.1683000773191452,0.22202405333518982,0.12771855294704437,0.15399083495140076,0.08065597712993622,0.026377150788903236,0.09366346150636673
a,0.29312583804130554,0.2872205972671509,0.21163642406463623,0.32523053884506226,0.45503583550453186,0.26005712151527405,0.19533146917819977,0.034183140844106674,0.338716596364975,0.3315402865409851,0.45503583550453186,0.5829201340675354,0.18214380741119385,0.23211604356765747,0.3028070032596588,0.2745400369167328,0.23916715383529663
15–1,-0.22103790938854218,-0.2537030279636383,-0.0761062279343605,-0.20877613127231598,-0.2813948690891266,0.02869866043329239,0.074991874396801,-0.025917677208781242,-0.222250297665596,-0.1805357187986374,-0.2813948690891266,-0.2592649459838867,-0.020699182525277138,-0.06178499013185501,-0.10147814452648163,-0.20985370874404907,0.04290514066815376
record,0.1698412001132965,0.17106595635414124,0.1979433000087738,0.31674909591674805,0.22007153928279877,0.2505435347557068,0.24389338493347168,0.06952042132616043,0.23839209973812103,0.22449912130832672,0.22007153928279877,0.23569516837596893,0.23019155859947205,0.28325363993644714,0.21167628467082977,0.25687506794929504,0.14407116174697876
",",0.22659391164779663,0.40610817074775696,0.22220629453659058,0.34193792939186096,0.44245919585227966,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.3541618287563324,0.34873589873313904,0.44245919585227966,0.4933079481124878,0.256124883890152,0.2653886377811432,0.28017938137054443,0.2897866368293762,0.31091248989105225
while,0.2918691337108612,0.3748262822628021,0.19458292424678802,0.3290449380874634,0.43899232149124146,0.20227555930614471,0.15627816319465637,0.046641163527965546,0.3577405512332916,0.3626260757446289,0.43899232149124146,0.39804592728614807,0.17082229256629944,0.20527561008930206,0.2668738067150116,0.29085081815719604,0.21076419949531555
the,0.33890387415885925,0.4335206151008606,0.3164927661418915,0.38423117995262146,0.535392165184021,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.40389683842658997,0.3563927710056305,0.535392165184021,1.0,0.2540402412414551,0.285271555185318,0.34254369139671326,0.29093852639198303,0.22068053483963013
denver,0.15631112456321716,0.18606427311897278,0.22444693744182587,0.22406265139579773,0.23706497251987457,0.24589714407920837,0.2861449718475342,0.03614028915762901,0.17510470747947693,0.1711834967136383,0.23706497251987457,0.2052404284477234,0.20693683624267578,0.18653830885887146,0.16959460079669952,0.1485476791858673,0.1520889848470688
broncos,0.11217407882213593,0.1706678420305252,0.4494050145149231,0.22576327621936798,0.23674264550209045,0.36141330003738403,0.4351775348186493,0.055216576904058456,0.16986088454723358,0.10914381593465805,0.23674264550209045,0.25985947251319885,0.38168099522590637,0.32325026392936707,0.20130003988742828,0.1636822521686554,0.18377114832401276
became,0.10954522341489792,0.25642040371894836,0.16736291348934174,0.08214906603097916,0.20401327311992645,0.15664279460906982,0.1635434478521347,0.026260828599333763,0.16746708750724792,0.3113580644130707,0.20401327311992645,0.36325156688690186,0.17890167236328125,0.18330547213554382,0.23878255486488342,0.161031574010849,0.11374033987522125
one,0.3213292360305786,0.4223630726337433,0.30337628722190857,0.30488982796669006,0.4025384783744812,0.21711376309394836,0.19098831713199615,0.023094678297638893,0.4507926106452942,0.3407197892665863,0.4025384783744812,0.5514441132545471,0.26185142993927,0.2554377615451813,0.5235236287117004,0.3664974272251129,0.2673267424106598
of,0.2480744868516922,0.37253960967063904,0.27933305501937866,0.32945773005485535,0.41548454761505127,0.14718765020370483,0.2243070751428604,0.006577443331480026,0.3802283704280853,0.31685134768486023,0.41548454761505127,0.733189046382904,0.1809549629688263,0.2298848181962967,0.3220755457878113,0.24352745711803436,0.1826142966747284
four,0.1955733299255371,0.4139232039451599,0.3023456633090973,0.30654171109199524,0.2803118824958801,0.17333437502384186,0.18062108755111694,0.02793193608522415,0.3544043302536011,0.315487802028656,0.2803118824958801,0.40344667434692383,0.2104925960302353,0.2497764676809311,0.6853699088096619,0.2773490250110626,0.14532537758350372
teams,0.11085164546966553,0.1992911547422409,1.0,0.24863573908805847,0.2634691894054413,0.26333683729171753,0.2752957046031952,0.09035295248031616,0.27656877040863037,0.21128539741039276,0.2634691894054413,0.3164927661418915,0.4881533980369568,0.368670254945755,0.28549376130104065,0.20071087777614594,0.11150168627500534
to,0.44169697165489197,0.40243685245513916,0.2634691894054413,0.40375280380249023,1.0,0.17783479392528534,0.16993016004562378,-0.024239253252744675,0.4544740617275238,0.34945759177207947,1.0,0.535392165184021,0.18725894391536713,0.2540906071662903,0.22227223217487335,0.32875269651412964,0.29463258385658264
have,0.4370637536048889,0.5841760635375977,0.27656877040863037,0.34569859504699707,0.4544740617275238,0.19903038442134857,0.19536113739013672,0.10407739877700806,0.9999999403953552,0.6493861675262451,0.4544740617275238,0.40389683842658997,0.14082325994968414,0.2211744487285614,0.31264185905456543,0.3492240011692047,0.32991164922714233
made,0.2655200958251953,0.3638485074043274,0.15167807042598724,0.2850165367126465,0.3377571105957031,0.14032290875911713,0.206265389919281,0.04318181425333023,0.2891587018966675,0.27026844024658203,0.3377571105957031,0.3885267674922943,0.12802141904830933,0.19576728343963623,0.24473369121551514,0.13152779638767242,0.17218779027462006
eight,0.222213014960289,0.348200261592865,0.28549376130104065,0.2605293393135071,0.22227223217487335,0.20521503686904907,0.17254112660884857,0.04304129257798195,0.31264185905456543,0.30125126242637634,0.22227223217487335,0.34254369139671326,0.23994167149066925,0.2166319340467453,1.0000001192092896,0.2503972053527832,0.11634626984596252
appearances,0.17353549599647522,0.27557653188705444,0.2740537226200104,0.24222534894943237,0.2405281811952591,0.2672627866268158,0.23921391367912292,0.10673414915800095,0.19192880392074585,0.20841412246227264,0.2405281811952591,0.25270983576774597,0.2726042866706848,0.2626192271709442,0.24208617210388184,0.2938914895057678,0.18098464608192444
in,0.2601168751716614,0.41474202275276184,0.2639528214931488,0.3120773434638977,0.45010748505592346,0.18576006591320038,0.17236235737800598,0.021892361342906952,0.36843645572662354,0.3515113592147827,0.45010748505592346,0.6662389636039734,0.20047812163829803,0.23986028134822845,0.3002670109272003,0.2427823841571808,0.20430970191955566
the,0.33890387415885925,0.4335206151008606,0.3164927661418915,0.38423117995262146,0.535392165184021,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.40389683842658997,0.3563927710056305,0.535392165184021,1.0,0.2540402412414551,0.285271555185318,0.34254369139671326,0.29093852639198303,0.22068053483963013
super,0.11920704692602158,0.17302978038787842,0.26333683729171753,0.12556114792823792,0.17783479392528534,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.19903038442134857,0.16475224494934082,0.17783479392528534,0.21959073841571808,0.28836938738822937,0.3480181396007538,0.20521503686904907,0.19135531783103943,0.166326642036438
bowl,0.1720007210969925,0.17932994663715363,0.2752957046031952,0.16571862995624542,0.16993016004562378,0.4848237931728363,1.0,0.005446359980851412,0.19536113739013672,0.17613008618354797,0.16993016004562378,0.21576224267482758,0.3428266644477844,0.2413962334394455,0.17254112660884857,0.25533148646354675,0.21118052303791046
.,0.3287222981452942,0.3974229395389557,0.23459066450595856,0.351434588432312,0.4645031690597534,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.41614407300949097,0.33645182847976685,0.4645031690597534,0.5934505462646484,0.23509643971920013,0.2581658959388733,0.38036930561065674,0.2891986668109894,0.4130953550338745
