,a,dollar,spent,by,a,poor,person,is,likely,to,provide,what,for,them,?
;,-0.02122584730386734,0.00034724653232842684,0.0562005490064621,0.10469875484704971,-0.02122584730386734,-0.009651297703385353,0.07388860732316971,0.05324986204504967,0.023219000548124313,0.0979827418923378,0.015684617683291435,0.10986888408660889,0.0293948445469141,0.15047918260097504,0.10349778085947037
while,0.3733035624027252,0.11209649592638016,0.3861978054046631,0.3083919286727905,0.3733035624027252,0.2782413959503174,0.2987712323665619,0.2713196575641632,0.35324692726135254,0.43899232149124146,0.2640884816646576,0.35511791706085205,0.4232339859008789,0.4632771611213684,0.21076419949531555
",",0.427140474319458,0.19512790441513062,0.2880055606365204,0.3680937886238098,0.427140474319458,0.24018602073192596,0.2255365252494812,0.4691906273365021,0.22176046669483185,0.44245919585227966,0.20966707170009613,0.3087472915649414,0.4464869201183319,0.3985835015773773,0.31091248989105225
an,0.44552403688430786,0.09784238040447235,0.17795248329639435,0.2719563841819763,0.44552403688430786,0.18795853853225708,0.27271315455436707,0.4654068350791931,0.2613266706466675,0.3138085603713989,0.24505722522735596,0.2821882665157318,0.3236706852912903,0.20136259496212006,0.19793890416622162
additional,0.21921908855438232,0.158467635512352,0.1303485482931137,0.21923303604125977,0.21921908855438232,0.14964348077774048,0.15245100855827332,0.1715312898159027,0.2037804126739502,0.29850050806999207,0.44725552201271057,0.20172064006328583,0.3404708206653595,0.2738579511642456,0.24309562146663666
dollar,0.21821604669094086,0.9999999403953552,0.1613934487104416,0.16047169268131256,0.21821604669094086,0.15798097848892212,0.18490244448184967,0.20364831387996674,0.12343431264162064,0.21958276629447937,0.07911184430122375,0.18027359247207642,0.21619601547718048,0.19085849821567535,0.17535142600536346
spent,0.22275763750076294,0.1613934487104416,1.0000001192092896,0.13722601532936096,0.22275763750076294,0.2728356719017029,0.17881739139556885,0.20669607818126678,0.11853610724210739,0.16536113619804382,0.1752566248178482,0.17218980193138123,0.3765812814235687,0.2649197578430176,0.09774520993232727
by,0.32094135880470276,0.16047169268131256,0.13722601532936096,1.0000001192092896,0.32094135880470276,0.15843991935253143,0.25616011023521423,0.3899846076965332,0.22235819697380066,0.33534231781959534,0.2001653015613556,0.2455483376979828,0.3248702883720398,0.35830166935920715,0.17966607213020325
a,1.0,0.21821604669094086,0.22275763750076294,0.32094135880470276,1.0,0.24187558889389038,0.4078793525695801,0.658733606338501,0.3132456839084625,0.45503583550453186,0.26036545634269714,0.3320399522781372,0.44038116931915283,0.3151612877845764,0.23916715383529663
much,0.2958075702190399,0.17403052747249603,0.32149234414100647,0.24959969520568848,0.2958075702190399,0.29728928208351135,0.2843085527420044,0.3156087100505829,0.41929692029953003,0.40610215067863464,0.30667856335639954,0.45316147804260254,0.2994346022605896,0.449866384267807,0.23442231118679047
richer,0.24876181781291962,0.23461630940437317,0.1924910843372345,0.2212357074022293,0.24876181781291962,0.3773938715457916,0.22317075729370117,0.16976796090602875,0.27829432487487793,0.3024158775806427,0.2171318680047989,0.26353079080581665,0.1897287219762802,0.39630475640296936,0.13466297090053558
person,0.4078793525695801,0.18490244448184967,0.17881739139556885,0.25616011023521423,0.4078793525695801,0.19766156375408173,0.9999999403953552,0.35233089327812195,0.3907512426376343,0.33486208319664,0.25291895866394043,0.41527870297431946,0.3028412163257599,0.4140796363353729,0.324093222618103
will,0.3401327431201935,0.18816469609737396,0.14456938207149506,0.2520078420639038,0.3401327431201935,0.20035310089588165,0.3251572251319885,0.3723262846469879,0.4655502140522003,0.5091033577919006,0.3355720639228821,0.3510494530200958,0.3647450804710388,0.40494900941848755,0.35046905279159546
very,0.45312565565109253,0.07112349569797516,0.1995946764945984,0.2570326030254364,0.45312565565109253,0.389217734336853,0.32980847358703613,0.3671363294124603,0.40314123034477234,0.3902553617954254,0.30832016468048096,0.37053924798965454,0.3639320731163025,0.41886600852012634,0.20864155888557434
likely,0.3132456839084625,0.12343431264162064,0.11853610724210739,0.22235819697380066,0.3132456839084625,0.23474818468093872,0.3907512426376343,0.2638912796974182,1.0,0.41562584042549133,0.26482370495796204,0.4101858139038086,0.2984500229358673,0.38798266649246216,0.35971182584762573
go,0.24019409716129303,0.09226855635643005,0.2196969836950302,0.1252865046262741,0.24019409716129303,0.21610145270824432,0.26819539070129395,0.19626101851463318,0.22104959189891815,0.384844571352005,0.24669122695922852,0.35329025983810425,0.2588973641395569,0.42614883184432983,0.25942572951316833
to,0.45503583550453186,0.21958276629447937,0.16536113619804382,0.33534231781959534,0.45503583550453186,0.2869894206523895,0.33486208319664,0.42745086550712585,0.41562584042549133,1.0,0.3479624092578888,0.455847829580307,0.4451248347759247,0.5916602611541748,0.29463258385658264
luxury,0.2540847361087799,0.2193695604801178,0.19827908277511597,0.14062076807022095,0.2540847361087799,0.27446481585502625,0.1523033231496811,0.17429088056087494,0.14858731627464294,0.21244941651821136,0.19332671165466309,0.12266647815704346,0.19780564308166504,0.1641845405101776,0.08989071846008301
items,0.2916238307952881,0.24305813014507294,0.15814164280891418,0.19412761926651,0.2916238307952881,0.16585801541805267,0.220208078622818,0.24396629631519318,0.268076092004776,0.3191612660884857,0.246271550655365,0.23242159187793732,0.31808599829673767,0.39734700322151184,0.19807128608226776
providing,0.2715930938720703,0.13233844935894012,0.21978481113910675,0.26217615604400635,0.2715930938720703,0.31557291746139526,0.25082215666770935,0.27256250381469727,0.2398284375667572,0.3326144516468048,0.7495388984680176,0.21766136586666107,0.44196924567222595,0.363008588552475,0.1936793476343155
relatively,0.3819689452648163,0.14018695056438446,0.1651981770992279,0.24849575757980347,0.3819689452648163,0.3186814785003662,0.2072875052690506,0.33787083625793457,0.4122737646102905,0.3473149538040161,0.3315504491329193,0.24081343412399292,0.23884440958499908,0.3329296410083771,0.1281091868877411
less,0.3475147485733032,0.15557979047298431,0.25101107358932495,0.2012643665075302,0.3475147485733032,0.2829413115978241,0.3185374438762665,0.3123510479927063,0.492017924785614,0.38397523760795593,0.3255702257156372,0.31119704246520996,0.3358951508998871,0.40375879406929016,0.22418740391731262
utility,0.25070878863334656,0.1356930136680603,0.13514922559261322,0.1705019325017929,0.25070878863334656,0.2650614380836487,0.21764390170574188,0.18645785748958588,0.20535793900489807,0.19861730933189392,0.3631611764431,0.170489102602005,0.34689897298812866,0.23989218473434448,0.18713216483592987
to,0.45503583550453186,0.21958276629447937,0.16536113619804382,0.33534231781959534,0.45503583550453186,0.2869894206523895,0.33486208319664,0.42745086550712585,0.41562584042549133,1.0,0.3479624092578888,0.455847829580307,0.4451248347759247,0.5916602611541748,0.29463258385658264
that,0.47537946701049805,0.23384758830070496,0.1605866402387619,0.37496164441108704,0.47537946701049805,0.29014962911605835,0.4460006356239319,0.3995479643344879,0.4531876742839813,0.5436353087425232,0.367409884929657,0.6297725439071655,0.4137635827064514,0.5601773262023926,0.32716336846351624
person,0.4078793525695801,0.18490244448184967,0.17881739139556885,0.25616011023521423,0.4078793525695801,0.19766156375408173,0.9999999403953552,0.35233089327812195,0.3907512426376343,0.33486208319664,0.25291895866394043,0.41527870297431946,0.3028412163257599,0.4140796363353729,0.324093222618103
.,0.50484299659729,0.2052447497844696,0.24406199157238007,0.3936232924461365,0.50484299659729,0.2311597615480423,0.29091694951057434,0.4569662809371948,0.26822179555892944,0.4645031690597534,0.23842981457710266,0.3567904531955719,0.4726039469242096,0.39945515990257263,0.4130953550338745
