,in,1984,",",abc,purchased,15,%,of,what,company,'s,shares,in,espn,?
",",0.5201468467712402,0.1623975932598114,1.0000001192092896,0.2097204476594925,0.2132149636745453,-0.03563398867845535,0.22757403552532196,0.4946078956127167,0.3087472915649414,0.2697763442993164,-0.0016132977325469255,0.29036593437194824,0.5201468467712402,0.18262942135334015,0.31091248989105225
had,0.385026752948761,0.0076210154220461845,0.35487717390060425,0.18355661630630493,0.32345637679100037,0.012124304659664631,0.1846400648355484,0.37755560874938965,0.23849567770957947,0.19269630312919617,-0.004401352722197771,0.23105689883232117,0.385026752948761,0.12880071997642517,0.20728366076946259
exercised,0.20370347797870636,-0.1410924196243286,0.21836461126804352,0.09435451030731201,0.27538180351257324,0.005232926458120346,0.11100904643535614,0.30731678009033203,0.19286586344242096,0.14027388393878937,-0.01324094645678997,0.12722328305244446,0.20370347797870636,0.07942076772451401,0.16287676990032196
its,0.3793783485889435,0.02381262183189392,0.33157986402511597,0.19045390188694,0.217952162027359,-0.06569269299507141,0.19480687379837036,0.48690423369407654,0.30393704771995544,0.258992999792099,0.03202139586210251,0.313991904258728,0.3793783485889435,0.1886509209871292,0.15103481709957123
option,0.1385895311832428,-0.06450790911912918,0.220294788479805,0.1811613291501999,0.16853082180023193,-0.08032182604074478,0.16444551944732666,0.14944469928741455,0.3053843677043915,0.17255708575248718,0.028784090653061867,0.0983036458492279,0.1385895311832428,0.2004019320011139,0.3510825037956238
to,0.45010748505592346,-0.1508965641260147,0.44245919585227966,0.1762417107820511,0.18960927426815033,-0.047946229577064514,0.18513022363185883,0.41548454761505127,0.455847829580307,0.24903783202171326,0.03782717138528824,0.2314266562461853,0.45010748505592346,0.21040675044059753,0.29463258385658264
purchase,0.18969708681106567,0.03390360251069069,0.220005065202713,0.2114780843257904,0.8427236080169678,0.018062124028801918,0.1369950920343399,0.21814467012882233,0.1781352013349533,0.38852834701538086,0.08398998528718948,0.34478700160980225,0.18969708681106567,0.17226213216781616,0.07106894254684448
up,0.3120773434638977,-0.08017574995756149,0.34193792939186096,0.13020706176757812,0.11164700239896774,-0.017793744802474976,0.21216745674610138,0.32945773005485535,0.28591108322143555,0.19307924807071686,-0.08862818777561188,0.1488313227891922,0.3120773434638977,0.1381470113992691,0.1819818764925003
to,0.45010748505592346,-0.1508965641260147,0.44245919585227966,0.1762417107820511,0.18960927426815033,-0.047946229577064514,0.18513022363185883,0.41548454761505127,0.455847829580307,0.24903783202171326,0.03782717138528824,0.2314266562461853,0.45010748505592346,0.21040675044059753,0.29463258385658264
15,0.02424248494207859,0.03397570922970772,-0.03563398867845535,-0.008084669709205627,0.03778277710080147,0.9999999403953552,0.0035482889506965876,-0.02319195494055748,-0.01077192835509777,0.04371364787220955,0.012974794954061508,0.009580971673130989,0.02424248494207859,-0.02385162003338337,-0.010706285014748573
%,0.19465309381484985,0.07075855135917664,0.22757403552532196,0.061222776770591736,0.0886208787560463,0.0035482889506965876,1.0,0.19953428208827972,0.20738190412521362,0.14735257625579834,0.031266406178474426,0.19462361931800842,0.19465309381484985,0.11177955567836761,0.21441808342933655
(,0.3087427020072937,0.2548593580722809,0.6363511681556702,0.183883935213089,0.0782201960682869,-0.026038961485028267,0.1852152943611145,0.35032153129577637,0.2411840260028839,0.13179703056812286,0.0012731997994706035,0.14926932752132416,0.3087427020072937,0.19824522733688354,0.40561532974243164
or,0.3586423695087433,-0.09616173058748245,0.3769497275352478,0.10767780989408493,0.09371925890445709,-0.0757068321108818,0.24279601871967316,0.3792596757411957,0.33867141604423523,0.16509704291820526,0.06871571391820908,0.19579266011714935,0.3586423695087433,0.11955016851425171,0.32389625906944275
between,0.41100412607192993,0.008771602064371109,0.27714940905570984,0.07610002905130386,0.17843036353588104,-0.010854351334273815,0.18733492493629456,0.3737983703613281,0.2462156116962433,0.10894446820020676,0.006096371449530125,0.2970871329307556,0.41100412607192993,0.14400611817836761,0.12887074053287506
$,0.21616753935813904,0.15760517120361328,0.21166811883449554,0.2139672338962555,0.28485316038131714,-0.05128590762615204,0.31025752425193787,0.11268499493598938,0.24858909845352173,0.2666790187358856,0.03734852001070976,0.22043167054653168,0.21616753935813904,0.1901898980140686,0.2786129117012024
25,0.14793018996715546,-0.06726507097482681,0.08225981146097183,0.05463181436061859,0.1303326040506363,0.05252283066511154,0.11445412039756775,0.13541533052921295,0.12916474044322968,0.22662386298179626,0.06924083083868027,0.06052886322140694,0.14793018996715546,0.04355587810277939,0.09614268690347672
million,0.2596224844455719,0.18052463233470917,0.24451690912246704,0.19051116704940796,0.2606769800186157,-0.08129718899726868,0.35479989647865295,0.21686489880084991,0.22197039425373077,0.16746322810649872,0.05079329386353493,0.22753514349460602,0.2596224844455719,0.1261763572692871,0.23092924058437347
and,0.4954058527946472,0.01118233148008585,0.6633074283599854,0.16453155875205994,0.18522495031356812,0.031420208513736725,0.24616369605064392,0.5116966962814331,0.31309178471565247,0.23788511753082275,0.06895173341035843,0.26216331124305725,0.4954058527946472,0.17554140090942383,0.20544172823429108
$,0.21616753935813904,0.15760517120361328,0.21166811883449554,0.2139672338962555,0.28485316038131714,-0.05128590762615204,0.31025752425193787,0.11268499493598938,0.24858909845352173,0.2666790187358856,0.03734852001070976,0.22043167054653168,0.21616753935813904,0.1901898980140686,0.2786129117012024
30,-0.005278158001601696,0.05321558937430382,-0.002004974754527211,0.08241145312786102,0.031064065173268318,-0.04025890305638313,-0.013219810090959072,0.003304550424218178,-0.04443084076046944,0.03522590547800064,-0.03394532576203346,-0.0249647106975317,-0.005278158001601696,0.031898945569992065,-0.08261742442846298
million,0.2596224844455719,0.18052463233470917,0.24451690912246704,0.19051116704940796,0.2606769800186157,-0.08129718899726868,0.35479989647865295,0.21686489880084991,0.22197039425373077,0.16746322810649872,0.05079329386353493,0.22753514349460602,0.2596224844455719,0.1261763572692871,0.23092924058437347
),0.3326910734176636,0.21429310739040375,0.63033527135849,0.18381085991859436,0.0787329450249672,-0.046490199863910675,0.20576274394989014,0.3680361211299896,0.26259949803352356,0.14284300804138184,0.021107977256178856,0.15506163239479065,0.3326910734176636,0.1866789162158966,0.42300865054130554
of,0.5696388483047485,0.018355052918195724,0.4946078956127167,0.14607268571853638,0.20983272790908813,-0.02319195494055748,0.19953428208827972,1.0,0.33290785551071167,0.20467796921730042,-0.03817026689648628,0.3035818040370941,0.5696388483047485,0.12878696620464325,0.1826142966747284
getty,0.17656850814819336,0.10489657521247864,0.24039116501808167,0.13061316311359406,0.2760648727416992,-0.05785910785198212,0.1669185608625412,0.23173296451568604,0.1736934930086136,0.2351328581571579,-0.07109241932630539,0.15761804580688477,0.17656850814819336,0.15584447979927063,0.14750000834465027
oil,0.21800900995731354,0.09562861919403076,0.20043784379959106,0.1312338411808014,0.27483341097831726,0.049002669751644135,0.15217198431491852,0.22900764644145966,0.14842186868190765,0.25728529691696167,-0.08246297389268875,0.13156035542488098,0.21800900995731354,0.11320909112691879,0.14867261052131653
's,-0.037580832839012146,0.06487888097763062,-0.0016132977325469255,0.06670809537172318,0.09375522285699844,0.012974794954061508,0.031266406178474426,-0.03817026689648628,0.02692362666130066,0.003266559913754463,0.9999999403953552,0.08795369416475296,-0.037580832839012146,0.03143302723765373,-0.023395681753754616
shares,0.24081222712993622,0.08000221848487854,0.29036593437194824,0.1739792674779892,0.3756219148635864,0.009580971673130989,0.19462361931800842,0.3035818040370941,0.18082836270332336,0.353906512260437,0.08795369416475296,1.0,0.24081222712993622,0.19057178497314453,0.10316289961338043
in,1.0,0.006334475241601467,0.5201468467712402,0.1697147786617279,0.18043512105941772,0.02424248494207859,0.19465309381484985,0.5696388483047485,0.30808621644973755,0.22141718864440918,-0.037580832839012146,0.24081222712993622,1.0,0.12142056226730347,0.20430970191955566
espn,0.12142056226730347,0.14991100132465363,0.18262942135334015,0.42660194635391235,0.17631788551807404,-0.02385162003338337,0.11177955567836761,0.12878696620464325,0.20291002094745636,0.2073420286178589,0.03143302723765373,0.19057178497314453,0.12142056226730347,1.0000001192092896,0.1709517240524292
",",0.5201468467712402,0.1623975932598114,1.0000001192092896,0.2097204476594925,0.2132149636745453,-0.03563398867845535,0.22757403552532196,0.4946078956127167,0.3087472915649414,0.2697763442993164,-0.0016132977325469255,0.29036593437194824,0.5201468467712402,0.18262942135334015,0.31091248989105225
which,0.4840516746044159,-0.0876738429069519,0.3658004403114319,0.1991286277770996,0.22792038321495056,-0.08059433102607727,0.19622854888439178,0.5011631846427917,0.5261979103088379,0.25990763306617737,0.03856118768453598,0.30509355664253235,0.4840516746044159,0.16519013047218323,0.25814583897590637
would,0.30461156368255615,-0.10312899947166443,0.32586824893951416,0.13780725002288818,0.2579828202724457,-0.011512133292853832,0.16993220150470734,0.3353942930698395,0.45766422152519226,0.2073281854391098,0.036968596279621124,0.18919308483600616,0.30461156368255615,0.18181291222572327,0.37178951501846313
allow,0.21222905814647675,-0.14745275676250458,0.24557842314243317,0.14492779970169067,0.2414611279964447,-0.08087729662656784,0.17219482362270355,0.28057926893234253,0.2883041203022003,0.19214341044425964,0.02137329988181591,0.18321001529693604,0.21222905814647675,0.15955430269241333,0.2042745053768158
it,0.5130809545516968,-0.008501476608216763,0.48329564929008484,0.17324577271938324,0.21863839030265808,0.011427742429077625,0.2159399837255478,0.38761502504348755,0.45803478360176086,0.3082790970802307,0.06608816236257553,0.23088517785072327,0.5130809545516968,0.19814106822013855,0.25732165575027466
to,0.45010748505592346,-0.1508965641260147,0.44245919585227966,0.1762417107820511,0.18960927426815033,-0.047946229577064514,0.18513022363185883,0.41548454761505127,0.455847829580307,0.24903783202171326,0.03782717138528824,0.2314266562461853,0.45010748505592346,0.21040675044059753,0.29463258385658264
expand,0.20696242153644562,-0.07151073962450027,0.23638540506362915,0.07522755861282349,0.21685944497585297,-0.09696411341428757,0.11580020189285278,0.20844320952892303,0.31617993116378784,0.18906043469905853,0.050356313586235046,0.104014553129673,0.20696242153644562,0.16656208038330078,0.2819165587425232
its,0.3793783485889435,0.02381262183189392,0.33157986402511597,0.19045390188694,0.217952162027359,-0.06569269299507141,0.19480687379837036,0.48690423369407654,0.30393704771995544,0.258992999792099,0.03202139586210251,0.313991904258728,0.3793783485889435,0.1886509209871292,0.15103481709957123
shares,0.24081222712993622,0.08000221848487854,0.29036593437194824,0.1739792674779892,0.3756219148635864,0.009580971673130989,0.19462361931800842,0.3035818040370941,0.18082836270332336,0.353906512260437,0.08795369416475296,1.0,0.24081222712993622,0.19057178497314453,0.10316289961338043
at,0.4374977946281433,0.0077375853434205055,0.38314947485923767,0.12953892350196838,0.19288551807403564,-0.010676056146621704,0.18534855544567108,0.42558613419532776,0.2838611304759979,0.17487694323062897,-0.08481216430664062,0.12649813294410706,0.4374977946281433,0.21247021853923798,0.21978627145290375
a,0.539380669593811,-9.57133379415609e-05,0.427140474319458,0.21331243216991425,0.19183528423309326,-0.052463941276073456,0.17798779904842377,0.5052502155303955,0.3320399522781372,0.22037413716316223,0.04866964742541313,0.24298164248466492,0.539380669593811,0.1594664603471756,0.23916715383529663
later,0.40857815742492676,0.010684353299438953,0.35016918182373047,0.20194683969020844,0.2924960255622864,0.019819725304841995,0.08833387494087219,0.3458743393421173,0.2517229914665222,0.23193000257015228,0.05591587722301483,0.1656605750322342,0.40857815742492676,0.16542258858680725,0.1417175978422165
date,0.21362407505512238,0.019090799614787102,0.2279704213142395,0.14113543927669525,0.12997624278068542,-0.10681544989347458,0.18564477562904358,0.19568462669849396,0.20141606032848358,0.14252685010433197,-0.028415024280548096,0.06690516322851181,0.21362407505512238,0.11827120929956436,0.2698357403278351
.,0.5591574311256409,0.08901527523994446,0.6812511086463928,0.2567209303379059,0.18759077787399292,-0.05741225555539131,0.29872366786003113,0.5352458953857422,0.3567904531955719,0.266353577375412,-0.003708066651597619,0.2111845761537552,0.5591574311256409,0.19926497340202332,0.4130953550338745
