,how,much,more,oxygen,dissolves,at,0,degrees,c,than,at,20,degrees,c,?
dissolves,0.1509651243686676,0.19576884806156158,0.19374459981918335,0.43762800097465515,0.9999999403953552,0.121055968105793,0.041983071714639664,0.15736781060695648,0.10287632793188095,0.16859176754951477,0.121055968105793,-0.06967727094888687,0.15736781060695648,0.10287632793188095,0.1530132293701172
at,0.2154216170310974,0.23158283531665802,0.2627858817577362,0.1428557187318802,0.121055968105793,1.0,-0.022284315899014473,0.24875715374946594,0.15681466460227966,0.27679139375686646,1.0,-0.0331362746655941,0.24875715374946594,0.15681466460227966,0.21978627145290375
0,0.05599810928106308,-0.015379979275166988,-0.03578759729862213,0.024113092571496964,0.041983071714639664,-0.022284315899014473,1.0,-0.01309829019010067,0.045038484036922455,0.0005322339711710811,-0.022284315899014473,0.023358125239610672,-0.01309829019010067,0.045038484036922455,0.0436553880572319
°c,0.1447901725769043,0.19774863123893738,0.1861342489719391,0.361249715089798,0.33732104301452637,0.2137882262468338,0.01175365224480629,0.4661433696746826,0.1677527129650116,0.21427083015441895,0.2137882262468338,-0.030639566481113434,0.4661433696746826,0.1677527129650116,0.2095707356929779
than,0.29763275384902954,0.632695198059082,0.726518988609314,0.25305241346359253,0.16859176754951477,0.27679139375686646,0.0005322339711710811,0.3006267249584198,0.11880899220705032,1.0,0.27679139375686646,-0.0014913565246388316,0.3006267249584198,0.11880899220705032,0.24917294085025787
at,0.2154216170310974,0.23158283531665802,0.2627858817577362,0.1428557187318802,0.121055968105793,1.0,-0.022284315899014473,0.24875715374946594,0.15681466460227966,0.27679139375686646,1.0,-0.0331362746655941,0.24875715374946594,0.15681466460227966,0.21978627145290375
20,-0.010775676928460598,-0.01254331599920988,0.05727414786815643,-0.015366463921964169,-0.06967727094888687,-0.0331362746655941,0.023358125239610672,-0.027829734608530998,0.05729806795716286,-0.0014913565246388316,-0.0331362746655941,1.0,-0.027829734608530998,0.05729806795716286,0.11360422521829605
°c,0.1447901725769043,0.19774863123893738,0.1861342489719391,0.361249715089798,0.33732104301452637,0.2137882262468338,0.01175365224480629,0.4661433696746826,0.1677527129650116,0.21427083015441895,0.2137882262468338,-0.030639566481113434,0.4661433696746826,0.1677527129650116,0.2095707356929779
(,0.1676948219537735,0.21788647770881653,0.20831379294395447,0.189798504114151,0.23739118874073029,0.23315078020095825,0.08290759474039078,0.1431092917919159,0.2724851965904236,0.19419437646865845,0.23315078020095825,-0.053621355444192886,0.1431092917919159,0.2724851965904236,0.40561532974243164
7.6,0.0053261094726622105,0.08562281727790833,0.03725628927350044,-0.0400826521217823,0.03213615342974663,-0.016210012137889862,0.041252054274082184,0.020338531583547592,-0.018368853256106377,0.02501274086534977,-0.016210012137889862,-0.010665159672498703,0.020338531583547592,-0.018368853256106377,-0.01643252931535244
mg·l−1,0.15842607617378235,0.172946497797966,0.2263406664133072,0.1785852611064911,0.17791947722434998,0.1199670061469078,-0.021264350041747093,0.10386260598897934,0.10147702693939209,0.15288928151130676,0.1199670061469078,-0.07846609503030777,0.10386260598897934,0.10147702693939209,0.1303682178258896
),0.17939934134483337,0.22256317734718323,0.23179085552692413,0.19541971385478973,0.23176482319831848,0.23338089883327484,0.059923917055130005,0.1529214233160019,0.30522993206977844,0.21982109546661377,0.23338089883327484,-0.02411595731973648,0.1529214233160019,0.30522993206977844,0.42300865054130554
.,0.3287222981452942,0.3374604284763336,0.4070230722427368,0.2554275095462799,0.25399675965309143,0.4549728035926819,0.09205207228660583,0.23894986510276794,0.3107494115829468,0.3594527542591095,0.4549728035926819,0.01334344781935215,0.23894986510276794,0.3107494115829468,0.4130953550338745
,how,much,more,oxygen,dissolves,at,0,degrees,c,than,at,20,degrees,c,?
at,0.2154216170310974,0.23158283531665802,0.2627858817577362,0.1428557187318802,0.121055968105793,1.0,-0.022284315899014473,0.24875715374946594,0.15681466460227966,0.27679139375686646,1.0,-0.0331362746655941,0.24875715374946594,0.15681466460227966,0.21978627145290375
5,0.03444203734397888,0.03798956796526909,0.0770864337682724,0.12314563989639282,0.15262609720230103,0.0357067845761776,0.05432328209280968,0.01593233458697796,0.014521601609885693,0.0470697283744812,0.0357067845761776,0.05167270824313164,0.01593233458697796,0.014521601609885693,0.06222071498632431
°c,0.1447901725769043,0.19774863123893738,0.1861342489719391,0.361249715089798,0.33732104301452637,0.2137882262468338,0.01175365224480629,0.4661433696746826,0.1677527129650116,0.21427083015441895,0.2137882262468338,-0.030639566481113434,0.4661433696746826,0.1677527129650116,0.2095707356929779
the,0.33890387415885925,0.35023224353790283,0.39758381247520447,0.20428593456745148,0.2543124258518219,0.457212895154953,0.06647186726331711,0.22473014891147614,0.17891426384449005,0.3227543234825134,0.457212895154953,-0.06418957561254501,0.22473014891147614,0.17891426384449005,0.22068053483963013
solubility,0.25259456038475037,0.24720218777656555,0.2516748905181885,0.4938720762729645,0.4939931333065033,0.10870788991451263,0.02959975227713585,0.33297860622406006,0.24464817345142365,0.21705645322799683,0.10870788991451263,0.015952100977301598,0.33297860622406006,0.24464817345142365,0.21849468350410461
increases,0.32843008637428284,0.42140522599220276,0.4102316200733185,0.3400064706802368,0.2280757874250412,0.2674424350261688,-0.08871977031230927,0.2620539963245392,0.13547444343566895,0.39614054560661316,0.2674424350261688,-0.05372145399451256,0.2620539963245392,0.13547444343566895,0.10270863026380539
to,0.44169697165489197,0.40610215067863464,0.47084665298461914,0.24193501472473145,0.19926977157592773,0.36524343490600586,0.03345681354403496,0.2073739469051361,0.1638970822095871,0.3192550539970398,0.36524343490600586,-0.018198585137724876,0.2073739469051361,0.1638970822095871,0.29463258385658264
9.0,0.08296121656894684,-0.0395406074821949,-0.06522902846336365,0.010354639030992985,-0.07373767346143723,-0.012191602028906345,-0.058200910687446594,0.20219184458255768,0.07535787671804428,-0.03230305388569832,-0.012191602028906345,-0.05545815825462341,0.20219184458255768,0.07535787671804428,-0.1338510364294052
ml,0.2585444152355194,0.2439214140176773,0.20633071660995483,0.23387938737869263,0.27779799699783325,0.14654003083705902,0.02179577946662903,0.20036400854587555,0.2523971498012543,0.23682136833667755,0.14654003083705902,-0.06599437445402145,0.20036400854587555,0.2523971498012543,0.2658554017543793
(,0.1676948219537735,0.21788647770881653,0.20831379294395447,0.189798504114151,0.23739118874073029,0.23315078020095825,0.08290759474039078,0.1431092917919159,0.2724851965904236,0.19419437646865845,0.23315078020095825,-0.053621355444192886,0.1431092917919159,0.2724851965904236,0.40561532974243164
50,0.014565115794539452,0.018970422446727753,0.03748876973986626,-0.03149377182126045,0.01833074912428856,-0.018447641283273697,0.05034620314836502,-0.05134468525648117,-0.01639713905751705,0.01451291423290968,-0.018447641283273697,-0.0854453593492508,-0.05134468525648117,-0.01639713905751705,0.030512850731611252
%,0.1237400695681572,0.26866111159324646,0.26588889956474304,0.25139331817626953,0.1516200602054596,0.18534855544567108,-0.11768115311861038,0.19918541610240936,0.18953873217105865,0.3115805387496948,0.18534855544567108,-0.00029055727645754814,0.19918541610240936,0.18953873217105865,0.21441808342933655
more,0.4319567084312439,0.5936280488967896,1.0,0.265546053647995,0.19374459981918335,0.2627858817577362,-0.03578759729862213,0.20551034808158875,0.16374745965003967,0.726518988609314,0.2627858817577362,0.05727414786815643,0.20551034808158875,0.16374745965003967,0.27894994616508484
than,0.29763275384902954,0.632695198059082,0.726518988609314,0.25305241346359253,0.16859176754951477,0.27679139375686646,0.0005322339711710811,0.3006267249584198,0.11880899220705032,1.0,0.27679139375686646,-0.0014913565246388316,0.3006267249584198,0.11880899220705032,0.24917294085025787
at,0.2154216170310974,0.23158283531665802,0.2627858817577362,0.1428557187318802,0.121055968105793,1.0,-0.022284315899014473,0.24875715374946594,0.15681466460227966,0.27679139375686646,1.0,-0.0331362746655941,0.24875715374946594,0.15681466460227966,0.21978627145290375
25,0.07429084926843643,0.06316445767879486,0.12278630584478378,0.09609903395175934,0.04331628605723381,0.12480004131793976,0.05018807575106621,0.03192621469497681,0.06110675260424614,0.15387418866157532,0.12480004131793976,-0.06770271807909012,0.03192621469497681,0.06110675260424614,0.09614268690347672
°c,0.1447901725769043,0.19774863123893738,0.1861342489719391,0.361249715089798,0.33732104301452637,0.2137882262468338,0.01175365224480629,0.4661433696746826,0.1677527129650116,0.21427083015441895,0.2137882262468338,-0.030639566481113434,0.4661433696746826,0.1677527129650116,0.2095707356929779
),0.17939934134483337,0.22256317734718323,0.23179085552692413,0.19541971385478973,0.23176482319831848,0.23338089883327484,0.059923917055130005,0.1529214233160019,0.30522993206977844,0.21982109546661377,0.23338089883327484,-0.02411595731973648,0.1529214233160019,0.30522993206977844,0.42300865054130554
per,0.2243444174528122,0.264721542596817,0.2704499363899231,0.17509418725967407,0.06157120689749718,0.19678546488285065,0.011608107015490532,0.199242502450943,0.1547815054655075,0.27741798758506775,0.19678546488285065,-0.004582738038152456,0.199242502450943,0.1547815054655075,0.22323818504810333
liter,0.18468166887760162,0.32205477356910706,0.25293922424316406,0.32957392930984497,0.313306599855423,0.15282584726810455,0.13335606455802917,0.23481705784797668,0.1789548099040985,0.31494036316871643,0.15282584726810455,-0.008326524868607521,0.23481705784797668,0.1789548099040985,0.20543551445007324
for,0.3308170735836029,0.2994346022605896,0.3891189992427826,0.22718772292137146,0.1757878065109253,0.34237727522850037,0.0355537012219429,0.15914739668369293,0.19183452427387238,0.30793827772140503,0.34237727522850037,-0.03344472870230675,0.15914739668369293,0.19183452427387238,0.264628142118454
water,0.19594718515872955,0.2890187203884125,0.2764609456062317,0.4692627191543579,0.46797436475753784,0.14569826424121857,-0.01281727198511362,0.27086666226387024,0.1535477489233017,0.26151132583618164,0.14569826424121857,-0.04751407727599144,0.27086666226387024,0.1535477489233017,0.14731885492801666
and,0.33647966384887695,0.38395699858665466,0.39880692958831787,0.22261030972003937,0.24478760361671448,0.3571503460407257,0.13390682637691498,0.30814552307128906,0.22064751386642456,0.39361441135406494,0.3571503460407257,0.04124240204691887,0.30814552307128906,0.22064751386642456,0.20544172823429108
7.2,-0.020977798849344254,-0.05589570105075836,0.004776118788868189,-0.039837971329689026,0.003078788286074996,-0.029125243425369263,0.07009214162826538,0.08179830759763718,-0.04360930994153023,-0.012467256747186184,-0.029125243425369263,0.039325814694166183,0.08179830759763718,-0.04360930994153023,-0.006701039616018534
ml,0.2585444152355194,0.2439214140176773,0.20633071660995483,0.23387938737869263,0.27779799699783325,0.14654003083705902,0.02179577946662903,0.20036400854587555,0.2523971498012543,0.23682136833667755,0.14654003083705902,-0.06599437445402145,0.20036400854587555,0.2523971498012543,0.2658554017543793
(,0.1676948219537735,0.21788647770881653,0.20831379294395447,0.189798504114151,0.23739118874073029,0.23315078020095825,0.08290759474039078,0.1431092917919159,0.2724851965904236,0.19419437646865845,0.23315078020095825,-0.053621355444192886,0.1431092917919159,0.2724851965904236,0.40561532974243164
45,-0.032615967094898224,0.013120008632540703,0.0184410959482193,-0.02853432670235634,0.08129934221506119,0.048730019479990005,-0.04394768550992012,0.08379725366830826,0.003698060056194663,0.04332876577973366,0.048730019479990005,0.0072708288207650185,0.08379725366830826,0.003698060056194663,-0.01282194908708334
%,0.1237400695681572,0.26866111159324646,0.26588889956474304,0.25139331817626953,0.1516200602054596,0.18534855544567108,-0.11768115311861038,0.19918541610240936,0.18953873217105865,0.3115805387496948,0.18534855544567108,-0.00029055727645754814,0.19918541610240936,0.18953873217105865,0.21441808342933655
more,0.4319567084312439,0.5936280488967896,1.0,0.265546053647995,0.19374459981918335,0.2627858817577362,-0.03578759729862213,0.20551034808158875,0.16374745965003967,0.726518988609314,0.2627858817577362,0.05727414786815643,0.20551034808158875,0.16374745965003967,0.27894994616508484
),0.17939934134483337,0.22256317734718323,0.23179085552692413,0.19541971385478973,0.23176482319831848,0.23338089883327484,0.059923917055130005,0.1529214233160019,0.30522993206977844,0.21982109546661377,0.23338089883327484,-0.02411595731973648,0.1529214233160019,0.30522993206977844,0.42300865054130554
per,0.2243444174528122,0.264721542596817,0.2704499363899231,0.17509418725967407,0.06157120689749718,0.19678546488285065,0.011608107015490532,0.199242502450943,0.1547815054655075,0.27741798758506775,0.19678546488285065,-0.004582738038152456,0.199242502450943,0.1547815054655075,0.22323818504810333
liter,0.18468166887760162,0.32205477356910706,0.25293922424316406,0.32957392930984497,0.313306599855423,0.15282584726810455,0.13335606455802917,0.23481705784797668,0.1789548099040985,0.31494036316871643,0.15282584726810455,-0.008326524868607521,0.23481705784797668,0.1789548099040985,0.20543551445007324
for,0.3308170735836029,0.2994346022605896,0.3891189992427826,0.22718772292137146,0.1757878065109253,0.34237727522850037,0.0355537012219429,0.15914739668369293,0.19183452427387238,0.30793827772140503,0.34237727522850037,-0.03344472870230675,0.15914739668369293,0.19183452427387238,0.264628142118454
sea,0.16549281775951385,0.20864515006542206,0.17451657354831696,0.20720016956329346,0.20978042483329773,0.21252158284187317,0.07703264057636261,0.17287200689315796,0.17113880813121796,0.13665421307086945,0.21252158284187317,-0.008809910155832767,0.17287200689315796,0.17113880813121796,0.15551945567131042
water,0.19594718515872955,0.2890187203884125,0.2764609456062317,0.4692627191543579,0.46797436475753784,0.14569826424121857,-0.01281727198511362,0.27086666226387024,0.1535477489233017,0.26151132583618164,0.14569826424121857,-0.04751407727599144,0.27086666226387024,0.1535477489233017,0.14731885492801666
.,0.3287222981452942,0.3374604284763336,0.4070230722427368,0.2554275095462799,0.25399675965309143,0.4549728035926819,0.09205207228660583,0.23894986510276794,0.3107494115829468,0.3594527542591095,0.4549728035926819,0.01334344781935215,0.23894986510276794,0.3107494115829468,0.4130953550338745
