,which,is,more,costly,",",formal,",",or,informal,imperialism,?
",",0.3658004403114319,0.4691906273365021,0.3696524500846863,0.23188026249408722,1.0000001192092896,0.2519475817680359,1.0000001192092896,0.3769497275352478,0.26789841055870056,0.2420617640018463,0.31091248989105225
enforcing,0.28885728120803833,0.21140210330486298,0.27249157428741455,0.18255530297756195,0.2422359734773636,0.3159279525279999,0.2422359734773636,0.303438276052475,0.31641146540641785,0.20009204745292664,0.24808692932128906
land,0.2834632992744446,0.22457899153232574,0.22462385892868042,0.21878479421138763,0.22220008075237274,0.11920616775751114,0.22220008075237274,0.17952218651771545,0.10170597583055496,0.2086302489042282,0.1432059109210968
officials,0.24800431728363037,0.19070635735988617,0.17714984714984894,0.20138537883758545,0.2280198484659195,0.33527871966362,0.2280198484659195,0.23232455551624298,0.279390424489975,0.1870793253183365,0.1505519449710846
into,0.4405161738395691,0.2619607150554657,0.26544561982154846,0.1087803915143013,0.2826121151447296,0.16100651025772095,0.2826121151447296,0.31663477420806885,0.12434341758489609,0.16721384227275848,0.15662476420402527
large,0.46308431029319763,0.2971126437187195,0.30958428978919983,0.314604252576828,0.2263888567686081,0.1931377798318863,0.2263888567686081,0.3501174747943878,0.1671663224697113,0.11977121233940125,0.1355665624141693
debts,0.23239628970623016,0.13312838971614838,0.162626251578331,0.43136587738990784,0.20461221039295197,0.22225025296211243,0.20461221039295197,0.26710546016693115,0.14206159114837646,0.2924644947052002,0.1363573521375656
that,0.6894589066505432,0.3995479643344879,0.4813884496688843,0.3451303541660309,0.4137537479400635,0.30228835344314575,0.4137537479400635,0.4729836881160736,0.24608808755874634,0.23209288716316223,0.32716336846351624
can,0.41132649779319763,0.44256699085235596,0.4044358730316162,0.22169890999794006,0.3139454126358032,0.20623193681240082,0.3139454126358032,0.5614996552467346,0.21996012330055237,0.13996845483779907,0.3226337134838104
not,0.46766895055770874,0.3776007890701294,0.4605548083782196,0.2829664647579193,0.3769696354866028,0.2716798782348633,0.3769696354866028,0.5119067430496216,0.2526390850543976,0.22757908701896667,0.41942933201789856
be,0.476310670375824,0.4819129705429077,0.5445363521575928,0.2500886917114258,0.39254459738731384,0.2562829256057739,0.39254459738731384,0.5260903835296631,0.2722707986831665,0.15657790005207062,0.3324260413646698
repaid,0.270846962928772,0.1183246374130249,0.23690733313560486,0.37116554379463196,0.18437393009662628,0.09128388017416,0.18437393009662628,0.20203106105327606,0.12315922230482101,0.1602548211812973,0.16234157979488373
",",0.3658004403114319,0.4691906273365021,0.3696524500846863,0.23188026249408722,1.0000001192092896,0.2519475817680359,1.0000001192092896,0.3769497275352478,0.26789841055870056,0.2420617640018463,0.31091248989105225
ownership,0.3027716875076294,0.22822703421115875,0.23676906526088715,0.22784541547298431,0.21889959275722504,0.2681119441986084,0.21889959275722504,0.2496372014284134,0.21657602488994598,0.25620201230049133,0.19719240069389343
of,0.5011631846427917,0.4854315221309662,0.30478984117507935,0.26712068915367126,0.4946078956127167,0.2704104781150818,0.4946078956127167,0.3792596757411957,0.2598820626735687,0.29240643978118896,0.1826142966747284
private,0.21277280151844025,0.1420905888080597,0.1487022042274475,0.18148349225521088,0.1899166703224182,0.22575482726097107,0.1899166703224182,0.21888144314289093,0.21429361402988434,0.22940228879451752,0.14389030635356903
industries,0.26599979400634766,0.21244551241397858,0.19532239437103271,0.2790638208389282,0.26795855164527893,0.11589089035987854,0.26795855164527893,0.18842066824436188,0.15674377977848053,0.21580980718135834,0.13979145884513855
thus,0.4671974778175354,0.244685098528862,0.35285449028015137,0.2953829765319824,0.3071325421333313,0.27140411734580994,0.3071325421333313,0.38985416293144226,0.19742833077907562,0.17420397698879242,0.18769288063049316
expanding,0.336506724357605,0.23664098978042603,0.34146741032600403,0.2642882764339447,0.27468931674957275,0.18297046422958374,0.27468931674957275,0.2277928739786148,0.21710029244422913,0.24778440594673157,0.23633244633674622
the,0.6521818041801453,0.5823672413825989,0.39758381247520447,0.28278836607933044,0.4933079481124878,0.245810866355896,0.4933079481124878,0.4174870550632477,0.24695700407028198,0.2716025412082672,0.22068053483963013
controlled,0.3308013081550598,0.20672085881233215,0.2388494312763214,0.18845610320568085,0.20886175334453583,0.09669779986143112,0.20886175334453583,0.250156432390213,0.15132947266101837,0.2021351307630539,0.1105743944644928
area,0.3276861011981964,0.29283958673477173,0.20655664801597595,0.16814665496349335,0.2664283812046051,0.13847342133522034,0.2664283812046051,0.24297796189785004,0.18698669970035553,0.13750505447387695,0.12640461325645447
",",0.3658004403114319,0.4691906273365021,0.3696524500846863,0.23188026249408722,1.0000001192092896,0.2519475817680359,1.0000001192092896,0.3769497275352478,0.26789841055870056,0.2420617640018463,0.31091248989105225
or,0.5105096101760864,0.41870999336242676,0.41612157225608826,0.2689502537250519,0.3769497275352478,0.3239913880825043,0.3769497275352478,1.0000001192092896,0.30538684129714966,0.16436384618282318,0.32389625906944275
having,0.4051061272621155,0.29556408524513245,0.38524073362350464,0.2896152436733246,0.3154076039791107,0.2915533185005188,0.3154076039791107,0.39157411456108093,0.27350470423698425,0.19713012874126434,0.22418256103992462
countries,0.29131221771240234,0.254234254360199,0.28580373525619507,0.2636152505874634,0.2966555655002594,0.3142836093902588,0.2966555655002594,0.33534011244773865,0.2453494668006897,0.331497460603714,0.15128466486930847
agree,0.21721161901950836,0.20174002647399902,0.25576016306877136,0.15438666939735413,0.26245203614234924,0.24883797764778137,0.26245203614234924,0.21008305251598358,0.2555153965950012,0.17697016894817352,0.33165234327316284
to,0.5345056653022766,0.42745086550712585,0.47084665298461914,0.30144593119621277,0.44245919585227966,0.27394044399261475,0.44245919585227966,0.38921234011650085,0.26750510931015015,0.21685542166233063,0.29463258385658264
uneven,0.3315238654613495,0.1530475616455078,0.2988087832927704,0.3334345817565918,0.14537830650806427,0.22937153279781342,0.14537830650806427,0.2867632806301117,0.130092591047287,0.16825754940509796,0.13699717819690704
trade,0.22325871884822845,0.17870411276817322,0.16781359910964966,0.25549665093421936,0.1945054978132248,0.1515064686536789,0.1945054978132248,0.20154793560504913,0.20440304279327393,0.30227598547935486,0.09336511790752411
agreements,0.286359965801239,0.15340077877044678,0.1996685415506363,0.16318032145500183,0.2693939507007599,0.291364848613739,0.2693939507007599,0.14769214391708374,0.2977372705936432,0.236687570810318,0.14476320147514343
forcefully,0.31710001826286316,0.18248048424720764,0.3143174946308136,0.2744395434856415,0.2723112404346466,0.22687928378582,0.2723112404346466,0.2367575466632843,0.1526566445827484,0.30561310052871704,0.24478104710578918
.,0.45942068099975586,0.4569662809371948,0.4070230722427368,0.22907792031764984,0.6812511086463928,0.18800637125968933,0.6812511086463928,0.36683785915374756,0.19334393739700317,0.22279119491577148,0.4130953550338745
,which,is,more,costly,",",formal,",",or,informal,imperialism,?
to,0.5345056653022766,0.42745086550712585,0.47084665298461914,0.30144593119621277,0.44245919585227966,0.27394044399261475,0.44245919585227966,0.38921234011650085,0.26750510931015015,0.21685542166233063,0.29463258385658264
clear,0.3542524576187134,0.22241374850273132,0.3042348027229309,0.1806965321302414,0.2705954313278198,0.2799662947654724,0.2705954313278198,0.330760657787323,0.1871045082807541,0.19388124346733093,0.2738020122051239
out,0.37864550948143005,0.2817855477333069,0.3380376398563385,0.2277769297361374,0.3161109685897827,0.1735192984342575,0.3161109685897827,0.30417007207870483,0.15692992508411407,0.13073424994945526,0.22020699083805084
this,0.6719430088996887,0.480927973985672,0.5430014133453369,0.3783718943595886,0.4316047728061676,0.34860676527023315,0.4316047728061676,0.4406825602054596,0.28912678360939026,0.2821269631385803,0.3155723512172699
confusion,0.3435559868812561,0.25147637724876404,0.27789434790611267,0.3186664581298828,0.28259900212287903,0.28444352746009827,0.28259900212287903,0.3438436985015869,0.27553969621658325,0.2347743660211563,0.3015955984592438
about,0.4059852957725525,0.3532065451145172,0.4194578528404236,0.22132767736911774,0.3877100944519043,0.15650372207164764,0.3877100944519043,0.3335071802139282,0.29030030965805054,0.22351233661174774,0.302409827709198
the,0.6521818041801453,0.5823672413825989,0.39758381247520447,0.28278836607933044,0.4933079481124878,0.245810866355896,0.4933079481124878,0.4174870550632477,0.24695700407028198,0.2716025412082672,0.22068053483963013
definition,0.31308257579803467,0.29006320238113403,0.3031865358352661,0.17123757302761078,0.24771931767463684,0.3402465581893921,0.24771931767463684,0.3065267503261566,0.32415762543678284,0.2697836458683014,0.2796523869037628
of,0.5011631846427917,0.4854315221309662,0.30478984117507935,0.26712068915367126,0.4946078956127167,0.2704104781150818,0.4946078956127167,0.3792596757411957,0.2598820626735687,0.29240643978118896,0.1826142966747284
imperialism,0.22499221563339233,0.13894762098789215,0.16551199555397034,0.2226335108280182,0.2420617640018463,0.2986674904823303,0.2420617640018463,0.16436384618282318,0.27093014121055603,1.0,0.14998586475849152
one,0.510688066482544,0.4544198513031006,0.42017561197280884,0.2597714364528656,0.3696635365486145,0.2008877694606781,0.3696635365486145,0.4022330939769745,0.2581188678741455,0.19011688232421875,0.2673267424106598
could,0.3928161859512329,0.2763098180294037,0.4129549562931061,0.2896171808242798,0.27399855852127075,0.18501576781272888,0.27399855852127075,0.4357736110687256,0.2352592796087265,0.23286715149879456,0.3411986827850342
speak,0.17484353482723236,0.24546261131763458,0.21008159220218658,0.05412440747022629,0.2902714014053345,0.2119852900505066,0.2902714014053345,0.21351951360702515,0.21496407687664032,0.16844144463539124,0.2619509994983673
of,0.5011631846427917,0.4854315221309662,0.30478984117507935,0.26712068915367126,0.4946078956127167,0.2704104781150818,0.4946078956127167,0.3792596757411957,0.2598820626735687,0.29240643978118896,0.1826142966747284
``,0.05178012326359749,0.058766357600688934,0.08673381805419922,0.029995117336511612,0.09681109338998795,0.13512150943279266,0.09681109338998795,0.1197475790977478,0.04999909549951553,0.050459738820791245,0.0685480609536171
formal,0.31625229120254517,0.21914683282375336,0.2737743854522705,0.1824806034564972,0.2519475817680359,1.0000001192092896,0.2519475817680359,0.3239913880825043,0.6011091470718384,0.2986674904823303,0.1989586055278778
'',-0.03332270681858063,0.0793738141655922,0.006126302294433117,0.007764908485114574,-0.037358131259679794,0.050898000597953796,-0.037358131259679794,0.04548122361302376,0.09163334220647812,-0.013202380388975143,0.018684765323996544
and,0.506277859210968,0.3859752118587494,0.39880692958831787,0.32176506519317627,0.6633074283599854,0.2337617129087448,0.6633074283599854,0.4713204801082611,0.24550151824951172,0.19073538482189178,0.20544172823429108
``,0.05178012326359749,0.058766357600688934,0.08673381805419922,0.029995117336511612,0.09681109338998795,0.13512150943279266,0.09681109338998795,0.1197475790977478,0.04999909549951553,0.050459738820791245,0.0685480609536171
informal,0.25456732511520386,0.23649168014526367,0.27325111627578735,0.1589239537715912,0.26789841055870056,0.6011091470718384,0.26789841055870056,0.30538684129714966,0.9999998807907104,0.27093014121055603,0.17082542181015015
'',-0.03332270681858063,0.0793738141655922,0.006126302294433117,0.007764908485114574,-0.037358131259679794,0.050898000597953796,-0.037358131259679794,0.04548122361302376,0.09163334220647812,-0.013202380388975143,0.018684765323996544
imperialism,0.22499221563339233,0.13894762098789215,0.16551199555397034,0.2226335108280182,0.2420617640018463,0.2986674904823303,0.2420617640018463,0.16436384618282318,0.27093014121055603,1.0,0.14998586475849152
",",0.3658004403114319,0.4691906273365021,0.3696524500846863,0.23188026249408722,1.0000001192092896,0.2519475817680359,1.0000001192092896,0.3769497275352478,0.26789841055870056,0.2420617640018463,0.31091248989105225
the,0.6521818041801453,0.5823672413825989,0.39758381247520447,0.28278836607933044,0.4933079481124878,0.245810866355896,0.4933079481124878,0.4174870550632477,0.24695700407028198,0.2716025412082672,0.22068053483963013
first,0.3828166127204895,0.30889374017715454,0.2665303945541382,0.26190611720085144,0.34503069519996643,0.23446883261203766,0.34503069519996643,0.23187343776226044,0.18159307539463043,0.18377774953842163,0.18701928853988647
meaning,0.3784721791744232,0.32422322034835815,0.24276573956012726,0.1475958377122879,0.2096743881702423,0.25918030738830566,0.2096743881702423,0.4644525647163391,0.2019270658493042,0.2165427953004837,0.20420892536640167
physical,0.2950376570224762,0.16296368837356567,0.2782053053379059,0.1847895383834839,0.2047225534915924,0.30364447832107544,0.2047225534915924,0.31585562229156494,0.26145482063293457,0.1680603325366974,0.11781801283359528
control,0.31846651434898376,0.17722277343273163,0.23064368963241577,0.23673571646213531,0.20811550319194794,0.11414995044469833,0.20811550319194794,0.21823447942733765,0.19362011551856995,0.16404078900814056,0.1620711386203766
or,0.5105096101760864,0.41870999336242676,0.41612157225608826,0.2689502537250519,0.3769497275352478,0.3239913880825043,0.3769497275352478,1.0000001192092896,0.30538684129714966,0.16436384618282318,0.32389625906944275
``,0.05178012326359749,0.058766357600688934,0.08673381805419922,0.029995117336511612,0.09681109338998795,0.13512150943279266,0.09681109338998795,0.1197475790977478,0.04999909549951553,0.050459738820791245,0.0685480609536171
full-fledged,0.3428347706794739,0.21814952790737152,0.3198462128639221,0.21152842044830322,0.2812001407146454,0.3093862235546112,0.2812001407146454,0.23245294392108917,0.25383657217025757,0.23463115096092224,0.250942200422287
colonial,0.1969628781080246,0.15852876007556915,0.13669709861278534,0.2700783908367157,0.2506951689720154,0.27212226390838623,0.2506951689720154,0.14486640691757202,0.15935519337654114,0.3582434058189392,0.10191229730844498
rule,0.2832747995853424,0.18984714150428772,0.1917392611503601,0.17197895050048828,0.24230371415615082,0.26919689774513245,0.24230371415615082,0.18284539878368378,0.2198389768600464,0.30655044317245483,0.1955260932445526
'',-0.03332270681858063,0.0793738141655922,0.006126302294433117,0.007764908485114574,-0.037358131259679794,0.050898000597953796,-0.037358131259679794,0.04548122361302376,0.09163334220647812,-0.013202380388975143,0.018684765323996544
while,0.38669952750205994,0.2713196575641632,0.34450140595436096,0.36541879177093506,0.38232675194740295,0.20298118889331818,0.38232675194740295,0.3737879693508148,0.21999147534370422,0.14226259291172028,0.21076419949531555
the,0.6521818041801453,0.5823672413825989,0.39758381247520447,0.28278836607933044,0.4933079481124878,0.245810866355896,0.4933079481124878,0.4174870550632477,0.24695700407028198,0.2716025412082672,0.22068053483963013
second,0.336174339056015,0.3161451518535614,0.2036297470331192,0.21290376782417297,0.29927265644073486,0.14314930140972137,0.29927265644073486,0.15801078081130981,0.12316454201936722,0.18586790561676025,0.17239587008953094
implied,0.34397098422050476,0.17740420997142792,0.2902708351612091,0.18534177541732788,0.1991727501153946,0.33802151679992676,0.1991727501153946,0.25536006689071655,0.3357296586036682,0.31796884536743164,0.24355721473693848
less,0.41259074211120605,0.3123510479927063,0.7355562448501587,0.3741569221019745,0.28111666440963745,0.22244031727313995,0.28111666440963745,0.40981101989746094,0.1858418732881546,0.15566295385360718,0.22418740391731262
direct,0.3581477105617523,0.20874382555484772,0.2544870972633362,0.24009890854358673,0.20868940651416779,0.21676093339920044,0.20868940651416779,0.26956906914711,0.2064548283815384,0.20882147550582886,0.18476411700248718
rule,0.2832747995853424,0.18984714150428772,0.1917392611503601,0.17197895050048828,0.24230371415615082,0.26919689774513245,0.24230371415615082,0.18284539878368378,0.2198389768600464,0.30655044317245483,0.1955260932445526
though,0.4655933380126953,0.3265945613384247,0.4218006432056427,0.40358835458755493,0.42253127694129944,0.24886983633041382,0.42253127694129944,0.37712720036506653,0.25903305411338806,0.21684439480304718,0.3188856542110443
still,0.4167596399784088,0.3574111759662628,0.37883779406547546,0.3582887649536133,0.35217106342315674,0.2777753174304962,0.35217106342315674,0.30148130655288696,0.2560039758682251,0.2510834336280823,0.3039587736129761
containing,0.38797858357429504,0.31318455934524536,0.30949127674102783,0.1615751087665558,0.24371451139450073,0.1899884194135666,0.24371451139450073,0.38184985518455505,0.13804830610752106,0.08701059967279434,0.1655367761850357
perceivable,0.44834354519844055,0.3136310577392578,0.40138372778892517,0.30108150839805603,0.25714221596717834,0.2958235442638397,0.25714221596717834,0.408109188079834,0.33164966106414795,0.2847435474395752,0.2993318736553192
kinds,0.4194115400314331,0.22554683685302734,0.3039992153644562,0.2696213722229004,0.25084736943244934,0.209369495511055,0.25084736943244934,0.3793078064918518,0.17129917442798615,0.1410549432039261,0.18617171049118042
of,0.5011631846427917,0.4854315221309662,0.30478984117507935,0.26712068915367126,0.4946078956127167,0.2704104781150818,0.4946078956127167,0.3792596757411957,0.2598820626735687,0.29240643978118896,0.1826142966747284
dominance,0.335644394159317,0.20233985781669617,0.2596130669116974,0.3382556438446045,0.21292094886302948,0.28694504499435425,0.21292094886302948,0.25091418623924255,0.2526051700115204,0.2979675531387329,0.08315658569335938
.,0.45942068099975586,0.4569662809371948,0.4070230722427368,0.22907792031764984,0.6812511086463928,0.18800637125968933,0.6812511086463928,0.36683785915374756,0.19334393739700317,0.22279119491577148,0.4130953550338745
