,the,v,&,a,is,looking,to,open,a,branded,gallery,in,which,city,in,scotland,?
",",0.4933079481124878,0.22053663432598114,0.2516871392726898,0.427140474319458,0.4691906273365021,0.23123399913311005,0.44245919585227966,0.28863707184791565,0.427140474319458,0.2695249915122986,0.21593497693538666,0.5201468467712402,0.3658004403114319,0.35839709639549255,0.5201468467712402,0.21124857664108276,0.31091248989105225
university,0.263973206281662,0.12316475063562393,0.18137070536613464,0.20256656408309937,0.20346471667289734,0.14273138344287872,0.20192374289035797,0.09454534202814102,0.20256656408309937,0.09859516471624374,0.26229676604270935,0.3201795518398285,0.17800195515155792,0.38537919521331787,0.3201795518398285,0.146283358335495,0.11887256056070328
of,0.733189046382904,0.1655031144618988,0.19900451600551605,0.5052502155303955,0.4854315221309662,0.23140966892242432,0.41548454761505127,0.17970167100429535,0.5052502155303955,0.17310917377471924,0.1971534639596939,0.5696388483047485,0.5011631846427917,0.32503411173820496,0.5696388483047485,0.2208399921655655,0.1826142966747284
abertay,0.3283289968967438,0.2203521579504013,0.20271047949790955,0.3113498389720917,0.25602900981903076,0.18768547475337982,0.2505643367767334,0.22670677304267883,0.3113498389720917,0.26968228816986084,0.2769313156604767,0.34056875109672546,0.24614648520946503,0.33053264021873474,0.34056875109672546,0.45030251145362854,0.226962611079216
",",0.4933079481124878,0.22053663432598114,0.2516871392726898,0.427140474319458,0.4691906273365021,0.23123399913311005,0.44245919585227966,0.28863707184791565,0.427140474319458,0.2695249915122986,0.21593497693538666,0.5201468467712402,0.3658004403114319,0.35839709639549255,0.5201468467712402,0.21124857664108276,0.31091248989105225
dundee,0.2228047251701355,0.14429038763046265,0.1457192301750183,0.18508514761924744,0.15815377235412598,0.14510470628738403,0.14178185164928436,0.16656270623207092,0.18508514761924744,0.24686549603939056,0.13820381462574005,0.21948131918907166,0.22438976168632507,0.3341968059539795,0.21948131918907166,0.5841018557548523,0.133137047290802
city,0.35769423842430115,0.1576935052871704,0.132121279835701,0.2349124401807785,0.3186660706996918,0.09576624631881714,0.20300441980361938,0.14382146298885345,0.2349124401807785,0.1498035490512848,0.20712539553642273,0.3911624252796173,0.22264601290225983,1.0,0.3911624252796173,0.182853564620018,0.13423943519592285
council,0.2829204201698303,0.1287364810705185,0.09194421023130417,0.16385574638843536,0.2196589708328247,0.07003451883792877,0.23829470574855804,0.03523501753807068,0.16385574638843536,0.09533166140317917,0.1396109163761139,0.2689173221588135,0.20855821669101715,0.29846927523612976,0.2689173221588135,0.27825841307640076,0.1160062924027443
and,0.5171257257461548,0.19040757417678833,0.34093084931373596,0.3739250600337982,0.3859752118587494,0.28787463903427124,0.48971283435821533,0.27364909648895264,0.3739250600337982,0.22164249420166016,0.20957361161708832,0.4954058527946472,0.506277859210968,0.2827445864677429,0.4954058527946472,0.2930583655834198,0.20544172823429108
the,1.0,0.18580520153045654,0.14992168545722961,0.5829201340675354,0.5823672413825989,0.30421850085258484,0.535392165184021,0.2764171361923218,0.5829201340675354,0.21853436529636383,0.19251246750354767,0.6662389636039734,0.6521818041801453,0.35769423842430115,0.6662389636039734,0.23846951127052307,0.22068053483963013
scottish,0.21724988520145416,0.1555458903312683,0.16026967763900757,0.18544672429561615,0.16398480534553528,0.18809497356414795,0.1268421709537506,0.1274711638689041,0.18544672429561615,0.1464807242155075,0.14769409596920013,0.16512006521224976,0.21085049211978912,0.14453482627868652,0.16512006521224976,0.667405903339386,0.06442669779062271
government,0.31798112392425537,0.14513574540615082,0.04480627179145813,0.25158295035362244,0.20343491435050964,0.13486909866333008,0.28343796730041504,0.16377387940883636,0.25158295035362244,0.13795308768749237,0.20004193484783173,0.3066793978214264,0.27266770601272583,0.3656178414821625,0.3066793978214264,0.22436054050922394,0.18851417303085327
with,0.4223487675189972,0.14314915239810944,0.20013411343097687,0.3783375024795532,0.3250955045223236,0.23909246921539307,0.4239959120750427,0.24389693140983582,0.3783375024795532,0.23233801126480103,0.172745481133461,0.4080928862094879,0.46403205394744873,0.19554263353347778,0.4080928862094879,0.21539276838302612,0.2433311939239502
a,0.5829201340675354,0.21861357986927032,0.07266713678836823,1.0,0.658733606338501,0.28227508068084717,0.45503583550453186,0.21603602170944214,1.0,0.1731652468442917,0.13071094453334808,0.539380669593811,0.56894451379776,0.2349124401807785,0.539380669593811,0.2106660157442093,0.23916715383529663
view,0.25610461831092834,0.13368330895900726,0.08068931102752686,0.22168859839439392,0.2251286506652832,0.29777300357818604,0.229315847158432,0.20639410614967346,0.22168859839439392,0.11968540400266647,0.21718066930770874,0.17477142810821533,0.24135445058345795,0.14634861052036285,0.17477142810821533,0.09889081120491028,0.17672975361347198
to,0.535392165184021,0.2109750658273697,0.1254875510931015,0.45503583550453186,0.42745086550712585,0.31572988629341125,1.0,0.2593059837818146,0.45503583550453186,0.16568227112293243,0.19736915826797485,0.45010748505592346,0.5345056653022766,0.20300441980361938,0.45010748505592346,0.19875919818878174,0.29463258385658264
opening,0.37298497557640076,0.11929420381784439,0.07173246890306473,0.2575104236602783,0.1926470547914505,0.2288900911808014,0.2393702119588852,0.4692789912223816,0.2575104236602783,0.16800788044929504,0.18310916423797607,0.2907836139202118,0.3592540919780731,0.1345314085483551,0.2907836139202118,0.16407842934131622,0.16502447426319122
a,0.5829201340675354,0.21861357986927032,0.07266713678836823,1.0,0.658733606338501,0.28227508068084717,0.45503583550453186,0.21603602170944214,1.0,0.1731652468442917,0.13071094453334808,0.539380669593811,0.56894451379776,0.2349124401807785,0.539380669593811,0.2106660157442093,0.23916715383529663
new,0.3845241069793701,0.10816286504268646,0.14465460181236267,0.3214259147644043,0.2208656519651413,0.25075221061706543,0.33159172534942627,0.13432756066322327,0.3214259147644043,0.1455334722995758,0.1649806797504425,0.3758552670478821,0.33739399909973145,0.3555362820625305,0.3758552670478821,0.18207623064517975,0.14782847464084625
£43,0.02672489918768406,-0.06228635832667351,0.022600224241614342,-0.01844942569732666,-0.02321946620941162,0.010089128278195858,-0.006272486876696348,0.06152106449007988,-0.01844942569732666,0.004518828354775906,0.12411446124315262,0.08305080235004425,0.05672089010477066,0.013662288896739483,0.08305080235004425,-0.04746377840638161,-0.03555232286453247
million,0.277012437582016,0.09677038341760635,0.13577571511268616,0.1811940222978592,0.19962359964847565,0.10560814291238785,0.22033339738845825,0.1533796489238739,0.1811940222978592,0.23303106427192688,0.16088491678237915,0.2596224844455719,0.30525195598602295,0.1873769909143448,0.2596224844455719,0.16350723803043365,0.23092924058437347
gallery,0.19251246750354767,0.14258474111557007,0.21348820626735687,0.13071094453334808,0.15374112129211426,0.24922209978103638,0.19736915826797485,0.18392328917980194,0.13071094453334808,0.13638372719287872,1.0,0.21665531396865845,0.19994710385799408,0.20712539553642273,0.21665531396865845,0.17483504116535187,0.18202216923236847
in,0.6662389636039734,0.15216681361198425,0.1358654648065567,0.539380669593811,0.5394441485404968,0.20335233211517334,0.45010748505592346,0.27347445487976074,0.539380669593811,0.22221240401268005,0.21665531396865845,1.0,0.4840516746044159,0.3911624252796173,1.0,0.24716059863567352,0.20430970191955566
dundee,0.2228047251701355,0.14429038763046265,0.1457192301750183,0.18508514761924744,0.15815377235412598,0.14510470628738403,0.14178185164928436,0.16656270623207092,0.18508514761924744,0.24686549603939056,0.13820381462574005,0.21948131918907166,0.22438976168632507,0.3341968059539795,0.21948131918907166,0.5841018557548523,0.133137047290802
that,0.5473989248275757,0.14623945951461792,0.13811425864696503,0.47537946701049805,0.3995479643344879,0.38979092240333557,0.5436353087425232,0.2551592290401459,0.47537946701049805,0.1895422339439392,0.19456695020198822,0.435920387506485,0.6894589066505432,0.183757483959198,0.435920387506485,0.20920433104038239,0.32716336846351624
would,0.4133751392364502,0.21886853873729706,0.08418537676334381,0.398599237203598,0.33626067638397217,0.3658801019191742,0.5965728163719177,0.19795610010623932,0.398599237203598,0.2821216285228729,0.16377326846122742,0.30461156368255615,0.3854503035545349,0.1441507637500763,0.30461156368255615,0.14790765941143036,0.37178951501846313
use,0.34342584013938904,0.12898752093315125,0.1026131808757782,0.30793872475624084,0.3357410430908203,0.24680261313915253,0.47261837124824524,0.2827688753604889,0.30793872475624084,0.18898805975914001,0.145147904753685,0.2715643048286438,0.39254313707351685,0.14329878985881805,0.2715643048286438,0.20458300411701202,0.32795652747154236
the,1.0,0.18580520153045654,0.14992168545722961,0.5829201340675354,0.5823672413825989,0.30421850085258484,0.535392165184021,0.2764171361923218,0.5829201340675354,0.21853436529636383,0.19251246750354767,0.6662389636039734,0.6521818041801453,0.35769423842430115,0.6662389636039734,0.23846951127052307,0.22068053483963013
v,0.18580520153045654,1.0,0.10860954970121384,0.21861357986927032,0.16126930713653564,0.0754636749625206,0.2109750658273697,0.07413283735513687,0.21861357986927032,0.16413676738739014,0.14258474111557007,0.15216681361198425,0.1653934270143509,0.1576935052871704,0.15216681361198425,0.21097208559513092,0.28677162528038025
&,0.14992168545722961,0.10860954970121384,0.9999998807907104,0.07266713678836823,0.08384179323911667,0.12330692261457443,0.1254875510931015,0.0327712744474411,0.07266713678836823,0.12167613953351974,0.21348820626735687,0.1358654648065567,0.16294614970684052,0.132121279835701,0.1358654648065567,0.10694672167301178,0.12596383690834045
a,0.5829201340675354,0.21861357986927032,0.07266713678836823,1.0,0.658733606338501,0.28227508068084717,0.45503583550453186,0.21603602170944214,1.0,0.1731652468442917,0.13071094453334808,0.539380669593811,0.56894451379776,0.2349124401807785,0.539380669593811,0.2106660157442093,0.23916715383529663
brand,0.18590734899044037,0.12848716974258423,0.100651815533638,0.21772219240665436,0.20519493520259857,0.17543990910053253,0.2430490255355835,0.16969698667526245,0.21772219240665436,0.7160673141479492,0.14577065408229828,0.1840389519929886,0.2130540907382965,0.17328567802906036,0.1840389519929886,0.17091524600982666,0.14453907310962677
although,0.3265823423862457,0.0445699580013752,0.08505310118198395,0.29747897386550903,0.301360160112381,0.25441083312034607,0.4176313281059265,0.21516312658786774,0.29747897386550903,0.2093852460384369,0.17802481353282928,0.28763338923454285,0.3901670575141907,0.1432827115058899,0.28763338923454285,0.2455311417579651,0.15541206300258636
it,0.6251175999641418,0.1784781813621521,0.08886928111314774,0.5452592968940735,0.6328473687171936,0.2500714361667633,0.513711154460907,0.23126272857189178,0.5452592968940735,0.19138497114181519,0.1477082520723343,0.5130809545516968,0.616637647151947,0.3001909852027893,0.5130809545516968,0.20036359131336212,0.25732165575027466
would,0.4133751392364502,0.21886853873729706,0.08418537676334381,0.398599237203598,0.33626067638397217,0.3658801019191742,0.5965728163719177,0.19795610010623932,0.398599237203598,0.2821216285228729,0.16377326846122742,0.30461156368255615,0.3854503035545349,0.1441507637500763,0.30461156368255615,0.14790765941143036,0.37178951501846313
be,0.4248143136501312,0.11805149912834167,0.08198343962430954,0.39883795380592346,0.4819129705429077,0.30536243319511414,0.4972836375236511,0.25130099058151245,0.39883795380592346,0.17648109793663025,0.15811461210250854,0.3481820821762085,0.476310670375824,0.11616156995296478,0.3481820821762085,0.19496235251426697,0.3324260413646698
funded,0.21102139353752136,0.09427586942911148,0.09473661333322525,0.13728104531764984,0.14329415559768677,0.12688839435577393,0.1668122261762619,0.20319846272468567,0.13728104531764984,0.30026036500930786,0.21576625108718872,0.21351924538612366,0.2648506462574005,0.21328099071979523,0.21351924538612366,0.18408770859241486,0.14043596386909485
through,0.44071322679519653,0.13655154407024384,0.10141949355602264,0.3399752974510193,0.27805060148239136,0.27156853675842285,0.4062686562538147,0.3105227053165436,0.3399752974510193,0.12778322398662567,0.11676894873380661,0.38533157110214233,0.40321648120880127,0.2258801907300949,0.38533157110214233,0.0873105600476265,0.16913433372974396
and,0.5171257257461548,0.19040757417678833,0.34093084931373596,0.3739250600337982,0.3859752118587494,0.28787463903427124,0.48971283435821533,0.27364909648895264,0.3739250600337982,0.22164249420166016,0.20957361161708832,0.4954058527946472,0.506277859210968,0.2827445864677429,0.4954058527946472,0.2930583655834198,0.20544172823429108
operated,0.24699872732162476,0.0821426585316658,0.13808341324329376,0.221764475107193,0.22641409933567047,0.0979221910238266,0.1737929880619049,0.24685649573802948,0.221764475107193,0.40523210167884827,0.23309770226478577,0.24622488021850586,0.2653621435165405,0.21890267729759216,0.24622488021850586,0.22781875729560852,0.12718230485916138
independently,0.2874889671802521,0.09152401983737946,0.07832435518503189,0.232533797621727,0.21306341886520386,0.20733749866485596,0.2739957571029663,0.21057943999767303,0.232533797621727,0.2668660283088684,0.12262248992919922,0.2756878137588501,0.40197551250457764,0.1415088027715683,0.2756878137588501,0.12512117624282837,0.1474725753068924
.,0.5934505462646484,0.2973858416080475,0.16452857851982117,0.50484299659729,0.4569662809371948,0.3050191104412079,0.4645031690597534,0.28460413217544556,0.50484299659729,0.21424522995948792,0.21326512098312378,0.5591574311256409,0.45942068099975586,0.29856356978416443,0.5591574311256409,0.23843355476856232,0.4130953550338745
