,when,were,shimer,college,students,allowed,to,transfer,to,the,university,of,chicago,?
adopted,0.2189909815788269,0.23609741032123566,0.15391278266906738,0.17388173937797546,0.1621614545583725,0.2180861085653305,0.1939777433872223,0.09418593347072601,0.1939777433872223,0.23462533950805664,0.20479995012283325,0.25312307476997375,0.11761970818042755,0.14235380291938782
an,0.33026179671287537,0.08893381804227829,0.17264124751091003,0.16202573478221893,0.15776841342449188,0.17103645205497742,0.3138085603713989,0.1939796656370163,0.3138085603713989,0.4207492768764496,0.1648537814617157,0.32280945777893066,0.1588904708623886,0.19793890416622162
early,0.32107013463974,0.39198037981987,0.1585066020488739,0.19495421648025513,0.13124842941761017,0.21496057510375977,0.24557004868984222,0.15645191073417664,0.24557004868984222,0.34442198276519775,0.15928985178470612,0.30937549471855164,0.18936021625995636,0.15272949635982513
entrant,0.2807125151157379,0.21416392922401428,0.14624641835689545,0.19762355089187622,0.26403722167015076,0.2693364918231964,0.2653661370277405,0.2145557701587677,0.2653661370277405,0.3719688057899475,0.20501674711704254,0.2864845395088196,0.145933598279953,0.16396883130073547
program,0.2301054745912552,0.10356976836919785,0.165283203125,0.22076371312141418,0.34319356083869934,0.20906709134578705,0.23681028187274933,0.22947777807712555,0.23681028187274933,0.22986935079097748,0.20264679193496704,0.17376001179218292,0.16211402416229248,0.1440187245607376
that,0.5860282182693481,0.35517072677612305,0.2442488819360733,0.1788395792245865,0.2510627210140228,0.41059720516204834,0.5436353087425232,0.3066730201244354,0.5436353087425232,0.5473989248275757,0.16441112756729126,0.41498205065727234,0.22499492764472961,0.32716336846351624
allowed,0.36527392268180847,0.37402987480163574,0.06292924284934998,0.14061596989631653,0.22530370950698853,1.0,0.42967355251312256,0.2409600168466568,0.42967355251312256,0.2985120713710785,0.18503688275814056,0.2699741721153259,0.16013436019420624,0.2309964895248413
very,0.4456231892108917,0.3175065517425537,0.19215452671051025,0.14769671857357025,0.25925177335739136,0.30240851640701294,0.3902553617954254,0.19290944933891296,0.3902553617954254,0.34171217679977417,0.16005520522594452,0.34437474608421326,0.15080620348453522,0.20864155888557434
young,0.3470209538936615,0.22570227086544037,0.16348877549171448,0.20731590688228607,0.24331951141357422,0.17158661782741547,0.22202858328819275,0.06706336885690689,0.22202858328819275,0.2729646563529968,0.1651039868593216,0.28555598855018616,0.1282428801059723,0.14931946992874146
students,0.219375342130661,0.24280844628810883,0.15839403867721558,0.4935513734817505,1.0,0.22530370950698853,0.2905822694301605,0.17253170907497406,0.2905822694301605,0.25268980860710144,0.4958297908306122,0.25513339042663574,0.1723083257675171,0.18017297983169556
to,0.5423505902290344,0.31913647055625916,0.18660347163677216,0.21170179545879364,0.2905822694301605,0.42967355251312256,1.0,0.29975026845932007,1.0,0.535392165184021,0.20192374289035797,0.41548454761505127,0.19278118014335632,0.29463258385658264
attend,0.19994179904460907,0.2799128293991089,0.07108781486749649,0.3976011574268341,0.4996132254600525,0.30643585324287415,0.3481958508491516,0.16364026069641113,0.3481958508491516,0.23206810653209686,0.34158438444137573,0.2297111451625824,0.18662488460540771,0.14932334423065186
college,0.1806776076555252,0.12271390855312347,0.20053896307945251,0.9999999403953552,0.4935513734817505,0.14061596989631653,0.21170179545879364,0.1633056402206421,0.21170179545879364,0.19751401245594025,0.6649739742279053,0.2384195327758789,0.24562261998653412,0.11076676845550537
;,0.022927695885300636,0.14040996134281158,0.027810582891106606,0.004340832121670246,-0.02941901423037052,0.07301219552755356,0.0979827418923378,-0.006009567994624376,0.0979827418923378,0.09152708947658539,-0.012021088972687721,0.054534342139959335,0.06549166142940521,0.10349778085947037
in,0.4431333839893341,0.3815755248069763,0.2474716752767563,0.2160365730524063,0.2676171064376831,0.23683252930641174,0.45010748505592346,0.23500178754329681,0.45010748505592346,0.6662389636039734,0.3201795518398285,0.5696388483047485,0.23921214044094086,0.20430970191955566
addition,0.2340734601020813,0.25986790657043457,0.12211959809064865,0.1077018603682518,0.19922667741775513,0.2555016577243805,0.29394859075546265,0.2396487444639206,0.29394859075546265,0.32955414056777954,0.09789764136075974,0.27503931522369385,0.22447828948497772,0.19187232851982117
",",0.36674630641937256,0.36755475401878357,0.27699780464172363,0.23942269384860992,0.26501646637916565,0.2785535454750061,0.44245919585227966,0.22297655045986176,0.44245919585227966,0.4933079481124878,0.3017033040523529,0.4946078956127167,0.2679542899131775,0.31091248989105225
students,0.219375342130661,0.24280844628810883,0.15839403867721558,0.4935513734817505,1.0,0.22530370950698853,0.2905822694301605,0.17253170907497406,0.2905822694301605,0.25268980860710144,0.4958297908306122,0.25513339042663574,0.1723083257675171,0.18017297983169556
enrolled,0.2424362450838089,0.2295490801334381,0.11859069764614105,0.42744383215904236,0.5516462326049805,0.24954095482826233,0.19175557792186737,0.17936603724956512,0.19175557792186737,0.20082587003707886,0.43499842286109924,0.23566614091396332,0.18321549892425537,0.09043214470148087
at,0.38876327872276306,0.2947486639022827,0.19945979118347168,0.2688989043235779,0.26965975761413574,0.25512567162513733,0.36524343490600586,0.2239413857460022,0.36524343490600586,0.457212895154953,0.30386853218078613,0.42558613419532776,0.1649734377861023,0.21978627145290375
shimer,0.2366945445537567,0.1676063984632492,1.0,0.20053896307945251,0.15839403867721558,0.06292924284934998,0.18660347163677216,0.2149437963962555,0.18660347163677216,0.28562697768211365,0.2346840351819992,0.23183228075504303,0.1341473013162613,0.177059605717659
were,0.29649975895881653,1.0000001192092896,0.1676063984632492,0.12271390855312347,0.24280844628810883,0.37402987480163574,0.31913647055625916,0.08341329544782639,0.31913647055625916,0.3906462490558624,0.153096005320549,0.34038281440734863,0.12576541304588318,0.17890112102031708
enabled,0.23695319890975952,0.19089476764202118,0.14902599155902863,0.09007265418767929,0.20236007869243622,0.3522990345954895,0.30371272563934326,0.29878631234169006,0.30371272563934326,0.2653752565383911,0.10937292873859406,0.18788689374923706,0.14490266144275665,0.25340956449508667
to,0.5423505902290344,0.31913647055625916,0.18660347163677216,0.21170179545879364,0.2905822694301605,0.42967355251312256,1.0,0.29975026845932007,1.0,0.535392165184021,0.20192374289035797,0.41548454761505127,0.19278118014335632,0.29463258385658264
transfer,0.24750196933746338,0.08341329544782639,0.2149437963962555,0.1633056402206421,0.17253170907497406,0.2409600168466568,0.29975026845932007,1.0,0.29975026845932007,0.2638886570930481,0.208620086312294,0.2704789340496063,0.14948546886444092,0.13552898168563843
automatically,0.4036518335342407,0.19682303071022034,0.14845119416713715,0.12039902806282043,0.20830531418323517,0.33706578612327576,0.3848363161087036,0.3014037609100342,0.3848363161087036,0.3352123200893402,0.11185028403997421,0.23222213983535767,0.15472960472106934,0.3093365430831909
to,0.5423505902290344,0.31913647055625916,0.18660347163677216,0.21170179545879364,0.2905822694301605,0.42967355251312256,1.0,0.29975026845932007,1.0,0.535392165184021,0.20192374289035797,0.41548454761505127,0.19278118014335632,0.29463258385658264
the,0.5091903209686279,0.3906462490558624,0.28562697768211365,0.19751401245594025,0.25268980860710144,0.2985120713710785,0.535392165184021,0.2638886570930481,0.535392165184021,1.0,0.263973206281662,0.733189046382904,0.27360326051712036,0.22068053483963013
university,0.20851898193359375,0.153096005320549,0.2346840351819992,0.6649739742279053,0.4958297908306122,0.18503688275814056,0.20192374289035797,0.208620086312294,0.20192374289035797,0.263973206281662,1.0,0.30646374821662903,0.29005804657936096,0.11887256056070328
of,0.3757161796092987,0.34038281440734863,0.23183228075504303,0.2384195327758789,0.25513339042663574,0.2699741721153259,0.41548454761505127,0.2704789340496063,0.41548454761505127,0.733189046382904,0.30646374821662903,1.0,0.18391016125679016,0.1826142966747284
chicago,0.19506937265396118,0.12576541304588318,0.1341473013162613,0.24562261998653412,0.1723083257675171,0.16013436019420624,0.19278118014335632,0.14948546886444092,0.19278118014335632,0.27360326051712036,0.29005804657936096,0.18391016125679016,1.0,0.16446958482265472
after,0.5331412553787231,0.36224013566970825,0.2084054946899414,0.20544886589050293,0.21072499454021454,0.3053606152534485,0.37890323996543884,0.10965149104595184,0.37890323996543884,0.4565047025680542,0.2104455977678299,0.3867455720901489,0.1510622501373291,0.16608688235282898
their,0.3682888448238373,0.43277356028556824,0.16979558765888214,0.14933405816555023,0.26472482085227966,0.3752504289150238,0.44619059562683105,0.19620777666568756,0.44619059562683105,0.516537070274353,0.14945244789123535,0.4329940676689148,0.17923840880393982,0.1898253709077835
second,0.28561660647392273,0.17748267948627472,0.17829760909080505,0.21466028690338135,0.2044246941804886,0.1689612865447998,0.3098561465740204,0.17978450655937195,0.3098561465740204,0.4620301127433777,0.2269357442855835,0.353416383266449,0.1799294352531433,0.17239587008953094
year,0.3014719784259796,0.23735305666923523,0.1664872020483017,0.18138910830020905,0.22642718255519867,0.1850164234638214,0.23523004353046417,0.16654689610004425,0.23523004353046417,0.3609684407711029,0.15213046967983246,0.2578314542770386,0.1798611879348755,0.18315006792545319
",",0.36674630641937256,0.36755475401878357,0.27699780464172363,0.23942269384860992,0.26501646637916565,0.2785535454750061,0.44245919585227966,0.22297655045986176,0.44245919585227966,0.4933079481124878,0.3017033040523529,0.4946078956127167,0.2679542899131775,0.31091248989105225
having,0.4296937882900238,0.30324774980545044,0.1607813537120819,0.10929976403713226,0.2283632755279541,0.3049736022949219,0.3992697596549988,0.18896834552288055,0.3992697596549988,0.3821379244327545,0.12366835027933121,0.38889452815055847,0.21578437089920044,0.22418256103992462
taken,0.29396897554397583,0.31235402822494507,0.13315510749816895,0.0834941491484642,0.16668543219566345,0.3797743618488312,0.2772596478462219,0.24929413199424744,0.2772596478462219,0.3309854567050934,0.12003357708454132,0.2889742851257324,0.0573892742395401,0.17662954330444336
comparable,0.2011476755142212,0.2316158413887024,0.07628961652517319,0.2360757291316986,0.2392171025276184,0.2008083015680313,0.24914732575416565,0.21124398708343506,0.24914732575416565,0.3527846038341522,0.2684643566608429,0.41668900847435,0.15874730050563812,0.21309135854244232
or,0.417120099067688,0.3389680087566376,0.24903059005737305,0.09175670146942139,0.21765491366386414,0.39462190866470337,0.38921234011650085,0.26765182614326477,0.38921234011650085,0.4174870550632477,0.09576314687728882,0.3792596757411957,0.18119408190250397,0.32389625906944275
identical,0.24787600338459015,0.2624911665916443,0.11767313629388809,0.07120381295681,0.14921550452709198,0.19952452182769775,0.2224385291337967,0.29705893993377686,0.2224385291337967,0.2547973096370697,0.11954175680875778,0.2682236433029175,0.10103119909763336,0.17817780375480652
examinations,0.23723840713500977,0.22606141865253448,0.12400390952825546,0.3005554974079132,0.471577525138855,0.22980546951293945,0.27891111373901367,0.23291735351085663,0.27891111373901367,0.2661936581134796,0.3281700909137726,0.27019232511520386,0.13350026309490204,0.18493600189685822
and,0.4716290831565857,0.42175528407096863,0.27424153685569763,0.24619808793067932,0.28111961483955383,0.30774351954460144,0.48971283435821533,0.19501058757305145,0.48971283435821533,0.5171257257461548,0.2665814459323883,0.5116966962814331,0.23260825872421265,0.20544172823429108
courses,0.17155711352825165,0.1633634865283966,0.1469293087720871,0.38254091143608093,0.5292260646820068,0.2345931977033615,0.22126372158527374,0.20198674499988556,0.22126372158527374,0.23517842590808868,0.42056554555892944,0.2450425922870636,0.10056999325752258,0.15338684618473053
.,0.475719153881073,0.3378238379955292,0.2749342620372772,0.24378922581672668,0.2607303857803345,0.3197084665298462,0.4645031690597534,0.24150826036930084,0.4645031690597534,0.5934505462646484,0.290679007768631,0.5352458953857422,0.2771213948726654,0.4130953550338745
,when,were,shimer,college,students,allowed,to,transfer,to,the,university,of,chicago,?
in,0.4431333839893341,0.3815755248069763,0.2474716752767563,0.2160365730524063,0.2676171064376831,0.23683252930641174,0.45010748505592346,0.23500178754329681,0.45010748505592346,0.6662389636039734,0.3201795518398285,0.5696388483047485,0.23921214044094086,0.20430970191955566
the,0.5091903209686279,0.3906462490558624,0.28562697768211365,0.19751401245594025,0.25268980860710144,0.2985120713710785,0.535392165184021,0.2638886570930481,0.535392165184021,1.0,0.263973206281662,0.733189046382904,0.27360326051712036,0.22068053483963013
early,0.32107013463974,0.39198037981987,0.1585066020488739,0.19495421648025513,0.13124842941761017,0.21496057510375977,0.24557004868984222,0.15645191073417664,0.24557004868984222,0.34442198276519775,0.15928985178470612,0.30937549471855164,0.18936021625995636,0.15272949635982513
1950s,0.39774516224861145,0.25719285011291504,0.22975808382034302,0.2799438238143921,0.3458065092563629,0.3146517276763916,0.41899827122688293,0.2618051767349243,0.41899827122688293,0.3424292504787445,0.21646328270435333,0.2965795397758484,0.203355073928833,0.16557677090168
",",0.36674630641937256,0.36755475401878357,0.27699780464172363,0.23942269384860992,0.26501646637916565,0.2785535454750061,0.44245919585227966,0.22297655045986176,0.44245919585227966,0.4933079481124878,0.3017033040523529,0.4946078956127167,0.2679542899131775,0.31091248989105225
student,0.2584058940410614,0.13953939080238342,0.2344866544008255,0.45529302954673767,0.7746244072914124,0.1305176019668579,0.21220189332962036,0.17304366827011108,0.21220189332962036,0.21259291470050812,0.46536099910736084,0.20310284197330475,0.1830252707004547,0.13282090425491333
applications,0.20604026317596436,0.17224667966365814,0.17068342864513397,0.16626620292663574,0.30349063873291016,0.23911066353321075,0.28076672554016113,0.41490638256073,0.28076672554016113,0.23664557933807373,0.18592429161071777,0.24918507039546967,0.15392741560935974,0.19125857949256897
declined,0.21169784665107727,0.24912281334400177,0.03982367739081383,0.1850462257862091,0.14050988852977753,0.31032827496528625,0.2757633328437805,0.12500517070293427,0.2757633328437805,0.2764727771282196,0.11593565344810486,0.205408975481987,0.1503431499004364,0.17974776029586792
as,0.4437963366508484,0.3025437891483307,0.18374872207641602,0.18513722717761993,0.2101105898618698,0.23990891873836517,0.42092081904411316,0.2140636444091797,0.42092081904411316,0.48381632566452026,0.21858684718608856,0.3886612355709076,0.16836167871952057,0.27043893933296204
a,0.44397395849227905,0.17203083634376526,0.3069227635860443,0.20302298665046692,0.2676560878753662,0.275193989276886,0.45503583550453186,0.27985772490501404,0.45503583550453186,0.5829201340675354,0.20256656408309937,0.5052502155303955,0.17899899184703827,0.23916715383529663
result,0.32054403424263,0.21311920881271362,0.14685273170471191,0.12873713672161102,0.07385293394327164,0.29827579855918884,0.23653174936771393,0.21628467738628387,0.23653174936771393,0.27778977155685425,0.08028028160333633,0.231380432844162,0.08205826580524445,0.17218433320522308
of,0.3757161796092987,0.34038281440734863,0.23183228075504303,0.2384195327758789,0.25513339042663574,0.2699741721153259,0.41548454761505127,0.2704789340496063,0.41548454761505127,0.733189046382904,0.30646374821662903,1.0,0.18391016125679016,0.1826142966747284
increasing,0.31666263937950134,0.21117375791072845,0.13666516542434692,0.0997190922498703,0.20166045427322388,0.2264455407857895,0.35017409920692444,0.30693864822387695,0.35017409920692444,0.34958165884017944,0.15622280538082123,0.3524707853794098,0.11763922870159149,0.0681626945734024
crime,0.1260923594236374,0.14047807455062866,0.13292433321475983,0.16046682000160217,0.20399440824985504,0.11560633033514023,0.20496699213981628,0.13895581662654877,0.20496699213981628,0.2052120864391327,0.11104946583509445,0.21116793155670166,0.15381953120231628,0.2067868858575821
and,0.4716290831565857,0.42175528407096863,0.27424153685569763,0.24619808793067932,0.28111961483955383,0.30774351954460144,0.48971283435821533,0.19501058757305145,0.48971283435821533,0.5171257257461548,0.2665814459323883,0.5116966962814331,0.23260825872421265,0.20544172823429108
poverty,0.17083731293678284,0.16543172299861908,0.14441105723381042,0.1177423894405365,0.2555513083934784,0.0669124498963356,0.21078595519065857,0.15352106094360352,0.21078595519065857,0.20494918525218964,0.1611134111881256,0.2334604412317276,0.1419823318719864,0.16537553071975708
in,0.4431333839893341,0.3815755248069763,0.2474716752767563,0.2160365730524063,0.2676171064376831,0.23683252930641174,0.45010748505592346,0.23500178754329681,0.45010748505592346,0.6662389636039734,0.3201795518398285,0.5696388483047485,0.23921214044094086,0.20430970191955566
the,0.5091903209686279,0.3906462490558624,0.28562697768211365,0.19751401245594025,0.25268980860710144,0.2985120713710785,0.535392165184021,0.2638886570930481,0.535392165184021,1.0,0.263973206281662,0.733189046382904,0.27360326051712036,0.22068053483963013
hyde,0.14058972895145416,0.13639532029628754,0.23508726060390472,0.2474716603755951,0.10720296949148178,0.15740592777729034,0.17860156297683716,0.07438449561595917,0.17860156297683716,0.2556402087211609,0.17534923553466797,0.22119948267936707,0.26913225650787354,0.14295879006385803
park,0.14917762577533722,0.09967109560966492,0.1837485283613205,0.26426082849502563,0.14866819977760315,0.11720859259366989,0.14257338643074036,0.11548180133104324,0.14257338643074036,0.24748283624649048,0.2525845468044281,0.24561640620231628,0.23408661782741547,0.13508929312229156
neighborhood,0.19485846161842346,0.16469812393188477,0.15143227577209473,0.2376551628112793,0.22086574137210846,0.07897249609231949,0.20300643146038055,0.14444921910762787,0.20300643146038055,0.20152483880519867,0.19067342579364777,0.15683332085609436,0.3657408654689789,0.048473283648490906
.,0.475719153881073,0.3378238379955292,0.2749342620372772,0.24378922581672668,0.2607303857803345,0.3197084665298462,0.4645031690597534,0.24150826036930084,0.4645031690597534,0.5934505462646484,0.290679007768631,0.5352458953857422,0.2771213948726654,0.4130953550338745
