,what,increases,rapidly,as,per,capita,income,increases,?
but,0.5029441118240356,0.24422331154346466,0.2475651353597641,0.4864770472049713,0.23535513877868652,0.2253004014492035,0.22640815377235413,0.24422331154346466,0.27921953797340393
in,0.30808621644973755,0.2302049696445465,0.24791336059570312,0.3887844979763031,0.1975519210100174,0.21924816071987152,0.1795814335346222,0.2302049696445465,0.20430970191955566
recent,0.24256184697151184,0.26487281918525696,0.25603875517845154,0.2755057215690613,0.24629482626914978,0.19263358414173126,0.23530134558677673,0.26487281918525696,0.2544887959957123
decades,0.12673556804656982,0.3045979142189026,0.31360000371932983,0.2679493725299835,0.161715567111969,0.23547320067882538,0.2531171143054962,0.3045979142189026,0.06808225065469742
it,0.45803478360176086,0.25594741106033325,0.29140642285346985,0.4461488723754883,0.23846909403800964,0.19750863313674927,0.17110911011695862,0.25594741106033325,0.25732165575027466
has,0.20338068902492523,0.3269798159599304,0.23179937899112701,0.351646363735199,0.28151726722717285,0.21049632132053375,0.20378613471984863,0.3269798159599304,0.15994466841220856
slowed,0.19021867215633392,0.42158380150794983,0.44060665369033813,0.142316997051239,0.17858150601387024,0.12379838526248932,0.1248282939195633,0.42158380150794983,0.10585252940654755
down,0.26226112246513367,0.2518933415412903,0.23110763728618622,0.2080715298652649,0.11419454962015152,0.09294597059488297,0.11966206878423691,0.2518933415412903,0.13836295902729034
among,0.21154822409152985,0.255890816450119,0.18715694546699524,0.3329014778137207,0.17061084508895874,0.24543821811676025,0.2684326171875,0.255890816450119,0.14343059062957764
middle,0.18312302231788635,0.15899986028671265,0.21098139882087708,0.2141454964876175,0.10084592550992966,0.16711671650409698,0.2744423747062683,0.15899986028671265,0.13139553368091583
income,0.21837803721427917,0.3327620327472687,0.2090952843427658,0.1530616581439972,0.3292527496814728,0.5916540622711182,1.0,0.3327620327472687,0.14935168623924255
countries,0.22319257259368896,0.21106921136379242,0.21587027609348297,0.2406298965215683,0.1625177562236786,0.2619713246822357,0.2989959716796875,0.21106921136379242,0.15128466486930847
and,0.31309178471565247,0.2800044119358063,0.2722635865211487,0.49487000703811646,0.21036672592163086,0.21602581441402435,0.2518245577812195,0.2800044119358063,0.20544172823429108
plateaued,0.19516432285308838,0.2521985173225403,0.2246888130903244,0.15094582736492157,0.14041313529014587,0.272790789604187,0.2522563338279724,0.2521985173225403,0.1809154897928238
among,0.21154822409152985,0.255890816450119,0.18715694546699524,0.3329014778137207,0.17061084508895874,0.24543821811676025,0.2684326171875,0.255890816450119,0.14343059062957764
the,0.42745697498321533,0.38141000270843506,0.26927268505096436,0.48381632566452026,0.21691934764385223,0.21010279655456543,0.23699946701526642,0.38141000270843506,0.22068053483963013
richest,0.15347081422805786,0.19207581877708435,0.15045517683029175,0.23500661551952362,0.12375099211931229,0.3360271453857422,0.43902072310447693,0.19207581877708435,0.15691500902175903
thirty,0.20542021095752716,0.16366583108901978,0.08566467463970184,0.22244498133659363,0.17206671833992004,0.2192603498697281,0.1906270980834961,0.16366583108901978,0.12186062335968018
or,0.33867141604423523,0.35870352387428284,0.2532684803009033,0.4400654137134552,0.2710694968700409,0.27777019143104553,0.2201215922832489,0.35870352387428284,0.32389625906944275
so,0.539469838142395,0.3392600417137146,0.31476545333862305,0.4399555027484894,0.2185821384191513,0.17696160078048706,0.21857722103595734,0.3392600417137146,0.43163934350013733
countries,0.22319257259368896,0.21106921136379242,0.21587027609348297,0.2406298965215683,0.1625177562236786,0.2619713246822357,0.2989959716796875,0.21106921136379242,0.15128466486930847
in,0.30808621644973755,0.2302049696445465,0.24791336059570312,0.3887844979763031,0.1975519210100174,0.21924816071987152,0.1795814335346222,0.2302049696445465,0.20430970191955566
the,0.42745697498321533,0.38141000270843506,0.26927268505096436,0.48381632566452026,0.21691934764385223,0.21010279655456543,0.23699946701526642,0.38141000270843506,0.22068053483963013
world,0.21669597923755646,0.14689229428768158,0.17864346504211426,0.22848254442214966,0.21362069249153137,0.13239815831184387,0.14496220648288727,0.14689229428768158,0.17579582333564758
.,0.3567904531955719,0.22987256944179535,0.22369088232517242,0.515582263469696,0.2729434370994568,0.23330067098140717,0.26448529958724976,0.22987256944179535,0.4130953550338745
