,a,subway,tunnel,from,the,museum,leads,to,which,tube,station,?
members,0.1873859316110611,0.12702307105064392,0.07032139599323273,0.2350950688123703,0.3321719169616699,0.17884744703769684,0.18039192259311676,0.26617446541786194,0.295350044965744,0.0855005607008934,0.08313783258199692,0.10212311148643494
',0.48837921023368835,0.1698828488588333,0.1225065216422081,0.20019984245300293,0.474788099527359,0.1479852944612503,0.21636627614498138,0.34544456005096436,0.32852497696876526,0.14224079251289368,0.18808765709400177,0.330942302942276
room,0.2718060314655304,0.1886267364025116,0.18568776547908783,0.1557224541902542,0.2031363844871521,0.22069092094898224,0.19134511053562164,0.2809727191925049,0.2367260456085205,0.2088971585035324,0.21115246415138245,0.1769251674413681
",",0.427140474319458,0.23496240377426147,0.18061847984790802,0.39760664105415344,0.4933079481124878,0.20741747319698334,0.22268962860107422,0.44245919585227966,0.3658004403114319,0.17319613695144653,0.2482491284608841,0.31091248989105225
contemporary,0.1928429901599884,0.1530543565750122,0.07972852140665054,0.19228921830654144,0.25350451469421387,0.33069750666618347,0.16425588726997375,0.19410967826843262,0.22929219901561737,0.05036916583776474,0.18654195964336395,0.09539991617202759
glass,0.2592375874519348,0.148920938372612,0.21552103757858276,0.1566731482744217,0.20646950602531433,0.2331482172012329,0.20627325773239136,0.2111847698688507,0.26769232749938965,0.3809420168399811,0.09536545723676682,0.1252557635307312
",",0.427140474319458,0.23496240377426147,0.18061847984790802,0.39760664105415344,0.4933079481124878,0.20741747319698334,0.22268962860107422,0.44245919585227966,0.3658004403114319,0.17319613695144653,0.2482491284608841,0.31091248989105225
the,0.5829201340675354,0.19946806132793427,0.2972690761089325,0.40150508284568787,1.0,0.24861779808998108,0.3400644361972809,0.535392165184021,0.6521818041801453,0.222691148519516,0.23609806597232819,0.22068053483963013
gilbert,0.1668463498353958,0.12053844332695007,0.13630467653274536,0.1124102771282196,0.1988684982061386,0.1876070499420166,0.12298998236656189,0.17683915793895721,0.14743243157863617,0.10037215054035187,0.18041835725307465,0.16105259954929352
bayes,0.2324005663394928,0.2118498980998993,0.137722447514534,0.11833776533603668,0.25225621461868286,0.10961030423641205,0.19492487609386444,0.20593364536762238,0.2574383318424225,0.1900225579738617,0.20651575922966003,0.16524635255336761
sculpture,0.19645118713378906,0.16680602729320526,0.24004952609539032,0.18837447464466095,0.23690329492092133,0.405792236328125,0.1373969316482544,0.23966236412525177,0.2241707295179367,0.16366904973983765,0.1011085957288742,0.1571214497089386
gallery,0.13071094453334808,0.1718074530363083,0.1425407975912094,0.16936369240283966,0.19251246750354767,0.5823723077774048,0.11828362941741943,0.19736915826797485,0.19994710385799408,0.2170671969652176,0.22913102805614471,0.18202216923236847
;,-0.02122584730386734,0.04838622733950615,0.03291291370987892,0.07524215430021286,0.09152708947658539,0.11569859832525253,-0.04220515489578247,0.0979827418923378,-0.01244901679456234,0.05234643071889877,-0.0358835905790329,0.10349778085947037
in,0.539380669593811,0.19577796757221222,0.2736896276473999,0.4274188280105591,0.6662389636039734,0.2407650351524353,0.231519877910614,0.45010748505592346,0.4840516746044159,0.16100940108299255,0.21784305572509766,0.20430970191955566
2005,-0.044396962970495224,-0.0819772332906723,-0.10410592705011368,0.05479402095079422,0.037273142486810684,-0.06446860730648041,0.06550786644220352,0.018235651776194572,-0.03712547942996025,-0.13816618919372559,-0.08456084132194519,0.10709824413061142
:,-0.0007584693375974894,-0.07124894857406616,-0.10075131058692932,-0.056502215564250946,-0.03403344005346298,-0.09555457532405853,-0.09581843763589859,-0.09243495017290115,-0.11049769818782806,-0.10437627136707306,-0.1444110870361328,-0.07156077772378922
portrait,0.15422067046165466,0.20001333951950073,0.15426091849803925,0.10749182850122452,0.18703287839889526,0.37288305163383484,0.20383992791175842,0.14797064661979675,0.061554208397865295,0.17564070224761963,0.17843332886695862,0.14968478679656982
miniatures,0.2800702452659607,0.15005004405975342,0.18085803091526031,0.14168107509613037,0.2262277603149414,0.21372132003307343,0.14075377583503723,0.2582736909389496,0.3213837742805481,0.2547379732131958,0.1645500659942627,0.19297140836715698
",",0.427140474319458,0.23496240377426147,0.18061847984790802,0.39760664105415344,0.4933079481124878,0.20741747319698334,0.22268962860107422,0.44245919585227966,0.3658004403114319,0.17319613695144653,0.2482491284608841,0.31091248989105225
prints,0.18997497856616974,0.1863829791545868,0.0621129535138607,0.20794640481472015,0.2235361486673355,0.2558289170265198,0.10826559364795685,0.19572293758392334,0.22025445103645325,0.15144476294517517,0.1552361249923706,0.1650606393814087
and,0.3739250600337982,0.1989794224500656,0.18876278400421143,0.3601827025413513,0.5171257257461548,0.21554097533226013,0.28972697257995605,0.48971283435821533,0.506277859210968,0.1545133888721466,0.19091129302978516,0.20544172823429108
drawings,0.15433108806610107,0.1585654467344284,0.13672266900539398,0.20815007388591766,0.19117170572280884,0.3178909718990326,0.06950998306274414,0.21154889464378357,0.23354779183864594,0.16606426239013672,0.14324255287647247,0.15541397035121918
",",0.427140474319458,0.23496240377426147,0.18061847984790802,0.39760664105415344,0.4933079481124878,0.20741747319698334,0.22268962860107422,0.44245919585227966,0.3658004403114319,0.17319613695144653,0.2482491284608841,0.31091248989105225
displays,0.25922253727912903,0.17264124751091003,0.06527732312679291,0.12375916540622711,0.287814199924469,0.3570519685745239,0.20249661803245544,0.20399361848831177,0.3360707461833954,0.2077246457338333,0.1783156841993332,0.13452474772930145
in,0.539380669593811,0.19577796757221222,0.2736896276473999,0.4274188280105591,0.6662389636039734,0.2407650351524353,0.231519877910614,0.45010748505592346,0.4840516746044159,0.16100940108299255,0.21784305572509766,0.20430970191955566
room,0.2718060314655304,0.1886267364025116,0.18568776547908783,0.1557224541902542,0.2031363844871521,0.22069092094898224,0.19134511053562164,0.2809727191925049,0.2367260456085205,0.2088971585035324,0.21115246415138245,0.1769251674413681
117,0.023893194273114204,-0.03511969372630119,-0.09722726792097092,-0.015732787549495697,-0.02223125845193863,0.027041837573051453,-0.03142699971795082,0.010189183056354523,0.06518810242414474,-0.020202085375785828,-0.11695303022861481,-0.0430130697786808
",",0.427140474319458,0.23496240377426147,0.18061847984790802,0.39760664105415344,0.4933079481124878,0.20741747319698334,0.22268962860107422,0.44245919585227966,0.3658004403114319,0.17319613695144653,0.2482491284608841,0.31091248989105225
the,0.5829201340675354,0.19946806132793427,0.2972690761089325,0.40150508284568787,1.0,0.24861779808998108,0.3400644361972809,0.535392165184021,0.6521818041801453,0.222691148519516,0.23609806597232819,0.22068053483963013
garden,0.2035326063632965,0.220786452293396,0.21512483060359955,0.15750117599964142,0.23359008133411407,0.2844259440898895,0.15238767862319946,0.19790683686733246,0.24091947078704834,0.222185418009758,0.230855792760849,0.16720405220985413
",",0.427140474319458,0.23496240377426147,0.18061847984790802,0.39760664105415344,0.4933079481124878,0.20741747319698334,0.22268962860107422,0.44245919585227966,0.3658004403114319,0.17319613695144653,0.2482491284608841,0.31091248989105225
sacred,0.21484172344207764,0.10693326592445374,0.08846079558134079,0.2251448631286621,0.2601037919521332,0.16923214495182037,0.13722610473632812,0.23318515717983246,0.2744130790233612,0.1328723132610321,0.13272033631801605,0.19191092252731323
silver,0.22950784862041473,0.14516986906528473,0.0911506712436676,0.14321425557136536,0.2600913643836975,0.14541757106781006,0.09080557525157928,0.18664632737636566,0.2163364291191101,0.14975732564926147,0.05686023458838463,0.11920861899852753
and,0.3739250600337982,0.1989794224500656,0.18876278400421143,0.3601827025413513,0.5171257257461548,0.21554097533226013,0.28972697257995605,0.48971283435821533,0.506277859210968,0.1545133888721466,0.19091129302978516,0.20544172823429108
stained,0.2734455168247223,0.2099895179271698,0.21711218357086182,0.23197931051254272,0.22115890681743622,0.2523667514324188,0.18064840137958527,0.16819411516189575,0.29633501172065735,0.3379397690296173,0.1749913990497589,0.12071109563112259
glass,0.2592375874519348,0.148920938372612,0.21552103757858276,0.1566731482744217,0.20646950602531433,0.2331482172012329,0.20627325773239136,0.2111847698688507,0.26769232749938965,0.3809420168399811,0.09536545723676682,0.1252557635307312
;,-0.02122584730386734,0.04838622733950615,0.03291291370987892,0.07524215430021286,0.09152708947658539,0.11569859832525253,-0.04220515489578247,0.0979827418923378,-0.01244901679456234,0.05234643071889877,-0.0358835905790329,0.10349778085947037
in,0.539380669593811,0.19577796757221222,0.2736896276473999,0.4274188280105591,0.6662389636039734,0.2407650351524353,0.231519877910614,0.45010748505592346,0.4840516746044159,0.16100940108299255,0.21784305572509766,0.20430970191955566
2006,0.09566660970449448,0.05761369690299034,0.04160073772072792,0.08338478952646255,0.11294147372245789,-0.09439009428024292,0.1454508751630783,0.012056082487106323,0.19065003097057343,0.07577947527170181,0.02329850010573864,-0.1194092258810997
:,-0.0007584693375974894,-0.07124894857406616,-0.10075131058692932,-0.056502215564250946,-0.03403344005346298,-0.09555457532405853,-0.09581843763589859,-0.09243495017290115,-0.11049769818782806,-0.10437627136707306,-0.1444110870361328,-0.07156077772378922
central,0.26925721764564514,0.19079692661762238,0.1712593138217926,0.2553580701351166,0.3417201042175293,0.151901975274086,0.1915266066789627,0.21511952579021454,0.2778315246105194,0.15190862119197845,0.24363192915916443,0.14787602424621582
hall,0.23568391799926758,0.17923839390277863,0.11211151629686356,0.13851745426654816,0.28526565432548523,0.3262867331504822,0.16747994720935822,0.19474083185195923,0.1866033673286438,0.14264196157455444,0.2467440515756607,0.13520537316799164
shop,0.26599082350730896,0.33033618330955505,0.18043950200080872,0.16399797797203064,0.15152516961097717,0.25535550713539124,0.06279287487268448,0.16031411290168762,0.210481196641922,0.18682514131069183,0.2801837921142578,0.1502307653427124
",",0.427140474319458,0.23496240377426147,0.18061847984790802,0.39760664105415344,0.4933079481124878,0.20741747319698334,0.22268962860107422,0.44245919585227966,0.3658004403114319,0.17319613695144653,0.2482491284608841,0.31091248989105225
islamic,0.20177602767944336,0.20090924203395844,0.08298927545547485,0.17753800749778748,0.27231070399284363,0.17510324716567993,0.11773203313350677,0.1969100832939148,0.21128115057945251,0.11223294585943222,0.06944383680820465,0.1692383587360382
middle,0.23820361495018005,0.15615400671958923,0.1532438099384308,0.26505398750305176,0.3405749201774597,0.07178838551044464,0.10442499816417694,0.2015334814786911,0.22406704723834991,0.09171272069215775,0.13358727097511292,0.13139553368091583
east,0.18767057359218597,0.21470701694488525,0.2882705628871918,0.27024149894714355,0.3383176326751709,0.17920438945293427,0.18373674154281616,0.24717837572097778,0.22817298769950867,0.15857581794261932,0.288552850484848,0.10070597380399704
",",0.427140474319458,0.23496240377426147,0.18061847984790802,0.39760664105415344,0.4933079481124878,0.20741747319698334,0.22268962860107422,0.44245919585227966,0.3658004403114319,0.17319613695144653,0.2482491284608841,0.31091248989105225
the,0.5829201340675354,0.19946806132793427,0.2972690761089325,0.40150508284568787,1.0,0.24861779808998108,0.3400644361972809,0.535392165184021,0.6521818041801453,0.222691148519516,0.23609806597232819,0.22068053483963013
new,0.3214259147644043,0.31420257687568665,0.23925237357616425,0.3360432982444763,0.3845241069793701,0.14840424060821533,0.177656888961792,0.33159172534942627,0.33739399909973145,0.12768325209617615,0.12154681980609894,0.14782847464084625
café,0.23466908931732178,0.2581896483898163,0.11096911132335663,0.18270368874073029,0.18877045810222626,0.18494565784931183,0.10898791253566742,0.1148485317826271,0.12727375328540802,0.0443183034658432,0.20586872100830078,0.1499265879392624
",",0.427140474319458,0.23496240377426147,0.18061847984790802,0.39760664105415344,0.4933079481124878,0.20741747319698334,0.22268962860107422,0.44245919585227966,0.3658004403114319,0.17319613695144653,0.2482491284608841,0.31091248989105225
sculpture,0.19645118713378906,0.16680602729320526,0.24004952609539032,0.18837447464466095,0.23690329492092133,0.405792236328125,0.1373969316482544,0.23966236412525177,0.2241707295179367,0.16366904973983765,0.1011085957288742,0.1571214497089386
galleries,0.16555815935134888,0.23134788870811462,0.18913187086582184,0.16580337285995483,0.27603694796562195,0.54404217004776,0.15257081389427185,0.2089657187461853,0.28423401713371277,0.20561031997203827,0.23484572768211365,0.1957392692565918
.,0.50484299659729,0.2325483113527298,0.24067117273807526,0.41536515951156616,0.5934505462646484,0.19497929513454437,0.2178809642791748,0.4645031690597534,0.45942068099975586,0.20765838027000427,0.20999185740947723,0.4130953550338745
