,how,many,games,did,the,broncos,lose,during,their,regular,2015,season,?
),0.17939934134483337,0.16602720320224762,0.16467858850955963,0.18584993481636047,0.3456730246543884,0.20362429320812225,0.21974943578243256,0.23182427883148193,0.1549641638994217,0.17569224536418915,0.1380191147327423,0.14535100758075714,0.42300865054130554
",",0.22659391164779663,0.40610817074775696,0.2778109014034271,0.3015086054801941,0.4933079481124878,0.2558487057685852,0.28248098492622375,0.3225448727607727,0.3045167922973633,0.2336544692516327,0.06568983197212219,0.2232367992401123,0.31091248989105225
and,0.33647966384887695,0.5296266674995422,0.23353584110736847,0.34479495882987976,0.5171257257461548,0.20959050953388214,0.3096105754375458,0.36462149024009705,0.45114588737487793,0.3054477870464325,0.015077123418450356,0.2369309365749359,0.20544172823429108
the,0.33890387415885925,0.4335206151008606,0.2676136791706085,0.34736719727516174,1.0,0.25985947251319885,0.29030492901802063,0.4838213622570038,0.516537070274353,0.3214086890220642,0.1466771513223648,0.2507155239582062,0.22068053483963013
hiring,0.23194169998168945,0.2390609085559845,0.13676203787326813,0.30588439106941223,0.19678819179534912,0.23447872698307037,0.1254405826330185,0.25641360878944397,0.2919808626174927,0.21910692751407623,-0.18079215288162231,0.18861009180545807,0.18248823285102844
of,0.2480744868516922,0.37253960967063904,0.2499092072248459,0.2513895630836487,0.733189046382904,0.19310332834720612,0.2904243767261505,0.3869180977344513,0.4329940676689148,0.22916868329048157,0.21138253808021545,0.1598338931798935,0.1826142966747284
gary,0.14828187227249146,0.17031745612621307,0.25610288977622986,0.08883562684059143,0.16962489485740662,0.2396838366985321,0.13715235888957977,0.13904640078544617,0.15976516902446747,0.07927712053060532,-0.02639508992433548,0.20633356273174286,0.06767930835485458
kubiak,0.06607796996831894,0.10550004988908768,0.2758486568927765,0.1598021686077118,0.1740415245294571,0.40566664934158325,0.14226126670837402,0.13507622480392456,0.1419297754764557,0.10560990124940872,0.10086428374052048,0.3101365864276886,0.15975911915302277
as,0.33782753348350525,0.4070141911506653,0.1949077993631363,0.3596470057964325,0.48381632566452026,0.23052668571472168,0.23273169994354248,0.29671990871429443,0.29218852519989014,0.2797011435031891,0.04859122261404991,0.22911055386066437,0.27043893933296204
the,0.33890387415885925,0.4335206151008606,0.2676136791706085,0.34736719727516174,1.0,0.25985947251319885,0.29030492901802063,0.4838213622570038,0.516537070274353,0.3214086890220642,0.1466771513223648,0.2507155239582062,0.22068053483963013
new,0.20832711458206177,0.2992318272590637,0.173325777053833,0.227974995970726,0.3845241069793701,0.2461613565683365,0.20466572046279907,0.19458933174610138,0.25697171688079834,0.21821914613246918,-0.04652296006679535,0.17859753966331482,0.14782847464084625
head,0.17195114493370056,0.1185159832239151,0.15285634994506836,0.1776210218667984,0.3079071640968323,0.2802664041519165,0.17337283492088318,0.19727282226085663,0.19489040970802307,0.06888394802808762,0.0762634128332138,0.1542927622795105,0.10879309475421906
coach,0.12556599080562592,0.08077322691679001,0.23847216367721558,0.13851484656333923,0.14297698438167572,0.40552663803100586,0.14794902503490448,0.14494508504867554,0.14400330185890198,0.12987153232097626,-0.06573570519685745,0.24411138892173767,0.11963751912117004
.,0.3287222981452942,0.3974229395389557,0.27173087000846863,0.35288307070732117,0.5934505462646484,0.2612393796443939,0.28971824049949646,0.3485563397407532,0.34427863359451294,0.2778880000114441,0.06607602536678314,0.24674734473228455,0.4130953550338745
,how,many,games,did,the,broncos,lose,during,their,regular,2015,season,?
with,0.3525622487068176,0.35744401812553406,0.23660777509212494,0.25472134351730347,0.4223487675189972,0.2245701551437378,0.2895451486110687,0.28545209765434265,0.4258328378200531,0.3385944962501526,-0.05818283185362816,0.26700887084007263,0.2433311939239502
the,0.33890387415885925,0.4335206151008606,0.2676136791706085,0.34736719727516174,1.0,0.25985947251319885,0.29030492901802063,0.4838213622570038,0.516537070274353,0.3214086890220642,0.1466771513223648,0.2507155239582062,0.22068053483963013
defense,0.14550013840198517,0.1536635160446167,0.19750092923641205,0.14361093938350677,0.2604767382144928,0.29830923676490784,0.1992713212966919,0.2888902425765991,0.25255465507507324,0.14202328026294708,0.04832323640584946,0.14785458147525787,0.21935760974884033
carrying,0.1976972371339798,0.22766725718975067,0.14173942804336548,0.14129848778247833,0.24629071354866028,0.2492523491382599,0.1851436197757721,0.2856769263744354,0.22238333523273468,0.15781627595424652,0.06750214099884033,0.09538926929235458,0.1526285707950592
the,0.33890387415885925,0.4335206151008606,0.2676136791706085,0.34736719727516174,1.0,0.25985947251319885,0.29030492901802063,0.4838213622570038,0.516537070274353,0.3214086890220642,0.1466771513223648,0.2507155239582062,0.22068053483963013
team,0.0986802950501442,0.09326329827308655,0.39249375462532043,0.1497787982225418,0.22564226388931274,0.32797038555145264,0.18530000746250153,0.18426461517810822,0.20038257539272308,0.2476644068956375,-0.009967954829335213,0.3451383709907532,0.11243411153554916
despite,0.180110901594162,0.29778826236724854,0.14836600422859192,0.38115930557250977,0.3172689974308014,0.17290456593036652,0.2616227865219116,0.305835098028183,0.3346637189388275,0.2258727103471756,0.02262748032808304,0.25890347361564636,0.14350546896457672
the,0.33890387415885925,0.4335206151008606,0.2676136791706085,0.34736719727516174,1.0,0.25985947251319885,0.29030492901802063,0.4838213622570038,0.516537070274353,0.3214086890220642,0.1466771513223648,0.2507155239582062,0.22068053483963013
issues,0.3156745731830597,0.26340171694755554,0.12719331681728363,0.22840259969234467,0.2638932764530182,0.1743999570608139,0.2514093816280365,0.1676650047302246,0.19890519976615906,0.2018585503101349,-0.048538435250520706,0.09879474341869354,0.320565789937973
with,0.3525622487068176,0.35744401812553406,0.23660777509212494,0.25472134351730347,0.4223487675189972,0.2245701551437378,0.2895451486110687,0.28545209765434265,0.4258328378200531,0.3385944962501526,-0.05818283185362816,0.26700887084007263,0.2433311939239502
the,0.33890387415885925,0.4335206151008606,0.2676136791706085,0.34736719727516174,1.0,0.25985947251319885,0.29030492901802063,0.4838213622570038,0.516537070274353,0.3214086890220642,0.1466771513223648,0.2507155239582062,0.22068053483963013
offense,0.18130072951316833,0.12988217175006866,0.28357234597206116,0.2501390278339386,0.25977253913879395,0.2953772246837616,0.269883394241333,0.22111259400844574,0.22029191255569458,0.21987874805927277,-0.025582807138562202,0.17414431273937225,0.28476977348327637
",",0.22659391164779663,0.40610817074775696,0.2778109014034271,0.3015086054801941,0.4933079481124878,0.2558487057685852,0.28248098492622375,0.3225448727607727,0.3045167922973633,0.2336544692516327,0.06568983197212219,0.2232367992401123,0.31091248989105225
the,0.33890387415885925,0.4335206151008606,0.2676136791706085,0.34736719727516174,1.0,0.25985947251319885,0.29030492901802063,0.4838213622570038,0.516537070274353,0.3214086890220642,0.1466771513223648,0.2507155239582062,0.22068053483963013
broncos,0.11217407882213593,0.1706678420305252,0.33421432971954346,0.1738176792860031,0.25985947251319885,1.0000001192092896,0.1484462469816208,0.2564375102519989,0.2565864324569702,0.26932692527770996,-0.0028495145961642265,0.3664494454860687,0.18377114832401276
finished,0.18142320215702057,0.15678347647190094,0.27648019790649414,0.34182655811309814,0.2754973769187927,0.21319273114204407,0.18231084942817688,0.2986009418964386,0.1927250623703003,0.21908339858055115,0.08713356405496597,0.30780723690986633,0.14789283275604248
the,0.33890387415885925,0.4335206151008606,0.2676136791706085,0.34736719727516174,1.0,0.25985947251319885,0.29030492901802063,0.4838213622570038,0.516537070274353,0.3214086890220642,0.1466771513223648,0.2507155239582062,0.22068053483963013
regular,0.2358456701040268,0.31490984559059143,0.24902638792991638,0.26963475346565247,0.3214086890220642,0.26932692527770996,0.25368648767471313,0.25847193598747253,0.3364572525024414,1.0,-0.06340658664703369,0.4002528786659241,0.18334713578224182
season,0.13036081194877625,0.14251810312271118,0.34330427646636963,0.19368280470371246,0.2507155239582062,0.3664494454860687,0.1434200555086136,0.30325618386268616,0.21295444667339325,0.4002528786659241,-0.03830436244606972,1.0,0.16793298721313477
with,0.3525622487068176,0.35744401812553406,0.23660777509212494,0.25472134351730347,0.4223487675189972,0.2245701551437378,0.2895451486110687,0.28545209765434265,0.4258328378200531,0.3385944962501526,-0.05818283185362816,0.26700887084007263,0.2433311939239502
a,0.29312583804130554,0.2872205972671509,0.19753754138946533,0.2552328109741211,0.5829201340675354,0.19771797955036163,0.29435214400291443,0.30341604351997375,0.29698723554611206,0.313107967376709,-0.008371892385184765,0.1855505406856537,0.23916715383529663
12–4,0.2203845977783203,0.05484515428543091,-0.035937897861003876,0.023742003366351128,0.06233663484454155,0.01670256443321705,0.0793549045920372,-0.08705489337444305,0.048646681010723114,0.1484825164079666,-0.08494976907968521,0.01567118614912033,0.4863562285900116
record,0.1698412001132965,0.17106595635414124,0.2993743121623993,0.20556741952896118,0.23569516837596893,0.18765106797218323,0.1414603590965271,0.2749153673648834,0.20434267818927765,0.2587777376174927,0.022880665957927704,0.2865971624851227,0.14407116174697876
and,0.33647966384887695,0.5296266674995422,0.23353584110736847,0.34479495882987976,0.5171257257461548,0.20959050953388214,0.3096105754375458,0.36462149024009705,0.45114588737487793,0.3054477870464325,0.015077123418450356,0.2369309365749359,0.20544172823429108
earned,0.16097167134284973,0.20893248915672302,0.22661785781383514,0.33866041898727417,0.20168830454349518,0.2617591321468353,0.2530179023742676,0.3063932955265045,0.2228212058544159,0.15591710805892944,-0.02617017738521099,0.21357771754264832,0.18173527717590332
home-field,0.2062971293926239,0.19940073788166046,0.23258565366268158,0.2359076291322708,0.28019478917121887,0.35013946890830994,0.20755696296691895,0.17249517142772675,0.24159371852874756,0.141683429479599,-0.003923312295228243,0.2407655417919159,0.16097521781921387
advantage,0.2616216540336609,0.2762105166912079,0.23115096986293793,0.23420223593711853,0.2844003438949585,0.14557485282421112,0.35665059089660645,0.19018982350826263,0.3651246130466461,0.2806730568408966,0.018742170184850693,0.1220153197646141,0.10412604361772537
throughout,0.2546801269054413,0.4781026542186737,0.21644121408462524,0.194510817527771,0.4158564507961273,0.19428730010986328,0.20074553787708282,0.5211911797523499,0.3137417137622833,0.3451005816459656,0.0391075499355793,0.25280123949050903,0.12665234506130219
the,0.33890387415885925,0.4335206151008606,0.2676136791706085,0.34736719727516174,1.0,0.25985947251319885,0.29030492901802063,0.4838213622570038,0.516537070274353,0.3214086890220642,0.1466771513223648,0.2507155239582062,0.22068053483963013
afc,0.08736693859100342,0.1375444233417511,0.3243727385997772,0.10836294293403625,0.25863510370254517,0.4436691403388977,0.2090441882610321,0.15177935361862183,0.13482747972011566,0.3085647523403168,-0.0127690015360713,0.34177109599113464,0.2026895433664322
playoffs,0.12669183313846588,0.11625128239393234,0.46549123525619507,0.1980951428413391,0.21945282816886902,0.45545321702957153,0.31061139702796936,0.2307867705821991,0.22645993530750275,0.3609229326248169,0.03574113920331001,0.5599809885025024,0.17343482375144958
.,0.3287222981452942,0.3974229395389557,0.27173087000846863,0.35288307070732117,0.5934505462646484,0.2612393796443939,0.28971824049949646,0.3485563397407532,0.34427863359451294,0.2778880000114441,0.06607602536678314,0.24674734473228455,0.4130953550338745
