,what,other,clashes,were,involved,in,taking,louisbourg,?
",",0.3087472915649414,0.4446498453617096,0.27205386757850647,0.36755475401878357,0.3099522888660431,0.5201468467712402,0.32216814160346985,0.30257532000541687,0.31091248989105225
on,0.34226128458976746,0.3410046398639679,0.24249683320522308,0.2774328887462616,0.26673054695129395,0.46853652596473694,0.2542884647846222,0.28741884231567383,0.2714994251728058
the,0.42745697498321533,0.44152235984802246,0.288196325302124,0.3906462490558624,0.2872544527053833,0.6662389636039734,0.32714390754699707,0.2785874009132385,0.22068053483963013
petitcodiac,0.29269203543663025,0.2779029905796051,0.15926161408424377,0.16610388457775116,0.17985501885414124,0.22192980349063873,0.21211673319339752,0.33135899901390076,0.36971351504325867
and,0.31309178471565247,0.5504306554794312,0.29268547892570496,0.42175528407096863,0.3208049237728119,0.4954058527946472,0.3120560646057129,0.26922324299812317,0.20544172823429108
st.,0.10219959169626236,0.134363055229187,0.13615526258945465,0.13992512226104736,0.09844695031642914,0.15931649506092072,0.20017525553703308,0.2054387778043747,0.13592876493930817
john,0.18237407505512238,0.1491459757089615,0.12624874711036682,0.19632886350154877,0.20678818225860596,0.22177861630916595,0.13307112455368042,0.2587706744670868,0.13162356615066528
rivers,0.14092835783958435,0.2507997453212738,0.19418783485889435,0.1827416718006134,0.10925620049238205,0.21755525469779968,0.13514621555805206,0.2298443466424942,0.15866327285766602
",",0.3087472915649414,0.4446498453617096,0.27205386757850647,0.36755475401878357,0.3099522888660431,0.5201468467712402,0.32216814160346985,0.30257532000541687,0.31091248989105225
and,0.31309178471565247,0.5504306554794312,0.29268547892570496,0.42175528407096863,0.3208049237728119,0.4954058527946472,0.3120560646057129,0.26922324299812317,0.20544172823429108
île,0.19509828090667725,0.19546428322792053,0.09372343122959137,0.23335479199886322,0.13655208051204681,0.263050377368927,0.13753892481327057,0.5225241184234619,0.14412149786949158
saint-jean,0.2376936674118042,0.19267778098583221,0.15947988629341125,0.2252708375453949,0.1661045104265213,0.2540074288845062,0.19842132925987244,0.49231112003326416,0.24665187299251556
),0.26259949803352356,0.26200005412101746,0.1318453550338745,0.1566188633441925,0.19104334712028503,0.3326910734176636,0.19092297554016113,0.20359079539775848,0.42300865054130554
",",0.3087472915649414,0.4446498453617096,0.27205386757850647,0.36755475401878357,0.3099522888660431,0.5201468467712402,0.32216814160346985,0.30257532000541687,0.31091248989105225
the,0.42745697498321533,0.44152235984802246,0.288196325302124,0.3906462490558624,0.2872544527053833,0.6662389636039734,0.32714390754699707,0.2785874009132385,0.22068053483963013
only,0.41415658593177795,0.43831267952919006,0.18943844735622406,0.34466472268104553,0.2264034003019333,0.42992329597473145,0.2796403467655182,0.19784283638000488,0.2767370045185089
clashes,0.20877286791801453,0.22088877856731415,1.0,0.35651448369026184,0.273052841424942,0.1925244778394699,0.27440738677978516,0.17107240855693817,0.15664401650428772
of,0.33290785551071167,0.38583824038505554,0.23116832971572876,0.34038281440734863,0.30147984623908997,0.5696388483047485,0.29240402579307556,0.2736597955226898,0.1826142966747284
any,0.43670421838760376,0.5120068788528442,0.20717382431030273,0.2646087408065796,0.30469486117362976,0.3135753571987152,0.3033352792263031,0.17392994463443756,0.4113408327102661
size,0.2566739320755005,0.24720238149166107,0.14950190484523773,0.14647510647773743,0.13868914544582367,0.21714140474796295,0.1835101842880249,0.1620669662952423,0.13693112134933472
were,0.22298263013362885,0.4041554927825928,0.35651448369026184,1.0000001192092896,0.2834605276584625,0.3815755248069763,0.18896862864494324,0.20157289505004883,0.17890112102031708
at,0.2838611304759979,0.24329762160778046,0.13818512856960297,0.2947486639022827,0.2607560157775879,0.4374977946281433,0.2414775788784027,0.24850644171237946,0.21978627145290375
petitcodiac,0.29269203543663025,0.2779029905796051,0.15926161408424377,0.16610388457775116,0.17985501885414124,0.22192980349063873,0.21211673319339752,0.33135899901390076,0.36971351504325867
in,0.30808621644973755,0.39989137649536133,0.1925244778394699,0.3815755248069763,0.2988407015800476,1.0,0.25282081961631775,0.2623232305049896,0.20430970191955566
1755,0.10548432916402817,0.12146340310573578,0.050247255712747574,0.1936688870191574,0.1131172701716423,0.15906907618045807,0.008787673898041248,0.43306031823158264,0.1890246421098709
and,0.31309178471565247,0.5504306554794312,0.29268547892570496,0.42175528407096863,0.3208049237728119,0.4954058527946472,0.3120560646057129,0.26922324299812317,0.20544172823429108
at,0.2838611304759979,0.24329762160778046,0.13818512856960297,0.2947486639022827,0.2607560157775879,0.4374977946281433,0.2414775788784027,0.24850644171237946,0.21978627145290375
bloody,0.1962072104215622,0.24175746738910675,0.4353431165218353,0.2466815859079361,0.2486751526594162,0.19755832850933075,0.28415849804878235,0.3114154040813446,0.19364359974861145
creek,0.14430326223373413,0.1727118045091629,0.16640910506248474,0.16567374765872955,0.11578541249036789,0.167442187666893,0.22509008646011353,0.24510051310062408,0.10912753641605377
near,0.19414293766021729,0.15705101191997528,0.23417066037654877,0.17739489674568176,0.1662358045578003,0.40211278200149536,0.1694926768541336,0.2550751566886902,0.10734958201646805
annapolis,0.1633407324552536,0.12836627662181854,0.173684760928154,0.16934727132320404,0.1217222586274147,0.2750013768672943,0.1987336128950119,0.43692725896835327,0.10212105512619019
royal,0.16189028322696686,0.14336571097373962,0.18394283950328827,0.23605313897132874,0.15000994503498077,0.22172321379184723,0.14727963507175446,0.3282682001590729,0.11453001946210861
in,0.30808621644973755,0.39989137649536133,0.1925244778394699,0.3815755248069763,0.2988407015800476,1.0,0.25282081961631775,0.2623232305049896,0.20430970191955566
1757,0.029528258368372917,-0.058780279010534286,-0.07056890428066254,0.09330128133296967,0.010214777663350105,-0.0014661961467936635,-0.07570293545722961,0.26415765285491943,0.10058208554983139
.,0.3567904531955719,0.41511186957359314,0.16919633746147156,0.3378238379955292,0.25169795751571655,0.5591574311256409,0.3233465552330017,0.2679981291294098,0.4130953550338745
,what,other,clashes,were,involved,in,taking,louisbourg,?
to,0.455847829580307,0.4193183183670044,0.21205992996692657,0.31913647055625916,0.24297703802585602,0.45010748505592346,0.3001216948032379,0.1780962496995926,0.29463258385658264
cut,0.20727719366550446,0.230148047208786,0.2305644452571869,0.24844026565551758,0.22716858983039856,0.1650969684123993,0.26300331950187683,0.11695635318756104,0.1403924524784088
vital,0.28516700863838196,0.26636481285095215,0.11171488463878632,0.10510039329528809,0.24953734874725342,0.2758267819881439,0.2436026632785797,0.13175322115421295,0.21898242831230164
supplies,0.16484728455543518,0.2773100435733795,0.24810844659805298,0.3136036694049835,0.23896339535713196,0.260343074798584,0.2661440372467041,0.17147117853164673,0.08799431473016739
to,0.455847829580307,0.4193183183670044,0.21205992996692657,0.31913647055625916,0.24297703802585602,0.45010748505592346,0.3001216948032379,0.1780962496995926,0.29463258385658264
louisbourg,0.17557744681835175,0.1299523413181305,0.17107240855693817,0.20157289505004883,0.12886491417884827,0.2623232305049896,0.18184460699558258,1.0,0.09875453263521194
",",0.3087472915649414,0.4446498453617096,0.27205386757850647,0.36755475401878357,0.3099522888660431,0.5201468467712402,0.32216814160346985,0.30257532000541687,0.31091248989105225
nova,0.17516832053661346,0.11965667456388474,0.09885664284229279,0.15327711403369904,0.11790091544389725,0.1719568967819214,0.05996306985616684,0.29132387042045593,0.11942808330059052
scotia,0.17493435740470886,0.15196464955806732,0.13113880157470703,0.20001846551895142,0.1546146720647812,0.1699678599834442,0.05300134792923927,0.3453424572944641,0.10058031976222992
's,0.02692362666130066,0.04445967823266983,-0.06358034163713455,0.007088581565767527,-0.08673543483018875,-0.037580832839012146,-0.02628932148218155,0.0804426297545433,-0.023395681753754616
governor,0.21184112131595612,0.13664686679840088,0.13952699303627014,0.16447146236896515,0.08556705713272095,0.19612561166286469,0.0961998775601387,0.24495096504688263,0.135940283536911
charles,0.18606366217136383,0.1467321217060089,0.1343563199043274,0.1862054467201233,0.10570403188467026,0.21346928179264069,0.1469748467206955,0.38921040296554565,0.17366734147071838
lawrence,0.17999349534511566,0.14910344779491425,0.13352365791797638,0.16789938509464264,0.1115826740860939,0.2335701733827591,0.13087110221385956,0.2936913073062897,0.1681434065103531
ordered,0.1877245008945465,0.13129664957523346,0.2452477514743805,0.3200675845146179,0.2381591498851776,0.24971742928028107,0.1969970315694809,0.17582327127456665,0.11423391848802567
the,0.42745697498321533,0.44152235984802246,0.288196325302124,0.3906462490558624,0.2872544527053833,0.6662389636039734,0.32714390754699707,0.2785874009132385,0.22068053483963013
deportation,0.22354058921337128,0.2047501653432846,0.2939993143081665,0.23432879149913788,0.2427232414484024,0.20633596181869507,0.22350141406059265,0.28402966260910034,0.18810054659843445
of,0.33290785551071167,0.38583824038505554,0.23116832971572876,0.34038281440734863,0.30147984623908997,0.5696388483047485,0.29240402579307556,0.2736597955226898,0.1826142966747284
the,0.42745697498321533,0.44152235984802246,0.288196325302124,0.3906462490558624,0.2872544527053833,0.6662389636039734,0.32714390754699707,0.2785874009132385,0.22068053483963013
french-speaking,0.32609987258911133,0.3517540693283081,0.24416685104370117,0.3130190968513489,0.2625510096549988,0.3132782280445099,0.3070310354232788,0.45136067271232605,0.21797619760036469
acadian,0.21385303139686584,0.14611992239952087,0.21734705567359924,0.16064061224460602,0.14207454025745392,0.17308756709098816,0.10871143639087677,0.327006459236145,0.0758456215262413
population,0.2000674307346344,0.21393196284770966,0.15630650520324707,0.17721828818321228,0.12611278891563416,0.3268454372882843,0.11630534380674362,0.23970581591129303,0.14449454843997955
from,0.2737620174884796,0.30141791701316833,0.1907987892627716,0.29991888999938965,0.1712687909603119,0.4274188280105591,0.23343123495578766,0.20376363396644592,0.19969791173934937
the,0.42745697498321533,0.44152235984802246,0.288196325302124,0.3906462490558624,0.2872544527053833,0.6662389636039734,0.32714390754699707,0.2785874009132385,0.22068053483963013
area,0.21965408325195312,0.21664315462112427,0.1609681248664856,0.2544567286968231,0.2233247458934784,0.33632898330688477,0.1396695077419281,0.204685240983963,0.12640461325645447
.,0.3567904531955719,0.41511186957359314,0.16919633746147156,0.3378238379955292,0.25169795751571655,0.5591574311256409,0.3233465552330017,0.2679981291294098,0.4130953550338745
