,what,is,the,name,of,the,winter,festival,held,in,january,that,is,based,on,fitness,?
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.29047003388404846,0.25094273686408997,0.2880980372428894,0.5201468467712402,0.4213674068450928,0.4137537479400635,0.4691906273365021,0.27976205945014954,0.49057599902153015,0.13892824947834015,0.31091248989105225
kuviasungnerk/kangeiko,0.317340612411499,0.3333355784416199,0.38387206196784973,0.287102073431015,0.361140638589859,0.38387206196784973,0.29793307185173035,0.26205068826675415,0.2603384852409363,0.31966280937194824,0.2782803773880005,0.3503716289997101,0.3333355784416199,0.19080790877342224,0.2680641710758209,0.3160961866378784,0.26489731669425964
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.29047003388404846,0.25094273686408997,0.2880980372428894,0.5201468467712402,0.4213674068450928,0.4137537479400635,0.4691906273365021,0.27976205945014954,0.49057599902153015,0.13892824947834015,0.31091248989105225
which,0.5261979103088379,0.4457404911518097,0.6521818041801453,0.2972666025161743,0.5011631846427917,0.6521818041801453,0.20852844417095184,0.21862797439098358,0.2626747488975525,0.4840516746044159,0.1371559500694275,0.6894589066505432,0.4457404911518097,0.3473800718784332,0.4245251417160034,0.253094881772995,0.25814583897590637
include,0.1535889357328415,0.28863582015037537,0.2951717972755432,0.1803218424320221,0.37431180477142334,0.2951717972755432,0.10181447863578796,0.10327530652284622,0.11955509334802628,0.28694382309913635,0.0940888449549675,0.2797866463661194,0.28863582015037537,0.27240705490112305,0.2332274466753006,0.1746567040681839,0.14925788342952728
early,0.2454567849636078,0.18880519270896912,0.34442198276519775,0.1594075858592987,0.30937549471855164,0.34442198276519775,0.19478395581245422,0.18555600941181183,0.23518936336040497,0.34672921895980835,0.1738896518945694,0.29580917954444885,0.18880519270896912,0.23141710460186005,0.2426261156797409,0.08299261331558228,0.15272949635982513
morning,0.24708515405654907,0.16341063380241394,0.23715223371982574,0.045119211077690125,0.17272797226905823,0.23715223371982574,0.28993433713912964,0.13987524807453156,0.2194823920726776,0.23238615691661835,0.30597585439682007,0.22818860411643982,0.16341063380241394,0.07213068008422852,0.36716437339782715,0.13754962384700775,0.17971698939800262
exercise,0.22637218236923218,0.18755294382572174,0.23306256532669067,-0.005046180449426174,0.25090140104293823,0.23306256532669067,0.1980356127023697,0.12844090163707733,0.23633848130702972,0.15297836065292358,0.1257728785276413,0.26348260045051575,0.18755294382572174,0.10684944689273834,0.23019099235534668,0.39637595415115356,0.19207993149757385
routines,0.26396796107292175,0.17799213528633118,0.27377310395240784,0.031280241906642914,0.16479787230491638,0.27377310395240784,0.19678646326065063,0.13828378915786743,0.18572518229484558,0.18012076616287231,0.06868594884872437,0.314066618680954,0.17799213528633118,0.2473941445350647,0.2728569507598877,0.267278254032135,0.19628837704658508
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.2760835289955139,0.19459347426891327,0.22757986187934875,0.4954058527946472,0.24588775634765625,0.4731321930885315,0.3859752118587494,0.2660958170890808,0.4077630043029785,0.20655858516693115,0.20544172823429108
fitness,0.2038653939962387,0.18012742698192596,0.1976131647825241,0.08156841993331909,0.1773260533809662,0.1976131647825241,0.20756472647190094,0.07906264811754227,0.13320349156856537,0.15338531136512756,0.13249409198760986,0.23709554970264435,0.18012742698192596,0.11032290756702423,0.15517891943454742,1.0000001192092896,0.15301981568336487
workshops,0.2052963674068451,0.1434466540813446,0.2560482621192932,0.09402471780776978,0.18194252252578735,0.2560482621192932,0.15911684930324554,0.2594654858112335,0.28979185223579407,0.2623322904109955,0.0956210121512413,0.25022247433662415,0.1434466540813446,0.19902144372463226,0.2389853596687317,0.18032348155975342,0.12714558839797974
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.24737101793289185,0.5352458953857422,0.5934505462646484,0.3007909059524536,0.16963402926921844,0.2628571093082428,0.5591574311256409,0.36771366000175476,0.4460422694683075,0.4569662809371948,0.29699069261550903,0.49257001280784607,0.1563611477613449,0.4130953550338745
